
[00:00:00.000 --> 00:00:05.240]   With Kroger Brand products from Ralphs, you can make all your favorite things this holiday season.
[00:02:06.860 --> 00:02:10.860]   So if you would like to join me on a Friday Q&A show, I would love to have you call in in the future.
[00:02:10.860 --> 00:02:13.860]   Here is the most reliable way of reaching me on those shows.
[00:02:13.860 --> 00:02:16.860]   Join the show at radicalpersonalfinance.com/patron.
[00:02:16.860 --> 00:02:20.860]   I plan on becoming a patron there at radicalpersonalfinance.com/patron.
[00:02:20.860 --> 00:02:23.860]   That is always the first place that I go to, and I have tried hard.
[00:02:23.860 --> 00:02:30.860]   Although my Patreon program has suffered over the years, and as with many things, it's had its fits and fizzles in time.
[00:02:30.860 --> 00:02:34.860]   But I've always tried to give good discount codes to the patrons,
[00:02:34.860 --> 00:02:43.860]   and I've always tried to give as much access as possible to these Q&A calls and talking with patrons.
[00:02:43.860 --> 00:02:46.860]   If you're a patron of the show, I want to say thank you.
[00:02:46.860 --> 00:02:50.860]   I probably don't say it as frequently as I should, but thank you.
[00:02:50.860 --> 00:02:57.860]   I appreciate your support. It means and it has meant the world to me, just to know that you're willing to put your money where your mouth is.
[00:02:57.860 --> 00:03:05.860]   It's a very small percentage of people who are actually willing to put their money where their mouth is in a real way.
[00:03:05.860 --> 00:03:07.860]   Thank you. You are a unique breed.
[00:03:07.860 --> 00:03:10.860]   Which takes me to Jan in Iowa. Thank you. Welcome to the call.
[00:03:10.860 --> 00:03:13.860]   How can I serve you today, sir?
[00:03:13.860 --> 00:03:19.860]   Hey, Joshua. First long-time listener and first-time caller, so I appreciate the opportunity to talk to you,
[00:03:19.860 --> 00:03:23.860]   and I do enjoy your podcast and the work you're doing.
[00:03:23.860 --> 00:03:29.860]   I've got a kind of a question that I've not heard you talk about before, but I may have missed it if you did.
[00:03:29.860 --> 00:03:36.860]   Twenty-five, thirty years ago, we were influenced by people like Larry Burkett and on Christian financial principles,
[00:03:36.860 --> 00:03:46.860]   and we worked hard to become debt-free, and we paid off our house, and probably for the last 25 years, we've lived that way.
[00:03:46.860 --> 00:03:50.860]   We don't have a lot, but what we have is ours. I guess that's our situation.
[00:03:50.860 --> 00:03:58.860]   But recently, I've been a little concerned about credit scores and things like that, not because we need to borrow money,
[00:03:58.860 --> 00:04:06.860]   but when we do the credit checks with TransUnion and those, they don't know we exist.
[00:04:06.860 --> 00:04:14.860]   And is that hurting us? And as am I -- do I have a mouse on my hands? I guess that's kind of what I'm wondering about.
[00:04:14.860 --> 00:04:22.860]   We've really not tried to borrow money. A couple times, we've applied for stored credit cards and been turned down.
[00:04:22.860 --> 00:04:27.860]   And then a couple years ago, we tried to get a phone plan with Verizon, and they turned us down, too.
[00:04:27.860 --> 00:04:33.860]   And I was thinking it was more because of income, because we don't make a lot.
[00:04:33.860 --> 00:04:39.860]   And so I don't know if that gives you enough background, but that's kind of where we're at.
[00:04:39.860 --> 00:04:45.860]   It does, absolutely. So let me start with asking you about your convictions around debt.
[00:04:45.860 --> 00:04:55.860]   Do you see debt as something that is a matter of what is wise or unwise, as a matter of kind of pragmatic application?
[00:04:55.860 --> 00:05:04.860]   Or do you see debt as more of a moral issue, a right and wrong, a sin and righteousness type of discussion?
[00:05:04.860 --> 00:05:14.860]   We're probably somewhere in the middle. We have personal convictions on debt based on scriptures,
[00:05:14.860 --> 00:05:22.860]   and that's how we've tried to live our life. But I'm wondering if that's not -- if it's causing us some trouble
[00:05:22.860 --> 00:05:26.860]   that we may or may not have to deal with.
[00:05:26.860 --> 00:05:33.860]   So I think it's important to start from the perspective of conviction, of religious ideology, of doctrinal understanding.
[00:05:33.860 --> 00:05:43.860]   Because at the end of the day, if you prioritize religious conviction and doctrinal understanding as being influential in your life,
[00:05:43.860 --> 00:05:51.860]   you're seeking to live in obedience to God's word as you understand it, you're seeking to be faithful and to live a life as a faithful Christian,
[00:05:51.860 --> 00:05:57.860]   then you need to make that decision independent of practical considerations.
[00:05:57.860 --> 00:06:03.860]   I don't think it's a very healthy hermeneutic to start with the idea, "Well, what's practical and what's not practical?
[00:06:03.860 --> 00:06:08.860]   Let me figure out kind of what to do, where to be." I think it's important to start with understanding.
[00:06:08.860 --> 00:06:15.860]   If you have religious ideology, if you have religious principles, if you have a doctrinal understanding,
[00:06:15.860 --> 00:06:23.860]   I think you should start with that and then adjust the situations of your life to that rather than the other way around.
[00:06:23.860 --> 00:06:30.860]   I see that as the only defensible -- well, hermeneutic, basically -- especially with the Christian religion,
[00:06:30.860 --> 00:06:34.860]   with which I'm, of course, familiar, but even with other religious understandings.
[00:06:34.860 --> 00:06:39.860]   And so the reason I ask what your own personal conviction is, is because you have to start there.
[00:06:39.860 --> 00:06:47.860]   If you are convicted that to have a series of time payments, for example, to buy a phone from Verizon
[00:06:47.860 --> 00:06:56.860]   and to purchase that phone using their two-year payoff plan at $30 a month, that is, in some understandings, that is debt.
[00:06:56.860 --> 00:07:02.860]   That is a form of payments. And so some people would say, "No, you should not have that because that is debt."
[00:07:02.860 --> 00:07:07.860]   If you're convicted that that's debt, then you should avoid it no matter whether it's practical or not.
[00:07:07.860 --> 00:07:14.860]   You should avoid pledging yourself in debt. And so that's what you should start from.
[00:07:14.860 --> 00:07:21.860]   Now, in my own convictions, I've wrestled with this subject a lot over the years. I've really wrestled with it.
[00:07:21.860 --> 00:07:27.860]   And it's one of those issues where I think there are well-meaning perspectives on many sides,
[00:07:27.860 --> 00:07:32.860]   and it's not -- I don't think it's as crystal clear as perhaps we would like.
[00:07:32.860 --> 00:07:34.860]   And a lot of it has to do with your hermeneutical principles.
[00:07:34.860 --> 00:07:43.860]   For example, when Paul writes in Romans and he says, "O no man anything except love," does he mean by that -- what does he mean by that?
[00:07:43.860 --> 00:07:52.860]   Does he mean, "O no man anything"? Well, the reality is there's always going to be some way of application to that.
[00:07:52.860 --> 00:08:01.860]   Or when -- I'll stop going into all the verses. So you have to figure out how to apply it because it is almost impossible.
[00:08:01.860 --> 00:08:07.860]   I would say it is impossible. It's impossible to live a life free of debt of any kind.
[00:08:07.860 --> 00:08:12.860]   Even as simple as this. Let's say that you bring on a laborer and somebody is working for you,
[00:08:12.860 --> 00:08:15.860]   and your agreement is that you're going to pay them for their work on Friday.
[00:08:15.860 --> 00:08:19.860]   Well, that means that at the end of the day on Monday, you're in debt to your worker for what they've done on Monday.
[00:08:19.860 --> 00:08:22.860]   You're in debt to your worker on Tuesday. You're in debt to your worker on Wednesday.
[00:08:22.860 --> 00:08:25.860]   So we all have to -- until you pay them on Friday.
[00:08:25.860 --> 00:08:29.860]   So, of course, you could pay your worker their wages on a daily basis or on an hourly basis.
[00:08:29.860 --> 00:08:40.860]   And I actually support that. For example, there is a clear instruction in the Old Testament law where you were clearly instructed to make sure that if somebody is impoverished,
[00:08:40.860 --> 00:08:43.860]   that you pay them their wages quickly. You don't make them wait.
[00:08:43.860 --> 00:08:55.860]   And I think that's a very valid thing to do. That if somebody is earning plenty of money and they can make it for a weekly or a biweekly or a monthly paycheck, then totally fine.
[00:08:55.860 --> 00:09:02.860]   But if somebody is living day by day, you need to pay them quickly because your responsibility is to look out for those who are poor and those who are disadvantaged.
[00:09:02.860 --> 00:09:09.860]   So back to debt. My own personal conviction on it is I believe there is a moral element to debt.
[00:09:09.860 --> 00:09:18.860]   But it's my current understanding and my current conviction that it is immoral to not do what you have said you would do.
[00:09:18.860 --> 00:09:22.860]   But it is not immoral to have a series of time payments.
[00:09:22.860 --> 00:09:26.860]   I do think it's unwise in many circumstances, but it's not immoral.
[00:09:26.860 --> 00:09:37.860]   Let me give an example. One of the most commonly quoted scriptures about debt would be from Proverbs, where the writer of the Proverbs says, "The rich rules over the poor and the borrower is servant to the lender."
[00:09:37.860 --> 00:09:44.860]   Well, I think it's absolutely a true principle that when you borrow money, you are a servant to a lender.
[00:09:44.860 --> 00:09:47.860]   But is it morally wrong to be a servant?
[00:09:47.860 --> 00:09:53.860]   I would say no, it's not morally wrong to be a servant. It's not even morally wrong to be a slave.
[00:09:53.860 --> 00:09:57.860]   And so we can commit ourselves to being a servant of another person.
[00:09:57.860 --> 00:10:00.860]   We can do that intentionally knowing the cost.
[00:10:00.860 --> 00:10:03.860]   And it's not morally wrong to be a servant.
[00:10:03.860 --> 00:10:08.860]   Now, of course, we have to deal with the New Testament encouragement that if you were a free man, when you were called, remain as a free man.
[00:10:08.860 --> 00:10:10.860]   If you were a slave when you were called, remain as a slave.
[00:10:10.860 --> 00:10:13.860]   But it's not morally wrong to be a servant is the point.
[00:10:13.860 --> 00:10:23.860]   So there are scriptures that if you apply them wouldn't lean literally and depending on how you mean debt, they certainly lead you in one direction and others lead you in another.
[00:10:23.860 --> 00:10:27.860]   So here's to wrap that up and say simply, here is my own conviction.
[00:10:27.860 --> 00:10:37.860]   For Christians, what I currently understand and what I currently encourage and advocate, Christians are well advised to steer clear of debts.
[00:10:37.860 --> 00:10:49.860]   Because what a debt basically does when you pledge your hand and you say, I'm going to make you a series of payments, it commits your future when you don't actually know what the future has.
[00:10:49.860 --> 00:10:55.860]   And you might commit yourself today to something that could take many years to work out.
[00:10:55.860 --> 00:10:58.860]   And so you should be very, very slow to do that.
[00:10:58.860 --> 00:11:10.860]   Because Christians are encouraged not to be concerned about tomorrow, to focus on today and to not say, you know, tomorrow we'll go here and buy and sell, but rather, you know, say if the Lord wills, I need to be available.
[00:11:10.860 --> 00:11:11.860]   I need to be flexible.
[00:11:11.860 --> 00:11:16.860]   The second big thing is what I believe is immoral is not to make payments as agreed.
[00:11:16.860 --> 00:11:23.860]   So for example, somebody comes to me and says, I have a mortgage and I'm making my mortgage payments.
[00:11:23.860 --> 00:11:26.860]   I personally do not believe that to be an immoral situation.
[00:11:26.860 --> 00:11:30.860]   You have made an agreement with a bank to make your payments.
[00:11:30.860 --> 00:11:33.860]   What is immoral is if you don't pay as agreed.
[00:11:33.860 --> 00:11:39.860]   And that's my personal conviction at the moment about what, you know, where the morality of debt comes in.
[00:11:39.860 --> 00:11:43.860]   If you don't follow through on your word, you're breaking your word, you're breaking a promise.
[00:11:43.860 --> 00:11:44.860]   And that's a very serious thing.
[00:11:44.860 --> 00:11:47.860]   And you must go and beg for mercy from your creditor.
[00:11:47.860 --> 00:11:49.860]   You need to go and work more.
[00:11:49.860 --> 00:11:52.860]   You need to figure out how to sell that asset and secure it.
[00:11:52.860 --> 00:11:54.860]   You need to do whatever you can to make that right.
[00:11:54.860 --> 00:12:00.860]   And you need to make sure that if you've borrowed money, if you owe people money, that you make restitution for that.
[00:12:00.860 --> 00:12:06.860]   So Christians, for example, they can't go and just leave a wake of unpaid people in their past.
[00:12:06.860 --> 00:12:10.860]   They need to go in to make restitution and pay back the people that they've stolen from.
[00:12:10.860 --> 00:12:20.860]   In effect, if you commit yourself to a series of payments and you don't pay, you are stealing from a creditor.
[00:12:20.860 --> 00:12:21.860]   It is theft.
[00:12:21.860 --> 00:12:23.860]   And so that's why it's so serious.
[00:12:23.860 --> 00:12:25.860]   You cannot steal.
[00:12:25.860 --> 00:12:27.860]   You cannot, you can't steal.
[00:12:27.860 --> 00:12:32.860]   And so if you've stolen something from somebody, then you need to go back and make restitution for your theft.
[00:12:32.860 --> 00:12:38.860]   So that's the, that's my understanding of my current approach to the moral question.
[00:12:38.860 --> 00:12:47.860]   So, so from a moral question, from a moral perspective, I would say you should always be very, very careful because you don't ever want to run the risk of turning yourself into a thief.
[00:12:47.860 --> 00:12:52.860]   You don't ever want to run the risk of where you might commit something that is immoral.
[00:12:52.860 --> 00:12:55.860]   You might sin because you put yourself in that situation.
[00:12:55.860 --> 00:12:59.860]   And so you should flee from those circumstances that might cause you to be there.
[00:12:59.860 --> 00:13:02.860]   Now, then you get to kind of the practical consideration.
[00:13:02.860 --> 00:13:10.860]   This is where we all wrestle because some people practically wrestle with the reality of buying a house.
[00:13:10.860 --> 00:13:16.860]   Is it ever possible for me to buy a house if I don't have, if I don't have, if I don't take out a mortgage?
[00:13:16.860 --> 00:13:23.860]   I deeply respect the people who are very committed to saying, I will not borrow for a house.
[00:13:23.860 --> 00:13:25.860]   I am personally my own conviction.
[00:13:25.860 --> 00:13:27.860]   I'm 99.9% of the way there.
[00:13:27.860 --> 00:13:40.860]   What happens is a lot of times my understanding of the law around finances and the financial tools available, because I understand so much the practical arguments, it makes it hard for me to go 100% of the way there.
[00:13:40.860 --> 00:13:48.860]   But I'm personally there, especially as a young person to say, I really respect and admire the people who say I'm not going to borrow money.
[00:13:48.860 --> 00:14:00.860]   And I see that as being well worth pursuing, because even though you might not be as financially rich by choosing not to borrow money, I believe the lower stress can be so helpful.
[00:14:00.860 --> 00:14:14.860]   And when I look at those things that are moral and immoral and figure out how do we position ourselves so that we're not subject to moral temptation or to pressures that would cause us to sin, I think being very conservative and very careful is important.
[00:14:14.860 --> 00:14:31.860]   So, I want my children, for example, I've always admired the testimony of Steve Maxwell with his children, where by the time before his children married, they were able to pay cash for their house and be in a situation where they could pay cash for a house.
[00:14:31.860 --> 00:14:36.860]   Now, there's nothing morally right or wrong about owning a house versus renting a house.
[00:14:36.860 --> 00:14:40.860]   But if you look practically at it and you start to say, well, what could that do?
[00:14:40.860 --> 00:14:53.860]   I personally really love the scripture from the biblical law in the Old Testament where in Deuteronomy, I think, where it says if a soldier marries that he shouldn't be allowed to go out.
[00:14:53.860 --> 00:14:59.860]   He's not allowed to go to war during the first year of his marriage, but rather he needs to be able to stay at home and please his wife.
[00:14:59.860 --> 00:15:01.860]   I think that's a really valid, learn how to please his wife.
[00:15:01.860 --> 00:15:16.860]   I think that's such a valuable principle, and I wish we embrace that more in modern Christian culture to say for a newlywed, what can you do, especially in the first year of your marriage, to just simply be together with your new wife or your new husband?
[00:15:16.860 --> 00:15:24.860]   What can you do to just simply be together so that you as man and wife have time to learn how to please each other in every sense of the word?
[00:15:24.860 --> 00:15:29.860]   Well, that's a lot easier to do if you're not experiencing financial strain.
[00:15:29.860 --> 00:15:31.860]   It's a lot easier to do if you don't have a big hairy mortgage payment.
[00:15:31.860 --> 00:15:37.860]   If you don't have a mortgage payment, then in your first year of marriage, you can cancel your business or pull it back to 20% time.
[00:15:37.860 --> 00:15:41.860]   So you have plenty of time and you can enjoy some of the richness of life.
[00:15:41.860 --> 00:15:44.860]   And I often wonder, well, we look at divorce statistics.
[00:15:44.860 --> 00:15:47.860]   So of course, divorce is a great moral wrong, a great sin.
[00:15:47.860 --> 00:15:51.860]   So if we look at divorce statistics, I've often wondered, well, what if we avoided the financial pressure?
[00:15:51.860 --> 00:15:56.860]   Because a lot of people report that financial pressures are significant factors on their way to divorce.
[00:15:56.860 --> 00:15:57.860]   What if we avoided that?
[00:15:57.860 --> 00:16:03.860]   Would that not lead to greater health of marriages, greater permanence of marriages, et cetera?
[00:16:03.860 --> 00:16:09.860]   So practically speaking, I think we're well served to follow the path that you have followed.
[00:16:09.860 --> 00:16:13.860]   And excuse me, I admire you for that, and I think it is good.
[00:16:13.860 --> 00:16:18.860]   Now, let me pause for a moment and ask you this.
[00:16:18.860 --> 00:16:29.860]   Can you imagine a circumstance in the future, given your convictions, given the way that you've lived the last 25 years, can you imagine a circumstance in the future in which you would choose to borrow money?
[00:16:29.860 --> 00:16:33.860]   And if so, explain to me what that circumstance would be.
[00:16:33.860 --> 00:16:37.860]   You know, Joshua, at this point, I really can't.
[00:16:37.860 --> 00:16:42.860]   I think we would go without before we would borrow money, just personal conviction.
[00:16:42.860 --> 00:16:47.860]   So no, I really can't, unless it was health emergency or something where we had to.
[00:16:47.860 --> 00:16:50.860]   But no, I just really can't.
[00:16:50.860 --> 00:16:51.860]   Right.
[00:16:51.860 --> 00:16:55.860]   And I think that is, well, I think that's really good.
[00:16:55.860 --> 00:17:01.860]   You know, one of the things I really admired, I interviewed a long time ago, I interviewed a businessman I met named Tim Yarborough.
[00:17:01.860 --> 00:17:05.860]   And one of the things that Tim Yarborough, he's in his late 60s.
[00:17:05.860 --> 00:17:14.860]   One of the things he said in that interview here on Radical Personal Finance was he said, you know, he said, my wife and I, if we didn't have the money to pay for it, we wouldn't buy it.
[00:17:14.860 --> 00:17:19.860]   And he said, you know, if we didn't have any money and we had to live in a tent, well, she would say, what color of tent do we want to live in?
[00:17:19.860 --> 00:17:20.860]   Because that's what we've got.
[00:17:20.860 --> 00:17:24.860]   And I really admired him for that statement.
[00:17:24.860 --> 00:17:28.860]   And it's always stuck with me since hearing him say that here in the show.
[00:17:28.860 --> 00:17:33.860]   And I, you know, I really I really think that's a valuable conviction.
[00:17:33.860 --> 00:17:38.860]   And I am, you know, I try to, like I said, I'm 99% of the way there.
[00:17:38.860 --> 00:17:44.860]   And of course, I don't I don't want to impose that on other people because not every wife would go along with a husband.
[00:17:44.860 --> 00:17:46.860]   He was an experienced, mature husband.
[00:17:46.860 --> 00:17:47.860]   They had a mature relationship.
[00:17:47.860 --> 00:17:50.860]   Not every wife wants to hear what color of tent do you want, honey.
[00:17:50.860 --> 00:17:51.860]   But I respect that.
[00:17:51.860 --> 00:17:57.860]   So I would say, first of all, for you, if that's your answer, then I don't think you should even worry about your credit score.
[00:17:57.860 --> 00:17:59.860]   I don't think you should worry about any of this stuff.
[00:17:59.860 --> 00:18:02.860]   Because because because let me make two points for you.
[00:18:02.860 --> 00:18:11.860]   First of all, there is a difference between your credit worthiness and your credit score.
[00:18:11.860 --> 00:18:14.860]   So, Jan, you today have credit.
[00:18:14.860 --> 00:18:22.860]   You could go to friends of yours, family members of yours, business owners that you know, wealthy people who you know.
[00:18:22.860 --> 00:18:24.860]   You could go to the preachers in your church.
[00:18:24.860 --> 00:18:26.860]   You could go to the elders in your church.
[00:18:26.860 --> 00:18:29.860]   And you could say, I need money.
[00:18:29.860 --> 00:18:31.860]   Will you lend me money?
[00:18:31.860 --> 00:18:35.860]   And you today have credit with those people.
[00:18:35.860 --> 00:18:39.860]   There are probably dozens of people that would say, how much do you need, Jan?
[00:18:39.860 --> 00:18:40.860]   Here's the money.
[00:18:40.860 --> 00:18:42.860]   They're not going to check your credit score.
[00:18:42.860 --> 00:18:48.860]   They're going based upon your word, based upon your affirmation that you say, I need money.
[00:18:48.860 --> 00:18:49.860]   I will repay you.
[00:18:49.860 --> 00:18:53.860]   And they know you to be a morally righteous person who will follow through.
[00:18:53.860 --> 00:18:55.860]   And so you today have credit.
[00:18:55.860 --> 00:18:58.860]   What you don't have is a credit score.
[00:18:58.860 --> 00:19:00.860]   Now, what is a credit score primarily?
[00:19:00.860 --> 00:19:12.860]   A credit score is a way of facilitating financial relationships and transactions of trust between persons who don't have any relationship of trust.
[00:19:12.860 --> 00:19:18.860]   If you go and apply for a credit card with Bank of America, Bank of America doesn't know you.
[00:19:18.860 --> 00:19:24.860]   They don't know that you're a morally upstanding person or a not morally upstanding person.
[00:19:24.860 --> 00:19:27.860]   They don't know if you will pay them back or not pay them back.
[00:19:27.860 --> 00:19:37.860]   And so the credit score is a basic means of trying to facilitate economic transactions of trust between disconnected people who don't previously have a relationship.
[00:19:37.860 --> 00:19:41.860]   And you can make a strong argument that that is an economic miracle.
[00:19:41.860 --> 00:19:58.860]   And one of the most powerful things about the U.S. American financial system and about the U.S. American economy is you can have financial transactions in a society that doesn't have a high level of mutual trust and doesn't have a high level of mutual connectedness.
[00:19:58.860 --> 00:20:00.860]   That leads to a powerful situation.
[00:20:00.860 --> 00:20:03.860]   So I first emphasize to you that you do today have credit.
[00:20:03.860 --> 00:20:05.860]   What you don't have is a credit score.
[00:20:05.860 --> 00:20:11.860]   Now, secondly, I can think of many good benefits of not having a credit score, of not having that information.
[00:20:11.860 --> 00:20:25.860]   And and as long as you don't see the circumstance in which you would actually need the credit score, where you would actually borrow the money from an institution that doesn't know you, as long as you don't have that circumstance, I don't think you need to worry about it.
[00:20:25.860 --> 00:20:36.860]   For example, the privacy that you enjoy by not having a credit score, the fact that TransUnion and Equifax and Experian and Novus, the fact that these companies think that you're intelligent.
[00:20:36.860 --> 00:20:43.860]   Anyway, the other the other two that that are increasingly prominent, the fact that they don't know who you are is great from a privacy perspective.
[00:20:43.860 --> 00:20:44.860]   I think that's awesome.
[00:20:44.860 --> 00:20:46.860]   And your life is very low stress from it.
[00:20:46.860 --> 00:20:47.860]   So where does it hurt you?
[00:20:47.860 --> 00:20:55.860]   About the only place is going to hurt you personally is if you go to do something like take advantage of a Verizon gimmick of two year phone and things like that.
[00:20:55.860 --> 00:20:59.860]   Or if you the big one is things like insurance, car insurance.
[00:20:59.860 --> 00:21:06.860]   Some car insurance companies will bring in your credit score as a component of your underwriting for the rates that they give you.
[00:21:06.860 --> 00:21:08.860]   Have you experienced that problem personally?
[00:21:08.860 --> 00:21:18.860]   That's I think one of the things we're fighting right now is our auto insurance is crazy and the only reason they can give us is is basically the credit score.
[00:21:18.860 --> 00:21:21.860]   Right. Right. And that's what's unfortunate about it.
[00:21:21.860 --> 00:21:28.860]   So I don't have any personal experience not having a credit score and trying to fight about this.
[00:21:28.860 --> 00:21:30.860]   So I would give you three suggestions.
[00:21:30.860 --> 00:21:36.860]   Number one, if any listeners have done this, listeners like you who don't have a credit score, who it's been so long since they borrowed money.
[00:21:36.860 --> 00:21:47.860]   If they have tips, please come to the blog post for today's show or email them to me and I'll come to the blog post and comment about it so that we can try to get those tips to you, Jan.
[00:21:47.860 --> 00:21:55.860]   Number two, I would shop far and wide and I would make sure that as a component of it that you tried to find an insurance company, an insurance broker who would actually work with you.
[00:21:55.860 --> 00:22:03.860]   You can easily pull your driving record and you can submit that and you can simply show them and say, listen, I don't borrow money.
[00:22:03.860 --> 00:22:05.860]   I'm a very safe and conservative person.
[00:22:05.860 --> 00:22:06.860]   Here's my driving record.
[00:22:06.860 --> 00:22:11.860]   And you can fight for a company to underwrite you based upon them actually looking at you.
[00:22:11.860 --> 00:22:12.860]   And I think that's that's worth it.
[00:22:12.860 --> 00:22:20.860]   And third, if you have to pay higher rates because you don't have a good credit score, then, well, you're saving money by not borrowing money.
[00:22:20.860 --> 00:22:25.860]   It angers me that there are so few companies that are willing to work with an individual.
[00:22:25.860 --> 00:22:28.860]   You know, they talk about the rise of the machine and how computers control us.
[00:22:28.860 --> 00:22:36.860]   I have experienced so many times where people have become just stupid computer controllers where the computer spits out the answer and they don't have the ability to think.
[00:22:36.860 --> 00:22:39.860]   And the computers control everything.
[00:22:39.860 --> 00:22:41.860]   I can give example after example.
[00:22:41.860 --> 00:22:42.860]   It's frustrating.
[00:22:42.860 --> 00:22:44.860]   So I don't have any good solution to you.
[00:22:44.860 --> 00:22:45.860]   I would just say this.
[00:22:45.860 --> 00:22:46.860]   The Verizon stuff, gimmicks.
[00:22:46.860 --> 00:22:48.860]   The store credit cards, all gimmicks.
[00:22:48.860 --> 00:22:49.860]   You don't need any of that stuff.
[00:22:49.860 --> 00:22:51.860]   That stuff doesn't matter.
[00:22:51.860 --> 00:22:56.860]   You get a better deal just paying cash for it and stay consistent, not just pay cash for all that stuff.
[00:22:56.860 --> 00:22:58.860]   The only one where it hurts you is car insurance.
[00:22:58.860 --> 00:23:01.860]   And if it costs you an extra $600 a year or whatever, you know, fine.
[00:23:01.860 --> 00:23:02.860]   So be it.
[00:23:02.860 --> 00:23:05.860]   I don't have any good solutions for you there.
[00:23:05.860 --> 00:23:07.860]   That does help, Joshua.
[00:23:07.860 --> 00:23:09.860]   I appreciate that.
[00:23:09.860 --> 00:23:12.860]   Kind of reinforces where we're at and makes me not quite as concerned.
[00:23:12.860 --> 00:23:19.860]   And I just want to, as you go, I just want to say thank you for following through over the years.
[00:23:19.860 --> 00:23:21.860]   You know, Larry Burkett was a treasure.
[00:23:21.860 --> 00:23:30.860]   I so appreciate, I remember when I was a kid, used to hear his stuff when we would sit at the bus stop waiting to pick up my older siblings.
[00:23:30.860 --> 00:23:34.860]   It was always about 3:30 in the afternoon, and my mom would play Larry Burkett when I was a kid.
[00:23:34.860 --> 00:23:36.860]   So I've always admired him.
[00:23:36.860 --> 00:23:40.860]   I like Ron Blue, who took over, met Ron a couple of times, and I appreciate a lot of the work they've done.
[00:23:40.860 --> 00:23:48.860]   I've read several of Larry Burkett's old books, and they were good, a lot of good stuff in there, and help people to do good things.
[00:23:48.860 --> 00:23:51.860]   I'm glad you've benefited from his teaching.
[00:23:51.860 --> 00:23:53.860]   Okay, great. I appreciate that.
[00:23:53.860 --> 00:23:56.860]   Thanks for the info, and you did help.
[00:23:56.860 --> 00:23:57.860]   Good. My pleasure.
[00:23:57.860 --> 00:23:59.860]   Well, and keep up the good work.
[00:23:59.860 --> 00:24:01.860]   I say at this point, if you don't need a credit score, don't bother.
[00:24:01.860 --> 00:24:03.860]   It's a silly system.
[00:24:03.860 --> 00:24:05.860]   There are good things about it, but in many ways it's a silly system.
[00:24:05.860 --> 00:24:07.860]   We go now to Matt in North Carolina.
[00:24:07.860 --> 00:24:08.860]   Matt, welcome to the show.
[00:24:08.860 --> 00:24:10.860]   How can I serve you today, sir?
[00:24:10.860 --> 00:24:11.860]   Well, hey, Joshua.
[00:24:11.860 --> 00:24:13.860]   It's a pleasure to speak to you again.
[00:24:13.860 --> 00:24:17.860]   I guess I want to just lead off by asking, how are you and your family enjoying life on the road?
[00:24:17.860 --> 00:24:19.860]   Is it treating you well?
[00:24:19.860 --> 00:24:22.860]   Yeah, I don't talk much about it, do I?
