
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:07:10.260 --> 00:07:12.040]   "Bring strength to this family.
[00:07:12.040 --> 00:07:14.440]   "Don't use this family,
[00:07:14.440 --> 00:07:16.280]   "and when they don't meet your needs,
[00:07:16.280 --> 00:07:18.900]   "go pouting off into a corner.
[00:07:18.900 --> 00:07:21.140]   "Come from the corner with Christ,
[00:07:21.140 --> 00:07:24.880]   "back into the family with strength and with hope.
[00:07:24.880 --> 00:07:27.260]   "They need you to be a leader,
[00:07:27.260 --> 00:07:30.440]   "not to return evil for evil."
[00:07:30.440 --> 00:07:32.780]   And that's the last thing I'd say probably is,
[00:07:32.780 --> 00:07:37.300]   be tenderhearted, John.
[00:07:37.300 --> 00:07:39.400]   Be tender-mouthed, John.
[00:07:39.400 --> 00:07:44.400]   Be tender-handed with your fingers, John,
[00:07:44.400 --> 00:07:49.420]   with this woman, even in her harshest moments.
[00:07:49.420 --> 00:07:52.840]   Don't return harsh for harsh.
[00:07:52.840 --> 00:07:55.180]   Don't return blunt for blunt.
[00:07:55.180 --> 00:07:58.360]   Don't return hurt for hurt.
[00:07:58.360 --> 00:08:02.600]   A soft answer may restore her soul.
[00:08:02.600 --> 00:08:06.920]   So, remember, John Piper, this marriage is temporary.
[00:08:06.920 --> 00:08:09.760]   It's a shadow, not a reality.
[00:08:09.760 --> 00:08:12.200]   There's not gonna be any marriage or giving
[00:08:12.200 --> 00:08:15.600]   in marriage in heaven, and so it's a parable, John,
[00:08:15.600 --> 00:08:18.080]   pointing to something vastly greater.
[00:08:18.080 --> 00:08:21.880]   Go there to Jesus and his relationship to you.
[00:08:21.880 --> 00:08:25.280]   Get all the strength you need, and then come back,
[00:08:25.280 --> 00:08:28.360]   and yes, savor this gift now.
[00:08:28.360 --> 00:08:29.480]   Don't belittle this gift.
[00:08:29.480 --> 00:08:30.320]   It's a real gift.
[00:08:30.320 --> 00:08:31.840]   It's a beautiful gift.
[00:08:31.840 --> 00:08:34.300]   Savor the sex, and savor the friendship,
[00:08:34.300 --> 00:08:37.900]   and savor the mutuality of all of life,
[00:08:37.900 --> 00:08:40.840]   but know it's always pointing to something greater,
[00:08:40.840 --> 00:08:43.920]   something real with Christ.
[00:08:43.920 --> 00:08:44.760]   - Thank you, Pastor John,
[00:08:44.760 --> 00:08:46.360]   and thank you for listening to this podcast.
[00:08:46.360 --> 00:08:47.800]   Please email your questions to us
[00:08:47.800 --> 00:08:49.880]   at askpastorjohn@desiringgod.org.
[00:08:49.880 --> 00:08:52.360]   At desiringgod.org, you'll find thousands
[00:08:52.360 --> 00:08:53.800]   of free articles, books, sermons,
[00:08:53.800 --> 00:08:56.040]   and other resources from John Piper.
[00:08:56.040 --> 00:08:56.960]   I'm your host, Tony Reinke.
[00:08:56.960 --> 00:08:58.060]   Thanks for listening.
[00:08:58.060 --> 00:09:08.060]   [BLANK_AUDIO]

