
[00:00:00.000 --> 00:00:10.840]   [MUSIC PLAYING]
[00:01:39.320 --> 00:01:41.880]   Dr. Yardeni was a chief investment strategist
[00:01:41.880 --> 00:01:46.200]   and a chief economist at several Wall Street firms and asset
[00:01:46.200 --> 00:01:47.360]   management firms.
[00:01:47.360 --> 00:01:50.040]   He was also an economist at the Federal Reserve Bank of New
[00:01:50.040 --> 00:01:52.740]   York, and he held positions at the Federal Reserve Board
[00:01:52.740 --> 00:01:56.640]   of Governors and the US Treasury Department in Washington, DC.
[00:01:56.640 --> 00:01:59.600]   He also taught at Columbia University's Graduate School
[00:01:59.600 --> 00:02:00.840]   of Business.
[00:02:00.840 --> 00:02:04.020]   Dr. Yardeni is frequently quoted in the financial press,
[00:02:04.020 --> 00:02:06.400]   including the Wall Street Journal, the Financial Times,
[00:02:06.400 --> 00:02:09.040]   the New York Times, and most recently in a cover story
[00:02:09.040 --> 00:02:13.480]   for Barron's when he was dubbed the Wall Street seer.
[00:02:13.480 --> 00:02:16.360]   Today, we'll be discussing Dr. Yardeni's newest book,
[00:02:16.360 --> 00:02:18.280]   In Praise of Profits.
[00:02:18.280 --> 00:02:22.280]   We'll also be talking about the economy, where we've been,
[00:02:22.280 --> 00:02:25.200]   and where he thinks we may be going.
[00:02:25.200 --> 00:02:29.160]   So with no further ado, let me introduce Ed Yardeni.
[00:02:29.160 --> 00:02:31.080]   Welcome to the podcast, Ed.
[00:02:31.080 --> 00:02:32.480]   Thank you very much.
[00:02:32.480 --> 00:02:34.160]   Ed, thank you for joining us today.
[00:02:34.160 --> 00:02:36.280]   You've published a couple more books
[00:02:36.280 --> 00:02:38.400]   since I talked with you last.
[00:02:38.400 --> 00:02:41.280]   The latest book that you wrote I found very interesting.
[00:02:41.280 --> 00:02:44.320]   It's called In Praise of Profits.
[00:02:44.320 --> 00:02:48.660]   This book is just the latest in a series of topical studies
[00:02:48.660 --> 00:02:51.520]   that you've done, starting with the yield curve,
[00:02:51.520 --> 00:02:55.700]   stock buybacks, Fed watching, two books on Fed watching,
[00:02:55.700 --> 00:03:00.360]   and also S&P earnings and valuation and the pandemic.
[00:03:00.360 --> 00:03:02.640]   And this all followed your original book
[00:03:02.640 --> 00:03:05.880]   on predicting the markets of professional autobiography.
[00:03:05.880 --> 00:03:08.480]   So I want to specifically focus on this book, though,
[00:03:08.480 --> 00:03:09.720]   because I found it very interesting.
[00:03:09.720 --> 00:03:11.880]   It's really something that I think
[00:03:11.880 --> 00:03:13.720]   has been bothering me as an investor
[00:03:13.720 --> 00:03:16.720]   and I think clearly has been bothering you also.
[00:03:16.720 --> 00:03:19.040]   It's about profits.
[00:03:19.040 --> 00:03:21.720]   We've had a lot of discussion in the media,
[00:03:21.720 --> 00:03:24.200]   and I can't get too political in this podcast,
[00:03:24.200 --> 00:03:28.120]   but there's a difference of opinion, if you will,
[00:03:28.120 --> 00:03:32.980]   about profits and where we should be going as a nation.
[00:03:32.980 --> 00:03:36.680]   And what you intend to do with the book is to clear that up,
[00:03:36.680 --> 00:03:39.120]   at least from your view as an economist.
[00:03:39.120 --> 00:03:42.040]   So with that, could you tell us
[00:03:42.040 --> 00:03:45.320]   what the main idea of the book was?
[00:03:45.320 --> 00:03:47.880]   - Sure, I've observed over the years
[00:03:47.880 --> 00:03:52.880]   that profits tend to be the driver of economic prosperity.
[00:03:52.880 --> 00:03:55.760]   I mean, it's really pretty simple and straightforward
[00:03:55.760 --> 00:03:59.200]   to see it, to observe that it's profitable companies
[00:03:59.200 --> 00:04:02.780]   that expand, they hire more workers,
[00:04:02.780 --> 00:04:06.540]   they expand their capacity, so they're ordering more goods,
[00:04:06.540 --> 00:04:09.160]   capital equipment, and so on.
[00:04:09.160 --> 00:04:12.120]   Whereas companies that are not doing so well
[00:04:12.120 --> 00:04:14.800]   or actually losing money have to retrench.
[00:04:14.800 --> 00:04:16.200]   They have to cut back employment.
[00:04:16.200 --> 00:04:20.120]   They have to try to sell off some of their assets.
[00:04:20.120 --> 00:04:22.720]   And the more profitable companies we have,
[00:04:22.720 --> 00:04:25.560]   the better the overall economy is gonna do,
[00:04:25.560 --> 00:04:27.320]   the better overall society will do.
[00:04:27.320 --> 00:04:30.800]   'Cause again, it's profitable firms that hire people,
[00:04:30.800 --> 00:04:32.120]   and that's the name of the game
[00:04:32.120 --> 00:04:34.900]   when we're talking about economic prosperity.
[00:04:34.900 --> 00:04:37.440]   We're not rooting for companies themselves
[00:04:37.440 --> 00:04:39.600]   to be prosperous and no one else will be prosperous.
[00:04:39.600 --> 00:04:42.440]   And obviously, companies can't be prosperous
[00:04:42.440 --> 00:04:44.640]   if their customers aren't prosperous.
[00:04:44.640 --> 00:04:47.160]   So this is sort of a defense
[00:04:47.160 --> 00:04:50.620]   of what I call entrepreneurial capitalism,
[00:04:50.620 --> 00:04:54.040]   which I think needs to be distinguished always
[00:04:54.040 --> 00:04:55.820]   from crony capitalism.
[00:04:55.820 --> 00:04:58.440]   There's aspects of capitalism
[00:04:58.440 --> 00:05:02.380]   that I certainly don't agree with, don't favor,
[00:05:02.380 --> 00:05:04.800]   and I criticize in the book.
[00:05:04.800 --> 00:05:07.720]   But on the other hand, the entrepreneurial capitalism
[00:05:07.720 --> 00:05:10.760]   often gets kind of wrapped up into that conversation
[00:05:10.760 --> 00:05:15.560]   and gets misrepresented as based on greed,
[00:05:15.560 --> 00:05:19.360]   on selfishness, on exploitation of workers.
[00:05:19.360 --> 00:05:24.360]   And the reality is, that's not the reality of our economy.
[00:05:24.360 --> 00:05:25.840]   - Ed, you touched on right away
[00:05:25.840 --> 00:05:28.080]   on the difference between entrepreneurial capitalism
[00:05:28.080 --> 00:05:30.000]   and crony capitalism.
[00:05:30.000 --> 00:05:33.360]   And I'd like you to dig into that a little bit more.
[00:05:33.360 --> 00:05:35.240]   I mean, what is the difference?
[00:05:35.240 --> 00:05:36.680]   - In a word, lobbyists.
[00:05:36.680 --> 00:05:37.520]   (laughs)
[00:05:37.520 --> 00:05:38.340]   - Okay.
[00:05:38.340 --> 00:05:39.180]   (laughs)
[00:05:39.300 --> 00:05:40.620]   - To keep it real simple,
[00:05:40.620 --> 00:05:42.620]   I am an entrepreneurial capitalist.
[00:05:42.620 --> 00:05:43.660]   I do pretty well.
[00:05:43.660 --> 00:05:47.340]   I've got a small company, I've got employees,
[00:05:47.340 --> 00:05:51.420]   but I'm not doing so well where I have extra money
[00:05:51.420 --> 00:05:53.420]   to hire lawyers and lobbyists
[00:05:53.420 --> 00:05:56.940]   to work with politicians in Washington
[00:05:56.940 --> 00:05:58.860]   to try to protect my business.
[00:05:58.860 --> 00:06:00.700]   - That's what it really gets down to, correct?
[00:06:00.700 --> 00:06:01.900]   - Yeah, politics.
[00:06:01.900 --> 00:06:04.500]   Yeah, I mean, I don't get involved in politics.
[00:06:04.500 --> 00:06:07.700]   I get involved in trying to satisfy my customers,
[00:06:07.700 --> 00:06:10.860]   whereas crony capitalists have done so well
[00:06:10.860 --> 00:06:14.940]   that they forget that it was entrepreneurial capitalism
[00:06:14.940 --> 00:06:18.100]   that gave them their success and their wealth,
[00:06:18.100 --> 00:06:20.820]   and it was their focus on their customers
[00:06:20.820 --> 00:06:22.300]   that made them successful.
[00:06:22.300 --> 00:06:25.620]   And it's sad when entrepreneurial capitalists do so well
[00:06:25.620 --> 00:06:28.340]   that they morph into crony capitalists
[00:06:28.340 --> 00:06:31.060]   by relying more and more on the government
[00:06:31.060 --> 00:06:35.220]   to create regulatory impediments to competitors
[00:06:35.220 --> 00:06:38.860]   to compete with them, to put them out of business even.
[00:06:38.860 --> 00:06:43.140]   - Now, would some of that be in defense of retaining jobs?
[00:06:43.140 --> 00:06:45.780]   - Well, that always is the excuse, right?
[00:06:45.780 --> 00:06:47.980]   Is the reason that the government
[00:06:47.980 --> 00:06:50.020]   needs to subsidize my business,
[00:06:50.020 --> 00:06:53.700]   or the reason the government needs to protect my business
[00:06:53.700 --> 00:06:56.100]   from both domestic and foreign competition
[00:06:56.100 --> 00:06:58.300]   is because if the government doesn't do that,
[00:06:58.300 --> 00:07:00.860]   then I'm gonna have to shut down
[00:07:00.860 --> 00:07:03.660]   and all these people that I employ will lose their jobs.
[00:07:03.660 --> 00:07:06.380]   I mean, that's a valid concern.
[00:07:06.380 --> 00:07:10.220]   But if we let that determine who the winners are
[00:07:10.220 --> 00:07:11.740]   and who the losers are,
[00:07:11.740 --> 00:07:13.300]   then it's not gonna be the customers
[00:07:13.300 --> 00:07:14.220]   that make that decision.
[00:07:14.220 --> 00:07:17.260]   It's gonna be politicians and companies
[00:07:17.260 --> 00:07:19.260]   that interact through lobbyists
[00:07:19.260 --> 00:07:22.220]   that will decide who succeeds and who doesn't.
[00:07:22.220 --> 00:07:25.220]   And that's fundamentally to the detriment
[00:07:25.220 --> 00:07:28.020]   of who I'm trying to satisfy
[00:07:28.020 --> 00:07:31.740]   and make as well off as possible, and that's consumers.
[00:07:31.740 --> 00:07:35.140]   Sometimes it's better to let the market make the decisions,
[00:07:35.140 --> 00:07:37.260]   even if it's painful,
[00:07:37.260 --> 00:07:40.500]   because the ultimate result is good for consumers
[00:07:40.500 --> 00:07:43.900]   and good for even the employees that may lose jobs
[00:07:43.900 --> 00:07:47.580]   and find them with companies that are better managed
[00:07:47.580 --> 00:07:51.620]   and better aimed at satisfying their customers.
[00:07:51.620 --> 00:07:53.020]   - More sustainable, perhaps.
[00:07:53.020 --> 00:07:53.860]   - Yeah.
[00:07:53.860 --> 00:07:55.540]   - What I took away from your book,
[00:07:55.540 --> 00:07:57.660]   and I hadn't really realized this,
[00:07:57.660 --> 00:08:02.660]   huge number of S-corps, sole proprietors,
[00:08:02.660 --> 00:08:05.940]   partnerships relative to C-corp.
[00:08:05.940 --> 00:08:06.780]   - Right.
[00:08:06.780 --> 00:08:10.460]   - And the breakdown of national income
[00:08:10.460 --> 00:08:13.900]   between the large C-corps,
[00:08:13.900 --> 00:08:15.500]   well, not all of them are large,
[00:08:15.500 --> 00:08:17.860]   to S-corps and solo practitioners.
[00:08:17.860 --> 00:08:20.220]   So could you elaborate on that?
[00:08:20.220 --> 00:08:23.460]   - Yeah, well, in corporate profits,
[00:08:23.460 --> 00:08:26.260]   the data that comes out with GDP,
[00:08:26.260 --> 00:08:27.980]   that is the corporate profits
[00:08:27.980 --> 00:08:32.340]   of both C-corporations and S-corporations.
[00:08:32.340 --> 00:08:36.300]   C-corporations tend to be large, but not always.
[00:08:36.300 --> 00:08:38.820]   There's plenty of small C-corporations,
[00:08:38.820 --> 00:08:41.100]   but they're owned by shareholders,
[00:08:41.100 --> 00:08:44.580]   and they pay out dividends, and they're taxed twice.
[00:08:44.580 --> 00:08:46.420]   They're taxed on their profits,
[00:08:46.420 --> 00:08:49.740]   and then the shareholders are taxed on their dividends.
[00:08:49.740 --> 00:08:53.580]   S-corporations are so-called pass-through entities,
[00:08:53.580 --> 00:08:55.540]   and what that means is that they're owned
[00:08:55.540 --> 00:08:58.980]   by fewer shareholders, which is one of the requirements,
[00:08:58.980 --> 00:09:01.980]   and if they pass the IRS requirements
[00:09:01.980 --> 00:09:04.900]   for filing S-corporations as pass-throughs,
[00:09:04.900 --> 00:09:08.380]   then their profits show up in the national income accounts,
[00:09:08.380 --> 00:09:11.500]   but their profits are then paid out as dividends
[00:09:11.500 --> 00:09:13.980]   to their small number of shareholders,
[00:09:13.980 --> 00:09:18.020]   and then the shareholders pay their personal income taxes
[00:09:18.020 --> 00:09:19.100]   on those dividends.
[00:09:19.100 --> 00:09:22.700]   So they're pass-throughs, and there are quite a few of them,
[00:09:22.700 --> 00:09:25.660]   and there's even more sole proprietorships
[00:09:25.660 --> 00:09:28.220]   that are owned by only one person,
[00:09:28.220 --> 00:09:30.100]   and also are pass-throughs.
[00:09:30.100 --> 00:09:32.980]   Whatever profit they have is passed through
[00:09:32.980 --> 00:09:34.180]   to their proprietor.
[00:09:34.180 --> 00:09:36.340]   They don't pay any corporate tax.
[00:09:36.340 --> 00:09:40.380]   They just pay personal income tax on proprietor's income,
[00:09:40.380 --> 00:09:41.660]   and then there's partnerships,
[00:09:41.660 --> 00:09:43.700]   which are also included in the data,
[00:09:43.700 --> 00:09:44.860]   and when you add them all together,
[00:09:44.860 --> 00:09:46.660]   you find out that pass-throughs,
[00:09:46.660 --> 00:09:50.340]   including S and proprietorships and partnerships,
[00:09:50.340 --> 00:09:53.660]   the pass-throughs account for more than half
[00:09:53.660 --> 00:09:57.660]   of payroll employment in the United States,
[00:09:57.660 --> 00:09:59.540]   and they've been growing very rapidly,
[00:09:59.540 --> 00:10:01.740]   which is an indication to me
[00:10:01.740 --> 00:10:03.860]   that a lot of people are entrepreneurial
[00:10:03.860 --> 00:10:06.580]   in spirit and in action.
[00:10:06.580 --> 00:10:07.860]   A lot of people have decided
[00:10:07.860 --> 00:10:09.380]   they don't want to work for somebody else.
[00:10:09.380 --> 00:10:11.100]   They want to have their own company,
[00:10:11.100 --> 00:10:12.900]   and they start their own company,
[00:10:12.900 --> 00:10:14.660]   and as long as they succeed,
[00:10:14.660 --> 00:10:17.180]   at some point, they probably need to hire people.
[00:10:17.180 --> 00:10:20.580]   In the old days, the United Kingdom was often described
[00:10:20.580 --> 00:10:25.380]   as a nation of retailers, of small shops, of shopkeepers.
[00:10:25.380 --> 00:10:27.820]   We really have continued to evolve
[00:10:27.820 --> 00:10:29.700]   into a nation of proprietorships
[00:10:29.700 --> 00:10:32.420]   and S corporations and partnerships.
[00:10:32.420 --> 00:10:33.940]   Those are all entrepreneurs.
[00:10:33.940 --> 00:10:35.900]   Very few of them are in a position
[00:10:35.900 --> 00:10:37.940]   where they can go hire lobbyists
[00:10:37.940 --> 00:10:41.060]   and get political about their business.
[00:10:41.060 --> 00:10:44.300]   - So as these entrepreneurs are successful,
[00:10:44.300 --> 00:10:46.260]   and they start to grow,
[00:10:46.260 --> 00:10:48.380]   and they start hiring people,
[00:10:48.380 --> 00:10:53.100]   and some of them become publicly traded companies,
[00:10:53.100 --> 00:10:55.540]   it seems like at that point,
[00:10:55.540 --> 00:10:58.660]   they tend to become villainized in many ways
[00:10:58.660 --> 00:11:02.340]   because of this thing called income inequality.
[00:11:02.340 --> 00:11:05.260]   In other words, the people who grew that company
[00:11:05.260 --> 00:11:10.260]   and went public, and yes, they became wealthy as a result,
[00:11:10.260 --> 00:11:13.740]   somehow don't deserve that wealth,
[00:11:13.740 --> 00:11:15.380]   and that wealth needs to be shared
[00:11:15.380 --> 00:11:20.380]   with the "stakeholders" as opposed to the shareholders.
[00:11:20.380 --> 00:11:22.660]   Can you talk about the difference
[00:11:22.660 --> 00:11:26.340]   between stakeholders and shareholders?
[00:11:26.340 --> 00:11:30.780]   - Well, first, with regards to the income inequality issue,
[00:11:30.780 --> 00:11:33.660]   a lot of the income inequality we see in our society
[00:11:33.660 --> 00:11:35.660]   has a lot to do with demography.
[00:11:35.660 --> 00:11:36.980]   Frankly, simply with age.
[00:11:36.980 --> 00:11:39.300]   I mean, young people don't earn very much,
[00:11:39.300 --> 00:11:41.500]   and older people tend to earn a lot more,
[00:11:41.500 --> 00:11:42.820]   and that kind of makes sense
[00:11:42.820 --> 00:11:44.140]   that that's the way it should be
[00:11:44.140 --> 00:11:45.900]   'cause young people aren't experienced.
[00:11:45.900 --> 00:11:47.660]   They may be very well-educated,
[00:11:47.660 --> 00:11:49.660]   but they aren't particularly experienced,
[00:11:49.660 --> 00:11:51.340]   particularly in the business
[00:11:51.340 --> 00:11:54.580]   that they eventually wind up joining,
[00:11:54.580 --> 00:11:56.900]   and older people have more skin in the game
[00:11:56.900 --> 00:11:58.220]   and develop more,
[00:11:58.220 --> 00:12:01.060]   so it's true that there's income inequality,
[00:12:01.060 --> 00:12:04.860]   but a lot of it's related to where you are
[00:12:04.860 --> 00:12:06.820]   in the age profile,
[00:12:06.820 --> 00:12:08.980]   and it's generally younger people
[00:12:08.980 --> 00:12:11.860]   that go out on their own and start companies
[00:12:11.860 --> 00:12:13.940]   and take some risks,
[00:12:13.940 --> 00:12:15.220]   and if they're successful,
[00:12:15.220 --> 00:12:17.060]   then they start to hire,
[00:12:17.060 --> 00:12:18.620]   and if they're very successful,
[00:12:18.620 --> 00:12:22.140]   they start to enjoy some significant wealth,
[00:12:22.140 --> 00:12:25.220]   and odds are they're going to reinvest
[00:12:25.220 --> 00:12:27.540]   a good part of that wealth back into their business
[00:12:27.540 --> 00:12:29.540]   and hire some more people,
[00:12:29.540 --> 00:12:30.540]   but as they do that,
[00:12:30.540 --> 00:12:32.220]   their companies become more valuable,
[00:12:32.220 --> 00:12:34.020]   their shareholders in their companies.
[00:12:34.020 --> 00:12:35.900]   They might even go public,
[00:12:35.900 --> 00:12:39.620]   which increases potentially the value of their company.
[00:12:39.620 --> 00:12:42.540]   I mean, very few entrepreneurs are going to go public
[00:12:42.540 --> 00:12:45.500]   unless a Wall Street investment banker tells them
[00:12:45.500 --> 00:12:49.460]   that your stock price is going to value your company
[00:12:49.460 --> 00:12:51.340]   a lot more than you realize,
[00:12:51.340 --> 00:12:52.860]   and so yeah, they get wealthy,
[00:12:52.860 --> 00:12:55.340]   and most of the wealth inequality
[00:12:55.340 --> 00:12:58.900]   is related to equity ownership of businesses
[00:12:58.900 --> 00:13:00.220]   by sole proprietors,
[00:13:00.220 --> 00:13:04.340]   as well as equity ownership of publicly-traded companies
[00:13:04.340 --> 00:13:06.620]   like C-Corporations,
[00:13:06.620 --> 00:13:07.780]   but as you said,
[00:13:07.780 --> 00:13:10.140]   when we look at the notion
[00:13:10.140 --> 00:13:12.620]   that entrepreneurs are robber barons,
[00:13:12.620 --> 00:13:15.420]   which is sort of historically
[00:13:15.420 --> 00:13:18.540]   what entrepreneurs have been described as being
[00:13:18.540 --> 00:13:20.420]   once they've succeeded,
[00:13:20.420 --> 00:13:23.580]   completely misses that their success
[00:13:23.580 --> 00:13:25.060]   originated from the fact
[00:13:25.060 --> 00:13:27.820]   that they provided goods and services
[00:13:27.820 --> 00:13:30.700]   that were wanted, that were needed,
[00:13:30.700 --> 00:13:33.820]   that were highly prized by their customers,
[00:13:33.820 --> 00:13:34.700]   by their consumers.
[00:13:34.700 --> 00:13:36.660]   It's their customers that made them rich.
[00:13:36.660 --> 00:13:39.220]   They didn't rip off their workers.
[00:13:39.220 --> 00:13:41.700]   They didn't rip off their customers.
[00:13:41.700 --> 00:13:42.860]   I mean, people like that
[00:13:42.860 --> 00:13:44.780]   don't stay in business for very long,
[00:13:44.780 --> 00:13:46.020]   not in a free marketplace
[00:13:46.020 --> 00:13:48.300]   'cause the consumers walk away from them
[00:13:48.300 --> 00:13:50.340]   and their workers walk away from them.
[00:13:50.340 --> 00:13:51.460]   They only stay in business
[00:13:51.460 --> 00:13:55.420]   if they got political clout and political support,
[00:13:55.420 --> 00:13:56.860]   but we have some of that,
[00:13:56.860 --> 00:13:59.260]   but we also have lots of entrepreneurship,
[00:13:59.260 --> 00:14:02.340]   and what we have to understand about entrepreneurs
[00:14:02.340 --> 00:14:06.100]   is that they are driven by the profit motive
[00:14:06.100 --> 00:14:08.020]   to bring us goods and services
[00:14:08.020 --> 00:14:10.420]   that improve our standard of living.
[00:14:10.420 --> 00:14:12.300]   That's the way they're gonna get rich.
[00:14:12.300 --> 00:14:13.620]   So first and foremost,
[00:14:13.620 --> 00:14:16.740]   their top concern isn't a selfish concern,
[00:14:16.740 --> 00:14:18.980]   isn't that how am I gonna get rich?
[00:14:18.980 --> 00:14:22.380]   It's how am I gonna satisfy enough consumers
[00:14:22.380 --> 00:14:24.180]   so I first will stay in business
[00:14:24.180 --> 00:14:26.700]   and I won't lose everything I put into it.
[00:14:26.700 --> 00:14:27.820]   Then all of a sudden they say,
[00:14:27.820 --> 00:14:29.100]   "My goodness, I've done it."
[00:14:29.100 --> 00:14:31.660]   And the customer is just coming in
[00:14:31.660 --> 00:14:33.300]   and it's gone viral.
[00:14:33.300 --> 00:14:35.420]   People are talking to each other and saying,
[00:14:35.420 --> 00:14:37.140]   "This is a good product."
[00:14:37.140 --> 00:14:39.820]   And suddenly I'm rich.
[00:14:39.820 --> 00:14:41.700]   Now, some of these people who get very rich,
[00:14:41.700 --> 00:14:42.700]   what do they do?
[00:14:42.700 --> 00:14:44.820]   As I said, they put it back in their business.
[00:14:44.820 --> 00:14:48.380]   Others get so rich that they become venture capitalists.
[00:14:48.380 --> 00:14:51.820]   They send some of their money to firms in Silicon Valley
[00:14:51.820 --> 00:14:53.820]   and say, "Okay, that's a pretty good idea.
[00:14:53.820 --> 00:14:55.340]   "I'm gonna invest in that."
[00:14:55.340 --> 00:14:59.180]   And so they are the wellhead of prosperity.
[00:14:59.180 --> 00:15:01.580]   They are the wellhead of risk-taking
[00:15:01.580 --> 00:15:04.260]   and the willingness to try to come up
[00:15:04.260 --> 00:15:05.660]   with goods and services
[00:15:05.660 --> 00:15:07.940]   that increase everybody's standard of living.
[00:15:07.940 --> 00:15:11.780]   - You talk in your book about upward income mobility.
[00:15:11.780 --> 00:15:15.300]   - Well, I think most Americans are aspirational.
[00:15:15.300 --> 00:15:17.620]   Most Americans would like to do better.
[00:15:17.620 --> 00:15:20.260]   And I think a lot of upward income mobility
[00:15:20.260 --> 00:15:23.140]   has to do with an entrepreneurial capital system.
[00:15:23.140 --> 00:15:24.940]   It provides the opportunity
[00:15:24.940 --> 00:15:27.580]   to have upward income mobility.
[00:15:27.580 --> 00:15:32.580]   Work hard, provide what your employer needs you to provide
[00:15:32.900 --> 00:15:36.380]   to make their business succeed,
[00:15:36.380 --> 00:15:39.420]   or do that as an employer.
[00:15:39.420 --> 00:15:42.140]   Work hard, motivate your employees
[00:15:42.140 --> 00:15:46.420]   and sell good products and services that consumers want,
[00:15:46.420 --> 00:15:50.500]   and you wind up enjoying upward income mobility.
[00:15:50.500 --> 00:15:53.140]   Now, upward income mobility tends to occur
[00:15:53.140 --> 00:15:54.940]   during periods of prosperity.
[00:15:54.940 --> 00:15:58.980]   More people wind up making more in an economy
[00:15:58.980 --> 00:16:01.580]   that's growing and prospering than one that isn't.
[00:16:01.580 --> 00:16:05.100]   We actually get the worst income inequality
[00:16:05.100 --> 00:16:06.780]   and the worst wealth inequality
[00:16:06.780 --> 00:16:08.140]   during periods of prosperity
[00:16:08.140 --> 00:16:10.300]   when the rich are getting richer.
[00:16:10.300 --> 00:16:11.540]   But why are they getting richer?
[00:16:11.540 --> 00:16:14.540]   Well, because people are buying what they're selling
[00:16:14.540 --> 00:16:17.780]   and they wind up doing extremely well.
[00:16:17.780 --> 00:16:21.380]   But again, it's like the Henry Ford insight.
[00:16:21.380 --> 00:16:25.700]   Henry Ford decided to raise the money he pays his workers
[00:16:25.700 --> 00:16:28.660]   'cause he wanted to make sure he had enough customers
[00:16:28.660 --> 00:16:30.860]   who could afford to buy his cars.
[00:16:30.860 --> 00:16:34.740]   We're well past that point in our economy and our society,
[00:16:34.740 --> 00:16:38.780]   but it's definitely in the best interest of entrepreneurs
[00:16:38.780 --> 00:16:41.540]   to come up with outstanding goods and services
[00:16:41.540 --> 00:16:43.700]   that'll make them prosperous,
[00:16:43.700 --> 00:16:45.700]   and then to share their prosperity.
[00:16:45.700 --> 00:16:48.340]   The market kind of forces them to do that.
[00:16:48.340 --> 00:16:52.500]   Maybe they don't do it completely by design
[00:16:52.500 --> 00:16:55.460]   or they're not completely motivated to do that,
[00:16:55.460 --> 00:16:57.780]   but the market definitely forces them
[00:16:57.780 --> 00:17:00.940]   to share the wealth with their employees,
[00:17:00.940 --> 00:17:04.340]   with their shareholders, and with society at large
[00:17:04.340 --> 00:17:06.540]   by providing these goods and services
[00:17:06.540 --> 00:17:08.740]   at lower and lower prices.
[00:17:08.740 --> 00:17:11.860]   - When we're listening to the news media
[00:17:11.860 --> 00:17:14.620]   about income inequality,
[00:17:14.620 --> 00:17:17.460]   what we're not told, it appears,
[00:17:17.460 --> 00:17:21.500]   is that there are different ways to measure income.
[00:17:21.500 --> 00:17:26.220]   And just using a minimum wage, for example,
[00:17:26.220 --> 00:17:29.740]   is not a great way to measure income.
[00:17:29.740 --> 00:17:30.980]   - Right.
[00:17:30.980 --> 00:17:32.660]   - Just using income is not a great way
[00:17:32.660 --> 00:17:33.820]   to measure wealth, either.
[00:17:33.820 --> 00:17:35.700]   I know a lot of people who are multimillionaires
[00:17:35.700 --> 00:17:38.340]   who are getting Affordable Care Act tax credits
[00:17:38.340 --> 00:17:40.740]   because their income is low,
[00:17:40.740 --> 00:17:44.020]   and the government says if you have low income,
[00:17:44.020 --> 00:17:46.900]   then you are in poverty or some level of poverty,
[00:17:46.900 --> 00:17:49.500]   even though it doesn't measure wealth.
[00:17:49.500 --> 00:17:53.180]   So could you talk about the problems of measuring income
[00:17:53.180 --> 00:17:56.980]   and the different ways of which we should be measuring it?
[00:17:56.980 --> 00:17:59.820]   - Well, on the progressive side,
[00:17:59.820 --> 00:18:02.140]   I've observed over the years
[00:18:02.140 --> 00:18:07.140]   that they do like to show
[00:18:07.140 --> 00:18:09.580]   that there's data that support their position,
[00:18:09.580 --> 00:18:12.580]   but they always seem to use the same series
[00:18:12.580 --> 00:18:16.500]   over and over again without recognizing the flaws
[00:18:16.500 --> 00:18:18.740]   in the data they're using.
[00:18:18.740 --> 00:18:20.860]   And I think it's mostly because the data supports
[00:18:20.860 --> 00:18:23.340]   their story, and as long as it supports that story,
[00:18:23.340 --> 00:18:24.340]   the data must be good.
[00:18:24.340 --> 00:18:27.580]   But I've done a lot of work on income data
