
[00:00:00.000 --> 00:00:02.180]   (beeping)
[00:01:44.720 --> 00:01:47.320]   oh, I don't have their name here.
[00:01:47.320 --> 00:01:51.080]   Okay, my target date fund does a lot worse than SPY.
[00:01:51.080 --> 00:01:54.300]   Should I just move to an index fund for my 403B?
[00:01:55.160 --> 00:01:57.360]   - Great question, and I think one
[00:01:57.360 --> 00:01:59.120]   a lot of investors grapple with.
[00:01:59.120 --> 00:02:02.080]   So the S&P 500 is doing better than my portfolio.
[00:02:02.080 --> 00:02:03.760]   Why don't I just put all my money in there?
[00:02:03.760 --> 00:02:06.360]   Why don't we look at an example of why a target date fund
[00:02:06.360 --> 00:02:07.720]   is underperforming the S&P 500?
[00:02:07.720 --> 00:02:08.760]   So John, do a chart on it. - Did this hurt your feelings
[00:02:08.760 --> 00:02:10.560]   a little bit, though, that they're kinda taking a shot
[00:02:10.560 --> 00:02:11.400]   at target date funds?
[00:02:11.400 --> 00:02:12.220]   - No, I don't think it's a shot
[00:02:12.220 --> 00:02:13.440]   because I think a lot of people
[00:02:13.440 --> 00:02:14.560]   don't understand benchmarking,
[00:02:14.560 --> 00:02:15.440]   which is what I wanna talk about.
[00:02:15.440 --> 00:02:16.640]   So John, do this chart on.
[00:02:16.640 --> 00:02:18.680]   I just, I don't know what target date fund
[00:02:18.680 --> 00:02:22.180]   this person is in, so I just picked a Vanguard 2055 fund
[00:02:22.180 --> 00:02:23.440]   to see what's under the hood.
[00:02:23.440 --> 00:02:26.020]   So this is roughly 90% in stocks,
[00:02:26.020 --> 00:02:29.960]   split between 60% U.S. stocks, 40% international stocks,
[00:02:29.960 --> 00:02:32.640]   which is about the global weighting of the market cap,
[00:02:32.640 --> 00:02:35.360]   10% in U.S. bonds and international bonds.
[00:02:35.360 --> 00:02:37.160]   So now, John, go to the next chart here.
[00:02:37.160 --> 00:02:39.640]   This just shows the gains this year.
[00:02:39.640 --> 00:02:41.440]   The S&P's up like 14%.
[00:02:41.440 --> 00:02:44.160]   This target date fund's up 11% or so.
[00:02:44.160 --> 00:02:45.480]   So why is this the case?
[00:02:45.480 --> 00:02:46.440]   Well, it's pretty simple.
[00:02:46.440 --> 00:02:48.280]   Bonds are only up around 3% this year,
[00:02:48.280 --> 00:02:49.600]   U.S. and international.
[00:02:49.600 --> 00:02:52.060]   Stock market's up 14 to 15%.
[00:02:52.060 --> 00:02:54.600]   International stocks are up like 10 to 12%.
[00:02:54.600 --> 00:02:57.960]   So listen, if your target portfolio
[00:02:57.960 --> 00:03:00.440]   is a 100% asset allocation
[00:03:00.440 --> 00:03:01.920]   to the largest stocks in the United States
[00:03:01.920 --> 00:03:03.720]   and you're underperforming the SPY,
[00:03:03.720 --> 00:03:04.760]   then something is wrong.
[00:03:04.760 --> 00:03:05.760]   There's a problem there, right?
[00:03:05.760 --> 00:03:06.960]   You're underperforming.
[00:03:06.960 --> 00:03:09.520]   But if your target allocation is something different
[00:03:09.520 --> 00:03:12.220]   and you're using the S&P 500 as a benchmark,
[00:03:12.220 --> 00:03:14.240]   then you're comparing apples to oranges here.
[00:03:14.240 --> 00:03:16.400]   It's not the same thing, right?
[00:03:16.400 --> 00:03:18.520]   That's one specific market.
[00:03:18.520 --> 00:03:21.120]   It's one specific style of investing.
[00:03:21.120 --> 00:03:21.960]   Now, it could be the case
[00:03:21.960 --> 00:03:23.180]   that you need to take more risk, right?
[00:03:23.180 --> 00:03:26.340]   Most target date funds cap out at 90% equity exposure.
[00:03:26.340 --> 00:03:28.540]   I looked, if you went up to 2070,
[00:03:28.540 --> 00:03:30.220]   I think is the furthest Vanguard one,
[00:03:30.220 --> 00:03:31.420]   it's still 90% stocks.
[00:03:31.420 --> 00:03:32.540]   So I think that's as high as they go.
[00:03:32.540 --> 00:03:36.180]   So if you want to be 100% invested in stocks,
[00:03:36.180 --> 00:03:38.060]   then a target date fund is not for you.
[00:03:38.060 --> 00:03:39.080]   I'm a big proponent of them.
[00:03:39.080 --> 00:03:39.920]   You mentioned it, Duncan.
[00:03:39.920 --> 00:03:40.740]   They're low cost.
[00:03:40.740 --> 00:03:41.780]   They're probably diversified.
[00:03:41.780 --> 00:03:43.260]   They're rebalanced automatically.
[00:03:43.260 --> 00:03:44.100]   They're simple.
[00:03:44.100 --> 00:03:45.500]   It's like a single fund of funds.
[00:03:45.500 --> 00:03:46.820]   And then they're professionally managed.
[00:03:46.820 --> 00:03:48.180]   So the asset allocation will change
[00:03:48.180 --> 00:03:49.820]   and get more conservative as you age.
[00:03:49.820 --> 00:03:50.720]   If that's a problem for you,
[00:03:50.720 --> 00:03:53.340]   maybe you need a portfolio that's 100% invested in stocks.
[00:03:53.340 --> 00:03:54.960]   All of my retirement funds
[00:03:54.960 --> 00:03:58.260]   are invested fully in the stock market, 100%, right?
[00:03:58.260 --> 00:04:00.660]   I take those RPMs all the way to the top.
[00:04:00.660 --> 00:04:02.900]   I'm not in the leveraged versions like you
[00:04:02.900 --> 00:04:03.860]   on some funds, Duncan.
[00:04:03.860 --> 00:04:06.980]   But if you have the intestinal fortitude
[00:04:06.980 --> 00:04:09.620]   to have 100% of your money in stocks, that's fine.
[00:04:09.620 --> 00:04:11.380]   And that's the one to compare to, that's fine.
[00:04:11.380 --> 00:04:15.700]   But even within stocks, I diversify by international
[00:04:15.700 --> 00:04:16.740]   and I have different strategies
[00:04:16.740 --> 00:04:17.740]   and I have different types of stocks.
[00:04:17.740 --> 00:04:19.260]   So I still diversify that way.
[00:04:19.260 --> 00:04:22.140]   So if you want to have everything
[00:04:22.140 --> 00:04:24.460]   in the biggest stocks in the US,
[00:04:24.460 --> 00:04:25.540]   then that's a decent benchmark.
[00:04:25.540 --> 00:04:28.700]   I think, I just think for most people,
[00:04:28.700 --> 00:04:30.980]   that's not the benchmark that they have.
[00:04:30.980 --> 00:04:33.380]   And I think a lot of times my worry is this person
[00:04:33.380 --> 00:04:35.020]   is talking about performance chasing, right?
[00:04:35.020 --> 00:04:37.620]   The perfect portfolio is pretty clear in hindsight.
[00:04:37.620 --> 00:04:39.820]   It's never clear ahead of time, right?
[00:04:39.820 --> 00:04:41.300]   So diversification means your portfolio
[00:04:41.300 --> 00:04:42.300]   is never gonna be invested
[00:04:42.300 --> 00:04:44.700]   in the best performing asset class or strategy or style,
[00:04:44.700 --> 00:04:46.020]   but that's a feature, not a bug.
[00:04:46.020 --> 00:04:47.740]   So the question really boils down
[00:04:47.740 --> 00:04:49.220]   to how you're benchmarking in the first place.
[00:04:49.220 --> 00:04:52.480]   I'm not a fan of benchmarking portfolio performance
[00:04:52.480 --> 00:04:54.360]   to a benchmark simply because it's doing well
[00:04:54.360 --> 00:04:56.260]   or because financial media talks about it
[00:04:56.260 --> 00:04:58.340]   or someone else has invested that way.
[00:04:58.340 --> 00:04:59.780]   Because sometimes a diversified portfolio
[00:04:59.780 --> 00:05:01.780]   will be the S&P 500.
[00:05:01.780 --> 00:05:04.500]   Anything you diversified last year, you did much better.
[00:05:04.500 --> 00:05:06.460]   Right, if you had some value stocks in your portfolio
[00:05:06.460 --> 00:05:08.140]   or high quality stocks or something else,
[00:05:08.140 --> 00:05:10.020]   international stocks, you did better than the S&P last year.
[00:05:10.020 --> 00:05:11.980]   So nothing works always and forever.
[00:05:11.980 --> 00:05:12.820]   I think you just have to figure out
[00:05:12.820 --> 00:05:14.540]   if that's the right benchmark for you.
[00:05:14.540 --> 00:05:15.380]   I look at it like this.
[00:05:15.380 --> 00:05:17.020]   The only benchmark you should really care about
[00:05:17.020 --> 00:05:18.260]   is whether or not you're on track
[00:05:18.260 --> 00:05:20.100]   to achieve your financial goals.
[00:05:20.100 --> 00:05:21.060]   That's it.
[00:05:21.060 --> 00:05:22.660]   Any performance numbers or risk measured
[00:05:22.660 --> 00:05:24.800]   should be compared to that goalpost alone.
[00:05:24.800 --> 00:05:26.220]   If you're trying to beat the market
[00:05:26.220 --> 00:05:28.380]   and you're a stock picker, sure, benchmarks matter.
[00:05:28.380 --> 00:05:31.220]   But I think it matters what your risk profile
[00:05:31.220 --> 00:05:32.100]   and time horizon are.
[00:05:32.100 --> 00:05:33.980]   And if you set an asset allocation, that's your target.
[00:05:33.980 --> 00:05:36.220]   And I actually think it's kind of funny.
[00:05:36.220 --> 00:05:37.580]   I actually think a target date fund
[00:05:37.580 --> 00:05:39.180]   is a good benchmark to have.
[00:05:39.180 --> 00:05:42.380]   If you have an 80/20 allocation to stocks and bonds
[00:05:42.380 --> 00:05:46.060]   and you measure that against an 80/20 target date fund,
[00:05:46.060 --> 00:05:47.700]   I think that that's actually a pretty good benchmark.
[00:05:47.700 --> 00:05:50.100]   That's a better benchmark than the S&P 500.
[00:05:50.100 --> 00:05:52.460]   I also think, I also just think the idea
[00:05:52.460 --> 00:05:53.660]   of constantly measuring yourself
[00:05:53.660 --> 00:05:55.820]   against those kind of indexes
[00:05:55.820 --> 00:05:57.960]   means you're always gonna be chasing something else.
[00:05:57.960 --> 00:05:59.860]   'Cause it could be the NASDAQ 100 one year,
[00:05:59.860 --> 00:06:01.220]   it could be international stocks one year,
[00:06:01.220 --> 00:06:03.560]   it could be bonds one year, you never know.
[00:06:03.560 --> 00:06:07.100]   I also, I just, the whole thing about beating the market
[00:06:07.100 --> 00:06:07.940]   is always kind of funny to me.
[00:06:07.940 --> 00:06:09.020]   Jason Zweig wrote a piece
[00:06:09.020 --> 00:06:11.140]   for the Wall Street Journal a number of years ago
[00:06:11.140 --> 00:06:12.080]   about beating the market.
[00:06:12.080 --> 00:06:12.920]   And I love this part.
[00:06:12.920 --> 00:06:14.220]   He said, I'm gonna read it here.
[00:06:14.220 --> 00:06:16.460]   "I once interviewed dozens of residents in Boca Raton,
[00:06:16.460 --> 00:06:18.700]   "one of Florida's richest retirement communities.
[00:06:18.700 --> 00:06:20.860]   "Amid the elegant stucco homes, the manicured lawns,
[00:06:20.860 --> 00:06:22.820]   "the swaying palm trees, and the sun and the sea breezes,
[00:06:22.820 --> 00:06:24.980]   "I asked these folks, mostly in their 70s,
[00:06:24.980 --> 00:06:25.820]   "if they'd beat the market
[00:06:25.820 --> 00:06:26.900]   "over the course of their investing lives.
[00:06:26.900 --> 00:06:28.780]   "Some said yes, some said no.
[00:06:28.780 --> 00:06:30.040]   "Then one man said, 'Who cares?
[00:06:30.040 --> 00:06:31.620]   "'All I know is my investments earn enough
[00:06:31.620 --> 00:06:33.180]   "'for me to end up in Boca.'"
[00:06:33.180 --> 00:06:34.020]   I think that's the idea.
[00:06:34.020 --> 00:06:37.180]   You don't judge your performance against the stock market
[00:06:37.180 --> 00:06:38.580]   or whatever you think it is.
[00:06:38.580 --> 00:06:41.820]   You judge it against whatever asset allocation fits for you
[00:06:41.820 --> 00:06:43.820]   and your personality and your disposition.
[00:06:43.820 --> 00:06:45.580]   And that asset allocation should always be tied
[00:06:45.580 --> 00:06:46.820]   to your risk profile and time horizon.
[00:06:46.820 --> 00:06:47.860]   That's the thing.
[00:06:47.860 --> 00:06:49.980]   I think first you figure out
[00:06:49.980 --> 00:06:51.900]   if that's the right asset allocation for you.
[00:06:51.900 --> 00:06:54.140]   And then you figure out what the right benchmark is
[00:06:54.140 --> 00:06:56.140]   to judge yourself against.
[00:06:56.140 --> 00:06:57.540]   - Yeah, it kind of becomes a keeping up
[00:06:57.540 --> 00:06:58.780]   with the Joneses thing, right?
[00:06:58.780 --> 00:07:01.740]   It's exhausting to constantly be judging yourself like that.
[00:07:01.740 --> 00:07:04.700]   - So your benchmark is TQQQ, right?
[00:07:04.700 --> 00:07:07.580]   - Yeah, I mean, hey, I actually, new experience.
[00:07:07.580 --> 00:07:10.460]   I started selling covered calls a while back
[00:07:10.460 --> 00:07:12.720]   because I was looking for something
[00:07:12.720 --> 00:07:15.340]   to help offset my horrible losses.
[00:07:15.340 --> 00:07:16.180]   - Not that good.
[00:07:16.180 --> 00:07:18.820]   - And I just got some pulled away from me
[00:07:18.820 --> 00:07:22.260]   at a very unfavorable price that I wasn't expecting.
[00:07:22.260 --> 00:07:25.500]   So I just found another way to get chopped off.
[00:07:25.500 --> 00:07:27.420]   - But you earned some premium in the meantime, I hope.
[00:07:27.420 --> 00:07:28.700]   - I did, I did.
[00:07:28.700 --> 00:07:29.540]   - Okay.
[00:07:29.540 --> 00:07:30.940]   - Not worth it though, but yeah.
[00:07:30.940 --> 00:07:32.340]   - Right, that's the kind of strategy
[00:07:32.340 --> 00:07:33.780]   that always seems better in a bear market, right?
[00:07:33.780 --> 00:07:34.980]   And that's the whole problem here
[00:07:34.980 --> 00:07:37.740]   with any of this stuff is anytime there's a bear market,
[00:07:37.740 --> 00:07:39.300]   you're gonna be kicking yourself saying,
[00:07:39.300 --> 00:07:41.860]   "I wish I would have gone into this with way less risk."
[00:07:41.860 --> 00:07:42.740]   And when there's a bull market,
[00:07:42.740 --> 00:07:44.000]   you're gonna be kicking yourself and going,
[00:07:44.000 --> 00:07:46.460]   "I wish I would have gone to this with way more risk."
[00:07:46.460 --> 00:07:48.100]   Unfortunately, I think for most people,
[00:07:48.100 --> 00:07:49.340]   you figure out the asset allocation
[00:07:49.340 --> 00:07:51.300]   that you can hold during both of those environments
[00:07:51.300 --> 00:07:52.780]   and everything in between,
[00:07:52.780 --> 00:07:53.780]   and that's the one you have to be,
[00:07:53.780 --> 00:07:55.140]   find your, make yourself comfortable with.
[00:07:55.140 --> 00:07:57.180]   Otherwise, you're always gonna be chasing something.
[00:07:57.180 --> 00:07:59.020]   - Right, and the way I make myself comfortable
[00:07:59.020 --> 00:08:00.440]   with something like that scenario,
[00:08:00.440 --> 00:08:02.180]   just described as, like Josh says,
[00:08:02.180 --> 00:08:03.780]   it's like your tuition to the market, right?
[00:08:03.780 --> 00:08:04.920]   You know, like I didn't go to school
[00:08:04.920 --> 00:08:06.900]   for finance and investing.
[00:08:06.900 --> 00:08:09.100]   So, you know, sometimes you pay a little tuition.
[00:08:09.100 --> 00:08:09.940]   - You went to film school
[00:08:09.940 --> 00:08:11.020]   so you could record Michael and I
[00:08:11.020 --> 00:08:12.220]   running on a beach in slow motion.
[00:08:12.220 --> 00:08:14.020]   - Right, exactly.
[00:08:14.020 --> 00:08:15.820]   - All right, next question.
[00:08:15.820 --> 00:08:18.940]   - Okay, up next, we have a question from Pascal,
[00:08:18.940 --> 00:08:20.980]   or Pascal, I'm not sure.
[00:08:20.980 --> 00:08:23.020]   "Thanks to you, I am now really interested
[00:08:23.020 --> 00:08:24.760]   "in personal finance.
[00:08:24.760 --> 00:08:27.340]   "I have money to invest in a low-cost index fund,
[00:08:27.340 --> 00:08:29.700]   "but I have serious doubts that the market can generate
[00:08:29.700 --> 00:08:32.620]   "around 8% returns over the next few decades.
[00:08:32.620 --> 00:08:34.640]   "We can't replicate the industrial revolution
[00:08:34.640 --> 00:08:36.560]   "of the last century, and the climate crisis
[00:08:36.560 --> 00:08:39.500]   "will have a massive impact on the world economy.
[00:08:39.500 --> 00:08:41.660]   "World population growth slowing is a mega trend,
[00:08:41.660 --> 00:08:43.580]   "and future generations cannot sustain
[00:08:43.580 --> 00:08:46.360]   "the pace of growth we witnessed in the last century.
[00:08:46.360 --> 00:08:48.660]   "In general, the earth is a finite system,
[00:08:48.660 --> 00:08:50.740]   "so indefinite growth is impossible.
[00:08:50.740 --> 00:08:53.160]   "Isn't this a mathematical reality?"
[00:08:53.160 --> 00:08:56.980]   - So this was the TLDR, this one,
[00:08:56.980 --> 00:08:58.620]   Pascal is actually from Germany, I guess,
[00:08:58.620 --> 00:09:00.820]   and he gave like eight more paragraphs,
[00:09:00.820 --> 00:09:01.820]   so I actually read 'em all,
[00:09:01.820 --> 00:09:04.040]   and kind of went bullet point by bullet point
[00:09:04.040 --> 00:09:05.100]   going through this.
[00:09:05.100 --> 00:09:06.340]   I understand the thinking here,
[00:09:06.340 --> 00:09:07.540]   even if I don't agree with it.
[00:09:07.540 --> 00:09:11.420]   Like, is there a ceiling of the amount we can grow?
[00:09:11.420 --> 00:09:13.140]   I guess eventually, like the United States
[00:09:13.140 --> 00:09:14.100]   was once an emerging market,
[00:09:14.100 --> 00:09:15.940]   so the fact that we've grown so much in the last,
[00:09:15.940 --> 00:09:18.060]   whatever, 150, 200 years,
[00:09:18.060 --> 00:09:19.260]   can we grow that much going forward?
[00:09:19.260 --> 00:09:20.940]   No, just like China has had 10% growth
[00:09:20.940 --> 00:09:22.500]   for the last 30 to 40 years or whatever,
[00:09:22.500 --> 00:09:24.560]   they can't do that forever.
[00:09:24.560 --> 00:09:26.740]   So I think the low-hanging fruit has probably been picked
[00:09:26.740 --> 00:09:28.820]   in terms of growth and innovation, sure.
[00:09:28.820 --> 00:09:29.820]   But I still think we have some work to do.
[00:09:29.820 --> 00:09:31.060]   John, give me a chart on here.
[00:09:31.060 --> 00:09:32.780]   This is from Our World in Data.
[00:09:32.780 --> 00:09:35.440]   Shows the share of the population living in poverty.
[00:09:35.440 --> 00:09:40.580]   25% of the world still lives on less than $3.65 a day.
[00:09:40.580 --> 00:09:44.560]   47% of the world lives on less than $6.85 a day.
[00:09:44.560 --> 00:09:47.420]   84% of the world lives on less than $30 per day,
[00:09:47.420 --> 00:09:48.320]   which is the poverty line
[00:09:48.320 --> 00:09:50.800]   reflective of like high-income countries.
[00:09:50.800 --> 00:09:52.220]   So there's still plenty of work to do
[00:09:52.220 --> 00:09:53.500]   and plenty of emerging markets
[00:09:53.500 --> 00:09:55.100]   that I think are gonna come up and have their day
[00:09:55.100 --> 00:09:56.460]   and can provide some growth,
[00:09:56.460 --> 00:09:58.620]   even if it doesn't come from the US.
[00:09:58.620 --> 00:10:00.060]   But I don't know.
[00:10:00.060 --> 00:10:01.900]   Do I think people are gonna wake up in the decades ahead
[00:10:01.900 --> 00:10:04.360]   and not want to improve their standing in life?
[00:10:04.360 --> 00:10:05.200]   No.
[00:10:05.200 --> 00:10:06.620]   Do I think innovation is gonna plateau
[00:10:06.620 --> 00:10:07.820]   and stop happening from here?
[00:10:07.820 --> 00:10:10.500]   No, I think it's probably only gonna get better.
[00:10:10.500 --> 00:10:11.460]   Do I think people are gonna stop
[00:10:11.460 --> 00:10:13.080]   spending money in the future?
[00:10:13.080 --> 00:10:13.920]   I think, if anything,
[00:10:13.920 --> 00:10:15.860]   we've shown that that's probably never gonna happen
[00:10:15.860 --> 00:10:17.340]   for the United States.
[00:10:17.340 --> 00:10:18.580]   And do I also think corporations
[00:10:18.580 --> 00:10:19.860]   are gonna try to stop creating profits?
[00:10:19.860 --> 00:10:20.700]   No.
[00:10:20.700 --> 00:10:23.220]   What drives stock market returns over the long run?
[00:10:23.220 --> 00:10:24.420]   Profits and dividends.
[00:10:24.420 --> 00:10:26.660]   So could returns be lower in the future?
[00:10:26.660 --> 00:10:29.020]   You could certainly make that case.
[00:10:29.020 --> 00:10:30.620]   But does that necessarily mean
[00:10:30.620 --> 00:10:33.120]   that everything's gonna grind to a halt
[00:10:33.120 --> 00:10:34.180]   and things are gonna stop?
[00:10:34.180 --> 00:10:35.780]   I think if that's the bet you're making,
[00:10:35.780 --> 00:10:37.820]   that growth is gonna stop completely
[00:10:37.820 --> 00:10:40.060]   because we've already rung everything,
[00:10:40.060 --> 00:10:42.620]   all the water out of it that we can.
[00:10:42.620 --> 00:10:44.940]   I think the least of your worries in that situation
[00:10:44.940 --> 00:10:46.380]   is your stock market portfolio.
[00:10:46.380 --> 00:10:47.340]   'Cause it's not gonna matter
[00:10:47.340 --> 00:10:48.620]   what you do with your money at all.
[00:10:48.620 --> 00:10:50.640]   If the economy just completely stops
[00:10:50.640 --> 00:10:52.460]   and the gears grind to a halt,
[00:10:52.460 --> 00:10:54.460]   then your investments aren't gonna matter anyway
[00:10:54.460 --> 00:10:56.340]   because we're probably gonna have hyperinflation
[00:10:56.340 --> 00:10:58.220]   or something and things will go really wrong.
[00:10:58.220 --> 00:11:00.520]   Now, on the climate change front,
[00:11:00.520 --> 00:11:03.340]   like a lot of people are worried about that,
[00:11:03.340 --> 00:11:06.000]   but I mean, can you imagine the amount of government
[00:11:06.000 --> 00:11:07.500]   and private spending that might be necessary
[00:11:07.500 --> 00:11:09.540]   to combat climate change in the future?
[00:11:09.540 --> 00:11:11.420]   Electric vehicles and charging stations
[00:11:11.420 --> 00:11:13.120]   and wind and solar and batteries.
[00:11:13.120 --> 00:11:15.220]   I actually think that's kind of bullish
[00:11:15.220 --> 00:11:17.320]   for the stock market because we're gonna have to--
[00:11:17.320 --> 00:11:18.160]   - I agree.
[00:11:18.160 --> 00:11:19.540]   This is one of the areas I'm most interested in.
[00:11:19.540 --> 00:11:22.180]   I'm constantly reading about battery storage
[00:11:22.180 --> 00:11:23.940]   and electrifying the grid
[00:11:23.940 --> 00:11:26.500]   and moving away from fossil fuels and that kind of thing.
[00:11:26.500 --> 00:11:29.180]   Yeah, I see it as something that could actually
[00:11:29.180 --> 00:11:33.300]   turn a negative into a positive from an economic standpoint.
[00:11:33.300 --> 00:11:35.780]   - Yeah, I think it could be more government spending
[00:11:35.780 --> 00:11:38.460]   and I think that could actually be helpful.
[00:11:38.460 --> 00:11:42.200]   I think, like what's the higher probability bet here?
[00:11:42.200 --> 00:11:43.980]   Like is there a non-zero chance
[00:11:43.980 --> 00:11:45.580]   that stock market returns are awful going forward?
[00:11:45.580 --> 00:11:47.300]   Of course, that's always a possibility,
[00:11:47.300 --> 00:11:50.080]   but do you really want to bet your future on that,
[00:11:50.080 --> 00:11:50.920]   your kid's future?
[00:11:50.920 --> 00:11:52.640]   Like I think stock market returns
[00:11:52.640 --> 00:11:55.340]   being pretty decent or terrible,
[00:11:55.340 --> 00:11:56.740]   the baseline for me is stock returns
[00:11:56.740 --> 00:11:57.580]   are gonna be pretty decent.
[00:11:57.580 --> 00:11:59.620]   I wouldn't have terrible as my baseline
[00:11:59.620 --> 00:12:02.100]   because it's kind of like if you make that bet,
[00:12:02.100 --> 00:12:03.540]   what good is it gonna do anyway?
[00:12:03.540 --> 00:12:04.860]   You're screwed either way.
[00:12:04.860 --> 00:12:06.580]   So you might as well bet that stock market returns
[00:12:06.580 --> 00:12:08.280]   are gonna be okay going forward.
[00:12:08.280 --> 00:12:10.580]   Maybe they won't be as great as they were,
[00:12:10.580 --> 00:12:12.880]   but betting that they're okay, I think is,
[00:12:12.880 --> 00:12:14.060]   otherwise, what's the point?
[00:12:14.060 --> 00:12:15.660]   Just spend everything you own now.
[00:12:15.660 --> 00:12:18.540]   - Yeah, thinking about like don't look up style scenario,
[00:12:18.540 --> 00:12:20.100]   what's the alternative if you're like,
[00:12:20.100 --> 00:12:23.900]   yeah, humans won't be able to inhabit the earth in 50 years?
[00:12:23.900 --> 00:12:26.740]   Well then, I mean, what are you gonna do anyway then?
[00:12:26.740 --> 00:12:28.580]   So to me, I like to be optimistic about it
[00:12:28.580 --> 00:12:31.140]   and think that we're gonna harness technology,
[00:12:31.140 --> 00:12:33.780]   we're gonna innovate, we're gonna find ways.
[00:12:33.780 --> 00:12:35.300]   Everyone's gonna care more and more, right?
[00:12:35.300 --> 00:12:37.140]   As things start to become more and more obvious
[00:12:37.140 --> 00:12:40.100]   about the climate and the future.
[00:12:40.100 --> 00:12:42.360]   And I don't think it'll be as politicized in the future,
[00:12:42.360 --> 00:12:43.200]   that kind of thing.
[00:12:43.200 --> 00:12:44.640]   So yeah, I'm hopeful.
[00:12:44.640 --> 00:12:46.080]   - And do we kick the can down the road
[00:12:46.080 --> 00:12:47.000]   and wait to the last minute
[00:12:47.000 --> 00:12:48.680]   to solve these kinds of things?
[00:12:48.680 --> 00:12:49.520]   Probably.
[00:12:49.520 --> 00:12:52.360]   - We love procrastination.
[00:12:52.360 --> 00:12:53.960]   - Yeah, but then we're just gonna spend a ton of money
[00:12:53.960 --> 00:12:56.640]   and get a really crazy bull market in a year,
[00:12:56.640 --> 00:12:58.480]   and then we're gonna have a crash and another bull market,
[00:12:58.480 --> 00:13:00.440]   and so goes life.
[00:13:00.440 --> 00:13:02.560]   - Yep, or we'll move to Mars.
[00:13:02.560 --> 00:13:03.880]   - There you go.
[00:13:03.880 --> 00:13:05.360]   All right, another question.
[00:13:05.360 --> 00:13:08.880]   Okay, up next, we have a question from Justin.
[00:13:08.880 --> 00:13:11.760]   Hello, I'm a regular watcher of the show and other content.
[00:13:11.760 --> 00:13:15.120]   I really enjoy all, I really enjoy you all,
[00:13:15.120 --> 00:13:16.680]   and find you entertaining and educational.
[00:13:16.680 --> 00:13:17.720]   Thanks, Justin.
[00:13:17.720 --> 00:13:19.960]   That being said, uh-oh.
