
[00:00:00.000 --> 00:00:04.000]   Time to text the group chat because Barbados is now closer than ever.
[00:02:09.000 --> 00:02:15.000]   Any questions, any comments, any snide remarks that you have, we welcome all of those things.
[00:02:15.000 --> 00:02:20.000]   And with that, we go to Andrea in the great state of Washington.
[00:02:20.000 --> 00:02:23.000]   Andrea, welcome to the show. How can I serve you today?
[00:02:23.000 --> 00:02:28.000]   Hi. So I have a question. I'm actually in Utah, but my number is Washington.
[00:02:28.000 --> 00:02:33.000]   So we invested in a rental property just last year.
[00:02:33.000 --> 00:02:39.000]   It was a distressed seller. We thought we'd make about 50 grand and then we were going to sell out.
[00:02:39.000 --> 00:02:43.000]   Well, we just sold it and made over $200,000.
[00:02:43.000 --> 00:02:44.000]   Sweet!
[00:02:44.000 --> 00:02:49.000]   And now I'm wondering what... I know it was an awesome win, but it's all set to do at 1031.
[00:02:49.000 --> 00:02:56.000]   But I'm kind of nervous about a 1031, given that the government's forgiveness of renters
[00:02:56.000 --> 00:03:01.000]   and just kind of expecting more inflation, expecting change in interest rates.
[00:03:01.000 --> 00:03:06.000]   I'm nervous about buying more rental properties, but I don't know what to do with the money.
[00:03:06.000 --> 00:03:09.000]   You always say, "If you have a better option, put it in a better option."
[00:03:09.000 --> 00:03:13.000]   But I don't know what that better option would be. Do you have any suggestions?
[00:03:13.000 --> 00:03:16.000]   Of course. Put it all in Bitcoin. Come on. That's the answer.
[00:03:16.000 --> 00:03:18.000]   I know, right?
[00:03:18.000 --> 00:03:22.000]   All right. So let's pull apart these issues and let's talk it through methodically.
[00:03:22.000 --> 00:03:32.000]   First of all, congratulations. What was it that made this property so unexpectedly profitable for you?
[00:03:32.000 --> 00:03:37.000]   Okay. So when we bought it, somebody was moving from our town and they had to sell it.
[00:03:37.000 --> 00:03:43.000]   And the other ones were selling for significantly more. So we just bought it from them thinking we could just flip it.
[00:03:43.000 --> 00:03:51.000]   But people have started moving here because we're an open... I mean, people don't...
[00:03:51.000 --> 00:03:57.000]   Our schools are open. Things are open. We have a lot of people coming from California and Washington and all over.
[00:03:57.000 --> 00:04:03.000]   And the market is crazy. And that's part of why I don't want to reinvest because it's hard to find something.
[00:04:03.000 --> 00:04:09.000]   So when I try and find a home here or in other places I'm comfortable are pretty similar.
[00:04:09.000 --> 00:04:13.000]   We've been doing 15-year mortgages so that we pay it off faster.
[00:04:13.000 --> 00:04:18.000]   But even at a 30, we barely break even if they're paying their rent.
[00:04:18.000 --> 00:04:23.000]   So I don't know. I guess what made it profitable is just that it's a really desirable area.
[00:04:23.000 --> 00:04:31.000]   Got it. Got it. Okay. So you have already sold the property or it's under contract to be sold?
[00:04:31.000 --> 00:04:37.000]   So we have sold... We bought it at $385,000 and we put $62,000 down.
[00:04:37.000 --> 00:04:41.000]   Then we sold it at over... We sold it at $605,000.
[00:04:41.000 --> 00:04:42.000]   Awesome.
[00:04:42.000 --> 00:04:47.000]   And so with the closing cost in every state, we made like just over 300 ROI.
[00:04:47.000 --> 00:04:48.000]   Awesome.
[00:04:48.000 --> 00:04:53.000]   300% which is fantastic. But we did pull out the $62,000 original investment.
[00:04:53.000 --> 00:05:01.000]   And because we're high-earners, then we pay the whole 20% in tax.
[00:05:01.000 --> 00:05:02.000]   Understood.
[00:05:02.000 --> 00:05:07.000]   So if we did just fully cash it out, then we would have like $210,000 in pocket.
[00:05:07.000 --> 00:05:16.000]   If we rolled it into another rental, then we would have to spend like $545,000.
[00:05:16.000 --> 00:05:17.000]   Okay.
[00:05:17.000 --> 00:05:22.000]   So I don't know if I want $210,000 in my hand or $545,000 in the tree. I don't know.
[00:05:22.000 --> 00:05:25.000]   Right, right, right. No, it's a difficult question.
[00:05:25.000 --> 00:05:28.000]   And so what I'm trying to do here is just pull it apart.
[00:05:28.000 --> 00:05:30.000]   So first of all, let's remember this.
[00:05:30.000 --> 00:05:35.000]   It's always fine to just hold money in cash.
[00:05:35.000 --> 00:05:42.000]   There is this strong feeling that people have often that somehow I'm doing the wrong thing by holding cash.
[00:05:42.000 --> 00:05:44.000]   It's always fine to hold money in cash.
[00:05:44.000 --> 00:05:47.000]   It's always fine to say, "You know what? I had a winner.
[00:05:47.000 --> 00:05:54.000]   I'm not sure what to do with the money right now, so let me just put it in the bank and sit and wait and watch."
[00:05:54.000 --> 00:05:58.000]   You don't want to do that for year after year after year after year or decade after decade.
[00:05:58.000 --> 00:06:09.000]   But if you are intent upon investing and you're just simply sitting on your investment capital waiting for an opportunity to present itself,
[00:06:09.000 --> 00:06:13.000]   it's perfectly fine to put the money in tax.
[00:06:13.000 --> 00:06:16.000]   It's also -- excuse me. I'm mixing things.
[00:06:16.000 --> 00:06:18.000]   It's perfectly fine to keep the money in cash.
[00:06:18.000 --> 00:06:21.000]   It's also fine to go ahead and pay tax.
[00:06:21.000 --> 00:06:32.000]   So no question you can run the math, right, on how much you would save by rolling it into another property with a 1031 exchange versus going ahead and paying the 20% tax.
[00:06:32.000 --> 00:06:37.000]   But sometimes paying tax is the price you pay to have full control over your money.
[00:06:37.000 --> 00:06:41.000]   And so it's fine to pay tax, put the money in the bank, and wait.
[00:06:41.000 --> 00:06:48.000]   I like to begin with that because I think some people just feel this unnecessary pressure that they've got to do something.
[00:06:48.000 --> 00:06:56.000]   And what you need to do is you need to look at the markets that you're interested in as dispassionately as possible and ask yourself,
[00:06:56.000 --> 00:07:00.000]   "Do I believe in this particular investment idea?
[00:07:00.000 --> 00:07:04.000]   Do I believe in this thing that is presenting itself to me?
[00:07:04.000 --> 00:07:06.000]   Am I willing to go into it?"
[00:07:06.000 --> 00:07:19.000]   And if you're not, then wait because there are going to be plenty of opportunities that present themselves to you, and patience is a very important skill to practice.
[00:07:19.000 --> 00:07:22.000]   Now, of course, if you're going to do a 1031 exchange, you face a little bit of pressure.
[00:07:22.000 --> 00:07:24.000]   We'll talk about that in a moment.
[00:07:24.000 --> 00:07:35.000]   Now, is there anything in your personal life or in your family's personal affairs that would be dramatically improved if you put the profit towards that?
[00:07:35.000 --> 00:07:36.000]   No.
[00:07:36.000 --> 00:07:37.000]   Okay.
[00:07:37.000 --> 00:07:38.000]   So we're purely talking about investments here.
[00:07:38.000 --> 00:07:41.000]   The only thing is we just have—yes, just investments.
[00:07:41.000 --> 00:07:49.000]   We do have—I am also just—I feel really uncertain with the environment around us that I think most people do too, but with debt.
[00:07:49.000 --> 00:07:51.000]   Because we do have some debt on other rental properties.
[00:07:51.000 --> 00:07:54.000]   We have a little bit of debt left on our primary residence.
[00:07:54.000 --> 00:07:59.000]   But I feel like with high inflation, maybe that's not terrible to just hold it out for a little bit.
[00:07:59.000 --> 00:08:00.000]   I don't know.
[00:08:00.000 --> 00:08:01.000]   All right.
[00:08:01.000 --> 00:08:02.000]   So let's talk about inflation.
[00:08:02.000 --> 00:08:05.000]   First of all, let's be honest with the numbers.
[00:08:05.000 --> 00:08:10.000]   If we follow the officially published numbers, there are no meaningful signs of inflation at the moment.
[00:08:10.000 --> 00:08:12.000]   Is that correct?
[00:08:12.000 --> 00:08:13.000]   Right.
[00:08:13.000 --> 00:08:14.000]   Okay.
[00:08:14.000 --> 00:08:17.000]   So we can be worried about the potential for inflation.
[00:08:17.000 --> 00:08:18.000]   I'm concerned.
[00:08:18.000 --> 00:08:26.000]   But we need to keep ourselves firmly grounded in reality and say, "Hey, at the moment, based upon the official numbers, there's not a lot of signs of inflation."
[00:08:26.000 --> 00:08:28.000]   Now, I will share one little tidbit.
[00:08:28.000 --> 00:08:29.000]   It's interesting.
[00:08:29.000 --> 00:08:33.000]   A friend of mine sent me this as a note yesterday.
[00:08:33.000 --> 00:08:35.000]   And this case came in yesterday.
[00:08:35.000 --> 00:08:42.000]   And he was sitting down and looking at his Zillow—he owns a lot of real estate in the Arizona marketplace.
[00:08:42.000 --> 00:08:48.000]   And he was sitting down and looking at the market rents locally.
[00:08:48.000 --> 00:08:52.000]   And he owns a lot of properties on a particular street.
[00:08:52.000 --> 00:08:58.000]   And back in 2019, the Zillow marketplace rent for those units was $700 a month.
[00:08:58.000 --> 00:09:05.000]   Whereas today, in 2021, the Zillow market rents right now are $1,050.
[00:09:05.000 --> 00:09:10.000]   So there's been a 30% increase on rents in that area in a two-year period.
[00:09:10.000 --> 00:09:13.000]   And I would say that that's probably some of what you are involved in as well.
[00:09:13.000 --> 00:09:20.000]   And so on the one hand, we can look at the consumer price index and we can say, "Hey, it doesn't look like there's any big signs of inflation."
[00:09:20.000 --> 00:09:24.000]   But we always want to be careful of what's actually happening in the local area.
[00:09:24.000 --> 00:09:29.000]   There's a good, solid indicator of inflation in the rental market in that particular place.
[00:09:29.000 --> 00:09:38.000]   So, now, future inflation, I would say, real estate is not a bad thing to own in a time of inflation.
[00:09:38.000 --> 00:09:42.000]   Your biggest question is whether we should have the debt paid off.
[00:09:42.000 --> 00:09:48.000]   Are you at a point in your family's financial life where if you just said, "You know what? We have plenty of property.
[00:09:48.000 --> 00:09:55.000]   If we just reduced our risk and paid off debt, we would sleep well at night, we would secure our family's future, we have enough."
[00:09:55.000 --> 00:09:58.000]   Are you at a place where that would be a meaningful thing for your family to do?
[00:09:58.000 --> 00:10:05.000]   We've been super conservative with purchasing rental properties.
[00:10:05.000 --> 00:10:14.000]   We don't buy anything that we can't… If everything was empty, on our salary, we could pay all of the mortgages every month.
[00:10:14.000 --> 00:10:15.000]   Awesome.
[00:10:15.000 --> 00:10:17.000]   Without anybody in rental.
[00:10:17.000 --> 00:10:18.000]   So, that's kind of how we do it.
[00:10:18.000 --> 00:10:25.000]   So, I don't think paying off the debt makes a difference as far as comfort level for me.
[00:10:25.000 --> 00:10:26.000]   Okay.
[00:10:26.000 --> 00:10:27.000]   Okay.
[00:10:27.000 --> 00:10:29.000]   So, there's nothing you can spend it on in your personal life.
[00:10:29.000 --> 00:10:35.000]   There's not any kind of meaningful thing that you can do with the rest of your portfolio, pay off debt, etc.
[00:10:35.000 --> 00:10:38.000]   So, now, as far as I see it, you really have two choices.
[00:10:38.000 --> 00:10:43.000]   Choice number one is pay the tax, put the money in cash and wait for a better opportunity.
[00:10:43.000 --> 00:10:50.000]   Choice number two is go out and look for a better opportunity and be convinced that whatever you're reinvesting in is a good investment.
[00:10:50.000 --> 00:10:55.000]   And so, I would just remind you, you don't have to… You could invest in your local market.
[00:10:55.000 --> 00:11:04.000]   Do you think that these local… these trends that have made such a dramatic price increase for you this time are likely to continue?
[00:11:04.000 --> 00:11:06.000]   I think it'll kind of stabilize.
[00:11:06.000 --> 00:11:11.000]   I don't think we'll continue to see it shooting up, but I kind of don't think it'll sink.
[00:11:11.000 --> 00:11:17.000]   I think it'll kind of stabilize because we have such a shortage in housing and so many people coming.
[00:11:17.000 --> 00:11:24.000]   We don't even have anything… It's really hard to find something for rent and things come up for sale and they sell so fast.
[00:11:24.000 --> 00:11:28.000]   And that's part of what makes me nervous is I don't want to participate in a hypermarket.
[00:11:28.000 --> 00:11:30.000]   I'd rather kind of watch it.
[00:11:30.000 --> 00:11:31.000]   I don't know.
[00:11:31.000 --> 00:11:32.000]   All right.
[00:11:32.000 --> 00:11:33.000]   Do you think…
[00:11:33.000 --> 00:11:35.000]   I don't know that it would continue like this, but…
[00:11:35.000 --> 00:11:44.000]   Do you think that your family should sell any of your other properties that you own to take advantage of this high market?
[00:11:44.000 --> 00:11:45.000]   No.
[00:11:45.000 --> 00:11:51.000]   The other ones we purchased long enough that they're at a 15-year mortgage.
[00:11:51.000 --> 00:11:56.000]   And so, even at a 15, they're more than… The rent then covers our mortgage.
[00:11:56.000 --> 00:12:04.000]   So, we're trying to pay them all off as a source of passive income once we fully retire.
[00:12:04.000 --> 00:12:07.000]   So, I think those other ones we will hold.
[00:12:07.000 --> 00:12:10.000]   Okay.
[00:12:10.000 --> 00:12:12.000]   So, I don't know your market.
[00:12:12.000 --> 00:12:13.000]   All I can say is this.
[00:12:13.000 --> 00:12:16.000]   I think that there are markets that change.
[00:12:16.000 --> 00:12:25.000]   And so, this is one of the things that's a little bit baffling to me about many markets, including the South Florida market, that I have followed the most closely of any market in the United States.
[00:12:25.000 --> 00:12:34.000]   I thought a number of years ago that there was going to be a recession, and I thought that there was going to be a major decline in real estate prices in South Florida.
[00:12:34.000 --> 00:12:42.000]   I thought that I expected that in 2016, then I expected it in 2017, I expected it in 2018, I expected it beyond.
[00:12:42.000 --> 00:12:43.000]   Didn't happen.
[00:12:43.000 --> 00:12:45.000]   Didn't happen, didn't happen, didn't happen.
[00:12:45.000 --> 00:12:47.000]   And so, I've really analyzed that deeply.
[00:12:47.000 --> 00:12:49.000]   I was like, "Why did I get it so wrong?"
[00:12:49.000 --> 00:12:57.000]   Even when there was a minor recession, basically, during the last year with a blip of COVID, the South Florida market was not affected.
[00:12:57.000 --> 00:12:58.000]   Why?
[00:12:58.000 --> 00:13:01.000]   Well, some of the factors, meaning the real estate market was not affected.
[00:13:01.000 --> 00:13:02.000]   Why?
[00:13:02.000 --> 00:13:04.000]   Some of the same factors that you've mentioned.
[00:13:04.000 --> 00:13:06.000]   South Florida stayed open.
[00:13:06.000 --> 00:13:11.000]   They didn't impose the draconian lockdowns and whatnot that some other states imposed.
[00:13:11.000 --> 00:13:13.000]   They've been much friendlier for business.
[00:13:13.000 --> 00:13:18.000]   There's just been a much higher degree of organic demand.
[00:13:18.000 --> 00:13:24.000]   And as I've watched that market, I used to look at the market and say, "This is a fake market," because it was mainly built on retirees.
[00:13:24.000 --> 00:13:29.000]   Retirees leaving New Jersey, New York, selling their houses there, moving to South Florida, buying up, etc.
[00:13:29.000 --> 00:13:32.000]   There wasn't a real industry underneath it.
[00:13:32.000 --> 00:13:37.000]   But what's happened in the last years is that there has come now to be a real industry underneath it.
[00:13:37.000 --> 00:13:45.000]   Whether it's the financial industry, you've seen a tremendous growth in the finance industry in South Florida, some other industries as well.
[00:13:45.000 --> 00:13:47.000]   It's just become much more popular.
[00:13:47.000 --> 00:13:49.000]   And so I've actually changed my opinion.
[00:13:49.000 --> 00:13:52.000]   As I realized I was wrong about my predictions.
[00:13:52.000 --> 00:14:02.000]   And now I'm not nearly as concerned because I think what's happening in the South Florida marketplace is what we have evidence of having happened in some other places that are very desirable.
[00:14:02.000 --> 00:14:10.000]   And so, you know, you think of a New York City or some markets in California or Chicago where there's just been this tremendous growth.
[00:14:10.000 --> 00:14:15.000]   And it's undergirded by good, solid growth of the financial space.
[00:14:15.000 --> 00:14:17.000]   And it just makes for a wacky market.
[00:14:17.000 --> 00:14:20.000]   Now I think this is hard to go through as an individual.
[00:14:20.000 --> 00:14:25.000]   So, for example, when I watch it, I look at it and I observe that the prices change.
[00:14:25.000 --> 00:14:32.000]   And people who are used to a certain lifestyle are nervous about going through the transition.
[00:14:32.000 --> 00:14:38.000]   The South Florida marketplace used to be the place that was a fairly what I would call normal U.S. American market.
[00:14:38.000 --> 00:14:40.000]   If you wanted to buy a house, you went and you bought a single family house.
[00:14:40.000 --> 00:14:45.000]   You bought a nice suburban, you know, three-bedroom, two-bath house. That was your standard thing.
[00:14:45.000 --> 00:14:49.000]   Well, those houses are unaffordable now for the so-called starter home.
[00:14:49.000 --> 00:14:56.000]   So, what's happening is the same transition as happens in other markets where people no longer expect to own a house.
[00:14:56.000 --> 00:15:00.000]   They expect now to buy a condo or to just simply live a rental apartment lifestyle.
[00:15:00.000 --> 00:15:11.000]   The new housing units that are being built are much less – they are just a different lifestyle.
[00:15:11.000 --> 00:15:14.000]   They're not a yard with picket fence kind of lifestyle.
[00:15:14.000 --> 00:15:20.000]   And so, I think that when I've looked at the market, while I certainly still think that certainly there could be a big –
[00:15:20.000 --> 00:15:23.000]   could be a recession around the corner for all I know.
[00:15:23.000 --> 00:15:27.000]   And there's no question that a lot of the buying demand is driven by low interest rates.
[00:15:27.000 --> 00:15:30.000]   When you have low interest rates, you have high prices.
[00:15:30.000 --> 00:15:32.000]   So, those things certainly seem to be true.
[00:15:32.000 --> 00:15:37.000]   But I'm not as nervous as I was three years ago because I see a strong market continuing.
[00:15:37.000 --> 00:15:42.000]   And so, my question is if you look at your market and you say, "Yeah, this is good demand.
[00:15:42.000 --> 00:15:45.000]   People are moving here because we have an attractive lifestyle.
[00:15:45.000 --> 00:15:48.000]   There is real industry or real jobs.
[00:15:48.000 --> 00:15:55.000]   The cities and municipalities are providing the kinds of lifestyles that people want, the parks, the schools, etc."
[00:15:55.000 --> 00:16:00.000]   Then just because prices increase, I don't think that means that you need to be scared of the marketplace.
[00:16:00.000 --> 00:16:13.000]   There's no fundamental anchor to prices as far as what people can do – what housing prices will cost except as it reflects on people's incomes.
[00:16:13.000 --> 00:16:19.000]   And so, if you're in a normal market, you have to look and say, "What are the wages of this marketplace versus the monthly payments?"
[00:16:19.000 --> 00:16:21.000]   And it has to be affordable.
[00:16:21.000 --> 00:16:29.000]   You can't have a marketplace where a professional is going to be paying 70% of his income in rent.
[00:16:29.000 --> 00:16:32.000]   But I'm not scared of it just because it's increased.
[00:16:32.000 --> 00:16:37.000]   So, I would say you shouldn't be scared of it just because it's been an increase.
[00:16:37.000 --> 00:16:44.000]   You should look at it and say, "Do I honestly think that this is going to continue and this is a good investment now?"
[00:16:44.000 --> 00:16:47.000]   Remember that if you're going to invest, you don't have to invest in that area.
[00:16:47.000 --> 00:16:50.000]   So, there may be another area that you know of that you think would work better.
[00:16:50.000 --> 00:16:53.000]   Maybe you could go ahead and do your 1031 into another place.
[00:16:53.000 --> 00:16:59.000]   And if you're not sure, then go ahead, pay the tax, keep the money in the bank, and wait until you're convinced.
[00:16:59.000 --> 00:17:03.000]   Because we're always in this place where we simply don't know.
[00:17:03.000 --> 00:17:07.000]   So, we don't know what the economy is going to be like six months from now.
[00:17:07.000 --> 00:17:08.000]   We never know.
[00:17:08.000 --> 00:17:13.000]   I think there are good reasons to believe there could just be an absolutely roaring economy in the United States.
[00:17:13.000 --> 00:17:16.000]   I think there's also good reasons to believe there could be a catastrophic recession.
[00:17:16.000 --> 00:17:18.000]   We're always in that place.
[00:17:18.000 --> 00:17:25.000]   And so, you have to look at where you would be in those different scenarios and think about if we had a major value,
[00:17:25.000 --> 00:17:32.000]   a major increase, a major roaring economy, or if we had a major recession, where would I want to be positioned?
[00:17:32.000 --> 00:17:33.000]   And then, by value.
[00:17:33.000 --> 00:17:41.000]   And so, the house that you buy today, you just want to think, "All right, if there were a recession, I'd buy this house for $545,000.
[00:17:41.000 --> 00:17:45.000]   Its market value declines to $460,000.
[00:17:45.000 --> 00:17:46.000]   Do I have safety?
[00:17:46.000 --> 00:17:47.000]   I can hold on to it.
[00:17:47.000 --> 00:17:51.000]   And am I convinced of the long-term value of owning this house?
[00:17:51.000 --> 00:17:52.000]   Do the rental markets work, etc.?
[00:17:52.000 --> 00:17:54.000]   And if so, go ahead and buy without fear."
[00:17:54.000 --> 00:17:59.000]   I know I'm not saying anything new that you don't know, but in terms of just thinking it through logically,
[00:17:59.000 --> 00:18:04.000]   if you've looked at your personal life and you don't have anywhere you can spend the money that was going to make a meaningful difference,
[00:18:04.000 --> 00:18:09.000]   if you've looked at your personal financial position and there's no place that you can just say,
[00:18:09.000 --> 00:18:14.000]   "I'm going to go ahead and reduce debt and be more conservative, and that's going to make a big difference,"
[00:18:14.000 --> 00:18:19.000]   then go ahead and keep building and buy the best assets that you know of at the best prices,
[00:18:19.000 --> 00:18:29.000]   but by value where you're going to be happy to hold on even if you wind up in a declining market.
[00:18:29.000 --> 00:18:33.000]   Awesome. Thank you. Awesome advice, as always.
[00:18:33.000 --> 00:18:36.000]   I hope so. It sounds like obvious.
[00:18:36.000 --> 00:18:38.000]   It feels obvious to me.
[00:18:38.000 --> 00:18:46.000]   There's nothing new or novel about it, but as far as I see it, you always are in that situation
[00:18:46.000 --> 00:18:49.000]   where you have to just buy the best assets that you believe in,
[00:18:49.000 --> 00:18:53.000]   and if you don't see an asset that you believe in, then wait until you do.
[00:18:53.000 --> 00:18:56.000]   But that's the way I think it through logically.
[00:18:56.000 --> 00:19:02.000]   Yeah, I love it. I get nervous about holding, but I think that that has to be a real option.
[00:19:02.000 --> 00:19:04.000]   Just step out for a minute.
[00:19:04.000 --> 00:19:09.000]   If you're not comfortable where it is, it's okay to step out, because I just always want to be part of it
[00:19:09.000 --> 00:19:16.000]   because I don't want to miss out on the opportunity of investing while I'm young so that as I get older, I have it.
[00:19:16.000 --> 00:19:22.000]   I'm like, "Well, I've got to do something with it," but it's true. You can do something in six months.
[00:19:22.000 --> 00:19:25.000]   I really wouldn't worry too much about the inflation thing.
[00:19:25.000 --> 00:19:33.000]   It's not possible to predict with any meaningful accuracy for an individual man or woman like you and I.
[00:19:33.000 --> 00:19:40.000]   It's not possible for us to predict with any meaningful accuracy on a month-by-month basis what's going to happen with inflation.
[00:19:40.000 --> 00:19:41.000]   It's just not possible.
[00:19:41.000 --> 00:19:49.000]   We know that in the United States, the Federal Reserve is going to work very hard to maintain what they consider a normal rate of inflation.
[00:19:49.000 --> 00:19:54.000]   They're going to work very hard to maintain a 3% inflation rate. That's their target goal.
[00:19:54.000 --> 00:20:00.000]   They're trying to balance high employment and moderate inflation. They want moderate inflation.
[00:20:00.000 --> 00:20:03.000]   In the back of your mind, that's kind of the basic level.
[00:20:03.000 --> 00:20:08.000]   Now, there can be times when they're not able to keep inflation running at a 3% rate.
[00:20:08.000 --> 00:20:13.000]   What do they do? They try to juice things enough to keep it going, but they don't want it to get out of hand.
[00:20:13.000 --> 00:20:19.000]   The Federal Reserve does not want mass inflation. They do not want 8% inflation.
[00:20:19.000 --> 00:20:27.000]   I think that there is enough data to indicate that if we got into a scenario where all of a sudden we've got double-digit inflation,
[00:20:27.000 --> 00:20:34.000]   they would put the screws so tight to the monetary system that it would cause dramatic change.
[00:20:34.000 --> 00:20:41.000]   I'm not going to bet on there being inflation. I'm going to have plenty of backup plans in case there is.
[00:20:41.000 --> 00:20:51.000]   With borrowing trillions of extra dollars per year, I'm going to have backup plans, but I'm not scared of owning real estate as one part of my overall plan.
[00:20:51.000 --> 00:20:56.000]   If there is inflation, number one, you will be able to pay off your mortgages with cheaper dollars.
[00:20:56.000 --> 00:21:02.000]   You're in a safe position based upon the amount of mortgages that you have, so there's no need to rush to do it.
[00:21:02.000 --> 00:21:06.000]   If you expected more inflation, then you certainly wouldn't rush to pay off a mortgage.
[00:21:06.000 --> 00:21:14.000]   The second thing would be you can always adjust. When you have real property, you have a physical asset that's going to be in demand.
[00:21:14.000 --> 00:21:17.000]   If you have a house, somebody's going to want to live in the house at some price.
[00:21:17.000 --> 00:21:23.000]   While you might make less money than you think for a time, if there is an inflationary environment,
[00:21:23.000 --> 00:21:28.000]   you can always adjust your rents, and you will. You'll adjust your rents significantly.
[00:21:28.000 --> 00:21:39.000]   Then if you get into a worst-case scenario, you'll just adjust your rents in some way and start taking Bitcoin for payment instead of US dollars or some other system that we can't foresee right now.
[00:21:39.000 --> 00:21:48.000]   As human beings, we're wired to think of disaster. We're wired to worry about disaster.
[00:21:48.000 --> 00:21:54.000]   I do not believe that disaster is a good policy to have. Disaster is not a plan.
[00:21:54.000 --> 00:22:02.000]   Disaster is something you think about, and you say, "Let me put in place a plan for it," but you cannot have this mindset that disaster is going to happen.
[00:22:02.000 --> 00:22:10.000]   If you were certain that disaster was going to happen, then think about what you would do, and then ask yourself, "Am I that certain?"
[00:22:10.000 --> 00:22:17.000]   There are times that maybe you liquidate all your property, and you turn it all into some other asset, and you flee the country.
[00:22:17.000 --> 00:22:31.000]   Certainly, there are times that you do that, but just recognize that this sense of vague disaster that I have, this sense of personal fear, I need to identify it specifically.
[00:22:31.000 --> 00:22:38.000]   What am I worried about happening? Then put in place whatever plans are going to help me to handle it.
[00:22:38.000 --> 00:22:48.000]   From what you've indicated about your family's financial situation, I don't see any big risk to you of something as vague as inflation.
[00:22:48.000 --> 00:23:01.000]   Okay. So you're not really concerned about all the dollars that they're printing and the percentage that's been printed in the last year, and inflation is a really hard thing to control.
[00:23:01.000 --> 00:23:02.000]   No question.
[00:23:02.000 --> 00:23:05.000]   Once inflation starts going, it's hard economically to pull it back.
[00:23:05.000 --> 00:23:20.000]   Yeah. Hear me clearly. I'm very concerned about it, but I have put in place in my own finances plans to handle that, and I have talked what I feel like is ad nauseum here on the show about how you handle that.
[00:23:20.000 --> 00:23:29.000]   At this moment, I've done everything that I am capable of doing and everything that I'm willing to do based upon the current risk.
[00:23:29.000 --> 00:23:38.000]   And so if I see significant inflation, I'm protected, and I've talked extensively about how to do it. I can talk you through it again here just for you.
[00:23:38.000 --> 00:23:46.000]   So my point is, though, if you're concerned about that, you need to predict a specific scenario.
[00:23:46.000 --> 00:23:49.000]   I think that this scenario could happen.
[00:23:49.000 --> 00:23:59.000]   And then ask yourself, how would this scenario affect my finances, and what do I need to do to protect myself in that scenario?
[00:23:59.000 --> 00:24:10.000]   Then you solve the fear, you put in place your insurance policy, and you move on, not thinking of constant disaster, but you move on and say, I've bought an insurance policy against that.
[00:24:10.000 --> 00:24:12.000]   Now let me press forward.
[00:24:12.000 --> 00:24:13.000]   I'm deeply concerned about it.
[00:24:13.000 --> 00:24:20.000]   There's no question about it, but I think that reality would cause us to say, this is concerning.
[00:24:20.000 --> 00:24:24.000]   We need to have a plan in case it does, but we're in uncharted waters.
