
[00:00:00.000 --> 00:00:02.160]   (beeping)
[00:01:20.840 --> 00:01:22.080]   It's great.
[00:01:22.080 --> 00:01:22.920]   All right.
[00:01:22.920 --> 00:01:27.380]   The main line of questions this week was debt default,
[00:01:27.380 --> 00:01:28.720]   debt ceiling, these kind of things.
[00:01:28.720 --> 00:01:29.600]   So let's get into some of those
[00:01:29.600 --> 00:01:32.380]   because this is where people are thinking.
[00:01:32.380 --> 00:01:33.680]   Some people are saying, "I don't care."
[00:01:33.680 --> 00:01:34.580]   Other people are saying, "I'm worried."
[00:01:34.580 --> 00:01:35.420]   So let's get into it.
[00:01:35.420 --> 00:01:36.460]   Let's do it.
[00:01:36.460 --> 00:01:37.480]   - Okay, let's do it.
[00:01:37.480 --> 00:01:42.240]   So up first today, we have a question from Aaron.
[00:01:42.240 --> 00:01:46.820]   And Aaron writes, "I've recently shifted
[00:01:46.820 --> 00:01:49.360]   "a substantial portion of the cash portion of my savings
[00:01:49.360 --> 00:01:51.400]   "into three to four month T-bills
[00:01:51.400 --> 00:01:53.040]   "to take advantage of higher yields
[00:01:53.040 --> 00:01:54.680]   "and state tax advantages.
[00:01:54.680 --> 00:01:56.640]   "As of today, they are all set to mature
[00:01:56.640 --> 00:01:58.200]   "in June and July.
[00:01:58.200 --> 00:02:00.820]   "I know a U.S. debt default is highly unlikely,
[00:02:00.820 --> 00:02:02.180]   "but the risk-averse part of me
[00:02:02.180 --> 00:02:04.120]   "is still a little nervous about what would happen
[00:02:04.120 --> 00:02:07.420]   "if Congress actually lets the unthinkable happen.
[00:02:07.420 --> 00:02:09.280]   "Are my worries misplaced?
[00:02:09.280 --> 00:02:11.020]   "What would happen to my treasury investments
[00:02:11.020 --> 00:02:12.840]   "if a default did happen?"
[00:02:12.840 --> 00:02:14.400]   So this is the big question.
[00:02:14.400 --> 00:02:16.020]   And yeah, this is what people are kind of
[00:02:16.020 --> 00:02:16.860]   starting to freak out about
[00:02:16.860 --> 00:02:18.700]   because this date is coming up very quickly.
[00:02:18.700 --> 00:02:19.540]   So what are your thoughts?
[00:02:19.540 --> 00:02:20.880]   - Yeah, this is the right area
[00:02:20.880 --> 00:02:21.720]   because there hasn't really been
[00:02:21.720 --> 00:02:23.080]   a whole lot of market volatility.
[00:02:23.080 --> 00:02:24.680]   The market didn't really fall that much.
[00:02:24.680 --> 00:02:26.180]   And now that we've had a few good headlines
[00:02:26.180 --> 00:02:27.020]   the last couple of days,
[00:02:27.020 --> 00:02:27.880]   the market has taken off a little bit.
[00:02:27.880 --> 00:02:31.080]   But this is the one area of the bond market
[00:02:31.080 --> 00:02:33.360]   or any financial market that has seen some movement,
[00:02:33.360 --> 00:02:34.200]   which is treasury bills.
[00:02:34.200 --> 00:02:37.080]   So John, give me a chart of one-month T-bill rates
[00:02:37.080 --> 00:02:38.960]   versus three-month T-bill rates.
[00:02:38.960 --> 00:02:40.840]   And what you can see with the one month is
[00:02:40.840 --> 00:02:41.760]   at the beginning of April,
[00:02:41.760 --> 00:02:43.960]   yields were like 4.75%.
[00:02:43.960 --> 00:02:46.000]   Three weeks later, they dropped like a rock,
[00:02:46.000 --> 00:02:48.200]   down to 3.3%.
[00:02:48.200 --> 00:02:49.960]   Since then, they've taken off like a rocket ship
[00:02:49.960 --> 00:02:53.600]   and going from 3.3 to 5.6 in less than a month.
[00:02:53.600 --> 00:02:55.480]   And you can see comparing to the three-month T-bill,
[00:02:55.480 --> 00:02:57.020]   which is the purple line there,
[00:02:57.020 --> 00:02:59.040]   three-month T-bills have been above one-month T-bills
[00:02:59.040 --> 00:03:01.520]   ever since this rate hiking cycle began.
[00:03:01.520 --> 00:03:03.140]   Now one-month T-bills have shot up
[00:03:03.140 --> 00:03:04.160]   above three-month T-bills
[00:03:04.160 --> 00:03:06.300]   and you're seeing a ton of volatility there.
[00:03:06.300 --> 00:03:09.260]   And so what's going on here?
[00:03:09.260 --> 00:03:11.460]   I think this is just bond traders positioning
[00:03:11.460 --> 00:03:13.700]   for this exact thing that Aaron's talking about.
[00:03:13.700 --> 00:03:17.540]   Like what if my short-term T-bills happen to mature
[00:03:17.540 --> 00:03:19.020]   right when this stuff is going on
[00:03:19.020 --> 00:03:21.500]   and maybe I miss a payment or something, right?
[00:03:21.500 --> 00:03:23.700]   So I think one of the reasons
[00:03:23.700 --> 00:03:25.520]   that the rates crashed in the first place
[00:03:25.520 --> 00:03:29.240]   is because people were buying them to get ahead of this
[00:03:29.240 --> 00:03:30.360]   and then now they've been selling them
[00:03:30.360 --> 00:03:31.400]   and the rates have taken off.
[00:03:31.400 --> 00:03:33.680]   So obviously the biggest worry here
[00:03:33.680 --> 00:03:36.200]   is that both sides don't come to an agreement.
[00:03:36.200 --> 00:03:39.040]   I think, I really hate the debt ceiling stuff.
[00:03:39.040 --> 00:03:40.880]   I mean, we can print our own currency.
[00:03:40.880 --> 00:03:42.720]   And so the people that compare
[00:03:42.720 --> 00:03:44.400]   the U.S. government to a household,
[00:03:44.400 --> 00:03:47.720]   like listen, it's just, it's apples to Mars.
[00:03:47.720 --> 00:03:49.200]   It's not on the same planet
[00:03:49.200 --> 00:03:50.760]   because the U.S. government has the ability
[00:03:50.760 --> 00:03:51.760]   to print their own currency.
[00:03:51.760 --> 00:03:54.480]   So the fact that we put this arbitrary debt ceiling limit
[00:03:54.480 --> 00:03:55.880]   makes zero sense to me.
[00:03:55.880 --> 00:03:57.700]   It's all political posturing.
[00:03:57.700 --> 00:03:58.700]   I'm not a fan of it.
[00:03:58.700 --> 00:04:02.160]   It's a crisis that is totally unnecessary,
[00:04:02.160 --> 00:04:05.880]   but politicians use it to try to get some negotiating power
[00:04:05.880 --> 00:04:07.900]   or leverage or just show that they have some power,
[00:04:07.900 --> 00:04:08.800]   I suppose.
[00:04:08.800 --> 00:04:10.600]   And so there's always the possibility
[00:04:10.600 --> 00:04:12.360]   that we don't come to an agreement.
[00:04:12.360 --> 00:04:15.960]   I do think that even if there's no agreement in place,
[00:04:15.960 --> 00:04:19.520]   I would be shocked if we missed a debt payment.
[00:04:19.520 --> 00:04:21.960]   Colin Roche, who's been a two-time guest on this show,
[00:04:21.960 --> 00:04:23.080]   had good take on this recently.
[00:04:23.080 --> 00:04:26.200]   He said, "I don't even think you get to a crisis scenario
[00:04:26.200 --> 00:04:27.680]   "because the Treasury, President, and Fed
[00:04:27.680 --> 00:04:28.740]   "have tools to work around this,
[00:04:28.740 --> 00:04:30.480]   "and I think they'd be obligated to use those tools.
[00:04:30.480 --> 00:04:32.560]   "For instance, let's say we get to May 31st
[00:04:32.560 --> 00:04:34.880]   "and the Treasury announces it has no money on June 1st.
[00:04:34.880 --> 00:04:36.360]   "Meanwhile, Congress can't agree on anything.
[00:04:36.360 --> 00:04:37.600]   "In this case, the President is forced
[00:04:37.600 --> 00:04:39.400]   "to invoke the 14th Amendment
[00:04:39.400 --> 00:04:41.900]   "to uphold the full faith and credit of the USA.
[00:04:41.900 --> 00:04:43.220]   "Once we're on the verge of defaulting,
[00:04:43.220 --> 00:04:44.400]   "we're breaching the 14th Amendment,
[00:04:44.400 --> 00:04:45.840]   "which states that it's illegal to default
[00:04:45.840 --> 00:04:48.960]   "so we could do some sort of premium bonds
[00:04:48.960 --> 00:04:51.260]   "or coin seniorage or selling Treasury assets
[00:04:51.260 --> 00:04:53.340]   "or the Fed invoking some crazy circumstances
[00:04:53.340 --> 00:04:54.920]   "where they do something."
[00:04:54.920 --> 00:04:58.760]   So, there are contingencies and plans on the table.
[00:04:58.760 --> 00:05:00.440]   Trust me on this.
[00:05:00.440 --> 00:05:03.480]   So, if a crisis, my whole thinking is,
[00:05:03.480 --> 00:05:05.840]   if a crisis is on the table and we can avert it,
[00:05:05.840 --> 00:05:07.060]   we probably will.
[00:05:07.060 --> 00:05:09.360]   Calmer, cooler heads will prevail.
[00:05:09.360 --> 00:05:12.320]   But I think if it really worries you that much,
[00:05:12.320 --> 00:05:14.760]   extend your time horizon out to six or 12-month TPLs,
[00:05:14.760 --> 00:05:17.560]   the yields aren't really that much worse.
[00:05:17.560 --> 00:05:20.400]   So, I think that's if you're really,
[00:05:20.400 --> 00:05:24.000]   so, I don't know, I guess worst-worst-case scenario,
[00:05:24.000 --> 00:05:26.400]   your payment's delayed by a couple days or a week
[00:05:26.400 --> 00:05:27.980]   if we really got bad.
[00:05:27.980 --> 00:05:31.080]   But I can't see a situation where this kind of thing
[00:05:31.080 --> 00:05:32.720]   doesn't get resolved in like 48 hours
[00:05:32.720 --> 00:05:36.000]   if it came to an ultimate crisis situation.
[00:05:36.000 --> 00:05:38.560]   - Yeah, I was reading about this before the show
[00:05:38.560 --> 00:05:39.760]   and it's interesting.
[00:05:39.760 --> 00:05:42.000]   It's a bipartisan thing, though, right?
[00:05:42.000 --> 00:05:45.800]   Typically, the debt ceiling has been raised historically
[00:05:45.800 --> 00:05:46.960]   over and over and over again.
[00:05:46.960 --> 00:05:48.040]   I can't remember how many times,
[00:05:48.040 --> 00:05:50.160]   but a lot of times in the last 50 years.
[00:05:50.160 --> 00:05:52.240]   - We should just get rid of it.
[00:05:52.240 --> 00:05:54.120]   It makes no sense to have in place
[00:05:54.120 --> 00:05:55.800]   with the way that our system is structured.
[00:05:55.800 --> 00:05:58.800]   It's just a way for politicians to feel important.
[00:05:58.800 --> 00:05:59.640]   That's kind of where I fall in.
[00:05:59.640 --> 00:06:01.040]   - You know what was kind of tripping me up
[00:06:01.040 --> 00:06:05.640]   is I was like Zach Galifianakis thinking about this.
[00:06:05.640 --> 00:06:07.720]   So, the Fed keeps raising rates,
[00:06:07.720 --> 00:06:09.800]   so it's making the U.S. government
[00:06:09.800 --> 00:06:13.560]   have to pay more on this crazy debt, right?
[00:06:13.560 --> 00:06:14.400]   - Yes.
[00:06:14.400 --> 00:06:18.960]   - So, it's like a loop of making things worse in that regard.
[00:06:18.960 --> 00:06:19.800]   - A little bit, yeah.
[00:06:19.800 --> 00:06:20.880]   Interest expense is much higher.
[00:06:20.880 --> 00:06:22.500]   I got a chart for that for Animal Spirits next week.
[00:06:22.500 --> 00:06:24.280]   So, again, we have a lot of questions of the debt ceiling,
[00:06:24.280 --> 00:06:25.600]   so let's do another one.
[00:06:25.600 --> 00:06:26.640]   We got another one of those.
[00:06:26.640 --> 00:06:28.940]   - Okay, up next, we have a question from Matt.
[00:06:28.940 --> 00:06:31.080]   "We are mid-30s.
[00:06:31.080 --> 00:06:32.440]   "Kiddo is two years old.
[00:06:32.440 --> 00:06:35.240]   "Kids are expensive, so we have to leave the city.
[00:06:35.240 --> 00:06:37.840]   "Looking to buy a house in the next year or so.
[00:06:37.840 --> 00:06:39.800]   "How do we slowly sell out of our brokerage accounts
[00:06:39.800 --> 00:06:41.760]   "so that we aren't at the whims of the market
[00:06:41.760 --> 00:06:44.880]   "if it crashes during the debt ceiling situation?
[00:06:44.880 --> 00:06:46.160]   "I'm worried the market might tank
[00:06:46.160 --> 00:06:47.160]   "and we would be forced to wait
[00:06:47.160 --> 00:06:48.700]   "until the market rebounds to buy.
[00:06:48.700 --> 00:06:51.020]   "However, selling and paying the taxes next year
[00:06:51.020 --> 00:06:52.240]   "won't be fun either,
[00:06:52.240 --> 00:06:54.920]   "plus all the other expenses that come with moving."
[00:06:54.920 --> 00:06:56.320]   - You know, last week we talked about
[00:06:56.320 --> 00:06:58.280]   moving somewhere cheaper, right?
[00:06:58.280 --> 00:07:01.520]   This person's doing just that, which is great.
[00:07:01.520 --> 00:07:04.720]   At face value, this sounds like a debt ceiling question.
[00:07:04.720 --> 00:07:05.540]   It's not.
[00:07:05.540 --> 00:07:06.840]   This is not a debt ceiling question.
[00:07:06.840 --> 00:07:08.440]   This is an asset allocation,
[00:07:08.440 --> 00:07:10.960]   risk profile, and time horizon question.
[00:07:10.960 --> 00:07:14.160]   Listen, everyone has a different appetite for risk, right?
[00:07:14.160 --> 00:07:15.320]   People who take more risk than you,
[00:07:15.320 --> 00:07:16.920]   you think that they're just irresponsible.
[00:07:16.920 --> 00:07:18.200]   People who take less risk than you
[00:07:18.200 --> 00:07:19.560]   think they're just being wimps, right?
[00:07:19.560 --> 00:07:20.560]   This is kind of how it goes,
[00:07:20.560 --> 00:07:24.480]   but I invest heavily in equities as a long-term investor,
[00:07:24.480 --> 00:07:25.320]   right?
[00:07:25.320 --> 00:07:26.200]   I have a very high tolerance for risk
[00:07:26.200 --> 00:07:29.760]   when it comes to assets that are five, 10, 15, 20 years
[00:07:29.760 --> 00:07:30.600]   into the future.
[00:07:30.600 --> 00:07:31.480]   Maybe not as high as you, Duncan.
[00:07:31.480 --> 00:07:36.480]   I'm not in the levered stuff or oat milk penny stocks.
[00:07:36.480 --> 00:07:37.480]   I don't know.
[00:07:37.480 --> 00:07:39.000]   - We're not technically a penny stock yet.
[00:07:39.000 --> 00:07:40.000]   - Okay, not yet.
[00:07:40.000 --> 00:07:42.240]   We're getting there.
[00:07:42.240 --> 00:07:44.040]   But when it comes to short and intermediate term goals,
[00:07:44.040 --> 00:07:45.660]   I'm extremely risk averse.
[00:07:45.660 --> 00:07:48.040]   So if I need money next year for a house down payment
[00:07:48.040 --> 00:07:49.100]   or a vacation or anything,
[00:07:49.100 --> 00:07:51.240]   there's no way in hell that I'm going to be,
[00:07:51.240 --> 00:07:52.960]   have that money invested in the stock market.
[00:07:52.960 --> 00:07:53.800]   No, thank you.
[00:07:53.800 --> 00:07:56.200]   The downside far outweighs the upside.
[00:07:56.200 --> 00:07:57.660]   And that downside could come from anything.
[00:07:57.660 --> 00:08:00.440]   It could be debt ceiling drama, recession, flash crash,
[00:08:00.440 --> 00:08:02.140]   the Fed, inflation, anything else
[00:08:02.140 --> 00:08:03.560]   that we're not even thinking about right now.
[00:08:03.560 --> 00:08:06.940]   So John, do a chart on of the rolling one-year returns
[00:08:06.940 --> 00:08:08.420]   for the S&P 500.
[00:08:08.420 --> 00:08:12.840]   I got this 1926 to 1923.
[00:08:12.840 --> 00:08:14.240]   Do I not have this?
[00:08:14.240 --> 00:08:15.200]   Okay.
[00:08:15.200 --> 00:08:16.400]   Maybe I didn't put this in.
[00:08:16.400 --> 00:08:18.280]   So what it looks like is on average,
[00:08:18.280 --> 00:08:20.480]   the stock market has been up 75% of the time
[00:08:20.480 --> 00:08:21.700]   on a one-year basis.
[00:08:21.700 --> 00:08:23.040]   By the way, that's not John's fault.
[00:08:23.040 --> 00:08:23.880]   I think I forgot to put it in the doc.
[00:08:23.880 --> 00:08:24.720]   - Yeah, I was about to say,
[00:08:24.720 --> 00:08:26.480]   I don't see it in the doc, to be fair.
[00:08:26.480 --> 00:08:27.320]   - That's on me.
[00:08:27.320 --> 00:08:29.280]   Whoops.
[00:08:29.280 --> 00:08:32.540]   Anyway, the point is on a rolling one-year basis,
[00:08:32.540 --> 00:08:33.720]   I went back to 1926.
[00:08:33.720 --> 00:08:37.580]   75% of the time, the S&P 500 has been up on a rolling.
[00:08:37.580 --> 00:08:38.820]   Like, that's a pretty good hit rate, right?
[00:08:38.820 --> 00:08:40.820]   If you're going to the casino, those odds are great.
[00:08:40.820 --> 00:08:42.840]   But a one in four chance of loss
[00:08:42.840 --> 00:08:44.500]   is not a great probability when it comes
[00:08:44.500 --> 00:08:45.880]   to something as important as a house down payment.
[00:08:45.880 --> 00:08:48.980]   Plus, when stocks were down those one out every four years,
[00:08:48.980 --> 00:08:50.780]   on average, they were down 10% or worse
[00:08:50.780 --> 00:08:52.740]   more than 52% of the time.
[00:08:52.740 --> 00:08:55.460]   They were down 20% or worse 25% of the time.
[00:08:55.460 --> 00:08:57.660]   They were down 30% or worse 12% of the time.
[00:08:57.660 --> 00:09:00.220]   So I think this person is worried
[00:09:00.220 --> 00:09:01.060]   about the wrong things here.
[00:09:01.060 --> 00:09:02.380]   We're not worried about debt ceiling
[00:09:02.380 --> 00:09:03.920]   or tax payments, any of that stuff.
[00:09:03.920 --> 00:09:05.040]   That stuff's not fun to go through,
[00:09:05.040 --> 00:09:06.960]   but you should be worrying about your housing fund
[00:09:06.960 --> 00:09:08.640]   losing money at the worst possible time.
[00:09:08.640 --> 00:09:10.720]   Let's say you have 100 grand saved up
[00:09:10.720 --> 00:09:13.320]   for 20% down payment for a $500,000 house, right?
[00:09:13.320 --> 00:09:15.360]   I'm just using round numbers here.
[00:09:15.360 --> 00:09:18.120]   If you're down 10% in a year, you now have $90,000.
[00:09:18.120 --> 00:09:19.600]   You're down $10,000, right?
[00:09:19.600 --> 00:09:22.100]   You're down 20%, you lost $20,000.
[00:09:22.100 --> 00:09:23.840]   Imagine having a house lined up
[00:09:23.840 --> 00:09:25.160]   and realizing you don't have enough money
[00:09:25.160 --> 00:09:26.120]   to come up with that down payment.
[00:09:26.120 --> 00:09:27.760]   So, sure, could this go the other way
[00:09:27.760 --> 00:09:31.440]   and stocks are up and you make an extra 5, 10, 15, $20,000
[00:09:31.440 --> 00:09:32.660]   if you're lucky, sure.
[00:09:32.660 --> 00:09:34.460]   But I think you have to weigh the regrets here.
[00:09:34.460 --> 00:09:37.700]   And you're right to worry about short-term market volatility
[00:09:37.700 --> 00:09:39.180]   but the reason itself doesn't matter.
[00:09:39.180 --> 00:09:43.100]   So my advice is however you wanna get out,
[00:09:43.100 --> 00:09:44.700]   you could do it slowly,
[00:09:44.700 --> 00:09:47.140]   but I think having that money in the stock market
[00:09:47.140 --> 00:09:51.620]   to begin with for a 12-month goal is pretty irresponsible.
[00:09:51.620 --> 00:09:53.420]   And I would get it out of the market if I could
[00:09:53.420 --> 00:09:55.500]   because I would rather know that money's there
[00:09:55.500 --> 00:09:57.740]   and available than take any risk with it.
[00:09:59.300 --> 00:10:01.600]   - Yeah, and like we've talked about ad nauseum,
[00:10:01.600 --> 00:10:02.440]   it feels like at this point,
[00:10:02.440 --> 00:10:04.600]   but you can actually get something on your cash.
[00:10:04.600 --> 00:10:05.880]   - Yes, that's the thing.
[00:10:05.880 --> 00:10:07.120]   People were complaining forever
[00:10:07.120 --> 00:10:09.160]   about not being able to earn anything in their cash.
[00:10:09.160 --> 00:10:10.880]   Now you actually can get something.
[00:10:10.880 --> 00:10:11.720]   - Yeah. - Right?
[00:10:11.720 --> 00:10:12.560]   So again, in my example,
[00:10:12.560 --> 00:10:15.200]   if you've got $100,000 and you're earning 5%,
[00:10:15.200 --> 00:10:17.200]   in a year, you could make an extra $5,000.
[00:10:17.200 --> 00:10:18.760]   I could cover your closing costs.
[00:10:18.760 --> 00:10:19.680]   - Right. - Right, so it's, yeah.
[00:10:19.680 --> 00:10:21.440]   So it's not like a situation
[00:10:21.440 --> 00:10:23.680]   where you're being forced out on the risk curve anymore.
[00:10:23.680 --> 00:10:25.120]   - Yeah, and we'll just ignore the fact
[00:10:25.120 --> 00:10:27.400]   that houses will go up another 20% in the next year,
[00:10:27.400 --> 00:10:29.500]   you know. (laughs)
[00:10:29.500 --> 00:10:31.060]   - Someone looking, but yeah, you're right.
[00:10:31.060 --> 00:10:34.020]   It's never been easier in the past probably 20 years
[00:10:34.020 --> 00:10:36.180]   to find somewhere to park that cash
[00:10:36.180 --> 00:10:37.340]   that is not the stock market.
[00:10:37.340 --> 00:10:38.180]   And the stock market is,
[00:10:38.180 --> 00:10:39.580]   you don't wanna be at the whims of the stock market
[00:10:39.580 --> 00:10:42.380]   of a flash crash or, you know, in early 2020,
[00:10:42.380 --> 00:10:45.660]   the stock market lost 33% in a month, basically.
[00:10:45.660 --> 00:10:47.740]   I mean, I'm not predicting that's gonna happen,
[00:10:47.740 --> 00:10:49.020]   but that's the kind of thing with the stock market
[00:10:49.020 --> 00:10:50.460]   that's always there just in case.
[00:10:50.460 --> 00:10:52.780]   So I would just avoid the stock market
[00:10:52.780 --> 00:10:53.700]   for short-term goals like this.
[00:10:53.700 --> 00:10:56.800]   - I never saw last year coming, you know.
[00:10:56.800 --> 00:10:58.740]   - Exactly. - Happened overnight.
[00:10:58.740 --> 00:10:59.580]   - Who knows?
[00:10:59.580 --> 00:11:00.820]   All right, next question.
[00:11:00.820 --> 00:11:03.860]   - Hey, this next one's a fun one from Justin.
[00:11:03.860 --> 00:11:05.460]   My wife is a middle school math teacher
[00:11:05.460 --> 00:11:07.340]   and I've been roped into teaching her students
[00:11:07.340 --> 00:11:09.220]   a personal finance one-on-one class
[00:11:09.220 --> 00:11:10.700]   during their last week of school.
[00:11:10.700 --> 00:11:13.040]   That can be brutal, last week of school.
[00:11:13.040 --> 00:11:14.500]   No one's paying attention.
[00:11:14.500 --> 00:11:17.340]   But I have a finance degree and consider myself
[00:11:17.340 --> 00:11:19.660]   to have sound personal finance practices,
[00:11:19.660 --> 00:11:21.860]   but teaching the basics to a group of sixth graders
[00:11:21.860 --> 00:11:23.940]   has me a little unsure of where to start.
[00:11:23.940 --> 00:11:26.620]   What are the best personal finance concepts to teach kids?
[00:11:26.620 --> 00:11:28.160]   Some things I have in my agenda,
[00:11:28.160 --> 00:11:29.480]   the power of compound interest,
[00:11:29.480 --> 00:11:31.080]   the power of diversification,
[00:11:31.080 --> 00:11:33.020]   and the importance of savings rate.
[00:11:33.020 --> 00:11:35.320]   But I'd love to hear how you would approach
[00:11:35.320 --> 00:11:37.400]   crafting a 60-minute lesson plan.
[00:11:37.400 --> 00:11:39.520]   - All right, Justin, I hate to sound harsh here,
[00:11:39.520 --> 00:11:41.900]   throw your entire lesson plan out the window right now.
[00:11:41.900 --> 00:11:44.440]   Sixth graders do not care about diversification
[00:11:44.440 --> 00:11:47.280]   or compound interest or the importance of a savings rate.
[00:11:47.280 --> 00:11:50.360]   Maybe when they're in high school or college, maybe,
[00:11:50.360 --> 00:11:52.560]   but at that age, they are not going to care
[00:11:52.560 --> 00:11:54.120]   about this stuff.
[00:11:54.120 --> 00:11:56.040]   I mean-- - Pokemon?
[00:11:56.040 --> 00:11:57.640]   Do sixth graders still care about Pokemon?
[00:11:57.640 --> 00:11:59.020]   - Well, I think a lot of this stuff doesn't matter
[00:11:59.020 --> 00:12:00.880]   until people actually experience it themselves.
[00:12:00.880 --> 00:12:03.760]   That's why even teaching personal finance in high school
[00:12:03.760 --> 00:12:06.560]   probably is just over people's heads in most cases.
[00:12:06.560 --> 00:12:08.720]   But I do think you could get them interested
[00:12:08.720 --> 00:12:10.480]   in business and money in certain ways.
[00:12:10.480 --> 00:12:12.200]   Like, talk to them about some of their favorite companies
[00:12:12.200 --> 00:12:14.120]   and how much money they make and how they make their money.
[00:12:14.120 --> 00:12:17.440]   Disney, Roblox, Hasbro, Mattel, Nike.
[00:12:17.440 --> 00:12:20.120]   My oldest daughter has gotten into Roblox lately,
[00:12:20.120 --> 00:12:23.280]   and I can see why that-- - I gotta be honest,
[00:12:23.280 --> 00:12:25.720]   I still don't even understand what Roblox is.
[00:12:25.720 --> 00:12:26.560]   I don't think I get it either.
[00:12:26.560 --> 00:12:28.720]   It's a game, but you have, it's kind of one of these,
[00:12:28.720 --> 00:12:31.000]   it's free to play, but then you have to buy stuff
[00:12:31.000 --> 00:12:33.280]   on the game, and I'm sure a lot of kids
[00:12:33.280 --> 00:12:34.920]   have their parents' credit card numbers
[00:12:34.920 --> 00:12:36.240]   and just buy stuff all the time
[00:12:36.240 --> 00:12:37.160]   and the parents don't even know it.
[00:12:37.160 --> 00:12:38.800]   - I love that business model.
[00:12:38.800 --> 00:12:42.060]   - So I think help these kids understand
[00:12:42.060 --> 00:12:44.480]   how companies make money and how they grow,
[00:12:44.480 --> 00:12:45.840]   and then maybe that'll help them understand
[00:12:45.840 --> 00:12:48.000]   why stock prices grow over time through earnings
[00:12:48.000 --> 00:12:49.660]   and these sorts of things and revenue
[00:12:49.660 --> 00:12:51.200]   and how a business works.
[00:12:51.200 --> 00:12:52.040]   Maybe that's more helpful.
[00:12:52.040 --> 00:12:54.440]   So one of my favorite examples of this for young people
[00:12:54.440 --> 00:12:56.440]   was Nike and the original Air Jordans,
[00:12:56.440 --> 00:13:00.160]   which I just watched air last weekend, which was fantastic.
[00:13:00.160 --> 00:13:02.320]   The first Air Jordan back in 1985, Duncan,
[00:13:02.320 --> 00:13:03.760]   what was the retail price?
[00:13:03.760 --> 00:13:05.160]   Not adjusted for inflation or anything.
[00:13:05.160 --> 00:13:06.060]   What do you think?
[00:13:06.060 --> 00:13:09.680]   - $80?
[00:13:09.680 --> 00:13:10.600]   - 65, close.
[00:13:10.600 --> 00:13:13.240]   So if you would have taken that 65,
[00:13:13.240 --> 00:13:15.240]   and Justin, I'm giving you this to use in your talk.
[00:13:15.240 --> 00:13:16.840]   You can take this word for word.
[00:13:16.840 --> 00:13:18.960]   What if you would have invested that $65
[00:13:18.960 --> 00:13:21.520]   instead of buying the shoes and wearing them out
[00:13:21.520 --> 00:13:22.800]   and throwing them away in a year,
[00:13:22.800 --> 00:13:25.480]   what if you would have instead invested in Nike shares?
[00:13:25.480 --> 00:13:27.260]   All right, John, throw the chart up here.
