
[00:00:00.000 --> 00:00:03.500]   Since 2012, there's been no increase in American life expectancy.
[00:02:05.440 --> 00:02:10.960]   I've also argued that the scientific institutions of this country should come clean about our
[00:02:10.960 --> 00:02:14.880]   involvement in very dangerous research that potentially caused the pandemic.
[00:02:14.880 --> 00:02:16.240]   The so-called lab leak hypothesis.
[00:02:16.240 --> 00:02:16.400]   Yeah.
[00:02:16.400 --> 00:02:22.020]   Welcome to the Huberman Lab Podcast, where we discuss science and science-based tools for
[00:02:22.020 --> 00:02:22.660]   everyday life.
[00:02:26.160 --> 00:02:31.240]   I'm Andrew Huberman, and I'm a professor of neurobiology and ophthalmology at Stanford
[00:02:31.240 --> 00:02:32.100]   School of Medicine.
[00:02:32.100 --> 00:02:34.740]   My guest today is Dr. Jay Bhattacharya.
[00:02:34.740 --> 00:02:40.460]   Dr. Jay Bhattacharya is a medical doctor and a PhD and the director of the National Institutes
[00:02:40.460 --> 00:02:40.860]   of Health.
[00:02:40.860 --> 00:02:44.540]   Prior to that, he was a professor of medicine at Stanford University.
[00:02:44.540 --> 00:02:49.060]   And I should mention that he did all of his formal academic training at Stanford, his undergraduate,
[00:02:49.300 --> 00:02:51.680]   master's, PhD, and medical school training.
[00:02:51.680 --> 00:02:56.520]   Today, we discuss the past, the present, and the future of publicly funded research in the
[00:02:56.520 --> 00:02:57.280]   United States.
[00:02:57.280 --> 00:03:02.460]   The National Institutes of Health is considered throughout the world the crown jewel of basic
[00:03:02.460 --> 00:03:06.840]   and medical research, explicitly because the basic and clinical research that it has funded
[00:03:06.840 --> 00:03:11.320]   has led to more treatments and cures for disease than any other scientific enterprise.
[00:03:11.320 --> 00:03:16.260]   Basic research is focused on making discoveries without any particular treatment or disease in
[00:03:16.260 --> 00:03:17.620]   mind when that work is done.
[00:03:18.260 --> 00:03:22.720]   It is absolutely clear, however, that basic research provides the knowledge base from which
[00:03:22.720 --> 00:03:25.600]   all treatments and cures for diseases are eventually made.
[00:03:25.600 --> 00:03:31.240]   Today, Dr. Bhattacharya shares his vision of which aspects of NIH are especially effective
[00:03:31.240 --> 00:03:33.460]   and which need revising and improvement.
[00:03:33.460 --> 00:03:38.800]   We discuss how scientific ideas are evaluated for funding and what can be done to create more
[00:03:38.800 --> 00:03:42.620]   funding for more ambitious projects leading to treatments and cures.
[00:03:42.620 --> 00:03:48.180]   This is a very timely issue because despite its strengths, the NIH has gained a reputation over
[00:03:48.180 --> 00:03:54.360]   the last two decades for favoring safer and less bold work and therefore, leading to fewer discoveries.
[00:03:54.360 --> 00:03:57.520]   We also discuss what will be done about the so-called replication crisis.
[00:03:57.520 --> 00:04:03.520]   The replication crisis is, as the name suggests, the inability for certain findings to be replicated.
[00:04:03.520 --> 00:04:15.240]   Dr. Bhattacharya shares with us new initiatives soon to take place that are designed to verify findings early and to incentivize replication so that the knowledge base built by NIH science is accurate.
[00:04:15.240 --> 00:04:24.580]   As some of you may know, Dr. Bhattacharya stepped into a very public role during the COVID-19 pandemic when he co-authored the so-called Great Barrington Declaration, which argued against lockdowns.
[00:04:24.580 --> 00:04:32.920]   He was also quite vocal against mask mandates, and he addressed vaccine efficacy versus safety, especially for young people.
[00:04:32.920 --> 00:04:38.920]   Those stances, of course, were very controversial, and he explains the logic for his stance on those topics.
[00:04:38.920 --> 00:04:51.920]   That discussion leads into a very direct conversation about vaccines more generally, not just COVID-19 vaccines, but also measles, mumps, rubella vaccines, and the very public and controversial issue taking place right now about vaccines and autism.
[00:04:51.920 --> 00:05:00.260]   We also discussed drug prices and why Americans pay 10 times or more for the same prescription drugs sold in other countries and the relationship of that to public health.
[00:05:00.260 --> 00:05:04.260]   I want to emphasize that the issues we discussed today will impact everybody.
[00:05:04.260 --> 00:05:07.260]   If you're a scientist, they certainly impact you.
[00:05:07.260 --> 00:05:09.260]   If you're a physician, they impact you.
[00:05:09.260 --> 00:05:15.260]   And if you're young, if you're old, if you're a patient, if you're healthy, if you're American, or if you're outside the United States, they will impact you.
[00:05:15.260 --> 00:05:23.600]   Dr. Bhattacharya was incredibly generous with his time and his answers directly answering every single question I asked.
[00:05:23.600 --> 00:05:24.600]   Nothing was cut.
[00:05:24.600 --> 00:05:33.600]   As a consequence, it's a lengthy podcast, but I felt it was very important to get into the nuance of these issues so that you, the listener, can get real clarity on where things stand and where they are headed.
[00:05:33.600 --> 00:05:45.940]   As a final point, my graduate student training, my postdoctoral training, and my laboratory, first at the University of California, San Diego, and then at Stanford, where it is now, were funded by the NIH.
[00:05:45.940 --> 00:05:50.940]   So, you'll notice throughout today's episode that I'm very impassioned by the issues at hand.
[00:05:50.940 --> 00:05:58.280]   At the same time, I strive to include questions that I keep hearing from my followers on social media and from listeners of the Huberman Lab podcast.
[00:05:58.280 --> 00:06:05.280]   Some of those come from ardent supporters of the NIH, and others, as you'll see, are more skeptical or even critical of the NIH.
[00:06:05.280 --> 00:06:08.280]   I strive to represent all those voices during today's conversation.
[00:06:08.280 --> 00:06:13.280]   I certainly have my own opinions and stance on many of those issues, and I do voice some of those throughout today's episode.
[00:06:13.280 --> 00:06:16.580]   But again, I try to be thorough and broad encompassing.
[00:06:16.580 --> 00:06:23.040]   As you'll see, Dr. Bhattacharya cares deeply about basic science and the future of medicine and health in this country and throughout the world.
[00:06:23.040 --> 00:06:29.620]   He is our appointed leader in this science discovery public health enterprise, and I'm grateful to him for taking the time to share his vision
[00:06:29.620 --> 00:06:36.780]   and for his willingness to listen to the many and wide range of voices, including those critical, on these literally life-sustaining topics.
[00:06:36.780 --> 00:06:42.120]   Before we begin, I'd like to emphasize that this podcast is separate from my teaching and research roles at Stanford.
[00:06:42.120 --> 00:06:49.420]   It is, however, part of my desire and effort to bring zero-cost-to-consumer information about science and science-related tools to the general public.
[00:06:49.420 --> 00:06:52.880]   In keeping with that theme, this episode does include sponsors.
[00:06:52.880 --> 00:06:56.420]   And now for my discussion with Dr. Jay Bhattacharya.
[00:06:56.420 --> 00:06:58.420]   Dr. Jay Bhattacharya, welcome.
[00:06:58.420 --> 00:07:00.420]   Dr. Jay Bhattacharya: Thank you for having me, Andrew.
[00:07:00.420 --> 00:07:02.420]   I've been wanting to do this for a very long time.
[00:07:02.420 --> 00:07:10.720]   We are colleagues at Stanford, although now you've formally moved to Washington to be the director of the National Institutes of Health.
[00:07:10.720 --> 00:07:22.720]   But you played such an essential role in shining a light on certain aspects of public health, mostly that happened during the time of the pandemic, related to lockdowns, vaccines, et cetera.
[00:07:22.720 --> 00:07:36.480]   We'll talk about that, but now you are in the chief position of directing research dollars and the initiatives of what is arguably the most important health organization in the entire world, not just in the United States.
[00:07:36.480 --> 00:07:52.240]   So, thank you for taking the position, thank you for being here, and the first question I have is, for those that are not familiar, what is the, not just stated mission of the NIH, but what is the really essential mission of the National Institutes of Health?
[00:07:52.240 --> 00:07:56.520]   Dr. Jay Bhattacharya: So, let me start with the stated mission, because the stated mission is something entirely worthwhile.
[00:07:56.520 --> 00:08:00.440]   Anyone who listens to it should say, "Yeah, we should do this."
[00:08:00.440 --> 00:08:07.080]   Dr. Jay Bhattacharya: It is that to support research that advances the health and longevity of American people.
[00:08:07.080 --> 00:08:13.640]   And, of course, the research that we do doesn't just advance American health, it advances the health of the entire world.
[00:08:13.640 --> 00:08:26.080]   For a very long time, the NIH, the National Institutes of Health, has been the premier biomedical organization supporting research that translates into almost every drug that you take.
[00:08:26.080 --> 00:08:36.720]   Dr. Jay Bhattacharya: The NIH has had some role in developing almost every, you know, all the fights over what's the right thing to do to get good sleep, what's the right thing to do for your diet.
[00:08:36.720 --> 00:08:43.280]   The NIH has played some role, and for American biomedicine, it's the essential institution.
[00:08:43.280 --> 00:08:50.920]   Dr. Jay Bhattacharya: And it supports the careers of a very large number of biomedical scientists around the world, and specifically me.
[00:08:50.920 --> 00:08:54.920]   I mean, I got NIH funding for most of my career.
[00:08:54.920 --> 00:09:00.640]   I was a reviewer for the NIH, a scientific reviewer for grants.
[00:09:00.640 --> 00:09:02.920]   It's an absolutely essential organization.
[00:09:02.920 --> 00:09:03.920]   Dr. Jay Bhattacharya: Yeah, I agree.
[00:09:03.920 --> 00:09:07.920]   My lab ran on NIH money primarily.
[00:09:07.920 --> 00:09:18.560]   Dr. Jay Bhattacharya: So thank you, taxpayers, American taxpayers, and I think for most people, when they hear that word health and what you just said about the, you know, the mission statement for NIH,
[00:09:18.560 --> 00:09:30.680]   there is this assumption that most of the work being done at or funded by NIH is human clinical studies or even mouse studies that are testing a particular drug, a dose response curve.
[00:09:30.680 --> 00:09:40.320]   Dr. Jay Bhattacharya: You know, what's the lethal dose of this, what's the half-life of that, but as you and I both know, much of what NIH does is fund basic research.
[00:09:40.320 --> 00:09:49.320]   Research for which we don't have any clear idea, maybe even the foggiest of ideas, that there could be a potential upside for human health.
[00:09:49.320 --> 00:09:55.320]   Dr. Jay Bhattacharya: Things like what controls the pigmentation patterns of the noses of Doberman Pinscher dogs.
[00:09:55.320 --> 00:09:57.960]   Dr. Jay Bhattacharya: I bet you we could find that grant.
[00:09:57.960 --> 00:10:12.960]   Dr. Jay Bhattacharya: So when we, maybe not anymore, but when we step back and we look at basic versus applied, aka clinical research, what percentage of the NIH budget, which we'll talk about in a moment, is directed toward basic research?
[00:10:12.960 --> 00:10:23.960]   Dr. Jay Bhattacharya: And what percentage is directed toward clinical studies or the testing of some drug, what we call preclinical trials, testing in mice or non-human primates, et cetera?
[00:10:23.960 --> 00:10:29.600]   Dr. Jay Bhattacharya: So there's big fights over exactly what that demarcation line is, so I'm not going to commit to a single number.
[00:10:29.600 --> 00:10:36.600]   What I will say is that a substantial part of the NIH portfolio appropriately focuses on basic science.
[00:10:36.600 --> 00:10:52.600]   Basic science meaning fundamental biological facts that can be used in many, many, many drug studies, other research, where you don't necessarily know specifically in advance when you're doing it, what the applications are going to do.
[00:10:52.600 --> 00:11:00.240]   Dr. Jay Bhattacharya: The NIH very appropriately funds that work, especially work that's not patentable, right?
[00:11:00.240 --> 00:11:06.240]   Dr. Jay Bhattacharya: Because no drug company has an incentive to do that work, and yet it's vital.
[00:11:06.240 --> 00:11:17.240]   Dr. Jay Bhattacharya: Just let me give an example, just to put some meat on the bone of it, of something that the NIH didn't fund, but actually is within the mission of the NIH to have funded if it had.
[00:11:17.240 --> 00:11:24.880]   Dr. Jay Bhattacharya: Let's just take the research that led to the understanding of the structure of DNA as a double helix, right?
[00:11:24.880 --> 00:11:31.880]   Dr. Jay Bhattacharya: Matt Watson, Crick, Rosalind Franklin, all those folks in England in like 1950s.
[00:11:31.880 --> 00:11:35.520]   Dr. Jay Bhattacharya: Well, that work is not patentable.
[00:11:35.520 --> 00:11:41.520]   Dr. Jay Bhattacharya: It's hard to imagine like someone like trying to patent the double helix structure of DNA, right?
[00:11:41.520 --> 00:11:52.740]   Dr. Jay Bhattacharya: So that means that it's not going to be in the interest of any specific company to support those scientists that discovered that, and yet it's vital to almost everything we do in biology.
[00:11:52.740 --> 00:11:54.380]   Dr. Jay Bhattacharya: Right?
[00:11:54.380 --> 00:12:01.740]   Dr. Jay Bhattacharya: The NIH very appropriately funds that kind of work, the work that is not in the interest of any particular company to do.
[00:12:01.740 --> 00:12:04.540]   Dr. Jay Bhattacharya: It solves a market failure, if you think like an economist.
[00:12:04.540 --> 00:12:10.460]   Dr. Jay Bhattacharya: The market failure is there's no incentive of the private sector to do that, that kind of basic work.
[00:12:10.460 --> 00:12:15.460]   Dr. Jay Bhattacharya: And yet that basic work really advances human health, right, in ways that are sometimes unpredictable.
[00:12:15.460 --> 00:12:30.460]   Dr. Jay Bhattacharya: And so it's correct and right that the NIH continues to fund that kind of basic science work, as well as the applied work where you take the advances and say, okay, well, here's a drug that might work to treat this disease, right?
[00:12:30.460 --> 00:12:33.460]   Dr. Jay Bhattacharya: That kind of work also is appropriate for the NIH to fund.
[00:12:33.460 --> 00:12:41.460]   Dr. Jay Bhattacharya: There's an interesting dividing line where the question is like, what should be left to the private sector to do?
[00:12:41.460 --> 00:12:42.460]   Dr. Jay Bhattacharya: Right?
[00:12:42.460 --> 00:12:49.460]   Dr. Jay Bhattacharya: So the private sector tends to fund large scale clinical trials at sort of the tail end of the development process.
[00:12:49.460 --> 00:12:53.460]   Dr. Jay Bhattacharya: Sometimes they'll fund earlier clinical trials.
[00:12:53.460 --> 00:13:02.460]   Dr. Jay Bhattacharya: But the private sector has an incentive to fund those kinds of studies because that gives them exclusivity.
[00:13:02.460 --> 00:13:03.460]   Dr. Jay Bhattacharya: Patents, things.
[00:13:03.460 --> 00:13:09.460]   Dr. Jay Bhattacharya: So why should the taxpayer pay for that when there's already private actors that are willing to pay for that?
[00:13:09.460 --> 00:13:12.460]   Dr. Jay Bhattacharya: So there's this interesting dividing line.
[00:13:12.460 --> 00:13:16.460]   Dr. Jay Bhattacharya: You want the NIH work to be translated so that patients can have it.
[00:13:16.460 --> 00:13:19.460]   Dr. Jay Bhattacharya: That means the private sector has to be involved to some degree.
[00:13:19.460 --> 00:13:24.460]   Dr. Jay Bhattacharya: Certainly has to be using the products of the NIH research.
[00:13:24.460 --> 00:13:27.460]   Dr. Jay Bhattacharya: But that dividing line is fuzzy and controversial.
[00:13:27.460 --> 00:13:30.460]   Dr. Jay Bhattacharya: Same thing with between basic and applied.
[00:13:30.460 --> 00:13:37.460]   Dr. Jay Bhattacharya: As I said earlier, they're huge, almost religious horse over where that dividing line is.
[00:13:37.460 --> 00:13:40.460]   Dr. Jay Bhattacharya: Are you a basic scientist or are you an applied scientist?
[00:13:40.460 --> 00:13:45.460]   Dr. Jay Bhattacharya: All the numbers don't make sense to me exactly, given that religious work.
[00:13:45.460 --> 00:13:49.460]   Dr. Jay Bhattacharya: But the fundamental thing, which is we have to fund basic work, that I believe in pretty strongly.
[00:13:49.460 --> 00:13:53.460]   Dr. Jay Bhattacharya: Well, as a basic scientist, I'm not a clinician.
[00:13:53.460 --> 00:14:00.460]   Dr. Jay Bhattacharya: But I worked on clinically relevant issues in my lab related to restoration of vision and blinding diseases like glaucoma.
[00:14:00.460 --> 00:14:03.460]   Dr. Jay Bhattacharya: It was like related to anxiety, et cetera.
[00:14:03.460 --> 00:14:13.460]   Dr. Jay Bhattacharya: I also know that we have some beautiful cases, as you pointed out, of basic research leading to important, I will say, cures to serious diseases.
[00:14:13.460 --> 00:14:20.460]   Dr. Jay Bhattacharya: And there was no thought at the beginning of that basic research that the outcome would be related to human health.
[00:14:20.460 --> 00:14:22.460]   Dr. Jay Bhattacharya: I'll just briefly mention a couple.
[00:14:22.460 --> 00:14:24.460]   Dr. Jay Bhattacharya: I want to ask more questions than I want to speak.
[00:14:24.460 --> 00:14:35.460]   Dr. Jay Bhattacharya: But my scientific great grandparents, David Hubel and Torrance and Wiesel, did the early work defining the structure and function of the visual system, first in cats, then in monkeys.
[00:14:35.460 --> 00:14:40.460]   Dr. Jay Bhattacharya: Okay, it was clear the same was true of their findings in human work.
[00:14:40.460 --> 00:14:51.460]   Dr. Jay Bhattacharya: And early plasticity, changes in the visual system of, say, there was a cataract or a droopy eyelid or divergent eyes, strabismus or convergent, you know, so what we call cross-eyedness and things of that sort.
[00:14:51.460 --> 00:15:04.460]   Dr. Jay Bhattacharya: And we know on the basis of that work that children need corrective surgeries early or else the brain is forever blind to the perfectly fine eyeball if the eyes aren't correctly aligned.
[00:15:04.460 --> 00:15:10.460]   Dr. Jay Bhattacharya: Okay, in other words, the old practice of, oh, you don't want to put kids under anesthesia, it's too risky, et cetera.
[00:15:10.460 --> 00:15:16.460]   Dr. Jay Bhattacharya: The work of Hubel and Wiesel saved the vision of millions and millions of children in the U.S. and abroad.
[00:15:16.460 --> 00:15:19.460]   Dr. Jay Bhattacharya: People with cataract have those cataracts removed early and on and on.
[00:15:19.460 --> 00:15:27.460]   Dr. Jay Bhattacharya: And I would also say, as a second example, that much of the basic work on cell biology that took place in the second half of the last century,
[00:15:27.460 --> 00:15:33.460]   Dr. Jay Bhattacharya: you know, where are the mitochondria, what's in the mitochondria, electron microscopy lights, let's talk about all the folds in the mitochondria,
[00:15:33.460 --> 00:15:42.460]   Dr. Jay Bhattacharya: let's talk about all that basic cell biology that is the stuff of textbooks was, as we say, necessary, perhaps not sufficient,
[00:15:42.460 --> 00:15:46.460]   Dr. Jay Bhattacharya: but necessary for the development of essentially every existing cancer treatment.
[00:15:46.460 --> 00:15:51.460]   Dr. Jay Bhattacharya: But the cell biologists that did that work weren't thinking about cancer until much later in that work.
[00:15:51.460 --> 00:15:57.460]   Dr. Jay Bhattacharya: So those are just two examples that I would argue NIH had funded a tremendous amount of.
[00:15:57.460 --> 00:16:02.460]   Dr. Jay Bhattacharya: And the reason I'm setting it up this way is because I think nowadays, part of the reason you're here,
[00:16:02.460 --> 00:16:13.460]   Dr. Jay Bhattacharya: is that we are potentially looking at a redirecting of a significant amount of the research dollars that taxpayers provide to the NIH and the NIH to labs,
[00:16:13.460 --> 00:16:19.460]   Dr. Jay Bhattacharya: away from basic research, which understandably has some people concerned.
[00:16:19.460 --> 00:16:25.460]   Dr. Jay Bhattacharya: That said, in order to translate things from the lab to the clinic,
[00:16:25.460 --> 00:16:27.460]   Dr. Jay Bhattacharya: we also need to think about translational work.
[00:16:27.460 --> 00:16:30.460]   Dr. Jay Bhattacharya: So I just put that out as kind of an offering to elaborate.
[00:16:30.460 --> 00:16:37.460]   Dr. Jay Bhattacharya: Andrew, I have no intention of implementing that, of shifting the balance between, I think, as I said,
[00:16:37.460 --> 00:16:43.460]   Dr. Jay Bhattacharya: basic science work and applied work are both in tremendously important parts of the NIH portfolio.
[00:16:43.460 --> 00:16:52.460]   Dr. Jay Bhattacharya: And the question to me is what's scientifically important and interesting in terms of accomplishing the NIH mission,
[00:16:52.460 --> 00:16:56.460]   Dr. Jay Bhattacharya: which is, again, advancing the health and longevity of the American people.
[00:16:56.460 --> 00:17:03.460]   Dr. Jay Bhattacharya: Both basic work and applied work can contribute to that mission.
[00:17:03.460 --> 00:17:15.460]   Dr. Jay Bhattacharya: And in fact, I think any large-scale scientific institution that seeks to support the mission that the NIH has has to have both in it.
[00:17:15.460 --> 00:17:19.460]   Dr. Jay Bhattacharya: So I don't have any intention of gutting basic science.
[00:17:19.460 --> 00:17:26.460]   Dr. Jay Bhattacharya: I mean, I personally, I do epidemiology, health policies, health economics, statistics.
[00:17:26.460 --> 00:17:28.460]   Dr. Jay Bhattacharya: That's very, very applied.
[00:17:28.460 --> 00:17:32.460]   Dr. Jay Bhattacharya: But I have great admiration for my colleagues like you who do basic science work.
[00:17:32.460 --> 00:17:36.460]   Dr. Jay Bhattacharya: I think it's what advances and fuels the next generation of advances.
[00:17:36.460 --> 00:17:41.460]   Dr. Jay Bhattacharya: So it's going to stay part of the NIH mission as long as I'm the director.
[00:17:41.460 --> 00:17:42.460]   Dr. Jay Bhattacharya: Thank you.
[00:17:42.460 --> 00:17:45.460]   Dr. Jay Bhattacharya: So I and many others will be very relieved to hear that answer.
[00:17:45.460 --> 00:17:51.460]   Dr. Jay Bhattacharya: I think there is this fear that the new administration is going to eliminate basic research somehow
[00:17:51.460 --> 00:17:54.460]   and replace it with only applied research and clinical studies.
[00:17:54.460 --> 00:17:59.460]   Dr. Jay Bhattacharya: And that somehow and this is not my belief that there's going to be some private interest related to that.
[00:17:59.460 --> 00:18:03.460]   Dr. Jay Bhattacharya: And it's all going to get co-opted in some kind of cloudy way.
[00:18:03.460 --> 00:18:06.460]   Dr. Jay Bhattacharya: What I'm hearing from you is that is not the direction that NIH is going to take.
[00:18:06.460 --> 00:18:07.460]   Dr. Jay Bhattacharya: That is not.
[00:18:07.460 --> 00:18:12.460]   Dr. Jay Bhattacharya: In fact, I've not heard anyone inside the administration tell me to do that or suggest that as the appropriate path.
[00:18:12.460 --> 00:18:19.460]   Dr. Jay Bhattacharya: I just I mean, everyone I've spoken to about my vision has said, yes, that makes sense.
[00:18:19.460 --> 00:18:21.460]   Dr. Jay Bhattacharya: Great.
[00:18:21.460 --> 00:18:25.460]   Dr. Jay Bhattacharya: I'd like to take a quick break and acknowledge one of our sponsors, David.
[00:18:25.460 --> 00:18:28.460]   Dr. Jay Bhattacharya: David makes a protein bar unlike any other.
[00:18:28.460 --> 00:18:33.460]   Dr. Jay Bhattacharya: It has 28 grams of protein, only 150 calories and zero grams of sugar.
[00:18:33.460 --> 00:18:34.460]   Dr. Jay Bhattacharya: That's right.
[00:18:34.460 --> 00:18:38.460]   Dr. Jay Bhattacharya: 28 grams of protein and 75% of its calories come from protein.
[00:18:38.460 --> 00:18:41.460]   Dr. Jay Bhattacharya: This is 50% higher than the next closest protein bar.
[00:18:41.460 --> 00:18:43.460]   Dr. Jay Bhattacharya: David protein bars also taste amazing.
[00:18:43.460 --> 00:18:45.460]   Dr. Jay Bhattacharya: Even the texture is amazing.
[00:18:45.460 --> 00:18:47.460]   Dr. Jay Bhattacharya: My favorite bar is the chocolate chip cookie dough.
[00:18:47.460 --> 00:18:51.460]   Dr. Jay Bhattacharya: But then again, I also like the new chocolate peanut butter flavor and the chocolate brownie flavored.
[00:18:51.460 --> 00:18:53.460]   Dr. Jay Bhattacharya: Basically, I like all the flavors a lot.
[00:18:53.460 --> 00:18:55.460]   Dr. Jay Bhattacharya: They're all incredibly delicious.
[00:18:55.460 --> 00:19:00.460]   Dr. Jay Bhattacharya: In fact, the toughest challenge is knowing which ones to eat on which days and how many times per day.
[00:19:00.460 --> 00:19:03.460]   Dr. Jay Bhattacharya: I limit myself to two per day, but I absolutely love them.
[00:19:03.460 --> 00:19:11.460]   Dr. Jay Bhattacharya: With David, I'm able to get 28 grams of protein in the calories of a snack, which makes it easy to hit my protein goals of one gram of protein per pound of body weight per day.
[00:19:11.460 --> 00:19:15.460]   Dr. Jay Bhattacharya: And it allows me to do so without ingesting too many calories.
[00:19:15.460 --> 00:19:21.460]   Dr. Jay Bhattacharya: I'll eat a David protein bar most afternoons as a snack, and I always keep one with me when I'm out of the house or traveling.
[00:19:21.460 --> 00:19:29.460]   Dr. Jay Bhattacharya: They're incredibly delicious, and given that they have 28 grams of protein, they're really satisfying for having just 150 calories.
[00:19:29.460 --> 00:19:33.460]   Dr. Jay Bhattacharya: If you'd like to try David, you can go to davidprotein.com/huberman.
[00:19:33.460 --> 00:19:36.460]   Dr. Jay Bhattacharya: Again, that's davidprotein.com/huberman.
[00:19:36.460 --> 00:19:39.460]   Dr. Jay Bhattacharya: Today's episode is also brought to us by Eight Sleep.
[00:19:39.460 --> 00:19:44.460]   Eight Sleep makes smart mattress covers with cooling, heating, and sleep tracking capacity.
[00:19:44.460 --> 00:19:49.460]   Dr. Jay Bhattacharya: One of the best ways to ensure a great night's sleep is to make sure that the temperature of your sleeping environment is correct.
[00:19:49.460 --> 00:19:56.460]   Dr. Jay Bhattacharya: And that's because in order to fall and stay deeply asleep, your body temperature actually has to drop by about 1 to 3 degrees.
[00:19:56.460 --> 00:20:02.460]   Dr. Jay Bhattacharya: And in order to wake up feeling refreshed and energized, your body temperature actually has to increase by about 1 to 3 degrees.
[00:20:02.460 --> 00:20:07.460]   Dr. Jay Bhattacharya: Eight Sleep automatically regulates the temperature of your bed throughout the night according to your unique needs.
[00:20:07.460 --> 00:20:13.460]   Dr. Jay Bhattacharya: Eight Sleep has just launched their latest model, the Pod 5, and the Pod 5 has several new important features.
[00:20:13.460 --> 00:20:15.460]   Dr. Jay Bhattacharya: One of these new features is called Autopilot.
[00:20:15.460 --> 00:20:22.460]   Dr. Jay Bhattacharya: Autopilot is an AI engine that learns your sleep patterns to adjust the temperature of your sleeping environment across different sleep stages.
[00:20:22.460 --> 00:20:26.460]   Dr. Jay Bhattacharya: It also elevates your head if you're snoring and it makes other shifts to optimize your sleep.
[00:20:26.460 --> 00:20:34.460]   Dr. Jay Bhattacharya: The base on the Pod 5 also has an integrated speaker that syncs to the Eight Sleep app and can play audio to support relaxation and recovery.
[00:20:34.460 --> 00:20:40.460]   Dr. Jay Bhattacharya: The audio catalog includes several NSDR, non-sleep deep rest scripts, that I worked on with Eight Sleep to record.
[00:20:40.460 --> 00:20:49.460]   Dr. Jay Bhattacharya: If you're not familiar, NSDR involves listening to an audio script that walks you through a deep body relaxation combined with some very simple breathing exercises.
[00:20:49.460 --> 00:20:53.460]   Dr. Jay Bhattacharya: NSDR can help offset some of the negative effects of slight sleep deprivation.
[00:20:53.460 --> 00:20:57.460]   Dr. Jay Bhattacharya: And NSDR gets you better at falling back asleep should you wake up in the middle of the night.
[00:20:57.460 --> 00:21:02.460]   Dr. Jay Bhattacharya: It's an extremely powerful tool that anyone can benefit from the first time and every time.
[00:21:02.460 --> 00:21:09.460]   Dr. Jay Bhattacharya: If you'd like to try Eight Sleep, go to eightsleep.com/huberman to get up to $350 off the new Pod 5.
[00:21:09.460 --> 00:21:13.460]   Dr. Jay Bhattacharya: Eight Sleep ships to many countries worldwide, including Mexico and the UAE.
[00:21:13.460 --> 00:21:18.460]   Dr. Jay Bhattacharya: Again, that's eightsleep.com/huberman to save up to $350.
[00:21:18.460 --> 00:21:26.460]   Dr. Jay Bhattacharya: I'd like to talk a little bit about something that most people perhaps are not familiar with in terms of its acronym,
[00:21:26.460 --> 00:21:32.460]   Dr. Jay Bhattacharya: But it's a very important issue, which is this notion of IDC indirect costs.
