
[00:00:00.000 --> 00:00:17.560]   [MUSIC PLAYING]
[00:04:05.280 --> 00:04:08.560]   So the reasons are obviously noticeable.
[00:04:08.560 --> 00:04:12.280]   And yes, all that stuff matters, but economic data and
[00:04:12.280 --> 00:04:14.520]   geopolitics don't always impact the market.
[00:04:14.520 --> 00:04:16.640]   Sometimes the market simply ignores this stuff, and
[00:04:16.640 --> 00:04:17.600]   sometimes it's paying attention.
[00:04:17.600 --> 00:04:20.600]   So why is it paying attention more now?
[00:04:20.600 --> 00:04:24.840]   The simplest reason is price, because things have gone
[00:04:24.840 --> 00:04:25.440]   really well.
[00:04:25.440 --> 00:04:28.040]   So Duncan put up this first chart here of the returns over
[00:04:28.040 --> 00:04:28.600]   the last three years.
[00:04:28.600 --> 00:04:32.040]   So this is the S&P and the NASDAQ in 2019,
[00:04:32.040 --> 00:04:33.680]   2020, and 2021.
[00:04:33.680 --> 00:04:35.880]   We've had phenomenal returns.
[00:04:35.880 --> 00:04:39.360]   The S&P is up 100% from 2019 to 2021.
[00:04:39.360 --> 00:04:43.120]   The NASDAQ was up 160% in that time.
[00:04:43.120 --> 00:04:44.280]   So we've had these huge--
[00:04:44.280 --> 00:04:45.560]   so zoom out a little bit.
[00:04:45.560 --> 00:04:47.600]   It's easy to know why stuff got destroyed.
[00:04:47.600 --> 00:04:49.640]   Going back even further, the NASDAQ from--
[00:04:49.640 --> 00:04:50.720]   I looked at this yesterday--
[00:04:50.720 --> 00:04:57.760]   2009 to 2021 was up 1,400% more than that, 23% per year.
[00:04:57.760 --> 00:04:58.960]   And it's like, there's no way this stuff can
[00:04:58.960 --> 00:04:59.680]   keep growing forever.
[00:04:59.680 --> 00:05:01.320]   So why are my growth stocks getting crushed?
[00:05:01.320 --> 00:05:03.000]   Because growth stocks did so well for so long.
[00:05:03.000 --> 00:05:04.920]   And the stock market, why is it falling this year?
[00:05:04.920 --> 00:05:06.280]   Probably because it went up so long.
[00:05:06.280 --> 00:05:07.800]   Think about the 1987 crash.
[00:05:07.800 --> 00:05:10.320]   I've read all the books, what happened and why.
[00:05:10.320 --> 00:05:12.560]   Why did we have the worst one-day crash in history?
[00:05:12.560 --> 00:05:15.440]   Well, portfolio insurance and people were selling,
[00:05:15.440 --> 00:05:17.480]   and interest rates were rising.
[00:05:17.480 --> 00:05:19.360]   Duncan, any guesses on the 10-year Treasury
[00:05:19.360 --> 00:05:22.520]   yield in 1987 crash going into it?
[00:05:22.520 --> 00:05:24.160]   No, absolutely no.
[00:05:24.160 --> 00:05:25.760]   It was almost 10%.
[00:05:25.760 --> 00:05:27.080]   Rates were rising 10%.
[00:05:27.080 --> 00:05:29.000]   Put up the chart that shows what happened.
[00:05:29.000 --> 00:05:31.440]   I think what a lot of people forget-- so this is the 1987.
[00:05:31.440 --> 00:05:32.680]   That's unimaginable now.
[00:05:32.680 --> 00:05:33.720]   It is, right?
[00:05:33.720 --> 00:05:37.600]   But this is-- so from 1982 to 1986,
[00:05:37.600 --> 00:05:40.240]   stocks were up 200%, 300%.
[00:05:40.240 --> 00:05:43.120]   And then, in the first eight months of the year,
[00:05:43.120 --> 00:05:45.080]   the stock market was up 40% in 1987.
[00:05:45.080 --> 00:05:47.160]   And then we had the biggest one-day crash in history.
[00:05:47.160 --> 00:05:49.280]   And there's all these market dynamic things and structures
[00:05:49.280 --> 00:05:49.720]   that went on.
[00:05:49.720 --> 00:05:51.920]   But the biggest reason sometimes that stocks go down
[00:05:51.920 --> 00:05:53.040]   is because they went up.
[00:05:53.040 --> 00:05:54.240]   And it's all psychological.
[00:05:54.240 --> 00:05:56.700]   Like, if you're thinking about valuations and fundamentals
[00:05:56.700 --> 00:05:58.440]   right now, it doesn't matter at all.
[00:05:58.440 --> 00:06:00.320]   And it's like, it shows how price changes.
[00:06:00.320 --> 00:06:02.680]   Like, view how people-- so in bear markets,
[00:06:02.680 --> 00:06:04.400]   people-- prices are falling, and people
[00:06:04.400 --> 00:06:05.760]   think everything's just going to get worse,
[00:06:05.760 --> 00:06:06.880]   and you feel like an idiot.
[00:06:06.880 --> 00:06:08.720]   And then things do get a lot worse.
[00:06:08.720 --> 00:06:10.880]   But then they get a little less worse than they did before.
[00:06:10.880 --> 00:06:12.240]   And things start rising.
[00:06:12.240 --> 00:06:14.600]   And then stocks go up, and then you have a bull market.
[00:06:14.600 --> 00:06:16.360]   And then everyone feels like a genius.
[00:06:16.360 --> 00:06:18.360]   And then you realize trees don't grow to the sky,
[00:06:18.360 --> 00:06:19.280]   and things get better.
[00:06:19.280 --> 00:06:21.240]   But they get better at a slower rate.
[00:06:21.240 --> 00:06:23.560]   And then stocks log in, and prices roll over,
[00:06:23.560 --> 00:06:24.740]   and you have a correction.
[00:06:24.740 --> 00:06:26.360]   And this is kind of the way this works.
[00:06:26.360 --> 00:06:27.480]   It's like rinse and repeat.
[00:06:27.480 --> 00:06:31.200]   It doesn't happen all on a set schedule,
[00:06:31.200 --> 00:06:33.400]   because you could have said for the last eight years,
[00:06:33.400 --> 00:06:35.000]   tech stocks are up too high.
[00:06:35.000 --> 00:06:35.640]   They're moving.
[00:06:35.640 --> 00:06:37.160]   It doesn't make sense.
[00:06:37.160 --> 00:06:38.400]   So you don't know when this is going to end.
[00:06:38.400 --> 00:06:40.400]   But that's kind of the way to think about it,
[00:06:40.400 --> 00:06:42.720]   is that sometimes when prices are higher,
[00:06:42.720 --> 00:06:44.540]   the risks for the lower returns are there,
[00:06:44.540 --> 00:06:46.760]   because things have been going so well.
[00:06:46.760 --> 00:06:49.080]   Now, I don't know when this correction will end.
[00:06:49.080 --> 00:06:49.960]   No one really does.
[00:06:49.960 --> 00:06:51.420]   The one thing I can say with reasonable certainty
[00:06:51.420 --> 00:06:54.040]   is that we're going to see some violent moves in the coming
[00:06:54.040 --> 00:06:55.640]   weeks, I would say.
[00:06:55.640 --> 00:06:58.640]   So volatility tends to cluster when markets are going down,
[00:06:58.640 --> 00:06:59.480]   because people panic.
[00:06:59.480 --> 00:07:01.240]   And also, people want to pretend like they
[00:07:01.240 --> 00:07:03.040]   have both hands on the steering wheel,
[00:07:03.040 --> 00:07:04.680]   and feel like they're doing something.
[00:07:04.680 --> 00:07:06.680]   So that's why the best days in the market
[00:07:06.680 --> 00:07:08.720]   actually happened during downturns.
[00:07:08.720 --> 00:07:11.480]   So we're going to see some violent rallies in the coming
[00:07:11.480 --> 00:07:13.640]   weeks, I think, as this thing--
[00:07:13.640 --> 00:07:14.720]   who knows how far it goes.
[00:07:14.720 --> 00:07:16.160]   But that's the only thing I can say with certainty,
[00:07:16.160 --> 00:07:18.040]   is that we're going to see some huge moves in both directions
[00:07:18.040 --> 00:07:19.040]   coming.
[00:07:19.040 --> 00:07:20.880]   New boil question of the day.
[00:07:20.880 --> 00:07:22.000]   I don't remember.
[00:07:22.000 --> 00:07:24.560]   When does something move out of being a correction
[00:07:24.560 --> 00:07:26.400]   into something more?
[00:07:26.400 --> 00:07:28.560]   Is there a certain threshold?
[00:07:28.560 --> 00:07:30.760]   If we're using the actual definitions,
[00:07:30.760 --> 00:07:34.200]   a correction is down 10%, but less than 20%.
[00:07:34.200 --> 00:07:36.600]   And if we look right now, the S&P 500 is in a correction.
[00:07:36.600 --> 00:07:37.960]   I just looked before we started.
[00:07:37.960 --> 00:07:38.600]   It's down 13%.
[00:07:38.600 --> 00:07:42.160]   The Russell 2000 index of small cap stocks is down 21%.
[00:07:42.160 --> 00:07:44.160]   The NASDAQ 100 is down 20%.
[00:07:44.160 --> 00:07:45.720]   Those are bear markets.
[00:07:45.720 --> 00:07:48.800]   Now, people make these determinations up,
[00:07:48.800 --> 00:07:50.960]   but 20% is a bear market.
[00:07:50.960 --> 00:07:52.360]   10% is a correction.
[00:07:52.360 --> 00:07:53.320]   OK, gotcha.
[00:07:53.320 --> 00:07:56.960]   And yeah, it brings back to memory all those questions
[00:07:56.960 --> 00:08:00.240]   we were getting about triple-weathered ETFs
[00:08:00.240 --> 00:08:00.760]   a while back.
[00:08:00.760 --> 00:08:03.440]   Those things, if people are really big into those,
[00:08:03.440 --> 00:08:04.880]   those are really getting hit.
[00:08:04.880 --> 00:08:07.960]   Yeah, and sometimes it doesn't even matter the reason.
[00:08:07.960 --> 00:08:09.880]   People focus on the reason at the time
[00:08:09.880 --> 00:08:11.240]   because it helps them think that they can
[00:08:11.240 --> 00:08:12.600]   guess what's going to happen next.
[00:08:12.600 --> 00:08:14.280]   But sometimes the reason doesn't matter,
[00:08:14.280 --> 00:08:16.080]   and this just happens, unfortunately.
[00:08:16.080 --> 00:08:19.160]   This is part and parcel with risk assets.
[00:08:19.160 --> 00:08:19.660]   Right.
[00:08:19.660 --> 00:08:20.840]   Let's do another one.
[00:08:20.840 --> 00:08:23.520]   OK.
[00:08:23.520 --> 00:08:26.320]   So up next, we have--
[00:08:26.320 --> 00:08:28.000]   this is a question from North Carolina.
[00:08:28.000 --> 00:08:30.320]   I believe Jacob-- let me double-check that.
[00:08:30.320 --> 00:08:32.560]   Yeah, this is a question from Jacob in North Carolina.
[00:08:32.560 --> 00:08:34.800]   Do you all have any advice or recommendations
[00:08:34.800 --> 00:08:36.880]   for how to handle taxes on crypto
[00:08:36.880 --> 00:08:38.440]   as tax season approaches?
[00:08:38.440 --> 00:08:40.440]   I had my first foray into DeFi last year
[00:08:40.440 --> 00:08:43.140]   and have quickly realized that the large number of transactions
[00:08:43.140 --> 00:08:45.240]   makes calculating my realized gains completely
[00:08:45.240 --> 00:08:48.360]   untenable without some sort of software automating it.
[00:08:48.360 --> 00:08:49.400]   This is a good one.
[00:08:49.400 --> 00:08:51.560]   So we get emails on a wide range of topics--
[00:08:51.560 --> 00:08:53.520]   markets, and the economy, and personal finance,
[00:08:53.520 --> 00:08:54.800]   and retirement accounts, and all this stuff,
[00:08:54.800 --> 00:08:56.240]   and different types of investments.
[00:08:56.240 --> 00:08:57.640]   By far, the biggest-- and we just
[00:08:57.640 --> 00:09:00.840]   had someone go through our inbox and totally clean it out
[00:09:00.840 --> 00:09:02.840]   and put these different questions
[00:09:02.840 --> 00:09:03.920]   into different categories.
[00:09:03.920 --> 00:09:06.480]   And by far, the biggest category is taxes.
[00:09:06.480 --> 00:09:08.800]   This is why we have our man, Bill Sweeton, all the time.
[00:09:08.800 --> 00:09:11.120]   So let's bring Bill on.
[00:09:11.120 --> 00:09:12.120]   He's our tax expert.
[00:09:12.120 --> 00:09:12.720]   Hey, Bill.
[00:09:12.720 --> 00:09:14.480]   Yeah, good to be back with you again.
[00:09:14.480 --> 00:09:15.120]   Who would know?
[00:09:15.120 --> 00:09:18.080]   Tax question's really popular in late February.
[00:09:18.080 --> 00:09:19.800]   Yes, I think it's a lot of that because we're
[00:09:19.800 --> 00:09:20.840]   getting closer to that.
[00:09:20.840 --> 00:09:26.560]   But I mean, I guess people just hate paying taxes almost more
[00:09:26.560 --> 00:09:28.240]   than they enjoy making money.
[00:09:28.240 --> 00:09:29.960]   So that's why people-- it's such at the forefront.
[00:09:29.960 --> 00:09:30.920]   People just hate paying taxes.
[00:09:30.920 --> 00:09:31.760]   And you know this.
[00:09:31.760 --> 00:09:33.440]   How dare you steal my take?
[00:09:33.440 --> 00:09:34.720]   How dare you?
[00:09:34.720 --> 00:09:37.720]   But the only thing I really know about taxes and crypto
[00:09:37.720 --> 00:09:38.920]   is there's no wash sale rule.
[00:09:38.920 --> 00:09:41.400]   So if you wanted to sell now that crypto is lower,
[00:09:41.400 --> 00:09:44.480]   you could sell your Bitcoin, or Ethereum, or whatever,
[00:09:44.480 --> 00:09:46.880]   and buy it back immediately, and just lock that gain in
[00:09:46.880 --> 00:09:47.680]   for tax purposes.
[00:09:47.680 --> 00:09:48.760]   That's the extent of my knowledge
[00:09:48.760 --> 00:09:49.640]   for taxes for crypto.
[00:09:49.640 --> 00:09:50.880]   What else is there to know?
[00:09:50.880 --> 00:09:51.480]   Correct, yeah.
[00:09:51.480 --> 00:09:52.560]   Fails the Howley test.
[00:09:52.560 --> 00:09:54.080]   It's not a security.
[00:09:54.080 --> 00:09:56.160]   So let's talk basics, though, Ben,
[00:09:56.160 --> 00:09:57.640]   because this is a great question.
[00:09:57.640 --> 00:10:01.000]   And crypto's a really volatile, really wild asset class,
[00:10:01.000 --> 00:10:03.360]   really a lot of fun in the wild, wild west there right now.
[00:10:03.360 --> 00:10:06.200]   Basics, what did you pay for the token when you bought it?
[00:10:06.200 --> 00:10:07.760]   What's your cost basis?
[00:10:07.760 --> 00:10:08.720]   When did you sell it?
[00:10:08.720 --> 00:10:09.920]   What's the exit on sale?
[00:10:09.920 --> 00:10:11.000]   And that gets complicated.
[00:10:11.000 --> 00:10:12.720]   I'm going to talk about that in a second.
[00:10:12.720 --> 00:10:15.000]   And then the dates on when the purchase happened
[00:10:15.000 --> 00:10:16.920]   and the sale happens, that's very important
[00:10:16.920 --> 00:10:19.200]   because that determines short-term or long-term
[00:10:19.200 --> 00:10:20.240]   capital gains.
[00:10:20.240 --> 00:10:22.320]   So pretty simple and a real easy example.
[00:10:22.320 --> 00:10:26.560]   I buy Bitcoin for $6,000, one Bitcoin, in February 2020.
[00:10:26.560 --> 00:10:31.520]   I sell it this morning in February 2022 for $36,000.
[00:10:31.520 --> 00:10:33.000]   I got a $30,000 gain.
[00:10:33.000 --> 00:10:34.160]   Congrats, right?
[00:10:34.160 --> 00:10:34.640]   Guess what?
[00:10:34.640 --> 00:10:37.720]   You owe 15% long-term capital gains tax on that asset.
[00:10:37.720 --> 00:10:41.480]   So you need to cough up about $4,500 of federal tax.
[00:10:41.480 --> 00:10:42.960]   But what makes this really complex
[00:10:42.960 --> 00:10:44.680]   is when have you actually sold the token?
[00:10:44.680 --> 00:10:46.280]   And this is what a lot of folks that
[00:10:46.280 --> 00:10:48.400]   are kind of noobs in crypto land don't get.
[00:10:48.400 --> 00:10:50.760]   If you sell it for cash, that's the obvious example.
[00:10:50.760 --> 00:10:53.160]   What happens if you trade one currency for another?
[00:10:53.160 --> 00:10:54.800]   You flip your Bitcoin for Ethereum.
[00:10:54.800 --> 00:10:55.760]   Guess what?
[00:10:55.760 --> 00:10:57.360]   That's a taxable transaction.
[00:10:57.360 --> 00:10:59.560]   Let's say you use your Ethereum to buy something.
[00:10:59.560 --> 00:11:01.560]   Let's say it's some asset, pizza.
[00:11:01.560 --> 00:11:03.760]   It's a classic example from back in the day.
[00:11:03.760 --> 00:11:05.080]   That's a taxable event.
[00:11:05.080 --> 00:11:07.160]   If you get airdrop tokens from a hard fork,
[00:11:07.160 --> 00:11:10.040]   if you do any staking or mining, that's taxable income.
[00:11:10.040 --> 00:11:11.960]   Or if you get paid in cryptocurrency
[00:11:11.960 --> 00:11:14.880]   to do a job, to do a gig, that is taxable income.
[00:11:14.880 --> 00:11:16.400]   So all this stuff matters.
[00:11:16.400 --> 00:11:17.600]   Let me cut to the chase.
[00:11:17.600 --> 00:11:20.560]   There's a really great platform that I use called Taxbit.
[00:11:20.560 --> 00:11:22.320]   This is not an endorsement, but I
[00:11:22.320 --> 00:11:23.720]   am familiar with the platform.
[00:11:23.720 --> 00:11:25.360]   And it's great, because if you're
[00:11:25.360 --> 00:11:27.480]   able to link all of your custodian's wallets
[00:11:27.480 --> 00:11:30.120]   in one place, it'll give you some really awesome tax
[00:11:30.120 --> 00:11:32.720]   reports, including Form 8949, which
[00:11:32.720 --> 00:11:35.480]   you're going to need for your 2021 income tax return.
[00:11:35.480 --> 00:11:38.960]   What if you are taking your Ethereum and buying NFTs?
[00:11:38.960 --> 00:11:39.720]   Yeah, that's it.
[00:11:39.720 --> 00:11:41.720]   So again, you're flipping one token for another.
[00:11:41.720 --> 00:11:43.440]   Is the IRS really on top of this, though?
[00:11:43.440 --> 00:11:44.900]   Like, do they know what's going on?
[00:11:44.900 --> 00:11:46.440]   Like, if you're in there flipping,
[00:11:46.440 --> 00:11:48.440]   if you're staking in DeFi land and you're
[00:11:48.440 --> 00:11:51.040]   using your Ether to buy NFTs, do they
[00:11:51.040 --> 00:11:52.520]   have any idea what that is?
[00:11:52.520 --> 00:11:55.740]   Or are people skirting tax laws at this point in there?
[00:11:55.740 --> 00:11:57.600]   Are people skirting tax laws?
[00:11:57.600 --> 00:11:59.520]   Like, if I pay my contractor in cash,
[00:11:59.520 --> 00:12:02.680]   he's reporting that all the time as income, right?
[00:12:02.680 --> 00:12:04.880]   What makes cryptocurrency really interesting, Ben,
[00:12:04.880 --> 00:12:07.160]   is that it's there on a chain, right?
[00:12:07.160 --> 00:12:09.240]   And so this is public to the extent
[00:12:09.240 --> 00:12:11.400]   that you can look at an address and you
[00:12:11.400 --> 00:12:13.000]   can see a transaction, right?
[00:12:13.000 --> 00:12:15.520]   So is the IRS-- are there agents in the IRS
[00:12:15.520 --> 00:12:19.040]   that have time to take a look at your Coinbase wallet
[00:12:19.040 --> 00:12:21.600]   and determine that you made a taxable transaction?
[00:12:21.600 --> 00:12:23.520]   I mean, God's honest truth is probably not.
[00:12:23.520 --> 00:12:24.840]   They're still processing somewhere
[00:12:24.840 --> 00:12:27.920]   in the neighborhood of 8 or 10 million tax returns from 2020.
[00:12:27.920 --> 00:12:29.880]   If you send them an 83(b) election or a form,
[00:12:29.880 --> 00:12:32.040]   I get those back about seven months later.
[00:12:32.040 --> 00:12:34.740]   So that gives you an indication of how far behind the IRS is.
[00:12:34.740 --> 00:12:37.200]   But they're catching up, and they're catching up every day.
[00:12:37.200 --> 00:12:39.420]   And we're going to talk about this a little bit later.
[00:12:39.420 --> 00:12:41.600]   But there's a pretty big bomb coming January 1,
[00:12:41.600 --> 00:12:43.240]   2023, when all this stuff is going
[00:12:43.240 --> 00:12:44.860]   to start getting reported to the IRS.
[00:12:44.860 --> 00:12:47.080]   And you can run, but you can't hide.
[00:12:47.080 --> 00:12:49.680]   What level do you think Coinbase would need
[00:12:49.680 --> 00:12:53.440]   to get to stock market-wise before all of their best talent
[00:12:53.440 --> 00:12:54.840]   jump ship to the IRS?
[00:12:54.840 --> 00:12:57.160]   [LAUGHTER]
[00:12:57.160 --> 00:12:58.920]   Yeah, unfortunately, the pay scale
[00:12:58.920 --> 00:13:00.080]   is a little different there.
[00:13:00.080 --> 00:13:01.560]   They don't tend to compensate you.
[00:13:01.560 --> 00:13:02.960]   I don't think the IRS is going to be paying anyone
[00:13:02.960 --> 00:13:03.880]   in Bitcoin, either.
[00:13:03.880 --> 00:13:05.480]   No, it's government service, too.
[00:13:05.480 --> 00:13:07.880]   But yeah, and again, we should charge them for this spot.
[00:13:07.880 --> 00:13:09.320]   But check out taxbit.com.
[00:13:09.320 --> 00:13:12.600]   That's the best platform that I've found for my personal use.
[00:13:12.600 --> 00:13:13.600]   It's not an endorsement.
[00:13:13.600 --> 00:13:16.280]   So do your due diligence on that.
[00:13:16.280 --> 00:13:17.520]   Let's do the next one, Duncan.
[00:13:17.520 --> 00:13:20.020]   Cool.
[00:13:20.020 --> 00:13:21.120]   OK.
[00:13:21.120 --> 00:13:26.120]   So up next, we have a question from Bill.
[00:13:26.120 --> 00:13:27.200]   Not this Bill.
[00:13:27.200 --> 00:13:28.920]   What is a good tax-efficient strategy
[00:13:28.920 --> 00:13:33.520]   for withdrawing from a 401(k), Roth IRA, and traditional IRA
[00:13:33.520 --> 00:13:36.560]   while receiving a pension until eligible for full Social
[00:13:36.560 --> 00:13:38.720]   Security benefits at 67?
[00:13:38.720 --> 00:13:41.940]   Not expecting to need large withdrawals to live on.
[00:13:41.940 --> 00:13:44.320]   This is another topic that's come up quite a bit is
[00:13:44.320 --> 00:13:45.400]   taking the assets down.
[00:13:45.400 --> 00:13:47.960]   Blair and I talked about this on the last show a little bit.
[00:13:47.960 --> 00:13:49.960]   And so people trying to figure out,
[00:13:49.960 --> 00:13:52.040]   yes, I've accumulated all these assets, but now what?
[00:13:52.040 --> 00:13:53.800]   How do I take them out?
[00:13:53.800 --> 00:13:55.960]   Are there good rules of thumb for this kind of thing?
[00:13:55.960 --> 00:13:57.960]   Different accounts you want to take out earlier or later,
[00:13:57.960 --> 00:13:59.240]   spread them out a little bit, a little each?
[00:13:59.240 --> 00:13:59.960]   What do you think?
[00:13:59.960 --> 00:14:01.800]   Yeah, we covered this about three weeks ago.
[00:14:01.800 --> 00:14:03.080]   It's a similar question.
[00:14:03.080 --> 00:14:04.520]   Let me just start quickly, though.
[00:14:04.520 --> 00:14:06.080]   Let me push back on the premise.
