
[00:00:00.000 --> 00:00:02.160]   (beeping)
[00:01:23.480 --> 00:01:25.680]   - Okay, so before we get started,
[00:01:25.680 --> 00:01:27.840]   I actually, I wanted to take a moment
[00:01:27.840 --> 00:01:29.440]   for a little happy birthday.
[00:01:29.440 --> 00:01:31.520]   It's Ben's birthday, everyone.
[00:01:31.520 --> 00:01:32.440]   - Thank you.
[00:01:32.440 --> 00:01:35.560]   - So let's switch this way out.
[00:01:35.560 --> 00:01:37.480]   So yeah, everyone's here to say happy birthday.
[00:01:37.480 --> 00:01:38.620]   (cheering)
[00:01:38.620 --> 00:01:39.880]   - Hey, thanks, guys.
[00:01:39.880 --> 00:01:42.120]   (cheering)
[00:01:42.120 --> 00:01:44.440]   - Happy birthday. - Much appreciated.
[00:01:44.440 --> 00:01:45.280]   All right.
[00:01:45.280 --> 00:01:47.040]   - All right, get out of here.
[00:01:47.040 --> 00:01:47.880]   Be quiet.
[00:01:47.880 --> 00:01:52.740]   Cool, but yeah, for real, happy birthday.
[00:01:52.740 --> 00:01:53.580]   - Yeah, thank you.
[00:01:53.580 --> 00:01:55.960]   They, I was just having a conversation with someone.
[00:01:55.960 --> 00:01:57.800]   At a certain point, they lose their luster a little bit.
[00:01:57.800 --> 00:01:59.400]   I used to be a big birthday guy,
[00:01:59.400 --> 00:02:02.240]   but you know, this is being a human being, I guess.
[00:02:02.240 --> 00:02:03.720]   - Just another day now, right?
[00:02:03.720 --> 00:02:05.880]   - Let's do it, yep, hi.
[00:02:05.880 --> 00:02:07.640]   - All right, up first.
[00:02:07.640 --> 00:02:08.480]   - I do wanna say,
[00:02:08.480 --> 00:02:11.300]   I always talk about how I never get carded at the store,
[00:02:11.300 --> 00:02:13.520]   because I have three, but I have, you know,
[00:02:13.520 --> 00:02:14.960]   or I used to get carded all the time,
[00:02:14.960 --> 00:02:16.680]   and now I have three kids, I still get carded.
[00:02:16.680 --> 00:02:19.440]   And I bought some booze last weekend,
[00:02:19.440 --> 00:02:21.440]   some beer, Coronalite something,
[00:02:21.440 --> 00:02:23.600]   and the lady looks at my ID and she goes,
[00:02:23.600 --> 00:02:26.080]   "You're probably, what, 20 years from being 21?"
[00:02:26.080 --> 00:02:28.000]   And I'm like, "Yes, I am.
[00:02:28.000 --> 00:02:29.800]   "You didn't need to say it like that.
[00:02:29.800 --> 00:02:30.680]   "She nailed it."
[00:02:30.680 --> 00:02:31.640]   All right.
[00:02:31.640 --> 00:02:33.240]   - That's rough.
[00:02:33.240 --> 00:02:35.480]   - I must be looking old, all right.
[00:02:35.480 --> 00:02:40.340]   - Up first, we have a question from Xerxes, Xerxes?
[00:02:40.340 --> 00:02:41.180]   - Xerxes.
[00:02:41.180 --> 00:02:43.680]   - Oh, Xerxes, okay, there we go.
[00:02:43.680 --> 00:02:45.480]   This is a difficult question to ask.
[00:02:45.480 --> 00:02:48.320]   My wife and I make about $220,000 combined
[00:02:48.320 --> 00:02:51.680]   and max out our 401(k) and 457(b),
[00:02:51.680 --> 00:02:53.320]   and she'll get a pension if she stays
[00:02:53.320 --> 00:02:55.160]   in the job for eight years.
[00:02:55.160 --> 00:02:57.800]   We're both 40 and have a three-year-old daughter.
[00:02:57.800 --> 00:03:00.160]   Expensive, he has in parentheses.
[00:03:00.160 --> 00:03:02.760]   My parents are 72 and 70 and have a net worth
[00:03:02.760 --> 00:03:04.400]   of over $4 million.
[00:03:04.400 --> 00:03:05.720]   They're both fit, and of course,
[00:03:05.720 --> 00:03:08.600]   I want them to live a long, healthy life,
[00:03:08.600 --> 00:03:11.000]   and we have a wonderful relationship.
[00:03:11.000 --> 00:03:13.080]   But purely mathematically speaking,
[00:03:13.080 --> 00:03:15.520]   how much can I expect to inherit?
[00:03:15.520 --> 00:03:17.480]   They are retired but relatively frugal,
[00:03:17.480 --> 00:03:19.220]   and I'm an only child.
[00:03:19.220 --> 00:03:21.160]   - I think Xerxes was like some Persian ruler
[00:03:21.160 --> 00:03:22.280]   back in the day, do you remember that from history?
[00:03:22.280 --> 00:03:24.360]   - I remember a South Park or something, I think.
[00:03:24.360 --> 00:03:26.200]   Loaded question here, but I like it.
[00:03:26.200 --> 00:03:28.720]   I heard a quote somewhere that said like,
[00:03:28.720 --> 00:03:30.080]   you know you're winning in life
[00:03:30.080 --> 00:03:32.160]   if you're asking uncomfortable questions from time to time.
[00:03:32.160 --> 00:03:33.920]   So this is definitely an uncomfortable question,
[00:03:33.920 --> 00:03:35.240]   but death and taxes, right?
[00:03:35.240 --> 00:03:37.480]   We can't outrun it.
[00:03:37.480 --> 00:03:38.680]   So it feels weird to even ask it.
[00:03:38.680 --> 00:03:41.040]   Fortune had this article a couple weeks ago
[00:03:41.040 --> 00:03:43.280]   that pegged the wealth transfer from boomers
[00:03:43.280 --> 00:03:47.240]   to millennials at $73 trillion until 2045.
[00:03:47.240 --> 00:03:49.620]   An additional 12 trillion will go to charity, they said.
[00:03:49.620 --> 00:03:51.200]   So how much can people plan to get?
[00:03:51.200 --> 00:03:53.960]   I found some research from University of Pennsylvania,
[00:03:53.960 --> 00:03:55.180]   researchers, they looked at inheritance
[00:03:55.180 --> 00:03:56.100]   by age and income groups.
[00:03:56.100 --> 00:03:58.120]   John, let's do a chart on for the first one.
[00:03:58.120 --> 00:04:02.760]   This is average inheritance received by age
[00:04:02.760 --> 00:04:05.780]   and then income group, and it breaks it down by,
[00:04:05.780 --> 00:04:08.120]   you can see here, the average is pretty tiny.
[00:04:08.120 --> 00:04:10.480]   It's probably in the five to $10,000 range
[00:04:10.480 --> 00:04:12.600]   for everyone who's below the 5%.
[00:04:12.600 --> 00:04:15.660]   If you're in the top 5%, by wealth, it's more,
[00:04:15.660 --> 00:04:17.700]   it's a little higher, closer to $50,000,
[00:04:17.700 --> 00:04:20.080]   but it's probably lower than most people would think.
[00:04:20.080 --> 00:04:22.360]   And interestingly enough, based on the research,
[00:04:22.360 --> 00:04:23.880]   it's only something like one of the 10 people
[00:04:23.880 --> 00:04:25.200]   actually receiving inheritance.
[00:04:25.200 --> 00:04:27.720]   Most people, I guess, spend it down or don't save enough.
[00:04:27.720 --> 00:04:30.600]   So unfortunately, this is a situation
[00:04:30.600 --> 00:04:33.080]   where the rich stay rich by just passing along their money.
[00:04:33.080 --> 00:04:36.240]   So one of my least favorite stock market inequality stats
[00:04:36.240 --> 00:04:39.000]   is that the top 10% owns like 90% of the stock market.
[00:04:39.000 --> 00:04:40.400]   The inheritance picture looks the same.
[00:04:40.400 --> 00:04:44.000]   So households in the top 5% of the income distribution
[00:04:44.000 --> 00:04:46.980]   receive inheritances that are like four to 12 times larger
[00:04:46.980 --> 00:04:50.240]   than households in the bottom 80%.
[00:04:50.240 --> 00:04:52.440]   So basically this high net worth
[00:04:52.440 --> 00:04:53.400]   and high alternate net worth.
[00:04:53.400 --> 00:04:56.280]   I think people with $5 million and up
[00:04:56.280 --> 00:04:59.540]   make up like 1.5% of all households,
[00:04:59.540 --> 00:05:02.040]   but they constitute 42% of the volume of money
[00:05:02.040 --> 00:05:03.580]   that's gonna be passed down.
[00:05:03.580 --> 00:05:05.480]   So John, do the next chart on here.
[00:05:05.480 --> 00:05:07.600]   This next graphic shows the people
[00:05:07.600 --> 00:05:09.800]   who actually get an inheritance, what is their average?
[00:05:09.800 --> 00:05:12.120]   So taking out all those people who don't get one.
[00:05:12.120 --> 00:05:15.360]   And now we see the bottom 90% get something
[00:05:15.360 --> 00:05:17.680]   between 90 and 100 to 60,000.
[00:05:17.680 --> 00:05:21.440]   The top 5%, it's more like $425,000.
[00:05:21.440 --> 00:05:22.680]   But look at where most of the money
[00:05:22.680 --> 00:05:24.000]   gets handed down, Duncan.
[00:05:24.000 --> 00:05:25.520]   They break the age group here.
[00:05:25.520 --> 00:05:27.480]   You're 66 to 75 years old.
[00:05:27.480 --> 00:05:28.300]   That's when you get it
[00:05:28.300 --> 00:05:30.440]   because people are living longer, right?
[00:05:30.440 --> 00:05:33.080]   So I think the stat is that a couple today
[00:05:33.080 --> 00:05:36.060]   that retires today faces a 50% chance
[00:05:36.060 --> 00:05:38.400]   of at least one of the people living to their mid 90s.
[00:05:38.400 --> 00:05:39.480]   So people living longer,
[00:05:39.480 --> 00:05:41.280]   that means that inheritance when you get it,
[00:05:41.280 --> 00:05:43.640]   it's not gonna come that soon.
[00:05:43.640 --> 00:05:47.020]   So I think, when do you need money,
[00:05:47.020 --> 00:05:48.560]   especially this person asking,
[00:05:48.560 --> 00:05:50.560]   right now they have a young child.
[00:05:50.560 --> 00:05:52.320]   They probably have a mortgage, saving for retirement,
[00:05:52.320 --> 00:05:54.600]   saving for college, emergencies, daycare, all that stuff.
[00:05:54.600 --> 00:05:55.440]   It's a lot.
[00:05:55.440 --> 00:05:58.520]   So I think obviously the amount you're gonna receive
[00:05:58.520 --> 00:06:00.060]   depends on how long your parents live
[00:06:00.060 --> 00:06:01.400]   and what financial market returns are gonna be,
[00:06:01.400 --> 00:06:02.580]   how much they spend, all this stuff.
[00:06:02.580 --> 00:06:04.760]   And you just don't know how, all this stuff.
[00:06:04.760 --> 00:06:07.160]   But with $4 million in the early 70s,
[00:06:07.160 --> 00:06:09.480]   I'm guessing you're gonna receive a pretty healthy chunk,
[00:06:09.480 --> 00:06:11.600]   especially since you're an only child.
[00:06:11.600 --> 00:06:13.080]   I do think if there were multiple siblings here,
[00:06:13.080 --> 00:06:14.480]   it'd be a little trickier.
[00:06:14.480 --> 00:06:16.760]   But since you are an only child,
[00:06:16.760 --> 00:06:18.320]   and obviously you know how much your parents are worth,
[00:06:18.320 --> 00:06:20.100]   unless you're just checking statements
[00:06:20.100 --> 00:06:21.440]   when they're not looking,
[00:06:21.440 --> 00:06:23.380]   you guys have talked finances, which is a good thing.
[00:06:23.380 --> 00:06:25.400]   So I would ask them about this,
[00:06:25.400 --> 00:06:26.560]   ask about their retirement plans,
[00:06:26.560 --> 00:06:29.360]   talk to them about the finances and let them know,
[00:06:29.360 --> 00:06:32.360]   it can be expensive to raise a family
[00:06:32.360 --> 00:06:34.720]   and talk about maybe having some of that inheritance come
[00:06:34.720 --> 00:06:36.520]   while they're still alive so they can watch you enjoy it
[00:06:36.520 --> 00:06:38.920]   and watch their grandchild enjoy it.
[00:06:38.920 --> 00:06:41.880]   And so I think it's at least worth asking what the plan is.
[00:06:41.880 --> 00:06:45.200]   So you kind of, I guess one of the questions here would be,
[00:06:45.200 --> 00:06:47.200]   if I'm gonna receive a big chunk at some point in my life,
[00:06:47.200 --> 00:06:48.600]   do I need to save less for retirement
[00:06:48.600 --> 00:06:51.160]   and these sorts of things so I can spend more now?
[00:06:51.160 --> 00:06:52.760]   So I don't think you make it all about you.
[00:06:52.760 --> 00:06:54.680]   I think you wanna tell them you want to enjoy it with them,
[00:06:54.680 --> 00:06:55.880]   maybe take some trips,
[00:06:55.880 --> 00:07:00.580]   help save for 529 for the grandkid, whatever it is.
[00:07:00.580 --> 00:07:02.000]   That way you don't have to wait for it
[00:07:02.000 --> 00:07:03.620]   until you're 60s or 70s or whatever.
[00:07:03.620 --> 00:07:05.560]   It's certainly a morbid conversation to have,
[00:07:05.560 --> 00:07:08.120]   but I think it's worthwhile to get a sense of their plans
[00:07:08.120 --> 00:07:11.200]   and see what, it'll help you plan better as well.
[00:07:11.200 --> 00:07:13.920]   - Yeah, and just don't piss them off.
[00:07:13.920 --> 00:07:16.480]   You don't want them going and weaving it to the cat
[00:07:16.480 --> 00:07:17.560]   or something like that.
[00:07:17.560 --> 00:07:18.920]   - Yes, the human fund, yeah.
[00:07:18.920 --> 00:07:20.680]   No, in my family, we're worried that my dad
[00:07:20.680 --> 00:07:21.920]   is gonna leave it all in the name of his dog
[00:07:21.920 --> 00:07:24.720]   because we're pretty sure he loves her more than us,
[00:07:24.720 --> 00:07:28.000]   but him more than us, but yes.
[00:07:28.000 --> 00:07:30.960]   - I mean, dogs are my favorite people.
[00:07:30.960 --> 00:07:31.800]   - That's true.
[00:07:31.800 --> 00:07:34.200]   So yeah, a weird, I love how they preface this
[00:07:34.200 --> 00:07:35.520]   with like it's a hard thing to have,
[00:07:35.520 --> 00:07:38.040]   but like, yeah, I mean, if you wanna just get it out
[00:07:38.040 --> 00:07:40.200]   in the open, it could be bizarre or awkward,
[00:07:40.200 --> 00:07:42.120]   but I think you just do it.
[00:07:42.120 --> 00:07:42.960]   Rip the van down.
[00:07:43.280 --> 00:07:44.760]   - What do you think though about this
[00:07:44.760 --> 00:07:47.840]   versus the like surprise scenario?
[00:07:47.840 --> 00:07:50.440]   Because the surprise is like, you're sad about the deaths,
[00:07:50.440 --> 00:07:52.040]   but then that's like some consolation.
[00:07:52.040 --> 00:07:54.880]   Like, oh wow, look, there's a surprise windfall
[00:07:54.880 --> 00:07:55.720]   of a bunch of money.
[00:07:55.720 --> 00:07:56.560]   You know what I mean?
[00:07:56.560 --> 00:07:59.680]   - Okay, yeah, again, another morbid kind of thought,
[00:07:59.680 --> 00:08:01.800]   but sure, this is what happens.
[00:08:01.800 --> 00:08:02.920]   We cannot run it, right?
[00:08:02.920 --> 00:08:05.920]   - You're hedging, you know, emotional hedging.
[00:08:05.920 --> 00:08:07.120]   - Just be happy that your parents
[00:08:07.120 --> 00:08:10.620]   aren't the Brian Johnson guy who's trying to live to 150.
[00:08:10.620 --> 00:08:11.460]   Right?
[00:08:11.460 --> 00:08:12.300]   - Sure, sure.
[00:08:12.300 --> 00:08:13.460]   - Got that going for you.
[00:08:13.460 --> 00:08:14.620]   All right, next question.
[00:08:14.620 --> 00:08:17.700]   - Okay, up next we have a question from Scott.
[00:08:17.700 --> 00:08:20.300]   You've discussed Canadians that are looking down a barrel
[00:08:20.300 --> 00:08:21.700]   to a much higher interest rate
[00:08:21.700 --> 00:08:23.300]   once their mortgage comes up.
[00:08:23.300 --> 00:08:25.140]   Unfortunately, I'm one of them.
[00:08:25.140 --> 00:08:27.740]   I'm currently locked into a 1.6% rate
[00:08:27.740 --> 00:08:29.460]   for another three and a half years.
[00:08:29.460 --> 00:08:31.260]   My concern is that when we renew,
[00:08:31.260 --> 00:08:32.860]   our rate will be much higher.
[00:08:32.860 --> 00:08:34.900]   My wife and I have been debating the merits
[00:08:34.900 --> 00:08:37.220]   of using this time to aggressively pay down the mortgage
[00:08:37.220 --> 00:08:39.460]   so we have a smaller mortgage to renew
[00:08:39.460 --> 00:08:42.180]   or saving the difference to give ourselves a cushion
[00:08:42.180 --> 00:08:43.740]   once that time comes.
[00:08:43.740 --> 00:08:45.660]   We're in a fortunate situation
[00:08:45.660 --> 00:08:47.340]   and we'll be all right either way,
[00:08:47.340 --> 00:08:50.060]   but just trying to see how we can put ourselves
[00:08:50.060 --> 00:08:51.300]   in the best position.
[00:08:51.300 --> 00:08:54.260]   Any thoughts or insights would be greatly appreciated.
[00:08:54.260 --> 00:08:56.720]   - We have a geographical diverse audience here
[00:08:56.720 --> 00:08:57.660]   at the compound, right?
[00:08:57.660 --> 00:09:00.540]   We receive questions all the time from people who say,
[00:09:00.540 --> 00:09:02.580]   geez, the mortgage market you're describing
[00:09:02.580 --> 00:09:04.700]   in the United States is nothing like we have here.
[00:09:04.700 --> 00:09:06.540]   And so people are always either confused
[00:09:06.540 --> 00:09:09.060]   or maybe a little jealous because the fact
[00:09:09.060 --> 00:09:11.660]   that we have 15 and 30 year fixed rate mortgages here
[00:09:11.660 --> 00:09:12.500]   is pretty rare.
[00:09:12.500 --> 00:09:14.020]   So John, do a chart on here.
[00:09:14.020 --> 00:09:17.020]   This just shows the number of mortgages
[00:09:17.020 --> 00:09:18.380]   by variable and fixed rates.
[00:09:18.380 --> 00:09:20.420]   You can see countries like Norway and Australia
[00:09:20.420 --> 00:09:22.300]   and Canada and Sweden and Finland
[00:09:22.300 --> 00:09:24.540]   are way more vulnerable to changes in rates
[00:09:24.540 --> 00:09:26.580]   because they have variable rates.
[00:09:26.580 --> 00:09:28.940]   And this was a great thing for the past,
[00:09:28.940 --> 00:09:30.180]   I don't know, 20 or 30 years
[00:09:30.180 --> 00:09:32.140]   because you would lock something in.
[00:09:32.140 --> 00:09:35.180]   These variable rate mortgages had five-year terms
[00:09:35.180 --> 00:09:36.380]   and then your rate would go down
[00:09:36.380 --> 00:09:37.580]   and then it'd go down again the next term.
[00:09:37.580 --> 00:09:39.260]   So it was a great thing until now
[00:09:39.260 --> 00:09:41.540]   that people are looking, again, looking down the barrel,
[00:09:41.540 --> 00:09:42.540]   as they said.
[00:09:42.540 --> 00:09:44.860]   So I think a lot of these European, Canadian,
[00:09:44.860 --> 00:09:47.140]   Australian listeners are like, what am I gonna do?
[00:09:47.140 --> 00:09:48.780]   They see this train coming, right?
[00:09:48.780 --> 00:09:50.860]   They know their rate is gonna reset.
[00:09:50.860 --> 00:09:52.420]   I never really knew how this all worked
[00:09:52.420 --> 00:09:54.380]   until a Canadian listener sent me an article
[00:09:54.380 --> 00:09:55.540]   that explains how the resets work.
[00:09:55.540 --> 00:09:58.580]   So they basically have two types of variable mortgages.
[00:09:58.580 --> 00:09:59.700]   One of them is like you would think
[00:09:59.700 --> 00:10:00.700]   it's an adjustable rate mortgage.
[00:10:00.700 --> 00:10:02.140]   It changes, your payment goes up.
[00:10:02.140 --> 00:10:03.620]   But another one is called
[00:10:03.620 --> 00:10:06.460]   in a variable fixed amount mortgage
[00:10:06.460 --> 00:10:08.060]   where your payment stays the same
[00:10:08.060 --> 00:10:10.180]   but the amortization period gets longer.
[00:10:10.180 --> 00:10:14.540]   So essentially you're paying a more towards interest
[00:10:14.540 --> 00:10:17.300]   when your rate goes up and less towards principal,
[00:10:17.300 --> 00:10:19.700]   like essentially extending the loan.
[00:10:19.700 --> 00:10:21.260]   So it would go from like a 30-year loan
[00:10:21.260 --> 00:10:23.020]   to like a 45-year loan or something
[00:10:23.020 --> 00:10:25.820]   because you're paying back lower principal amounts.
[00:10:25.820 --> 00:10:27.180]   I don't know how many people actually have these,
[00:10:27.180 --> 00:10:29.460]   but learning, reading about this kind of blew my mind.
[00:10:29.460 --> 00:10:31.500]   It's that the payment doesn't change,
[00:10:31.500 --> 00:10:32.680]   but you'd be paying it off.
[00:10:32.680 --> 00:10:37.680]   So obviously, you have five years.
[00:10:37.680 --> 00:10:40.740]   And so you know if you got one of these teaser rates
[00:10:40.740 --> 00:10:41.940]   that was effectively low,
[00:10:41.940 --> 00:10:42.780]   and I guess it's not a teaser rate,
[00:10:42.780 --> 00:10:45.300]   it's just what the market rates are.
[00:10:45.300 --> 00:10:46.860]   I did a quick Google search
[00:10:46.860 --> 00:10:48.820]   and Canadian mortgage rates now around 7%,
[00:10:48.820 --> 00:10:50.500]   which is pretty similar to United States.
[00:10:50.500 --> 00:10:52.700]   So for years I've been telling people
[00:10:52.700 --> 00:10:54.860]   to avoid paying off that 3% mortgages.
[00:10:54.860 --> 00:10:58.180]   Well, this is a whole totally different ballgame, right?
[00:10:58.180 --> 00:11:00.780]   So Scott has a much higher hurdle right now
[00:11:00.780 --> 00:11:01.880]   with his Canadian mortgage.
[00:11:01.880 --> 00:11:03.380]   He's seeing it coming down.
[00:11:03.380 --> 00:11:04.500]   I guess the only question I have
[00:11:04.500 --> 00:11:07.040]   is can you do a big principal pay down at renewal?
[00:11:07.040 --> 00:11:09.140]   So when this renewal happens in a year or two,
[00:11:09.140 --> 00:11:10.140]   can you just do it all at once?
[00:11:10.140 --> 00:11:12.820]   So you can save now and earn some interest at least
[00:11:12.820 --> 00:11:15.380]   on those higher short-term savings rates.
[00:11:15.380 --> 00:11:18.540]   So you're not paying it down sequentially.
[00:11:18.540 --> 00:11:21.660]   I think you can pay it off all in one big fell swoop,
[00:11:21.660 --> 00:11:23.180]   I think.
[00:11:23.180 --> 00:11:24.740]   So the math should be pretty easy to figure out
[00:11:24.740 --> 00:11:25.980]   in terms of like how much you pay down
[00:11:25.980 --> 00:11:27.100]   and how that impact your payment
[00:11:27.100 --> 00:11:29.480]   and any amortization and interest.
[00:11:29.480 --> 00:11:31.100]   I have no problem making this priority.
[00:11:31.100 --> 00:11:33.100]   7% rates, I think that's a good idea
[00:11:33.100 --> 00:11:35.100]   at the time of renewal to pay it down a little bit
[00:11:35.100 --> 00:11:39.380]   and try to keep your payoff steady or your payment steady.
[00:11:39.380 --> 00:11:40.660]   I would love to hear how many people
[00:11:40.660 --> 00:11:42.540]   actually have these variable amount mortgages,
[00:11:42.540 --> 00:11:46.280]   but yeah, I do consider us lucky to have 30-year fixed rates
[00:11:46.280 --> 00:11:48.700]   because it's not like that in every country.
[00:11:48.700 --> 00:11:50.860]   - Do you think that at some point,
[00:11:50.860 --> 00:11:52.140]   you guys have talked about this before,
[00:11:52.140 --> 00:11:53.100]   but do you think at some point
[00:11:53.100 --> 00:11:55.100]   we'll have traveling mortgages?
[00:11:55.100 --> 00:11:57.260]   Or I don't know the way to state it,
[00:11:57.260 --> 00:11:58.760]   but where it stays with the house
[00:11:58.760 --> 00:12:02.940]   so like you can move into the previous owner's mortgage?
[00:12:02.940 --> 00:12:04.420]   - The longer rates stay higher,
[00:12:04.420 --> 00:12:06.180]   the higher the likelihood of that happening.
[00:12:06.180 --> 00:12:07.740]   I think some bank trying it, right?
[00:12:07.740 --> 00:12:08.580]   I don't know how they would do it
[00:12:08.580 --> 00:12:10.220]   if you pay some sort of upfront fee,
[00:12:10.220 --> 00:12:13.260]   but it would make sense to just sort of loosen up things up
[00:12:13.260 --> 00:12:15.140]   and add more supply to the market
[00:12:15.140 --> 00:12:18.680]   because yeah, those loan departments there,
[00:12:18.680 --> 00:12:20.420]   it's gotta be tumbleweeds for them right now
[00:12:20.420 --> 00:12:22.820]   because there's such a low supply of houses being sold
[00:12:22.820 --> 00:12:24.500]   and there's no refinancing going on.
[00:12:24.500 --> 00:12:26.500]   They need something to grease the wheels a little bit,
[00:12:26.500 --> 00:12:29.200]   but I like the idea.
[00:12:29.200 --> 00:12:32.360]   - Okay, oh, before we move on to the next one, actually,
[00:12:32.360 --> 00:12:36.120]   you mentioned our geographic area of viewership.
[00:12:36.120 --> 00:12:39.760]   Look at what Dave sent today,
[00:12:39.760 --> 00:12:42.320]   a new brew called Compound Interest.
[00:12:42.320 --> 00:12:44.480]   It's not exposing for some reason,
[00:12:44.480 --> 00:12:46.200]   but yeah, it's called Compound Interest.
[00:12:46.200 --> 00:12:48.800]   - I like it, 424, right?
[00:12:48.800 --> 00:12:49.640]   Nice.
[00:12:49.640 --> 00:12:53.200]   - Also some cool little bottle opener, coasters.
[00:12:53.200 --> 00:12:54.320]   I don't know, I thought that was cool.
[00:12:54.320 --> 00:12:55.800]   Thanks, Dave. - I like it.
[00:12:55.800 --> 00:12:58.080]   - Okay, up next, we have a question.
[00:12:58.080 --> 00:12:59.200]   - Holland, Michigan, not to be confused
[00:12:59.200 --> 00:13:01.480]   with Holland in the Netherlands.
[00:13:01.480 --> 00:13:03.680]   - Right, people get that confused all the time, right?
[00:13:03.680 --> 00:13:04.760]   - It's true.
[00:13:04.760 --> 00:13:08.200]   - Okay, up next, we have a question from Brennan.
[00:13:08.200 --> 00:13:09.720]   I'm a recent university graduate
[00:13:09.720 --> 00:13:11.800]   looking to break into the finance world.
[00:13:11.800 --> 00:13:14.000]   I'm starting to realize how many of the sought after jobs
[00:13:14.000 --> 00:13:16.520]   like research and investment analysts
[00:13:16.520 --> 00:13:18.380]   are few and far between.
[00:13:18.380 --> 00:13:20.040]   I'm trying to build skills and knowledge
[00:13:20.040 --> 00:13:21.480]   that are reflective of the real world
[00:13:21.480 --> 00:13:24.040]   and looking for suggestions on how to go about this.
[00:13:24.040 --> 00:13:27.360]   I also want Ben's opinion on CFA versus CFP
[00:13:27.360 --> 00:13:30.420]   and how someone might choose which path suits them best.
[00:13:30.420 --> 00:13:34.480]   Now, this is very much out of my ballpark.
[00:13:34.480 --> 00:13:35.400]   I don't know that much about this,
[00:13:35.400 --> 00:13:37.960]   but those are very different designations, right?
[00:13:37.960 --> 00:13:40.440]   They're not even kind of similar, right?
[00:13:40.440 --> 00:13:43.280]   - Right, CFA is more for investment analysis
[00:13:43.280 --> 00:13:44.320]   and portfolio management,
[00:13:44.320 --> 00:13:47.760]   and CFP is more for financial advice and financial planning.
[00:13:47.760 --> 00:13:49.960]   So let's bring in someone who actually has both of these.
[00:13:49.960 --> 00:13:53.440]   I've got the CFA, not to brag, Blair Duquene.
[00:13:53.440 --> 00:13:54.680]   She went through both.
[00:13:54.680 --> 00:13:57.040]   Blair, which one did you do first, CFA or CFP?
[00:13:57.040 --> 00:13:58.540]   - CFA, actually, yeah.
[00:13:58.540 --> 00:14:00.280]   - Okay, I did the CFA.
[00:14:00.280 --> 00:14:02.740]   The level two was the hardest one for me.
[00:14:02.740 --> 00:14:04.840]   I'm guessing they're both similar in terms of
