
[00:00:00.000 --> 00:00:02.180]   (beeping)
[00:01:07.960 --> 00:01:09.480]   So Bird Dogs has me hooked up.
[00:01:09.480 --> 00:01:11.320]   I have a full suitcase, full of them.
[00:01:11.320 --> 00:01:13.080]   I'm ready to go to be biking, walking,
[00:01:13.080 --> 00:01:15.720]   versatile, but stylish, right?
[00:01:15.720 --> 00:01:19.160]   So if you go to birddogs.com/atc
[00:01:19.160 --> 00:01:21.120]   for ask the compound, obviously.
[00:01:21.120 --> 00:01:22.360]   Get yourself one of these free tumblers,
[00:01:22.360 --> 00:01:24.320]   Bird Dog tumblers, right?
[00:01:24.320 --> 00:01:25.200]   Pretty nice.
[00:01:25.200 --> 00:01:26.920]   - You know what I did in my Bird Dogs other day?
[00:01:26.920 --> 00:01:28.280]   Some shorts.
[00:01:28.280 --> 00:01:29.640]   Went for a run.
[00:01:29.640 --> 00:01:30.480]   They were great.
[00:01:30.480 --> 00:01:31.880]   - I've been working out of them this summer too.
[00:01:31.880 --> 00:01:32.760]   It is, it's nice.
[00:01:32.760 --> 00:01:34.120]   It's breathable, it's stretchy, right?
[00:01:34.120 --> 00:01:35.600]   It's very nice.
[00:01:35.600 --> 00:01:38.440]   Birddogs.com/atc.
[00:01:38.440 --> 00:01:40.520]   All right, a lot of questions today.
[00:01:40.520 --> 00:01:41.640]   Let's do it.
[00:01:41.640 --> 00:01:43.960]   - Okay, so first up,
[00:01:43.960 --> 00:01:48.000]   we have the following.
[00:01:48.000 --> 00:01:49.720]   Can you guys speak to if you think the market
[00:01:49.720 --> 00:01:52.200]   is skewed towards benefiting the large players
[00:01:52.200 --> 00:01:53.600]   more than the small players,
[00:01:53.600 --> 00:01:56.360]   if not being downright rigged against the small players?
[00:01:56.360 --> 00:01:58.280]   - Get this question a lot.
[00:01:58.280 --> 00:01:59.560]   So they're pulling up here.
[00:01:59.560 --> 00:02:00.720]   There was a movie coming out this fall
[00:02:00.720 --> 00:02:02.280]   about the GameStop saga.
[00:02:02.280 --> 00:02:03.780]   Seems like it happened pretty quick.
[00:02:03.780 --> 00:02:04.620]   They pulled it together.
[00:02:04.620 --> 00:02:06.520]   It's called "Dumb Money."
[00:02:06.520 --> 00:02:07.440]   I watched the trailer.
[00:02:07.440 --> 00:02:09.280]   It actually looks pretty good, I think.
[00:02:09.280 --> 00:02:10.680]   - Yeah, I thought it looked good, yeah.
[00:02:10.680 --> 00:02:12.160]   - So, and they have like a pretty good cast.
[00:02:12.160 --> 00:02:14.800]   So Seth Rogen plays Gabe Plotkin,
[00:02:14.800 --> 00:02:16.360]   the guy who shorted GameStop.
[00:02:16.360 --> 00:02:17.200]   It's kind of funny.
[00:02:17.200 --> 00:02:18.240]   In the past, he definitely would have been
[00:02:18.240 --> 00:02:19.300]   on the other side of this,
[00:02:19.300 --> 00:02:21.200]   but now he's playing the man.
[00:02:21.200 --> 00:02:23.120]   Paul Dano is Roaring Kitty.
[00:02:23.120 --> 00:02:26.120]   Remember that guy, the YouTube guy who bought GameStop.
[00:02:26.120 --> 00:02:27.200]   Pete Davidson is his brother.
[00:02:27.200 --> 00:02:28.320]   I don't know if he actually had a brother.
[00:02:28.320 --> 00:02:29.200]   They made it up for the movie.
[00:02:29.200 --> 00:02:30.520]   Shanley Woodley is his wife.
[00:02:30.520 --> 00:02:32.040]   Nick Offerman is playing Ken Griffin,
[00:02:32.040 --> 00:02:33.380]   which I never really would have thought,
[00:02:33.380 --> 00:02:35.600]   but based on the trailer,
[00:02:35.600 --> 00:02:37.920]   the premise here is the stock market
[00:02:37.920 --> 00:02:39.480]   is rigged against the little guy
[00:02:39.480 --> 00:02:40.560]   and in favor of the big whales,
[00:02:40.560 --> 00:02:42.240]   like hedge fund managers like Ken Griffin
[00:02:42.240 --> 00:02:44.120]   and Steve Cohen and Gabe Plotkin.
[00:02:44.120 --> 00:02:46.700]   Vincent D'Onofrio as Steve Cohen.
[00:02:46.700 --> 00:02:48.080]   That was interesting, too.
[00:02:48.080 --> 00:02:50.120]   But this is the story, a heartwarming tale,
[00:02:50.120 --> 00:02:53.440]   about the little guy finally taking down the big guy, right?
[00:02:53.440 --> 00:02:55.660]   David beat Goliath.
[00:02:55.660 --> 00:02:57.440]   And I'm sure the movie would be fine,
[00:02:57.440 --> 00:02:59.000]   if not a little bit embellished,
[00:02:59.000 --> 00:03:01.360]   because it's the same guy who wrote the movie,
[00:03:01.360 --> 00:03:02.880]   or the book that the Social Network was based on.
[00:03:02.880 --> 00:03:03.940]   It's called The Accident of Millionaires,
[00:03:03.940 --> 00:03:04.900]   that Ben Mezrich guy.
[00:03:04.900 --> 00:03:06.160]   Pretty good books, actually.
[00:03:06.160 --> 00:03:07.760]   They're a little embellished.
[00:03:07.760 --> 00:03:09.800]   So the problem is,
[00:03:09.800 --> 00:03:12.000]   Goliath is still doing pretty well these days.
[00:03:12.000 --> 00:03:14.880]   I saw the following headline just last month on CNBC.
[00:03:14.880 --> 00:03:16.640]   Michael Jordan is selling his stake
[00:03:16.640 --> 00:03:17.480]   in the Charlotte Hornets.
[00:03:17.480 --> 00:03:19.280]   He's probably gonna bet it all on the golf course,
[00:03:19.280 --> 00:03:23.120]   and Blackjack Tables, I think he spent $275 million for it,
[00:03:23.120 --> 00:03:25.280]   and he made $3 billion or something.
[00:03:25.280 --> 00:03:27.760]   So I look in the fine print down there,
[00:03:27.760 --> 00:03:29.680]   and wait, who's buying his stake from him?
[00:03:29.680 --> 00:03:33.900]   Gabe Plotkin is poised to become a majority owner,
[00:03:33.900 --> 00:03:35.640]   pending league approval.
[00:03:35.640 --> 00:03:39.320]   So the guy who got taken down by the GameStop,
[00:03:39.320 --> 00:03:42.480]   Reddit people, is literally gonna be an NBA owner.
[00:03:42.480 --> 00:03:44.000]   He's probably still worth hundreds of millions,
[00:03:44.000 --> 00:03:45.460]   or maybe a billion dollars.
[00:03:45.460 --> 00:03:47.980]   They did force him into shutting his hedge fund down,
[00:03:47.980 --> 00:03:50.500]   but it does feel like one of those,
[00:03:50.500 --> 00:03:53.480]   oh wait, the guy lost a bunch of money on GameStop,
[00:03:53.480 --> 00:03:55.480]   but he got to keep all the fees that he already made
[00:03:55.480 --> 00:03:57.000]   from his two and 20 hedge fund,
[00:03:57.000 --> 00:03:57.960]   and they didn't get clawed back.
[00:03:57.960 --> 00:03:59.440]   So it does feel a little bit like,
[00:03:59.440 --> 00:04:01.900]   heads I win, tails you lose type of situation.
[00:04:01.900 --> 00:04:04.040]   Even though in this situation, the little guy won,
[00:04:04.040 --> 00:04:05.240]   the big guy still won.
[00:04:05.240 --> 00:04:06.200]   They're fine.
[00:04:06.200 --> 00:04:08.840]   I'm not sure that's gonna make it into the movie.
[00:04:08.840 --> 00:04:11.040]   That probably wouldn't help with the story,
[00:04:11.040 --> 00:04:13.760]   but it does kind of feel like the market is stacked
[00:04:13.760 --> 00:04:14.760]   against little guys in some ways.
[00:04:14.760 --> 00:04:16.340]   So there are some ways it is, right?
[00:04:16.340 --> 00:04:18.440]   So you're never gonna, as a little guy,
[00:04:18.440 --> 00:04:20.280]   and I'm using this as just regular normal,
[00:04:20.280 --> 00:04:21.660]   I'm a little guy too, right?
[00:04:21.660 --> 00:04:22.800]   - Right.
[00:04:22.800 --> 00:04:23.640]   - Literally--
[00:04:23.640 --> 00:04:24.460]   - I'm definitely a little guy,
[00:04:24.460 --> 00:04:29.460]   and a much smaller guy after my 25% loss in early today.
[00:04:29.460 --> 00:04:31.920]   - Tough break for you, Duncan.
[00:04:31.920 --> 00:04:33.920]   You're in a bull market too.
[00:04:33.920 --> 00:04:36.200]   So the things of being a little,
[00:04:36.200 --> 00:04:37.520]   you're never gonna get the sweetheart deals
[00:04:37.520 --> 00:04:39.440]   like Warren Buffett got in the financial crisis
[00:04:39.440 --> 00:04:41.240]   with the Goldman Sachs and Bank of America deals.
[00:04:41.240 --> 00:04:42.960]   You're not gonna be able to invest in the best hedge funds
[00:04:42.960 --> 00:04:45.480]   or venture capital deals or private equity deals.
[00:04:45.480 --> 00:04:47.200]   You're not gonna be able to get two and 20
[00:04:47.200 --> 00:04:48.640]   and keep that 20,
[00:04:48.640 --> 00:04:51.200]   even if you lose half of your investor's money.
[00:04:51.200 --> 00:04:52.600]   If you try to take on Ken Griffin
[00:04:52.600 --> 00:04:54.080]   in the high-frequency trading,
[00:04:54.080 --> 00:04:55.640]   no matter which way your position goes,
[00:04:55.640 --> 00:04:58.320]   you could lose 25% notely, or you could make 25%.
[00:04:58.320 --> 00:05:01.080]   Ken Griffin's probably gonna make money either way.
[00:05:01.080 --> 00:05:02.560]   So in that sense, it does feel like
[00:05:02.560 --> 00:05:04.180]   the markets are stacked against the little guys.
[00:05:04.180 --> 00:05:06.840]   - We couldn't even buy the Constitution, you know?
[00:05:06.840 --> 00:05:09.680]   You had to come in and sweep in and take that, buy that.
[00:05:09.680 --> 00:05:10.520]   - I forgot about that, yeah.
[00:05:10.520 --> 00:05:11.640]   - You couldn't let the little guys have one win.
[00:05:11.640 --> 00:05:13.040]   - It feels like the big guys win all the time.
[00:05:13.040 --> 00:05:15.220]   But in other ways, the individual investor
[00:05:15.220 --> 00:05:17.400]   has all sorts of advantages over Wall Street, right?
[00:05:17.400 --> 00:05:19.640]   You get to invest in index funds, if you want to,
[00:05:19.640 --> 00:05:22.060]   with low fees that basically guarantees
[00:05:22.060 --> 00:05:24.360]   that you're gonna outperform 75 to 90%
[00:05:24.360 --> 00:05:27.640]   of professional investors in the stock market.
[00:05:27.640 --> 00:05:29.880]   You can ignore short-term performance numbers if you want.
[00:05:29.880 --> 00:05:31.640]   When I worked in the endowment industry,
[00:05:31.640 --> 00:05:33.960]   these funds, foundations and endowments,
[00:05:33.960 --> 00:05:35.740]   were set up, in most cases, in perpetuity.
[00:05:35.740 --> 00:05:38.020]   They wanted to last forever and leave a legacy.
[00:05:38.020 --> 00:05:40.640]   So their time horizons were measured
[00:05:40.640 --> 00:05:42.440]   in multiples of decades,
[00:05:42.440 --> 00:05:44.400]   yet they obsessed over monthly
[00:05:44.400 --> 00:05:46.360]   and quarterly performance numbers, right?
[00:05:46.360 --> 00:05:47.400]   As an individual investor,
[00:05:47.400 --> 00:05:49.720]   you don't have to have some made-up benchmark
[00:05:49.720 --> 00:05:51.680]   that you have to try to beat every month.
[00:05:51.680 --> 00:05:53.520]   Your only benchmark that matters is,
[00:05:53.520 --> 00:05:55.920]   are you on track to achieving your financial goals, right?
[00:05:55.920 --> 00:05:59.320]   There's no investment committees to answer to.
[00:05:59.320 --> 00:06:00.320]   There's no outside investors
[00:06:00.320 --> 00:06:01.160]   that are breathing down your neck
[00:06:01.160 --> 00:06:03.380]   because you underperformed for a quarter or two.
[00:06:03.380 --> 00:06:04.880]   There's no alumni or donors
[00:06:04.880 --> 00:06:06.640]   that are forcing you to make investments
[00:06:06.640 --> 00:06:09.080]   in managers that they roomed with in college
[00:06:09.080 --> 00:06:11.640]   because they want to keep things on the up and up.
[00:06:11.640 --> 00:06:13.080]   So you can set it and forget it
[00:06:13.080 --> 00:06:14.320]   and ignore macro predictions
[00:06:14.320 --> 00:06:17.120]   and stop looking at your statements if you want to, right?
[00:06:17.120 --> 00:06:19.120]   Professional big guys cannot do that.
[00:06:19.120 --> 00:06:22.280]   So I think probably the biggest advantage you have
[00:06:22.280 --> 00:06:23.720]   is just keeping a long time horizon.
[00:06:23.720 --> 00:06:26.700]   So I use this in some of my presentations.
[00:06:26.700 --> 00:06:28.880]   My time horizon, on a daily basis,
[00:06:28.880 --> 00:06:30.960]   the market is up a little bit more than it's down.
[00:06:30.960 --> 00:06:33.920]   56% of all days, the stock market is up.
[00:06:33.920 --> 00:06:36.120]   44% it's down.
[00:06:36.120 --> 00:06:37.280]   But if you extend your time horizon
[00:06:37.280 --> 00:06:40.040]   one, five, 10, 20, 30, 40 years,
[00:06:40.040 --> 00:06:42.360]   you know, the probability of seeing a gain goes up.
[00:06:42.360 --> 00:06:43.840]   And I love this chart because it shows
[00:06:43.840 --> 00:06:45.080]   that like Wall Street wants to play
[00:06:45.080 --> 00:06:46.400]   in the short-term sandbox.
[00:06:46.400 --> 00:06:50.040]   You have the ability to play in the long-term sandbox.
[00:06:50.040 --> 00:06:50.880]   Right?
[00:06:50.880 --> 00:06:53.560]   So I just, I think that's your advantage
[00:06:53.560 --> 00:06:54.480]   as the little guy in the markets.
[00:06:54.480 --> 00:06:56.640]   If you try to play the short-term game of Wall Street,
[00:06:56.640 --> 00:06:58.400]   unless you get lucky,
[00:06:58.400 --> 00:07:00.160]   let's be honest, the Roaring Kitty guy got lucky.
[00:07:00.160 --> 00:07:02.860]   He made a great pitch on this stock, but he got lucky.
[00:07:02.860 --> 00:07:04.600]   Throw up the chart here.
[00:07:04.600 --> 00:07:05.420]   GameStop? - Well, that's the thing
[00:07:05.420 --> 00:07:07.920]   about Roaring Kitty that I actually always found interesting
[00:07:07.920 --> 00:07:09.860]   is if you look, he was much more nuanced.
[00:07:09.860 --> 00:07:12.360]   Like his initial reason that he was buying a stock
[00:07:12.360 --> 00:07:14.160]   was like based on fundamentals and things.
[00:07:14.160 --> 00:07:15.000]   - Yes, it wasn't a meme stock thing.
[00:07:15.000 --> 00:07:16.120]   - He did a bunch of research.
[00:07:16.120 --> 00:07:19.000]   He wasn't just like, I randomly picked a company, you know.
[00:07:19.000 --> 00:07:20.240]   - The funny, so throw up the chart.
[00:07:20.240 --> 00:07:22.760]   The funny thing is since pre-pandemic days,
[00:07:22.760 --> 00:07:24.600]   even though it's down 75% from the highs
[00:07:24.600 --> 00:07:26.560]   of a meme stock mania,
[00:07:26.560 --> 00:07:29.740]   it's still up like 1400% since the start of the pandemic.
[00:07:29.740 --> 00:07:32.600]   So it's still, I think he took a bunch of chips
[00:07:32.600 --> 00:07:33.440]   off the table.
[00:07:33.440 --> 00:07:34.260]   I hope he did.
[00:07:34.260 --> 00:07:36.340]   So anyways, in some ways,
[00:07:36.340 --> 00:07:38.200]   like the market's always gonna seem unfair
[00:07:38.200 --> 00:07:39.860]   and biased towards billionaires
[00:07:39.860 --> 00:07:41.340]   who seemingly win no matter what.
[00:07:41.340 --> 00:07:43.540]   But I think that's just certain areas of life
[00:07:43.540 --> 00:07:44.880]   that's always going to happen.
[00:07:44.880 --> 00:07:46.260]   But in other ways, I really do think
[00:07:46.260 --> 00:07:48.300]   that the little investor has the upper hand
[00:07:48.300 --> 00:07:50.980]   because you have the ability to invest in strategies
[00:07:50.980 --> 00:07:54.900]   and not pay two and 20 and be more tax efficient
[00:07:54.900 --> 00:07:57.620]   and not trade short-term all the time if you don't want to.
[00:07:57.620 --> 00:08:01.500]   So I still think that you have an upper hand
[00:08:01.500 --> 00:08:03.260]   if you're willing and able to use it.
[00:08:03.260 --> 00:08:05.460]   If you try to play the short-term game,
[00:08:05.460 --> 00:08:06.960]   they're probably going to beat you
[00:08:06.960 --> 00:08:08.160]   either through taking your fee,
[00:08:08.160 --> 00:08:09.740]   either through taxes or some other way.
[00:08:09.740 --> 00:08:11.320]   But over the long-term,
[00:08:11.320 --> 00:08:14.280]   if you're willing and able to play the long game,
[00:08:14.280 --> 00:08:16.040]   that's where Wall Street has a hard time
[00:08:16.040 --> 00:08:17.920]   sticking with that type of strategy.
[00:08:17.920 --> 00:08:18.760]   - Right.
[00:08:18.760 --> 00:08:20.140]   I feel like it's also gotten fair
[00:08:20.140 --> 00:08:23.540]   for the little guy with free trading, right?
[00:08:23.540 --> 00:08:25.100]   I mean, imagine back in the day,
[00:08:25.100 --> 00:08:27.200]   like I remember when I was first buying stocks
[00:08:27.200 --> 00:08:28.260]   back in college,
[00:08:28.260 --> 00:08:31.280]   I was paying like $8 to buy like one share
[00:08:31.280 --> 00:08:32.300]   of Microsoft or something.
[00:08:32.300 --> 00:08:33.140]   You know what I mean?
[00:08:33.140 --> 00:08:33.960]   It's like, that's stupid.
[00:08:33.960 --> 00:08:35.480]   - You can buy fractional shares now.
[00:08:35.480 --> 00:08:36.320]   Yeah.
[00:08:36.320 --> 00:08:38.320]   You can put anything you want in the market now.
[00:08:38.320 --> 00:08:40.320]   - The barriers for entry are way smaller now
[00:08:40.320 --> 00:08:41.520]   than they would have been in the past.
[00:08:41.520 --> 00:08:43.400]   So in that way, it's not really stacked.
[00:08:43.400 --> 00:08:45.900]   I think things have gotten appreciably better
[00:08:45.900 --> 00:08:47.720]   for the individual investor over the last 20 years
[00:08:47.720 --> 00:08:49.320]   than they have for the professional investor.
[00:08:49.320 --> 00:08:50.160]   That's for sure.
[00:08:50.160 --> 00:08:51.000]   - Right.
[00:08:51.000 --> 00:08:54.160]   And also when a retail person goes up 80%
[00:08:54.160 --> 00:08:55.680]   on their small account,
[00:08:55.680 --> 00:08:56.840]   they're not like buying a Ferrari.
[00:08:56.840 --> 00:08:57.680]   You know what I mean?
[00:08:57.680 --> 00:09:00.520]   But like Ken Griffin can buy a Ferrari with his winnings.
[00:09:00.520 --> 00:09:03.280]   And so I think it's more like ostentatious and showy.
[00:09:03.280 --> 00:09:04.320]   I think that's what people hate
[00:09:04.320 --> 00:09:06.120]   is they just see these people
[00:09:06.120 --> 00:09:08.480]   that they see as like Wall Street succeeding
[00:09:08.480 --> 00:09:10.200]   and doing really well.
[00:09:10.200 --> 00:09:11.040]   - Yes.
[00:09:11.040 --> 00:09:12.880]   - And even if they do well, it's not gonna compare, right?
[00:09:12.880 --> 00:09:14.400]   Because the scale is so different.
[00:09:14.400 --> 00:09:15.240]   - Yes.
[00:09:15.240 --> 00:09:16.800]   Which unfortunately is probably always gonna be the case.
[00:09:16.800 --> 00:09:17.640]   - Right.
[00:09:17.640 --> 00:09:18.480]   - Right.
[00:09:18.480 --> 00:09:19.300]   Let's do another one.
[00:09:19.300 --> 00:09:20.140]   - Okay.
[00:09:20.140 --> 00:09:22.840]   Up next we have a question from George.
[00:09:22.840 --> 00:09:23.940]   How do you know- - Great name.
[00:09:23.940 --> 00:09:24.960]   - Yeah.
[00:09:24.960 --> 00:09:26.480]   - It's my son's name.
[00:09:26.480 --> 00:09:27.480]   - Oh, right.
[00:09:27.480 --> 00:09:29.400]   And my favorite Beatle.
[00:09:29.400 --> 00:09:30.240]   Okay.
[00:09:30.240 --> 00:09:33.080]   How do you know when US government bonds are cheap?
[00:09:33.080 --> 00:09:37.040]   I bought some during the US debt ceiling brinksmanship
[00:09:37.040 --> 00:09:37.880]   or brinkmanship.
[00:09:37.880 --> 00:09:39.080]   I haven't heard that word.
[00:09:39.080 --> 00:09:42.160]   I think it was a good time to buy when others were fearful,
[00:09:42.160 --> 00:09:43.880]   but they have gone down more.
[00:09:43.880 --> 00:09:48.400]   Also, I noticed on Fred that from 1871 to 1932,
[00:09:48.400 --> 00:09:49.760]   US stocks were flat.
[00:09:49.760 --> 00:09:53.360]   Same with the German market from 1872 to 1913.
[00:09:53.360 --> 00:09:55.640]   And of course, Japan since 1990.
[00:09:55.640 --> 00:09:57.280]   I think I've been lucky but foolish
[00:09:57.280 --> 00:10:00.400]   the last 41 years being 100% stocks.
[00:10:00.400 --> 00:10:02.000]   Thoughts?
[00:10:02.000 --> 00:10:02.840]   - This is a loaded question.
[00:10:02.840 --> 00:10:04.240]   A lot to go on here.
[00:10:04.240 --> 00:10:06.120]   Lots to unpack here, as I say on podcasts.
[00:10:06.120 --> 00:10:07.880]   - Yeah, I feel like he's subtweeting you a little bit
[00:10:07.880 --> 00:10:10.940]   because you've said a lot about long-term horizons
[00:10:10.940 --> 00:10:11.960]   and things being good,
[00:10:11.960 --> 00:10:14.680]   but he's showing us a 41 and 61 year horizon that-
[00:10:14.680 --> 00:10:16.440]   - You don't think I came prepared here, Duncan?
[00:10:16.440 --> 00:10:17.280]   Come on.
[00:10:17.280 --> 00:10:19.720]   So the first one is fairly simple.
[00:10:19.720 --> 00:10:21.720]   No one knows except at the extremes.
[00:10:21.720 --> 00:10:24.640]   So I wrote a post in March 2020 saying,
[00:10:24.640 --> 00:10:26.720]   I was way more worried about bonds than stocks,
[00:10:26.720 --> 00:10:27.560]   but that was pretty easy
[00:10:27.560 --> 00:10:32.040]   because rates were zero to 1% for treasuries.
[00:10:32.040 --> 00:10:33.240]   That was pretty simple, right?
[00:10:33.240 --> 00:10:34.340]   I didn't know how it was gonna play out,
[00:10:34.340 --> 00:10:36.440]   but you knew that things in bonds,
[00:10:36.440 --> 00:10:39.720]   the outcomes weren't gonna be that great, right?
[00:10:39.720 --> 00:10:40.600]   Look at that.
[00:10:40.600 --> 00:10:41.440]   Timestamp.
[00:10:41.440 --> 00:10:43.480]   I didn't know that they were gonna go
[00:10:43.480 --> 00:10:45.360]   from 0% to 5% in a year,
[00:10:45.360 --> 00:10:46.540]   but you knew it was unhealthy.
[00:10:46.540 --> 00:10:47.760]   I guess my problem with this question
[00:10:47.760 --> 00:10:49.120]   is that you're trying to play the bond market
[00:10:49.120 --> 00:10:50.280]   in the short term.
[00:10:50.280 --> 00:10:52.880]   And bond market, it's way easier
[00:10:52.880 --> 00:10:54.240]   to predict the bond market in the long term
[00:10:54.240 --> 00:10:55.240]   because you take your starting yield,
[00:10:55.240 --> 00:10:56.900]   especially in government bonds,
[00:10:56.900 --> 00:10:59.900]   and that'll get you something like 95% of the way there
[00:10:59.900 --> 00:11:02.860]   for long-term returns, call it five, seven, 10 years.
[00:11:02.860 --> 00:11:03.700]   But in the short run,
[00:11:03.700 --> 00:11:05.140]   you're dealing with changes in interest rates
[00:11:05.140 --> 00:11:07.220]   and inflation and GDP growth and Fed policy
[00:11:07.220 --> 00:11:08.540]   and expectations and all this stuff.
[00:11:08.540 --> 00:11:09.420]   Unless you're a hedge fund manager,
[00:11:09.420 --> 00:11:11.580]   I would not think of bonds being cheap or expensive,
[00:11:11.580 --> 00:11:13.780]   especially if you're buying them for the yields now
[00:11:13.780 --> 00:11:16.860]   where you're getting five or 6% or whatever it is.
[00:11:16.860 --> 00:11:18.700]   I wouldn't worry much about the short-term fluctuations
[00:11:18.700 --> 00:11:20.820]   'cause the yield is gonna win out over the long-term.
[00:11:20.820 --> 00:11:22.180]   I think bonds are for patient people.
[00:11:22.180 --> 00:11:24.180]   Bonds are not for like, are they cheap or expensive?
[00:11:24.180 --> 00:11:26.820]   I'm gonna be greedy even though there's a fear for whatever.
[00:11:26.820 --> 00:11:28.700]   Like that doesn't work as well in the bond market
[00:11:28.700 --> 00:11:29.580]   as it does in the stock market.
[00:11:29.580 --> 00:11:31.180]   For the second question,
[00:11:31.180 --> 00:11:33.860]   I will summarize what he said here in a few short words.
[00:11:33.860 --> 00:11:36.020]   Stocks are risky, right?
[00:11:36.020 --> 00:11:38.500]   I'm not surprised at all that US stocks went nowhere
[00:11:38.500 --> 00:11:40.580]   from whatever, 1871 to 1932,
[00:11:40.580 --> 00:11:42.380]   because the year ending 1932,
[00:11:42.380 --> 00:11:46.260]   the stock market had fallen 85% from the highs in 1929,
[00:11:46.260 --> 00:11:47.100]   right?
[00:11:47.100 --> 00:11:51.380]   That's pretty, it had to be down after that, right?
[00:11:51.380 --> 00:11:52.620]   And there's plenty of periods
[00:11:52.620 --> 00:11:54.080]   where the US stock market has gone nowhere.
[00:11:54.080 --> 00:11:56.060]   We talked about the lost decade a couple of weeks ago,
[00:11:56.060 --> 00:11:59.220]   but from the start of 1998 through February of 2009,
[00:11:59.220 --> 00:12:01.420]   the S&P 500 had a total return
[00:12:01.420 --> 00:12:03.260]   with dividends invested of negative 9%.
[00:12:03.260 --> 00:12:05.740]   So that's like 11 years and change where stocks went nowhere.
[00:12:05.740 --> 00:12:09.740]   All your returns back to 1998 were gone, right?
[00:12:09.740 --> 00:12:10.580]   That's pretty recent.
[00:12:10.580 --> 00:12:13.140]   The total return for the MSCI Emerging Markets Index
[00:12:13.140 --> 00:12:18.140]   since the start of 2008 through this year is up just 28%.
[00:12:18.140 --> 00:12:22.220]   Essentially a lost decade and a half.
[00:12:22.220 --> 00:12:25.140]   S&P is up 330% by comparison, just so you know.
[00:12:25.140 --> 00:12:28.140]   So you don't earn the risk premium without the risk, right?
[00:12:28.140 --> 00:12:30.460]   I do wanna mention something about the Japan situation
[00:12:30.460 --> 00:12:31.620]   because it always irks me.
[00:12:31.620 --> 00:12:33.480]   Every time I post a stat about buying hold
[00:12:33.480 --> 00:12:34.840]   or stocks for the long run,
[00:12:34.840 --> 00:12:37.540]   someone always shows up looking like Leonardo DiCaprio,
[00:12:37.540 --> 00:12:39.220]   like this, scratching their chin saying,
[00:12:39.220 --> 00:12:42.180]   "Now show Japan, I got you, I'm so clever."
[00:12:42.180 --> 00:12:43.020]   Right?
[00:12:43.020 --> 00:12:44.620]   I wanna debunk this.
[00:12:44.620 --> 00:12:48.780]   MSCI Japan Index, 1990 to today is up 40% in total,
[00:12:48.780 --> 00:12:49.740]   1% per year.
[00:12:49.740 --> 00:12:52.580]   So three decades and change where you lost out to T-bills.
[00:12:52.580 --> 00:12:55.540]   I think T-bills were up 2.5% per year over that time.
[00:12:55.540 --> 00:12:58.300]   So Japanese stock investors underperformed
[00:12:58.300 --> 00:12:59.340]   over three decades.
[00:12:59.340 --> 00:13:02.100]   And people say, "See, stocks for long and ha, ha, ha."
[00:13:02.100 --> 00:13:05.320]   But is it a myth, right?
[00:13:05.320 --> 00:13:08.040]   These are the total returns from 1970 to 1989
[00:13:08.040 --> 00:13:09.260]   for the MSCI Japan Index.
[00:13:09.260 --> 00:13:14.260]   6,000% total returns, 22.9% annual returns for two decades.
