
[00:00:00.000 --> 00:00:03.160]   [MUSIC PLAYING]
[00:11:16.280 --> 00:11:18.600]   And we'll be using DSP 0.2 as our trainer.
[00:11:18.600 --> 00:11:19.960]   And what are the results?
[00:11:19.960 --> 00:11:22.000]   So we see that things look pretty good.
[00:11:22.000 --> 00:11:24.160]   After a couple hundred steps, the reward that we get
[00:11:24.160 --> 00:11:25.000]   is quite high.
[00:11:25.000 --> 00:11:28.360]   Note the reward from Distobird is between 0 and 1.
[00:11:28.360 --> 00:11:30.920]   It is effectively just calculating the probability
[00:11:30.920 --> 00:11:33.120]   that the result of text is positive or negative.
[00:11:33.120 --> 00:11:35.960]   And yeah, the reward looks stable.
[00:11:35.960 --> 00:11:37.680]   Things increase quickly.
[00:11:37.680 --> 00:11:39.480]   Life is good.
[00:11:39.480 --> 00:11:41.320]   Now, drawing your attention to the graphs
[00:11:41.320 --> 00:11:44.920]   on the right-hand side, we have the top, which is explore time.
[00:11:44.920 --> 00:11:47.160]   And we have the bottom, which is backward time.
[00:11:47.160 --> 00:11:49.680]   And these represent the time that the algorithm
[00:11:49.680 --> 00:11:55.000]   takes to do the two main components of the reinforcement
[00:11:55.000 --> 00:11:57.360]   learning training loop with language model.
[00:11:57.360 --> 00:12:00.360]   Explore time represents the time it takes to generate rollouts
[00:12:00.360 --> 00:12:03.920]   and allow the model to generate new experiences, which
[00:12:03.920 --> 00:12:07.560]   are then stored in a replay buffer and used at train time.
[00:12:07.560 --> 00:12:09.560]   And then we see that this takes a while.
[00:12:09.560 --> 00:12:11.240]   I mean, a 6-billion-per-emeter model
[00:12:11.240 --> 00:12:14.520]   is relatively expensive to infer, right?
[00:12:14.520 --> 00:12:16.280]   And we're trying to generate a story, which
[00:12:16.280 --> 00:12:20.640]   means it needs to be inferred up to 40 times for each mover
[00:12:20.640 --> 00:12:21.440]   review.
[00:12:21.440 --> 00:12:22.320]   And this is expensive.
[00:12:22.320 --> 00:12:23.680]   It can take up to three seconds.
[00:12:23.680 --> 00:12:25.960]   And it's definitely the bottleneck of the computation.
[00:12:25.960 --> 00:12:28.800]   So reducing or eliminating entirely the rollout time
[00:12:28.800 --> 00:12:30.920]   is very ideal if we're trying to speed up training.
[00:12:30.920 --> 00:12:32.640]   Comparing this to the amount of time
[00:12:32.640 --> 00:12:34.760]   it takes to do a backward pass on the model,
[00:12:34.760 --> 00:12:38.200]   and we see that the backward time is a fraction of the time
[00:12:38.200 --> 00:12:39.320]   that rollout takes.
[00:12:39.320 --> 00:12:41.280]   So optimizing rollout is quite ideal.
[00:12:41.280 --> 00:12:44.000]   This slide is just to allow you to qualitatively evaluate
[00:12:44.000 --> 00:12:47.280]   the results of the optimization.
[00:12:47.280 --> 00:12:49.480]   The reward that you see on the right, like I said,
[00:12:49.480 --> 00:12:50.680]   is between 0 and 1.
[00:12:50.680 --> 00:12:53.560]   So a reward of 0.99 is basically as good as you can get.
[00:12:53.560 --> 00:12:55.280]   So pause here if you want to examine some
[00:12:55.280 --> 00:12:56.760]   of the qualitative results.
[00:12:56.760 --> 00:12:59.200]   So some takeaways from fine-tuning for Sonsman.
[00:12:59.200 --> 00:13:01.840]   Pros-- relatively sample efficient.
[00:13:01.840 --> 00:13:05.960]   Like I said, you see that reward goes up pretty fast.
[00:13:05.960 --> 00:13:07.360]   Also, the reward is stable, which
[00:13:07.360 --> 00:13:10.400]   means that reward is going up reliably.
[00:13:10.400 --> 00:13:13.760]   You don't see it fluctuating up and down stochastically.
[00:13:13.760 --> 00:13:18.480]   But cons-- so online RL is pretty difficult to scale.
[00:13:18.480 --> 00:13:21.960]   You have to have several different copies of the model
[00:13:21.960 --> 00:13:22.960]   in memory at times.
[00:13:22.960 --> 00:13:24.120]   You need the value network.
[00:13:24.120 --> 00:13:25.080]   You need the policy.
[00:13:25.080 --> 00:13:26.440]   You need the reference model.
[00:13:26.440 --> 00:13:28.040]   And you need the reward model.
[00:13:28.040 --> 00:13:30.560]   And this is somewhat alleviated by the Hydra architecture,
[00:13:30.560 --> 00:13:32.360]   like I said, but still expensive.
[00:13:32.360 --> 00:13:35.760]   And then it's also somewhat prone to reward overfitting.
[00:13:35.760 --> 00:13:37.400]   And what I mean when I say this is,
[00:13:37.400 --> 00:13:39.320]   if you look at a couple of these samples here,
[00:13:39.320 --> 00:13:42.200]   you notice that just even of these six samples,
[00:13:42.200 --> 00:13:45.480]   the first generated token is about music.
[00:13:45.480 --> 00:13:47.480]   And this is kind of representative
[00:13:47.480 --> 00:13:49.240]   of an underlying phenomenon you will see,
[00:13:49.240 --> 00:13:52.000]   which is the more you optimize against a reward,
[00:13:52.000 --> 00:13:54.680]   the more overfit you will become and the less diversity
[00:13:54.680 --> 00:13:56.360]   of generated text you will see.
[00:13:56.360 --> 00:13:59.480]   And this is particularly bad with online algorithms
[00:13:59.480 --> 00:14:01.120]   versus offline algorithms.
[00:14:01.120 --> 00:14:03.080]   I would say it's a significant drawback.
[00:14:03.080 --> 00:14:06.160]   So you want your reward to be pretty high so that you know
[00:14:06.160 --> 00:14:07.800]   you've done a good job optimizing.
[00:14:07.800 --> 00:14:10.280]   But you don't want your reward to be so high that it's obvious
[00:14:10.280 --> 00:14:11.200]   that you've overfitted.
[00:14:11.200 --> 00:14:13.920]   And the resulting text is obviously wrong,
[00:14:13.920 --> 00:14:15.880]   but rated highly by the reward model
[00:14:15.880 --> 00:14:19.080]   because the reward model is an imperfect representation
[00:14:19.080 --> 00:14:21.160]   of the human preferences it's trying to capture.
[00:14:21.160 --> 00:14:23.760]   So now with that in mind, let's take a look
[00:14:23.760 --> 00:14:25.560]   at a more advanced case study where
[00:14:25.560 --> 00:14:29.040]   we are training a 20 billion parameter model, GPT-NeoX,
[00:14:29.040 --> 00:14:32.200]   to generate summarizations of some Reddit stories.
[00:14:32.200 --> 00:14:35.200]   The reward model will be a fine-tuned GPT-J.
[00:14:35.200 --> 00:14:37.920]   And we'll be using instead an offline algorithm here,
[00:14:37.920 --> 00:14:39.920]   which is implicit language queue learning.
[00:14:39.920 --> 00:14:43.760]   The environment we're in will be 40 gigabyte A100s again.
[00:14:43.760 --> 00:14:46.040]   And the trainer we'll be using is DeepSpeed02.
[00:14:46.040 --> 00:14:48.600]   Well, we see that the reward that we compute
[00:14:48.600 --> 00:14:49.600]   goes up pretty quickly.
[00:14:49.600 --> 00:14:51.120]   Looks like training is still stable.
[00:14:51.120 --> 00:14:55.280]   And we converge to a reward of about 2.5.
[00:14:55.280 --> 00:14:58.240]   And perhaps more notably, the training time
[00:14:58.240 --> 00:15:00.920]   which it takes to do a full forward-backward pass
[00:15:00.920 --> 00:15:04.160]   is only three seconds, which is, when you compare it
[00:15:04.160 --> 00:15:06.400]   to the amount of time it takes to generate rollouts
[00:15:06.400 --> 00:15:08.840]   in the online case, very competitive,
[00:15:08.840 --> 00:15:10.400]   especially when you consider the fact
[00:15:10.400 --> 00:15:12.920]   that the model we're fine-tuning here
[00:15:12.920 --> 00:15:15.320]   is three times the size of the student
[00:15:15.320 --> 00:15:18.680]   model in the sentiments case and with a much larger context.
[00:15:18.680 --> 00:15:20.360]   And I just want to point out here
[00:15:20.360 --> 00:15:22.320]   that because we're doing offline RL,
[00:15:22.320 --> 00:15:24.120]   no rollouts are required, which is
[00:15:24.120 --> 00:15:26.680]   a component of the fine-tuning procedure, which takes--
[00:15:26.680 --> 00:15:27.520]   it's the bottleneck.
[00:15:27.520 --> 00:15:29.400]   It takes the most amount of time.
[00:15:29.400 --> 00:15:32.360]   And so because we've managed to eliminate that bottleneck,
[00:15:32.360 --> 00:15:34.400]   we find that offline reinforcement learning
[00:15:34.400 --> 00:15:38.320]   is much more efficient in terms of compute and walk-on time.
[00:15:38.320 --> 00:15:42.920]   And I let you survey some qualitative results here.
[00:15:42.920 --> 00:15:44.380]   I'm not going to read you the story,
[00:15:44.380 --> 00:15:46.160]   but you can pause if you want to.
[00:15:46.160 --> 00:15:47.680]   And if you look at the summary, I'd
[00:15:47.680 --> 00:15:49.680]   say the summary is pretty decent.
[00:15:49.680 --> 00:15:51.480]   In order to properly evaluate these models,
[00:15:51.480 --> 00:15:53.520]   you would need to deploy them to users,
[00:15:53.520 --> 00:15:58.240]   have them rank their responses, and then compute win rates.
[00:15:58.240 --> 00:16:00.520]   But just looking at the reward here
[00:16:00.520 --> 00:16:03.480]   and examining, doing a qualitative analysis
[00:16:03.480 --> 00:16:04.480]   is pretty good as well.
[00:16:04.480 --> 00:16:06.760]   And it lets you get a feel for how well these models were
[00:16:06.760 --> 00:16:07.400]   performing.
[00:16:07.400 --> 00:16:10.160]   So some takeaways for the second fine-tuning
[00:16:10.160 --> 00:16:11.760]   for summarization example.
[00:16:11.760 --> 00:16:15.280]   Pros-- relative to online RL, offline RL
[00:16:15.280 --> 00:16:16.600]   is compute efficient.
[00:16:16.600 --> 00:16:18.560]   Training time is much faster.
