
[00:00:00.000 --> 00:00:05.000]   Sweet Hop is an online marketplace curating the best in premium seating at stadiums, arenas,
[00:13:03.000 --> 00:13:13.000]   It's in a lower-income community, and we moved here to save money temporarily while I transitioned to a new business.
[00:13:13.000 --> 00:13:25.000]   And certainly, when you have children who start to reach a certain age, you start to really get to the point where it would be really nice to have a little bit more space.
[00:13:25.000 --> 00:13:34.000]   There is a reason why most people, when they start to have children, look to the suburbs with much more interest than they do when they don't have children.
[00:13:34.000 --> 00:13:39.000]   We have three young children, and definitely, it's nice to have a place that has a backyard.
[00:13:39.000 --> 00:13:51.000]   And you can say, "Children, go outside," and you can supervise through the window, but you don't have to hear them when they reach that busy time of day, about 4 o'clock, and they just need to be sent outside.
[00:13:51.000 --> 00:13:57.000]   That said, your wife has one child, and your son is 3 years old.
[00:13:57.000 --> 00:14:12.000]   And so I think that pressure is much smaller with one child who's 3 years old than it is with, say, 3 or 4 children who are 6 and 7 and 8, when they start to be much more rambunctious.
[00:14:12.000 --> 00:14:22.000]   And I think you should think carefully about spending money just to get a little extra patch of grass for one child who's 3 years old.
[00:14:22.000 --> 00:14:27.000]   Now, my biggest concern is not financially, because I think you could work out the finances.
[00:14:27.000 --> 00:14:36.000]   My biggest concern would be the cost to you of adding a 2-hour daily commute to go to work and back, and that cost on your family.
[00:14:36.000 --> 00:14:45.000]   In my mind, that would be essentially non-negotiable, because if you could--how close do you live right now to your job?
[00:14:45.000 --> 00:14:52.000]   Just 4 miles, so even with the traffic situation, it's 30 minutes. Without traffic, it is 10 minutes.
[00:14:52.000 --> 00:15:01.000]   If I were in your shoes, to me, that would be the non-negotiable lifestyle choice, because I'm sure that--
[00:15:01.000 --> 00:15:02.000]   If I can--
[00:15:02.000 --> 00:15:03.000]   What's that?
[00:15:03.000 --> 00:15:07.000]   If I can convince my wife that we should move.
[00:15:07.000 --> 00:15:10.000]   Right, but think about this, okay?
[00:15:10.000 --> 00:15:22.000]   Do a survey--you're a researcher--do a survey of how much time most children who live in the type of neighborhood that you're describing spend outside in their backyard.
[00:15:22.000 --> 00:15:27.000]   Individual children, one child, how much time they play outside by themselves.
[00:15:27.000 --> 00:15:34.000]   Well, I would imagine that it's actually not very much, especially if you're in Seattle, where you have cold winters and you have lots of rainy days.
[00:15:34.000 --> 00:15:43.000]   You have to wait for a bright day, and if your son is an only child, it's unlikely that he's going to spend a lot of time playing by himself in the backyard.
[00:15:43.000 --> 00:15:50.000]   Most children, especially at 3 and 4, don't love to play alone, so that means that your wife is going to be the playmate, or he's going to be with somebody else.
[00:15:50.000 --> 00:15:59.000]   And if your wife is going to be outside with him anyway, is it really that much more convenient to go in the backyard, where you don't have any play equipment,
[00:15:59.000 --> 00:16:07.000]   or is it a little bit more convenient to say, "Let's go on down to the local park and let's make this our afternoon excursion," because she's going to be going and playing with him anyway.
[00:16:07.000 --> 00:16:15.000]   It's very different if you have 3 or 4 children and you say, "Hey, go outside and use the swing set," and they're outside and they can amuse themselves together for a couple of hours.
[00:16:15.000 --> 00:16:18.000]   That's different than having one child.
[00:16:18.000 --> 00:16:26.000]   And I would look at the cost to you as a father of having--adding a two-hour daily commute, and I would calculate it this way.
[00:16:26.000 --> 00:16:34.000]   If you live 4 miles from your office, you can do that on your bicycle most of the time, and that gives you an extra hour and a half with your child.
[00:16:34.000 --> 00:16:41.000]   So whether you're home for an extra hour in the morning or you're home for an extra hour in the evening, if you take that and the benefits of that,
[00:16:41.000 --> 00:16:49.000]   even just to load them up and you take them to the park in the afternoon, I frequently--that's often how I handle it for my family.
[00:16:49.000 --> 00:16:57.000]   With 3 young children in the house, it gets very, very wearing on a stay-at-home mom to handle 3 small children all day long,
[00:16:57.000 --> 00:17:03.000]   and there reaches a point in time around 4 o'clock in the afternoon when she's ready to be done.
[00:17:03.000 --> 00:17:10.000]   And so one of the things that I frequently will do is I'll load up the children at 4 o'clock, 4.30 in the afternoon, and I'll take them to the park and get them out of the house.
[00:17:10.000 --> 00:17:11.000]   She gets a break.
[00:17:11.000 --> 00:17:18.000]   The kids get to get outside, release some steam, get their wiggles out, get some energy, play in the sunshine, and it really works out well.
[00:17:18.000 --> 00:17:25.000]   So if I were you, I would stay living where I'm living, and then I would just say, in terms of the outdoor play,
[00:17:25.000 --> 00:17:32.000]   "Honey, if you can take him to the park in the morning 3 or 4 days a week, and then I take him to the local park in the afternoon when I get home from work,
[00:17:32.000 --> 00:17:41.000]   that would be a much better lifestyle for you than sitting in traffic an hour every single morning and sitting in traffic an hour every single afternoon."
[00:17:41.000 --> 00:17:45.000]   To me, it's a lifestyle decision, not an affordability decision.
[00:17:46.000 --> 00:17:49.000]   That makes perfect sense.
[00:17:49.000 --> 00:18:01.000]   Actually, I have kind of thought about that, but I kind of convinced myself that, "Okay, I can take an hour of commute because we should buy a home."
[00:18:01.000 --> 00:18:11.000]   The other reason behind that is the way prices are going up right now in our area, it feels that if we stop for more time without buying a home,
[00:18:11.000 --> 00:18:18.000]   then we won't be able to afford anything, even within one hour of commute.
[00:18:18.000 --> 00:18:24.000]   It will be like, "Just move out of this place, and move out of the town," and we don't want to do that.
[00:18:24.000 --> 00:18:33.000]   So the emotion of it, there are two aspects to consider, and here's kind of just my thinking on housing.
[00:18:33.000 --> 00:18:46.000]   It is very common to get yourself in a situation where you are scared of prices are always going to go up and we're not going to be able to afford to buy in the future.
[00:18:46.000 --> 00:18:51.000]   I am quite confident that will not happen, and here's why.
[00:18:51.000 --> 00:18:58.000]   It simply won't happen because the price of housing is always driven by wages.
[00:18:58.000 --> 00:19:00.000]   The price of housing is driven by wages.
[00:19:00.000 --> 00:19:04.000]   Now, there can be longer-term changes.
[00:19:04.000 --> 00:19:11.000]   So, for example, it used to be that downtown New York City used to be you could live as a working man, swinging a hammer.
[00:19:11.000 --> 00:19:15.000]   A plumber could afford to buy an apartment and live in downtown Manhattan.
[00:19:15.000 --> 00:19:24.000]   Well, that's all been pushed out, and that's entirely changed, and the poor people, the low-income earners have been pushed out of the city center,
[00:19:24.000 --> 00:19:28.000]   and the wealthy, high-income elite have taken over the city center.
[00:19:28.000 --> 00:19:35.000]   But in general, there still has to be someone to change the pipes, and so there has to be some affordability to housing.
[00:19:35.000 --> 00:19:37.000]   So, housing is always tied to wages.
[00:19:37.000 --> 00:19:50.000]   The only thing that on an ongoing basis can allow housing prices to increase over time is if wages also increase because housing is directly tied to the affordability of housing.
[00:19:50.000 --> 00:19:54.000]   So, in time, things will change, and the local governments have to make changes.
[00:19:54.000 --> 00:20:09.000]   What you see when you see the parts of the country that are the most expensive, you see that all of the low-income earners have been pushed out of the inner city, have been pushed out of the city center, and that causes major problems.
[00:20:09.000 --> 00:20:18.000]   And you're starting, I think, finally, a few decades too late, that cities are starting to finally see some changes, and they're starting to loosen up some of the regulations.
[00:20:18.000 --> 00:20:25.000]   They're starting to relax some building codes to try to allow builders to build new housing to meet some of the problems with demand.
[00:20:25.000 --> 00:20:32.000]   So, in the long term, I don't think it's possible for the price of housing to just always go up and up and up and be unaffordable.
[00:20:32.000 --> 00:20:39.000]   It's possible in the short term because many people feel that fear, but in the longer term, it's not possible.
[00:20:39.000 --> 00:20:53.000]   So, yes, prices could go up, but if I were in your shoes, I would look and I would be willing to pay more in order to have the shorter commute just simply for the sake of my lifestyle.
[00:20:53.000 --> 00:21:05.000]   If the place that you live is truly not affordable, and it's truly not, then you should seriously consider looking at some other place to live.
[00:21:05.000 --> 00:21:13.000]   Even if you love Seattle and you say, "I'm willing to pay it," well, just go into it knowing that you'd be willing to pay it in the cost of the commute or in the cost of the standard of living.
[00:21:13.000 --> 00:21:28.000]   But there are jobs and tech all over the place, and the only way that a place like Seattle in the big picture is going to have lower housing costs is when people start to move, and they move to other places which have cheaper housing costs.
[00:21:28.000 --> 00:21:33.000]   Let me speak quickly about the family in India and family visiting.
[00:21:33.000 --> 00:21:41.000]   So, culturally, it's very valuable, culturally, for you to be able to host your family, and I affirm that.
[00:21:41.000 --> 00:21:43.000]   I think that's fantastic.
[00:21:43.000 --> 00:21:48.000]   I love the cultural ethic of families being together.
[00:21:48.000 --> 00:22:07.000]   If you were to go to India and stay with family, you take your wife and your child and you go to India and you stay with family, you would not expect your Indian family to double the size of their house just so that they could host you for your one-month visit.
[00:22:07.000 --> 00:22:21.000]   If you go and visit your family in India, if all they have the ability to do is to lay down a simple mat for you to sleep on in the living room, to push the couch back and lay down a simple mat, you would be thankful that you can visit with your family.
[00:22:21.000 --> 00:22:23.000]   And it's the same for them coming to you.
[00:22:23.000 --> 00:22:31.000]   Now, of course, since you're in the United States, you're earning a higher income, and you want to provide the nicer things for your family.
[00:22:31.000 --> 00:22:41.000]   But you can't let this desire to support your family cause you to put yourself in a situation where your finances are hurt and, frankly, your lifestyle is hurt.
[00:22:41.000 --> 00:22:44.000]   That two-hour-a-day spent in the car really doesn't work.
[00:22:44.000 --> 00:22:46.000]   So, here are some suggestions for you.
[00:22:46.000 --> 00:23:01.000]   Number one, be willing to adjust and be willing to continue to recognize that just the ability for you to provide a place on the floor with your family or a couch for them is perfectly adequate.
[00:23:01.000 --> 00:23:03.000]   You can do a few things.
[00:23:03.000 --> 00:23:07.000]   If you spend a little bit of money, you can buy a very nice inflatable bed.
[00:23:07.000 --> 00:23:15.000]   And maybe it's the type of thing that if your parents are coming, you and your wife, while your parents are in town, you give them your bedroom and you and your wife move to the living room on an inflatable bed.
[00:23:15.000 --> 00:23:16.000]   Is it comfortable?
[00:23:16.000 --> 00:23:24.000]   Not really, but it's a whole lot more comfortable than spending two hours a day in the car so that you can go back and forth and sit in traffic.
[00:23:24.000 --> 00:23:29.000]   So, consider being willing to put them into simpler accommodations.
[00:23:29.000 --> 00:23:43.000]   Number two, if you run the numbers on it and you just simply calculate the cost of the insurance on your new house, which will be a pure cost, or the cost of the interest payment, or the cost of the real estate taxes on a new house compared to where you're living right now.
[00:23:43.000 --> 00:23:49.000]   Calculate that number and recognize that that's money you'll never get back from living in a house.
[00:23:49.000 --> 00:23:51.000]   It's just pure cost.
[00:23:51.000 --> 00:24:09.000]   If you take that and you rent a very nice Airbnb in the building that's nearby your house for the times when your parents visit from India or your family visits from India and you rent for a month, even if you rent it for them, you'll still be way ahead financially.
[00:24:09.000 --> 00:24:14.000]   You'd be ahead even if you just got them a room at the local hotel.
[00:24:14.000 --> 00:24:27.000]   Now, that probably wouldn't give you the benefits you're looking for of being together, of your son being able to interact with your family members when he first wakes up in the morning and at night, etc.
[00:24:27.000 --> 00:24:51.000]   That's really good to have.
[00:24:51.000 --> 00:24:56.000]   That got me thinking in that direction.
[00:24:56.000 --> 00:25:08.000]   I think the primary reason we were looking for is not just for family, but for the kid and making resources available for him to play and all that.
[00:25:08.000 --> 00:25:15.000]   But I also agree that going to a park is also an option in that case.
[00:25:15.000 --> 00:25:17.000]   So, thanks so much for all.
[00:25:17.000 --> 00:25:19.000]   Absolutely.
[00:25:19.000 --> 00:25:24.000]   In summary, I affirm, number one, I don't think the house that you're considering is unaffordable.
[00:25:24.000 --> 00:25:27.000]   I don't think you should consider this on the basis of affordability.
[00:25:27.000 --> 00:25:32.000]   You should calculate what you're giving up, what the opportunity cost is that you're giving up.
[00:25:32.000 --> 00:25:51.000]   You won't come out, based upon what you're telling me, if your current monthly rental cost is about $1,500 a month and your new monthly mortgage cost would be about $3,000 a month, I don't think you'll come out ahead by buying a house.
[00:25:51.000 --> 00:26:06.000]   And the reasons for that is simply that I would guess that about $1,500 a month of your new mortgage payment cost would be based exclusively on taxes and insurance, which is not money that's going to grow.
[00:26:06.000 --> 00:26:08.000]   You're not building equity when you're paying taxes and insurance.
[00:26:08.000 --> 00:26:11.000]   You're just simply paying taxes and insurance.
[00:26:11.000 --> 00:26:24.000]   Go back and listen. If you've never listened, go back and listen to the series that I did on should you buy a house, renting versus owning, and calculate the actual costs of that for you.
[00:26:24.000 --> 00:26:47.000]   And I think that if you calculate that and you also calculate the things that you don't know as far as how much your expenses will be in fixing things that you don't currently have to fix, making repairs, new roof, all that stuff, you will come out behind financially speaking with buying that single family house versus your current rental cost.
[00:26:47.000 --> 00:26:53.000]   It may still be the better thing to do if it gives you a lifestyle improvement.
[00:26:53.000 --> 00:26:57.000]   We don't make every decision in life based upon what's going to be the best financial move.
[00:26:57.000 --> 00:27:08.000]   If we did, you and your wife would be sleeping on the floor of your office taking a shower in the company bathroom with pouring water over your head if that were the case, but you're not.
[00:27:08.000 --> 00:27:16.000]   So it may be worth it to get it from a lifestyle perspective, but financially you're going to come out behind in the scenario you're describing.
[00:27:16.000 --> 00:27:18.000]   But I don't think it's unaffordable.
[00:27:18.000 --> 00:27:23.000]   I just think you should carefully consider the cost of that two-hour commute.
[00:27:23.000 --> 00:27:38.000]   And if I were you, I would wait another year or two until I could save or find something that were closer to my work so that I could have more space for my family to host guests, better space for my son to play, and still be able to be closer to work.
[00:27:38.000 --> 00:27:44.000]   Right. Just one point if we have time on that rent aspect.
[00:27:44.000 --> 00:27:55.000]   So the rent that I have is really a deal right now within the area because everywhere else surrounding the rents are north of $2,500.
[00:27:55.000 --> 00:28:00.000]   It's just my place. The landlady just doesn't care about it, and that's why I've got a deal.
[00:28:00.000 --> 00:28:13.000]   I don't know how long it is going to be, but if she pays us rent or if we just think of changing the apartment to a different one, I'm going to pay in the range of $2,500.
[00:28:13.000 --> 00:28:17.000]   So I would just say stay living where you're living as long as you can handle it.
[00:28:17.000 --> 00:28:20.000]   Try to adjust a few things.
[00:28:20.000 --> 00:28:35.000]   For example, if you're willing to pay more money to move outside of town, maybe what you should do is it would be cheaper for you to say to your wife, "Let's designate a little bit more money in our budget towards activities for our son.
[00:28:35.000 --> 00:28:49.000]   Maybe let's go ahead and join the local gymnastics club, or let's go ahead and spend some money to take the weekends and every third weekend, let's plan a trip to the country every third weekend."
[00:28:49.000 --> 00:28:56.000]   Take some of the extra money in your budget and go ahead and spend it on that need in your family without committing yourself to a house.
[00:28:56.000 --> 00:29:07.000]   If your landlady were to raise your rent to $2,500, then your considerations would change, and you would make a fresh decision at that point.
[00:29:07.000 --> 00:29:12.000]   And now buying the house, financially speaking, looks much more attractive.
[00:29:12.000 --> 00:29:15.000]   I think the lifestyle cost is still too high.
[00:29:15.000 --> 00:29:17.000]   Your son needs you to be there together with him.
[00:29:17.000 --> 00:29:21.000]   He doesn't need 250 feet of grass in backyard.
[00:29:21.000 --> 00:29:32.000]   Children in Seattle, Washington, three- and four-year-old little boys who are only children in Seattle, Washington, I would bet you five bucks on this.
[00:29:32.000 --> 00:29:40.000]   They don't spend more than a cumulative of an hour to two hours per week on average through the winter and everything.
[00:29:40.000 --> 00:29:47.000]   Your son would not spend more than an hour and a half outside per week on average to use that backyard.
[00:29:47.000 --> 00:30:04.000]   For you to spend an extra eight to ten hours a week sitting in traffic so that your son could have a backyard that he could play in for average an hour and a half a week by the time you take winter, rainy days, all that stuff out, I think that would be a bad lifestyle move.
[00:30:04.000 --> 00:30:12.000]   But it would change the consideration if, financially speaking, it would change the consideration if your landlady changed the rent.
