
[00:00:00.240 --> 00:00:02.400]   - Welcome to Huberman Lab Essentials,
[00:02:20.600 --> 00:02:34.100]   And the way I'd like you to understand it is that the so-called cell body, meaning the location of a cell in which the DNA and other goodies, the kind of central factory of the cell that actually sits right outside your spinal cord.
[00:02:34.100 --> 00:02:41.740]   So all up and down your spinal cord on either side are these little blobs of neurons, little collections of neurons.
[00:02:41.740 --> 00:02:45.760]   They're called DRGs, dorsal root ganglia.
[00:02:45.760 --> 00:02:49.080]   A ganglion is just a collection or a clump of cells.
[00:02:49.080 --> 00:02:58.400]   And those DRGs are really interesting because they send one branch that we call an axon, a little wire out to our skin.
[00:02:58.400 --> 00:03:08.900]   And they have another wire from that same cell body that goes in the opposite direction, which is up to our brain and creates connections within our brain in the so-called brainstem.
[00:03:08.900 --> 00:03:09.820]   Okay.
[00:03:09.820 --> 00:03:15.020]   These wires are positioned within the skin to respond to mechanical forces.
[00:03:15.020 --> 00:03:16.820]   So maybe light touch.
[00:03:16.820 --> 00:03:23.520]   Some will only send electrical activity up toward the brain in response to light touch.
[00:03:24.640 --> 00:03:30.440]   Others respond to coarse pressure, to hard pressure, but they won't respond to a light feather.
[00:03:30.440 --> 00:03:32.540]   Others respond to temperature.
[00:03:32.540 --> 00:03:37.660]   So they will respond to the presence of heat or the presence of cold.
[00:03:37.660 --> 00:03:43.140]   And still others respond to other types of stimuli, like certain chemicals on our skin.
[00:03:43.140 --> 00:03:44.940]   So these neurons are amazing.
[00:03:44.940 --> 00:03:53.020]   They're collecting information of particular kinds from the skin throughout the entire body and sending that information up toward the brain.
[00:03:53.640 --> 00:03:57.300]   And what's really incredible, I just want you to ponder this for a second.
[00:03:57.300 --> 00:04:02.140]   What's really incredible is that the language that those neurons use is exactly the same.
[00:04:02.140 --> 00:04:07.140]   The neuron that responds to light touch sends electrical signals up toward the brain.
[00:04:07.140 --> 00:04:20.180]   The neurons that respond to cold or to heat or to habanero pepper, they only respond to the particular thing that evokes the electrical response.
[00:04:20.500 --> 00:04:28.320]   I should say that they only respond to the particular stimulus, the pepper, the cold, the heat, et cetera, that will evoke an electrical signal.
[00:04:28.320 --> 00:04:32.920]   But the electrical signals are a common language that all neurons use.
[00:04:32.920 --> 00:04:41.420]   And yet, if something cold is presented to your skin like an ice cube, you know that that sensation, that thing is cold.
[00:04:41.420 --> 00:04:44.920]   You don't misperceive it as cold, you don't misperceive it as heat or as a habanero pepper.
[00:04:44.920 --> 00:04:45.620]   Okay.
[00:04:46.060 --> 00:04:47.620]   So that's amazing.
[00:04:47.620 --> 00:04:53.020]   What that means is that there must be another element in the equation of what creates pleasure or pain.
[00:04:53.020 --> 00:04:55.720]   And that element is your brain.
[00:04:55.720 --> 00:05:08.920]   Your brain takes these electrical signals and interprets them partially based on experience, but also there are some innate, meaning some hardwired aspects of pain and pleasure sensing that require no experience whatsoever.
[00:05:09.560 --> 00:05:14.900]   A child doesn't have to touch a flame, but once, and the very first time they will withdraw their hand from the flame.
[00:05:14.900 --> 00:05:18.360]   The pain and pleasure system don't need prior experience.
[00:05:18.360 --> 00:05:26.160]   What they need is a brain that can interpret these electrical signals and somehow create what we call pleasure and pain out of them.
[00:05:26.960 --> 00:05:36.900]   So what parts of the brain, well, mainly it's the so-called somatosensory cortex, the portion of our neocortex, which is on the outside of our brain, the kind of bumpy part.
[00:05:36.900 --> 00:05:42.160]   And in your somatosensory cortex, you have a map of your entire body surface.
[00:05:42.160 --> 00:05:44.500]   That map is called a homunculus.
[00:05:44.500 --> 00:05:50.460]   It's your representation of touch, including pleasure and pain, but it's not randomly organized.
[00:05:50.460 --> 00:06:03.040]   It's highly organized in a very particular way, which is that the areas of your skin that have the highest density of these sensory receptors are magnified in your brain.
[00:06:03.040 --> 00:06:05.540]   What are the areas that are magnified?
[00:06:05.540 --> 00:06:11.780]   Well, the lips, the face, the tips of the fingers, the feet, and the genitals.
[00:06:12.200 --> 00:06:26.000]   And that's because the innervation, the number of wires that go into those regions of your body far exceeds the number of wires for sensation of touch that go to other areas of your body.
[00:06:26.000 --> 00:06:33.800]   You can actually experience this in real time right now by doing a simple experiment that we call two-point discrimination.
[00:06:34.200 --> 00:06:48.760]   Two-point discrimination is your ability to know whether or not two points of pressure are far apart, near each other, or you actually could perceive incorrectly as one point of pressure.
[00:06:48.760 --> 00:06:52.120]   You might want a second person to do this experiment.
[00:06:52.120 --> 00:06:57.580]   That person would take two fine points, so it could be two pencils or pens or the backs of pens.
[00:06:57.580 --> 00:07:14.840]   If you were to close your eyes and I were to take these two pens and put their points close together about a centimeter apart and present them to the top of your hand, you, even though your eyes were closed, you would be able to perceive that that was two points of pressure presented simultaneously to the top of your hand.
[00:07:15.360 --> 00:07:21.660]   However, if I were to do this to the middle of your back, you would not experience them as two points of pressure.
[00:07:21.660 --> 00:07:24.880]   You would experience them as one single point of pressure.
[00:07:24.880 --> 00:07:33.480]   In other words, your two-point discrimination is better, is higher on areas of your body, which have many, many more sensory receptors.
[00:07:33.480 --> 00:07:42.500]   Most of us don't really appreciate how important and what a profound influence this change in density of receptors across our body surface has.
[00:07:42.640 --> 00:07:48.820]   You've got sensors in the skin, and you've got a brain that's going to interpret what's going on with those sensors.
[00:07:48.820 --> 00:07:58.880]   And believe it or not, your subjective interpretation of what's happening has a profound influence on your experience of pleasure or pain.
[00:07:58.880 --> 00:08:05.660]   There are several things that can impact these experiences, but the main categories are expectation.
[00:08:05.660 --> 00:08:10.060]   If someone tells you this is going to hurt, I'm going to, you know, give you an injection right here.
[00:08:10.100 --> 00:08:15.840]   It might hurt for a second, that's very different, and your experience of that pain will be very different than if it happened suddenly out of the blue.
[00:08:15.840 --> 00:08:22.440]   There's also anxiety, how anxious or how high or low your level of arousal, autonomic arousal.
[00:08:22.440 --> 00:08:26.380]   That's going to impact your experience of pleasure or pain.
[00:08:26.380 --> 00:08:33.080]   How well you slept and where you are in the so-called circadian or 24-hour cycle.
[00:08:33.920 --> 00:08:39.780]   Our ability to tolerate pain changes dramatically across the 24-hour cycle.
[00:08:39.780 --> 00:08:45.120]   And as you can imagine, it's during the daylight waking hours that we are better able to tolerate.
[00:08:45.120 --> 00:08:51.180]   We are more resilient to pain, and we are better able to experience pleasure.
[00:08:51.720 --> 00:08:55.000]   At night, our threshold for pain is much lower.
[00:08:55.000 --> 00:09:08.500]   In other words, the amount of mechanical or chemical or thermal, meaning temperature stimuli, that can evoke a pain response and how we would rate that response is much lower at night.
[00:09:08.500 --> 00:09:15.420]   And in particular, in the hours between 2 a.m. and 5 a.m., if you're on a kind of standard circadian schedule.
[00:09:15.420 --> 00:09:17.720]   And then the last one is our genes.
[00:09:17.720 --> 00:09:25.020]   Pain threshold and how long a pain response lasts is in part dictated by our genes.
[00:09:25.540 --> 00:09:34.100]   So we have expectation, anxiety, how well we've slept, where we are in the so-called 24-hour circadian time, and our genes.
[00:09:34.100 --> 00:09:52.420]   So let's talk about expectation and anxiety, because those two factors can powerfully modulate our experience of both pleasure and pain in ways that will allow us to dial up pleasure, if we like, and to dial down pain, if indeed that's what we want to do.
[00:09:52.420 --> 00:09:57.700]   So let's talk about expectation and anxiety, because those two things are somewhat tethered.
[00:09:57.700 --> 00:10:11.880]   There are now a number of solid experiments that point to the fact that if we know a painful stimulus is coming, that we can better prepare for it mentally, and therefore buffer or reduce the pain response.
[00:10:11.880 --> 00:10:22.140]   But essentially, if subjects are warned that a painful stimulus is coming, their subjective experience of that pain is vastly reduced.
[00:10:23.120 --> 00:10:29.920]   However, if they are warned just two seconds before that pain arrives, it does not help.
[00:10:29.920 --> 00:10:31.240]   It actually makes it worse.
[00:10:31.240 --> 00:10:36.500]   And the reason is they can't do anything mentally to prepare for it in that brief two-second window.
[00:10:37.620 --> 00:10:49.560]   Similarly, if they are warned about pain that's coming two minutes before a painful stimulus is coming, that also makes it worse, because their expectation ramps up the autonomic arousal.
[00:10:49.560 --> 00:11:05.080]   So how soon before a painful stimulus should we know about it if the goal is to reduce our level of pain?
[00:11:05.340 --> 00:11:11.500]   And the answer is somewhere between 20 seconds and 40 seconds is about right.
[00:11:11.500 --> 00:11:24.600]   This can come in useful in a variety of contexts, but I think it's important because what it illustrates is that it absolutely cannot be just the pattern of signals that are arriving from the skin.
[00:11:24.600 --> 00:11:30.880]   And there has to be a subjective interpretation component, because we are all different in terms of our pain threshold.
[00:11:30.880 --> 00:11:33.120]   First of all, what is pain threshold?
[00:11:33.120 --> 00:11:35.460]   Pain threshold has two dimensions.
[00:11:35.460 --> 00:11:46.440]   The first dimension is the amount of mechanical or chemical or thermal stimulation that it takes for you or me or somebody else to say, I can't take that anymore.
[00:11:46.440 --> 00:11:47.060]   I'm done.
[00:11:47.580 --> 00:11:51.520]   But there's another element as well, which is how long the pain persists.
[00:11:51.520 --> 00:11:58.140]   And to just really point out how varied we all are in terms of our experience of pain, let's look to an experiment.
[00:11:58.140 --> 00:12:11.420]   There have been experiments done at Stanford School of Medicine and elsewhere, which involved having subjects put their hand into a very cold vat of water and measuring the amount of time that they kept their hand in that water.
[00:12:11.640 --> 00:12:18.220]   And then they would tell the experimenter how painful that particular stimulus was on a scale of one to 10.
[00:12:18.220 --> 00:12:27.780]   That simple experiment revealed that people experience the same thermal, in this case, cold stimulus, vastly different.
[00:12:27.780 --> 00:12:31.400]   Some people would rate it as a 10 out of 10 extreme pain.
[00:12:31.400 --> 00:12:38.060]   Other people would rate it as barely painful at all, like a one, other people a three, other people a five, et cetera.
[00:12:38.060 --> 00:12:42.260]   In fact, there is no objective measure of pain.
[00:12:42.260 --> 00:12:53.200]   Similarly, pleasure is something that we all talk about, but we have no way of gauging what other people are experiencing except what they report through language.
[00:12:53.200 --> 00:13:08.880]   So rather than focus on just the subjective nature of pain, let's talk about the absolute qualities of pain and the absolute qualities of pleasure so that we can learn how to navigate those two experiences in ways that serve us each better.
[00:13:09.760 --> 00:13:12.640]   First of all, I want to talk about heat and cold.
[00:13:12.640 --> 00:13:16.020]   We do indeed have sensors in our skin that respond to heat and cold.
[00:13:16.020 --> 00:13:23.560]   And one of the best tests of how somebody can handle pain is to ask them to just get into an ice bath.
[00:13:23.560 --> 00:13:24.740]   Some do it quickly.
[00:13:24.740 --> 00:13:25.900]   Some do it slowly.
[00:13:25.900 --> 00:13:32.360]   Others find the experience of cold to be so aversive that they somehow cannot get themselves in.
[00:13:32.360 --> 00:13:43.400]   And I think it can be helpful to everyone to know that even though it feels better at a mental level to get into the cold slowly, it is actually much worse from a neurobiological perspective.
[00:13:43.400 --> 00:13:49.360]   The neurons that sense cold respond to what are called relative drops in temperature.
[00:13:49.740 --> 00:13:53.440]   So it's not about the absolute temperature of the water.
[00:13:53.440 --> 00:13:56.900]   It's about the relative change in temperature.
[00:13:56.900 --> 00:14:09.480]   Therefore, you can bypass these signals going up to the brain with each relative change, one degree change, two degrees change, et cetera, by simply getting in all at once.
[00:14:09.480 --> 00:14:17.020]   In fact, it is true that if you get into cold water up to your neck, it's actually much more comfortable than if you're halfway in and halfway out.
[00:14:17.020 --> 00:14:24.160]   And that's because of the difference in the signals that are being sent from the cold receptors on your upper torso, which is out of the water in your lower torso.
[00:14:24.160 --> 00:14:29.440]   Now, I wouldn't want anyone to take this to mean that they should just jump into an unknown body of water.
[00:14:29.440 --> 00:14:32.740]   People can have heart attacks from getting into extremely cold water.
[00:14:32.740 --> 00:14:42.420]   But it is absolutely true that provided it's safe, getting into a cold water is always going to be easier to do quickly and is going to be easier to do up to your neck.
[00:14:42.420 --> 00:14:43.900]   Now, heat is the opposite.
[00:14:43.900 --> 00:14:47.860]   Heat is measured in absolute terms by the neurons.
[00:14:47.860 --> 00:14:59.160]   So gradually moving into heat makes sense and finding that threshold, which is safe and comfortable for you, or if it's uncomfortable, at least resides within that realm of safety.
[00:14:59.880 --> 00:15:14.640]   One of the most important things to understand about the experience of pain and to really illustrate just how subjective pain really is, is that our experience of pain and the degree of damage to our body are not always correlated.
[00:15:14.640 --> 00:15:29.160]   A classic example of this was published in the British Journal of Medicine, in which a construction worker fell from, I think it was a second story, which he was working and a nail went up and through his boot.
[00:15:29.860 --> 00:15:37.720]   And he looked down and he saw the nail going through his boot and he was in absolute excruciating pain.
[00:15:37.720 --> 00:15:49.300]   They took him to the hospital and because the nail was so long and because of where it had entered and exited the boot, they had to cut away the boot in order to get to the nail.
[00:15:49.960 --> 00:15:59.640]   And when they did that, they revealed that the nail had passed between two of his toes, it had actually failed to impale his body in any way.
[00:15:59.640 --> 00:16:12.040]   And yet the view, the perception of that nail entering his boot at one end and exiting the boot at the other was sufficient to create the experience of a nail that had gone through his foot.
[00:16:12.360 --> 00:16:18.520]   And the moment he realized that that nail had not gone through his foot, the pain completely evaporated.
[00:16:18.520 --> 00:16:24.660]   And I want to make sure that I emphasize the so-called psychosomatic phenomenon.
[00:16:24.660 --> 00:16:38.560]   I think sometimes we hear psychosomatic and we interpret that as meaning all in one's head, but I think it's important to remember that everything is neural, whether or not it's pain in your body because you have a gaping wound and you're hemorrhaging out of that wound,
[00:16:38.880 --> 00:16:45.900]   or whether or not it's pain for which you cannot explain it on the basis of any kind of injury, it's all neural.
[00:16:45.900 --> 00:16:50.700]   So saying body, brain, or psychosomatic, it's kind of irrelevant.
[00:16:50.700 --> 00:16:52.960]   And I hope someday we move past that language.
[00:16:52.960 --> 00:17:04.160]   So when we hear syndrome and a patient comes into a clinic and says that they suffer, for instance, from something which is very controversial, frankly, like chronic fatigue syndrome,
[00:17:04.160 --> 00:17:09.480]   some physicians believe that it reflects a real underlying medical condition, others don't.
[00:17:09.480 --> 00:17:13.740]   However, syndrome means we don't understand.
[00:17:13.740 --> 00:17:17.220]   And that doesn't mean something doesn't exist.
[00:17:17.220 --> 00:17:27.140]   Fibromyalgia or whole body pain for a long time was written off or kind of explained away by physicians and scientists, frankly,
[00:17:27.540 --> 00:17:31.920]   my community as one of these syndromes, it couldn't be explained.
[00:17:31.920 --> 00:17:38.420]   However, now there is firm understanding of at least one of the bases for this whole body pain.
[00:17:39.000 --> 00:17:42.900]   And that's activation of a particular cell type called glia.
[00:17:42.900 --> 00:17:48.000]   And there's a receptor on these glia, for those of you that want to know, called the TOL4 receptor.
[00:17:48.000 --> 00:17:56.000]   And activation of the TOL4 receptor is related to certain forms of whole body pain and fibromyalgia.
[00:17:56.720 --> 00:17:59.820]   Now, what treatments exist for fibromyalgia?
[00:17:59.820 --> 00:18:04.800]   There are clinical data using a prescription drug.
[00:18:04.800 --> 00:18:06.960]   The drug is called naltrexone.
[00:18:06.960 --> 00:18:12.940]   Naltrexone is actually used for the treatment of various opioid addictions and things of that sort.
[00:18:12.940 --> 00:18:21.120]   But it turns out that a very low dose has been shown to have some success in dealing with and treating certain forms of fibromyalgia.
[00:18:21.120 --> 00:18:28.200]   And it has that success because of its ability to bind to and block these TOL4 receptors on glia.
[00:18:28.200 --> 00:18:30.440]   There's another approach that one could take.
[00:18:30.440 --> 00:18:33.360]   And that compound is acetyl L-carnitine.
[00:18:33.360 --> 00:18:42.300]   There is evidence that acetyl L-carnitine can reduce the symptoms of chronic whole body pain and other certain forms of acute pain.
[00:18:42.840 --> 00:18:47.980]   at dosages of somewhere between one to three and sometimes four grams per day.
[00:18:47.980 --> 00:18:51.140]   Now, acetyl L-carnitine can be taken orally.
[00:18:51.140 --> 00:18:55.960]   It's found in 500 milligram capsules, as well as by injection.
[00:18:55.960 --> 00:18:58.740]   There are a large number of studies on acetyl L-carnitine.
[00:18:58.740 --> 00:19:02.680]   You can look those up on PubMed, if you like, or on examine.com.
[00:19:02.680 --> 00:19:09.320]   So it appears that L-carnitine is impacting a number of different processes, both to impact pain and perhaps,
[00:19:09.320 --> 00:19:12.280]   and I want to underscore perhaps, but there are good studies happening now.
[00:19:12.740 --> 00:19:16.700]   perhaps accelerate wound healing as well.
[00:19:16.700 --> 00:19:23.980]   Now I'd like to turn our attention to a completely non-drug, non-supplement related approach to dealing with pain.
[00:19:23.980 --> 00:19:34.620]   And it's one that has existed for thousands of years and that only recently has the Western scientific community started to pay serious attention to.
[00:19:34.940 --> 00:19:45.780]   And there is terrific mechanistic science to now explain how and why acupuncture can work very well for the treatment of certain forms of pain.
[00:19:46.180 --> 00:19:54.980]   Now, I want to tell you what was told to me by our director or chief of the pain division at Stanford School of Medicine, Dr. Sean Mackey,
[00:19:54.980 --> 00:20:03.940]   which was that a fraction of a doctorate, which was that a fraction of people experienced tremendous pain relief from acupuncture and others experienced none at all or very little.
[00:20:03.940 --> 00:20:08.860]   A number of laboratories have started to explore how acupuncture works.
[00:20:09.260 --> 00:20:15.220]   And one of the premier laboratories for this is Chu Fu Ma's lab at Harvard Medical School.
[00:20:15.220 --> 00:20:20.280]   Now, the form of acupuncture that they explored was one that's commonly in use called electroacupuncture.
[00:20:20.280 --> 00:20:24.060]   So this isn't just putting little needles into different parts of the body.
[00:20:24.060 --> 00:20:32.200]   These needles are able to pass an electrical current, not magically, but because they have a little wire going back to a device and you can pass electrical current.
[00:20:32.360 --> 00:20:45.220]   So what Chu Fu Ma's lab found was that if electroacupuncture is provided to the abdomen, to the stomach area, it creates activation of what are called the sympathetic ganglia.
[00:20:45.220 --> 00:20:53.640]   And the activation of these neurons involves noradrenaline and something called NPY, neuropeptide Y.
[00:20:53.640 --> 00:21:01.920]   The long and short of it is that stimulating the abdomen with electroacupuncture was either anti-inflammatory,
[00:21:01.920 --> 00:21:04.140]   or it could cause inflammation.
[00:21:04.140 --> 00:21:09.820]   It could actually exacerbate inflammation, depending on whether or not it was of low or high intensity.
[00:21:09.820 --> 00:21:12.520]   Now, that makes it a very precarious technique.
[00:21:12.520 --> 00:21:18.740]   And this may speak to some of the reason why some people report relief from acupuncture and others do not.
[00:21:18.740 --> 00:21:24.820]   However, they went a step further and stimulated other areas of the body using electroacupuncture.
[00:21:24.820 --> 00:21:30.340]   And what they found is that stimulation of the legs caused a circuit, a neural circuit to be activated,
[00:21:30.340 --> 00:21:39.200]   that goes from the legs up to an area of the base of the brain called the DMV and activated the adrenal glands,
[00:21:39.200 --> 00:21:45.020]   which sit atop your kidneys and cause the release of what are called catecholamines.
[00:21:45.020 --> 00:21:48.040]   And those were strongly anti-inflammatory.
[00:21:48.340 --> 00:22:06.620]   In other words, electroacupuncture of the legs and feet can, if done correctly, be anti-inflammatory and reduce symptoms of pain and perhaps accelerate wound healing because activations of these catecholaminergic pathways can accelerate wound healing as well.
[00:22:06.980 --> 00:22:15.840]   Now, let's talk about a phenomenon that has long intrigued and perplexed people for probably thousands of years, and that's redheads.
[00:22:15.840 --> 00:22:23.060]   You may have heard before that redheads have a higher pain threshold than other individuals, and indeed, that is true.
[00:22:23.060 --> 00:22:26.520]   There's now a study that looked at this mechanistically.
[00:22:26.520 --> 00:22:36.060]   There's a gene called the MC1R gene, and this MC1R gene encodes for a number of different proteins.
[00:22:36.700 --> 00:22:40.560]   Some of those proteins, of course, are related to the production of melanin.
[00:22:40.560 --> 00:22:48.720]   This is why redheads often, not always, but often are very fair-skinned, sometimes have freckles, not always, and, of course, have red hair.
[00:22:48.720 --> 00:23:00.060]   This gene, this MC1R gene, is associated with a pathway that relates to something that I've talked about on this podcast before during the episode on hunger and feeding,
[00:23:00.440 --> 00:23:12.180]   and this is POMC, POMC stands for pro-opio-melanocortin, and POMC is cut up, it's cleaved into different hormones,
[00:23:12.180 --> 00:23:15.020]   including one that enhances pain perception.
[00:23:15.020 --> 00:23:21.460]   This is melanocyte-stimulating hormone, and another one that blocks pain, beta-endorphin.
[00:23:21.460 --> 00:23:27.020]   The endorphins are endogenously made, meaning made within our body, opioids.
[00:23:27.320 --> 00:23:32.300]   They actually make us feel numb in response to certain kinds of pain.
[00:23:32.300 --> 00:23:37.300]   Now, not completely numb, but they numb or reduce our perception of pain.
[00:23:37.300 --> 00:23:45.300]   We all have beta-endorphins, we all have POMC, etc., but redheads make more of these endogenous endorphins.
[00:23:45.300 --> 00:23:52.400]   Now, this, of course, should not be taken to mean that redheads can tolerate more pain and, therefore, should be subjected to more pain.
[00:23:52.660 --> 00:24:01.500]   All it means is that their threshold for pain on average, not all of them, but on average, is shifted higher than that of other individuals.
[00:24:01.500 --> 00:24:07.900]   And I should mention, because I mentioned the ice bath, that, of course, pain threshold is something that can be built up,
[00:24:07.900 --> 00:24:13.560]   but it does seem that certain patterns of thinking can allow us to buffer ourselves against the pain response,
[00:24:13.560 --> 00:24:16.220]   and that should not be surprising.
[00:24:16.220 --> 00:24:22.700]   Certain forms of thinking are associated with the release of particular neuromodulators, in particular dopamine.
[00:24:22.700 --> 00:24:28.420]   And dopamine, it may seem, is kind of the thing that underlies everything, but it's not.
[00:24:28.420 --> 00:24:34.220]   Dopamine is a molecule that's associated with novelty, expectation, motivation, and reward.
[00:24:34.220 --> 00:24:36.220]   We talked about this at the beginning of the episode.
[00:24:36.220 --> 00:24:40.400]   And the ways in which dopamine can modulate pain is not mysterious.
[00:24:40.700 --> 00:24:49.500]   It's really through the activation of brainstem neurons that communicate with areas of our body that deploy things like immune cells.
[00:24:49.500 --> 00:24:55.700]   So, for instance, we have neurons in our brainstem that can be modulated by the release of dopamine,
[00:24:55.700 --> 00:25:03.460]   and those neurons in the brainstem control the release of immune cells from tissues like the spleen or organs like the spleen.
[00:25:03.460 --> 00:25:06.480]   And those immune cells can then go combat infection.
[00:25:06.480 --> 00:25:13.180]   We've heard before that when we're happy, we're better able to combat infection, deal with pain, deal with all sorts of things.
[00:25:13.180 --> 00:25:25.380]   It essentially makes us more resilient because dopamine affects particular circuits and tells, in a very neurobiological way, in a biochemical way, tells those cells and circuits that conditions are good.
[00:25:25.380 --> 00:25:27.420]   And it really does allow for more resilience.
[00:25:27.420 --> 00:25:29.820]   So along those lines, let's talk about pleasure.
[00:25:29.820 --> 00:25:40.720]   With all the cells and tissues and machinery related to pain, you might think that our entire touch system is designed to allow us to detect pain and to avoid tissue damage.
[00:25:40.720 --> 00:25:48.200]   And while a good percentage of it is devoted to that, a good percentage of it is also devoted to this thing that we call pleasure.
[00:25:48.200 --> 00:25:51.060]   And that should come as no surprise.
[00:25:51.060 --> 00:25:53.280]   Pleasure serves an adaptive role.
[00:25:53.280 --> 00:25:59.800]   And that adaptive role relates to the fact that every species has a primary goal, which is to make more of itself.
[00:25:59.800 --> 00:26:01.920]   Otherwise, it would go extinct.
[00:26:03.300 --> 00:26:10.980]   That process of making more of itself, sexual reproduction, is closely associated with the sensation and the perception of pleasure.
[00:26:10.980 --> 00:26:27.180]   And it's no surprise that not only is the highest density of sensory receptors in and on and around the genitalia, but the process of reproduction evokes sensations and molecules and perceptions associated with pleasure.
[00:26:27.180 --> 00:26:44.060]   And the currency of pleasure exists in multiple chemical systems, but the primary ones are the dopamine system, which is the anticipation of pleasure and the work required to achieve the ability to experience that pleasure.
[00:26:44.540 --> 00:27:08.840]   And from dopamine and serotonin stem out other hormones and molecules, things like oxytocin, which are associated with pair bonding, oxytocin is more closely associated with the serotonin system biochemically and at the circuit level, meaning the areas of the brain and body that manufacture a lot of serotonin.
[00:27:09.260 --> 00:27:15.480]   Usually, usually not always, but usually contain neurons that also manufacture and make use of the molecule oxytocin.
[00:27:15.480 --> 00:27:23.400]   Those chemicals together create sensations of warmth, of well-being, of safety.
[00:27:23.400 --> 00:27:38.080]   The dopamine molecule is more closely associated with hormones like testosterone and other molecules involved with pursuit and further effort in order to get more of whatever could potentially cause more release of dopamine.
[00:27:38.580 --> 00:27:48.060]   So if levels of serotonin and dopamine are too low, it becomes almost impossible to experience pleasure.
[00:27:48.060 --> 00:27:50.400]   There's a so-called ahedonia.
[00:27:50.400 --> 00:27:55.320]   This is also described as depression, although it needn't be long-term depression.
[00:27:55.320 --> 00:28:08.560]   So certain drugs like antidepressants, like Welbutrin, Bupryorone, as it's commonly called, or the so-called SSRIs, the serotonin selective reuptake inhibitors,
[00:28:08.560 --> 00:28:14.440]   excuse me, like Prozac, Oloft, and similar, will increase dopamine and serotonin, respectively.
[00:28:14.440 --> 00:28:18.040]   They're not increasing the peaks in those molecules.
[00:28:18.040 --> 00:28:21.040]   The, what we call the acute release of those molecules.
[00:28:21.040 --> 00:28:24.340]   What they're doing is they're raising the overall levels of those molecules.
[00:28:24.340 --> 00:28:28.040]   They're raising the sort of foundation or the tide, if you will.
[00:28:28.040 --> 00:28:36.420]   Think about it as your mood or your pleasure, rather, is like a boat, and if it's on the shore and it can't get out to sea unless that tide is high enough.
[00:28:36.420 --> 00:28:39.960]   That's kind of the way to think about these tonic levels of dopamine and serotonin.
[00:28:39.960 --> 00:28:47.920]   Now, most of us, fortunately, do not have problems with our baseline or our tonic levels of dopamine and serotonin release.
[00:28:47.920 --> 00:28:52.000]   The brain and body use these common currencies for different experiences.
