
[00:00:00.400 --> 00:00:04.840]   Welcome to the Huberman Lab Podcast, where we discuss science and science-based tools
[00:02:48.360 --> 00:02:52.440]   And I must say, even just knowing a little bit about your work, you've changed the way
[00:02:52.440 --> 00:02:57.240]   that I think about even like the sorts of metals that I might use to prepare my food, because
[00:02:57.240 --> 00:03:03.240]   it turns out these things are all impacting one another in not just small ways, but really profound
[00:03:03.240 --> 00:03:06.120]   ways that impact our experience of food and taste.
[00:03:06.120 --> 00:03:14.840]   Dr. Harold McGee: So just to kick things off, is there any one wild food interaction,
[00:03:14.840 --> 00:03:19.240]   chemistry fact that you just particularly find interesting?
[00:03:19.240 --> 00:03:24.360]   Dr. Harold McGee: When I started writing my book about the chemistry of cooking,
[00:03:24.360 --> 00:03:29.400]   I didn't know that much about cooking or about chemistry.
[00:03:29.400 --> 00:03:32.680]   Dr. Harold McGee: I was kind of learning on the fly, which was part of the fun.
[00:03:32.680 --> 00:03:40.680]   And I read when I was writing about eggs that if you're going to make a foam of egg whites to
[00:03:40.680 --> 00:03:46.360]   make a meringue or a souffle, so you put the egg whites in a bowl and you whisk them until they
[00:03:48.120 --> 00:03:59.400]   essentially form a solid from that liquid, a solid consisting of air bubbles trapped in the liquid.
[00:03:59.400 --> 00:04:07.720]   And that makes it act like a solid. Amazing kind of transformation. And when I was looking at
[00:04:07.720 --> 00:04:14.680]   what cooks had said about this process, they said you should use a copper bowl to do that whipping.
[00:04:15.320 --> 00:04:21.640]   Dr. Harold McGee: And so I looked in the chemistry of eggs literature, of which there was a fair
[00:04:21.640 --> 00:04:28.760]   amount actually, for some kind of explanation as to why that might be the case and couldn't find one.
[00:04:28.760 --> 00:04:34.760]   And so I decided, well, it's probably an old cook's tale, somebody who had a copper bowl and used that
[00:04:34.760 --> 00:04:40.440]   and thought that was better. And so I didn't think anything more about it until I was preparing my book
[00:04:40.440 --> 00:04:47.640]   for publication looking for cheap illustrations because I couldn't afford good ones. And I found
[00:04:47.640 --> 00:04:57.240]   an old engraving of an 18th century French kitchen. And there was a boy acting as though he was whipping
[00:04:57.240 --> 00:05:06.040]   something in a bowl. And the bowl kind of looked like our modern copper bowls with a little ring to hang
[00:05:06.040 --> 00:05:12.520]   the bowl on the wall. And there was a key that came along with the illustrations. And the key
[00:05:12.520 --> 00:05:21.000]   actually said, whipping eggs in a copper bowl to make taste trees. So I thought, if the French have
[00:05:21.000 --> 00:05:27.000]   been doing it for hundreds of years, maybe there's something to this. Maybe I should actually test it,
[00:05:27.000 --> 00:05:34.760]   which was a really important lesson for me, test everything. I gulped and bought a copper bowl
[00:05:34.760 --> 00:05:42.760]   because they're expensive and did a side by side. And the difference was tremendous, different color,
[00:05:42.760 --> 00:05:51.320]   different texture, different consistency in the mouth, totally different experience. And so it was that
[00:05:52.840 --> 00:06:05.560]   that realization that a cook's, what I thought might be an old cook's tale could actually have a kernel of
[00:06:05.560 --> 00:06:13.640]   scientific chemical truth to it. That to me was a mind blowing and career changing experience because
[00:06:13.640 --> 00:06:18.280]   from then on, I didn't take anything for granted. I always had to give it a try.
[00:06:18.280 --> 00:06:28.520]   I love it. I recently started drinking water out of a copper reusable bottle mostly because I needed a
[00:06:28.520 --> 00:06:33.240]   water bottle and there was one for sale where I happened to be and it was copper. And I rather like
[00:06:33.240 --> 00:06:38.440]   the taste. There are all sorts of theories about copper being better for us health wise, et cetera.
[00:06:38.440 --> 00:06:43.320]   I haven't explored those to see if they're actually true or if it's nonsense, but
[00:06:45.160 --> 00:06:52.600]   I do like the look of it. Is copper used for the preparation of any other foods specifically in
[00:06:52.600 --> 00:06:55.720]   order to extract the best flavor from those foods or liquids?
[00:06:55.720 --> 00:07:05.960]   Copper is actually used in jam making, jelly and jam making. And the reason for that is that if you use
[00:07:05.960 --> 00:07:15.640]   any other material you end up messing with actually almost everything in there because the temperatures
[00:07:15.640 --> 00:07:22.840]   are pretty high, they're above the boiling point, but in particular the sugars. And if you break sucrose
[00:07:22.840 --> 00:07:30.600]   down to glucose and fructose then, you know, the behavior of the material changes a lot, not necessarily for
[00:07:30.600 --> 00:07:38.040]   the better. And it turns out that copper actually inhibits the breakdown of glucose, of sucrose into
[00:07:38.040 --> 00:07:48.040]   glucose and fructose. And so again, for generations, cooks, French cooks in particular, have used copper bowls
[00:07:48.040 --> 00:07:55.480]   to make their preserves. Wow. Copper is used for a variety of things, it sounds like. And people have
[00:07:55.480 --> 00:08:03.480]   arrived to this through what sounds like kind of an unconscious genius combined with experimentation.
[00:08:03.480 --> 00:08:13.320]   When scientists got interested in cooking, they sometimes made claims and suggested changes that
[00:08:13.320 --> 00:08:19.960]   in fact were terrible ideas. The traditional way of doing things was actually much better.
[00:08:19.960 --> 00:08:27.160]   They had come up with a partial understanding of what was going on. And on the basis of that partial
[00:08:27.160 --> 00:08:33.960]   understanding decided that they needed to correct cooks who, of course, weren't as smart as they were
[00:08:33.960 --> 00:08:40.920]   and get them to change. And so you can see in the middle of the 19th century, some cookbooks published
[00:08:40.920 --> 00:08:50.120]   in England and the US having a subtitle, you know, the back in the day long subtitles were enjoyed. And so
[00:08:50.120 --> 00:08:58.440]   the subtitle would be "In which the theories of Dr. Liebig have been as much as possible applied in the
[00:08:58.440 --> 00:09:07.880]   recipes." And Liebig was, he was a genius biochemist, but on cooking, he kind of took his genius for
[00:09:07.880 --> 00:09:15.960]   granted and was wrong. The cooks knew better. Yeah. I love this notion of unconscious genius that a field of
[00:09:15.960 --> 00:09:21.960]   people who are experimenting without any formal rigorous coursework in a given area like chemistry
[00:09:21.960 --> 00:09:28.200]   can, can arrive at, at truths without understanding the, the mechanistic basis of those truths. You know,
[00:09:28.200 --> 00:09:33.560]   actually, I think a lot of what we face nowadays in the, the sphere of health and nutrition is about that
[00:09:33.560 --> 00:09:38.440]   conflict. You know, there are papers identifying mechanisms, but then they don't play out in clinical
[00:09:38.440 --> 00:09:42.760]   trials, which is the, you know, and then there are people in the real world who are doing things for which
[00:09:42.760 --> 00:09:47.480]   there's really no peer reviewed research, but you get the sense that maybe they're onto something,
[00:09:47.480 --> 00:09:54.520]   you know, so it's a very interesting intersection of, um, uh, expertise and, uh, and real world results.
[00:09:54.520 --> 00:09:57.000]   Yes. Yeah. Or sometimes collision of the, of the two.
[00:09:57.000 --> 00:10:03.240]   I'd like to take a quick break and acknowledge our sponsor, Eight Sleep. Eight Sleep makes smart
[00:10:03.240 --> 00:10:07.960]   mattress covers with cooling, heating, and sleep tracking capacity. One of the best ways to ensure a
[00:10:07.960 --> 00:10:12.520]   great night's sleep is to make sure that the temperature of your sleeping environment is correct. And that's
[00:10:12.520 --> 00:10:17.400]   because in order to fall and stay deeply asleep, your body temperature actually has to drop by about
[00:10:17.400 --> 00:10:22.280]   one to three degrees. And in order to wake up feeling refreshed and energized, your body temperature
[00:10:22.280 --> 00:10:26.920]   actually has to increase by about one to three degrees. Eight Sleep automatically regulates the
[00:10:26.920 --> 00:10:31.640]   temperature of your bed throughout the night, according to your unique needs. Eight Sleep has just launched
[00:10:31.640 --> 00:10:36.840]   their latest model, the pod five, and the pod five has several new important features. One of these new
[00:10:36.840 --> 00:10:42.200]   features is called autopilot. Autopilot is an AI engine that learns your sleep patterns to adjust the
[00:10:42.200 --> 00:10:46.200]   temperature of your sleeping environment across different sleep stages. It also elevates your
[00:10:46.200 --> 00:10:51.160]   head if you're snoring and it makes other shifts to optimize your sleep. The base on the pod five also
[00:10:51.160 --> 00:10:56.200]   has an integrated speaker that syncs to the Eight Sleep app and can play audio to support relaxation and
[00:10:56.200 --> 00:11:01.960]   recovery. The audio catalog includes several NSDR, non-sleep deep rest scripts that I worked on with
[00:11:01.960 --> 00:11:07.560]   Eight Sleep to record. If you're not familiar, NSDR involves listening to an audio script that walks you
[00:11:07.560 --> 00:11:13.480]   through a deep body relaxation combined with some very simple breathing exercises. NSDR can help offset
[00:11:13.480 --> 00:11:19.080]   some of the negative effects of slight sleep deprivation. And NSDR gets you better at falling back asleep
[00:11:19.080 --> 00:11:23.800]   should you wake up in the middle of the night. It's an extremely powerful tool that anyone can benefit from
[00:11:23.800 --> 00:11:30.040]   the first time and every time. If you'd like to try Eight Sleep, go to eightsleep.com/huberman to get up to
[00:11:30.040 --> 00:11:36.760]   $350 off the new pod five. Eight Sleep ships to many countries worldwide, including Mexico and the UAE.
[00:11:36.760 --> 00:11:43.720]   Again, that's eightsleep.com/huberman to save up to $350. Today's episode is also brought to us
[00:11:43.720 --> 00:11:50.360]   by OurPlace. OurPlace makes my favorite pots, pans, and other cookware. Surprisingly, toxic compounds such
[00:11:50.360 --> 00:11:56.920]   as PFASs or forever chemicals are still found in 80% of nonstick pans, as well as utensils, appliances,
[00:11:56.920 --> 00:12:01.960]   and countless other kitchen products. As I've discussed before in this podcast, these PFASs or
[00:12:01.960 --> 00:12:06.760]   forever chemicals like Teflon have been linked to major health issues such as hormone disruption,
[00:12:06.760 --> 00:12:11.640]   gut microbiome disruption, fertility issues, and many other health problems. So it's really
[00:12:11.640 --> 00:12:16.680]   important to try and avoid them. This is why I'm a huge fan of OurPlace. OurPlace products are made
[00:12:16.680 --> 00:12:21.960]   with the highest quality materials and are all completely PFAS and toxin-free. I especially love
[00:12:21.960 --> 00:12:28.280]   their Titanium Always Pan Pro. It's the first nonstick pan made with zero chemicals and zero coating.
[00:12:28.280 --> 00:12:33.880]   Instead, it uses pure titanium. This means it has no harmful forever chemicals and does not degrade or
[00:12:33.880 --> 00:12:39.720]   lose its nonstick effect over time. It's also beautiful to look at. I cook eggs in my Titanium Always Pan Pro
[00:12:39.720 --> 00:12:45.080]   almost every morning. The design allows for the eggs to cook perfectly without sticking to the pan.
[00:12:45.080 --> 00:12:49.720]   I also cook burgers and steaks in it and it puts a really nice sear on the meat. But again, nothing
[00:12:49.720 --> 00:12:54.600]   sticks to it so it's really easy to clean and it's even dishwasher safe. I love it and I basically use
[00:12:54.600 --> 00:13:00.120]   it constantly. OurPlace now has a full line of Titanium Pro cookware that uses its first of its kind
[00:13:00.120 --> 00:13:05.080]   titanium nonstick technology. So if you're looking for non-toxic long-lasting pots and pans,
[00:13:05.080 --> 00:13:10.440]   go to fromourplace.com/huberman and use the code Huberman at checkout.
[00:13:10.440 --> 00:13:15.880]   Right now, OurPlace is having their biggest sale of the season. You can get up to 30% off all products
[00:13:15.880 --> 00:13:22.680]   now through May 12, 2025. With a 100-day risk-free trial, free shipping and free returns, you can try
[00:13:22.680 --> 00:13:27.400]   OurPlace with zero risk and see why more than one million people have made the switch to OurPlace
[00:13:27.400 --> 00:13:32.840]   Kitchenware. Again, that's fromourplace.com/huberman to get up to 30% off.
[00:13:32.840 --> 00:13:40.440]   As I mentioned before, I love to eat and we could talk about any of the different major food groups
[00:13:40.440 --> 00:13:46.680]   as an exploration of the chemistry of food. But I think one of the more interesting ones is the
[00:13:46.680 --> 00:13:53.560]   combination of heat and food, right? And very often people will ask me, you know, like,
[00:13:53.560 --> 00:13:58.520]   is microwaving safe and things like that. And I didn't ask me anything recently where I said,
[00:13:58.520 --> 00:14:02.120]   yes, indeed, microwaves are safe. You probably don't want to stand right in front of it in case
[00:14:02.120 --> 00:14:06.920]   the mesh protector isn't as effective as it might be. But yeah, it's heating things up from the inside.
[00:14:06.920 --> 00:14:13.800]   But we have all these different ways to heat up food. And we have ways to heat food and then cool
[00:14:13.800 --> 00:14:20.680]   food as a way to enhance the flavor of food. When it comes to the use of heat in food, what do we know
[00:14:20.680 --> 00:14:28.600]   about the history of the use of - I imagine it was fire first? But this is a vast, you know, topic,
[00:14:28.600 --> 00:14:34.280]   but what are some of the interesting ways in which heat interacts with food at the chemical level to
[00:14:34.280 --> 00:14:42.840]   allow us to enjoy that food more? Yeah, so in the anthropological literature, of course, the focus is on
[00:14:45.000 --> 00:14:52.520]   increasing caloric intake and being able to consume materials that we wouldn't otherwise be able to
[00:14:52.520 --> 00:15:01.880]   consume as efficiently. So that's the sort of practical side. But my feeling is that the use of
[00:15:01.880 --> 00:15:08.200]   fire wouldn't have caught on if it didn't make foods delicious, more delicious than they'd been in the first
[00:15:08.200 --> 00:15:19.720]   place at the same time. And in fact, probably people early on learned to associate particular sensory
[00:15:19.720 --> 00:15:26.360]   experiences with the nutritional value of what it was they were eating and maybe even the safety.
[00:15:26.360 --> 00:15:34.120]   Because, you know, if you kill a mammoth, you've got a lot of leftovers. And what do you do with them
[00:15:34.120 --> 00:15:43.320]   so that they don't spoil and make you sick later on? So the terrific thing about the application of heat to
[00:15:43.320 --> 00:15:51.880]   foods in general is that they - heat kind of takes the materials of which the food is made
[00:15:51.880 --> 00:16:03.800]   and rearranges them, and in many cases breaks molecules down into smaller molecules that we can actually
[00:16:03.800 --> 00:16:15.160]   detect with our senses of taste and smell. So proteins, carbohydrates, fats, that's what we think of as
[00:16:15.160 --> 00:16:24.440]   constituting food. But they're all macromolecules. They're way too big for us to experience directly.
[00:16:24.440 --> 00:16:32.600]   And so one of the things about cooking that's most important is that cooking will take those macromolecules
[00:16:33.160 --> 00:16:42.680]   and break down enough of them to produce small molecules that we can detect with our senses of taste and smell
[00:16:42.680 --> 00:16:54.360]   and enjoy simply for that reason. You know, we have - my feeling is that we have our senses for them to be
[00:16:54.360 --> 00:17:05.640]   stimulated. And so in many cases, even if the stimulation is borderline pleasurable or maybe
[00:17:05.640 --> 00:17:12.360]   even slightly unpleasurable, we still enjoy the fact that we're being stimulated, that something is going
[00:17:12.360 --> 00:17:21.560]   on with our senses of taste and smell. And cooking does that in spades. It takes these molecules with no taste
[00:17:21.560 --> 00:17:27.960]   or smell and turns them into bouquets of various kinds depending on the original material.
[00:17:27.960 --> 00:17:35.480]   Yeah, when I think about a piece of steak and if I were to take a bite of it raw,
[00:17:35.480 --> 00:17:42.200]   it would taste very different cold versus room temperature. And then
[00:17:42.200 --> 00:17:50.520]   raw steak, which to me is not appetizing, cooked even just a bit, especially if it were seared on the outside,
[00:17:50.520 --> 00:17:58.920]   now becomes pretty darn good. Cooked it a little bit more like medium rare with a really nice sear
[00:17:58.920 --> 00:18:03.880]   on the outside. I think they call it Pittsburgh char. Anyone that likes the outside of the steak really
[00:18:03.880 --> 00:18:09.720]   nice, nice and charred and the inside rare, it's Pittsburgh char, if the chef knows what they're doing,
[00:18:09.720 --> 00:18:19.160]   is absolutely delicious. So what's happening there? You said that heat changes the molecular structure,
[00:18:19.160 --> 00:18:27.320]   but what about those changes allow us to taste it more, not just differently? Because as you said,
[00:18:27.320 --> 00:18:33.640]   raw steak is pretty bland. I mean, most of us probably think of that as kind of gross, but it's also kind of
[00:18:33.640 --> 00:18:41.400]   bland compared to when it's cooked. What's happening? What's being released into the steak?
[00:18:41.400 --> 00:18:50.440]   Yeah. So what happens is that the materials of the tissue, and in the case of meat, it's mostly protein
[00:18:50.440 --> 00:19:02.120]   and fat. Those macromolecules, large molecules that are too big for our senses to register, get broken apart.
[00:19:02.120 --> 00:19:13.000]   And that's because heat is energy. Energy agitates things. It agitates molecules at the surface of the
[00:19:13.000 --> 00:19:20.120]   food enough to break them apart into much, much smaller pieces. And it's those pieces that we're
[00:19:20.120 --> 00:19:30.440]   experiencing when we take a bite. The pieces are not only much smaller, but they're also reactive so that
[00:19:30.440 --> 00:19:35.640]   they can react with each other. They can react with oxygen in the air surrounding the food.
[00:19:35.640 --> 00:19:44.360]   And so we end up with, you know, if you did an analysis of the aroma coming off of
[00:19:44.360 --> 00:19:54.440]   some steak tartare and coming off of a Pittsburgh char, you're going to have very, very little
[00:19:55.320 --> 00:20:05.560]   noticeable, even with instrumentation. But off of the steak, a tremendous amount of volatile molecules,
[00:20:05.560 --> 00:20:14.200]   which are the ones that our noses detect. And then also molecules that are small enough to stimulate our
[00:20:14.200 --> 00:20:23.480]   taste receptors. So we have a handful and they, we think of them as responding to sweet, sour, salt, bitter,
[00:20:23.480 --> 00:20:32.760]   umami tastes. We, we encounter those tastes and all kinds of things in everyday life. But when you
[00:20:32.760 --> 00:20:40.200]   cook a piece of meat to a high temperature and do a good amount of damage to that outer
[00:20:42.200 --> 00:20:47.560]   molecular surface, uh, molecular surface, you generate molecules that can stimulate those receptors,
[00:20:47.560 --> 00:20:55.560]   even though they themselves are not sugars or salts or, or whatever. What I like to think of is just the
[00:20:55.560 --> 00:21:04.280]   alchemy of, uh, of heat. You know, you, you take this material, you add energy and you transform it in
[00:21:04.280 --> 00:21:12.600]   ways that are delightful to us. So if I understand correctly, even though, um, the molecules in meat,
[00:21:12.600 --> 00:21:20.520]   uh, typically wouldn't stimulate the sweet receptor. When you cook steak, it starts to stimulate the sweet
[00:21:20.520 --> 00:21:25.400]   receptors because of the change in those molecules. You, you, you've reduced their size and you've changed
[00:21:25.400 --> 00:21:32.840]   their, their configuration depending on which recipe you use. Yes. And, and you're also generating, uh,
[00:21:32.840 --> 00:21:41.480]   where once you might have had, um, you know, uh, uh, well, these days our enumeration of molecules
[00:21:41.480 --> 00:21:48.840]   has gotten so good that who knows exactly how many are in that raw piece of meat. But, uh, whatever that number
[00:21:48.840 --> 00:21:55.000]   is it's multiplied many fold by the application of heat simply because it's taking those materials,
[00:21:55.000 --> 00:22:03.320]   breaking them apart and getting them to react with each other. Um, and, uh, the result is, uh, just, uh,
[00:22:03.320 --> 00:22:11.400]   an explosion of sensory, um, uh, information that simply wasn't there before. We have to talk about umami.
[00:22:12.440 --> 00:22:20.120]   I mean, and not just because the name is fun to say, but, um, this, uh, receptor that seems to, uh,
[00:22:20.120 --> 00:22:28.440]   bind molecules, um, that give us the sensation, at least in part of savoriness. Uh, I mean, to me,
[00:22:28.440 --> 00:22:38.120]   few things are as delicious as the, um, braise that comes off of meat in a cast iron pan
[00:22:39.080 --> 00:22:45.800]   that I would literally scrape that stuff up onto the spatula and eat it if, uh, no one's looking.
[00:22:45.800 --> 00:22:53.000]   Um, and anyone that thinks that that sounds gross, I mean, it is absolutely delicious. I mean, it is
[00:22:53.000 --> 00:23:01.880]   like the, the, the pinnacle of like why we eat protein. That's why it feels so darn delicious to me.
[00:23:02.520 --> 00:23:08.920]   Um, and the, the intensity of flavor per unit of, uh, whatever that stuff is, um, is so high.
[00:23:08.920 --> 00:23:15.000]   But then here's the thing. If you were to wait two hours and come back and pick up one of those little
[00:23:15.000 --> 00:23:22.360]   black, you know, um, crumbs of braise and put it in your mouth, it kind of like punch you in the mouth.
[00:23:22.360 --> 00:23:26.920]   And it tastes like kind of awful. Like you were licking the, um, the grill of a barbecue from two
[00:23:26.920 --> 00:23:33.720]   days before. Not good. So what's going on with, with braise and with umami? And we can talk about
[00:23:33.720 --> 00:23:40.440]   a lot of non-meat, um, uh, ways to stimulate umami, but such a, an interesting aspect of food and taste.
[00:23:40.440 --> 00:23:46.760]   Yeah. Yeah, it is. And something that when I started writing about cooking in the seventies,
[00:23:47.800 --> 00:23:55.240]   no one believed it existed except for the Japanese scientists who were living in the country where it
[00:23:55.240 --> 00:23:59.880]   was discovered in the first place. That's right. They were the first to molecularly clone the umami
[00:23:59.880 --> 00:24:06.120]   receptor as far as I know. And they were also the first to claim that there was a, uh, sensation,
[00:24:06.120 --> 00:24:13.640]   taste sensation that was not sweet, sour, salt, or bitter, uh, which is why they were disbelieved in
[00:24:13.640 --> 00:24:19.160]   the West for, for decades and decades. And when I, uh, as I say, when I started writing,
[00:24:19.160 --> 00:24:26.600]   that was the standard view. Japanese have this weird idea of something, uh, a basic taste, um,
[00:24:26.600 --> 00:24:32.680]   that's just simply not correct. Um, and I, I went to a couple of meetings in Boston and remembered this
[00:24:32.680 --> 00:24:39.640]   being debated among, uh, uh, uh, chemists. First, I'll just say that, uh, I know exactly what you mean
[00:24:39.640 --> 00:24:46.440]   about the, that flavor, uh, of something that you apparently feel guilty about enjoying because
[00:24:46.440 --> 00:24:52.280]   you said you would, uh, uh, scrape it up when no one was looking. When I was growing up, there were,
[00:24:52.280 --> 00:25:00.440]   we have a family of four children. Um, my mother would occasionally make a, uh, an oven baked chicken,
[00:25:01.560 --> 00:25:08.760]   cut up into pieces and, um, the drippings would drip down to the pan and brown. And after the meal,
[00:25:08.760 --> 00:25:17.800]   my siblings and I would line up for a spoonful of the scrapings. Delicious. I can, I, I can smell it
[00:25:17.800 --> 00:25:24.360]   and taste it just a bit. Yeah. Anyone that's cringing at that, you have not tasted proper braise from meat.
[00:25:24.840 --> 00:25:32.920]   Uh, it's, uh, assuming you is consume animal, uh, proteins. It is, um, absolutely delicious.
[00:25:32.920 --> 00:25:39.480]   Yeah. Yeah. Yeah. I can, I can, it just takes me back. It's Proustian to go back to that.
[00:25:39.480 --> 00:25:49.080]   Uh, so, uh, to make a long story short, the Japanese were shown to be correct, uh, by Western standards.
[00:25:49.080 --> 00:25:53.560]   They always knew they were correct, but, uh, by Western standards, they were proved to be correct
[00:25:53.560 --> 00:26:03.400]   when a, uh, receptor for, uh, glutamate was discovered, uh, in the 2000s. Yeah. Early 2000s.
[00:26:03.400 --> 00:26:12.360]   Uh, so finally, Western scientists were on board. Um, meanwhile, cooks, uh, had been on board for a long
[00:26:12.360 --> 00:26:18.040]   time, uh, because they're always looking for ways to make their food more delicious. And they'd heard about
[00:26:18.040 --> 00:26:29.480]   this. Some went to Japan. They came back. And, um, so, uh, umami is, um, a sensation that's a little
[00:26:29.480 --> 00:26:38.760]   bit difficult to, uh, to describe compared to sweet, sour, salt, and bitter. Um, savory, I think, is the
[00:26:38.760 --> 00:26:45.400]   word you use. And that's the, sort of the, the, the usual nomenclature. Um, when you try to characterize it
[00:26:45.400 --> 00:26:54.440]   further, it's, it's, uh, a feeling of fullness and length. So the, the flavor, there's just a lot of
[00:26:54.440 --> 00:27:00.840]   it there and it sticks with you for, for a while. That's what we mean by length. Yeah. Got it.
[00:27:00.840 --> 00:27:09.720]   I feel like also it, um, it doesn't occur just in my mouth, you know, and I'm not, um,
[00:27:09.720 --> 00:27:15.160]   like very nuanced about food. I mean, I love food, but, um, I'm not somebody who can really,
[00:27:15.160 --> 00:27:20.760]   I don't consider myself a food connoisseur. I just know what I like and what I don't like, but I feel
[00:27:20.760 --> 00:27:26.680]   like the, the taste of something with a lot of umami flavor actually spreads throughout the body.
[00:27:26.680 --> 00:27:32.680]   It's like a, a whole head experience maybe, maybe down to the chest. It's not restricted to like a
[00:27:32.680 --> 00:27:38.280]   location in, on the tongue or something like that. Later, we'll talk about this myth about restricted
[00:27:38.280 --> 00:27:48.040]   receptors on the tongue. But, um, yeah, one has to wonder if, if, um, because the umami, um,
[00:27:48.040 --> 00:27:53.160]   receptor stimulation is so closely tied to savoriness and protein and because protein was
[00:27:53.160 --> 00:27:58.200]   presumably scarce in evolutionary history, whether or not there's some reward pathways that are like,
[00:27:58.200 --> 00:28:04.440]   oh, this is, this is good to, because people had to work really hard under dangerous conditions often
[00:28:04.440 --> 00:28:14.440]   to get umami stimulation. Yes. Yes. Yeah, that's right. And, um, uh, I, I would also say that, uh,
[00:28:14.440 --> 00:28:22.120]   from at least my reading of the, the literature, we only know a tiny, tiny bit about what's going on
[00:28:22.120 --> 00:28:27.880]   when we smell things and taste things. So we know the, the initial step, there's a receptor on our tongue,
[00:28:28.280 --> 00:28:34.040]   that responds to glutamate, which, which is associated with this sensation. What happens
[00:28:34.040 --> 00:28:42.040]   after that? Who knows? Um, and, and there's also the fact that glutamate is an important, uh, molecule
[00:28:42.040 --> 00:28:49.080]   in the body for signaling. So who knows what kind of, you know, crosstalk there might be between the,
[00:28:49.080 --> 00:28:55.800]   the receptor on the tongue and the rest of the body. Um, and people have also in the last,
[00:28:55.800 --> 00:29:02.600]   what, 10 years or so discovered, uh, taste receptors for all the tastes in our GI tract.
[00:29:02.600 --> 00:29:08.440]   Yeah. That is so interesting. I, and so important too, because, um, well, maybe that's the sensation
