
[00:00:00.000 --> 00:00:04.000]   [music]
[00:02:51.080 --> 00:02:56.120]   and from aspects of one fleshness in the Bible. It doesn't become less
[00:02:56.120 --> 00:03:02.880]   physical when you think of it this way. I would say it becomes more physical by
[00:03:02.880 --> 00:03:07.960]   being an organic connection with the totality of personhood. That's the goal,
[00:03:07.960 --> 00:03:12.920]   which is why adultery and fornication and one-night stands and serial
[00:03:12.920 --> 00:03:17.720]   relationships are just so heartbreaking and tragic and damaging and wounding to
[00:03:17.720 --> 00:03:21.520]   the souls of men and women. So now here's the question. What are the
[00:03:21.520 --> 00:03:27.080]   implications of that for soul bonding before marriage? That's what the
[00:03:27.080 --> 00:03:30.840]   question is as I understand it. Here's my answer. A man especially
[00:03:30.840 --> 00:03:35.720]   needs to stay awake to what's happening emotionally and spiritually and
[00:03:35.720 --> 00:03:43.740]   personally in the relationship. Don't take yourself, man or a woman, into a
[00:03:43.740 --> 00:03:48.920]   depth of spiritual emotional bonding that will not consummate in marriage and
[00:03:48.920 --> 00:03:56.560]   sexual union. Be alert that every step deeper into emotional and spiritual
[00:03:56.560 --> 00:04:02.440]   union with a woman's soul is a step toward physical union, that is towards
[00:04:02.440 --> 00:04:10.000]   marriage. Don't take her there. Don't go with her there if this is not moving
[00:04:10.000 --> 00:04:17.040]   towards marriage relationship. It will deeply wound her and you if you
[00:04:17.040 --> 00:04:22.320]   awaken depths of oneness with each other emotionally and then try to just walk
[00:04:22.320 --> 00:04:29.200]   away, walk away from it. Those depths are meant to lead somewhere, namely sexual
[00:04:29.200 --> 00:04:37.840]   intercourse in marriage. So that's why I think, Tony, casual dating, serial dating
[00:04:37.840 --> 00:04:44.560]   is either frustratingly superficial or emotionally painful as each one is
[00:04:44.560 --> 00:04:49.800]   awakened and then the heart is dropped and the thing is broken. So my
[00:04:49.800 --> 00:04:55.000]   advice is once you're on a path of sharing your soul with a future soul
[00:04:55.000 --> 00:05:02.400]   mate and both are realistically moving toward marriage and the consummation in
[00:05:02.400 --> 00:05:09.880]   sexual intercourse, that's where you're heading, a growing soul union towards
[00:05:09.880 --> 00:05:14.680]   sexual relations in marriage, I don't think there are any emotional or
[00:05:14.680 --> 00:05:21.960]   spiritual limits for the engaged couple. In fact, I think it would be a sign
[00:05:21.960 --> 00:05:29.280]   of danger if either said during engagement, "There are things about me or
[00:05:29.280 --> 00:05:35.920]   emotions that I experience that I can't let you know now." That I think would be a
[00:05:35.920 --> 00:05:42.960]   sign of mistrust and a sign of hiddenness which should give them pause.
[00:05:42.960 --> 00:05:48.400]   But here's the thing that needs stressing. I am distinguishing the
[00:05:48.400 --> 00:05:54.920]   physical display of emotion from the emotion itself, and the guideline then
[00:05:54.920 --> 00:06:03.920]   would be don't awaken in each other desires for union beyond what you can
[00:06:03.920 --> 00:06:09.160]   control. This is different from hiding things. You're not hiding anything. This
[00:06:09.160 --> 00:06:18.200]   is a wise, mature, sober judgment about locations and situations that you know
[00:06:18.200 --> 00:06:23.200]   are too explosive for you and your emotions because they could destroy your
[00:06:23.200 --> 00:06:28.960]   restraints and then defile the very purity of the gift that you both want to
[00:06:28.960 --> 00:06:35.520]   give each other on your wedding night. So my answer is no, I don't think there are
[00:06:35.520 --> 00:06:45.120]   emotional, spiritual limits, provided a couple is on their way in growing
[00:06:45.120 --> 00:06:53.560]   commitment toward a wedding and a physical union, and they know the limits
[00:06:53.560 --> 00:06:58.720]   of where they can go with themselves before the emotion takes control and
[00:06:58.720 --> 00:07:03.280]   forces them into bed with each other. Thank you, Pastor John, and thank you for
[00:07:03.280 --> 00:07:06.000]   listening to this podcast. Please email your questions to us at
[00:07:06.000 --> 00:07:10.200]   askpastorjohn@desiringgod.org. At desiringgod.org you will find thousands of
[00:07:10.200 --> 00:07:14.160]   other free resources from John Piper. I'm your host Tony Ranke. Thanks for
[00:07:14.160 --> 00:07:16.400]   listening!
[00:07:16.400 --> 00:07:26.400]   [BLANK_AUDIO]

