
[00:00:00.000 --> 00:00:19.140]   I really came to this thinking about trying to reflect on six months into this
[00:04:42.740 --> 00:04:47.280]   could become more researchy over time I think for products calibration is going to be crucial which is
[00:04:47.280 --> 00:04:52.800]   like these models overthink like crazy so they need to be able to kind of have some calibration to how
[00:04:52.800 --> 00:04:58.320]   many output tokens are used relative to the difficulty of the problem and this will kind of become more
[00:04:58.320 --> 00:05:04.080]   important when we're spending more on each task that we're planning and then the last two are subsets of
[00:05:04.080 --> 00:05:09.600]   planning that I'm thinking about and happy to take feedback on this taxonomy but like strategy
[00:05:09.600 --> 00:05:13.520]   which is just going in the right direction and knowing different things that you can try because
[00:05:13.520 --> 00:05:18.240]   it's really hard for these language models to really change course where they can backtrack a little bit
[00:05:18.240 --> 00:05:24.880]   but restarting their plan is hard and then as tasks become very hard we need to do abstraction which
[00:05:24.880 --> 00:05:30.960]   is like the model has to choose on its own how to break down a problem into different things that it can
[00:05:30.960 --> 00:05:36.320]   do on its own I think right now humans would often do this but if we want language models to do very
[00:05:36.320 --> 00:05:41.760]   hard things they have to make a plan that has subtasks that are actually tractable or calls in a bigger
[00:05:41.760 --> 00:05:46.480]   model to do that for it but these are things that are the models aren't going to do natively natively
[00:05:46.480 --> 00:05:52.720]   they're trying to like doing math problem solving like that doesn't have clear abstraction on like this
[00:05:52.720 --> 00:05:57.920]   task I can do and with this additional tool and all these things so this is this is a new thing that
[00:05:57.920 --> 00:06:02.400]   we're going to have to add so to kind of summarize it's like we have skills we have research or
[00:06:02.400 --> 00:06:07.600]   calibration and I'll highlight some of it but like planning is a new frontier where people are talking
[00:06:07.600 --> 00:06:12.000]   about it and we really need to think about like how we will actually put this into the models
[00:06:12.000 --> 00:06:20.000]   so to just put this up on the slide what we call reinforce learning with verifiable rewards looks very
[00:06:20.000 --> 00:06:25.600]   simple I think a lot of rl and language models especially before you get into this multi-turn
[00:06:25.600 --> 00:06:31.120]   setting has been you take prompts the agent creates a completion to the prompt and then you score the
[00:06:31.120 --> 00:06:36.000]   completions and with those scored completions you can update the weights to the model it's been single
[00:06:36.000 --> 00:06:41.360]   turn it's been very simple I'll have to update this diagram for multi-turn and tools and it makes it a
[00:06:41.360 --> 00:06:46.160]   little bit more complex but the core of it is just a language model generates completions and gets
[00:06:46.160 --> 00:06:54.960]   feedback on it and it's good to just take time to look at these skills these are a collection of evals
[00:06:54.960 --> 00:06:59.840]   and we can look at like where gpt40 was and these were the hardest evals that have existed and look
[00:06:59.840 --> 00:07:05.200]   were called like the frontier of ai and if we look at the oh one improvements and the like oh three
[00:07:05.200 --> 00:07:11.520]   improvements in quick succession these are really incredible eval gains that are mostly just from
[00:07:11.520 --> 00:07:16.480]   adding this new type of training in and the core of this argument is that we need to do something
[00:07:16.480 --> 00:07:22.080]   similar if we want planning to work so I would say that a lot of the planning tasks look mostly like
[00:07:22.080 --> 00:07:28.720]   humanity's last exam and amy just after adding this reasoning skill and we need to figure out what other
[00:07:28.720 --> 00:07:37.200]   types of things these models are going to be able to do so it's like this list of reasoning abilities
[00:07:37.200 --> 00:07:42.400]   that these kind of like low-level skills is going to continue to go up I think the most recent one
[00:07:42.400 --> 00:07:47.600]   if you look at recent deep seek models or recent quen models is really this tool use being added in
[00:07:47.600 --> 00:07:54.720]   and that's going to build more models like o3 so using o3 just feels very different because it is this kind
[00:07:54.720 --> 00:08:00.640]   of combination of tool use with reasoning and it's obviously good at math and code but I think these
[00:08:00.640 --> 00:08:04.640]   kind of low-level skills that we expect from reasoning training are we're going to keep getting more of
[00:08:04.640 --> 00:08:10.800]   them as we figure out what is useful I think an abstraction for the kind of agenticness on top of
[00:08:10.800 --> 00:08:16.240]   tool use is going to be very nice but it's hard to measure and people mostly say that clod is the best at
[00:08:16.240 --> 00:08:21.280]   that but it's not yet super established on how we measure it or communicate it across different models
[00:08:21.280 --> 00:08:27.840]   and then this is where we get into the fun interesting things I think it's hard for us
[00:08:27.840 --> 00:08:33.520]   because calibration is passed to the user which is we have all sorts of things like model selectors if
[00:08:33.520 --> 00:08:39.680]   you're a chat to bt user clod has reasoning on off with this extended thinking and gemini has something
[00:08:39.680 --> 00:08:45.280]   similar and there's these reasoning effort selectors in the api and this is really rough on a user side
[00:08:45.280 --> 00:08:50.800]   of things and making it so the model knows this will just really make it so it's easier to find the
[00:08:50.800 --> 00:08:57.440]   right model for the job and just kind of your kind of over spent tokens for no reason will go down a lot
[00:08:57.440 --> 00:09:02.480]   it's kind of obvious to want it and then it'll just it becomes a bigger problem the longer we don't have
[00:09:02.480 --> 00:09:08.240]   this some examples from when overthinking was kind of identified as a problem it's like
[00:09:08.240 --> 00:09:13.280]   the left half of this is you can ask a language model like what is two plus three and you can see
[00:09:13.280 --> 00:09:18.560]   these reasoning models use hundreds to a thousand tokens or something that could realistically be like
[00:09:18.560 --> 00:09:24.480]   one token as an output and then on the right is a kind of comparison of sequence links from a standard
[00:09:24.480 --> 00:09:31.440]   like non-rl trained instruction model versus the qwq thinking model and you really can gain this like
[00:09:31.440 --> 00:09:37.040]   10 to 100x in token spend when you shift to a reasoning model and if you do that in a way that
[00:09:37.040 --> 00:09:41.520]   is wasteful it's just going to really load your infrastructure and cost and as a user i don't want
[00:09:41.520 --> 00:09:46.720]   to wait minutes for an easy question and i don't want to have to switch models or providers to deal with that
[00:09:46.720 --> 00:09:55.040]   so i think one of the things that once we start have this calibration is i'm is this kind of strategy
[00:09:55.040 --> 00:10:00.960]   idea and on the right i went to the um i think it's epoch ai website i took a question one of their
[00:10:00.960 --> 00:10:07.200]   example questions from frontier math and i was like does this new deep seek r105 28 model like does
[00:10:07.200 --> 00:10:12.400]   it do any semblance of planning when it starts and you ask it a math problem it just like okay the first
[00:10:12.400 --> 00:10:17.040]   thing i'm going to do is i mean i need to construct a polynomial it's like it just goes right in and it
[00:10:17.040 --> 00:10:22.560]   doesn't do anything like trying to sketch the problem before it thinks and this is going to probably
[00:10:22.560 --> 00:10:28.960]   output 10 to 40 000 tokens and if it's going to need to do another 10x there it's just like if that's all in
[00:10:28.960 --> 00:10:34.000]   the wrong direction that's multiple dollars of spend and a lot of latency that's just totally useless
[00:10:34.000 --> 00:10:38.960]   and most of these applications are set up to expect a latency between one and 30 minutes so it's like
[00:10:38.960 --> 00:10:43.520]   there there is just a timeout they are fighting so either going in the wrong direction or just thinking
[00:10:43.520 --> 00:10:50.320]   way too hard about a sub problem it is going to make it so the user leaves so right now these models i
[00:10:50.320 --> 00:10:55.120]   said they do very little planning on their own but as we look at these applications they're very likely
[00:10:55.120 --> 00:10:59.760]   prompted to plan which is like the beginning of deep research and cloud code and we kind of have to
[00:10:59.760 --> 00:11:07.600]   make it so that is model native rather than something that we do manually and then once we look at this
[00:11:07.600 --> 00:11:13.120]   plan there's all these implementation details across something like deep research or codex which is like
[00:11:13.120 --> 00:11:18.880]   how do i manage a memory so we have cloud code compresses its memory when it fills up its context window we
[00:11:18.880 --> 00:11:23.520]   don't know if that's the optimal way for every application we want to avoid repeating the same
[00:11:23.520 --> 00:11:30.080]   mistakes we talked to greg was talking about the playing pokemon earlier which is a great example of
[00:11:30.080 --> 00:11:35.840]   that we want to have tractable parts we want to offload thinking if we have a really challenging part
[00:11:35.840 --> 00:11:40.880]   so i'll talk about parallel compute a little bit later it's a way to kind of boost through harder
[00:11:40.880 --> 00:11:48.480]   things and really we want language models to call multiple other models in parallel so right now people
[00:11:48.480 --> 00:11:54.080]   are spinning up tmux and launching cloud code in 10 windows to do this themselves but there's no reason
[00:11:54.080 --> 00:11:58.160]   a language model can't be able to do that it just needs to know the right way to approach it
[00:12:00.480 --> 00:12:08.320]   and as i started with this idea of kind of we need effort for or like we need to make effort to add new
[00:12:08.320 --> 00:12:15.120]   capabilities into language models when you when i think about this kind of story of qstar that became
[00:12:15.120 --> 00:12:20.640]   strawberry that became oh one the reason that it was in the news for so long and was such a big deal
[00:12:20.640 --> 00:12:27.040]   is like it was a major effort for open ai spending like 12 to 18 months building these initial reasoning
[00:12:27.040 --> 00:12:33.440]   traces that they could then train an initial model on that has some of these behaviors so it took a
[00:12:33.440 --> 00:12:38.480]   lot of human data to get things like backtracking and verification to be reliable in their models
[00:12:38.480 --> 00:12:44.880]   and we need to go through a similar arc with planning but with planning the kind of outputs that we're
[00:12:44.880 --> 00:12:49.440]   going to train on are are much more intuitive than something like reasoning i think if i were to ask
[00:12:49.440 --> 00:12:54.800]   you to sit down and write a 10 000 token reasoning trace with backtracking it's like you can't really do
[00:12:54.800 --> 00:13:01.200]   this but a lot of expert people can write a five to ten step plan that is very good or check the work
[00:13:01.200 --> 00:13:08.000]   of gemini or open ai when asked to write an initial plan so i'm a lot more optimistic on being able to
[00:13:08.000 --> 00:13:13.360]   hill climb on this and then it goes through the same path where once you have initial data you can do some
[00:13:13.360 --> 00:13:19.920]   sft and then the hard question is if the rl and even bigger tasks can reinforce these planning styles
[00:13:22.400 --> 00:13:28.320]   on the right i added kind of a hypothetical which is like we already have thinking tokens before answer
[00:13:28.320 --> 00:13:33.760]   tokens and there's no reason we can't apply more structure to our models to just really make them
[00:13:33.760 --> 00:13:35.760]   plan out their answer before they think
[00:13:35.760 --> 00:13:47.360]   so to give a bit more depth on this idea of skill versus planning if we go back to this example i would say
[00:13:47.360 --> 00:13:55.760]   that o3 is extremely skilled at search so being able to find a piece of nice and niche information that
[00:13:55.760 --> 00:14:01.200]   researchers in a field know of but can't quite remember the exact search words that is an incredible
[00:14:01.200 --> 00:14:06.800]   skill but when you try to put this into something like deep research there's this lack of planning is
[00:14:06.800 --> 00:14:12.640]   making it so that sometimes you get a masterpiece and sometimes you get a dud and if as these models get
[00:14:12.640 --> 00:14:18.240]   better at planning it'll just be more thorough and reliable and getting the kind of coverage that you
[00:14:18.240 --> 00:14:24.880]   want so it's like if it's crazy that we have models that can do this search but if you ask it to recommend
[00:14:24.880 --> 00:14:30.880]   some sort of electronics purchase or something it's really hard to trust because they can't just know
[00:14:30.880 --> 00:14:36.640]   how to pull in the right information and how hard it should try to do all that coverage
[00:14:38.960 --> 00:14:44.560]   so to kind of summarize these are the four things i presented i think you can obviously add more to
[00:14:44.560 --> 00:14:49.680]   these you could call a mix of strategy and abstraction there's like con you could call what i was describing
[00:14:49.680 --> 00:14:56.400]   as like context management in many ways but really just want to have things like this so that you can
[00:14:56.400 --> 00:15:01.760]   break down the training problem and think about data acquisition or new algorithmic methods for kind of
[00:15:01.760 --> 00:15:08.400]   each of these tasks and i mentioned parallel compute because i think this is an interesting one because
[00:15:08.400 --> 00:15:14.480]   if you use o1 pro it's still been one of the best models and the most robust models for quite some
[00:15:14.480 --> 00:15:20.400]   time and i've been very excited for o3 pro but it doesn't solve problems in the same way as like
[00:15:20.400 --> 00:15:25.360]   traditional inference time scaling where inference time scaling just made a bunch of things that didn't work
[00:15:25.360 --> 00:15:30.000]   go from zero to one where this parallel compute is really like it makes things more robust
[00:15:30.720 --> 00:15:35.040]   it just makes them nicer and it seems like this kind of rl training is something that can encourage
[00:15:35.040 --> 00:15:39.520]   exploration and then if you apply more compute in parallel it feels something kind of exploiting
[00:15:39.520 --> 00:15:44.400]   and getting a really well-crafted answer so there's a time when you want that but it doesn't solve every
[00:15:44.400 --> 00:15:51.120]   problem and to kind of transition into the end of this talk it's like there's been a lot of talks today
[00:15:51.120 --> 00:15:55.440]   saying the things that you can do with rl and there's obviously a lot of talk on the ground of
[00:15:56.080 --> 00:16:01.920]   what is called continual learning and if we're just continually using very long horizon rl tasks to
[00:16:01.920 --> 00:16:07.600]   update a model and diminish the need of pre-training and there are a lot of data points that were closer
[00:16:07.600 --> 00:16:13.600]   to that in many ways i think continual learning has a big algorithmic bottleneck where but just like
[00:16:13.600 --> 00:16:20.800]   scaling up rl further is very tractable and something that is happening so if people are to ask me what i'm
[00:16:20.800 --> 00:16:28.160]   working on at ai2 and what i'm thinking about this is my like rough summary of what i think a research
[00:16:28.160 --> 00:16:33.200]   plan looks like to train a reasoning model without without all the in between the line details so step
[00:16:33.200 --> 00:16:38.720]   one is you just get a lot of questions that have verified answers across a wide variety of domains
[00:16:38.720 --> 00:16:44.240]   most of these will be math and code because that's without that what is out there and then two if you look at
[00:16:44.240 --> 00:16:51.120]   all these recipe papers they're having a step where they filter the questions based on the the difficulty
[00:16:51.120 --> 00:16:56.960]   with respect to your base model so if a question is solved zero out of 100 times by your base model
[00:16:56.960 --> 00:17:01.840]   or 100 out of 100 you don't want questions that look like that because you're both not only wasting
[00:17:01.840 --> 00:17:07.840]   compute but you're messing up the gradients in your rl updates to make them a bit noisier and once you do
[00:17:07.840 --> 00:17:12.640]   that you just want to make a stable rl run that'll go through all these questions and have the numbers
[00:17:12.640 --> 00:17:18.320]   keep going up and that's the core of it is really stable infrastructure and data and then you can tap
[00:17:18.320 --> 00:17:24.240]   into all these research papers that tell you to do methods like overlong filtering or different clipping
[00:17:24.240 --> 00:17:29.120]   or resetting the reference model and that'll give you a few percentage points on the top where really
[00:17:29.120 --> 00:17:36.640]   it's just data and stable infrastructure and this kind of leads to the provocation which is like what
[00:17:36.640 --> 00:17:44.480]   if we rename post training as training and if openai 01 was like one percent of compute is post training
[00:17:44.480 --> 00:17:51.920]   relative to pre-training they've already said that 03 has increased it by 10x so if the numbers started at
[00:17:51.920 --> 00:17:58.960]   one percent you're very quickly getting to what you may see as like parity and compute in terms of gpu hours
[00:17:58.960 --> 00:18:05.040]   between pre-training and post training which if you were to take anybody back a year ago before 01 would
[00:18:05.040 --> 00:18:13.280]   seem pretty unfathomable and one of the fun data points for this is that the deep seek v3 paper and
[00:18:13.280 --> 00:18:19.840]   you kind of watch deep seeks transition into becoming more serious about post training like the original
[00:18:19.840 --> 00:18:26.320]   deep seek read through paper they use 0.18 percent of compute on post training in gpu hours and they said
[00:18:26.320 --> 00:18:30.880]   their pre-training takes about two months and there was a deleted tweet from one of their rl researchers
[00:18:30.880 --> 00:18:37.920]   that said the r1 training took a few weeks so if you make a few very strong probably not completely
[00:18:37.920 --> 00:18:43.440]   accurate assumptions that rl was on the whole cluster that would already be 10 to 20 percent of their
[00:18:43.440 --> 00:18:49.200]   compute i think like specific things for deep seek are like oh their pre-training efficiency is probably way
[00:18:49.200 --> 00:18:56.160]   better than their rl code and things like this but scaling rl is a very real thing if you if you look at this if you look at
[00:18:56.160 --> 00:19:01.760]   frontier labs and you look at the types of tasks that people want to solve with these long-term plans
[00:19:01.760 --> 00:19:07.920]   so it's good to kind of embrace what you think these models will be able to do and kind of break
[00:19:07.920 --> 00:19:20.240]   down tasks on their own and solve some of them so thanks for having me and let me know what you think

