
[00:00:00.000 --> 00:00:02.000]   The LA Kings Holiday Pack is back!
[00:02:57.500 --> 00:03:03.500]   focus on some of the ideas and concepts that would be universally applicable to U.S. investors,
[00:03:03.500 --> 00:03:06.500]   Canadian investors, German investors, regardless.
[00:03:06.500 --> 00:03:11.500]   But then we'll highlight some of the differences and the uniqueness between the Canadian situation
[00:03:11.500 --> 00:03:13.500]   and the U.S. American situation.
[00:03:13.500 --> 00:03:17.500]   But before we go into the specifics of financial planning,
[00:03:17.500 --> 00:03:20.500]   would you please share with us a little bit about your background and your story
[00:03:20.500 --> 00:03:23.500]   and how you got into the world of investing?
[00:03:23.500 --> 00:03:28.500]   Sure. It's sort of an unconventional background, I would say.
[00:03:28.500 --> 00:03:35.500]   My education was in English literature and I started my career as a journalist about 20 years ago.
[00:03:35.500 --> 00:03:42.500]   And I worked primarily as a magazine editor and later as a freelance writer and an author.
[00:03:42.500 --> 00:03:44.500]   And I did that for about 20 years.
[00:03:44.500 --> 00:03:52.500]   But over the last, let's say, six or seven years, I started to focus most of my writing on personal finance,
[00:03:52.500 --> 00:03:56.500]   which was not what I was doing in the beginning of my career.
[00:03:56.500 --> 00:03:58.500]   I just sort of backed into it.
[00:03:58.500 --> 00:04:01.500]   It became something that I was quite passionate about,
[00:04:01.500 --> 00:04:07.500]   and I set out to learn as much as I could about index investing specifically,
[00:04:07.500 --> 00:04:11.500]   which was the strategy that sort of caught my attention.
[00:04:11.500 --> 00:04:14.500]   And so I spent a lot of time reading, learning as much as I could.
[00:04:14.500 --> 00:04:18.500]   I started to write more and more about this strategy.
[00:04:18.500 --> 00:04:24.500]   And I started a blog in 2010 called Canadian Couch Potato,
[00:04:24.500 --> 00:04:29.500]   which is a reference to Scott Burns' original couch potato portfolio,
[00:04:29.500 --> 00:04:32.500]   which he created in the U.S. back in the early '90s.
[00:04:32.500 --> 00:04:37.500]   And this was just the idea of a very simple index-based portfolio.
[00:04:37.500 --> 00:04:42.500]   The original couch potato was actually just two funds, one stock fund, one bond fund, and nothing else.
[00:04:42.500 --> 00:04:50.500]   So I set out to try to Canadianize that because I noticed that all of the best writing
[00:04:50.500 --> 00:04:55.500]   and all of the best academic work about index investing had a U.S. focus.
[00:04:55.500 --> 00:05:00.500]   And as we'll talk about, I'm sure, later on, there were some practical and logistical challenges
[00:05:00.500 --> 00:05:04.500]   for Canadians who were trying to implement that strategy here.
[00:05:04.500 --> 00:05:07.500]   So I set out to do the blog.
[00:05:07.500 --> 00:05:10.500]   It became something that really took over a lot of my time.
[00:05:10.500 --> 00:05:15.500]   I was posting about twice a week, and the blog is now five years old.
[00:05:15.500 --> 00:05:21.500]   But about two years ago, I started to think about, well,
[00:05:21.500 --> 00:05:27.500]   how can I actually make the step from writing about investing to actually working with clients?
[00:05:27.500 --> 00:05:30.500]   I was getting a lot of email from readers asking me for advice.
[00:05:30.500 --> 00:05:34.500]   And, of course, I said, listen, I can't give you investment advice.
[00:05:34.500 --> 00:05:36.500]   I'm not a licensed advisor.
[00:05:36.500 --> 00:05:40.500]   I never thought that I would actually want to become a financial advisor.
[00:05:40.500 --> 00:05:42.500]   I didn't really like the industry very much.
[00:05:42.500 --> 00:05:45.500]   I still have a lot of problems with it.
[00:05:45.500 --> 00:05:52.500]   But I was very fortunate to find a group and a firm that was very supportive of what I was doing
[00:05:52.500 --> 00:05:54.500]   and had a very similar philosophy.
[00:05:54.500 --> 00:05:56.500]   And so I joined that company.
[00:05:56.500 --> 00:05:59.500]   It's called PWL Capital here in Toronto.
[00:05:59.500 --> 00:06:05.500]   About two years ago, and I just became licensed early in this spring.
[00:06:05.500 --> 00:06:10.500]   And so I'm now a fully licensed advisor, and it's mostly my full-time work now.
[00:06:10.500 --> 00:06:15.500]   And the writing is something I've been just kind of doing in my spare time.
[00:06:15.500 --> 00:06:19.500]   So a lot of people, when they think about hiring a financial advisor,
[00:06:19.500 --> 00:06:25.500]   especially someone with your background, where I'm sure that much of the initial phases of your
[00:06:25.500 --> 00:06:31.500]   learning about investments and writing about investments was focusing on how to reduce the cost of investing.
[00:06:31.500 --> 00:06:36.500]   This is one of the central linchpins of index investing.
[00:06:36.500 --> 00:06:44.500]   Why would you make the transition to earning money and adding additional cost to clients' portfolios by becoming an advisor?
[00:06:44.500 --> 00:06:47.500]   Well, that's a great question, and it's one I wrestled with too,
[00:06:47.500 --> 00:06:52.500]   because certainly at the early part of my career, and I think if you dig into my archives,
[00:06:52.500 --> 00:06:55.500]   you can find things that I wrote five or six years ago that said, you know,
[00:06:55.500 --> 00:07:00.500]   the first thing you should do to lower your cost is fire your advisor.
[00:07:00.500 --> 00:07:05.500]   And obviously I don't feel that way anymore, and the reason for that is just simply experience.
[00:07:05.500 --> 00:07:12.500]   I mean, I have encouraged many, many people to become do-it-yourself investors over the years.
[00:07:12.500 --> 00:07:16.500]   Some of them have done so very successfully.
[00:07:16.500 --> 00:07:22.500]   But I've come to appreciate, you know, now that I've worked with dozens and dozens of people closely,
[00:07:22.500 --> 00:07:28.500]   many people are just simply not equipped to become do-it-yourself investors.
[00:07:28.500 --> 00:07:33.500]   So they may lack the time, they may lack the technical knowledge, they may lack the discipline,
[00:07:33.500 --> 00:07:35.500]   they may lack the inclination.
[00:07:35.500 --> 00:07:40.500]   I mean, a lot of people just simply have no interest in this, and they recognize it's important.
[00:07:40.500 --> 00:07:43.500]   They just don't want to be the ones who actually do it.
[00:07:43.500 --> 00:07:46.500]   And they're quite happy to pay an advisor to do that.
[00:07:46.500 --> 00:07:53.500]   So I guess the subtlety that I've come to appreciate is that it's not about building a portfolio
[00:07:53.500 --> 00:07:58.500]   at absolute rock-bottom cost and to avoid fees at all costs.
[00:07:58.500 --> 00:08:03.500]   The idea is to make sure that whatever you're paying for is delivering value.
[00:08:03.500 --> 00:08:10.500]   And I think the distinction that sometimes gets lost is that I would say that in most cases,
[00:08:10.500 --> 00:08:16.500]   investment management--so, you know, trying to pick specific stocks or funds that beat the market--
[00:08:16.500 --> 00:08:18.500]   is generally a loser's game.
[00:08:18.500 --> 00:08:24.500]   And most people would agree that it's not likely to add value over time, and so it's not something you pay for.
[00:08:24.500 --> 00:08:28.500]   And that is what most people pay for when they use an advisor.
[00:08:28.500 --> 00:08:35.500]   On the other hand, things like financial planning, things like risk management, you know,
[00:08:35.500 --> 00:08:43.500]   things like imposing discipline and regular savings and just simply having a strategy in place is worth paying for.
[00:08:43.500 --> 00:08:48.500]   So the question is, you know, is your advisor delivering those useful services?
[00:08:48.500 --> 00:08:51.500]   And if so, is he or she delivering it at a reasonable price?
[00:08:51.500 --> 00:08:57.500]   I mean, if you're paying 2%, 2.5% for it, it's not going to add value no matter how good it is.
[00:08:57.500 --> 00:09:04.500]   But if you're paying a reasonable price, you know, 1% or less, well, then all of a sudden you can certainly add some value
[00:09:04.500 --> 00:09:07.500]   compared to what you would have been able to do on your own.
[00:09:07.500 --> 00:09:15.500]   Right. I'm seeing this across the industry, and, I mean, the academic literature is very difficult to argue with.
[00:09:15.500 --> 00:09:20.500]   When you get to the academic literature of the superiority of returns as compared, you know,
[00:09:20.500 --> 00:09:28.500]   between an active investment manager versus purely an index, there is, in my opinion,
[00:09:28.500 --> 00:09:34.500]   a nuance in the literature that it's not as conclusive as some people lay it out to be.
[00:09:34.500 --> 00:09:35.500]   There's a little bit of nuance.
[00:09:35.500 --> 00:09:43.500]   But the majority, I think, of portfolio managers are finding that the academic literature is not bearing out
[00:09:43.500 --> 00:09:49.500]   their ability to consistently deliver excess return in a reliable fashion.
[00:09:49.500 --> 00:09:50.500]   I'm comfortable saying that.
[00:09:50.500 --> 00:09:59.500]   What's interesting is much of the consumer-focused information that I read is still hammering on that, with good reason.
[00:09:59.500 --> 00:10:03.500]   But I'm seeing the industry acknowledge that and move away from that.
[00:10:03.500 --> 00:10:08.500]   And two anecdotal pieces of evidence, I know, well, actually three, I know many advisors who,
[00:10:08.500 --> 00:10:15.500]   it sounds like similar to you, accept the fact that so-called outperformance is not a fundamental value proposition
[00:10:15.500 --> 00:10:18.500]   that they can reliably, consistently deliver on.
[00:10:18.500 --> 00:10:20.500]   And they've just factored that into their practice.
[00:10:20.500 --> 00:10:27.500]   And I know many advisors who do everything within the context of a passive indexed portfolio,
[00:10:27.500 --> 00:10:29.500]   but still provide additional services.
[00:10:29.500 --> 00:10:37.500]   Number two is many advisors, just even from the beginning, that's becoming a standpoint, a starting point.
[00:10:37.500 --> 00:10:40.500]   Many young advisors that I know, they just kind of accept that and move in.
[00:10:40.500 --> 00:10:47.500]   But then another, the third example is I attended, just last week I attended a presentation here in town
[00:10:47.500 --> 00:10:54.500]   by a casual friend of mine who works for one of the large, well-regarded trust companies on Palm Beach Island.
[00:10:54.500 --> 00:11:00.500]   And this is one of the very storied names in trust management and trust services.
[00:11:00.500 --> 00:11:08.500]   And what's interesting is this entire trust management, this is a company that built their reputation upon being active managers.
[00:11:08.500 --> 00:11:17.500]   With one of these storied greater than a century histories, they've accepted the academic research
[00:11:17.500 --> 00:11:24.500]   and poured through it and recognized that what they thought they were delivering in measurement after the fact,
[00:11:24.500 --> 00:11:29.500]   they're actually not finding that they've been able to deliver it as successfully as they thought.
[00:11:29.500 --> 00:11:40.500]   They're transitioning their entire service platform slowly away from security selection into portfolio management,
[00:11:40.500 --> 00:11:47.500]   the science-based portfolio management, to deliver slight excess return, but not based upon security selection,
[00:11:47.500 --> 00:11:54.500]   but rather based upon the weighting of the portfolio and the connection of the portfolio weights to the client's actual goals.
[00:11:54.500 --> 00:11:59.500]   I was really impressed and really, I just thought for me it was a watershed moment,
[00:11:59.500 --> 00:12:07.500]   where here I am with an advisor who's running massive portfolios within this very large, very storied trust company,
[00:12:07.500 --> 00:12:11.500]   and this advisor is saying, "This is the position that we're going forward."
[00:12:11.500 --> 00:12:16.500]   So I think that people who are writing, yeah, there's still a lot of ups and downs in the retail market,
[00:12:16.500 --> 00:12:20.500]   but people who are, I mean, the writing is on the wall, the market has spoken,
[00:12:20.500 --> 00:12:27.500]   and low cost, low fees have really, are winning the day, hands down.
[00:12:27.500 --> 00:12:35.500]   Well, I agree with everything you said, and I would say that our, you know, the philosophy that we use at our firm is almost identical to what you described.
[00:12:35.500 --> 00:12:41.500]   The issue is that that message is not getting through in Canada the way it has in the U.S.,
[00:12:41.500 --> 00:12:46.500]   and unfortunately we are several years behind the curve,
[00:12:46.500 --> 00:12:55.500]   and it is really depressing in many ways to see the way most Canadians still think about investing.
[00:12:55.500 --> 00:13:02.500]   The mutual fund industry in Canada is enormous and a very powerful sales force,
[00:13:02.500 --> 00:13:13.500]   and this idea that, you know, the way to invest is not to look for star managers and not to, you know, look for advisors who will deliver out performance,
[00:13:13.500 --> 00:13:16.500]   is a minority here. It's a small minority here.
[00:13:16.500 --> 00:13:27.500]   I don't know what the numbers are specifically, but I do know that the percentage of assets in Canada that are indexed is much, much lower than it is in the U.S.,
[00:13:27.500 --> 00:13:35.500]   and so, you know, we really, I think, look to the U.S. in many ways to see where our industry is headed,
[00:13:35.500 --> 00:13:38.500]   but we're definitely way behind in that category.
[00:13:38.500 --> 00:13:42.500]   Well, that means you've got a good market outlook for your business.
[00:13:42.500 --> 00:13:46.500]   Well, I think that's true. I think we're kind of in the right place at the right time for that reason.
[00:13:46.500 --> 00:13:53.500]   Like, a lot of people will probably listen to our philosophy and our strategy in the U.S. and say, "Well, what's the big deal?"
[00:13:53.500 --> 00:13:58.500]   I mean, there's everybody in the U.S. is doing that. Or not everybody, but there are lots of firms that are doing that.
[00:13:58.500 --> 00:14:07.500]   Here, there are very few, and one of the things that we've found, you know, when we meet with prospective clients is they're surprised by what we have to say
[00:14:07.500 --> 00:14:10.500]   because they haven't heard it from too many other people.
[00:14:10.500 --> 00:14:20.500]   So, it really is an opportunity here, and we're hoping five years from now we'll be in the situation where I can make the argument that you just made.
[00:14:20.500 --> 00:14:28.500]   Right. What are the lessons that you're learning as you transition from writing about financial advice to giving financial advice to individuals?
[00:14:28.500 --> 00:14:33.500]   What have you learned that has surprised you, and what has been consistent with what you thought before?
[00:14:33.500 --> 00:14:38.500]   Yeah, so many things. That, I think, has been the real insight for me.
[00:14:38.500 --> 00:14:48.500]   I would say that when I first started writing, my focus was really on things like products, you know, how to find the right investments,
[00:14:48.500 --> 00:14:55.500]   try to find that perfect portfolio allocation in order to minimize risk and maximize return.
[00:14:55.500 --> 00:14:57.500]   It was technical things, right?
[00:14:57.500 --> 00:15:03.500]   And I focused on, you know, I tried to sort of find the right answer in all cases.
[00:15:03.500 --> 00:15:09.500]   And what I have learned over the years, especially from working with people, you know, people are human.
[00:15:09.500 --> 00:15:12.500]   We all have our biases. We all have our behavioral issues.
[00:15:12.500 --> 00:15:24.500]   And I've come to be much less ideological, and I started to really understand that what makes a successful investor is largely behavioral.
[00:15:24.500 --> 00:15:29.500]   So, there are many different ways to implement, you know, an index strategy.
[00:15:29.500 --> 00:15:35.500]   There are many different products you can use. There are many different asset allocations that may be appropriate.
[00:15:35.500 --> 00:15:42.500]   And all of that stuff is important on some level, but, you know, at the most basic level, you need to be a good saver.
[00:15:42.500 --> 00:15:50.500]   You need to have low costs, broad diversification, and you need the discipline to stick with your strategy when it feels like it's not working.
[00:15:50.500 --> 00:15:54.500]   And if you can do all of that, all of the rest is just details.
[00:15:54.500 --> 00:16:00.500]   And I still find, you know, when I write on the blog and there'll be a new product launch, for example,
[00:16:00.500 --> 00:16:10.500]   and people will say, like, you know, is it time for us to revamp our portfolios and get rid of the old products and get this new stuff in there because it's three basis points cheaper?
[00:16:10.500 --> 00:16:17.500]   And, you know, I always try to stress, you know, no, you don't have to feel like you have to constantly tinker with your portfolio, right?
[00:16:17.500 --> 00:16:21.500]   I mean, let's focus on the big picture and worry less about those small details.
[00:16:21.500 --> 00:16:25.500]   And that is something, you know, over the years, it's been strange.
[00:16:25.500 --> 00:16:32.500]   I would say my attitude and my overall investment philosophy has become simpler, not more complex.
[00:16:32.500 --> 00:16:39.500]   Like, as I've learned more, I realized that the number of things that truly matter are actually smaller.
[00:16:39.500 --> 00:16:46.500]   And so I've really tried to emphasize simplicity over technical sophistication over the years.
[00:16:46.500 --> 00:16:52.500]   And I really think that that's where most people go wrong, is that they get those big picture things wrong.
[00:16:52.500 --> 00:16:58.500]   It's interesting to listen to you because your experience mirrors much of my own.
[00:16:58.500 --> 00:17:06.500]   The first book I ever read on index investing that I remember was the book called The Lazy Person's Guide to Investing.
[00:17:06.500 --> 00:17:08.500]   And it was written by Paul Farrell.
[00:17:08.500 --> 00:17:12.500]   And he put in there the couch potato portfolio.
[00:17:12.500 --> 00:17:15.500]   And that was my first introduction to the couch potato portfolio.
[00:17:15.500 --> 00:17:16.500]   It blew my mind.
[00:17:16.500 --> 00:17:19.500]   I bought several copies of it, immediately started giving it away to people.
[00:17:19.500 --> 00:17:22.500]   And, you know, look at this great topic of investing.
[00:17:22.500 --> 00:17:26.500]   And I was very much anti-financial advisor.
[00:17:26.500 --> 00:17:28.500]   I was like, "Why would anybody ever be a financial advisor?
[00:17:28.500 --> 00:17:30.500]   It's a waste of money. It's a waste of time.
[00:17:30.500 --> 00:17:31.500]   You know, I can do better on my own.
[00:17:31.500 --> 00:17:33.500]   All of you can do better on your own."
[00:17:33.500 --> 00:17:38.500]   Then I, through a series of circumstances, I got into the financial services industry.
[00:17:38.500 --> 00:17:40.500]   And that expanded me.
[00:17:40.500 --> 00:17:45.500]   And I faced all of the same learning that you are talking about.
[00:17:45.500 --> 00:17:55.500]   And today I share that I have the conviction that although I think it's theoretically possible for somebody to be a do-it-yourself investor and to be a do-it-yourself financial planner,
[00:17:55.500 --> 00:18:00.500]   it's only theoretically possible if they have a very simple financial situation.
[00:18:00.500 --> 00:18:10.500]   And if they are very knowledgeable and willing to put in the time to really dig into the meaty technical books.
[00:18:10.500 --> 00:18:13.500]   And there are a couple of listeners to the show who have written to me.
[00:18:13.500 --> 00:18:18.500]   And they're exactly the kind of person who should be the do-it-yourself investor.
[00:18:18.500 --> 00:18:23.500]   I remember one listener wrote her own living trust for herself.
[00:18:23.500 --> 00:18:26.500]   But she read, I think, four legal books on it.
[00:18:26.500 --> 00:18:30.500]   And she was the person that could actually do it.
[00:18:30.500 --> 00:18:40.500]   For the vast majority of people, I cannot comprehend how in today's world that anybody can survive without good financial advice.
[00:18:40.500 --> 00:18:43.500]   Now, the structure of that financial advice may vary.
[00:18:43.500 --> 00:18:47.500]   But I think almost everything is relating to behavior.
[00:18:47.500 --> 00:18:52.500]   And a massive part of that is behavior of the investor as regards their portfolio.
[00:18:52.500 --> 00:18:55.500]   But then there's everything else related with personal finance.
[00:18:55.500 --> 00:18:56.500]   There is the portfolio management stuff.
[00:18:56.500 --> 00:18:58.500]   But then there's how much do I save?
[00:18:58.500 --> 00:18:59.500]   How do I grow my income?
[00:18:59.500 --> 00:19:05.500]   What decisions do I make that are efficient and useful from a tax perspective?
[00:19:05.500 --> 00:19:09.500]   And there are so many little gotchas, at least in our system in the United States.
[00:19:09.500 --> 00:19:21.500]   Every single transaction has little gotchas and has little bits of ideas that in the right situation could save hundreds or thousands or tens of thousands of dollars.
[00:19:21.500 --> 00:19:33.500]   But it's hard to articulate that to people because people are accustomed to thinking in terms of this manager is going to choose in an excellent manner the companies that I invest in.
[00:19:33.500 --> 00:19:38.500]   But in the real world, the reality is many times the people with the most money, that's what they're good at.
[00:19:38.500 --> 00:19:42.500]   They've built a company and they've sold it or they're building a company and having large profits.
[00:19:42.500 --> 00:19:46.500]   So they're not so concerned with what are the great companies that I can choose.
[00:19:46.500 --> 00:19:49.500]   They've already hit the home run for some people.
[00:19:49.500 --> 00:19:52.500]   And now they need a lot of help though with all the technical details.
[00:19:52.500 --> 00:20:02.500]   So it's interesting to me to hear your story because it sounds like so much of what I've told and I've never before 17 and a half minutes ago I've never said we've never talked in our life.
[00:20:02.500 --> 00:20:08.500]   Well, it definitely sounds like we both kind of arrived at the same conclusion maybe through different paths.
[00:20:08.500 --> 00:20:10.500]   And I think that's so true.
[00:20:10.500 --> 00:20:12.500]   And I thought a lot about this.
[00:20:12.500 --> 00:20:22.500]   And I should say that one of the things that we have done that's unique at the firm I'm with now is we do offer a service for do it yourself investors.
[00:20:22.500 --> 00:20:24.500]   As far as I know, it's unique in Canada.
[00:20:24.500 --> 00:20:31.500]   But the idea is that we will work with clients and we will do a basic financial plan for them.
[00:20:31.500 --> 00:20:35.500]   And we will come up with an asset allocation that's appropriate to them.
[00:20:35.500 --> 00:20:39.500]   But also we'll go through their saving strategies and things like this.
[00:20:39.500 --> 00:20:47.500]   And then we will help them open discount brokerage accounts and build a portfolio of ETFs they can manage on your own.
[00:20:47.500 --> 00:20:49.500]   But you're right. We have to kind of screen that.
[00:20:49.500 --> 00:20:55.500]   We have to make sure that the people that we are doing this for are going to be capable of managing it on their own.
[00:20:55.500 --> 00:21:04.500]   And what we've also learned as we've been doing this for a couple of years now is the portfolios that we built for them have become simpler over time for that reason.
[00:21:04.500 --> 00:21:10.500]   Because we used to say, well, let's add a little slice of real estate and let's add six, seven, eight funds.
[00:21:10.500 --> 00:21:24.500]   And now we keep it as simple as possible because we recognize that most people are not really willing or inclined or able to manage a complex portfolio on their own, especially across multiple accounts.
[00:21:24.500 --> 00:21:31.500]   And so if really what their goal is to just build something that they can manage on their own and keep costs low, we can definitely help them do it.
[00:21:31.500 --> 00:21:36.500]   But we need to keep it as simple as possible.
[00:21:36.500 --> 00:21:45.500]   But the other thing that I thought was really interesting in what you're saying is that, you know, I think people just think of financial advice in the wrong way.
[00:21:45.500 --> 00:21:50.500]   They think that the role of an advisor is to tell them what investments to buy.
[00:21:50.500 --> 00:21:53.500]   And we get that all the time with prospective clients.
[00:21:53.500 --> 00:21:57.500]   And, you know, I always try to say to people, I mean, think about it.
[00:21:57.500 --> 00:22:05.500]   If you are a superstar active manager, I mean, what sort of outperformance can you realistically expect over time?
[00:22:05.500 --> 00:22:12.500]   And I think most active managers would jump for joy for one percentage point outperformance over the long term.
[00:22:12.500 --> 00:22:13.500]   That would be phenomenal.
[00:22:13.500 --> 00:22:19.500]   So then I think you need to ask yourself, well, what difference would one percentage point make in your life?
[00:22:19.500 --> 00:22:25.500]   You know, if you were to improve your investment returns by one percentage point, it would certainly make a difference.
[00:22:25.500 --> 00:22:28.500]   If it was a very large portfolio, it would make a pretty big difference.
[00:22:28.500 --> 00:22:35.500]   But really what makes a much larger difference in your life is, you know, the basic planning decisions.
[00:22:35.500 --> 00:22:41.500]   Like, are you saving enough? Are you saving in the right investment vehicles in order to keep your taxes as low as possible?
[00:22:41.500 --> 00:22:54.500]   And, you know, are you making boneheaded behavioral decisions by, you know, I just think of the people, for example, who sold out of the market in '08 or '09 and took three years to get back in, or maybe are still sitting in cash.
[00:22:54.500 --> 00:23:02.500]   Do you think that that is going to cost you one percentage point over your lifetime, or do you think that's going to cost you double, maybe triple digits over your lifetime?
[00:23:02.500 --> 00:23:11.500]   So those enormous mistakes cost you much, much more than the benefit that any star active manager could deliver.
[00:23:11.500 --> 00:23:17.500]   And let's remember, too, that those star active managers who deliver one percent outperformance, what is that, one out of 100 people?
[00:23:17.500 --> 00:23:27.500]   So for the vast majority of people, you're looking at underperformance, and for those who are lucky enough to get the outperformance, it's probably not a make or break benefit.
[00:23:27.500 --> 00:23:32.500]   And so I just, why are we focusing so much of our attention on these things?
[00:23:32.500 --> 00:23:39.500]   Why not focus on what we can control, and why not focus on what actually has a meaningful difference in your life?
[00:23:39.500 --> 00:23:49.500]   And once you get around that mindset, I think then, you know, the type of service we offer and just the type of philosophy that we espouse makes so much more sense to them.
[00:23:49.500 --> 00:23:54.500]   And most people come around to that, especially after they go through the financial planning process.
[00:23:54.500 --> 00:23:56.500]   I think you must have seen this, too, right?
[00:23:56.500 --> 00:24:01.500]   Clients will not really know what a financial planning process is like because they've never had it.
[00:24:01.500 --> 00:24:02.500]   Right, exactly.
[00:24:02.500 --> 00:24:11.500]   But once they go through it and they experience it, and then you know what, all of a sudden their investments and their financial situation has real context to their own life.
[00:24:11.500 --> 00:24:19.500]   So it's not about lines on a graph, it's about whether I can retire in 10 years, right, or whether I can pay for my kids' college education.
[00:24:19.500 --> 00:24:25.500]   And then they get engaged with it, and once you've got them engaged with it, then you've made a real breakthrough.
[00:24:25.500 --> 00:24:31.500]   And then they stop talking about the details of the investments, and they focus more on that big picture.
[00:24:31.500 --> 00:24:38.500]   The financial planning process is the answer and the solution for just about every financial woe, but it's usually not what people think.
[00:24:38.500 --> 00:24:48.500]   A client comes in, I've had, I think of always two specific clients in my mind when I share these stories, but it's real, and it's happened more than just with these two cases.
[00:24:48.500 --> 00:24:58.500]   But a client comes in, or I go into the prospective client's office, and they sit down and they think we're going to talk about, you know, how much money is in their 401(k).
[00:24:58.500 --> 00:25:07.500]   And through the course of a 45-minute conversation, what actually comes out is that they hate the house that they live in, and so they walk out and they sell the house.
[00:25:07.500 --> 00:25:14.500]   And, or another situation was they thought, "Okay, well I'm feeling guilty because I'm not saving enough money for retirement."
[00:25:14.500 --> 00:25:19.500]   And the financial planning process revealed that retirement was not even a factor.
[00:25:19.500 --> 00:25:27.500]   Retirement in the sense of being financially independent at the age of 65 to go and golf for 30 years was of zero importance.
[00:25:27.500 --> 00:25:35.500]   But what was of real importance was to be able to allocate the money toward a round-the-world trip with the family and take a sabbatical.
[00:25:35.500 --> 00:25:42.500]   Well, the financial planning process reveals that, and you have to understand that while we have this amount of money, we have these assets,
[00:25:42.500 --> 00:25:49.500]   but all a financial planning process is, it's saying what are the goals, what's important to you as an individual, not what society has said is important to you,
[00:25:49.500 --> 00:25:58.500]   what's important to you, what are the risks of prioritizing one goal versus another, are you comfortable with those risks, can we mitigate them in some way.
[00:25:58.500 --> 00:26:06.500]   And that client walks out and says, "I'm not putting money in my 401(k) for the next couple years because I'm going to save money to take my round-the-world trip with my kids."
[00:26:06.500 --> 00:26:12.500]   That's what financial planning should reveal, and it usually has nothing to do with security selection.
