
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:05:29.380 --> 00:05:34.380]   on a fellow talking about Christianity and Islam.
[00:05:34.380 --> 00:05:38.460]   And the conclusion to his lecture was,
[00:05:38.460 --> 00:05:41.900]   invite somebody, invite a Muslim into your home for a meal.
[00:05:41.900 --> 00:05:43.800]   And that was the most radical thing
[00:05:43.800 --> 00:05:47.240]   he felt like you could do as a longtime missionary
[00:05:47.240 --> 00:05:51.240]   to the Muslim world is hospitality,
[00:05:51.240 --> 00:05:53.840]   listening to somebody's story face to face.
[00:05:53.840 --> 00:05:56.280]   They said, I guarantee you by the end of the conversation,
[00:05:56.280 --> 00:05:58.240]   they'll ask you about your religion
[00:05:58.240 --> 00:05:59.760]   and ask you about your faith.
[00:05:59.760 --> 00:06:02.080]   He says, I've seen it time and time again.
[00:06:02.080 --> 00:06:05.080]   When we were, I was concerned when our kids were
[00:06:05.080 --> 00:06:08.280]   sort of junior high, high school age,
[00:06:08.280 --> 00:06:10.080]   that we hadn't established a practice
[00:06:10.080 --> 00:06:13.160]   that I had experienced in my own family growing up
[00:06:13.160 --> 00:06:14.440]   of actually reading the Bible
[00:06:14.440 --> 00:06:16.760]   and praying together as a family.
[00:06:16.760 --> 00:06:18.720]   And just life was so busy
[00:06:18.720 --> 00:06:20.720]   and everybody's pulled every direction.
[00:06:20.720 --> 00:06:24.400]   And what we did is my wife and I committed ourselves
[00:06:24.400 --> 00:06:27.040]   to getting up early in the morning before our kids
[00:06:27.040 --> 00:06:29.320]   and making a really big hot breakfast.
[00:06:29.320 --> 00:06:31.280]   It was gonna be bacon and eggs,
[00:06:31.280 --> 00:06:32.720]   or it was gonna be pancakes,
[00:06:32.720 --> 00:06:35.160]   or it was gonna be homemade scones,
[00:06:35.160 --> 00:06:39.280]   but making a really nice big breakfast for the kids.
[00:06:39.280 --> 00:06:42.080]   And in the context of gathering around the meal
[00:06:42.080 --> 00:06:45.720]   in the morning, reading the scripture and praying together.
[00:06:45.720 --> 00:06:48.520]   And I'm just so grateful that our children
[00:06:48.520 --> 00:06:50.600]   will have some memory, they're adults now,
[00:06:50.600 --> 00:06:53.080]   that they will have a memory that we did that.
[00:06:53.080 --> 00:06:55.660]   And I wish we'd done it longer and done it more.
[00:06:55.660 --> 00:06:57.720]   So I think we need to give attention to the ways
[00:06:57.720 --> 00:07:01.440]   in which it's not just saying no to some things,
[00:07:01.440 --> 00:07:03.480]   but it's actually reinvigorating other things
[00:07:03.480 --> 00:07:05.400]   that are very, very life-giving
[00:07:05.400 --> 00:07:07.280]   and that we ground our discipleship.
[00:07:08.200 --> 00:07:10.400]   - That is really helpful for parents and couples
[00:07:10.400 --> 00:07:13.400]   as we think of hospitality and of our homes
[00:07:13.400 --> 00:07:15.500]   and the embodied traditions and patterns
[00:07:15.500 --> 00:07:16.720]   we wanna build into our lives,
[00:07:16.720 --> 00:07:18.560]   especially in reaching the lost.
[00:07:18.560 --> 00:07:20.560]   Thank you, Dr. Hyde-Marsh for that focus.
[00:07:20.560 --> 00:07:23.600]   For now, I have time for one more question for you,
[00:07:23.600 --> 00:07:25.800]   and it relates to the issue of workaholism,
[00:07:25.800 --> 00:07:28.760]   of finding our identity in our careers
[00:07:28.760 --> 00:07:30.860]   and the inherent dangers of this.
[00:07:30.860 --> 00:07:32.120]   I know you have some thoughts about this,
[00:07:32.120 --> 00:07:35.000]   and I wanna get your perspective next time.
[00:07:35.000 --> 00:07:36.400]   I'm your host, Tony Reinke.
[00:07:36.400 --> 00:07:37.520]   We'll see you tomorrow.
[00:07:37.560 --> 00:07:39.720]   (silence)
[00:07:39.720 --> 00:07:41.880]   (silence)
[00:07:41.880 --> 00:07:44.040]   (silence)
[00:07:44.040 --> 00:07:54.040]   [BLANK_AUDIO]

