
[00:00:00.000 --> 00:00:04.720]   [Music]
[00:05:07.880 --> 00:05:10.480]   Help us know how to fight for delight.
[00:05:10.480 --> 00:05:13.000]   And all the people said, "Amen."
[00:05:13.000 --> 00:05:14.000]   You're dismissed.
[00:05:14.000 --> 00:05:20.160]   Yeah, that apron story reminds me of an old APJ we recorded titled "Bible Time for Busy
[00:05:20.160 --> 00:05:21.160]   Moms."
[00:05:21.160 --> 00:05:24.880]   There, Pastor John encouraged moms of young kids to "find your apron."
[00:05:24.880 --> 00:05:31.520]   That was APJ 437, and you can find that episode at AskPastorJohn.com.
[00:05:31.520 --> 00:05:36.640]   This sermon clip was from a message preached on January 2, 2000 on Psalm 77.
[00:05:36.640 --> 00:05:42.720]   The sermon is titled "I Will Meditate on All Your Work and Muse on Your Deeds."
[00:05:42.720 --> 00:05:46.800]   A message in the sermon archive at DesiringGod.org.
[00:05:46.800 --> 00:05:48.000]   I am your host Tony Reinke.
[00:05:48.000 --> 00:05:50.000]   We'll see you back here on Friday.
[00:05:50.000 --> 00:05:50.640]   Thanks for listening.
[00:05:50.640 --> 00:05:58.980]   [BLANK_AUDIO]
[00:05:58.980 --> 00:06:01.040]   you

