
[00:00:00.000 --> 00:00:03.000]   Enjoying your podcast? We'll be brief.
[00:04:30.000 --> 00:04:35.000]   But YNAB allows me to budget my money and see how much I have and how much I don't.
[00:04:35.000 --> 00:04:38.000]   It forces me to spend the money that I actually have.
[00:04:38.000 --> 00:04:41.000]   In short, it's the best budgeting solution that I know of.
[00:04:41.000 --> 00:04:49.000]   I wish that I had been using it for the last decade because today I would be able to point to perhaps tens of thousands of additional net worth.
[00:04:49.000 --> 00:04:52.000]   Simply because of more effective budgeting.
[00:04:52.000 --> 00:04:54.000]   So try it for yourself.
[00:04:54.000 --> 00:04:59.000]   Go to RadicalPersonalFinance.com/YNAB.
[00:04:59.000 --> 00:05:03.000]   That is a tracking link where I get a commission when you download that software.
[00:05:03.000 --> 00:05:04.000]   Thank you for doing it.
[00:05:04.000 --> 00:05:05.000]   You don't have to pay for it.
[00:05:05.000 --> 00:05:10.000]   You can download it for a 30-day free trial if you check it out.
[00:05:10.000 --> 00:05:11.000]   If you want to buy it, great.
[00:05:11.000 --> 00:05:12.000]   If you don't, it's up to you.
[00:05:12.000 --> 00:05:20.000]   Download a fully functioning, full-featured version of the software at RadicalPersonalFinance.com/YNAB.
[00:05:20.000 --> 00:05:21.000]   You need a budget.
[00:05:21.000 --> 00:05:22.000]   You know that.
[00:05:22.000 --> 00:05:23.000]   Some kind of budget.
[00:05:23.000 --> 00:05:26.000]   Try out the YNAB software.
[00:05:26.000 --> 00:05:28.000]   Bill, welcome to Radical Personal Finance.
[00:05:28.000 --> 00:05:30.000]   Thank you, Josh.
[00:05:30.000 --> 00:05:36.000]   So I'm going to tell the back story of how we wound up at this interview here because I want to make sure that the audience knows.
[00:05:36.000 --> 00:05:38.000]   It's kind of an interesting story.
[00:05:38.000 --> 00:05:54.000]   Many moons ago on episode 133, I had a listener who asked me a question, and the question was regarding the idea of using a home equity line of credit to pay off your primary mortgage as a method to pay off the loan faster and cut your interest costs.
[00:05:54.000 --> 00:05:59.000]   And in that question that she said, it might have come from a book called Master Your Debt.
[00:05:59.000 --> 00:06:08.000]   In researching the answer to her question, I bought the book, found the chapter, read it, and I released episode 133 of the show, which is a Q&A.
[00:06:08.000 --> 00:06:18.000]   And it was a Q&A, and I said what I thought about the strategy, which we'll get to in just a couple of moments.
[00:06:18.000 --> 00:06:19.000]   But I was pretty hard on it.
[00:06:19.000 --> 00:06:30.000]   I ran into some unknown guy at a conference, and you started – you introduced yourself, and we started talking a little bit, and you said that basically you do this mortgage acceleration program.
[00:06:30.000 --> 00:06:33.000]   I said, have you ever heard of a book called Master Your Debt?
[00:06:33.000 --> 00:06:38.000]   And you said that you wrote the chapter or at least you contributed to the chapter.
[00:06:38.000 --> 00:06:43.000]   And now – and your name is indeed on the front cover of the book, Jordan Goodman, the author, with Bill Westrom.
[00:06:43.000 --> 00:06:47.000]   So we got Mr. Bill Westrom here who is the expert on the subject.
[00:06:47.000 --> 00:06:59.000]   So this ought to be a good conversation because I want to give you an opportunity to present the idea and share with us what mortgage acceleration is, why you're such an advocate and fan of it.
[00:06:59.000 --> 00:07:03.000]   But also I was quite critical of this chapter in your book.
[00:07:03.000 --> 00:07:09.000]   So I'll be again critical in this interview but give you an opportunity to show me where I'm wrong, and we'll let the audience choose.
[00:07:09.000 --> 00:07:18.000]   So go ahead and introduce yourself. Give us a little bit of your professional background and tell me how you got involved in this mortgage acceleration idea.
[00:07:18.000 --> 00:07:27.000]   All right. Well, we got to step back about 20-plus years when I first got into the banking and mortgage financing world.
[00:07:27.000 --> 00:07:30.000]   Long and short of it, I was a mortgage broker.
[00:07:30.000 --> 00:07:34.000]   I worked inside banks. I worked independently, but I was a mortgage broker.
[00:07:34.000 --> 00:07:45.000]   And this concept was introduced to me by Macquarie Bank when they introduced their asset manager hybrid first lien line of credit.
[00:07:45.000 --> 00:07:50.000]   They opened up a wholesale mortgage operation called Macquarie Mortgages USA.
[00:07:50.000 --> 00:07:53.000]   And the concept was pretty simple.
[00:07:53.000 --> 00:07:58.000]   You have a first lien line of credit. You deposit your income into it.
[00:07:58.000 --> 00:08:03.000]   And you can – now, theirs was a hybrid, so you could actually direct deposit your income into the line.
[00:08:03.000 --> 00:08:07.000]   You can direct pay, auto pay, e-bill pay out of the line.
[00:08:07.000 --> 00:08:16.000]   But the premise was this. Knowing that interest is charged based on the balance of the loan, when you put your income into that loan,
[00:08:16.000 --> 00:08:21.000]   it drops the balance dollar for dollar and reduces that loan's ability to charge you interest.
[00:08:21.000 --> 00:08:23.000]   So you create interest savings immediately.
[00:08:23.000 --> 00:08:27.000]   And because it's a line of credit, you can go in and get what you need to pay your bills.
[00:08:27.000 --> 00:08:29.000]   You go in and get what you need to pay your bills.
[00:08:29.000 --> 00:08:36.000]   And the difference between what you put in and what you took out, you would consider that your net payment against the debt for the month.
[00:08:36.000 --> 00:08:42.000]   Pretty simple concept. And that's how I was introduced to it back in 2002.
[00:08:42.000 --> 00:08:45.000]   And I've devoted my career to it ever since.
[00:08:45.000 --> 00:08:51.000]   And through that process, Macquarie recruited me and asked me to represent them in Tampa.
[00:08:51.000 --> 00:08:53.000]   So I was an account executive.
[00:08:53.000 --> 00:09:00.000]   My job is to go recruit brokers and introduce the concept and have them go sell my product for me.
[00:09:00.000 --> 00:09:08.000]   I realized very quickly I was going to starve to death, allowing those guys to earn my living for me.
[00:09:08.000 --> 00:09:12.000]   So I figured if I could get this to the public, I could build a business out of it.
[00:09:12.000 --> 00:09:15.000]   So I grabbed a broker that got it.
[00:09:15.000 --> 00:09:20.000]   We shook hands. I quit Macquarie and Truth and Equity was born in 2006.
[00:09:20.000 --> 00:09:24.000]   So that's the back story and that's why we're here today.
[00:09:24.000 --> 00:09:27.000]   So what do you guys do at Truth and Equity?
[00:09:27.000 --> 00:09:32.000]   We're a coaching, training and support business because we're no longer mortgage brokers.
[00:09:32.000 --> 00:09:35.000]   We're not in the loan game anymore. We're just loan experts.
[00:09:35.000 --> 00:09:41.000]   And so what we do is when people come through our website and they provide their basic financial information,
[00:09:41.000 --> 00:09:46.000]   what do they owe, what do they spend and what do they bring home per month,
[00:09:46.000 --> 00:09:51.000]   we can run an analysis to see if they're a good candidate for this or not.
[00:09:51.000 --> 00:09:53.000]   We put in a lot of time, Josh.
[00:09:53.000 --> 00:10:00.000]   We work a lot harder trying to keep people out than we do getting people in because this is a new financial strategy.
[00:10:00.000 --> 00:10:03.000]   And that's all we're talking about is a financial strategy.
[00:10:03.000 --> 00:10:06.000]   And we can determine if you're a good candidate or not.
[00:10:06.000 --> 00:10:10.000]   If you're not a good candidate, we'll let people know and keep doing what you're doing.
[00:10:10.000 --> 00:10:18.000]   But if you are a good candidate, we'll go through a demonstration and online meeting and go through the numbers with their actual numbers.
[00:10:18.000 --> 00:10:20.000]   So it's nothing as arbitrary.
[00:10:20.000 --> 00:10:25.000]   And we just show them and teach them how it works and what their life will look like.
[00:10:25.000 --> 00:10:30.000]   And if all the planets align and they want to move forward, we help facilitate the loan process
[00:10:30.000 --> 00:10:34.000]   because we know the HELOC market better than the HELOC market knows itself.
[00:10:34.000 --> 00:10:38.000]   And we know the right HELOCs to get and those to avoid.
[00:10:38.000 --> 00:10:40.000]   So we'll help facilitate that process.
[00:10:40.000 --> 00:10:46.000]   Once the loan's in place, then we teach homeowners how they're going to run their life day to day, week to week,
[00:10:46.000 --> 00:10:49.000]   month to month within the confines of the strategy.
[00:10:49.000 --> 00:10:55.000]   And we provide ongoing support to where we'll monitor their activity, evaluate their performance,
[00:10:55.000 --> 00:11:00.000]   make sure they're doing everything we're teaching, making sure they're getting the most out of the program.
[00:11:00.000 --> 00:11:03.000]   And we'll guarantee those results for six months.
[00:11:03.000 --> 00:11:09.000]   So at the end of six months, if they're doing everything I'm telling them to do and we're working with accurate figures,
[00:11:09.000 --> 00:11:13.000]   if it's not working as prescribed, I will refund my fee.
[00:11:13.000 --> 00:11:17.000]   And beyond the six months, our relationship does not change.
[00:11:17.000 --> 00:11:23.000]   My fee is a lifetime retainer and we'll continue to provide the support, training, and everything anybody needs
[00:11:23.000 --> 00:11:27.000]   to ensure that they're achieving at the highest level.
[00:11:27.000 --> 00:11:36.000]   Describe to me the perfect--if I were your perfect customer, the type of scenario that you just dream of.
[00:11:36.000 --> 00:11:41.000]   I assume if I put in information on your web form, this would pop up and it would pop up on your iPhone.
[00:11:41.000 --> 00:11:47.000]   What would be the email that if it popped up on your iPhone from your web inquiry application,
[00:11:47.000 --> 00:11:54.000]   what customer profile would just make you say, "This is perfect"?
[00:11:54.000 --> 00:11:58.000]   Lendability for one thing, right?
[00:11:58.000 --> 00:12:00.000]   You got to be able to get the loan out there.
[00:12:00.000 --> 00:12:07.000]   So we need a good credit score, which would be minimum 680.
[00:12:07.000 --> 00:12:14.000]   Need to have positive cash flow, but that's not always the case 100% because a lot of times we can create cash flow.
[00:12:14.000 --> 00:12:19.000]   When somebody's got credit card debt, installment loan debt, student loan debt, those are cash flow killers
[00:12:19.000 --> 00:12:26.000]   because they're to service that debt so much money is going away from our bank accounts to satisfy those debts
[00:12:26.000 --> 00:12:32.000]   that if we can consolidate some of that and get it under one umbrella, we can create cash flow.
[00:12:32.000 --> 00:12:36.000]   But cash flow is critical to the whole process.
[00:12:36.000 --> 00:12:41.000]   And other than that, desire, right?
[00:12:41.000 --> 00:12:44.000]   I mean, hell-bent desire to get rid of debt.
[00:12:44.000 --> 00:12:51.000]   Not I'm thinking about it, I'm curious about it, or if everything was just right, I'd get myself out of debt.
[00:12:51.000 --> 00:12:53.000]   You got to have desire. You got to want it.
[00:12:53.000 --> 00:12:55.000]   Okay.
[00:12:55.000 --> 00:12:59.000]   Next kind of preliminary question and we'll get to some of the specifics of the strategy.
[00:12:59.000 --> 00:13:07.000]   But where I had first heard of this was when U First Financial had their money merge account system.
[00:13:07.000 --> 00:13:08.000]   That was where I first heard of it.
[00:13:08.000 --> 00:13:12.000]   And it had a lot of popular press for a time.
[00:13:12.000 --> 00:13:15.000]   It was also roundly criticized by some people.
[00:13:15.000 --> 00:13:20.000]   I had an interaction with a broker and I spent a lot of time trying to understand it.
[00:13:20.000 --> 00:13:23.000]   And I thought I could see pluses and minuses.
[00:13:23.000 --> 00:13:29.000]   I don't know the full back story on what's happened to the U First Financial structure.
[00:13:29.000 --> 00:13:33.000]   Could you comment for just a moment on that because I think that's probably a name that many people would have heard.
[00:13:33.000 --> 00:13:34.000]   What happened with them?
[00:13:34.000 --> 00:13:35.000]   Where did they go right?
[00:13:35.000 --> 00:13:36.000]   Where did they go wrong?
[00:13:36.000 --> 00:13:40.000]   And how did they compare to what you do currently?
[00:13:40.000 --> 00:13:42.000]   All right.
[00:13:42.000 --> 00:13:43.000]   Yeah.
[00:13:43.000 --> 00:13:46.000]   U First Financial, they were the 800-pound gorilla when we got started.
[00:13:46.000 --> 00:13:48.000]   They were back in '06, '07.
[00:13:48.000 --> 00:13:50.000]   They were rocking and rolling.
[00:13:50.000 --> 00:13:56.000]   They were promoting and preaching the same strategy.
[00:13:56.000 --> 00:13:59.000]   The difference between us is our business models.
[00:13:59.000 --> 00:14:06.000]   They were a multi-level marketing software sales business.
[00:14:06.000 --> 00:14:07.000]   They weren't in the finance business.
[00:14:07.000 --> 00:14:10.000]   They weren't lending experts.
[00:14:10.000 --> 00:14:16.000]   Their whole model was all based around recruit agents, sell them the software and have them recruit more.
[00:14:16.000 --> 00:14:23.000]   So their business model failed them more than anything else because the strategy cannot fail itself because it's basic mathematics.
[00:14:23.000 --> 00:14:25.000]   They failed because of their business model.
[00:14:25.000 --> 00:14:27.000]   That's my opinion.
[00:14:27.000 --> 00:14:34.000]   When they were rocking and rolling, I'd make a phone call and I'd play customers so I could see what my competition was all about.
[00:14:34.000 --> 00:14:47.000]   And when you got some retired school teacher from Nebraska that can't explain any of it, of how it works, except that the software is really cool, that's a big red flag right there.
[00:14:47.000 --> 00:14:48.000]   Right, right.
[00:14:48.000 --> 00:14:50.000]   And the strategy didn't fail them.
[00:14:50.000 --> 00:14:52.000]   Their business model failed them.
[00:14:52.000 --> 00:14:54.000]   And why am I different?
[00:14:54.000 --> 00:14:56.000]   Why am I still here and they're not here?
[00:14:56.000 --> 00:14:58.000]   Because of my business model.
[00:14:58.000 --> 00:15:01.000]   Because I understand what it needs to succeed.
[00:15:01.000 --> 00:15:02.000]   I understand what the consumer needs.
[00:15:02.000 --> 00:15:03.000]   And they need coaching.
[00:15:03.000 --> 00:15:04.000]   They need training.
[00:15:04.000 --> 00:15:08.000]   They need somebody to take them by the hand and say, "Okay, you're doing this wrong.
[00:15:08.000 --> 00:15:09.000]   You're doing this right.
[00:15:09.000 --> 00:15:11.000]   If you're doing it wrong, let's make some corrections."
[00:15:11.000 --> 00:15:13.000]   You know, and just hand-holding.
[00:15:13.000 --> 00:15:22.000]   And that's been the secret of our success is bringing our expertise to somebody else and not leaving them up to their own devices.
[00:15:22.000 --> 00:15:30.000]   And I've got dozens of customers that have U-First Financial software sitting in there, sitting on a shelf that they've never even opened.
[00:15:30.000 --> 00:15:31.000]   Right.
[00:15:31.000 --> 00:15:34.000]   So certainly there's a need for it in anything.
[00:15:34.000 --> 00:15:37.000]   There's a need for individualized hand-holding.
[00:15:37.000 --> 00:15:48.000]   So let's dig into the nuts and bolts of the strategy, and I'm going to give you my layman's perspective and correct me or expand on anything that you perceive that is wrong.
[00:15:48.000 --> 00:15:52.000]   So if I come to you and I say, "Bill, listen, I've got a great credit score.
[00:15:52.000 --> 00:15:55.000]   I've got a house.
[00:15:55.000 --> 00:15:57.000]   I've got a little bit of equity in it.
[00:15:57.000 --> 00:15:58.000]   I put 20 percent down on my house."
[00:15:58.000 --> 00:15:59.000]   Let's just go with this example.
[00:15:59.000 --> 00:16:01.000]   "I put 20 percent down on my house.
[00:16:01.000 --> 00:16:02.000]   I got an 80 percent loan.
[00:16:02.000 --> 00:16:09.000]   It's conventionally financed, 30-year mortgage, and I've got positive cash flow, and I'm interested in pursuing this strategy.
[00:16:09.000 --> 00:16:21.000]   And I understand that what you're basically going to do is refinance my primary mortgage with a large home equity line of credit.
[00:16:21.000 --> 00:16:33.000]   So the advantage to me is instead of having an amortizing mortgage where the interest tables are going to be calculated based upon a normal amortization schedule,
[00:16:33.000 --> 00:16:41.000]   rather now I'm going to get the interest that's going to be charged to me based upon the average daily balance of the loan.
[00:16:41.000 --> 00:16:46.000]   So in a $200,000 house, I start with a $160,000 loan.
[00:16:46.000 --> 00:16:52.000]   Each month, the home equity mortgage company is going to run that calculation.
[00:16:52.000 --> 00:16:59.000]   Now, pretend I have $5,000 a month of income, and so the strategy is I have $5,000 a month.
[00:16:59.000 --> 00:17:05.000]   I write every month a $5,000 check toward that home equity line of credit.
[00:17:05.000 --> 00:17:13.000]   So that decreases the balance from $165,000 to $150,000.
[00:17:13.000 --> 00:17:24.000]   And then throughout the month, as I pay my bills and go through my normal spending patterns, I steadily take withdrawals against that line of credit.
[00:17:24.000 --> 00:17:34.000]   And perhaps if I'm spending $4,000 a month normally, then at the end of the month, my balance is going to have increased from $155,000 to $159,000.
[00:17:34.000 --> 00:17:37.000]   And then the next month, I'm going to do it again and again and again.
[00:17:37.000 --> 00:17:51.000]   And so the idea here is because the balance is lower, because of the large chunk of money into the home equity line of credit, I'm paying a little bit less interest in the short term.
[00:17:51.000 --> 00:18:03.000]   And because I'm keeping my excess money in the home equity line of credit, over time I'm getting rid of that debt more quickly.
[00:18:03.000 --> 00:18:06.000]   Was that an accurate representation of the idea?
[00:18:06.000 --> 00:18:09.000]   Yes.
[00:18:09.000 --> 00:18:19.000]   Is the scenario that I described with an 80 percent mortgage, is it possible in today's home equity line of credit markets to refinance all of that onto a HELOC?
[00:18:19.000 --> 00:18:21.000]   Guaranteed.
[00:18:21.000 --> 00:18:26.000]   So to me, that is the biggest benefit of this.
[00:18:26.000 --> 00:18:30.000]   I would love it if – so I owned a home at the time that I was reading this.
[00:18:30.000 --> 00:18:43.000]   I no longer own a home, but for me, I would love it if all of my financing strategies – if I could have mortgages that did not amortize, so I'm pretty disciplined with money.
[00:18:43.000 --> 00:18:56.000]   If I could have – on that basis, if I could have mortgages that didn't amortize but I always had the option – I'd love to have one of those pick-a-payment loans where I could just pay the minimum interest payment if I wanted to.
[00:18:56.000 --> 00:19:00.000]   To me, that's a huge benefit in and of itself right there.
[00:19:00.000 --> 00:19:05.000]   So tell me about – I've never really heard, though, that this is widely available.
[00:19:05.000 --> 00:19:09.000]   So how available is this?
[00:19:09.000 --> 00:19:14.000]   Well, it's – and I get that question quite a bit.
[00:19:14.000 --> 00:19:21.000]   When you ask availability, it's available to everyone, right?
[00:19:21.000 --> 00:19:33.000]   Because when you talk about who does and who can or who cannot, in availability, you're trying to pinpoint it to a particular source as in a bank, right?
[00:19:33.000 --> 00:19:35.000]   And I get the question all the time.
[00:19:35.000 --> 00:19:37.000]   What banks are doing this?
[00:19:37.000 --> 00:19:44.000]   Well, all of them are because they are – we're just using basic financial tools that you can go out and get every day.
[00:19:44.000 --> 00:19:46.000]   It's just they don't know how to teach it.
[00:19:46.000 --> 00:19:48.000]   They're not in the teaching business.
[00:19:48.000 --> 00:19:51.000]   They're not in the financial advice business.
[00:19:51.000 --> 00:19:53.000]   They're in the ordering business.
[00:19:53.000 --> 00:19:56.000]   That's one thing that a lot of people need to understand.
[00:19:56.000 --> 00:20:02.000]   When you walk into the lobby level of a bank, you're not talking to a banker.
[00:20:02.000 --> 00:20:04.000]   None of them are bankers.
[00:20:04.000 --> 00:20:07.000]   The bankers reside 25, 30 floors up.
[00:20:07.000 --> 00:20:11.000]   Bank employees – the people at the lobby level are bank employees, right?
[00:20:11.000 --> 00:20:18.000]   And they just have a menu that they offer up – checking account, savings account, CDs, mortgages, loans.
[00:20:18.000 --> 00:20:20.000]   You know, they just – that's all they do, right?
[00:20:20.000 --> 00:20:29.000]   So from availability standpoint, it's available to everyone if they just have the education and the knowledge of how to operate this.
[00:20:29.000 --> 00:20:33.000]   And now I want to go back to your example here real quick.
[00:20:33.000 --> 00:20:41.000]   And it's a common assumption that the only way to do this is to get into one big first lane line of credit.
[00:20:41.000 --> 00:20:51.000]   Well, that's only one option, but it's my secondary option these days because so many people have refinanced over the last five, six years,
[00:20:51.000 --> 00:20:54.000]   and they've got sub-4% interest rates.
[00:20:54.000 --> 00:20:57.000]   And we all know that HELOCs are variable rate loans.
[00:20:57.000 --> 00:21:01.000]   And exposing – and we know that rate is going to go up because it can't get any lower or much lower.
[00:21:01.000 --> 00:21:07.000]   They just bumped it in December by a quarter, but it's still at extremely low levels.
[00:21:07.000 --> 00:21:09.000]   But it's going to go up.
[00:21:09.000 --> 00:21:13.000]   And why expose the bulk of your debt to a variable rate when you don't have to?
[00:21:13.000 --> 00:21:20.000]   So more often than not, what I'm doing is people are going – I'm having people retain their first mortgage,
[00:21:20.000 --> 00:21:27.000]   and we just get a smaller second mortgage HELOC behind it if we have the equity or an unsecured line.
[00:21:27.000 --> 00:21:28.000]   We don't need HELOC.
[00:21:28.000 --> 00:21:29.000]   We need line of credit.
[00:21:29.000 --> 00:21:32.000]   That's the key because it's got the revolving door.
[00:21:32.000 --> 00:21:40.000]   So what we do in that case is we would take chunks of the second and throw it at the first conventional first mortgage.
[00:21:40.000 --> 00:21:51.000]   And when you make that big drop, big payment against the first, well, your payment is not going to change because that's contractual based on the promissory note.
[00:21:51.000 --> 00:21:56.000]   But now the division of principle and interest of that payment has changed dramatically.
[00:21:56.000 --> 00:22:04.000]   And oftentimes I can save – I can show people they can save more interest on their first payment than they'll pay on the second.
[00:22:04.000 --> 00:22:06.000]   So you have a net interest savings.
[00:22:06.000 --> 00:22:14.000]   It might be on paper, and you might not experience it in your checkbook, but you've got net interest savings.
[00:22:14.000 --> 00:22:22.000]   And then we just run the program through the second until that amount is paid off, and then we just wash, rinse, and repeat until it's all gone.
[00:22:22.000 --> 00:22:31.000]   And interestingly enough, that setup will perform better in most cases than a first lien line of credit.
[00:22:31.000 --> 00:22:39.000]   And the beauty of that as well from a risk standpoint is since you're in control of that second mortgage and how much you're going to pull out of there,
[00:22:39.000 --> 00:22:45.000]   depending on the rate environment, you choose what you're going to expose to the debt or to the rate.
[00:22:45.000 --> 00:22:54.000]   So there's an immense amount of flexibility and control built into this in that two-loan scenario.
[00:22:54.000 --> 00:22:59.000]   It's always difficult to have a verbal discussion without spreadsheets to dig into.
[00:22:59.000 --> 00:23:09.000]   But what would be the – just from a gut feeling, what would be the interest rate differential at which this type of thing would make sense?
[00:23:09.000 --> 00:23:18.000]   The scenario that you just mentioned, pretend I've got an 80/20 loan, $200,000 property, $160,000 first mortgage, 4% fixed rate.
[00:23:18.000 --> 00:23:24.000]   What would be the interest rates at which you would say this is working really well versus where you would say,
[00:23:24.000 --> 00:23:27.000]   "We've kind of lost our arbitrage opportunity"?
[00:23:27.000 --> 00:23:32.000]   Interest rate does not dictate that. Cash flow does.
[00:23:32.000 --> 00:23:35.000]   Expand on that, please. Teach me what you mean by that.
[00:23:35.000 --> 00:23:45.000]   Okay. When we look at interest rates, and this is based on what we've been taught decade after decade, generation after generation,
[00:23:45.000 --> 00:23:52.000]   we assume that the interest rate should dictate our financial decision, which I'm not saying that interest rate is not important.
[00:23:52.000 --> 00:23:56.000]   It is important. But interest rate is just a number.
[00:23:56.000 --> 00:24:00.000]   It needs something to feed off of to create a cost.
[00:24:00.000 --> 00:24:07.000]   And that number is the balance. Balance is the villain, not the interest rate.
[00:24:07.000 --> 00:24:13.000]   So with your question, there's no definitive answer on that question because everybody's different based on their own personal economy.
[00:24:13.000 --> 00:24:19.000]   Every person I work with, every program is customized to that specific person.
[00:24:19.000 --> 00:24:24.000]   If you look at everybody from the outside in, we're all virtually identical.
