
[00:00:00.000 --> 00:00:02.640]   (upbeat music)
[00:02:03.540 --> 00:02:06.020]   as much as I am on this topic.
[00:02:06.020 --> 00:02:07.780]   - I want to start letting people know
[00:02:07.780 --> 00:02:09.220]   who's coming on to get questions,
[00:02:09.220 --> 00:02:12.300]   'cause I'm sure people listening now would have great things.
[00:02:12.300 --> 00:02:14.740]   So that's something I might kick off in 2023.
[00:02:14.740 --> 00:02:16.660]   But I wanna jump right in.
[00:02:16.660 --> 00:02:18.180]   Saving time, freeing it up,
[00:02:18.180 --> 00:02:20.800]   buying it back with help from others is your superpower.
[00:02:20.800 --> 00:02:24.020]   We've talked about this before, both in work and life.
[00:02:24.020 --> 00:02:26.140]   I wanna hear how you got so good at it,
[00:02:26.140 --> 00:02:28.980]   because it's something that so many people struggle with,
[00:02:28.980 --> 00:02:30.780]   and also why you think it's so important
[00:02:30.780 --> 00:02:31.900]   that people start doing it,
[00:02:31.900 --> 00:02:34.380]   no matter where they are in their stage of life.
[00:02:34.380 --> 00:02:36.940]   - I learned this the hard way.
[00:02:36.940 --> 00:02:40.460]   I've been a business builder,
[00:02:40.460 --> 00:02:43.100]   tried to be an entrepreneur growing up,
[00:02:43.100 --> 00:02:47.020]   failed for seven years, just tried.
[00:02:47.020 --> 00:02:51.140]   And when I was 24, I found a different gear.
[00:02:51.140 --> 00:02:53.300]   Sounds crazy, but I read my first business book,
[00:02:53.300 --> 00:02:54.580]   turned out to be a good move.
[00:02:54.580 --> 00:02:56.020]   And then I actually hired a business coach
[00:02:56.020 --> 00:02:58.660]   this guy named Bob, he was an E-Myth certified coach.
[00:02:58.660 --> 00:03:00.460]   And Bob taught me a lot about business.
[00:03:00.460 --> 00:03:03.300]   And when I was 24, I started this company called Spheric.
[00:03:03.300 --> 00:03:06.820]   But what happened for me is over a four-year period,
[00:03:06.820 --> 00:03:08.980]   even though we grew a lot,
[00:03:08.980 --> 00:03:10.800]   we became a multi-million dollar company
[00:03:10.800 --> 00:03:13.940]   within a couple of years and grew to about 40 employees
[00:03:13.940 --> 00:03:16.180]   and won a bunch of awards,
[00:03:16.180 --> 00:03:19.260]   I just got really good at being productive.
[00:03:19.260 --> 00:03:22.860]   I didn't understand how to think of time and energy
[00:03:22.860 --> 00:03:25.620]   and just how I was showing up as a brother
[00:03:25.620 --> 00:03:28.060]   and a son and partner in life and as a friend.
[00:03:28.060 --> 00:03:29.380]   And what happened was,
[00:03:29.380 --> 00:03:32.500]   is I was working at the office on a Sunday morning
[00:03:32.500 --> 00:03:34.260]   and I was supposed to be back around 11 o'clock.
[00:03:34.260 --> 00:03:36.620]   I was engaged to a woman at the time
[00:03:36.620 --> 00:03:38.220]   and we had just bought a house.
[00:03:38.220 --> 00:03:41.020]   And before I knew it, it was two o'clock in the afternoon.
[00:03:41.020 --> 00:03:44.820]   And I was like, ran home and walked into the house
[00:03:44.820 --> 00:03:46.820]   and I found my fiance in tears
[00:03:46.820 --> 00:03:49.500]   and she just was beside herself.
[00:03:49.500 --> 00:03:54.020]   And she just looks at me and decides that was that.
[00:03:54.020 --> 00:03:55.620]   And she just goes, "I can't do this anymore."
[00:03:55.620 --> 00:03:58.100]   And takes the ring off and drops it on the counter.
[00:03:58.100 --> 00:04:01.500]   And she walked out and seven weeks before our wedding,
[00:04:01.500 --> 00:04:02.820]   my life just shattered.
[00:04:02.820 --> 00:04:04.980]   'Cause I think anybody that's done anything
[00:04:04.980 --> 00:04:07.260]   from working hard at their job
[00:04:07.260 --> 00:04:09.780]   to taking risk in a business,
[00:04:09.780 --> 00:04:11.260]   they don't do it really for themselves.
[00:04:11.260 --> 00:04:12.180]   I was doing it for her.
[00:04:12.180 --> 00:04:13.260]   I was doing it for our future,
[00:04:13.260 --> 00:04:14.980]   our lives that we were gonna build together.
[00:04:14.980 --> 00:04:17.380]   And that was when I had to like look in the mirror
[00:04:17.380 --> 00:04:18.820]   and ask myself,
[00:04:18.820 --> 00:04:21.780]   there's gotta be a different way to approach time
[00:04:21.780 --> 00:04:24.580]   because there was a six month period, Chris,
[00:04:24.580 --> 00:04:25.420]   that I actually thought that
[00:04:25.420 --> 00:04:28.980]   because I'm so driven in life and I was so horrible,
[00:04:28.980 --> 00:04:32.340]   I would go to birthday parties and bring my laptop.
[00:04:32.340 --> 00:04:33.460]   And that was normal.
[00:04:33.460 --> 00:04:35.060]   And I would think to myself,
[00:04:35.060 --> 00:04:36.340]   I'm the best friend ever
[00:04:36.340 --> 00:04:38.060]   'cause I'm so busy that I showed up
[00:04:38.060 --> 00:04:40.540]   and I'd sit in the living room on a laptop
[00:04:40.540 --> 00:04:43.060]   while everybody else was enjoying music and partying.
[00:04:43.060 --> 00:04:45.260]   And it was just crazy.
[00:04:45.260 --> 00:04:48.660]   That was the moment where I started reading books
[00:04:48.660 --> 00:04:51.540]   around leadership and personal development.
[00:04:51.540 --> 00:04:54.140]   Really diving into that component of it.
[00:04:54.140 --> 00:04:55.980]   And I just realized that
[00:04:55.980 --> 00:04:59.700]   it's not just about being super productive,
[00:04:59.700 --> 00:05:02.140]   even though I think I've gotten world-class at that.
[00:05:02.140 --> 00:05:03.980]   I've read all the productivity books.
[00:05:03.980 --> 00:05:07.420]   It's really about understanding how your energy flows
[00:05:07.420 --> 00:05:09.700]   throughout your calendar and your week and your month
[00:05:09.700 --> 00:05:11.220]   and your quarter and all these things
[00:05:11.220 --> 00:05:16.060]   so that you can show up to the work or the people
[00:05:16.060 --> 00:05:17.620]   in a completely different way.
[00:05:17.620 --> 00:05:18.740]   And that's why I wrote this book.
[00:05:18.740 --> 00:05:21.060]   It's just become such a foundational part of my life
[00:05:21.060 --> 00:05:23.420]   that if we fast forward to today,
[00:05:23.420 --> 00:05:25.020]   I have two incredible kids.
[00:05:25.020 --> 00:05:26.860]   I have dinner with them every night.
[00:05:26.860 --> 00:05:29.300]   I do quarterly retreats with my wife.
[00:05:29.300 --> 00:05:31.820]   We go to seminars, personal development programs together.
[00:05:31.820 --> 00:05:34.860]   I think I did 12 weeks of vacation this year.
[00:05:34.860 --> 00:05:37.460]   And I'm the CEO of two eight-figure companies
[00:05:37.460 --> 00:05:39.900]   where I wake up and push things forward.
[00:05:39.900 --> 00:05:41.980]   And there was no way that I could have done that
[00:05:41.980 --> 00:05:44.820]   if I didn't go through that painful moment
[00:05:44.820 --> 00:05:47.540]   to force me to learn the lessons
[00:05:47.540 --> 00:05:49.460]   that I share with people today.
[00:05:49.460 --> 00:05:50.580]   - Well, it sucks that you went through it,
[00:05:50.580 --> 00:05:52.300]   but I know that you're now in a good place
[00:05:52.300 --> 00:05:54.340]   and I'm fortunate that you've learned those lessons
[00:05:54.340 --> 00:05:55.500]   so you can share them with us.
[00:05:55.500 --> 00:05:57.020]   Where do you think people start with this?
[00:05:57.020 --> 00:06:00.260]   When I just heard you describe all of the stuff
[00:06:00.260 --> 00:06:02.420]   that you're doing now,
[00:06:02.420 --> 00:06:04.220]   my head kind of doesn't know how to compute it.
[00:06:04.220 --> 00:06:06.500]   I'm like, well, I just have this one small little thing
[00:06:06.500 --> 00:06:07.340]   that's a podcast.
[00:06:07.340 --> 00:06:08.300]   It's not the eight-figure company.
[00:06:08.300 --> 00:06:09.460]   It's just one of them.
[00:06:09.460 --> 00:06:11.260]   I don't have that much vacation.
[00:06:11.260 --> 00:06:12.500]   My wife and I don't go on these retreats.
[00:06:12.500 --> 00:06:14.500]   So it just seems impossible.
[00:06:14.500 --> 00:06:15.380]   - It kind of is.
[00:06:15.380 --> 00:06:17.820]   I forgot to mention, I also did three Ironmans this year.
[00:06:17.820 --> 00:06:21.900]   So it's kind of nuts, but Chris, we don't start there.
[00:06:21.900 --> 00:06:23.500]   That's not where I started.
[00:06:23.500 --> 00:06:25.940]   I think that the big thing for people to understand
[00:06:25.940 --> 00:06:29.860]   is that their calendar is telling them a story
[00:06:29.860 --> 00:06:32.300]   of what's important to them.
[00:06:32.300 --> 00:06:33.900]   And I tell this to people all the time.
[00:06:33.900 --> 00:06:36.500]   It's like, if you show me your calendar,
[00:06:36.500 --> 00:06:38.660]   I will tell you what is important to you,
[00:06:38.660 --> 00:06:40.980]   not what you tell me is important to you.
[00:06:40.980 --> 00:06:42.460]   I work with a lot of at-risk youth
[00:06:42.460 --> 00:06:45.220]   and I just even do the same process with them
[00:06:45.220 --> 00:06:47.300]   is we do a calendar audit.
[00:06:47.300 --> 00:06:50.420]   We look at what I call a time and energy audit
[00:06:50.420 --> 00:06:52.980]   of where are you actually spending your time
[00:06:52.980 --> 00:06:54.580]   and allocating that,
[00:06:54.580 --> 00:06:58.100]   and try to create a life that's by design, not by default.
[00:06:58.100 --> 00:06:59.460]   That's like a first principle.
[00:06:59.460 --> 00:07:02.100]   I can teach you all the ways to get more time,
[00:07:02.100 --> 00:07:04.980]   but if you don't at least admit to yourself that,
[00:07:04.980 --> 00:07:07.580]   "Hey, you have to be a little bit more proactive.
[00:07:07.580 --> 00:07:09.140]   "You gotta be a planner.
[00:07:09.140 --> 00:07:11.260]   "You need to look at your time and assess
[00:07:11.260 --> 00:07:13.500]   "and have a period of reflection,"
[00:07:13.500 --> 00:07:17.180]   to ask yourself like, "Was this a good use of my time?
[00:07:17.180 --> 00:07:21.300]   "Did it deliver not only the success impact
[00:07:21.300 --> 00:07:23.660]   "that I would like it to have in my career
[00:07:23.660 --> 00:07:27.820]   "or with my friends, but did it also bring the joy?"
[00:07:27.820 --> 00:07:29.620]   One thing I do every year at the end
[00:07:29.620 --> 00:07:31.860]   is I look at my previous 12-month period
[00:07:31.860 --> 00:07:34.500]   and I look at all the things I said yes to and I did.
[00:07:34.500 --> 00:07:37.220]   And then I go like, "Okay, what were the best experiences?"
[00:07:37.220 --> 00:07:39.340]   And then I go, "Okay, what's true about those ones?"
[00:07:39.340 --> 00:07:43.220]   And one example in my life is I don't go on vacation
[00:07:43.220 --> 00:07:45.740]   unless there's a physical component to what I'm doing.
[00:07:45.740 --> 00:07:47.340]   I've had people like, "Hey, come to Europe
[00:07:47.340 --> 00:07:49.460]   "and let's go drive supercars."
[00:07:49.460 --> 00:07:52.020]   I'm like, "Meh, what else?
[00:07:52.020 --> 00:07:53.700]   "Are we gonna go hike a mountain?
[00:07:53.700 --> 00:07:55.660]   "Are we gonna do a three-day bike trip?"
[00:07:55.660 --> 00:07:57.100]   I just had this feedback loop.
[00:07:57.100 --> 00:07:57.940]   And that's for me.
[00:07:57.940 --> 00:07:58.760]   For other people, they're like,
[00:07:58.760 --> 00:08:00.180]   "I have no interest in doing that,
[00:08:00.180 --> 00:08:02.100]   "but riding around in supercars in Europe sounds fun.
[00:08:02.100 --> 00:08:03.100]   "Let me do that."
[00:08:03.100 --> 00:08:07.540]   I'm just saying if we don't have a process of reflection,
[00:08:07.540 --> 00:08:09.860]   then there's no way you can be proactive
[00:08:09.860 --> 00:08:11.060]   and that's where it starts.
[00:08:11.060 --> 00:08:12.740]   It's with the calendar
[00:08:12.740 --> 00:08:15.420]   and it's not just a productivity thing,
[00:08:15.420 --> 00:08:16.860]   it's an energy thing.
[00:08:16.860 --> 00:08:19.060]   'Cause this is the cool part, Chris.
[00:08:19.060 --> 00:08:23.400]   I learned that the energy that I bring to the work
[00:08:23.400 --> 00:08:27.500]   can have a three to four times increase in output.
[00:08:27.500 --> 00:08:28.420]   What do I mean by this?
[00:08:28.420 --> 00:08:31.800]   Well, before I start doing a creative project,
[00:08:31.800 --> 00:08:35.420]   I'm full of self-doubt and frustration and anxiety
[00:08:35.420 --> 00:08:39.480]   and all these negative beliefs and I'm in low energy.
[00:08:39.480 --> 00:08:42.500]   The thing I'm creating literally has an impact.
[00:08:42.500 --> 00:08:44.380]   It's so funny because I see that where it's like,
[00:08:44.380 --> 00:08:45.920]   "Okay, if you're organizing an event
[00:08:45.920 --> 00:08:47.740]   "and one of the tasks for you to do
[00:08:47.740 --> 00:08:50.800]   "is to go and recruit sponsors,
[00:08:50.800 --> 00:08:54.340]   "if you just got in a fight with your better half
[00:08:54.340 --> 00:08:57.020]   "because you forgot to do something,
[00:08:57.020 --> 00:08:59.020]   "that energy shows up in the emails,
[00:08:59.020 --> 00:09:00.180]   "it shows up in your language,
[00:09:00.180 --> 00:09:01.380]   "it shows up in your body."
[00:09:01.380 --> 00:09:02.820]   And it's just so fascinating
[00:09:02.820 --> 00:09:04.940]   that people don't consider that.
[00:09:04.940 --> 00:09:07.740]   So for me, I'm always looking at the work I do
[00:09:07.740 --> 00:09:09.900]   and I just use a green highlighter and a red highlighter.
[00:09:09.900 --> 00:09:13.040]   It's like, this gives me energy and this takes my energy.
[00:09:13.040 --> 00:09:14.980]   And as much as I can, I try to remove the things
[00:09:14.980 --> 00:09:18.660]   that take my energy so that I'm stacking
[00:09:18.660 --> 00:09:21.000]   this positive energy flow to the work
[00:09:21.000 --> 00:09:23.500]   because it literally will have a two, three,
[00:09:23.500 --> 00:09:27.160]   four times amplifier to the outcome I'm after.
[00:09:27.160 --> 00:09:28.260]   I'm sure there are things,
[00:09:28.260 --> 00:09:30.380]   especially for anyone listening who has a job
[00:09:30.380 --> 00:09:33.860]   and they're not the boss, that just take the energy out.
[00:09:33.860 --> 00:09:35.700]   Are there certain places or times a day
[00:09:35.700 --> 00:09:36.940]   where you put those things?
[00:09:36.940 --> 00:09:38.660]   Yeah, I think everybody's different.
[00:09:38.660 --> 00:09:40.540]   I think, Chris, maybe you can relate to this
[00:09:40.540 --> 00:09:41.740]   with the new family.
[00:09:41.740 --> 00:09:43.620]   Before I had kids versus after I had kids,
[00:09:43.620 --> 00:09:46.900]   I used to be somebody that was more of a night owl
[00:09:46.900 --> 00:09:50.340]   and then I would start my day later and that was okay.
[00:09:50.340 --> 00:09:53.900]   Maybe I would get to work and I would jump into meetings
[00:09:53.900 --> 00:09:56.900]   and then do some more creative work in the afternoon.
[00:09:56.900 --> 00:09:58.300]   And then what happened is once I had
[00:09:58.300 --> 00:10:00.460]   these human alarm clocks, my two sons,
[00:10:00.460 --> 00:10:02.820]   and they're 11 months apart, it was bananas,
[00:10:02.820 --> 00:10:04.400]   which was another forcing function
[00:10:04.400 --> 00:10:06.380]   to get really good at the stuff I talk about.
[00:10:06.380 --> 00:10:09.460]   What I do now is I do all of my creative work
[00:10:09.460 --> 00:10:12.300]   in the morning and maybe if your boss tells you
[00:10:12.300 --> 00:10:13.940]   what to do with your time, but I know my team,
[00:10:13.940 --> 00:10:14.940]   we focus on outcomes.
[00:10:14.940 --> 00:10:16.900]   We don't tell people like what they should do.
[00:10:16.900 --> 00:10:19.680]   Sure, there's meetings they have to be at,
[00:10:19.680 --> 00:10:21.520]   but they're responsible for their own calendar.
[00:10:21.520 --> 00:10:25.000]   So if you can design it, the energy flows.
[00:10:25.000 --> 00:10:27.620]   Like what works good for me is all my creative work
[00:10:27.620 --> 00:10:29.020]   I do in the mornings.
[00:10:29.020 --> 00:10:33.940]   I try to push out any in-person conversations till later on.
[00:10:33.940 --> 00:10:36.100]   I personally like to work out at lunch
[00:10:36.100 --> 00:10:38.160]   because it creates a reset.
[00:10:38.160 --> 00:10:40.100]   And then I bring that reset energy
[00:10:40.100 --> 00:10:42.100]   into the afternoon conversations.
[00:10:42.100 --> 00:10:43.180]   And then I batch.
[00:10:43.180 --> 00:10:44.780]   There's so much stuff we can talk about around
[00:10:44.780 --> 00:10:47.880]   like just getting more out of the time we have.
[00:10:47.880 --> 00:10:49.580]   So it's so funny 'cause like a lot of times
[00:10:49.580 --> 00:10:52.620]   I'm like managing my leaders and they're talking to me,
[00:10:52.620 --> 00:10:53.820]   you know, I'm overwhelmed.
[00:10:53.820 --> 00:10:54.760]   I don't have this and this.
[00:10:54.760 --> 00:10:57.420]   And then we do a time and energy audit with their calendar.
[00:10:57.420 --> 00:11:00.460]   And it's really just about negotiating
[00:11:00.460 --> 00:11:02.260]   like constraints in an interface.
[00:11:02.260 --> 00:11:06.740]   Like a lot of people have the ability to call somebody up
[00:11:06.740 --> 00:11:08.020]   and say, "Hey, I know we have this meeting
[00:11:08.020 --> 00:11:09.800]   every Tuesday at nine.
[00:11:09.800 --> 00:11:11.860]   Is there any way we can move it to 11am?"
[00:11:11.860 --> 00:11:14.800]   Because it's the only thing that's breaking up my morning.
[00:11:14.800 --> 00:11:16.900]   And if I had an extra hour and a half
[00:11:16.900 --> 00:11:18.840]   and uninterrupted not broken up time
[00:11:18.840 --> 00:11:20.460]   to work on like some creative projects,
[00:11:20.460 --> 00:11:22.380]   I really think I'd be more effective.
[00:11:22.380 --> 00:11:23.580]   Most people would be like,
[00:11:23.580 --> 00:11:25.580]   "Yeah, it actually doesn't change my life.
[00:11:25.580 --> 00:11:28.340]   And if that's gonna support you, like game on."
[00:11:28.340 --> 00:11:30.460]   So I just think like trying to understand
[00:11:30.460 --> 00:11:32.260]   how you like to work.
[00:11:32.260 --> 00:11:33.960]   And then the key is to honor the calendar.
[00:11:33.960 --> 00:11:36.140]   It's like, I know what my week looks like
[00:11:36.140 --> 00:11:38.020]   and I review my calendar the night before
[00:11:38.020 --> 00:11:40.300]   and try to tweak anything that needs to be there.
[00:11:40.300 --> 00:11:41.540]   And then when it shows up,
[00:11:41.540 --> 00:11:43.820]   like I put my work in the calendar,
[00:11:43.820 --> 00:11:45.020]   even if there's nobody else involved.
[00:11:45.020 --> 00:11:47.740]   Like I literally, my to-do list is in my calendar
[00:11:47.740 --> 00:11:49.740]   and I just honor what I put in there.
[00:11:49.740 --> 00:11:52.980]   I think too often people drag their feet,
[00:11:52.980 --> 00:11:55.820]   spend a little too much time on TikTok or Instagram,
[00:11:55.820 --> 00:11:56.940]   whatever.
[00:11:56.940 --> 00:11:59.260]   And then that thing that they had an hour blocked out of,
[00:11:59.260 --> 00:12:01.340]   it's really 35 minutes and they're rushing through it.
[00:12:01.340 --> 00:12:02.380]   So there's that.
[00:12:02.380 --> 00:12:05.340]   But if you have the discipline and you're proactive,
[00:12:05.340 --> 00:12:07.940]   then I think that energy management flow
[00:12:07.940 --> 00:12:09.780]   is actually more productive than just saying
[00:12:09.780 --> 00:12:11.940]   I'm managing my time and I'm being productive in my time.
[00:12:11.940 --> 00:12:14.980]   And that's what shifted for me after my fiance left me
[00:12:14.980 --> 00:12:19.260]   and I had to rebuild my life was now I structure things
[00:12:19.260 --> 00:12:22.340]   so that when I transition in between meetings,
[00:12:22.340 --> 00:12:24.660]   I can be 100% present.
[00:12:24.660 --> 00:12:28.940]   Because before I was just dealing with like arguments
[00:12:28.940 --> 00:12:32.020]   and friction and what I call emotional shrapnel
[00:12:32.020 --> 00:12:34.220]   that often I was creating myself.
[00:12:34.220 --> 00:12:36.780]   If you're not a planner, one of my best friends,
[00:12:36.780 --> 00:12:39.180]   amazing human being, but gosh darn it,
[00:12:39.180 --> 00:12:42.780]   this guy is so forgetful and not a planner.
[00:12:42.780 --> 00:12:45.420]   The amount of times that I've seen him lose
[00:12:45.420 --> 00:12:46.940]   like two or three hours,
[00:12:46.940 --> 00:12:49.660]   I seen him drive eight hours to go pick something up
[00:12:49.660 --> 00:12:50.980]   because he'd forgotten he needed it
[00:12:50.980 --> 00:12:52.300]   the next day for something.
[00:12:52.300 --> 00:12:54.380]   And I just think to myself like,
[00:12:54.380 --> 00:12:57.060]   man, if he just spent a little bit more time
[00:12:57.060 --> 00:12:58.940]   measuring twice, cutting once,
[00:12:58.940 --> 00:13:01.700]   he would get back like two months of his year.
[00:13:01.700 --> 00:13:04.700]   He would pull forward two months of productivity
[00:13:04.700 --> 00:13:06.460]   into his calendar year
[00:13:06.460 --> 00:13:08.980]   for like a fraction of the time invested.
[00:13:08.980 --> 00:13:11.820]   So again, it's emotional shrapnel, it's self-inflicted.
[00:13:11.820 --> 00:13:14.260]   You're literally throwing hand grenades off in your life.
[00:13:14.260 --> 00:13:17.180]   And then you're dealing with the fallout of it
[00:13:17.180 --> 00:13:19.300]   just because you just haven't built that skill set
[00:13:19.300 --> 00:13:21.940]   and that discipline of being a little bit more disciplined.
[00:13:21.940 --> 00:13:22.780]   - So two things.
[00:13:22.780 --> 00:13:24.900]   One, I encourage anytime I have a meeting
[00:13:24.900 --> 00:13:25.980]   that gets invited to me,
[00:13:25.980 --> 00:13:28.740]   especially if it's a recurring meeting at work,
[00:13:28.740 --> 00:13:30.620]   I guess technically I'm not at a company anymore,
[00:13:30.620 --> 00:13:32.060]   but when I was,
[00:13:32.060 --> 00:13:36.060]   if they didn't select the let guests modify events button
[00:13:36.060 --> 00:13:38.100]   in Google Calendar or I'm sure
[00:13:38.100 --> 00:13:39.420]   on whatever calendaring system,
[00:13:39.420 --> 00:13:40.540]   I immediately follow up and I say,
[00:13:40.540 --> 00:13:42.660]   hey, I know this meeting is not for a couple of weeks
[00:13:42.660 --> 00:13:44.020]   or can you enable this feature?
[00:13:44.020 --> 00:13:45.900]   And I had it enabled by default.
[00:13:45.900 --> 00:13:49.300]   So I'd encourage everyone to make calendaring easier
[00:13:49.300 --> 00:13:52.020]   to just ask everyone to enable that feature
[00:13:52.020 --> 00:13:53.220]   on any recurring meeting
[00:13:53.220 --> 00:13:55.020]   so that you have the ability to move it
[00:13:55.020 --> 00:13:57.380]   without having to say, hey, can we move it?
[00:13:57.380 --> 00:14:00.460]   Now we gotta go back and forth spending on Slack or email,
[00:14:00.460 --> 00:14:01.300]   just enable that.
[00:14:01.300 --> 00:14:02.140]   So that's one.
[00:14:02.140 --> 00:14:04.220]   Two, you talk a lot about discipline,
[00:14:04.220 --> 00:14:06.780]   but let's talk about what happens when I sit down
[00:14:06.780 --> 00:14:09.180]   and I've got 30 minutes blocked off
[00:14:09.180 --> 00:14:12.300]   to go plan the next episode I'm gonna do
[00:14:12.300 --> 00:14:14.500]   and there's a million other little tiny things
[00:14:14.500 --> 00:14:16.540]   on a to-do list that I could go try to knock off
[00:14:16.540 --> 00:14:18.980]   that seem easier to make progress on.
[00:14:18.980 --> 00:14:20.380]   How does that discipline work for you?
[00:14:20.380 --> 00:14:21.980]   What makes that possible?
[00:14:21.980 --> 00:14:24.380]   - I think what's unique if you watch the way I work
[00:14:24.380 --> 00:14:28.060]   is I actually take all those projects
[00:14:28.060 --> 00:14:29.260]   or things that are in my calendar
[00:14:29.260 --> 00:14:33.820]   and I break down the tasks of the work I'm gonna do
[00:14:33.820 --> 00:14:35.700]   in the calendar description.
[00:14:35.700 --> 00:14:39.300]   So everything that is creative output that I need to do,
[00:14:39.300 --> 00:14:41.660]   and I'm literally looking at like 17 projects
[00:14:41.660 --> 00:14:42.860]   I'm working on,
[00:14:42.860 --> 00:14:47.300]   they already have the mini tasks inside of it broken down
[00:14:47.300 --> 00:14:49.580]   because most people procrastinate
[00:14:49.580 --> 00:14:50.900]   'cause they don't have clarity
[00:14:50.900 --> 00:14:52.820]   as to what the next action item.
[00:14:52.820 --> 00:14:56.100]   So if the thing says 60 minutes to go recruit sponsors
[00:14:56.100 --> 00:14:58.540]   for event or some play or whatever it is,
[00:14:58.540 --> 00:15:01.020]   and in it, it's like send five emails.
[00:15:01.020 --> 00:15:02.940]   Like you're literally that descriptive.
[00:15:02.940 --> 00:15:04.780]   You're like send five emails to this person,
[00:15:04.780 --> 00:15:07.220]   call John, ask him about this.
[00:15:07.220 --> 00:15:10.220]   I write it all down and kind of go,
[00:15:10.220 --> 00:15:13.460]   I would say 120% of what would need to happen
[00:15:13.460 --> 00:15:14.860]   for the goal to achieve.
[00:15:14.860 --> 00:15:17.140]   So like I always like try to like give myself
[00:15:17.140 --> 00:15:18.820]   a little bit more tasks to do.
[00:15:18.820 --> 00:15:20.980]   That way if I don't get to it or if I do get to it,
[00:15:20.980 --> 00:15:22.660]   it's just it increases the probability
[00:15:22.660 --> 00:15:24.180]   of the thing happening.
[00:15:24.180 --> 00:15:26.020]   'Cause I coach so many CEOs,
