
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:04:33.320 --> 00:04:34.840]   You pick a number.
[00:04:34.840 --> 00:04:41.200]   95% of your life is unpremeditated.
[00:04:41.200 --> 00:04:46.440]   Thoughts, attitudes, actions are spontaneous.
[00:04:46.440 --> 00:04:51.720]   They just are spillover, and the Bible is keenly aware of this
[00:04:51.720 --> 00:04:54.280]   and addresses it like this.
[00:04:54.280 --> 00:04:59.800]   Out of the abundance of the heart, the mouth speaks.
[00:04:59.800 --> 00:05:02.240]   The good person out of his good treasure,
[00:05:02.240 --> 00:05:06.920]   substitute the person with the renewed mind.
[00:05:06.920 --> 00:05:09.360]   The good person, the person with the renewed mind,
[00:05:09.360 --> 00:05:12.960]   out of the good treasure brings forth good.
[00:05:12.960 --> 00:05:15.480]   And the evil person out of the evil treasure
[00:05:15.480 --> 00:05:17.000]   brings forth evil.
[00:05:17.000 --> 00:05:20.800]   I tell you, on the day of judgment,
[00:05:20.800 --> 00:05:27.200]   people will give an account for every careless word,
[00:05:27.200 --> 00:05:33.640]   the ones you didn't think about at all, namely, most of them.
[00:05:33.640 --> 00:05:35.000]   It's got to be that way.
[00:05:35.000 --> 00:05:37.840]   You cannot stop before every sentence
[00:05:37.840 --> 00:05:40.520]   and ponder the use of your verbs and nouns.
[00:05:40.520 --> 00:05:42.680]   It's impossible to communicate that way.
[00:05:42.680 --> 00:05:46.040]   You must just keep talking.
[00:05:46.040 --> 00:05:48.480]   And if you were standing out here, you'd say,
[00:05:48.480 --> 00:05:50.040]   "Where is all that coming from?
[00:05:50.040 --> 00:05:54.040]   Because I'm not thinking in detail about which sentence to use
[00:05:54.040 --> 00:05:56.360]   and which adjective to use and what tone of voice to use
[00:05:56.360 --> 00:05:57.960]   and whether these gestures should keep going."
[00:05:57.960 --> 00:06:01.000]   And just your life is spillover.
[00:06:01.000 --> 00:06:05.160]   95% of the time, your life is spillover.
[00:06:05.160 --> 00:06:09.120]   And you may ask, "Well, why are you calling that part of the will of command?
[00:06:09.120 --> 00:06:11.360]   Because it sounds like, you know, will of command would be,
[00:06:11.360 --> 00:06:14.200]   I'm hearing a command, I'm thinking about it, and then I'm doing it.
[00:06:14.200 --> 00:06:18.360]   And I'm calling it the will of command because you get in the Bible commands,
[00:06:18.360 --> 00:06:22.960]   'Don't be angry, don't be prideful, don't covet,
[00:06:22.960 --> 00:06:27.720]   don't be anxious, don't be jealous, don't envy.'
[00:06:27.720 --> 00:06:30.440]   And you don't think of any of those.
[00:06:30.440 --> 00:06:34.840]   Nobody decides to be prideful.
[00:06:34.840 --> 00:06:37.160]   Now, see, I'm humble, but I really like to be prideful.
[00:06:37.160 --> 00:06:39.680]   So now I will make a decision to become prideful.
[00:06:39.680 --> 00:06:43.120]   Or I'm not feeling any envy right now, but I see somebody has something,
[00:06:43.120 --> 00:06:45.200]   I think I'll start feeling envy.
[00:06:45.200 --> 00:06:49.480]   Or I don't have enough and covetousness would be one way to respond.
[00:06:49.480 --> 00:06:50.440]   I think I'll respond with covetousness."
[00:06:50.440 --> 00:06:52.720]   Nobody lives like that.
[00:06:52.720 --> 00:06:59.800]   Those things happen to you and you are guilty because they're coming out of your heart.
[00:06:59.800 --> 00:07:03.440]   I don't, by and large, live my life by lists.
[00:07:03.440 --> 00:07:06.280]   You try to live your life by lists,
[00:07:06.280 --> 00:07:13.520]   either the list will be ridiculous in its shortness compared to the 10,000 things you do each day,
[00:07:13.520 --> 00:07:15.920]   or it will be so long you die.
[00:07:15.920 --> 00:07:19.240]   There's only one way to live the Christian life.
[00:07:19.240 --> 00:07:26.160]   Don't be conformed, but be transformed by the renewal of your mind.
[00:07:26.160 --> 00:07:28.280]   It's our only hope.
[00:07:28.280 --> 00:07:30.880]   Life is too spontaneous.
[00:07:30.880 --> 00:07:33.000]   You just can't live it by lists.
[00:07:33.000 --> 00:07:39.200]   You can't live it even by the Ten Commandments because 95% of the time you're doing stuff
[00:07:39.200 --> 00:07:41.600]   without reflecting on whether it breaks any commandment.
[00:07:41.600 --> 00:07:44.880]   You're just doing stuff.
[00:07:44.880 --> 00:07:49.280]   My biggest challenge is, "Piper, be new.
[00:07:49.280 --> 00:07:51.280]   Be new.
[00:07:51.280 --> 00:07:54.160]   Just get at the core of my being.
[00:07:54.160 --> 00:08:01.520]   If there's any stuff, junk, pride left down there that's just causing the stuff to come
[00:08:01.520 --> 00:08:08.760]   out unbidden and unplanned, get at me down there, Lord."
[00:08:08.760 --> 00:08:11.080]   That's the only hope, isn't it?
[00:08:11.080 --> 00:08:19.280]   So concluding exhortation, immerse yourself in God's Word.
[00:08:19.280 --> 00:08:21.400]   Saturate your mind with it.
[00:08:21.400 --> 00:08:22.680]   I don't know any other way.
[00:08:22.680 --> 00:08:23.680]   I'm 58.
[00:08:24.680 --> 00:08:32.960]   Two years ago, I said to the staff at a January meeting, "At age 56, I want to give my life
[00:08:32.960 --> 00:08:36.480]   to memorizing like I've never memorized before."
[00:08:36.480 --> 00:08:39.480]   I'll say that even stronger right now.
[00:08:39.480 --> 00:08:43.560]   I'm into mega Bible memorization.
[00:08:43.560 --> 00:08:52.360]   I don't know any other way to saturate, transform, shape, alter, bring my mind into conformity
[00:08:52.360 --> 00:08:56.640]   to the mind of Christ than by memorizing and meditating upon His Word.
[00:08:56.640 --> 00:09:03.360]   So I don't think you have a chance of a snowball in hell to be holy and avoid that kind of
[00:09:03.360 --> 00:09:09.160]   language if you don't meditate on the Word of God a lot.
[00:09:09.160 --> 00:09:11.920]   So immerse yourself in the Bible.
[00:09:11.920 --> 00:09:16.320]   Get serious about a renewed mind.
[00:09:16.320 --> 00:09:17.600]   That is valuable counsel.
[00:09:17.600 --> 00:09:23.000]   Once again, this excerpt comes from the most popular sermon we have in the DG Sermon Archive.
[00:09:23.000 --> 00:09:25.640]   It's titled, "What is the Will of God and How Do We Know It?"
[00:09:25.640 --> 00:09:28.160]   Which was preached on August 22, 2004.
[00:09:28.160 --> 00:09:32.440]   You can find it on our website at DesiringGod.org.
[00:09:32.440 --> 00:09:36.080]   Also be sure to listen to episode number 181 in this podcast series.
[00:09:36.080 --> 00:09:40.160]   Episode 181 was titled, "How Do We Know God's Will?"
[00:09:40.160 --> 00:09:44.000]   Well tomorrow we hear from a wife who caught her husband checking out a young, attractive
[00:09:44.000 --> 00:09:45.840]   woman at the grocery store.
[00:09:45.840 --> 00:09:48.380]   The wife is, of course, heartbroken.
[00:09:48.380 --> 00:09:50.680]   But should she say anything to him?
[00:09:50.680 --> 00:09:52.560]   We'll hear Pastor John respond to that tomorrow.
[00:09:52.560 --> 00:09:53.560]   I'm your host Tony Reinke.
[00:09:53.560 --> 00:09:56.520]   Thanks for listening to the daily Ask Pastor John podcast.
[00:09:56.520 --> 00:09:57.520]   [END]
[00:09:57.520 --> 00:09:57.520]   1
[00:09:57.520 --> 00:09:58.520]   Desiring God's Will 2.
[00:09:58.520 --> 00:09:59.520]   What is the Will of God and How Do We Know It?
[00:09:59.520 --> 00:10:00.520]   3.
[00:10:00.520 --> 00:10:00.520]   What is the Will of God and How Do We Know It?
[00:10:00.520 --> 00:10:01.520]   4.
[00:10:01.520 --> 00:10:01.520]   What is the Will of God and How Do We Know It?
[00:10:01.520 --> 00:10:11.520]   [BLANK_AUDIO]

