
[00:00:00.000 --> 00:00:05.000]   [Music]
[00:04:27.000 --> 00:04:35.000]   I'm tempted to quickly look at an email or a message or a blog right in the middle of my Bible reading
[00:04:35.000 --> 00:04:39.000]   and I must preach to myself sadly, "Hey, stop!
[00:04:39.000 --> 00:04:45.000]   Do you realize who you're talking to and who's talking to you right now?
[00:04:45.000 --> 00:04:50.000]   The God of the universe is speaking to you and you are listening to him.
[00:04:50.000 --> 00:04:53.000]   How do you think he feels about that?"
[00:04:53.000 --> 00:04:57.000]   And what I find is if I don't really work at this,
[00:04:57.000 --> 00:05:05.000]   Bible reading can take on a kind of mechanical feel or functional feel,
[00:05:05.000 --> 00:05:10.000]   and you're just jumping from thing to thing, in and out, instead of realizing,
[00:05:10.000 --> 00:05:17.000]   look, real change happens in the human soul when God Almighty shows up
[00:05:17.000 --> 00:05:22.000]   in his almighty authoritative word and works on you.
[00:05:22.000 --> 00:05:28.000]   And that's just diminished when we are jumping around looking at other things.
[00:05:28.000 --> 00:05:31.000]   That's a pretty serious downside.
[00:05:31.000 --> 00:05:38.000]   And if people can't overcome that, I would say it might be better not to even put yourself at risk in that regard.
[00:05:38.000 --> 00:05:44.000]   So, summing up, I think the digital revolution is inevitable
[00:05:44.000 --> 00:05:51.000]   and therefore is not mainly to be resisted, but managed with spiritual wisdom and discipline.
[00:05:51.000 --> 00:05:54.000]   And the main thing is, are we reading the Bible?
[00:05:54.000 --> 00:05:58.000]   Are we memorizing the Bible for our souls, for our ministry?
[00:05:58.000 --> 00:06:00.000]   Do we love the God of the Bible?
[00:06:00.000 --> 00:06:05.000]   Are we worshiping the God of the Bible as we read the Bible?
[00:06:05.000 --> 00:06:13.000]   Is he working on us, changing us, deepening us, sweetening us, tenderizing us, causing us to obey?
[00:06:13.000 --> 00:06:16.000]   Yes, excellent. Thank you, Pastor John.
[00:06:16.000 --> 00:06:21.000]   And the access we have to digital Bibles may change the way we think about Bible memorization.
[00:06:21.000 --> 00:06:25.000]   If I can search my Bible app for a verse, what good is the discipline of memorization?
[00:06:25.000 --> 00:06:27.000]   Let's talk about that next time, Pastor John.
[00:06:27.000 --> 00:06:32.000]   Until then, please email your own questions to us at AskPastorJohn@DesiringGod.org.
[00:06:32.000 --> 00:06:34.000]   I'm your host, Tony Reinke. We'll see you tomorrow.
[00:06:34.000 --> 00:06:36.000]   [end]
[00:06:36.000 --> 00:06:38.000]   [music]
[00:06:38.000 --> 00:06:40.000]   [music]
[00:06:40.000 --> 00:06:50.000]   [BLANK_AUDIO]

