
[00:00:00.000 --> 00:00:03.000]   I'm struggling to be social and confident.
[00:02:20.000 --> 00:02:26.000]   So ACT, otherwise known as third wave psychotherapy, stands for acceptance commitment therapy.
[00:02:26.000 --> 00:02:33.000]   It's a very effective evidence based type of psychotherapy that does really well with anxiety,
[00:02:33.000 --> 00:02:37.000]   social anxiety, panic type anxiety around other people.
[00:02:37.000 --> 00:02:44.000]   It's really based upon separating feelings from your actual actions.
[00:02:44.000 --> 00:02:50.000]   It really helps train you to recognize the physical symptoms of something like anxiety
[00:02:50.000 --> 00:02:53.000]   and say, yes, but I'm still going to commit to do this thing that I think is valuable.
[00:02:53.000 --> 00:02:56.000]   And I can still do that even if this feeling comes and goes.
[00:02:56.000 --> 00:02:59.000]   It helps you avoid labeling that feeling as this is really important.
[00:02:59.000 --> 00:03:02.000]   Something really bad is happening. It's really bad to be feeling this way.
[00:03:02.000 --> 00:03:09.000]   It breaks that loop of you labeling your feelings and just seeing them as feelings themselves.
[00:03:09.000 --> 00:03:13.000]   We talked about this a little bit in last week's episode.
[00:03:13.000 --> 00:03:15.000]   We read Marcus Aurelius' meditation.
[00:03:15.000 --> 00:03:20.000]   He had some actually stoic ideas that are connected to modern acceptance commitment therapy.
[00:03:20.000 --> 00:03:24.000]   But I just want to point that out there, Tanya, that there is a more serious training you can do
[00:03:24.000 --> 00:03:29.000]   with the tools of ACT that are there and available.
[00:03:29.000 --> 00:03:32.000]   And so if the anxiety is really holding you back, that's not permanent.
[00:03:32.000 --> 00:03:35.000]   You have to think about that like knee pain.
[00:03:35.000 --> 00:03:37.000]   You had knee pain, the doctor's going to help you fix it,
[00:03:37.000 --> 00:03:39.000]   though it might take some PT and a little bit of time.
[00:03:39.000 --> 00:03:42.000]   Same thing here. Look into acceptance commitment therapy.
[00:03:42.000 --> 00:03:44.000]   There are some good books on it.
[00:03:44.000 --> 00:03:50.000]   I think it's The Happiness Trap is one of the famous public-facing books on ACT.
[00:03:50.000 --> 00:03:52.000]   That's a good entry place into it.
[00:03:52.000 --> 00:03:57.000]   Harris, Russ Harris, maybe. You can look that up, Jesse, The Happiness Trap.
[00:03:57.000 --> 00:04:03.000]   But I just want to throw that out there because it can be frustrating if you're on the anxiety spectrum.
[00:04:03.000 --> 00:04:05.000]   I'm on that spectrum. It manifests for myself in interesting ways.
[00:04:05.000 --> 00:04:07.000]   I have to do a lot of training on it.
[00:04:07.000 --> 00:04:12.000]   But depending if you're on that spectrum, it can be frustrating to just be around someone really social.
[00:04:12.000 --> 00:04:15.000]   It's like, what's the problem? Just like come to the thing.
[00:04:15.000 --> 00:04:19.000]   Like what could go on? And they don't realize that you're feeling immense dread.
[00:04:19.000 --> 00:04:21.000]   So there's a lot of things you can do there, Tanya, that train.
[00:04:21.000 --> 00:04:26.000]   Do the work. It is worth it. Sociality is very important.
[00:04:26.000 --> 00:04:28.000]   Yeah, you got it right. It was Russ Harris.
[00:04:28.000 --> 00:04:30.000]   Russ Harris. OK. The Happiness Trap.
[00:04:30.000 --> 00:04:32.000]   Yeah. Yeah, it's a good book.
[00:04:32.000 --> 00:04:34.000]   All right. What do we got next?
[00:04:34.000 --> 00:04:40.000]   Next question is from Ben. In what ways can being ordinary be good in life?
[00:04:40.000 --> 00:04:43.000]   This was an interesting question, Ben. I had to think about it a little bit.
[00:04:43.000 --> 00:04:49.000]   It resonated a little bit because I think what you're getting at here is this interesting tradeoff
[00:04:49.000 --> 00:04:53.000]   when you're thinking about the deep life and how you want to shape it.
[00:04:53.000 --> 00:04:58.000]   There's one way you can go, of course, is towards exceptionalness.
[00:04:58.000 --> 00:05:01.000]   I want to do something exceptional. I want to be noted for it.
[00:05:01.000 --> 00:05:05.000]   I want to do something noteworthy, have some fame for this thing that I'm doing that's important.
[00:05:05.000 --> 00:05:07.000]   That's one particular path for the deep life.
[00:05:07.000 --> 00:05:12.000]   The other path for the deep life is I want to build a life around my values,
[00:05:12.000 --> 00:05:16.000]   start with discipline, figure out my values, organize my stuff,
[00:05:16.000 --> 00:05:20.000]   sacrifice and be a leader on behalf of others, and then find areas of my life that be remarkable.
[00:05:20.000 --> 00:05:25.000]   And you could sort of have this quiet, deep life where you really matter to a lot of people
[00:05:25.000 --> 00:05:32.000]   and you find and extract out of life a lot of joy and appreciation of stuff that's fantastic or great or remarkable,
[00:05:32.000 --> 00:05:36.000]   all without having to be I am an exceptional X and people recognize it.
[00:05:36.000 --> 00:05:39.000]   You have sort of two paths towards depth here.
[00:05:39.000 --> 00:05:44.000]   There's kind of pros and cons of each, especially when we look at that exceptionality path, right?
[00:05:44.000 --> 00:05:46.000]   Because there's good there and we shouldn't turn down the good.
[00:05:46.000 --> 00:05:48.000]   Why do people want to try to be great at things?
[00:05:48.000 --> 00:05:52.000]   Well, first of all, you do gain more autonomy.
[00:05:52.000 --> 00:05:55.000]   Right. You do something really well. There's more demand for it.
[00:05:55.000 --> 00:06:00.000]   You often gain more financial reward and or more control over how you live your life.
[00:06:00.000 --> 00:06:04.000]   There are several things I do at a pretty high level, and I do have a lot of flexibility in my life.
[00:06:04.000 --> 00:06:07.000]   We get a mess around in this playhouse, deep work HQ.
[00:06:07.000 --> 00:06:11.000]   You know, I go away in the summers.
[00:06:11.000 --> 00:06:14.000]   I have very high control over my schedule.
[00:06:14.000 --> 00:06:17.000]   I don't worry about money, really. That's not really an issue.
[00:06:17.000 --> 00:06:20.000]   So there's like great autonomy that comes from doing some things really well.
[00:06:20.000 --> 00:06:23.000]   Also, it feels good to be respected in the moment. We're wired for that.
[00:06:23.000 --> 00:06:29.000]   This is the whole tribal leadership thing. We tell ourselves it doesn't matter, but there is ego.
[00:06:29.000 --> 00:06:33.000]   And it's it you do feel if something goes really well, you'll feel good about that for a while.
[00:06:33.000 --> 00:06:39.000]   There's a reason why people chase it. That is the stimulus that is perverted when we see workaholism.
[00:06:39.000 --> 00:06:46.000]   Right. So with a addiction, there's usually some sort of very powerful stimulus that becomes the driver for the addiction.
[00:06:46.000 --> 00:06:55.000]   The feeling of intoxication, right. Workaholism is really that feeling of, wow, I did this thing well and people recognize that.
[00:06:55.000 --> 00:07:00.000]   And my boss rewarded me. That's a very strong stimulus. That's why you can build a whole addiction around it.
[00:07:00.000 --> 00:07:04.000]   On the flip side, though, it can be very stressful and anxiety producing to try to do something exceptionally well.
[00:07:04.000 --> 00:07:09.000]   It's hard to do. And it puts you in a bigger, more stressful circumstances.
[00:07:09.000 --> 00:07:15.000]   You have to navigate. You get more people, perhaps you like want your time than you have nearly enough time to actually give.
[00:07:15.000 --> 00:07:20.000]   And you have to start saying no to people and people think that you're being snobby or elitist.
[00:07:20.000 --> 00:07:27.000]   High stake things are just anxiety producing. And you have to figure, is this worth the anxiety? Is this one not?
[00:07:27.000 --> 00:07:31.000]   Things can fall apart. It's hard to do things at a high level. So there's negatives that come with it.
[00:07:31.000 --> 00:07:39.000]   I mean, I constantly have to make these decisions. There's things I, you know, television things I've turned down, for example, that may be in isolation.
[00:07:39.000 --> 00:07:41.000]   You say, well, that's cool. Like I know that show. That would be really cool to go on.
[00:07:41.000 --> 00:07:47.000]   And it's like, I can't do all of these things. And if I did, it's going to overwhelm me with time constraints.
[00:07:47.000 --> 00:07:52.000]   Anxiety, I have to be careful about how I make my path. So it's tricky.
[00:07:52.000 --> 00:07:59.000]   So I think it's a really good question, Ben. If you're going the route of let me just be exceptional, you can build depth around that.
[00:07:59.000 --> 00:08:02.000]   And there are some real positives you're going to get, but there's also negatives.
[00:08:02.000 --> 00:08:19.000]   And I say that because I think that then when you get the scale between the quiet remarkability approach versus the exceptional, notable, famous remarkability approach, when you put the cons with the pros on this ladder, the scales become about balanced.
[00:08:19.000 --> 00:08:39.000]   And so you really if you're going the quiet remarkability approach, a life that, you know, it's Lorelei Gilmore and the Gilmore Girls, not famous outside of Star's Hollow, not like exceptional at anything, but in that world, you know, is really well known and has built this really interesting life.
[00:08:39.000 --> 00:08:52.000]   And people really know her and appreciate her and she's involved in people's lives and having a positive impact on that town. But she's not famous outside of that small little town. That's quiet remarkability, not so bad of a path.
[00:08:52.000 --> 00:09:05.000]   And again, I don't want to say the other path, the sort of exceptional remarkability is bad. I'm just saying when you have the pros and the cons, it's no longer like, well, this is clearly better if you have the skill, you know, you have the whatever. I can shoot a really good jump shot. I could go that way.
[00:09:05.000 --> 00:09:16.000]   If you have the possibility to go that way, it's not bad, but it's also not a no brainer. And if you don't see an obvious way to get to the exceptional remarkability, you shouldn't feel bad about it because, again, these things balance out.
[00:09:16.000 --> 00:09:28.000]   Steph Curry versus Lorelei Gilmore, that old famous comparison like there's I don't know, there's plus and minuses to both. So neither should be dismissive of the other.
[00:09:28.000 --> 00:09:41.000]   That's a weird I might be the first person in history to make that particular comparison. Probably. I mean, I can't imagine it's come up in the locker room, you know, the NBA finals stuff.
[00:09:41.000 --> 00:10:00.000]   And this is your Lorelei moment, buddy. This is it. You got to just get out there. I want you to man up and Lorelei this. All right. I mean, you got to your dribbling should be like the fast speech cadence of Lorelei Gilmore confusing people with as you move back and forth verbally through various things.
[00:10:00.000 --> 00:10:15.000]   And this is the Kirk of your town. But you need to get the ball to Luke. There's probably some basketball strategy metaphor. The end of that speech would be like, hold on one second. Someone's hand me a piece of paper and I'm fired. And then the coach just walks out.
[00:10:15.000 --> 00:10:22.000]   So that story ends. Like, yeah, that makes sense. And I was fired. All right. Nonsense. Stop the nonsense. Let's move on. What do we got next?
[00:10:22.000 --> 00:10:37.000]   All right. Great. Next question is from Samantha. How important are having friends in life? If it is important, how would you recommend an introvert go about finding some? Also, can you provide some advice on moving on from certain friendships that could be holding someone back?
[00:10:37.000 --> 00:10:53.000]   So it's a good compliment to Tanya's questions about being more social and confident. Friends, as I mentioned, there are critically important. And for a friendship to be real, it has to involve non-trivial sacrifice of time and attention. Otherwise, your brain doesn't treat it as real.
[00:10:53.000 --> 00:11:12.000]   So just texting someone all the time doesn't count. Commenting on their social media doesn't count. Being active in a WhatsApp channel with them also does not count. As far as your brain is concerned, they're not a friend until you're going places and doing things with them, doing things you might not otherwise want to do, but you're doing it because they're your friend.
[00:11:12.000 --> 00:11:35.000]   That's when your brain begins to take the relationship seriously. So this should be a regular part of your weekly planning, especially if you're trying to build up friendships as something that's more important than a regular part of your weekly planning should be. What am I doing this week to strengthen or develop friendships? You have to be pretty systematic about it, especially if you're sort of getting back in the saddle, so to speak.
[00:11:35.000 --> 00:11:49.000]   So fortunately, I can point you towards a resource here. There was a segment we did a few episodes back on this notion of the friendship recession, this idea that Americans in particular have less friends than ever before.
[00:11:49.000 --> 00:12:05.000]   There was a segment where I had my friend Jamie Kilstein come on and talk about what he went through to gain a new group of friends in his 40s as a male, where this is kind of difficult. So we got into the weeds in that episode about specific things you can do to actually find and cultivate friends.
[00:12:05.000 --> 00:12:21.000]   So I won't repeat that all, but I will say find that segment on the friendship recession. That was a final segment on a relatively recent episode. Maybe Jamie you can look or Jesse. Jesse knows whenever Jamie's on, I begin just furiously messing up their names.
[00:12:21.000 --> 00:12:43.000]   Because as Jesse has pointed out is maybe it's because Joe Rogan's podcast producer is named Jamie. So it's just in the collective conscious of like Jamie is what you call the other person on a microphone when you're podcasting. So it doesn't take much to tip me into that. He'll look that up. But anyways, I think it was 266, 266 take control of your technology habits.
[00:12:43.000 --> 00:13:05.000]   Right. Episode 266, deeplife.com/listen. You'll find that in the video for it's there as well. So look at that discussion with Jamie, because I think this is critically important, especially if you do not have a robust group of friends. Think about that, like getting in shape. It's going to require a lot of work on a regular basis with some tried and true tactics, but it is absolutely, absolutely worth doing.
[00:13:05.000 --> 00:13:18.000]   All right, Jesse. See, I almost said Jamie there. I'm telling you, it's like very difficult once you start thinking about that. Hey, if you like this video, I think you'll really like this one as well. Check it out.

