
[00:00:00.000 --> 00:00:05.240]   With Kroger Brand products from Ralphs, you can make all your favorite things this holiday season.
[00:02:17.400 --> 00:02:23.900]   Now, we live in an interesting time wherein many of the traditional life scripts are being broken.
[00:02:23.900 --> 00:02:33.340]   There are more opportunities now for you and for me than there have been for the vast majority of people throughout the entire history of the human species.
[00:02:33.340 --> 00:02:36.340]   So there are more things that we can do.
[00:02:36.340 --> 00:02:42.760]   And yet usually we don't think of doing things until somebody brings the idea along our way.
[00:02:42.760 --> 00:02:53.200]   If you go out into the general population, you'll find that people largely do jobs that they do because somebody put it in front of them.
[00:02:53.200 --> 00:02:58.400]   For example, well, I'm a veterinarian because my uncle is a veterinarian.
[00:02:58.400 --> 00:03:01.700]   Or I'm a carpenter because my dad was a carpenter.
[00:03:01.700 --> 00:03:08.200]   Or I bought a pizza restaurant because I knew somebody that bought a pizza restaurant.
[00:03:08.200 --> 00:03:19.200]   Very rarely do any of us try to go out and take a broad scale survey of the opportunities that are in front of us and then choose which opportunities are right for us.
[00:03:19.200 --> 00:03:24.400]   Rather, we usually react or respond to what we see other people doing.
[00:03:24.400 --> 00:03:34.940]   And so I think there's a great deal of value in sharing our experiences one with another in the hopes that we can stimulate the creative juices of other people.
[00:03:34.940 --> 00:03:44.440]   Many of the things that I have done in my life that I'm very proud of have come as a result of my seeing someone else do those things.
[00:03:44.440 --> 00:03:56.440]   And now as the cost of communication and the barriers of communication have fallen so that I can communicate with you in this unique and interesting format, we can be exposed to more interesting ideas.
[00:03:56.440 --> 00:04:00.140]   So I'm going to expose you to some of these interesting ideas that come from my personal lists.
[00:04:00.140 --> 00:04:09.140]   They're not original to me, I'm sure, but in hopes that they will inspire you to think about what investments you might like to make for your children.
[00:04:09.140 --> 00:04:17.140]   In general, parents have a fairly consistent set of desires and goals for their children.
[00:04:17.140 --> 00:04:21.540]   Most of us, for example, want our children to be happy.
[00:04:21.540 --> 00:04:23.300]   It's a fairly normal human emotion.
[00:04:23.300 --> 00:04:25.880]   Most of us want to be happy ourselves.
[00:04:25.880 --> 00:04:28.140]   And so we want our children to be happy.
[00:04:28.140 --> 00:04:30.140]   Most of us want our children to be healthy.
[00:04:30.140 --> 00:04:33.140]   We say, as long as it's healthy, we're glad to have a baby.
[00:04:33.140 --> 00:04:37.140]   Most of us want our children to be successful.
[00:04:37.140 --> 00:04:39.140]   We have these things in common.
[00:04:39.140 --> 00:04:42.140]   Now, you might have more ideas than that.
[00:04:42.140 --> 00:04:44.140]   Most of us do.
[00:04:44.140 --> 00:04:50.140]   But in general, we share the same desire that our progeny would be successful, happy, well-adjusted.
[00:04:50.140 --> 00:04:51.140]   We want them to be wealthy.
[00:04:51.140 --> 00:04:54.140]   We want them to experience the good things in life that we've experienced.
[00:04:54.140 --> 00:05:02.140]   But when it comes time to connecting our money to these goals that we have, it can become a little bit more difficult.
[00:05:02.140 --> 00:05:06.140]   For example, I want my child to be happy.
[00:05:06.140 --> 00:05:11.140]   Well, how can I help that to happen?
[00:05:11.140 --> 00:05:21.140]   It may mean that I put my child in circumstances that are likely to lead to their general happiness and well-being.
[00:05:21.140 --> 00:05:23.140]   I think that's something that all of us as parents want to do.
[00:05:23.140 --> 00:05:25.140]   We want to give our children privilege.
[00:05:25.140 --> 00:05:28.140]   We want to put them in good circumstances.
[00:05:28.140 --> 00:05:40.140]   And so one way that we might spend money on helping our children to be happy would be to move from a bad neighborhood where people are unhappy to a better neighborhood where people are happier.
[00:05:40.140 --> 00:05:46.140]   Or from a bad country where there are no opportunities to a better country where there are more opportunities.
[00:05:46.140 --> 00:05:48.140]   And so these things involve money.
[00:05:48.140 --> 00:06:01.140]   And as you talk to parents from around the world who love their children and are helping to have their children live a better life, you'll find that they make these big changes in their life.
[00:06:01.140 --> 00:06:12.140]   Now, for many of us who live in prosperous first world countries, for many of us who experience and enjoy great wealth, we don't think so much about those things.
[00:06:12.140 --> 00:06:21.140]   Most of us who listen, most of my listeners who listen to this show, most of us live in perfectly safe, perfectly adequate living situations.
[00:06:21.140 --> 00:06:24.140]   Most of us live in a country that we want to live in.
[00:06:24.140 --> 00:06:28.140]   Most of us have already achieved that basic foundation.
[00:06:28.140 --> 00:06:36.140]   And so it becomes more difficult to now look at our children and to look at our money and say, "How do I invest in my children?"
[00:06:36.140 --> 00:06:38.140]   But yet it's even more important.
[00:06:38.140 --> 00:06:50.140]   Now, the standard financial planning script for this investment is, of course, suited to things that can be sold, specifically college education.
[00:06:50.140 --> 00:06:59.140]   If you ask most financial advisors how you can invest for your children, the common answer that you'll get is simply, "Well, I can help you set up a college fund."
[00:06:59.140 --> 00:07:01.140]   Now, there's nothing wrong with a college fund.
[00:07:01.140 --> 00:07:05.140]   And I think a college education is an excellent thing to acquire.
[00:07:05.140 --> 00:07:15.140]   If a child, especially if a child has a high cognitive ability, a college education could be a tremendous and very useful and important part of their overall formation.
[00:07:15.140 --> 00:07:28.140]   I am persuaded that most people who are capable, intellectually, cognitively capable of academic success should pursue a college education.
[00:07:28.140 --> 00:07:34.140]   Way back in episode 227, I did a show called "The Five Benefits of College and Radical Ways to Exploit Them,"
[00:07:34.140 --> 00:07:40.140]   where I talked about the five major benefits of college that I see and how college can really fit those things.
[00:07:40.140 --> 00:07:44.140]   Then I talked about ways that you could get those five benefits even without college.
[00:07:44.140 --> 00:07:51.140]   So I think that college is important, but I don't think it's a particularly important financial planning objective.
[00:07:51.140 --> 00:08:02.140]   And I think that if you have a limited number of dollars to invest, that there are some other investments that could be far more productive than setting aside money in a college fund.
[00:08:02.140 --> 00:08:18.140]   In my opinion, it is setting aside money in a college fund is one of the least efficient ways for you and me as parents to accomplish our objectives of helping our children to experience the success that we hope for them to experience.
[00:08:18.140 --> 00:08:31.140]   Now, setting aside money in a college fund is a very convenient way for the financial planning industry and for the college industry to help you to feel like you're doing good things for your child.
[00:08:31.140 --> 00:08:34.140]   And it's fine. It can be a good thing.
[00:08:34.140 --> 00:08:40.140]   But it's not necessarily the most efficient way for you to achieve your personal goals.
[00:08:40.140 --> 00:08:44.140]   I think there are much better options and opportunities.
[00:08:44.140 --> 00:08:51.140]   In a recent episode, a Q&A show, I talked about the value of earlier forms of education.
[00:08:51.140 --> 00:09:10.140]   For example, if you have $50,000 to spend and you're thinking about spending it either on a college degree or if you're thinking about spending it on a higher quality primary and secondary school education, I think you should spend it on the primary and secondary school education.
[00:09:10.140 --> 00:09:13.140]   I think it would be much more effective than if it's spent on the college degree.
[00:09:13.140 --> 00:09:18.140]   And that's an example of the type of thinking that I like to talk about that I believe is valid.
[00:09:18.140 --> 00:09:22.140]   I haven't had any good defeaters for these arguments presented to me.
[00:09:22.140 --> 00:09:30.140]   And I hope by showing you how you have to think outside of the things that can be purchased from the financial industry, you can get better results.
[00:09:30.140 --> 00:09:32.140]   I'm hoping that that will impact you.
[00:09:32.140 --> 00:09:37.140]   That's the preamble now for a list of things for you to think about.
[00:09:37.140 --> 00:09:43.140]   So I'm going to give you just my list of a dozen different things that I think you can invest some money in.
[00:09:43.140 --> 00:09:47.140]   These certainly don't fit the typical tradition of investments.
[00:09:47.140 --> 00:09:50.140]   I'm not saying buy a house for your child, although I think that could be excellent.
[00:09:50.140 --> 00:09:56.140]   I'm just talking about ways that you could spend money to help your child learn some interesting life lessons.
[00:09:56.140 --> 00:10:01.140]   And these are things that my wife and I are doing for our children.
[00:10:01.140 --> 00:10:14.140]   Number one, I think the most important investment, and by the way, this list is not in what I consider to be level of importance from most important to least important.
[00:10:14.140 --> 00:10:32.140]   But I consider the most important investment to make into your child's education is that your child will know how to learn.
[00:10:32.140 --> 00:10:36.140]   The basic life skill is knowing how to learn.
[00:10:36.140 --> 00:10:39.140]   I don't think that's necessarily the most important thing you could do for your child.
[00:10:39.140 --> 00:11:01.140]   In my opinion, some of the most important things you could do for your child would be to make sure that your child is a stable, normal person who doesn't experience the fears and the phobias and kind of the psychological unrest that many people experience.
[00:11:01.140 --> 00:11:10.140]   I think you can provide that through things like a stable home environment, through a well-crafted worldview, by protecting them from outside risk and danger.
[00:11:10.140 --> 00:11:11.140]   There are many things there.
[00:11:11.140 --> 00:11:18.140]   But in terms of their education, I think the number one most important thing is knowing how to learn.
[00:11:18.140 --> 00:11:36.140]   If your child knows how to learn, they can unlock the secret of life because we live in a world where almost any problem can be overcome by a person who knows how to learn and who knows how to solve problems.
[00:11:36.140 --> 00:11:41.140]   Knowing how to learn is the core skill of success.
[00:11:41.140 --> 00:11:53.140]   It's that bedrock foundational skill that, if applied, can help you and me as individuals and our children as individuals to overcome almost all of their other problems.
[00:11:53.140 --> 00:11:57.140]   Let's say that your child is not doing well with money.
[00:11:57.140 --> 00:11:58.140]   They find themselves broke.
[00:11:58.140 --> 00:12:00.140]   Too much month at the end of the money.
[00:12:00.140 --> 00:12:04.140]   Well, this is a very solvable problem.
[00:12:04.140 --> 00:12:16.140]   But in order for your child to solve this problem, if they find themselves in the unfortunate circumstance of having too much month at the end of the money, they will have to figure out how to learn their way through it.
[00:12:16.140 --> 00:12:21.140]   They'll have to figure out how to sit down and say, "What is my basic problem?"
[00:12:21.140 --> 00:12:23.140]   Now, they might not know what their basic problem is.
[00:12:23.140 --> 00:12:26.140]   Their basic problem might be that they're just spending too much money.
[00:12:26.140 --> 00:12:32.140]   Well, in that case, they're going to have to learn how to exercise control over their expenditures.
[00:12:32.140 --> 00:12:39.140]   They're going to have to learn how to develop self-discipline so that they learn how to say no to their impulse purchases.
[00:12:39.140 --> 00:12:42.140]   They're going to have to learn how to get better deals on things.
[00:12:42.140 --> 00:12:47.140]   They're going to have to learn how to change their circumstances so they can live at a lower amount of money.
[00:12:47.140 --> 00:12:51.140]   These are all skills that can be learned if your child knows how to learn.
[00:12:51.140 --> 00:12:58.140]   Or perhaps they're going to look at their situation and they're going to determine that, "My problem is not a character problem.
[00:12:58.140 --> 00:13:00.140]   My problem is not that I'm spending too much.
[00:13:00.140 --> 00:13:03.140]   My problem is that I'm not making any money or I'm not making enough money."
[00:13:03.140 --> 00:13:12.140]   And now your child has to think about, "How do I learn a skill that I can market in the marketplace so that I can earn more money?"
[00:13:12.140 --> 00:13:14.140]   And then they're going to have to learn that process.
[00:13:14.140 --> 00:13:21.140]   They're going to have to learn how to start a business and market that business more effectively so that they can serve more customers and earn more money.
[00:13:21.140 --> 00:13:23.140]   Or perhaps they're going to have to learn a new skill.
[00:13:23.140 --> 00:13:30.140]   They're going to have to learn enough to go and become certified, to go and get a better job, go and be paid more money for something.
[00:13:30.140 --> 00:13:33.140]   But these are all problems that can be solved by learning.
[00:13:33.140 --> 00:13:46.140]   And the basic core skill that a young man or woman needs to succeed is knowing how to learn, to identify a problem, and then learning and knowing how to learn their way through it.
[00:13:46.140 --> 00:13:48.140]   Now you can test me in this.
[00:13:48.140 --> 00:14:06.140]   But I think that if you go to most employers who have jobs to offer and you say to them, "Would you rather have somebody work for you who is very good at learning the skills that they need to succeed?
[00:14:06.140 --> 00:14:09.140]   Or would you rather have somebody that has a long list of credentials?"
[00:14:09.140 --> 00:14:19.140]   If they had to choose between those two things, I think usually they would go with the person who has the basic character quality of knowing how to learn, the basic skill of knowing how to learn.
[00:14:19.140 --> 00:14:25.140]   And this is especially important as the pace of societal change increases.
[00:14:25.140 --> 00:14:37.140]   You and I live in a world in which we can expect our lives and our careers to change far faster than those of our grandparents.
[00:14:37.140 --> 00:14:50.140]   If we were to go back a few generations, what you would find is a father would teach their son about the same skills that they learned from their father, and their lives would pretty much look very similar.
[00:14:50.140 --> 00:14:56.140]   But that is not the case for you and for me, and it's not going to be the case for our children.
[00:14:56.140 --> 00:15:01.140]   And so the basic skill that they need to have is knowing how to learn.
[00:15:01.140 --> 00:15:07.140]   Now, I want to give you some ideas as I go through these topics of how do you learn this.
[00:15:07.140 --> 00:15:11.140]   And I don't know, you should know that I don't know the perfect answers to all of these.
[00:15:11.140 --> 00:15:15.140]   And I'm just going to give you some cursory thoughts to stimulate your thinking on it.
[00:15:15.140 --> 00:15:20.140]   But how are you going to help your child learn how to learn?
[00:15:20.140 --> 00:15:30.140]   In my mind, the way to do this is your child has to face a personal challenge and then learn their way through it.
[00:15:30.140 --> 00:15:35.140]   Your child has to have a personal goal and learn their way to its accomplishment.
[00:15:35.140 --> 00:15:43.140]   Your child has to face a set of tasks and learn their way through that set of tasks.
[00:15:43.140 --> 00:15:52.140]   And what I've observed is that these are skills that can be taught, but they're not skills that are often discussed or actually taught.
[00:15:52.140 --> 00:16:00.140]   This morning, I was working with my eldest son on his math facts.
[00:16:00.140 --> 00:16:02.140]   We've been drilling him with his math facts.
[00:16:02.140 --> 00:16:13.140]   I'm convinced that the basic foundation for young children for mathematical skill is to start with an excellent foundation of really comprehensive knowledge of the math facts.
[00:16:13.140 --> 00:16:15.140]   And so that's where we spend a lot of time.
[00:16:15.140 --> 00:16:18.140]   My son seems very skilled with mathematics.
[00:16:18.140 --> 00:16:20.140]   I think unusually so.
[00:16:20.140 --> 00:16:24.140]   We'll see if that stays to be the same, but he seems very skilled with mathematics.
[00:16:24.140 --> 00:16:25.140]   And so I've been working hard with him.
[00:16:25.140 --> 00:16:30.140]   But what I've observed is that he doesn't know how to work with math flashcards.
[00:16:30.140 --> 00:16:33.140]   Nobody has taught him how to work with math flashcards.
[00:16:33.140 --> 00:16:43.140]   I can give him a stack of addition flashcards, and he doesn't know what to do with it because he hasn't been taught how to actually learn those math flashcards.
[00:16:43.140 --> 00:16:46.140]   Now, I have a lot of experience working with flashcards.
[00:16:46.140 --> 00:16:48.140]   I know how to work with flashcards.
[00:16:48.140 --> 00:16:49.140]   You probably do, too.
[00:16:49.140 --> 00:16:58.140]   I know how to sit down with a stack of flashcards, go through them, sorting the ones that I know very well from the ones that I either don't know or don't know well.
[00:16:58.140 --> 00:17:03.140]   Then I know how to go to the smaller pile and drill the ones that I don't know well until I know them well.
[00:17:03.140 --> 00:17:09.140]   Then I know how to come back the next day and drill those again, and I have to come back the next day and drill those again until I know them very, very well.
[00:17:09.140 --> 00:17:11.140]   I know how to memorize facts.
[00:17:11.140 --> 00:17:13.140]   I've done a lot of it in my academic career.
[00:17:13.140 --> 00:17:15.140]   But my son doesn't.
[00:17:15.140 --> 00:17:20.140]   So he needs to be taught how to learn flashcards.
[00:17:20.140 --> 00:17:28.140]   Now, I think most good teachers, especially in an academic environment, probably want to teach these things.
[00:17:28.140 --> 00:17:31.140]   But I've observed that we often don't.
[00:17:31.140 --> 00:17:33.140]   Think back to your academic career.
[00:17:33.140 --> 00:17:36.140]   Did you ever have a class on study habits?
[00:17:36.140 --> 00:17:41.140]   Did you ever have a class on effective tools of studying to learn how to learn?
[00:17:41.140 --> 00:17:52.140]   Those of us who did well in academics usually picked some stuff up along the way, but I don't remember anybody actually ever instructing me in exactly how to learn except my parents.
[00:17:52.140 --> 00:17:54.140]   And yet the instruction makes a big difference.
[00:17:54.140 --> 00:17:56.140]   I'll give you a personal example.
[00:17:56.140 --> 00:18:03.140]   I was homeschooled up through my middle school years, and then I went into a more traditional mainstream school.
[00:18:03.140 --> 00:18:12.140]   And one area when I made that transition, I was extremely behind in the mainstream traditional school in terms of my own math skills.
[00:18:12.140 --> 00:18:16.140]   I was ahead in many other areas, but I was behind in math skills.
[00:18:16.140 --> 00:18:21.140]   And I was placed into a more advanced class, and I got a D my first semester in school.
[00:18:21.140 --> 00:18:24.140]   I didn't know what to do.
[00:18:24.140 --> 00:18:29.140]   But my dad came along, saw my D, and said, "Joshua, this is not acceptable."
[00:18:29.140 --> 00:18:33.140]   And so he took me aside, and he taught me how to do math.
[00:18:33.140 --> 00:18:34.140]   And we had a number of requirements.
[00:18:34.140 --> 00:18:37.140]   The first thing that we talked is he taught me how to do math problems.
[00:18:37.140 --> 00:18:48.140]   Nobody had ever taught me how to do a math problem, how to sit down, how to carefully write out every stage of the problem, how to rewrite the problem every single stage so I never missed a step.
[00:18:48.140 --> 00:18:53.140]   Yes, it was time-consuming, but I learned how to do the math processes by not taking the shortcuts.
[00:18:53.140 --> 00:18:59.140]   By doing them properly, I learned how to check my work, I learned how to be more careful.
[00:18:59.140 --> 00:19:06.140]   We went over every single test, and he showed me the things that I was getting wrong where I didn't understand how to do math.
[00:19:06.140 --> 00:19:12.140]   And so I went from a D, then to a C, to a B, and then from then on I got As in math, and I was caught up.
[00:19:12.140 --> 00:19:17.140]   But it only happened because someone took me aside and taught me how to learn math.
[00:19:17.140 --> 00:19:27.140]   Now, in hindsight, what I look back on is I look back on the many times in my life where I didn't go and seek out the help that was available for me if I had gone and done it.
[00:19:27.140 --> 00:19:29.140]   I didn't know how to go and ask people for help.
[00:19:29.140 --> 00:19:32.140]   I didn't know how to go and ask people for insight.
[00:19:32.140 --> 00:19:42.140]   And yet that skill of knowing how to learn includes knowing who to ask for help, knowing how to go and get help.
[00:19:42.140 --> 00:19:47.140]   So, think about how you can help your child learn how to learn.
[00:19:47.140 --> 00:19:56.140]   I think this is where, when we think about educational philosophies, I think this is where a good amount of self-directed learning is important.
[00:19:56.140 --> 00:20:04.140]   That we teach our child how to take an interest that they have, and then how to approach that topic and learn about that topic.
[00:20:04.140 --> 00:20:15.140]   I was really stumbled in my own education by being part of a mainstream schooling environment where everything that I was learning came from a teacher.
[00:20:15.140 --> 00:20:22.140]   And it took me a long time until later that I learned that I didn't have to sit and wait on a teacher to come and teach me something.
[00:20:22.140 --> 00:20:25.140]   I could go and learn about anything I wanted to learn about.
[00:20:25.140 --> 00:20:27.140]   And there's a process to that.
[00:20:27.140 --> 00:20:38.140]   There's a process of taking a survey of the subject, of laying out some initial goals, of developing some appropriate materials, of starting to use those materials, of working your way through it.
[00:20:38.140 --> 00:20:41.140]   I personally have an interest in studying languages.
[00:20:41.140 --> 00:20:50.140]   And what I've noticed in reading a lot of polyglots is the basic step that a polyglot faces is they have to learn how to learn a language.
[00:20:50.140 --> 00:20:57.140]   And once they've learned how to learn a language a time or two, then they can go on and they simply repeat that process again and again in their life.
[00:20:57.140 --> 00:21:07.140]   And that's why when somebody speaks six or eight or ten languages, it's not six or eight or ten times harder than it was for them to go from one to two.
[00:21:07.140 --> 00:21:11.140]   It's certainly more work, but they've learned the process.
[00:21:11.140 --> 00:21:12.140]   We'll take this to finance.
[00:21:12.140 --> 00:21:13.140]   What about business?
[00:21:13.140 --> 00:21:19.140]   Somebody who started a business can often replicate a certain level of success.
[00:21:19.140 --> 00:21:27.140]   Somebody who's grown a business can be taken from one business and placed into another business and can replicate that success.
[00:21:27.140 --> 00:21:42.140]   Take it from here on your own, but I'm convinced that one of the most important investments for you and me to make in our children is teaching them how to learn.
[00:21:42.140 --> 00:21:48.140]   I focus a lot on that with the process of trying to point out to them and teach them how to go about the process of learning.
[00:21:48.140 --> 00:21:58.140]   But I don't think it can be done unless they actually do it themselves, have some personal challenges that they're not equipped for, and then learn their way through those challenges,
[00:21:58.140 --> 00:22:06.140]   have some personal goals that they don't know how to meet, and then learn their way through the accomplishment of those goals.
[00:22:06.140 --> 00:22:10.140]   Think about how you can help your child know how to learn.
[00:22:10.140 --> 00:22:21.140]   Second thing I think it's important to invest money into is helping your child to learn how to fail.
[00:22:21.140 --> 00:22:37.140]   As I look at my own life and as I study the lives of people that I admire and respect, I'm convinced that knowing and understanding the skills of failure is a vital component of success.
[00:22:37.140 --> 00:22:43.140]   When you start to dig into success literature and you read people who have experienced great success in their various endeavors,
[00:22:43.140 --> 00:22:49.140]   what you find is that one of the things they talk about is the importance of failure.
[00:22:49.140 --> 00:22:54.140]   One of the things that they observe is how important it is to fail, fail faster, fail often.
[00:22:54.140 --> 00:22:56.140]   That most things you're going to do, you're going to fail.
[00:22:56.140 --> 00:23:02.140]   But yet as you fail your way through things, you eventually find the things that you can do to succeed.
[00:23:02.140 --> 00:23:12.140]   So a core skill that I want to develop in my life and practice, and a core skill that I want to help my children to develop and practice, is knowing how to fail.
[00:23:12.140 --> 00:23:21.140]   I must here concede that I am somewhat stymied as to how I can invest money into helping my child to know how to fail.
[00:23:21.140 --> 00:23:27.140]   It seems to me that this is more a matter of being with them as they walk through failures,
[00:23:27.140 --> 00:23:34.140]   being with them as they face things that are beyond their ability, and then coaching them through the psychology of that,
[00:23:34.140 --> 00:23:40.140]   and being a helping hand and a shoulder to cry on than it is about a financial investment.
[00:23:40.140 --> 00:23:46.140]   But how I do think of it is I do think that there's a financial component here in terms of our willingness to do things
[00:23:46.140 --> 00:23:50.140]   and to spend money on things that we know our children are going to fail at.
[00:23:50.140 --> 00:24:02.140]   As I learn as a parent of young children, I observe that one of the most important things that I have to do is I have to allow my children to do things I know they're going to fail at.
[00:24:02.140 --> 00:24:04.140]   I want to avoid catastrophic failure.
[00:24:04.140 --> 00:24:15.140]   I want to avoid them failing in some way that could bring risk of death or risk of physical harm or perhaps catastrophic psychological harm.
[00:24:15.140 --> 00:24:27.140]   But they need to fail, and a child who is taught how to fail well without being personally destroyed is going to experience more success.
[00:24:27.140 --> 00:24:40.140]   Now, the best I've come up with on this in terms of how we can invest money into this I think relates to a financial and social safety net that we can provide for our children.
[00:24:40.140 --> 00:24:57.140]   When you study the stories of people who enjoy great financial success, who make a lot of money, one of the things that you'll often find is you often seem to find the support of parents.
[00:24:57.140 --> 00:25:08.140]   This is one of the things that those of us who come from wealthier backgrounds have, an advantage that many of us who come from wealthier backgrounds have over people that come from poorer backgrounds,
[00:25:08.140 --> 00:25:16.140]   is that a person who comes from a wealthy background often knows that, "Hey, if I fail at this, I can fall back upon my parents.
[00:25:16.140 --> 00:25:19.140]   They'll give me a room to sleep in.
[00:25:19.140 --> 00:25:22.140]   They'll give me a car to drive when they won't let me go hungry."
[00:25:22.140 --> 00:25:29.140]   And I think it's important that our children know that they can always trust and count on us to provide that safety net for them.
[00:25:29.140 --> 00:25:31.140]   Now, there's a balance here.
[00:25:31.140 --> 00:25:39.140]   There's a balance between creating a child who's dependent on the economic outpatient care of their parent versus a child that's independent.
[00:25:39.140 --> 00:25:52.140]   But that social net, that safety net, I think does provide a very important foundation under a child, under their willingness to take chances.
[00:25:52.140 --> 00:26:08.140]   If you think about the worst that can happen, those of us who come from families that support us, those of us who come from families that are invested in our success, I think if you say, "What would you do if you took away all your money, if I took away all your money?"
[00:26:08.140 --> 00:26:14.140]   Those of us who come from a strong family background would say, "I'd go home and I'd start again.
[00:26:14.140 --> 00:26:15.140]   I'd go back.
[00:26:15.140 --> 00:26:16.140]   I'd let Mom and Dad help me.
[00:26:16.140 --> 00:26:18.140]   I'd stay in their basement.
[00:26:18.140 --> 00:26:21.140]   I'd park an RV trailer out behind their house.
[00:26:21.140 --> 00:26:24.140]   I'd ask for some money and I'd start again."
[00:26:24.140 --> 00:26:49.140]   And so, although I don't know how to invest money into teaching your child how to fail other than being willing to purchase materials or enroll them in things that they're probably not going to be well-suited to and then allowing them to fail, I do think that making sure that our children know that we're there as a safety net is a fundamental, important thing
[00:26:49.140 --> 00:26:56.140]   in helping to build their personal confidence and their willingness to try difficult things.
[00:26:56.140 --> 00:27:07.140]   Number three investment I believe you can make for children is to enable and to instill in our children a love of reading.
[00:27:07.140 --> 00:27:16.140]   I thought about putting this one connected to how to learn because certainly it is very connected, but I felt like I wanted to lead with how to fail because I think that's more important.
[00:27:16.140 --> 00:27:23.140]   But in the skill of learning, the basic skill is knowing how to read.
[00:27:23.140 --> 00:27:50.140]   And what's remarkable to me is as the general literacy rate declines across at least the US American population, as the appreciation of the value and enjoyment of books seems to be in significant decline, as the more enticing alternative technologies of social media, video, etc.
[00:27:50.140 --> 00:28:05.140]   seem to be taking away from many of us from our time that we spend reading, I'm convinced that even more important that the value that can come in a book is just that much more important.
[00:28:05.140 --> 00:28:13.140]   I was recently speaking with a 15-year-old young man and I was talking with him about skills of success.
[00:28:13.140 --> 00:28:38.140]   I was talking to him about how to be financially independent by the time he was 30 and I described to him and I spent a good bit of time with him just simply describing to him how if he would simply read and learn his way around things that he was interested in and involved in, he would quickly distinguish himself from almost any other person in his field because his peers do not read.
[00:28:38.140 --> 00:28:43.140]   Now, unfortunately, he doesn't really read himself and I was trying to encourage him and motivate him to read.
[00:28:43.140 --> 00:28:47.140]   But one of the skills that I've relied on again and again and again is simply reading.
[00:28:47.140 --> 00:28:59.140]   And I've taught myself vast amounts of knowledge on subjects that I've never had personal interaction with an individual on simply through reading.
[00:28:59.140 --> 00:29:13.140]   And back to that skill of knowing how to read -- sorry, of knowing how to learn, knowing how to read and loving reading is, I can convince, the cornerstone of knowing how to learn.
[00:29:13.140 --> 00:29:30.140]   Certainly, you can learn through experience, but it's a completely inefficient process for you to have to go through the slow and painful process of learning through your own experience when you can synthesize the lessons learned from the experience of other people.
[00:29:30.140 --> 00:29:47.140]   And that's what you do in books. Even if you just read biographies and autobiographies of people that you admire, you can see the lessons printed in their lives and shortcut your own need to pass through those experiences.
[00:29:47.140 --> 00:29:54.140]   If you learn to trust the wisdom that other people have to share and you'll learn how to get that wisdom, you can shortcut your own experiences.
[00:29:54.140 --> 00:30:01.140]   There's no reason why you or I or our children have to make all of the mistakes that our forebears have made.
[00:30:01.140 --> 00:30:13.140]   Our forebears have made the mistakes. They've written down the mistakes and they've described why they were a mistake so that we can understand the circumstances that we should be looking for to avoid those certain mistakes.
