
[00:00:00.000 --> 00:00:10.280]   [MUSIC PLAYING]
[00:05:00.640 --> 00:05:02.000]   Wow, awesome.
[00:05:02.000 --> 00:05:04.280]   I did that for many years.
[00:05:04.280 --> 00:05:04.840]   Wow.
[00:05:04.840 --> 00:05:07.440]   And so when you started telling these stories,
[00:05:07.440 --> 00:05:09.400]   I just was fascinated.
[00:05:09.400 --> 00:05:11.400]   Like, wow, that was an interesting coincidence.
[00:05:11.400 --> 00:05:13.680]   But I want to hear some of your real big finds.
[00:05:13.680 --> 00:05:17.800]   Tell me about the church painting.
[00:05:17.800 --> 00:05:20.160]   Yeah, so when I was in high school,
[00:05:20.160 --> 00:05:23.280]   guessing it was in the summer, my parents and I
[00:05:23.280 --> 00:05:27.440]   went to an estate sale at an old house
[00:05:27.440 --> 00:05:30.000]   somewhere near Schoharie, New York,
[00:05:30.000 --> 00:05:33.080]   which is southwest of Albany.
[00:05:33.080 --> 00:05:35.880]   And it was a big house.
[00:05:35.880 --> 00:05:40.400]   And it was full of junk.
[00:05:40.400 --> 00:05:42.200]   I mean, in the entire house, there
[00:05:42.200 --> 00:05:45.040]   wasn't one thing worth buying.
[00:05:45.040 --> 00:05:48.840]   And my dad was a very smart guy.
[00:05:48.840 --> 00:05:52.640]   But he had one cognitive flaw, which
[00:05:52.640 --> 00:05:55.960]   is he really suffered from sunk cost bias.
[00:05:55.960 --> 00:05:58.680]   And he would not quit.
[00:05:58.680 --> 00:06:02.480]   Because his principle was, if we make a buying trip,
[00:06:02.480 --> 00:06:04.640]   we're going to find something to buy.
[00:06:04.640 --> 00:06:07.480]   Yeah, that's going to be dangerous in that business.
[00:06:07.480 --> 00:06:08.200]   Exactly.
[00:06:08.200 --> 00:06:12.400]   And my parents just kept going back and forth, up and down
[00:06:12.400 --> 00:06:14.720]   the stairs from room to room.
[00:06:14.720 --> 00:06:17.960]   And I was like, there is nothing in this house.
[00:06:17.960 --> 00:06:20.000]   And I'm not going to keep looking.
[00:06:20.000 --> 00:06:24.800]   And I sat down on a couch in the living room of this house
[00:06:24.800 --> 00:06:31.280]   and leaned against the fireplace with this big painting.
[00:06:31.280 --> 00:06:34.480]   And it was a nasty looking thing.
[00:06:34.480 --> 00:06:38.800]   The painting was so dirty that you couldn't even
[00:06:38.800 --> 00:06:41.920]   tell what it was a painting of.
[00:06:41.920 --> 00:06:43.320]   And I was bored.
[00:06:43.320 --> 00:06:46.280]   And I knew my parents weren't going to finish any time soon.
[00:06:46.280 --> 00:06:51.120]   So I had nothing to do but sort of stare at the painting.
[00:06:51.120 --> 00:06:52.880]   Then as I was looking at it, something
[00:06:52.880 --> 00:06:59.560]   occurred to me, which is it was in a big, fancy, gilded frame.
[00:06:59.560 --> 00:07:00.800]   Gilded, meaning gold.
[00:07:00.800 --> 00:07:02.960]   They were very expensive back then.
[00:07:02.960 --> 00:07:03.680]   Exactly.
[00:07:03.680 --> 00:07:06.760]   And this had obviously come down from the attic,
[00:07:06.760 --> 00:07:09.600]   obviously been in the attic of this house
[00:07:09.600 --> 00:07:12.040]   for the better part of a century, which
[00:07:12.040 --> 00:07:13.240]   is why it was so dirty.
[00:07:13.240 --> 00:07:16.320]   There were wasps' nests in the frame.
[00:07:16.320 --> 00:07:19.480]   And the whole thing was just a disgusting mess.
[00:07:19.480 --> 00:07:24.320]   But as I sat there, I said, who would put a bad painting
[00:07:24.320 --> 00:07:25.840]   in a gilded frame?
[00:07:25.840 --> 00:07:27.640]   And I got up off the couch.
[00:07:27.640 --> 00:07:28.520]   And I went over.
[00:07:28.520 --> 00:07:30.080]   And I looked at it.
[00:07:30.080 --> 00:07:31.680]   And it was a cloudy day.
[00:07:31.680 --> 00:07:34.640]   And the shades were drawn.
[00:07:34.640 --> 00:07:36.520]   And then I noticed the sun had come out.
[00:07:36.520 --> 00:07:38.400]   So I went back to the window.
[00:07:38.400 --> 00:07:40.720]   I pulled the shades back.
[00:07:40.720 --> 00:07:44.680]   And the clouds sort of parted, coincidentally,
[00:07:44.680 --> 00:07:46.440]   at that exact moment.
[00:07:46.440 --> 00:07:49.480]   And a shaft of sunlight hit the canvas.
[00:07:49.480 --> 00:07:51.840]   And I was like, wait a minute.
[00:07:51.840 --> 00:07:53.720]   This is not a bad painting.
[00:07:53.720 --> 00:07:55.840]   This is a good painting.
[00:07:55.840 --> 00:07:58.400]   And I licked my thumb.
[00:07:58.400 --> 00:08:03.320]   And I went where experience told me a good artist might
[00:08:03.320 --> 00:08:07.120]   sign a painting, ran my wet thumb across.
[00:08:07.120 --> 00:08:12.960]   And there I saw F.E. Church, 1848.
[00:08:12.960 --> 00:08:15.400]   And I jumped up.
[00:08:15.400 --> 00:08:18.040]   And I ran up the steps.
[00:08:18.040 --> 00:08:19.760]   And I grabbed my parents.
[00:08:19.760 --> 00:08:23.280]   And I whispered to them, there's a church downstairs.
[00:08:23.280 --> 00:08:25.440]   And they said, what?
[00:08:25.440 --> 00:08:29.200]   And I said, there's a church downstairs.
[00:08:29.200 --> 00:08:31.760]   And suddenly, their eyes opened.
[00:08:31.760 --> 00:08:35.080]   And I dragged them down the stairs.
[00:08:35.080 --> 00:08:38.840]   And we took it to the window and looked at it.
[00:08:38.840 --> 00:08:41.440]   And suddenly, you could really see the detail.
[00:08:41.440 --> 00:08:43.680]   And we just put it right back where it was.
[00:08:43.680 --> 00:08:45.240]   The auction was the next day.
[00:08:45.240 --> 00:08:46.160]   And we bought it.
[00:08:46.160 --> 00:08:48.640]   And we were very excited to get it.
[00:08:48.640 --> 00:08:49.720]   I think we paid.
[00:08:49.720 --> 00:08:51.240]   It was a couple thousand, because there
[00:08:51.240 --> 00:08:55.040]   was a guy who would follow my parents around to these auctions
[00:08:55.040 --> 00:08:56.400]   and bid them up.
[00:08:56.400 --> 00:08:58.000]   And we took it home.
[00:08:58.000 --> 00:09:00.080]   We cleaned it up.
[00:09:00.080 --> 00:09:05.360]   A dealer from Washington DC came, saw it, and bought it
[00:09:05.360 --> 00:09:06.640]   from us on the spot.
[00:09:06.640 --> 00:09:07.680]   And he turned around.
[00:09:07.680 --> 00:09:09.720]   And he sold it to the White House.
[00:09:09.720 --> 00:09:12.280]   And it ended up in the Oval Office.
[00:09:12.280 --> 00:09:14.040]   It's an amazing story.
[00:09:14.040 --> 00:09:14.680]   Yeah.
[00:09:14.680 --> 00:09:16.200]   I want to do one more of these.
[00:09:16.200 --> 00:09:23.440]   You also became a expert on old books and manuscripts
[00:09:23.440 --> 00:09:24.400]   from that period.
[00:09:24.400 --> 00:09:29.160]   And you had created an indexing system for authors
[00:09:29.160 --> 00:09:30.720]   in first edition so that you could
[00:09:30.720 --> 00:09:32.920]   rummage through hundreds of books
[00:09:32.920 --> 00:09:35.600]   and find the one book in a pile of books
[00:09:35.600 --> 00:09:36.760]   that was worth something.
[00:09:36.760 --> 00:09:39.640]   And you had the fortunate experience
[00:09:39.640 --> 00:09:43.080]   of finding a first edition of a Mark Twain book.
[00:09:43.080 --> 00:09:44.040]   Yeah.
[00:09:44.040 --> 00:09:47.000]   Yeah, so I want to tell this story, Rick,
[00:09:47.000 --> 00:09:50.240]   in a way that doesn't make it sound as if I'm bragging.
[00:09:50.240 --> 00:09:52.080]   Because believe me, I wish I could do this.
[00:09:52.080 --> 00:09:53.440]   No, you could go ahead and brag.
[00:09:53.440 --> 00:09:54.680]   OK.
[00:09:54.680 --> 00:09:59.120]   Back then, I truly did have a photographic memory.
[00:09:59.120 --> 00:10:00.080]   I could open a book.
[00:10:00.080 --> 00:10:02.280]   And weeks later, I could tell you
[00:10:02.280 --> 00:10:05.640]   whether I read something on a left-hand or a right-hand page
[00:10:05.640 --> 00:10:10.600]   and almost recapitulate what it was word for word.
[00:10:10.600 --> 00:10:14.480]   And what I did is I took the Columbia Encyclopedia, which
[00:10:14.480 --> 00:10:18.120]   we had at home, and I made index cards
[00:10:18.120 --> 00:10:23.880]   of every major American author, I guess, up until the 1920s,
[00:10:23.880 --> 00:10:26.920]   probably stopped with Hemingway and Faulkner,
[00:10:26.920 --> 00:10:30.560]   and the dates when their books were first published.
[00:10:30.560 --> 00:10:32.680]   And I put them all on index cards.
[00:10:32.680 --> 00:10:35.320]   And from time to time, I would flip through them
[00:10:35.320 --> 00:10:37.080]   to refresh my memory.
[00:10:37.080 --> 00:10:40.160]   And one day, we were at an auction
[00:10:40.160 --> 00:10:42.520]   in Glens Falls, New York.
[00:10:42.520 --> 00:10:47.840]   And there was a big box of old books, again, super dusty.
[00:10:47.840 --> 00:10:50.240]   And most of them were nothing.
[00:10:50.240 --> 00:10:54.120]   But one of them, I could immediately tell from the date,
[00:10:54.120 --> 00:10:57.720]   was a first edition of Mark Twain's Connecticut Yankee
[00:10:57.720 --> 00:10:59.280]   and King Arthur's Court.
[00:10:59.280 --> 00:11:02.440]   And it wasn't just a first edition,
[00:11:02.440 --> 00:11:05.120]   but it was a presentation copy.
[00:11:05.120 --> 00:11:09.400]   It was the copy that the illustrator, Dan Beard,
[00:11:09.400 --> 00:11:13.080]   had given to a handful of his friends
[00:11:13.080 --> 00:11:16.280]   that Christmas of the year the book came out.
[00:11:16.280 --> 00:11:20.440]   And it had a Christmas card in it from Dan Beard.
[00:11:20.440 --> 00:11:23.320]   And Beard was not only a great illustrator,
[00:11:23.320 --> 00:11:26.760]   but he was also the founder of the American Boy Scouts.
[00:11:26.760 --> 00:11:28.640]   And the book was spectacular.
[00:11:28.640 --> 00:11:32.360]   It was bound in what's called Morocco leather.
[00:11:32.360 --> 00:11:37.520]   It had these Florentine marbled end pages.
[00:11:37.520 --> 00:11:40.120]   If you know how beautiful marbled paper can
[00:11:40.120 --> 00:11:44.040]   be, red and blue and brown and green.
[00:11:44.040 --> 00:11:47.720]   And it had gilded edges to the pages.
[00:11:47.720 --> 00:11:51.200]   I think we paid $20 for the entire box of books.
[00:11:51.200 --> 00:11:55.280]   And we gave all the rest of the books away.
[00:11:55.280 --> 00:11:57.760]   But that one was well worth keeping.
[00:11:57.760 --> 00:11:58.600]   Fascinating.
[00:11:58.600 --> 00:12:00.320]   I never had anything like that.
[00:12:00.320 --> 00:12:02.360]   I had a lot of little wins of picking up
[00:12:02.360 --> 00:12:05.280]   original Bristol glass and cranberry glass
[00:12:05.280 --> 00:12:07.960]   from the 1800s, where people didn't know what it was
[00:12:07.960 --> 00:12:09.560]   and they'd be selling it for $1.
[00:12:09.560 --> 00:12:10.440]   Awesome.
[00:12:10.440 --> 00:12:12.440]   There is something that I want to talk about
[00:12:12.440 --> 00:12:14.280]   that ties this into investing.
[00:12:14.280 --> 00:12:16.080]   I noticed something in the antique business
[00:12:16.080 --> 00:12:17.360]   is that there are trends.
[00:12:17.360 --> 00:12:22.080]   There's momentum on certain things that can just end.
[00:12:22.080 --> 00:12:23.040]   Exactly.
[00:12:23.040 --> 00:12:26.240]   Take, for example, piano stools.
[00:12:26.240 --> 00:12:30.120]   They were just so hot back in the 1970s
[00:12:30.120 --> 00:12:31.960]   that if you could get your hands on a piano
[00:12:31.960 --> 00:12:38.920]   stool that had the swivel kind and brass cloth feet,
[00:12:38.920 --> 00:12:40.360]   it was like gold.
[00:12:40.360 --> 00:12:42.720]   And people were just buying them just
[00:12:42.720 --> 00:12:45.360]   because it was a piano stool.
[00:12:45.360 --> 00:12:47.440]   Back then, if you could buy one for $20,
[00:12:47.440 --> 00:12:49.680]   you could sell it for $70, $80, or $100.
[00:12:49.680 --> 00:12:52.640]   Well, it turns out, here we are 50 years later,
[00:12:52.640 --> 00:12:56.440]   they're selling for $60, $70.
[00:12:56.440 --> 00:12:58.520]   I mean, it just stopped.
[00:12:58.520 --> 00:13:02.480]   Yep, another one like that, lightning rod balls.
[00:13:02.480 --> 00:13:03.600]   Do you remember this?
[00:13:03.600 --> 00:13:05.640]   Yep, I do.
[00:13:05.640 --> 00:13:10.320]   For our listeners, old barns throughout the Northeast
[00:13:10.320 --> 00:13:17.680]   had a glass ball through which the lightning rods ran.
[00:13:17.680 --> 00:13:21.400]   So at the top of the roof of a barn, you would look up,
[00:13:21.400 --> 00:13:23.520]   and you would typically see, I want
[00:13:23.520 --> 00:13:26.080]   to say, like three lightning rods.
[00:13:26.080 --> 00:13:29.280]   Yeah, I think it was like small, medium, large, or something.
[00:13:29.280 --> 00:13:30.480]   Yes, exactly.
[00:13:30.480 --> 00:13:35.680]   And each lightning rod would have a glass ball on it
[00:13:35.680 --> 00:13:38.280]   that was typically sort of blue-green.
[00:13:38.280 --> 00:13:41.080]   And they were all made in the 19th century,
[00:13:41.080 --> 00:13:44.040]   and they were somewhat rare.
[00:13:44.040 --> 00:13:47.200]   And these things were selling for hundreds of dollars
[00:13:47.200 --> 00:13:48.400]   a piece.
[00:13:48.400 --> 00:13:52.280]   And today, I don't know what they're worth, a nickel maybe?
[00:13:52.280 --> 00:13:53.760]   Right.
[00:13:53.760 --> 00:13:57.240]   Yeah, and then insulators for the early electricity
[00:13:57.240 --> 00:13:58.360]   and telegraph cables.
[00:13:58.360 --> 00:13:59.720]   Yes, exactly.
[00:13:59.720 --> 00:14:01.640]   People had to have these whenever they saw them,
[00:14:01.640 --> 00:14:03.520]   even though they didn't really know much about antiques.
[00:14:03.520 --> 00:14:06.400]   And it was like, they knew that they needed to buy this.
[00:14:06.400 --> 00:14:06.920]   Exactly.
[00:14:06.920 --> 00:14:09.600]   And I remember Carnival Glass had its day as well.
[00:14:09.600 --> 00:14:10.160]   Yeah, yeah.
[00:14:10.160 --> 00:14:11.480]   They just bid these things up.
[00:14:11.480 --> 00:14:13.080]   And you're looking at them going, this is ridiculous.
[00:14:13.080 --> 00:14:15.720]   I don't know why these people are paying this kind of money.
[00:14:15.720 --> 00:14:17.640]   I don't think they really know what they're doing.
[00:14:17.640 --> 00:14:18.120]   Right.
[00:14:18.120 --> 00:14:19.920]   But it happened to be the trend of the day.
[00:14:19.920 --> 00:14:22.680]   And I see that a lot in the financial markets as well.
[00:14:22.680 --> 00:14:24.600]   Totally, totally.
[00:14:24.600 --> 00:14:30.040]   You know, when meme stocks came along in 2020 and 2021,
[00:14:30.040 --> 00:14:34.240]   I was like, wow, these are like lightning rod balls.
[00:14:34.240 --> 00:14:35.520]   That's right.
[00:14:35.520 --> 00:14:37.720]   You remember the coin frenzy that occurred?
[00:14:37.720 --> 00:14:39.880]   I think it was when the price of silver
[00:14:39.880 --> 00:14:42.120]   went up in the late 1970s.
[00:14:42.120 --> 00:14:44.560]   And everybody was buying silver coins.
[00:14:44.560 --> 00:14:48.480]   And the price of coins were going skyrocketing.
[00:14:48.480 --> 00:14:50.200]   And then it died.
[00:14:50.200 --> 00:14:50.840]   And that was it.
[00:14:50.840 --> 00:14:51.600]   Exactly.
[00:14:51.600 --> 00:14:53.400]   And I don't think it's ever come back.
[00:14:53.400 --> 00:14:54.120]   Exactly.
[00:14:54.120 --> 00:14:56.560]   Well, thank you for talking about that period.
[00:14:56.560 --> 00:15:01.120]   Because to me, and trying to figure out who Jason Zweig is
[00:15:01.120 --> 00:15:04.160]   and why he writes the way he writes today
[00:15:04.160 --> 00:15:05.880]   and the things you talk about today,
[00:15:05.880 --> 00:15:11.160]   I always believe that your background, doing what you did,
[00:15:11.160 --> 00:15:14.720]   and the idea of value versus price,
[00:15:14.720 --> 00:15:17.000]   something you wrote in the book, you know,
[00:15:17.000 --> 00:15:19.800]   what most people think is treasure is, in fact, trash.
[00:15:19.800 --> 00:15:23.920]   And what a lot of people think is trash is, in fact, treasure.
[00:15:23.920 --> 00:15:28.800]   That influenced you to become the person and the journalist
[00:15:28.800 --> 00:15:31.320]   that you are today.
[00:15:31.320 --> 00:15:34.320]   Yeah, and I think that is true, Rick.
[00:15:34.320 --> 00:15:39.040]   I know I was blessed in having a very unusual childhood.
[00:15:39.040 --> 00:15:44.080]   One of my dad's principles was that often what people think
[00:15:44.080 --> 00:15:46.120]   is treasure is just trash.
[00:15:46.120 --> 00:15:49.480]   And what they think is trash is treasure.
[00:15:49.480 --> 00:15:51.800]   And I couldn't put it better.
[00:15:51.800 --> 00:15:55.520]   It's really been kind of a guiding principle of mine
[00:15:55.520 --> 00:15:57.760]   throughout my writing career.
[00:15:57.760 --> 00:16:01.160]   Because you see it in the financial markets
[00:16:01.160 --> 00:16:05.560]   as well as in something like art and antiques.
[00:16:05.560 --> 00:16:08.240]   It's all around us.
[00:16:08.240 --> 00:16:10.280]   You currently work at The Wall Street Journal,
[00:16:10.280 --> 00:16:12.040]   but you didn't start there.
[00:16:12.040 --> 00:16:15.280]   Tell us about the journey you took to get there.
[00:16:15.280 --> 00:16:19.040]   Even though I loved working in my parents' business,
[00:16:19.040 --> 00:16:21.600]   what I always wanted to be was a writer.
[00:16:21.600 --> 00:16:25.520]   I was a farm boy in a cultured house.
[00:16:25.520 --> 00:16:30.440]   And I was a close observer of nature around me.
[00:16:30.440 --> 00:16:33.440]   And I always wanted to be a writer.
[00:16:33.440 --> 00:16:37.880]   And when I got out of college, my novels weren't selling.
[00:16:37.880 --> 00:16:41.080]   They weren't even writing themselves.
[00:16:41.080 --> 00:16:43.040]   So I gave up on fiction.
[00:16:43.040 --> 00:16:44.920]   Oh, I didn't know you had fiction books.
[00:16:44.920 --> 00:16:45.880]   Yeah, I tried.
[00:16:45.880 --> 00:16:47.240]   How many did you write?
[00:16:47.240 --> 00:16:49.080]   Well, I didn't finish any.
[00:16:49.080 --> 00:16:50.000]   Oh, I see, I see.
[00:16:50.000 --> 00:16:51.640]   But I tried.
[00:16:51.640 --> 00:16:54.840]   I perpetrated a bunch of short stories
[00:16:54.840 --> 00:16:58.800]   and got probably a half dozen unfinished novels
[00:16:58.800 --> 00:17:00.640]   from my misspent youth.
[00:17:00.640 --> 00:17:02.360]   Oh, interesting.
[00:17:02.360 --> 00:17:04.440]   I didn't realize it at the time.
[00:17:04.440 --> 00:17:08.120]   But I was a very avid writer.
[00:17:08.120 --> 00:17:10.880]   But I had no life experience.
[00:17:10.880 --> 00:17:13.520]   So I couldn't really write anything
[00:17:13.520 --> 00:17:17.120]   that was any good because I didn't know anything.
[00:17:17.120 --> 00:17:19.840]   And if you haven't lived enough, you certainly
[00:17:19.840 --> 00:17:23.800]   can't write anything, any meaningful fiction, anyway.
[00:17:23.800 --> 00:17:27.120]   So I just kind of stumbled into journalism.
[00:17:27.120 --> 00:17:29.760]   I knew I wanted to write.
[00:17:29.760 --> 00:17:33.000]   I didn't really want to be a journalist because my parents
[00:17:33.000 --> 00:17:34.600]   had done that.
[00:17:34.600 --> 00:17:38.120]   And I wanted to try and be something different.
[00:17:38.120 --> 00:17:40.480]   But it just kind of happened.
[00:17:40.480 --> 00:17:42.000]   I sort of fell into it.
[00:17:42.000 --> 00:17:44.920]   And I spent a couple of years doing
[00:17:44.920 --> 00:17:49.160]   different kinds of writing for a couple of different magazines.
[00:17:49.160 --> 00:17:53.880]   And then I got picked up at Forbes, which then was
[00:17:53.880 --> 00:17:56.960]   certainly one of the three or four best business
[00:17:56.960 --> 00:17:58.880]   publications in the country.
[00:17:58.880 --> 00:18:00.720]   They hired me to be a fact checker.
[00:18:00.720 --> 00:18:06.200]   And even though fact checking sounds very mechanical and not
[00:18:06.200 --> 00:18:09.640]   very creative, you also, in your spare time,
[00:18:09.640 --> 00:18:13.840]   were expected to generate story ideas of your own.
[00:18:13.840 --> 00:18:20.480]   And I really quickly found the business world fascinating.
[00:18:20.480 --> 00:18:23.800]   There were just a million stories then
[00:18:23.800 --> 00:18:25.760]   because this was the late '80s.
[00:18:25.760 --> 00:18:27.800]   And the financial markets were booming.
[00:18:27.800 --> 00:18:30.200]   And there was all kinds of crazy stuff
[00:18:30.200 --> 00:18:32.960]   going on and great characters.
[00:18:32.960 --> 00:18:37.200]   I found out that there were a bunch of IPOs for companies
[00:18:37.200 --> 00:18:39.480]   in the rabbit meat industry.
[00:18:39.480 --> 00:18:43.520]   And the selling line that the brokers would use
[00:18:43.520 --> 00:18:45.280]   was it's the new chicken.
[00:18:45.280 --> 00:18:47.640]   I remember that.
[00:18:47.640 --> 00:18:48.720]   I do.
[00:18:48.720 --> 00:18:49.200]   Yeah.
[00:18:49.200 --> 00:18:50.000]   It's better for you.
[00:18:50.000 --> 00:18:50.720]   It's more healthy.
[00:18:50.720 --> 00:18:51.880]   Yeah, exactly.
[00:18:51.880 --> 00:18:53.600]   And it tastes better.
[00:18:53.600 --> 00:18:55.920]   And it's better for the environment.
[00:18:55.920 --> 00:18:59.480]   And there were at least a half dozen rabbit meat companies
[00:18:59.480 --> 00:19:04.280]   that just, I guess I could say, hopped up out of nowhere.
[00:19:04.280 --> 00:19:08.120]   And the next thing I knew, I was on a plane to Arkansas.
[00:19:08.120 --> 00:19:13.320]   And then I spent a day in a rabbit meat packing plant
