
[00:00:00.000 --> 00:00:05.000]   [Music]
[00:03:27.000 --> 00:03:30.000]   Called "Canyons." "U.S. Canyons."
[00:03:30.000 --> 00:03:33.000]   And you flip through the book and you go, "Oh, I've got those wonderful canyons."
[00:03:33.000 --> 00:03:41.000]   And then you walk away to the kitchen and you murmur and you act unlovingly and your voice is unkind.
[00:03:41.000 --> 00:03:44.000]   Here we are standing on the edge of the Grand Canyon this morning.
[00:03:44.000 --> 00:03:46.000]   We've seen some of it.
[00:03:46.000 --> 00:03:48.000]   We need wings now. We need wings.
[00:03:48.000 --> 00:03:49.000]   We don't want photographs.
[00:03:49.000 --> 00:03:53.000]   We don't want to say, "The love of Christ is great."
[00:03:53.000 --> 00:03:55.000]   There it is! There it is! It's on the screen!
[00:03:55.000 --> 00:03:57.000]   And we say, "Wow!"
[00:03:57.000 --> 00:04:03.000]   We do a worship thing on it and we do a teaching thing on it.
[00:04:03.000 --> 00:04:05.000]   And it's still on the screen!
[00:04:05.000 --> 00:04:07.000]   It's in the book!
[00:04:07.000 --> 00:04:09.000]   And Satan would be...
[00:04:09.000 --> 00:04:13.000]   If that's what he's got to settle for, admiring Jesus from a distance,
[00:04:13.000 --> 00:04:20.000]   and having no root, no involvement, no hang gliding,
[00:04:20.000 --> 00:04:23.000]   in and through the Grand Canyon,
[00:04:23.000 --> 00:04:25.000]   he would be satisfied.
[00:04:25.000 --> 00:04:28.000]   So I'm going to close with a testimony from the Apostle Paul,
[00:04:28.000 --> 00:04:32.000]   and just pray with you as we close that it would become true for you.
[00:04:32.000 --> 00:04:35.000]   Galatians 2.20.
[00:04:35.000 --> 00:04:38.000]   I remember back in 1966,
[00:04:38.000 --> 00:04:42.000]   when I got mononucleosis and was in the hospital for three weeks.
[00:04:42.000 --> 00:04:45.000]   And Chaplain Welch came in, and as he was leaving, the first time,
[00:04:45.000 --> 00:04:50.000]   he turned and looked over his shoulder and said, "John, what's your favorite Bible verse?"
[00:04:50.000 --> 00:04:54.000]   And I hadn't thought about what my favorite Bible verse was.
[00:04:54.000 --> 00:04:57.000]   And out of my mouth came Galatians 2.20.
[00:04:57.000 --> 00:04:59.000]   I am crucified with Christ.
[00:04:59.000 --> 00:05:03.000]   It is no longer I who live, but Christ who now lives in me.
[00:05:03.000 --> 00:05:06.000]   And the life that I now live in the flesh,
[00:05:06.000 --> 00:05:09.000]   nitty-gritty daily life that everybody has to live,
[00:05:09.000 --> 00:05:11.000]   the life that I now live in the flesh,
[00:05:11.000 --> 00:05:20.000]   I live by faith in the Son of God who loved me.
[00:05:20.000 --> 00:05:22.000]   Would you take that, please?
[00:05:22.000 --> 00:05:24.000]   Take that personal pronoun.
[00:05:24.000 --> 00:05:26.000]   Don't say "you." Don't say "us."
[00:05:26.000 --> 00:05:28.000]   Those are true.
[00:05:28.000 --> 00:05:30.000]   Would you say "me?"
[00:05:30.000 --> 00:05:32.000]   The life that I now live,
[00:05:32.000 --> 00:05:38.000]   I live by faith in the Son of God who loved me
[00:05:38.000 --> 00:05:42.000]   and gave himself for me.
[00:05:42.000 --> 00:05:46.000]   That's the love that I want you to send your roots down into.
[00:05:46.000 --> 00:05:51.000]   It will make a great difference in our church, in your life, in your family.
[00:05:51.000 --> 00:05:52.000]   I would do that, I pray it.
[00:05:52.000 --> 00:05:54.000]   All the people said, "Amen."
[00:05:54.000 --> 00:05:55.000]   Yes, amen.
[00:05:55.000 --> 00:06:00.000]   That clip was from John Piper's March 26, 1995 sermon titled,
[00:06:00.000 --> 00:06:03.000]   "The Depth of Christ's Love, Its Cost."
[00:06:03.000 --> 00:06:07.000]   And it was sent in to us by Wes Vitito in Louisville, Kentucky.
[00:06:07.000 --> 00:06:09.000]   Thank you, Wes, for the clip.
[00:06:09.000 --> 00:06:12.000]   You can find the full message at DesiringGod.org, of course.
[00:06:12.000 --> 00:06:16.000]   On Wednesdays, we dip into the archive and pull out a classic clip for the podcast.
[00:06:16.000 --> 00:06:17.000]   I welcome your suggestions.
[00:06:17.000 --> 00:06:20.000]   If you have a favorite clip from a John Piper sermon, old or recent,
[00:06:20.000 --> 00:06:26.000]   email us the name of the sermon and the time stamp of when and where the clip occurs in the audio.
[00:06:26.000 --> 00:06:30.000]   And email it to me at AskPastorJohn@DesiringGod.org.
[00:06:30.000 --> 00:06:31.000]   I'm your host, Tony Reinke.
[00:06:31.000 --> 00:06:36.000]   We'll see you tomorrow on the Ask Pastor John podcast with author and longtime pastor, John Piper.
[00:06:36.000 --> 00:06:37.000]   (end)
[00:06:38.000 --> 00:06:39.000]   (music)
[00:06:40.000 --> 00:06:41.000]   (music)
[00:06:42.000 --> 00:06:43.000]   (music)
[00:06:43.000 --> 00:06:53.000]   [BLANK_AUDIO]

