
[00:00:00.360 --> 00:00:02.320]   - Welcome to the Huberman Lab Podcast,
[00:01:23.240 --> 00:01:25.880]   and science-related tools to the general public.
[00:01:25.880 --> 00:01:27.200]   In keeping with that theme,
[00:01:27.200 --> 00:01:29.560]   this episode does include sponsors.
[00:01:29.560 --> 00:01:32.640]   And now for my discussion with Ryan Suave.
[00:01:32.640 --> 00:01:34.920]   Ryan Suave, welcome.
[00:01:34.920 --> 00:01:35.680]   - I'm glad to be here.
[00:01:35.680 --> 00:01:36.840]   Thank you for having me.
[00:01:36.840 --> 00:01:43.720]   - You're the guy that people call, reach out to, cry to
[00:01:43.720 --> 00:01:48.240]   when everything comes crashing down.
[00:01:48.240 --> 00:01:50.880]   That's kind of your thing.
[00:01:50.880 --> 00:01:51.720]   - Yeah.
[00:01:51.720 --> 00:01:54.800]   - And you have this incredible gift, really,
[00:01:54.800 --> 00:01:58.760]   to orient people in time and space
[00:01:58.760 --> 00:02:00.920]   when that sort of thing is happening.
[00:02:00.920 --> 00:02:07.920]   And you do this for men, women, teens, kids, adults, families.
[00:02:07.920 --> 00:02:11.000]   You've pretty much seen it all,
[00:02:11.000 --> 00:02:13.720]   although I'm sure there's more to come.
[00:02:13.720 --> 00:02:16.080]   I would love for you to just explain to people listening
[00:02:17.360 --> 00:02:22.360]   what addiction is and how you see it show up in people's lives.
[00:02:22.360 --> 00:02:25.920]   I know that you tend to get things
[00:02:25.920 --> 00:02:30.360]   like a trauma surgeon would see the human body hemorrhaging
[00:02:30.360 --> 00:02:33.080]   and in need of great support.
[00:02:33.080 --> 00:02:35.200]   But how do you think about addiction?
[00:02:35.200 --> 00:02:38.840]   - First, I'd like to make a little bit of a distinction.
[00:02:38.840 --> 00:02:42.240]   You know, we're gonna talk about addiction.
[00:02:42.240 --> 00:02:44.360]   When we look at the DSM,
[00:02:44.360 --> 00:02:45.920]   and the diagnostic manual that we use
[00:02:45.920 --> 00:02:48.400]   for diagnosing psychological disorders,
[00:02:48.400 --> 00:02:50.960]   not really addiction as a diagnosis.
[00:02:50.960 --> 00:02:53.160]   That's not super important necessarily,
[00:02:53.160 --> 00:02:55.520]   'cause we can talk about it in the term of addiction.
[00:02:55.520 --> 00:02:57.520]   But, you know, we can look at people
[00:02:57.520 --> 00:03:02.640]   and look at biological, psychological, and social factors
[00:03:02.640 --> 00:03:04.160]   and make a diagnosis to see
[00:03:04.160 --> 00:03:06.240]   that they've got a substance use disorder,
[00:03:06.240 --> 00:03:08.040]   an alcohol use disorder,
[00:03:08.040 --> 00:03:10.240]   whether it's moderate or severe,
[00:03:10.240 --> 00:03:11.760]   or they're dependent on it.
[00:03:11.760 --> 00:03:14.200]   And not to give people an out,
[00:03:14.200 --> 00:03:15.880]   but not all people that show up
[00:03:15.880 --> 00:03:19.000]   with an alcohol use disorder for a point in time
[00:03:19.000 --> 00:03:21.560]   are necessarily an addict.
[00:03:21.560 --> 00:03:22.600]   They may not be forever.
[00:03:22.600 --> 00:03:24.720]   It might have been a life circumstance
[00:03:24.720 --> 00:03:27.360]   that kind of brought them there.
[00:03:27.360 --> 00:03:31.400]   That said, someone that at a point in time in their life
[00:03:31.400 --> 00:03:32.600]   could have an alcohol use disorder
[00:03:32.600 --> 00:03:33.760]   or a substance use disorder,
[00:03:33.760 --> 00:03:35.440]   you know, they're probably prone to that
[00:03:35.440 --> 00:03:39.360]   and they probably shouldn't continue down that path
[00:03:39.360 --> 00:03:41.720]   or gamble with it.
[00:03:41.720 --> 00:03:45.320]   So, talking about addiction in general,
[00:03:45.320 --> 00:03:48.520]   I like to broaden that definition to really,
[00:03:48.520 --> 00:03:50.360]   you know, the question I'll ask people is,
[00:03:50.360 --> 00:03:52.520]   does it have you or do you have it?
[00:03:52.520 --> 00:03:54.360]   Is it driving you and your behaviors?
[00:03:54.360 --> 00:03:58.920]   Are you really leaning on it in a way that that's your medicine?
[00:03:58.920 --> 00:04:01.960]   Because I don't really see addiction as the problem.
[00:04:01.960 --> 00:04:04.040]   You know, addiction is the solution.
[00:04:04.040 --> 00:04:05.760]   Whatever they're addicted to is the solution
[00:04:05.760 --> 00:04:07.760]   to some underlying stressor.
[00:04:07.760 --> 00:04:09.360]   You know, I think as humans,
[00:04:09.360 --> 00:04:12.560]   we, when we're dis, when we're uncomfortable,
[00:04:12.560 --> 00:04:14.400]   when we're experiencing pain,
[00:04:14.400 --> 00:04:16.560]   our kind of immediate reaction is to get out of that.
[00:04:16.560 --> 00:04:18.400]   And when that stress becomes really big,
[00:04:18.400 --> 00:04:22.360]   we're gonna look for the things that are gonna impact us a lot quicker.
[00:04:22.360 --> 00:04:25.000]   You know, taking a drink, using a drug.
[00:04:25.000 --> 00:04:25.960]   Now, once people start doing that,
[00:04:25.960 --> 00:04:27.720]   depending on what it is.
[00:04:27.720 --> 00:04:30.120]   You know, if it's heroin or fentanyl,
[00:04:30.120 --> 00:04:33.800]   they can become physically addicted to it very quickly,
[00:04:33.800 --> 00:04:35.320]   or alcohol over time.
[00:04:35.320 --> 00:04:40.760]   But I think the definition can be expanded to a lot of other things,
[00:04:40.760 --> 00:04:42.600]   maybe even things that seem mundane.
[00:04:42.600 --> 00:04:45.080]   You know, and we can have addictive behaviors
[00:04:45.080 --> 00:04:47.800]   at different points in our life,
[00:04:47.800 --> 00:04:50.680]   and maybe have the same behavior that sometimes is addictive
[00:04:50.680 --> 00:04:51.640]   and sometimes isn't.
[00:04:51.640 --> 00:04:55.080]   You know, this is very mundane, but sometimes I'm binge watching Netflix
[00:04:55.080 --> 00:04:57.160]   because I'm on a plane and don't have anything to do,
[00:04:57.160 --> 00:04:59.160]   or I'm sick and I can't get out of bed.
[00:04:59.160 --> 00:05:01.720]   And other times, I might have a really stressful day
[00:05:01.720 --> 00:05:03.880]   or have something going on that I don't want to deal with,
[00:05:03.880 --> 00:05:07.480]   and I end up watching TV too late, and then I don't sleep.
[00:05:07.480 --> 00:05:11.640]   And now, is that an addiction that I need to get treatment for
[00:05:11.640 --> 00:05:13.720]   or be pulled away from my family for?
[00:05:13.720 --> 00:05:14.520]   Probably not.
[00:05:14.520 --> 00:05:17.640]   But it's, I think in talking about addiction,
[00:05:17.640 --> 00:05:22.040]   we want to understand, you know, what is it that people are using,
[00:05:22.040 --> 00:05:25.320]   whether it's a substance or a behavior, and why are they using it?
[00:05:25.320 --> 00:05:28.840]   You know, while I say it's, addiction is not the problem,
[00:05:28.840 --> 00:05:29.560]   it's the solution.
[00:05:29.560 --> 00:05:32.680]   It's a solution that becomes very problematic for people.
[00:05:32.680 --> 00:05:36.840]   And, you know, you will know this better than,
[00:05:36.840 --> 00:05:38.520]   than I will be able to explain it better than I would.
[00:05:38.520 --> 00:05:42.680]   But, you know, they get a benefit in their brain and body
[00:05:42.680 --> 00:05:47.480]   for feeling the sense of relief that they'll feel when they use the substance.
[00:05:47.480 --> 00:05:52.360]   You know, one of the doctors who initially supported the people
[00:05:52.360 --> 00:05:54.920]   who founded Alcoholics Anonymous, his name was Dr. Silkworth,
[00:05:54.920 --> 00:05:55.960]   and he wrote this opinion.
[00:05:55.960 --> 00:05:57.880]   And he said, "Men and women drink essentially
[00:05:57.880 --> 00:06:00.600]   because they like the effect produced by alcohol."
[00:06:00.600 --> 00:06:02.360]   I believe that effect is relief.
[00:06:02.360 --> 00:06:04.440]   So people are looking for some sort of relief.
[00:06:04.440 --> 00:06:07.640]   And the question has to be, I think, when we're talking about addiction,
[00:06:07.640 --> 00:06:09.720]   what is it that they're looking for relief from?
[00:06:09.720 --> 00:06:15.560]   - So when somebody comes to you or somebody, or in some cases is brought to you,
[00:06:15.560 --> 00:06:16.120]   - Yeah.
[00:06:16.120 --> 00:06:17.960]   - Who's in the throes of addiction,
[00:06:17.960 --> 00:06:23.640]   what's your first line of attack, so to speak?
[00:06:23.640 --> 00:06:25.960]   Are you focused on what the underlying stressor is,
[00:06:25.960 --> 00:06:27.240]   or you're trying to stabilize them?
[00:06:27.240 --> 00:06:30.760]   I mean, these are people who sometimes, and, you know, sadly,
[00:06:30.760 --> 00:06:34.280]   I've seen this in my friends, fortunately, who are now sober.
[00:06:34.280 --> 00:06:40.200]   But, you know, people who wrap the truck around a tree at seven o'clock in the morning,
[00:06:40.200 --> 00:06:45.320]   having drank a bottle of wine and taking a Xanax or jail or worse, right?
[00:06:45.320 --> 00:06:45.480]   - Right.
[00:06:45.480 --> 00:06:51.720]   - And so when somebody comes in, what are the first questions that you're asking?
[00:06:51.720 --> 00:06:52.680]   And what's the goal?
[00:06:52.680 --> 00:06:54.680]   - Let's talk about the most acute first.
[00:06:54.680 --> 00:06:57.560]   So I serve as the chief clinical officer for guardian recovery.
[00:06:57.560 --> 00:06:59.880]   We do treatment in different states.
[00:06:59.880 --> 00:07:04.120]   You know, we serve thousands of people a year and we have medical detoxes that we start with.
[00:07:04.120 --> 00:07:11.560]   So if somebody needs to be detoxed from alcohol or drugs, you know, they're going to come in.
[00:07:11.560 --> 00:07:14.600]   We're not going to start asking questions about what the underlying stressor is.
[00:07:14.600 --> 00:07:17.880]   You know, we're going to first do medical assessments, nursing assessments.
[00:07:17.880 --> 00:07:24.040]   Sometimes we have to send them to the ER if they're, you know, if they're in dire need
[00:07:24.040 --> 00:07:28.120]   or they're so acute that they can't even be in the facility that we have.
[00:07:29.320 --> 00:07:33.880]   We're going to just get them physically stabilized, you know, and as we're getting them physically
[00:07:33.880 --> 00:07:39.560]   stabilized, you know, the thing with addiction is a lot of people just say stop, but for people
[00:07:39.560 --> 00:07:43.160]   that just stop and assuming they're not in danger, like an alcohol, if you just stop,
[00:07:43.160 --> 00:07:47.880]   you could, you know, you can have seizures and die, you know, uh, other drugs.
[00:07:47.880 --> 00:07:50.360]   If you just stop, it can be extremely uncomfortable.
[00:07:50.360 --> 00:07:55.720]   But even if they went to a detox and were able to stop, you know, their life doesn't generally get
[00:07:55.720 --> 00:07:57.080]   better right away.
[00:07:57.080 --> 00:07:58.520]   In fact, a lot of times it gets worse.
[00:07:58.520 --> 00:08:01.080]   Now, maybe it's better in the fact that they're not about to die.
[00:08:01.080 --> 00:08:06.920]   You know, they don't have these physical symptoms, but emotionally, you know, they've been using
[00:08:06.920 --> 00:08:11.000]   this substance or this, uh, or alcohol as a, as a medicator.
[00:08:11.000 --> 00:08:14.840]   Now all of a sudden the medicine's gone, you know, and they've got to deal with life.
[00:08:15.560 --> 00:08:19.480]   And so they can actually feel a lot worse right when they come in.
[00:08:19.480 --> 00:08:23.480]   So first, what we're going to do is really understand what's going on with them biologically
[00:08:23.480 --> 00:08:27.240]   so that we can make sure they're safe.
[00:08:27.240 --> 00:08:32.120]   And then as we can support them over the days that they start, you know, becoming a little more
[00:08:32.120 --> 00:08:39.320]   comfortable, their, their, uh, their physical conditions start to stabilize, then we can start
[00:08:39.320 --> 00:08:42.440]   to really understand what's going on with them and their environment.
[00:08:42.440 --> 00:08:44.600]   You know, what is their pattern of use?
[00:08:44.600 --> 00:08:45.800]   You know, when do they use?
[00:08:45.800 --> 00:08:48.360]   What are the, what are the effects that it's having in their life?
[00:08:48.360 --> 00:08:52.840]   You know, um, cause we want to understand how it's playing out everywhere.
[00:08:52.840 --> 00:08:57.160]   Like I said, biologically, psychologically, and, and, and socially, and, and really get a
[00:08:57.160 --> 00:09:00.920]   clear picture of who this person is, you know?
[00:09:00.920 --> 00:09:03.720]   And sometimes people come in more motivated than others.
[00:09:03.720 --> 00:09:07.480]   You know, sometimes they get brought to us, like you said, and I've seen it work either
[00:09:07.480 --> 00:09:12.520]   way that someone who's comes in and says, I need help, you know, I'm, I'm willing to do anything
[00:09:12.520 --> 00:09:17.560]   that they end up not following through with their treatment and other people that come in fighting
[00:09:17.560 --> 00:09:22.120]   and screaming end up, you know, doing very well over time.
[00:09:22.120 --> 00:09:26.120]   I actually like it when people come in and that kind of struggle, I think, you know, the more people
[00:09:26.120 --> 00:09:30.200]   kind of struggle with something upfront, it's kind of like the, you pull an arrow back,
[00:09:30.200 --> 00:09:33.560]   you know, the, the further you can pull the bow back and hold it, the more tension in it,
[00:09:33.560 --> 00:09:35.080]   the farther it's going to fly.
[00:09:35.080 --> 00:09:39.240]   And I really like when we have people who say, I'm not going to do this, or I'm going to leave,
[00:09:39.240 --> 00:09:44.440]   you know, they're actually telling us something about themselves and where they are.
[00:09:44.440 --> 00:09:46.520]   And we can be there with them in that struggle.
[00:09:46.520 --> 00:09:49.800]   You know, sometimes people will come in and they're just like checking the boxes and they're
[00:09:49.800 --> 00:09:52.280]   going to be a good student and everything's fine because they're not drinking anymore.
[00:09:52.280 --> 00:09:56.520]   And then we're never able to really get to kind of the causes and conditions of it.
[00:09:56.520 --> 00:09:59.480]   You know, when they're in a treatment setting, we'll have them
[00:09:59.480 --> 00:10:03.240]   for anywhere from, you know, seven days to 90 days.
[00:10:03.240 --> 00:10:07.800]   You know, we like to keep them, you know, and understand, you know, what's going on with
[00:10:07.800 --> 00:10:09.960]   them so we can meet them at their different stages.
[00:10:09.960 --> 00:10:15.320]   And the environment, we kind of try to create a microcosm of their social universe so that,
[00:10:15.320 --> 00:10:20.520]   you know, they can experience some stressors while they're, we're not creating the stressors,
[00:10:20.520 --> 00:10:22.200]   but we're having them communicate with their families.
[00:10:22.200 --> 00:10:25.800]   We're having them face some of the things they don't want to face.
[00:10:25.800 --> 00:10:30.520]   And we have a saying that says, you know, treatment can't really begin until the crisis occurs.
[00:10:30.520 --> 00:10:35.240]   And what that means is more of the internal or existential crisis.
[00:10:35.240 --> 00:10:36.760]   If someone's coming in and going, well, I'm great.
[00:10:36.760 --> 00:10:37.400]   Everything's great.
[00:10:37.400 --> 00:10:42.840]   You know, why were they, maybe things are feeling great right now, but why were they
[00:10:42.840 --> 00:10:48.440]   drinking or using in a way that was harming themselves, others, you know, ripping their lives apart?
[00:10:49.160 --> 00:10:52.120]   You know, sometimes people will say addiction is a choice.
[00:10:52.120 --> 00:10:56.120]   I don't buy that all the time, right?
[00:10:56.120 --> 00:10:57.960]   But people will say that.
[00:10:57.960 --> 00:11:04.680]   And I, I would, what I would say to that is, even if it is a choice, even if people could wake
[00:11:04.680 --> 00:11:08.760]   up and say, I'm going to do this or I'm not, like, why would they continue to choose a life
[00:11:08.760 --> 00:11:11.720]   that they're hurting themselves and others?
[00:11:11.720 --> 00:11:14.680]   So while they're in treatment with us, you know, we want to
[00:11:16.120 --> 00:11:20.280]   start to really understand who they are, start to understand, you know,
[00:11:20.280 --> 00:11:22.200]   what is happening in their environment.
[00:11:22.200 --> 00:11:28.760]   And then as they, you know, stabilize more physically, and then they stabilize emotionally,
[00:11:28.760 --> 00:11:34.440]   as we can start to raise their capacity to experience difficult emotions.
[00:11:34.440 --> 00:11:38.440]   I mean, I say this all the time to my clients, you know, what I really do with them is help
[00:11:38.440 --> 00:11:39.480]   them learn how to feel bad.
[00:11:39.480 --> 00:11:43.240]   You know, we don't put that on the website because no one's going to come to us to say,
[00:11:43.240 --> 00:11:47.400]   how can I feel really bad, but I think that's, that's at the core of it.
[00:11:47.400 --> 00:11:53.240]   You know, how can we build a distress tolerance so that they can face discomfort, they can face pain,
[00:11:53.240 --> 00:12:01.720]   and not choose the thing that gives immediate short-term relief that's going to end up hurting
[00:12:01.720 --> 00:12:08.520]   and those around them to allow them to really lean in to whatever that discomfort is.
[00:12:08.520 --> 00:12:14.840]   And when people are able to be available for the depths of discomfort, then they're really
[00:12:14.840 --> 00:12:21.080]   become more available for the heights of joy and satisfaction in life.
[00:12:21.880 --> 00:12:29.800]   So we start to build that capacity so that then we can start looking at the beliefs that maybe the
[00:12:29.800 --> 00:12:34.440]   limiting type beliefs that have been driving them that are often set from earlier on in the life,
[00:12:34.440 --> 00:12:36.680]   in their life and the way that they were shaped.
[00:12:36.680 --> 00:12:41.000]   You know, and that's often what we talk about as trauma, not always a big event that,
[00:12:41.000 --> 00:12:43.960]   that happened on a single day, although that does occur.
[00:12:43.960 --> 00:12:50.280]   But the shapings that people had in their life that were the, you know, were adaptive.
[00:12:50.280 --> 00:12:52.120]   People are very adaptive.
[00:12:52.120 --> 00:12:59.320]   And, you know, kids and as they're in their formative years will develop strategies to live
[00:12:59.320 --> 00:13:03.080]   life that adapt them in a way that they can survive the environments that they're in.
[00:13:03.080 --> 00:13:09.640]   And, you know, if that adaptation, which was appropriate in their family, their school,
[00:13:09.640 --> 00:13:17.240]   their environment, whatever it was, maybe all of those was something that was more toward like a
[00:13:17.240 --> 00:13:20.360]   survival response, like a fight or flight type response.
[00:13:20.360 --> 00:13:24.520]   And now that's never resolved in some way and in a way.
[00:13:24.520 --> 00:13:29.400]   And then later in life, they're still applying these adaptive strategies
[00:13:29.400 --> 00:13:32.680]   in situations that it's not appropriate for.
[00:13:32.680 --> 00:13:37.320]   So I'd like to take a quick break and acknowledge our sponsor, BetterHelp.
[00:13:37.320 --> 00:13:42.280]   BetterHelp offers professional therapy with a licensed therapist carried out entirely online.
[00:13:42.280 --> 00:13:46.200]   Now, I personally have been doing therapy weekly for well over 30 years.
[00:13:46.200 --> 00:13:47.480]   Initially, I didn't have a choice.
[00:13:47.480 --> 00:13:49.800]   It was a condition of being allowed to stay in school.
[00:13:49.800 --> 00:13:54.520]   But pretty soon, I realized that therapy is an extremely important component to one's overall health.
[00:13:54.520 --> 00:13:58.760]   In fact, I consider doing regular therapy just as important as getting regular exercise,
[00:13:58.760 --> 00:14:00.680]   which, of course, I also do every week.
[00:14:00.680 --> 00:14:03.080]   There are essentially three things that great therapy provides.
[00:14:03.080 --> 00:14:07.560]   First of all, it provides a good rapport with somebody that you can trust and talk to about
[00:14:07.560 --> 00:14:09.000]   pretty much any issue with.
[00:14:09.000 --> 00:14:14.120]   Second of all, it can provide support in the form of emotional support and directed guidance.
[00:14:14.120 --> 00:14:18.600]   And third, expert therapy can provide useful insights, insights that allow you to better
[00:14:18.600 --> 00:14:23.480]   not just your emotional life and your relationship life, but of course, also the relationship to yourself
[00:14:23.480 --> 00:14:26.200]   and your professional life and to all sorts of goals.
[00:14:26.200 --> 00:14:30.040]   BetterHelp makes it very easy to find an expert therapist with whom you resonate with
[00:14:30.040 --> 00:14:33.560]   and that can provide you those three benefits that come from effective therapy.
[00:14:33.560 --> 00:14:37.000]   Also, because BetterHelp allows for therapy to be done entirely online,
[00:14:37.000 --> 00:14:40.280]   it's super time efficient and easy to fit into a busy schedule.
[00:14:40.280 --> 00:14:45.960]   If you'd like to try BetterHelp, you can go to betterhelp.com/huberman to get 10% off your
[00:14:45.960 --> 00:14:46.680]   first month.
[00:14:46.680 --> 00:14:49.160]   Again, that's betterhelp.com/huberman.
[00:14:49.160 --> 00:14:53.240]   Today's episode is also brought to us by Levelz.
[00:14:53.240 --> 00:14:57.640]   Levelz is a program that lets you see how different foods affect your health by giving you real-time
[00:14:57.640 --> 00:15:00.680]   feedback on your diet using a continuous glucose monitor.
[00:15:00.680 --> 00:15:05.080]   One of the most important factors in both short and long-term health is your body's ability to
[00:15:05.080 --> 00:15:06.440]   manage glucose.
[00:15:06.440 --> 00:15:11.160]   This is something I've discussed in depth on this podcast with experts such as Dr. Chris Palmer,
[00:15:11.160 --> 00:15:13.800]   Dr. Robert Lustig, and Dr. Casey Means.
[00:15:13.800 --> 00:15:18.200]   One thing that's abundantly clear is that to maintain energy and focus throughout the day,
[00:15:18.200 --> 00:15:22.920]   you want to keep your blood glucose relatively steady without any big spikes or crashes.
[00:15:22.920 --> 00:15:25.480]   I first started using Levelz about three years ago
[00:15:25.480 --> 00:15:29.480]   as a way to try and understand how different foods impact my blood glucose levels.
[00:15:29.480 --> 00:15:33.800]   Levelz has proven to be incredibly informative for helping me determine what food choices I should
[00:15:33.800 --> 00:15:38.680]   make and when best to eat relative to things like exercise, sleep, and work.
[00:15:38.680 --> 00:15:41.720]   Indeed, using Levelz has helped me shape my entire schedule.
[00:15:41.720 --> 00:15:46.520]   I now have more energy than ever, and I sleep better than ever, and I attribute that largely to
[00:15:46.520 --> 00:15:50.040]   understanding how different foods and behaviors impact my blood glucose.
[00:15:50.040 --> 00:15:56.520]   So, if you're interested in learning more about Levelz and trying a CGM yourself, go to levels.link/huberman.
[00:15:56.520 --> 00:16:00.680]   Right now, Levelz is offering an additional two free months of membership when signing up.
[00:16:00.680 --> 00:16:07.400]   Again, that's levels.link, spelled, of course, L-I-N-K/huberman, to get the additional two free months of membership.
[00:16:07.400 --> 00:16:17.640]   The thing you said earlier that's ringing in my brain is, does it have you or do you have it?
[00:16:17.640 --> 00:16:22.920]   And I think for people listening and watching, I think this is a really important distinction.
[00:16:22.920 --> 00:16:27.000]   And maybe you could just elaborate on how one starts to answer that question.
[00:16:27.000 --> 00:16:31.240]   Because these days we hear, you know, people are addicted to social media, people are addicted to sugar,
[00:16:31.240 --> 00:16:37.880]   people are addicted to, you know, all sorts of things and online shopping, you know, and on and on.
[00:16:37.880 --> 00:16:44.840]   Let's just set aside alcoholism for the moment, because that's a unique case where, as you mentioned,
[00:16:44.840 --> 00:16:53.640]   immediate withdrawal can cause death. And it has its own kind of unique features. But for everything
[00:16:53.640 --> 00:16:57.560]   else, like if somebody out there is listening and they're like, well, you know, I have a hard time
[00:16:57.560 --> 00:17:04.600]   clicking off of social media, even though I know I need to sleep, I need to study, or have a hard time
[00:17:04.600 --> 00:17:10.040]   disengaging from video games, I think is a common one in a lot of young people. How do they know if
[00:17:10.040 --> 00:17:16.040]   they're addicted? Is there a litmus test? I mean, could we test ourselves as individuals? Like,
[00:17:16.040 --> 00:17:19.320]   can I go an afternoon without it? Can I go a week without it? Is that the test?
[00:17:19.320 --> 00:17:24.120]   I think that's a great test. I mean, probably more than an afternoon or a week, but you know,
[00:17:24.120 --> 00:17:29.880]   can I quit for a month? And, you know, if you're, if when you're, when you've stopped,
[00:17:29.880 --> 00:17:33.800]   if all you're thinking about is either doing it, or when you're doing it, all you're thinking about is,
[00:17:33.800 --> 00:17:37.880]   how can I, how can I stop doing this? That's a pretty good indication that it has you,
[00:17:38.680 --> 00:17:43.240]   you know? And, you know, you also have to look at like, what are the things that it's impacting in
[00:17:43.240 --> 00:17:46.280]   your, in your life? And that's one of the things we can help people kind of orient to.
[00:17:46.280 --> 00:17:50.760]   And they might think that if it's somebody that comes to us at their family saying this is a huge
[00:17:50.760 --> 00:17:56.120]   problem, they may not see it yet, or they may be avoiding it. We call that denial. But a lot of
[00:17:56.120 --> 00:18:00.840]   times it's, they, there's something deep down where they know that, you know, I'm really disengaged
[00:18:00.840 --> 00:18:05.640]   from life. I'm lonely. I'm, I don't have the quality of relationships. I'm not able to be
[00:18:05.640 --> 00:18:09.960]   motivated to do the things that I want to do. What if it still feels good to them? However,
[00:18:09.960 --> 00:18:13.960]   like family isn't saying, look, you know, kid isn't getting their schoolwork done,
[00:18:13.960 --> 00:18:19.480]   but it's kind of outrageous, you know, four hours a day playing video games,
[00:18:19.480 --> 00:18:23.480]   three hours a day. That might not even seem like that much to a lot of people, but parents
[00:18:23.480 --> 00:18:29.000]   can see the opportunity cost of that. This is time that kid isn't running around and getting
[00:18:29.000 --> 00:18:34.520]   exercise. This is time that is eating into sleep. This is time that could be spent studying. So maybe
[00:18:34.520 --> 00:18:36.360]   grades haven't cratered yet. Right.
[00:18:36.360 --> 00:18:43.880]   And we live in the quote unquote, American dream model where kids say, well, so-and-so makes
[00:18:43.880 --> 00:18:46.520]   millions of dollars every year playing video games. Right.
[00:18:46.520 --> 00:18:50.840]   So I'm actually on the path. I think you see that fairly often these days, right?
[00:18:50.840 --> 00:18:55.160]   Yeah. I'll relate it back to drugs for a second. You and I are the same age, and you probably remember
[00:18:55.160 --> 00:18:59.160]   the, you know, this is your brain, this is your brain on drugs when they crack the, you know,
[00:18:59.160 --> 00:19:03.400]   showed the egg, this is your brain and- Yeah. Disrespectful to eggs, which I'm a big fan of,
[00:19:03.400 --> 00:19:07.960]   but- And then this is your brain on, well, it did call the egg a brain. So that was pretty good.
[00:19:07.960 --> 00:19:09.880]   Oh, that's true. Your logic is impeccable.
[00:19:09.880 --> 00:19:13.880]   Yeah. Thank you. And this is your brain on drugs, and it showed the fried egg. I think that was a
[00:19:13.880 --> 00:19:19.560]   a terrible example for kids because most of the time when people do drugs the first time,
[00:19:19.560 --> 00:19:26.440]   it doesn't feel like that. It feels good. It feels great. You know, it's over time when you keep doing
[00:19:26.440 --> 00:19:30.520]   that, that it, you know, especially, you know, a kid that doesn't have all of the responsibility and
[00:19:30.520 --> 00:19:36.760]   the things in life that they might have or want to have later on, you know, they're not gonna,
[00:19:36.760 --> 00:19:40.360]   they're not gonna see that that's a problem necessarily.
[00:19:40.360 --> 00:19:46.760]   Right. And some of their heroes are very public about the fact that they like smoke a ton of high
[00:19:46.760 --> 00:19:48.120]   THC weed. Right.
[00:19:48.120 --> 00:19:55.720]   I mean, that, when I was growing up, that was associated with lack of agency and kind of being
[00:19:55.720 --> 00:19:57.960]   a quote unquote burnout was the idea. Yeah.
[00:19:57.960 --> 00:20:03.240]   Nowadays, there are just as many examples of people that smoke a lot of weed, are vocal about that,
[00:20:03.240 --> 00:20:09.400]   and by all external measures are doing very well, perhaps better than most.
