
[00:00:00.000 --> 00:00:04.680]   [MUSIC PLAYING]
[00:02:21.440 --> 00:02:24.080]   It's not very complicated, I swear to God.
[00:02:24.080 --> 00:02:26.000]   I'm sorry to say, but at the beginning,
[00:02:26.000 --> 00:02:28.360]   I really thought, oh, this is going to be so complicated.
[00:02:28.360 --> 00:02:31.120]   How do I implement this in my already existing code?
[00:02:31.120 --> 00:02:31.600]   It's not.
[00:02:31.600 --> 00:02:34.640]   It's just very, very simple lines of code.
[00:02:34.640 --> 00:02:36.880]   And in four or five lines of code,
[00:02:36.880 --> 00:02:38.560]   you are ready, set, and good to go.
[00:02:38.560 --> 00:02:40.240]   And you are tracking everything.
[00:02:40.240 --> 00:02:42.960]   And you are saving everything.
[00:02:42.960 --> 00:02:47.120]   All the artifacts, or your models,
[00:02:47.120 --> 00:02:49.480]   or the versions of your data sets
[00:02:49.480 --> 00:02:50.640]   that you are pre-processing.
[00:02:50.640 --> 00:02:52.640]   So it's super, super, super easy.
[00:02:52.640 --> 00:02:57.760]   And now my folders don't look so hectic anymore.
[00:02:57.760 --> 00:03:01.040]   So anyways, today, I am going to present to you
[00:03:01.040 --> 00:03:06.200]   a project I did on Kaggle a few months ago on RSNA Fracture
[00:03:06.200 --> 00:03:07.720]   Detection Competition.
[00:03:07.720 --> 00:03:10.480]   So very quickly, what we had to do,
[00:03:10.480 --> 00:03:16.520]   we had these JCon files and a metadata of those JCon files
[00:03:16.520 --> 00:03:20.520]   that contain CT scans of the cervical spine,
[00:03:20.520 --> 00:03:24.680]   or the part of the human that's the cervical spine.
[00:03:24.680 --> 00:03:29.000]   And we had to identify in which vertebrae,
[00:03:29.000 --> 00:03:34.480]   or if in any vertebrae, there was a fracture.
[00:03:34.480 --> 00:03:38.160]   There can be multiple fractures in one patient,
[00:03:38.160 --> 00:03:40.400]   or there can be no fractures in one patient.
[00:03:40.400 --> 00:03:43.240]   So this was the idea.
[00:03:43.240 --> 00:03:46.120]   So first, I did the exploratory data analysis
[00:03:46.120 --> 00:03:50.280]   and the pre-processing, which I really, really, truly love.
[00:03:50.280 --> 00:03:52.320]   This is the part that actually excites me the most.
[00:03:52.320 --> 00:03:55.800]   So here, very simply, you import weights and biases,
[00:03:55.800 --> 00:03:57.240]   and you can forget it.
[00:03:57.240 --> 00:04:02.880]   And then you log in the secret key.
[00:04:02.880 --> 00:04:05.080]   Usually, if you are in your own notebooks,
[00:04:05.080 --> 00:04:08.480]   you just have an MPI key that's in your profile,
[00:04:08.480 --> 00:04:09.480]   and you use it.
[00:04:09.480 --> 00:04:12.120]   But because this notebook is public,
[00:04:12.120 --> 00:04:14.640]   I am using Kaggle secrets.
[00:04:14.640 --> 00:04:17.080]   But it's just a line of code when you say, one,
[00:04:17.080 --> 00:04:20.960]   to be logged in, and then your unique API key.
[00:04:20.960 --> 00:04:23.680]   And because I've been using weights and biases for so long,
[00:04:23.680 --> 00:04:25.920]   and at some point, my code started
[00:04:25.920 --> 00:04:29.880]   to be repetitive throughout my notebooks in terms
[00:04:29.880 --> 00:04:31.560]   of what I wanted to do.
[00:04:31.560 --> 00:04:35.240]   Because for some example, I wanted to save plots,
[00:04:35.240 --> 00:04:40.080]   and saving multiple plots kind of got me repetitive code.
[00:04:40.080 --> 00:04:46.640]   Or save artifacts, I did these very quick and easy functions
[00:04:46.640 --> 00:04:48.600]   that I just call.
[00:04:48.600 --> 00:04:54.080]   And they save my artifacts for me, and here, my plots.
[00:04:54.080 --> 00:04:57.960]   I have here an argument that says line,
[00:04:57.960 --> 00:05:00.880]   if I want a line plot, a bias if I want a bar plot,
[00:05:00.880 --> 00:05:04.000]   and a scatter if I want scatter, and so on.
[00:05:04.000 --> 00:05:07.760]   OK, so first, I started looking at the tabular data.
[00:05:07.760 --> 00:05:09.440]   Here is my first experiment.
[00:05:09.440 --> 00:05:12.280]   This is super quick and easy.
[00:05:12.280 --> 00:05:14.880]   And this creates here--
[00:05:14.880 --> 00:05:16.040]   let's find out.
[00:05:16.040 --> 00:05:19.480]   So tabular explorer, I have here tabular explorer.
[00:05:19.480 --> 00:05:21.360]   Usually within my dashboard-- so this
[00:05:21.360 --> 00:05:23.720]   is my dashboard for this composition--
[00:05:23.720 --> 00:05:26.680]   I immediately, once I create the dashboard,
[00:05:26.680 --> 00:05:28.720]   and I start logging things into it,
[00:05:28.720 --> 00:05:31.480]   I come here and group by name.
[00:05:31.480 --> 00:05:33.520]   Because if you don't group by name,
[00:05:33.520 --> 00:05:37.440]   the experiments are going to come up as you run them.
[00:05:37.440 --> 00:05:40.480]   And as you can see, there are quite a lot of experiments
[00:05:40.480 --> 00:05:43.360]   for this particular project.
[00:05:43.360 --> 00:05:47.160]   So immediately, no question asked, I come here,
[00:05:47.160 --> 00:05:49.240]   and I put name, and I have everything here.
[00:05:49.240 --> 00:05:53.360]   And it's kind of grouped, so I don't have to, I don't know,
[00:05:53.360 --> 00:05:56.840]   mess around or search for a particular experiment
[00:05:56.840 --> 00:05:58.520]   that I'm looking at.
[00:05:58.520 --> 00:06:01.600]   OK, and then here, I am reading the data.
[00:06:01.600 --> 00:06:06.440]   I am looking at the CSV files.
[00:06:06.440 --> 00:06:09.160]   And here, I'm beginning the analysis.
[00:06:09.160 --> 00:06:11.640]   I'm doing, for example, some bar charts.
[00:06:11.640 --> 00:06:15.160]   So what I find extremely interesting and very, very
[00:06:15.160 --> 00:06:19.880]   useful is sometimes when you are having a big project--
[00:06:19.880 --> 00:06:23.000]   and here is not the case, but sometimes you
[00:06:23.000 --> 00:06:30.520]   have 5, 10, even tens of CSV files or just tabular data
[00:06:30.520 --> 00:06:32.360]   sets that you are looking at.
[00:06:32.360 --> 00:06:36.040]   And you are finding some very, very interesting information
[00:06:36.040 --> 00:06:38.600]   that you want to keep, like a graph, for example,
[00:06:38.600 --> 00:06:40.720]   that you want to look at in the future.
[00:06:40.720 --> 00:06:44.560]   In this case, I would highly recommend, like I am doing,
[00:06:44.560 --> 00:06:49.360]   is to log all the bar plots or the charts that
[00:06:49.360 --> 00:06:54.080]   are very, very interesting to you into the dashboard.
[00:06:54.080 --> 00:06:56.760]   Because in, I don't know, one month,
[00:06:56.760 --> 00:06:58.720]   when you come back to the project
[00:06:58.720 --> 00:07:01.800]   or maybe you want to look back in the past,
[00:07:01.800 --> 00:07:04.960]   it's going to be super, super easy instead of just looking
[00:07:04.960 --> 00:07:07.480]   between notebooks and notebooks to find that information.
[00:07:07.480 --> 00:07:10.680]   So this is why, for example, here, I
[00:07:10.680 --> 00:07:13.680]   have this graph where I see, OK, the patient.
[00:07:13.680 --> 00:07:15.920]   I can see the labels are 50/50.
[00:07:15.920 --> 00:07:19.800]   So I have 50% of my patients that had no fracture,
[00:07:19.800 --> 00:07:23.400]   and 50% of the patients had at least one fracture
[00:07:23.400 --> 00:07:25.160]   within their cervical spine.
[00:07:25.160 --> 00:07:27.520]   And here, I have also the information
[00:07:27.520 --> 00:07:31.720]   on which vertebrae within the seven vertebrae
[00:07:31.720 --> 00:07:34.560]   within the cervical spine had fractures.
[00:07:34.560 --> 00:07:36.760]   So most of the fractures, for example,
[00:07:36.760 --> 00:07:40.240]   were in the first vertebrae, whereas the least fractures
[00:07:40.240 --> 00:07:41.880]   were in the last vertebrae.
[00:07:41.880 --> 00:07:44.720]   And this is very, very useful information for you
[00:07:44.720 --> 00:07:48.080]   or for your teammates, because you can share this dashboard
[00:07:48.080 --> 00:07:50.160]   with your teammates.
[00:07:50.160 --> 00:07:54.560]   So save anything or any number that you
[00:07:54.560 --> 00:07:59.360]   might find useful or interesting or just useful in the future.
[00:07:59.360 --> 00:08:03.280]   OK, so here, I'm doing more exploration just
[00:08:03.280 --> 00:08:04.960]   to understand here.
[00:08:04.960 --> 00:08:09.040]   I'm also saving the images just to have an understanding
[00:08:09.040 --> 00:08:13.160]   within the dashboard, which is super, super, super easy.
[00:08:13.160 --> 00:08:16.680]   I just log using 1db.image.
[00:08:16.680 --> 00:08:19.960]   And then here, I have all my images within the notebook.
[00:08:19.960 --> 00:08:23.200]   But I also have my images within the dashboard,
[00:08:23.200 --> 00:08:24.560]   which are right here.
[00:08:24.560 --> 00:08:27.320]   And if I can look a little bit through this,
[00:08:27.320 --> 00:08:31.480]   you can see how they change as the CT scans evolve
[00:08:31.480 --> 00:08:35.160]   for this particular patient, which is very unique and weird
[00:08:35.160 --> 00:08:37.360]   number.
[00:08:37.360 --> 00:08:40.360]   OK, so I'm going through some example.
[00:08:40.360 --> 00:08:43.240]   Then I am looking at the DECOM metadata.
[00:08:43.240 --> 00:08:46.560]   If you might not know, within a DECOM file--
[00:08:46.560 --> 00:08:51.320]   this is just a format, how they store these medical images--
[00:08:51.320 --> 00:08:53.520]   they store some additional information,
[00:08:53.520 --> 00:08:59.960]   like the image position, how the certain camera
[00:08:59.960 --> 00:09:02.840]   or whatever is called in the medical field
[00:09:02.840 --> 00:09:06.360]   was the position of it when they took the scan.
[00:09:06.360 --> 00:09:08.560]   So a lot, a lot of information.
[00:09:08.560 --> 00:09:12.280]   So here, I'm saving all this metadata.
[00:09:12.280 --> 00:09:17.600]   I am logging this information within my dashboard.
[00:09:17.600 --> 00:09:21.040]   And then I am looking at it to see some distributions,
[00:09:21.040 --> 00:09:23.600]   saving them to weights and biases as I find them
[00:09:23.600 --> 00:09:26.120]   interesting or if I find them interesting,
[00:09:26.120 --> 00:09:27.360]   and so on and so forth.
[00:09:28.360 --> 00:09:31.920]   OK, now here, I'm looking at some bounding boxes
[00:09:31.920 --> 00:09:36.960]   because-- so it wasn't only the fact that the CT scans are
[00:09:36.960 --> 00:09:39.560]   or are they not within the image,
[00:09:39.560 --> 00:09:43.840]   but we also had the information of the placement
[00:09:43.840 --> 00:09:46.320]   where the structure was at.
[00:09:46.320 --> 00:09:50.040]   And I kind of wanted to look at that too.
[00:09:50.040 --> 00:09:53.040]   And I think that's about it.
[00:09:53.040 --> 00:09:55.280]   Here, I looked at the 3D scan.
[00:09:55.280 --> 00:09:58.960]   And then here, I'm saving my artifacts.
[00:09:58.960 --> 00:10:03.320]   First, the training data that I pre-processed
[00:10:03.320 --> 00:10:06.880]   from the competitors, from the competition.
[00:10:06.880 --> 00:10:11.680]   And then the second was the metadata from the decon file.
[00:10:11.680 --> 00:10:20.080]   OK, now the second notebook was just a very baseline model
[00:10:20.080 --> 00:10:25.960]   that I just trained and kind of tried to inference
[00:10:25.960 --> 00:10:33.200]   whether there was a fracture or not within the cervical spine.
[00:10:33.200 --> 00:10:38.000]   OK, so it's exactly the same procedure.
[00:10:38.000 --> 00:10:41.640]   We import weights, biases.
[00:10:41.640 --> 00:10:44.440]   Here are some other libraries that I used.
[00:10:44.440 --> 00:10:46.800]   Import my API key.
[00:10:46.800 --> 00:10:51.120]   Here again, I do this all the time.
[00:10:51.120 --> 00:10:53.280]   Even if I'm not using it, I'm doing it
[00:10:53.280 --> 00:10:54.760]   because you never know.
[00:10:54.760 --> 00:10:59.840]   My two trusted functions to plot and save my artifacts.
[00:10:59.840 --> 00:11:02.520]   And then I started looking at the evaluation metric
[00:11:02.520 --> 00:11:06.000]   because usually, you know, you have one target
[00:11:06.000 --> 00:11:07.640]   within a competition.
[00:11:07.640 --> 00:11:10.040]   In this case, there were seven--
[00:11:10.040 --> 00:11:11.640]   actually, eight targets.
[00:11:11.640 --> 00:11:16.680]   So one target flagging if the patient has a fracture
[00:11:16.680 --> 00:11:19.160]   and had any fracture.
[00:11:19.160 --> 00:11:21.960]   And then the other seven targets with zero
[00:11:21.960 --> 00:11:24.920]   if in that particular cervical area,
[00:11:24.920 --> 00:11:29.280]   there was a fracture and with one if it wasn't,
[00:11:29.280 --> 00:11:32.960]   and if one if it was a fracture.
[00:11:32.960 --> 00:11:34.600]   So there were eight targets in total,
[00:11:34.600 --> 00:11:35.720]   which was quite interesting.
[00:11:35.720 --> 00:11:38.160]   So the evaluation metric was a little bit interesting
[00:11:38.160 --> 00:11:39.440]   or I didn't even--
[00:11:39.440 --> 00:11:42.680]   I haven't seen something like this before.
[00:11:42.680 --> 00:11:45.360]   There was a custom loss function for this competition.
[00:11:45.360 --> 00:11:47.400]   Here is just the normal drill.
[00:11:47.400 --> 00:11:49.440]   I'm doing a data split.
[00:11:49.440 --> 00:11:51.960]   I'm creating the PyTorch data set
[00:11:51.960 --> 00:11:58.840]   to read in the metadata and the images.
[00:11:58.840 --> 00:12:03.160]   Here is the model, the loss, and the gradual warm-up.
[00:12:03.160 --> 00:12:06.920]   And then we're going into the training part.
[00:12:06.920 --> 00:12:10.480]   So here first is the training function,
[00:12:10.480 --> 00:12:15.320]   the training for one particular APOC, so just for one APOC.
[00:12:15.320 --> 00:12:20.720]   And just logging in to Weights and Biases,
[00:12:20.720 --> 00:12:24.080]   all the metrics that you want during training,
[00:12:24.080 --> 00:12:25.840]   it's super, super easy.
[00:12:25.840 --> 00:12:28.920]   So once you usually go through model.train,
[00:12:28.920 --> 00:12:31.800]   and then you look through all the batches
[00:12:31.800 --> 00:12:35.880]   and do all the forward and backwards propagation,
[00:12:35.880 --> 00:12:37.800]   you compute the losses.
[00:12:37.800 --> 00:12:40.680]   And then everything I did here was
[00:12:40.680 --> 00:12:43.840]   to log into Weights and Biases with 1db.log,
[00:12:43.840 --> 00:12:47.400]   the train loss, and then the competition loss.
[00:12:47.400 --> 00:12:48.640]   And then that's it.
[00:12:48.640 --> 00:12:50.920]   And then I add step equals APOC.
[00:12:50.920 --> 00:12:55.080]   So every APOC, one Weights and Biases
[00:12:55.080 --> 00:12:57.240]   logs this information for me.
[00:12:57.240 --> 00:13:01.400]   And then for the validation APOC, it's exactly the same.
[00:13:01.400 --> 00:13:04.640]   So at the end here, I log the validation loss,
[00:13:04.640 --> 00:13:06.880]   the validation competition loss.
[00:13:06.880 --> 00:13:09.800]   And then one more step, I added here
[00:13:09.800 --> 00:13:13.120]   the validation area under the curve,
[00:13:13.120 --> 00:13:16.120]   which was just another metric that I wanted
[00:13:16.120 --> 00:13:18.840]   to use in this competition.
[00:13:18.840 --> 00:13:22.320]   So you can log whatever and how many metrics
[00:13:22.320 --> 00:13:26.320]   you want for each APOC.
[00:13:26.320 --> 00:13:32.640]   OK, here is a very cutesy scheme, let's say,
[00:13:32.640 --> 00:13:37.040]   of how the full training pipeline works.
[00:13:37.040 --> 00:13:39.560]   And here with the spiky yellow is
[00:13:39.560 --> 00:13:41.360]   wherever I'm using Weights and Biases.
[00:13:41.360 --> 00:13:45.080]   So I'm using Weights and Biases only in three places.
[00:13:45.080 --> 00:13:47.040]   And then I run everything.
[00:13:47.040 --> 00:13:48.320]   And it's super easy.
[00:13:48.320 --> 00:13:51.840]   And it just keeps all the information
[00:13:51.840 --> 00:13:54.160]   that I want and that I need.
[00:13:54.160 --> 00:13:55.720]   So at the beginning, and then when
[00:13:55.720 --> 00:13:59.080]   I'm doing the training and the validation, and that's it.
[00:13:59.080 --> 00:14:01.200]   So at the beginning of the training,
[00:14:01.200 --> 00:14:04.720]   like the big main training function,
[00:14:04.720 --> 00:14:09.080]   I am creating my configuration for this particular training
[00:14:09.080 --> 00:14:10.040]   or an experiment.
[00:14:10.040 --> 00:14:13.080]   And say, I am creating my parameters here.
[00:14:13.080 --> 00:14:15.520]   You can put how many parameters you want here.
[00:14:15.520 --> 00:14:18.800]   I am explaining, OK, so my model is a dense net.
[00:14:18.800 --> 00:14:23.800]   Here I'm inputting all my APOCs, the splits, the k-fold
[00:14:23.800 --> 00:14:29.080]   validation that I used, the batch, the learning rates, how
[00:14:29.080 --> 00:14:34.000]   big or what was the size of the images, the stack size,
[00:14:34.000 --> 00:14:36.520]   and the data frame size.
[00:14:36.520 --> 00:14:41.200]   And then I update my parameters.
[00:14:41.200 --> 00:14:43.800]   So runConfig has my parameters.
[00:14:43.800 --> 00:14:46.000]   Then I create the experiment.
[00:14:46.000 --> 00:14:50.600]   And then I go through the steps that you would usually go.
[00:14:50.600 --> 00:14:54.280]   Here I track my model and the guidance of my model,
[00:14:54.280 --> 00:14:58.000]   1db.watch, with a frequency of 100.
[00:14:58.000 --> 00:15:00.640]   So you don't overclutter everything.
[00:15:00.640 --> 00:15:03.600]   And then I am training.
[00:15:03.600 --> 00:15:06.840]   Here are my training and my validation functions
[00:15:06.840 --> 00:15:09.360]   that I showed you previously.
[00:15:09.360 --> 00:15:10.960]   And then once everything is done,
[00:15:10.960 --> 00:15:13.920]   I just press digest to 1db.finish.
[00:15:13.920 --> 00:15:16.400]   And everything, everything, everything
[00:15:16.400 --> 00:15:20.520]   is stored within your dashboard for you,
[00:15:20.520 --> 00:15:22.240]   for your teammates to see.
[00:15:22.240 --> 00:15:26.760]   And it's extremely easy to also compare between experiments
[00:15:26.760 --> 00:15:30.440]   to see for how long they have run,
[00:15:30.440 --> 00:15:34.320]   also if they plateaued in some point, what was the point,
[00:15:34.320 --> 00:15:36.400]   and so on and so forth.
[00:15:36.400 --> 00:15:39.800]   So here I'm actually doing the training.
[00:15:39.800 --> 00:15:41.640]   It trains for a while.
[00:15:41.640 --> 00:15:45.200]   And then lastly, at the end, I'm saving to WordDefact.
[00:15:45.200 --> 00:15:50.720]   So first of all, it's the logs.
[00:15:50.720 --> 00:15:54.520]   So during the training, I also logged some information
[00:15:54.520 --> 00:15:58.800]   that I wanted into a txte file, which I saved.
[00:15:58.800 --> 00:16:01.200]   I actually can show you here.
[00:16:01.200 --> 00:16:03.960]   So within the artifacts, I have here
[00:16:03.960 --> 00:16:06.200]   logs, which has two versions.
[00:16:06.200 --> 00:16:08.440]   And in files, I have it here.
[00:16:08.440 --> 00:16:12.560]   So I can download it at any time if I want to.
[00:16:12.560 --> 00:16:14.320]   But that's the thing.
[00:16:14.320 --> 00:16:17.560]   You don't have to overclutter your device
[00:16:17.560 --> 00:16:20.800]   with a bunch of folders having dates.
[00:16:20.800 --> 00:16:23.920]   I don't know, 100 takes this for 100 experiments.
[00:16:23.920 --> 00:16:26.320]   You have just everything in your dashboard.
[00:16:26.320 --> 00:16:27.880]   And if you want to look at something,
[00:16:27.880 --> 00:16:30.560]   you can just download it.
[00:16:30.560 --> 00:16:34.440]   And then I have the actual model.
[00:16:34.440 --> 00:16:37.720]   So within my special function-- this is super easy.
[00:16:37.720 --> 00:16:39.120]   Anybody can do this.
[00:16:39.120 --> 00:16:42.360]   I have a data type for data set.
[00:16:42.360 --> 00:16:46.480]   If I have anything like a CSV or a parquet file or a txte file,
[00:16:46.480 --> 00:16:49.360]   and then for a model, if I have a trained model
[00:16:49.360 --> 00:16:52.160]   that I want to save.
[00:16:52.160 --> 00:16:55.040]   And here, for example, I have my model, again,
[00:16:55.040 --> 00:16:56.560]   with the version 1 and version 2.
[00:16:56.560 --> 00:16:58.480]   And then here is the file.
[00:16:58.480 --> 00:17:01.640]   OK, so yeah, I hope you liked it.
[00:17:01.640 --> 00:17:04.200]   And thank you so very much.
[00:17:04.200 --> 00:17:08.200]   And I hope you will try this in the future.
[00:17:08.200 --> 00:17:09.160]   Thank you.
[00:17:09.160 --> 00:17:09.960]   Thank you, Andrana.
[00:17:09.960 --> 00:17:13.000]   Thank you for this interesting use case.
[00:17:13.000 --> 00:17:16.520]   I'd like to introduce our next presenter, Atharva.
[00:17:16.520 --> 00:17:19.920]   Atharva is currently in the last semester of university.
[00:17:19.920 --> 00:17:21.960]   He's an intern at Walters Kluwer.
[00:17:21.960 --> 00:17:25.120]   And his work mostly involves document intelligence.
[00:17:25.120 --> 00:17:29.160]   Atharva has been an active WMB user for the past three years
[00:17:29.160 --> 00:17:31.440]   and is also one of our ambassadors.
[00:17:31.440 --> 00:17:33.880]   He's very active in Kaggle competitions,
[00:17:33.880 --> 00:17:37.600]   is a Kaggle competition expert, and is avidly involved
[00:17:37.600 --> 00:17:39.960]   in open-sourced contributions.
[00:17:39.960 --> 00:17:41.120]   Welcome, Atharva.
[00:17:41.120 --> 00:17:43.000]   Thank you, Pauri, for the nice introduction.
[00:17:43.000 --> 00:17:44.200]   Thank you for having me.
[00:17:44.200 --> 00:17:48.240]   So today, I'm going to talk about 3D segmentation
[00:17:48.240 --> 00:17:51.320]   with Moni and PyTorch with weights and biases
[00:17:51.320 --> 00:17:53.360]   integrated inside of it.
[00:17:53.360 --> 00:17:58.160]   The Moni library, as many of you might not know,
[00:17:58.160 --> 00:18:01.920]   that NVIDIA is the co-founder of the project Moni.
[00:18:01.920 --> 00:18:03.600]   And it is a PyTorch-based framework
[00:18:03.600 --> 00:18:06.600]   which you can use for your imaging data
[00:18:06.600 --> 00:18:10.400]   or any medical kind of problem statement that you may have.
[00:18:10.400 --> 00:18:13.160]   Moni has all of the things that you might
[00:18:13.160 --> 00:18:15.640]   need in any medical project.
[00:18:15.640 --> 00:18:17.280]   So it is completely open-source.
[00:18:17.280 --> 00:18:18.920]   Anyone can use it.
[00:18:18.920 --> 00:18:22.640]   And anyone can even see the code and contribute to it.
[00:18:22.640 --> 00:18:25.560]   So for this talk, I'm going to talk
[00:18:25.560 --> 00:18:28.200]   about segmentation of a spleen.
[00:18:28.200 --> 00:18:31.480]   So many of you might not know what a spleen is.
[00:18:31.480 --> 00:18:34.040]   Basically, a spleen is an organ which
[00:18:34.040 --> 00:18:36.320]   is located beside your stomach.
[00:18:36.320 --> 00:18:39.800]   And its main responsibility is to clean your blood cells
[00:18:39.800 --> 00:18:43.200]   or kill the unused blood cells, et cetera.
[00:18:43.200 --> 00:18:47.760]   So the data is from medicaldecathlon.com.
[00:18:47.760 --> 00:18:52.840]   There are many tasks inside of it, like lung segmentation,
[00:18:52.840 --> 00:18:54.400]   brain tumor segmentation.
[00:18:54.400 --> 00:18:56.320]   So I've just picked up the spleen.
[00:18:56.320 --> 00:19:00.640]   So here I'm just installing Moni, weights and biases,
[00:19:00.640 --> 00:19:03.680]   blood lip, all the necessary stuff.
[00:19:03.680 --> 00:19:06.040]   Then I'm downloading the data here.
[00:19:06.040 --> 00:19:08.520]   I'm downloading the spleen data set.
[00:19:08.520 --> 00:19:12.040]   And the spleen data set comes in 3D volumes.
[00:19:12.040 --> 00:19:16.400]   So this particular data set has 61 images inside of it,
[00:19:16.400 --> 00:19:18.880]   41 for training and 20 for testing.
[00:19:18.880 --> 00:19:21.480]   And the 3D images are arranged in a particular way
[00:19:21.480 --> 00:19:22.800]   that each image--
[00:19:22.800 --> 00:19:27.360]   so in each 3D image, we have multiple 2D images.
[00:19:27.360 --> 00:19:29.880]   So these are splices of that 3D image.
[00:19:29.880 --> 00:19:32.800]   And when we combine them in 3D mental,
[00:19:32.800 --> 00:19:35.080]   they form the complete 3D volume.
[00:19:35.080 --> 00:19:39.800]   And we can see the whole 3D structure of the image.
[00:19:39.800 --> 00:19:41.360]   So this is a segmentation task.
[00:19:41.360 --> 00:19:43.880]   And for any segmentation task, it
[00:19:43.880 --> 00:19:48.080]   is important to look at how the segmentations are drawn
[00:19:48.080 --> 00:19:50.640]   on the image, how they would look on the image
[00:19:50.640 --> 00:19:53.720]   actually, or the ground truths that you are dealing with.
[00:19:53.720 --> 00:19:57.000]   So I'm just defining a utility function
[00:19:57.000 --> 00:20:01.280]   to log the weights and biases, log the image on weights
[00:20:01.280 --> 00:20:05.440]   and biases dashboard, along with the mask data and the class
[00:20:05.440 --> 00:20:05.940]   label.
[00:20:05.940 --> 00:20:08.760]   So 0 is for background, and 1 is for the mask.
[00:20:08.760 --> 00:20:12.120]   We will see that shortly below.
[00:20:12.120 --> 00:20:18.160]   So I'm just logging a single image, some splices
[00:20:18.160 --> 00:20:19.880]   from a single images.
[00:20:19.880 --> 00:20:24.480]   And so I've just set 100 splices from a 3D volume.
[00:20:24.480 --> 00:20:31.200]   So we can see that this is index 0 is basically the slice 1,
[00:20:31.200 --> 00:20:32.480]   slice number 0.
[00:20:32.480 --> 00:20:37.440]   Then as you can go further, then slice 10, slice 15.
[00:20:37.440 --> 00:20:40.780]   So all the slices combine an image.
[00:20:40.780 --> 00:20:44.240]   And then we can see the segmentation mask here.
[00:20:44.240 --> 00:20:49.960]   So we can see that this red thing that is being marked here
[00:20:49.960 --> 00:20:54.200]   is the spline organ we are dealing with.
[00:20:54.200 --> 00:20:57.840]   And the 3D image starts from left.
[00:20:57.840 --> 00:21:00.680]   So let's say you are starting from the start.
[00:21:00.680 --> 00:21:03.680]   Then you are not seeing any spline organ here.
[00:21:03.680 --> 00:21:07.280]   But as you progress further, you might see the spline organ
[00:21:07.280 --> 00:21:11.560]   because it is in between.
[00:21:11.560 --> 00:21:13.560]   As you can see, these red markings are--
