
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:07:28.900 --> 00:07:33.300]   The assumption is that as the money passes through our hands
[00:07:33.300 --> 00:07:36.900]   into productive uses, whether for the poor
[00:07:36.900 --> 00:07:39.820]   or invested in some way to help society,
[00:07:39.820 --> 00:07:42.020]   we are not dependent on others.
[00:07:42.020 --> 00:07:45.180]   Enough of our income is supporting us
[00:07:45.180 --> 00:07:47.820]   so that we can give and give and give
[00:07:47.820 --> 00:07:52.180]   as well as not being moochers off of others.
[00:07:52.180 --> 00:07:56.580]   And by the way, that does not mean it is a sin
[00:07:56.580 --> 00:07:59.500]   for churches to support missionaries.
[00:07:59.500 --> 00:08:02.580]   Paul, that's another whole, ask Pastor John,
[00:08:02.580 --> 00:08:07.180]   we can do how Paul in fact took money from churches
[00:08:07.180 --> 00:08:09.700]   in order to make it free for others.
[00:08:09.700 --> 00:08:12.940]   But that's a parenthesis and I'll just stop there.
[00:08:12.940 --> 00:08:17.600]   Number seven, Paul speaks of his own pattern
[00:08:17.600 --> 00:08:21.280]   of partially foregoing the right of support, quote,
[00:08:21.280 --> 00:08:24.900]   "By toiling night and day that we might not be a burden
[00:08:24.900 --> 00:08:25.900]   to any of you.
[00:08:25.900 --> 00:08:28.900]   It was not because we do not have the right,
[00:08:28.900 --> 00:08:33.500]   but to give you in ourselves an example to imitate.
[00:08:33.500 --> 00:08:37.460]   For even when we were with you, we gave you this command,
[00:08:37.460 --> 00:08:41.860]   if anyone is not willing to work, let him not eat.
[00:08:41.860 --> 00:08:46.860]   For we hear that some among you are walking in idleness,
[00:08:46.860 --> 00:08:50.440]   not busy at work, but busy bodies.
[00:08:50.440 --> 00:08:54.020]   Now such persons we command and encourage
[00:08:54.020 --> 00:08:57.380]   in the Lord Jesus Christ to do their work quietly
[00:08:57.380 --> 00:09:01.700]   and to earn their own living."
[00:09:01.700 --> 00:09:05.220]   So the normal pattern in the early church
[00:09:05.220 --> 00:09:10.220]   and in Christianity, day-to-day life is make a living,
[00:09:10.220 --> 00:09:15.020]   pay your own way and turn your whole life into ministry.
[00:09:15.020 --> 00:09:18.300]   Now lots of other passages could be brought in
[00:09:18.300 --> 00:09:23.300]   to show that owning nothing and giving away everything
[00:09:24.000 --> 00:09:26.920]   was not in the New Testament the way Jesus
[00:09:26.920 --> 00:09:28.940]   and the apostles conceived
[00:09:28.940 --> 00:09:33.740]   of the ongoing corporate Christian life.
[00:09:33.740 --> 00:09:35.460]   And I'll just mention two things in closing
[00:09:35.460 --> 00:09:40.380]   that might give Noah some guidance against this background.
[00:09:40.380 --> 00:09:44.180]   Number one, don't just think of percentages
[00:09:44.180 --> 00:09:47.060]   for how much you give away.
[00:09:47.060 --> 00:09:51.180]   Think of concrete people, concrete needs
[00:09:51.180 --> 00:09:54.600]   as you live your life and as you see
[00:09:54.600 --> 00:09:56.800]   if your heart really loves people.
[00:09:56.800 --> 00:09:57.920]   Here's what I mean.
[00:09:57.920 --> 00:10:02.920]   The good Samaritan was commended that he stopped
[00:10:02.920 --> 00:10:05.760]   and he helped the wounded man on the road.
[00:10:05.760 --> 00:10:08.400]   He had some wine to give him.
[00:10:08.400 --> 00:10:11.920]   He had a donkey that he would let him ride.
[00:10:11.920 --> 00:10:15.120]   He had money for paying for his lodging.
[00:10:15.120 --> 00:10:18.840]   And Jesus didn't question, "Hey, why do you have a donkey?
[00:10:18.840 --> 00:10:20.400]   Why do you have wine?
[00:10:20.400 --> 00:10:22.360]   Why do you have money?
[00:10:22.360 --> 00:10:24.560]   You're supposed to give everything away."
[00:10:24.560 --> 00:10:28.680]   The point was, do you love the person in front of you
[00:10:28.680 --> 00:10:30.760]   at cost to yourself?
[00:10:30.760 --> 00:10:34.400]   So shift your way of thinking, not merely to think,
[00:10:34.400 --> 00:10:37.000]   oh, how much, what percentage can I get rid of,
[00:10:37.000 --> 00:10:41.880]   but rather do the people I deal with and that I'm aware of,
[00:10:41.880 --> 00:10:44.920]   do I love them as I ought with my resources?
[00:10:44.920 --> 00:10:47.880]   And here's the second thing I would say finally.
[00:10:47.880 --> 00:10:51.320]   Remember that all of your money is God's,
[00:10:51.320 --> 00:10:54.920]   not just what you quote, "Give to the Lord."
[00:10:54.920 --> 00:10:59.800]   This means that we should think of every expenditure
[00:10:59.800 --> 00:11:04.520]   in a kingdom advancing way, not just what we give away.
[00:11:04.520 --> 00:11:06.720]   It is all Christ's.
[00:11:06.720 --> 00:11:08.960]   He owns you, he owns it.
[00:11:08.960 --> 00:11:12.880]   And every single thing you spend and what you give
[00:11:12.880 --> 00:11:16.960]   is ministry and should be designed to magnify Christ.
[00:11:16.960 --> 00:11:20.200]   So Noah, I'm with you in the struggle,
[00:11:20.200 --> 00:11:25.080]   just as much now at age 73 as I was when I was 23.
[00:11:25.080 --> 00:11:28.120]   So let's pray for each other
[00:11:28.120 --> 00:11:32.280]   that we not be taken captive by our possessions.
[00:11:32.280 --> 00:11:33.640]   - Amen, same here.
[00:11:33.640 --> 00:11:35.080]   The really good example here, Pastor John,
[00:11:35.080 --> 00:11:36.720]   of explaining a truth by synthesizing
[00:11:36.720 --> 00:11:38.160]   a lot of other texts around it.
[00:11:38.160 --> 00:11:39.240]   Thank you for that model.
[00:11:39.240 --> 00:11:40.680]   Thanks for the question, Noah.
[00:11:40.680 --> 00:11:41.680]   Blessings on your studies.
[00:11:41.680 --> 00:11:43.320]   Thanks for listening on campus.
[00:11:43.320 --> 00:11:45.760]   And as always, thank you for listening wherever you are,
[00:11:45.760 --> 00:11:46.600]   whatever you're doing.
[00:11:46.600 --> 00:11:47.720]   Thank you for listening.
[00:11:47.720 --> 00:11:49.240]   You can search or browse our past episodes
[00:11:49.240 --> 00:11:51.000]   or send us a question of your own.
[00:11:51.000 --> 00:11:53.000]   You can do that through our online home
[00:11:53.000 --> 00:11:56.880]   at desiringgod.org/askpastorjohn.
[00:11:56.880 --> 00:12:00.240]   On Monday, we look at the glorious text in Galatians 2.20.
[00:12:00.240 --> 00:12:03.800]   What does it mean that Christ is alive in me?
[00:12:03.800 --> 00:12:06.120]   And what does that mean for the stewardship of this life?
[00:12:06.120 --> 00:12:08.720]   Is this life really my life anymore?
[00:12:08.720 --> 00:12:09.680]   We look at that on Monday.
[00:12:09.680 --> 00:12:10.800]   I'm your host, Tony Reinhart.
[00:12:10.800 --> 00:12:11.640]   You have a great weekend.
[00:12:11.640 --> 00:12:13.200]   We'll see you back here on Monday.
[00:12:13.200 --> 00:12:16.280]   [NO AUDIO]
[00:12:16.280 --> 00:12:18.760]   [NO AUDIO]
[00:12:18.760 --> 00:12:28.760]   [BLANK_AUDIO]

