
[00:00:00.000 --> 00:00:17.900]   Welcome, everyone, to the 82nd edition of Vogelheads on Investing, and today we have
[00:02:18.560 --> 00:02:19.120]   Morningstar.
[00:02:19.120 --> 00:02:27.840]   As most of you know, a year ago, Jonathan was diagnosed with a rare terminal cancer.
[00:02:28.200 --> 00:02:34.600]   It has been battling to stay with us one day at a time, but that has not stopped him from
[00:02:34.600 --> 00:02:42.460]   his life's goal of continuing to educate people on good financial principles through his humble
[00:02:42.460 --> 00:02:48.180]   dollar website and a new program called the Jonathan Clements Getting Going on Savings
[00:02:48.180 --> 00:02:55.400]   Initiative, and our new book, The Best of Jonathan Clements, Classic Columns on Money and Life.
[00:02:55.700 --> 00:03:02.140]   We're going to be talking about all of this with Jonathan, Jason, and Christine, and discuss
[00:03:02.140 --> 00:03:03.620]   how you can help.
[00:03:03.620 --> 00:03:10.920]   So with no further ado, let's welcome Jonathan Clements, Jason Zweig, and Christine Benz.
[00:03:10.920 --> 00:03:13.000]   Welcome back to Vogel Heads on Investing.
[00:03:13.000 --> 00:03:14.800]   Rick, thanks for having us all on.
[00:03:14.800 --> 00:03:16.920]   It's great to be talking to you about the initiative.
[00:03:16.920 --> 00:03:20.900]   Well, that's a great start to get going with the podcast.
[00:03:20.900 --> 00:03:24.000]   Jonathan, why don't you tell us, how did this initiative get started?
[00:03:24.100 --> 00:03:27.320]   Well, I really am not the right person to be talking about it.
[00:03:27.320 --> 00:03:34.140]   I was approached about, would I like a journalism award set up in my memory?
[00:03:34.140 --> 00:03:37.860]   And my response was, absolutely not.
[00:03:37.860 --> 00:03:41.200]   The world has way too many journalism awards.
[00:03:41.200 --> 00:03:44.060]   I'm not sure that it needs another one.
[00:03:44.620 --> 00:03:52.180]   And so I said, well, if we're going to do something, let's do something to help young people get started as investors.
[00:03:52.180 --> 00:04:10.180]   And my initial idea, which seems simple to me, but didn't prove to be quite so simple, was that it would be great to take kids from disadvantaged families and get them started as investors by funding Roth IRAs with $1,000 on their behalf.
[00:04:10.180 --> 00:04:14.820]   And I threw this out there and thought, well, seems like a good idea.
[00:04:14.820 --> 00:04:15.820]   Should work.
[00:04:15.820 --> 00:04:19.340]   Sorry, you said you threw that out there, but who did you throw it out there to?
[00:04:20.200 --> 00:04:28.000]   I think my initial conversations were probably with Bill Bernstein, who's been involved with this, as is Mike Piper and Karen D'Amato.
[00:04:28.000 --> 00:04:36.340]   I mentioned this, that Bill had one or two further conversations with me about it and said that there seemed to be some problems.
[00:04:36.340 --> 00:04:40.480]   But essentially, I was cut out of the loop, which is a nice place to be.
[00:04:41.480 --> 00:04:44.600]   One of my goals in life is never to sit on a committee again.
[00:04:44.600 --> 00:04:50.200]   And so all this work was going on in the background, and I had absolutely nothing to do with it.
[00:04:50.200 --> 00:04:54.480]   So perhaps Jason or Christine could talk a little bit more about what's been going on.
[00:04:54.480 --> 00:04:55.240]   Okay.
[00:04:55.240 --> 00:04:58.040]   So, Christine or Jason, what happened after that?
[00:04:58.040 --> 00:05:00.700]   Let's go in alphabetical order, Christine.
[00:05:02.180 --> 00:05:03.680]   Well, that's fine.
[00:05:03.680 --> 00:05:10.280]   I remember Jason and I kind of at the Morningstar Conference talking about next steps here.
[00:05:10.280 --> 00:05:20.420]   So we, at the Bogle Center, the John C. Bogle Center for Financial Literacy, it includes some of the people that Jonathan just mentioned on its board.
[00:05:20.420 --> 00:05:27.560]   So Mike Piper, Karen D'Amato, Bill Bernstein, Alan Roth, ex of our board.
[00:05:27.560 --> 00:05:36.260]   We have this 501c3 that's dedicated to help improving financial literacy and wellness in the community.
[00:05:36.260 --> 00:05:46.020]   And we thought that perhaps we were well-situated to help facilitate this because standing up a separate 501c3 seems like a pretty big project.
[00:05:46.280 --> 00:05:59.060]   And we felt that our mission at the Bogle Center is enough aligned with Jonathan's vision that we were in a position to help, that we could serve as the repository for donations.
[00:05:59.060 --> 00:06:08.080]   And then the next step from there was really figuring out, well, who is our partner organization to help operationalize this?
[00:06:08.080 --> 00:06:15.020]   Because the Bogle Center is a fairly small operation, as you know, Rick, having been my predecessor as president.
[00:06:15.020 --> 00:06:23.240]   And so we were kind of casting about looking for different entities that do some version of what we wanted to do here.
[00:06:23.240 --> 00:06:31.940]   And really, that's where Jason picks up, because he came to us with an idea of a group that he had been familiar with that he had written about.
[00:06:31.940 --> 00:06:36.360]   So, Jason, maybe you want to talk about how J-PAL entered the picture.
[00:06:36.360 --> 00:06:42.520]   I'll echo some of what Jonathan said with a couple of more details.
[00:06:42.520 --> 00:06:45.980]   I mean, he and I have been friends since early 1987.
[00:06:46.640 --> 00:07:01.320]   And one of my goals was to spare him all the nitty gritty, all the agonizing back and forth, the this won't work and the that won't work.
[00:07:01.420 --> 00:07:04.040]   And, oh, crap, we forgot about this.
[00:07:04.040 --> 00:07:14.240]   And a large part of the process of overcoming obstacles was dealing with things like what paperwork is going to be required.
[00:07:14.500 --> 00:07:18.300]   How do we make sure we comply with IRS rules?
[00:07:18.300 --> 00:07:23.840]   How do we make sure there's an appropriate place for the donations to go?
[00:07:23.840 --> 00:07:26.800]   How do we eliminate conflicts of interest?
[00:07:26.800 --> 00:07:29.100]   I mean, am I exaggerating, Christine?
[00:07:29.100 --> 00:07:35.380]   It was hundreds, hundreds, hundreds of hundreds of emails and numerous phone calls.
[00:07:35.440 --> 00:07:42.140]   And quite early on, I realized that we needed reinforcements.
[00:07:42.140 --> 00:07:54.620]   This was not a project that we could take on either individually or exclusively through the Bogle Center because it was too big and complicated.
[00:07:55.280 --> 00:08:11.080]   And so I thought of J-PAL, which is an organization that does experiments in behavioral economics with the goal of reducing wealth and income inequality around the world.
[00:08:11.080 --> 00:08:14.060]   Are they affiliated with any academic organization?
[00:08:14.060 --> 00:08:14.800]   Yeah.
[00:08:14.800 --> 00:08:20.520]   So J-PAL operates out of MIT, the Massachusetts Institute of Technology.
[00:08:21.400 --> 00:08:33.140]   And its co-head is Esther Duflo, who won the Nobel Prize in economics for research that was largely driven through J-PAL.
[00:08:33.140 --> 00:08:40.940]   And I wrote about them for the Wall Street Journal about a decade ago.
[00:08:40.940 --> 00:08:42.460]   Maybe it was 2016.
[00:08:42.460 --> 00:08:44.760]   So I was familiar with them.
[00:08:45.280 --> 00:08:54.060]   And I thought, what could be better than setting this program up as an experiment?
[00:08:54.060 --> 00:09:08.300]   Because what J-PAL specializes in is RCTs, randomized control testing, where you take two groups of people and you expose one to the experimental condition and the other is the control group.
[00:09:08.440 --> 00:09:32.640]   So that's where it evolved and that brought in a whole new group of people, actually two groups, because this program will be at the ground level operated by a youth employment organization that is operated by the city of Boston.
[00:09:33.040 --> 00:09:37.580]   So there's this group that is going to be the subject of this experiment.
[00:09:37.580 --> 00:09:40.580]   And we'll describe what the experiment is in a minute here.
[00:09:40.580 --> 00:09:43.060]   But who chose that group?
[00:09:43.060 --> 00:09:43.860]   Was that MIT?
[00:09:43.860 --> 00:09:44.740]   Yeah.
[00:09:44.860 --> 00:10:09.740]   Well, first of all, because of the eligibility rules for a Roth IRA and the importance of being able to track the participants over time, they wanted it to be run through an organization that J-PAL has a longstanding relationship with because they've already put the data gathering infrastructure in place.
[00:10:10.140 --> 00:10:19.040]   Before we get into the administration of this study and initiative, let's describe exactly what it is.
[00:10:19.040 --> 00:10:20.360]   I mean, what are we studying?
[00:10:20.360 --> 00:10:21.280]   Christine?
[00:10:21.280 --> 00:10:22.200]   Sure.
[00:10:22.660 --> 00:10:31.040]   So the goal of this pilot program will be to get these young people investing.
[00:10:31.040 --> 00:10:43.100]   So the study will give them the funds and a little bit of direction about how and where to invest the money with a little bit of a nudge-nudge into a target date vehicle.
[00:10:43.820 --> 00:10:48.280]   And then J-PAL will study what happens after that.
[00:10:48.280 --> 00:11:01.620]   Just so I understand, the study is about if you give these young people $1,000 and give them educational material, in this case, that might nudge them into a target date fund of some sort.
[00:11:01.880 --> 00:11:12.460]   The idea is to see what happens in the future if they build upon that or if they just take the money out of the account and spend it.
[00:11:12.460 --> 00:11:17.100]   And how that compares people who you did not give any money to, is that how it's supposed to work?
[00:11:17.100 --> 00:11:18.080]   Yeah, exactly.
[00:11:18.300 --> 00:11:33.500]   And if I can jump in for a second, there's research from around the world, much of which has been done by people associated with J-PAL, showing that cash grants can be a motivation for future saving.
[00:11:33.500 --> 00:11:37.600]   And we don't know whether this program will work.
[00:11:37.600 --> 00:11:40.140]   These young people are under a lot of pressure.
[00:11:40.140 --> 00:11:44.000]   They come from poor families and undereducated.
[00:11:44.000 --> 00:11:54.200]   So we don't know how they're going to behave when they get $1,000 in an account that is created for them.
[00:11:54.200 --> 00:11:55.540]   In a Roth account.
[00:11:55.540 --> 00:11:56.360]   Exactly.
[00:11:56.360 --> 00:11:58.320]   Will they immediately withdraw it?
[00:11:58.320 --> 00:12:01.460]   Will they leave it there and forget about it?
[00:12:01.460 --> 00:12:07.500]   Will they leave it there and add to it as they start earning income of their own?
[00:12:07.500 --> 00:12:12.100]   Which, of course, is what we're trying to see if we can incentivize.
[00:12:12.100 --> 00:12:18.940]   So that's the purpose of the experiment, to figure out whether it will work, what works best.
[00:12:18.940 --> 00:12:29.140]   And with luck, the lessons that we acquire through this experiment will apply more broadly throughout society.
[00:12:29.140 --> 00:12:42.820]   And we can help motivate young people across the country and across the world to become long-term savers and investors, which is a pretty good way to honor Jonathan.
[00:12:42.820 --> 00:12:44.280]   Let me just jump in here.
[00:12:44.280 --> 00:12:53.740]   One thing I want to clarify is that while this initial experiment is going to be based out of Boston, the notion is that this is not going to be Boston only.
[00:12:53.740 --> 00:12:58.000]   The hope is that if it's successful, that it'll get rolled out into other cities around the country.
[00:12:58.000 --> 00:13:03.640]   It's just for this initial summer program that will launch this summer, right, Jason?
[00:13:03.640 --> 00:13:04.620]   Yeah, that's correct.
[00:13:04.620 --> 00:13:07.080]   And that's a very good point, Jonathan.
[00:13:07.080 --> 00:13:09.920]   And as Christine said, this is a pilot program.
[00:13:10.340 --> 00:13:15.660]   It's testing the initial feasibility, like, can this be done?
[00:13:15.660 --> 00:13:19.340]   What do we need to tweak to make it more effective?
[00:13:19.340 --> 00:13:33.920]   What are the problems with young people maybe who don't read well or who don't know the difference between a stock and a bond or who've never turned the term mutual fund or ETF?
[00:13:34.420 --> 00:13:37.880]   So there's going to be a lot of trial and error initially.
[00:13:37.880 --> 00:13:53.160]   But I can tell you in my Wall Street Journal inbox, I have at least a dozen emails from readers in other cities saying, how can we find out more about this program?
[00:13:53.160 --> 00:13:54.640]   Because we want to try it here.
[00:13:54.900 --> 00:14:15.400]   And the real purpose of this experiment is to make that possible so that we can take what we learn in Boston and enable people in Minneapolis and Chicago and Los Angeles and San Antonio and the other places I've heard from to do it there as well.
[00:14:15.640 --> 00:14:24.640]   One thing we really liked about J-PAL and its approach was that they're constantly iterating on what's working, what's not working.
[00:14:24.640 --> 00:14:35.700]   And so we'll be able to look at this pilot program and see maybe incentives would help get people to add additional funds to the account.
[00:14:35.700 --> 00:14:37.120]   Like a matching of some sort.
[00:14:37.820 --> 00:14:44.700]   Yeah, it's not one and done saying we have fixed this issue and we're going to go forward with it forevermore.
[00:14:44.700 --> 00:14:50.760]   It's saying here's something we're trying and then we may try to improve it as we go along.
[00:14:50.760 --> 00:15:01.320]   So I think that was a very agreeable approach to all of us because there are no clear-cut solutions to helping people emerge from poverty.
[00:15:01.320 --> 00:15:11.560]   The other great advantage of doing a project like this through an organization like J-PAL is, of course, being run by a team of academics.
[00:15:12.140 --> 00:15:25.240]   One of their goals is to publish the findings as a research article in an academic journal, which will be, of course, widely circulated around the world.
[00:15:25.240 --> 00:15:37.360]   Similar organizations elsewhere will have that free intellectual property to build on and to try to create similar programs elsewhere.
[00:15:37.940 --> 00:15:58.660]   And if you think about techniques like automatically defaulting employees into a target date fund that has become very popular in the United States or automatic rebalancing, all of those ideas originally came out of academic research and have been applied successfully in the real world.
[00:15:58.660 --> 00:16:04.180]   So we hope if this project takes hold that it'll have a similar effect.
[00:16:04.180 --> 00:16:07.320]   So there's three parts to this.
[00:16:07.840 --> 00:16:10.880]   That will get young people enrolled in this program.
[00:16:10.880 --> 00:16:13.620]   And I was not involved in the creation of it.
[00:16:13.620 --> 00:16:15.480]   You know, I'm learning as I go along.
[00:16:15.480 --> 00:16:23.480]   Number one, someone will select the group of people who will get these $1,000 grants.
[00:16:23.480 --> 00:16:33.680]   And number two, they will, with some help, I assume, they will open up a Roth account and $1,000 will be contributed from the Bogle Center.
[00:16:33.680 --> 00:16:35.000]   Correct, Christine?
[00:16:35.000 --> 00:16:36.180]   Well, yes.
[00:16:36.280 --> 00:16:39.580]   So the contributions are coming in through the Bogle Center.
[00:16:39.580 --> 00:16:46.260]   Contributors have the opportunity to earmark their contributions to this initiative.
[00:16:46.260 --> 00:16:51.220]   And the book also that was published, that money will also come into this.
[00:16:51.220 --> 00:16:55.100]   Does that go through the Bogle Center too, the book revenue, which we'll get to later?
[00:16:55.500 --> 00:17:01.760]   The idea is that the revenues will come in through the Bogle Center and we will then contribute them out to the initiative.
[00:17:01.760 --> 00:17:07.100]   So the Bogle Center being a nonprofit, 501c3 organization, has the ability to do this.
[00:17:07.100 --> 00:17:10.620]   And so you are facilitating this through the Bogle Center.
[00:17:10.620 --> 00:17:11.700]   So that's the second thing.
[00:17:11.700 --> 00:17:14.560]   The account is open and it's funded with $1,000.
[00:17:14.560 --> 00:17:24.800]   But the third thing that's happening is these people who are granted the $1,000 Roth are going to get educational material.
[00:17:25.580 --> 00:17:29.380]   And Christine, I understand that's also coming from the Bogle Center.
[00:17:29.620 --> 00:17:41.600]   That has been a collaborative effort, Rick, where the goal is to give the participants at point of purchase enough information to make a good decision.
[00:17:41.600 --> 00:17:43.800]   But we don't want to overwhelm them.
[00:17:43.800 --> 00:17:48.020]   We didn't want to put them through a whole curriculum, make them take a test.
[00:17:48.440 --> 00:17:53.640]   We want to give them enough information to make what we hope will be a good choice.
[00:17:53.640 --> 00:18:07.380]   So we've crafted some materials about what is a target date fund with some basic detail on what investing in stocks entails, what investing in other safer assets might entail.
[00:18:07.380 --> 00:18:15.740]   And so the trick was to provide them with enough information, but we certainly didn't want to overload anyone.
[00:18:16.200 --> 00:18:36.720]   And I've been compelled by some of the research at various institutions that have looked at financial education kind of at point of purchase, that if you can give people a little bit of information to make a good choice when taking out an auto loan or allocating a 401k for the first time, those can be very powerful interventions.
[00:18:36.720 --> 00:18:46.020]   Perhaps more so than putting someone through a long curriculum where they're learning things, but they're not in any position to put them to work.
[00:18:46.020 --> 00:18:50.460]   So that was the goal here, was just to give a little bit of information at point of purchase.
[00:18:50.460 --> 00:18:51.580]   Yeah, let me jump in here.
[00:18:51.580 --> 00:19:02.300]   I think what the research has shown us is that if you do put somebody through a general personal finance curriculum, that the information that they get and the learnings they get degrade relatively quickly.
[00:19:02.300 --> 00:19:07.760]   And after maybe 18 months, they're as but ignorant as I was when I was 18.
[00:19:07.760 --> 00:19:22.680]   But if you jump in when they're about to take out a mortgage or they're about to get a credit card or they're about to fund an IRA and the information is immediately, to use a word I hate, immediately actionable, then it can be super effective.
[00:19:22.680 --> 00:19:31.860]   And so in this particular case, you know, these kids will be getting information right when they're making a decision and with any luck, it will prove super useful to them.
[00:19:32.860 --> 00:19:36.880]   So they're selected to participate in the program.
[00:19:36.880 --> 00:19:45.600]   Then they are given help to open a Roth and then the money is going to come into their Roth.
[00:19:45.600 --> 00:19:53.000]   And at the same time, the Bogle Center is going to provide them with this educational package.
[00:19:53.000 --> 00:19:54.480]   Is that the way it works?
[00:19:55.480 --> 00:19:58.820]   Basically, the Bogle Center through J-PAL.
[00:19:58.820 --> 00:20:00.160]   Ah, through J-PAL.
[00:20:00.160 --> 00:20:06.140]   J-PAL will be doing this sort of hands-on work with the participants to give them the materials.
[00:20:06.140 --> 00:20:09.380]   Is this material available online for anybody to look at?
[00:20:09.380 --> 00:20:14.180]   So if I have an 18-year-old grandchild, I used to say child, but now a grandchild.
[00:20:15.320 --> 00:20:24.620]   18-year-old grandchild, I could also take the same information that these young people are getting and give it to my grandson?
[00:20:24.620 --> 00:20:28.200]   We haven't thought about that, Rick, but that's not a bad idea.
[00:20:28.200 --> 00:20:39.520]   Materials were written explicitly for this sort of point of purchase decision-making, but I think they could easily, we could readily put them online on the Bogle Center website.
[00:20:39.520 --> 00:20:40.940]   It's a very good idea.
[00:20:41.340 --> 00:20:44.960]   This is very exciting, and different ways you could participate.
[00:20:44.960 --> 00:20:57.220]   If I wanted to give to this initiative, I could either make a donation to the John C. Bogle Center for Financial Literacy for specifically this cause, and I could use my donor advice fund to do it.
[00:20:57.220 --> 00:21:01.300]   John C. Bogle Center is obviously a registered 501c3 organization.
[00:21:01.300 --> 00:21:04.140]   Or you could buy the book.
[00:21:04.140 --> 00:21:10.120]   And the book is The Best of Jonathan Clements, Classic Columns on Money and Life.
[00:21:10.720 --> 00:21:13.560]   Jonathan, this is your 12th book, as I counted.
[00:21:13.560 --> 00:21:14.220]   Is that correct?
[00:21:14.220 --> 00:21:15.060]   12 books?
[00:21:15.060 --> 00:21:18.220]   You know, Rick, after a certain point, you know, it's like with my marriages.
[00:21:18.220 --> 00:21:20.480]   You know, you just, you don't, you don't count anymore.
[00:21:20.480 --> 00:21:23.900]   More than one.
[00:21:23.900 --> 00:21:24.740]   More than one.
[00:21:24.740 --> 00:21:31.420]   But before we get into this, Rick, I want everybody who's listening to appreciate just how incestuous this whole project is.
[00:21:31.420 --> 00:21:35.460]   So as Jason mentioned, I've known Jason since 1987.
[00:21:35.460 --> 00:21:39.080]   We were the lowest form of life at Forbes magazine.
[00:21:39.080 --> 00:21:41.320]   I was a fact checker.
[00:21:41.320 --> 00:21:43.680]   And then the next fact checker to be hired was Jason.
[00:21:43.680 --> 00:21:47.240]   And, you know, we worked together at Forbes for three and a half years.
[00:21:47.240 --> 00:21:49.840]   We had lunch together almost every day.
[00:21:49.980 --> 00:21:55.040]   That was in the days when you could go out, wander out into Greenwich Village and get a lunch for under five bucks, which is our specialty.
[00:21:55.040 --> 00:21:55.840]   Yep.
[00:21:55.840 --> 00:21:58.440]   And then, you know, you think about the other people involved in the project.
[00:21:58.440 --> 00:22:01.640]   I've known Bill Bernstein since the 1990s.
[00:22:01.640 --> 00:22:06.820]   Obviously, I've known Christine, Alan Roth, Mike Piper, and Karen DeMotta.
[00:22:06.920 --> 00:22:10.080]   I used to work side by side with Karen DeMotta at the Wall Street Journal.
[00:22:10.080 --> 00:22:18.980]   And then the fact that this has been done under the auspices of the Bogle Center, I mean, that I love because I love Jack Bogle.
[00:22:18.980 --> 00:22:21.740]   I thought he was just, you know, an iconic man.
[00:22:21.740 --> 00:22:22.940]   I mean, so charismatic.
[00:22:22.940 --> 00:22:28.040]   And to have this project operating under the Bogle Center is really great.
[00:22:28.040 --> 00:22:35.820]   I mean, it's just from my point of view, not that my medical condition is a dream come true, but in terms of this particular project, it really is a dream.
[00:22:35.820 --> 00:22:48.920]   Well, to work on it was a dream as well, Jonathan, to have communications daily with Bill and Jason and Karen and Alan and Mike was a ton of fun.
[00:22:48.920 --> 00:22:53.900]   And I would also say from the Bogle Center's perspective, Andrew Bogle, Jack's son, is on our board.
[00:22:53.900 --> 00:23:02.860]   And when Andrew heard about this project that we were working on and the potential for the Bogle Center to be involved, his directive was go, go, go.
[00:23:03.000 --> 00:23:09.460]   He felt that it was very aligned with his dad's vision and he was utterly supportive.
[00:23:09.460 --> 00:23:14.540]   And we feel that that's sort of like the family support as well, which is which is a lovely thing.
[00:23:14.540 --> 00:23:16.720]   Great ideas, everybody.
[00:23:16.720 --> 00:23:17.920]   Thanks for all the hard work.
[00:23:17.920 --> 00:23:20.620]   And hopefully we learn a lot from this.
[00:23:20.620 --> 00:23:25.080]   So getting to the book, Alan Roth wrote in the book,
[00:23:25.720 --> 00:23:37.300]   Jonathan has consistently reminded his readers that money is not an end in itself, but a means to achieve what truly matters, security, freedom, and the ability to nurture what we hold dear.
[00:23:37.300 --> 00:23:40.440]   His columns are not about maximizing wealth at any cost.
[00:23:40.440 --> 00:23:45.240]   They're about finding balance and aligning our financial decisions with our values.
[00:23:45.340 --> 00:23:49.360]   And that really, I thought, encapsulates you, Jonathan.
[00:23:49.360 --> 00:23:58.140]   And in your book, The Best of Jonathan Clements, you selected what you believe are 62 of your best columns.
[00:23:58.140 --> 00:24:01.820]   And it was combined in this book.
[00:24:01.820 --> 00:24:02.800]   So tell me about that process.
[00:24:03.800 --> 00:24:17.080]   So initially, I actually picked out, I think, 75 columns, and we ended up down at 62 because, as both Jason and Christine can attest, you know, one of the secrets to being a longtime columnist is repetition.
[00:24:17.080 --> 00:24:18.980]   Repetition without people noticing.
[00:24:18.980 --> 00:24:24.880]   So you just keep saying the same stuff and hope that nobody actually realizes that you said the same thing three months earlier.
[00:24:25.400 --> 00:24:32.120]   Well, as I went through the, you know, thousand-plus columns I wrote for the Wall Street Journal, there was a heck of a lot of repetition.
[00:24:32.120 --> 00:24:39.760]   And so it was really just a question of narrowing it down to some distinct columns that covered different topic areas.
[00:24:39.760 --> 00:24:43.380]   So that was where the, you know, we ended up at the 62.
[00:24:43.380 --> 00:24:50.840]   The other thing about being a columnist, and I think both Jason and Christine can also attest to this,
[00:24:50.840 --> 00:25:02.700]   is, you know, you don't want to be the typical Wall Street writer where, you know, what you're saying hinges on the stock of the day or, you know, the market movement of the month or whatever the hell it is, right?
[00:25:02.700 --> 00:25:05.320]   Because if you're doing that, you're doing a disservice to your readers.
[00:25:05.320 --> 00:25:12.680]   So what you need to do is somehow speak eternal truths while making it seem timely.
[00:25:12.680 --> 00:25:16.540]   And that is the trick to being a columnist.
[00:25:16.920 --> 00:25:29.720]   And so, in a sense, what Alan is talking about in what he wrote for the book is about, yeah, trying to figure out what it is that we can say of lasting value as columnists,
[00:25:29.720 --> 00:25:33.700]   but packaged up in such a way that it has some immediate appeal.
[00:25:33.700 --> 00:25:36.440]   And so with many of these columns, that was my goal.
[00:25:36.440 --> 00:25:42.520]   You know, I remember so many times going in to talk to my editor at the journal, and he's like, well, what's the news hook?
[00:25:42.520 --> 00:25:43.380]   What's the news hook?
[00:25:43.380 --> 00:25:45.440]   And I was like, do we really need to have a news hook?
[00:25:45.440 --> 00:25:48.340]   Can't we just run a decent article?
[00:25:48.340 --> 00:25:57.000]   And so in some cases with these columns, what I did is actually remove the news hook when we put them into the book because the news hook was not important.
[00:25:57.000 --> 00:25:58.560]   What was important was the meat of the pieces.
[00:25:59.520 --> 00:26:03.140]   And I'm pleased with the way the book came out, though.
[00:26:03.140 --> 00:26:07.400]   I would also say, and I think, again, Jason and Christine will echo my thoughts.
[00:26:07.400 --> 00:26:15.220]   You know, when you go back and you look at the stuff that you wrote, you know, 20, 30 years ago, it's like, whoa, that was really not very good.
[00:26:18.220 --> 00:26:27.220]   Or, you know, what I found when I did a lot of writing for Forbes is that the articles that you don't think are very good are actually the ones that are the best.
[00:26:27.220 --> 00:26:29.580]   It's the ones that resonate with people.
[00:26:29.580 --> 00:26:34.000]   I write an article and I'd say, well, that was just terrible, but I'm going to publish it anyway.
[00:26:34.000 --> 00:26:35.980]   And people rave about it, how great it was.
[00:26:35.980 --> 00:26:39.740]   And then I write something that's really insightful, really important to me.
[00:26:39.740 --> 00:26:41.060]   Nobody cares.
[00:26:41.060 --> 00:26:50.220]   Well, this does remind me of what I call Zweig's Law, which is, if I like it, you hate it.
[00:26:50.220 --> 00:26:52.240]   And if you hate it, I like it.
[00:26:52.240 --> 00:27:01.800]   Yeah, Jason and I have had this conversation, actually, that the amount of research you put into an article is inversely proportional to its popularity.
[00:27:01.800 --> 00:27:02.660]   Exactly.
[00:27:02.660 --> 00:27:08.840]   If you work really hard on a piece, it's going to be like crickets when it comes out.
[00:27:08.840 --> 00:27:09.280]   Yeah.
[00:27:09.460 --> 00:27:13.040]   And if you whip it off in five minutes, people are going to love it.
[00:27:13.040 --> 00:27:13.820]   Exactly.
[00:27:13.820 --> 00:27:18.500]   So you started out with 75 and whittled it down to 62.
[00:27:18.500 --> 00:27:19.980]   So tell us about the process.
[00:27:19.980 --> 00:27:24.400]   What happened in this case was that I came up with the initial 75.
[00:27:24.400 --> 00:27:31.300]   Bill Bernstein went through and put them into categories, and he wrote little intros for each of the chapters, as folks will see.
[00:27:31.300 --> 00:27:37.520]   And then, you know, I went, took it, and I was like, eh, this sounds a little bit like this one.
[00:27:37.520 --> 00:27:39.640]   And so that's how we went from 75 to 62.
[00:27:39.640 --> 00:27:43.580]   And then the greatest human impulse is to edit other people's work.
[00:27:43.580 --> 00:27:50.120]   I went through and revised Bill's categorization, and that's how we ended up with the book.
[00:27:50.260 --> 00:27:56.600]   And then along the way, you know, Jason, Bill, and Alan Roth all wrote pieces that appear in the book, either at the front or the back.
[00:27:57.000 --> 00:27:57.700]   Very good.
[00:27:57.700 --> 00:28:01.200]   And you ended up with 11 sections.
[00:28:01.200 --> 00:28:05.520]   And if you don't mind, we've got some time to spend on each section.
[00:28:05.520 --> 00:28:09.220]   And so we could all maybe throw in some input.
[00:28:09.220 --> 00:28:14.500]   So the very first section is basically categorized as talking with family about money.
[00:28:14.500 --> 00:28:18.500]   And this you put up right up front, how to talk with parents, children, so forth.
[00:28:18.640 --> 00:28:21.040]   Well, in the end, you know, why do we manage money?
[00:28:21.040 --> 00:28:22.120]   Why do we accumulate money?
[00:28:22.120 --> 00:28:27.760]   I mean, we, you know, for most of us, you know, we have a core group of people we care about deeply.
[00:28:28.200 --> 00:28:32.900]   And, you know, we want not only our own financial security, but we also want to make sure that they're okay financially.
