
[00:00:00.000 --> 00:00:05.200]   With Kroger Brand products from Ralphs, you can make all your favorite things this holiday season.
[00:13:26.100 --> 00:13:32.100]   There are homeschool co-ops that you can investigate.
[00:13:32.100 --> 00:13:38.100]   There's a good resource for that in New Hampshire that I found, newhampshirehomeschooling.org.
[00:13:38.100 --> 00:13:41.100]   I'm thinking most states would have something like that.
[00:13:41.100 --> 00:13:54.100]   Unless you live in a state where the homeschooling laws are really, really strict, you can probably find support groups and resources for the establishment of a homeschool co-op where people all pitch in.
[00:13:54.100 --> 00:14:02.100]   Can you do one day a week of hosting or teaching, depending on what people want to do?
[00:14:02.100 --> 00:14:14.100]   But the most important thing for me is that whatever path people choose, that the education is self-directed.
[00:14:14.100 --> 00:14:22.100]   So Sudbury or home education are the best ways to achieve that.
[00:14:22.100 --> 00:14:28.100]   I think that's just, I mean, of your question, just investigating options is just the first step to me answering it.
[00:14:28.100 --> 00:14:30.100]   What's out there for you?
[00:14:30.100 --> 00:14:41.100]   That idea of a self-directed education is fear-inducing in my observation, probably the vast majority of the population.
[00:14:41.100 --> 00:14:56.100]   Because many of us cannot even conceive of how, if you leave it up to self-direction, then how would they learn anything that matters?
[00:14:56.100 --> 00:14:58.100]   How would you address that fear?
[00:14:58.100 --> 00:15:02.100]   I think that's how you learn anything that matters.
[00:15:02.100 --> 00:15:08.100]   It's interesting, and I can go into more detail.
[00:15:08.100 --> 00:15:09.100]   Please do.
[00:15:09.100 --> 00:15:11.100]   It goes back to what I was saying.
[00:15:11.100 --> 00:15:13.100]   Learning is living.
[00:15:13.100 --> 00:15:18.100]   It's not the controlled environment of the schools.
[00:15:18.100 --> 00:15:27.100]   I think that one of the most important things for young children, especially, is the idea of play.
[00:15:27.100 --> 00:15:29.100]   Play is very self-directed.
[00:15:29.100 --> 00:15:36.100]   If you're six, what opportunities do you have for feeling like you're in control of your own life?
[00:15:36.100 --> 00:15:37.100]   Very few.
[00:15:37.100 --> 00:15:39.100]   But that's a great way to learn.
[00:15:39.100 --> 00:15:51.100]   I think that it goes along with and also encourages another thing that is not being taught to young people, or really, more importantly, modeled for young people.
[00:15:51.100 --> 00:16:02.100]   That's the concept of not just this intelligence like, "Oh, here's the checklist. Do you know your multiplication tables? Do you know the first five presidents? Do you know the capitals of all the states?"
[00:16:02.100 --> 00:16:09.100]   The things that people misconstrue as education, that's not intelligence.
[00:16:09.100 --> 00:16:16.100]   I think a big part of intelligence is critical thinking, but a huge part of intelligence is emotional intelligence.
[00:16:16.100 --> 00:16:19.100]   There are several attributes of emotional intelligence.
[00:16:19.100 --> 00:16:31.100]   There are a lot of ways to learn them, but especially for young children, the ability to be able to do free play that a Sudbury environment or a home education environment would allow for
[00:16:31.100 --> 00:16:38.100]   can develop some really, really valuable...
[00:16:38.100 --> 00:16:43.100]   I don't want to call them skills. I don't feel like skills. Equalities.
[00:16:43.100 --> 00:16:47.100]   One would be self-awareness.
[00:16:47.100 --> 00:16:50.100]   The confidence that can come from that.
[00:16:50.100 --> 00:16:54.100]   Not being controlled by fear or feelings.
[00:16:54.100 --> 00:17:00.100]   Understanding, recognizing them, but not being ruled by them.
[00:17:00.100 --> 00:17:06.100]   From self-awareness, I think you get a kind of self-regulation.
[00:17:06.100 --> 00:17:11.100]   Being thoughtful, being adaptable, comfortable with change.
[00:17:11.100 --> 00:17:16.100]   Being self-assertive is part of self-awareness and self-regulation.
[00:17:16.100 --> 00:17:22.100]   Saying what you want. And more importantly, something that people are really bad at, saying what you don't want.
[00:17:22.100 --> 00:17:27.100]   The ability to say no. The ability to say, "I've had enough. I can't handle anymore."
[00:17:27.100 --> 00:17:31.100]   When it comes to workload or responsibility.
[00:17:31.100 --> 00:17:38.100]   Motivation, I would say, is another very important part of emotional intelligence.
[00:17:38.100 --> 00:17:44.100]   And we've addressed this already, with people running away from challenges.
[00:17:44.100 --> 00:17:50.100]   I think part of motivation in a self-aware person is loving a challenge, finding a challenge.
[00:17:50.100 --> 00:17:55.100]   Taking pride in their effectiveness with what they do.
[00:17:55.100 --> 00:18:03.100]   Things like social skills, empathy, I would put under emotional intelligence as well.
[00:18:03.100 --> 00:18:13.100]   The ability to communicate, to deal with disagreement, to deal with disputes, to maintain relationships.
[00:18:13.100 --> 00:18:20.100]   I think that's a more important foundation than multiplication tables.
[00:18:20.100 --> 00:18:27.100]   And that kind of intelligence is not being modeled in the schools at all.
[00:18:27.100 --> 00:18:34.100]   I think that the milieu in school is communicating a kind of helplessness for young people.
[00:18:34.100 --> 00:18:39.100]   And they've also been stripped of opportunities to play.
[00:18:39.100 --> 00:18:43.100]   Even just to experience themselves in an unstructured way.
[00:18:43.100 --> 00:18:45.100]   To be in charge of their own time.
[00:18:45.100 --> 00:18:52.100]   More and more and more young people's time has been eaten up in the last 30, 40, 50 years.
[00:18:52.100 --> 00:18:56.100]   My parents, or maybe our parents are about the same age,
[00:18:56.100 --> 00:19:03.100]   they had to make a total investment in their public education of about 10,000 hours.
[00:19:03.100 --> 00:19:06.100]   We probably did 15,000.
[00:19:06.100 --> 00:19:11.100]   Today, kids are probably doing over 20,000 if you add up all the homework.
[00:19:11.100 --> 00:19:17.100]   I mean, there are kids in elementary school and middle school who have multiple hours of homework per night.
[00:19:17.100 --> 00:19:27.100]   So, the important part of their lives are essentially being stolen from them.
[00:19:27.100 --> 00:19:31.100]   And also starting younger and going later.
[00:19:31.100 --> 00:19:41.100]   Yeah, and at the very least correlated with the expanding time commitment that young people are forced to make
[00:19:41.100 --> 00:19:43.100]   are all of these negative trends.
[00:19:43.100 --> 00:19:47.100]   Lower academic performance by the school's own metrics.
[00:19:47.100 --> 00:19:49.100]   Increased diagnosis of mental illness.
[00:19:49.100 --> 00:19:54.100]   Labels like ADHD, depression, teenage suicide.
[00:19:54.100 --> 00:19:56.100]   So, what's the answer?
[00:19:56.100 --> 00:20:01.100]   What's the answer to all these apparent ills of childhood and adolescence?
[00:20:01.100 --> 00:20:04.100]   Well, we can go back to 1850 and ask Horace Mann.
[00:20:04.100 --> 00:20:06.100]   He'll tell you, "More school."
[00:20:06.100 --> 00:20:07.100]   Do more. Right.
[00:20:07.100 --> 00:20:09.100]   Do more. Spend more.
[00:20:09.100 --> 00:20:11.100]   And that's been the trend.
[00:20:11.100 --> 00:20:19.100]   So, I think not just giving young people control over their educational experience,
[00:20:19.100 --> 00:20:24.100]   but giving them control over their lives, over their time,
[00:20:24.100 --> 00:20:26.100]   as soon as possible.
[00:20:26.100 --> 00:20:30.100]   And testing them and letting them test themselves.
[00:20:30.100 --> 00:20:39.100]   There's this great author that I would recommend in personality to a lot of your listeners,
[00:20:39.100 --> 00:20:41.100]   especially if they have young children.
[00:20:41.100 --> 00:20:45.100]   Her name is Lenore Skanezy.
[00:20:45.100 --> 00:20:56.100]   And Lenore spelled exactly how it sounds in Skanezy is S-K-E-N-E-Z-Y, I think, or A-Z-Y.
[00:20:56.100 --> 00:20:59.100]   And she has a blog called Free Range Kids.
[00:20:59.100 --> 00:21:07.100]   And she became famous because the mainstream media dubbed her the world's worst mom
[00:21:07.100 --> 00:21:13.100]   because she let her eight or nine-year-old son ride the subway in New York by himself.
[00:21:13.100 --> 00:21:18.100]   And not even, I think, maybe not even in Manhattan, maybe in Queens, by himself.
[00:21:18.100 --> 00:21:20.100]   Home. From school.
[00:21:20.100 --> 00:21:22.100]   And this was found out.
[00:21:22.100 --> 00:21:25.100]   And this woman, somebody called Child Productive Services.
[00:21:25.100 --> 00:21:27.100]   This woman is insane.
[00:21:27.100 --> 00:21:31.100]   But this was something that they planned to do.
[00:21:31.100 --> 00:21:36.100]   This was something that they talked about and they prepared for.
[00:21:36.100 --> 00:21:39.100]   And then when the time was right, she let her son do this.
[00:21:39.100 --> 00:21:45.100]   It wasn't just some haphazard, irresponsible neglect that led to that happening.
[00:21:45.100 --> 00:21:47.100]   But most people don't understand that.
[00:21:47.100 --> 00:21:53.100]   They see this world as being incredibly dangerous.
[00:21:53.100 --> 00:21:58.100]   And they see young people as being incredibly dangerous and helpless.
[00:21:58.100 --> 00:22:00.100]   There's another great author that comes to mind.
[00:22:00.100 --> 00:22:02.100]   He's been on my show a couple of times.
[00:22:02.100 --> 00:22:04.100]   His name is Mike Males.
[00:22:04.100 --> 00:22:09.100]   He wrote a piece in 1994 when I was a junior in high school or a senior in high school,
[00:22:09.100 --> 00:22:15.100]   junior and senior in high school, called "Bashing Youth, Media Myths About Teenagers."
[00:22:15.100 --> 00:22:22.100]   And he goes into all of these misconceptions that are being essentially created
[00:22:22.100 --> 00:22:30.100]   by this media fear culture of young people.
[00:22:30.100 --> 00:22:37.100]   And I think ironically, most people, or a lot of people anyway, too many people,
[00:22:37.100 --> 00:22:40.100]   are living in a pretty disconnected world in the 21st century.
[00:22:40.100 --> 00:22:44.100]   And it seems alien and scary.
[00:22:44.100 --> 00:22:48.100]   And of course, children are sponges for the attitudes of their parents.
[00:22:48.100 --> 00:22:52.100]   But no one knows their neighbors anymore.
[00:22:52.100 --> 00:22:58.100]   And to know your neighbors, to know your surroundings, I think would lead to a lot of parents
[00:22:58.100 --> 00:23:02.100]   not only connecting with people in ways from which their children can benefit,
[00:23:02.100 --> 00:23:06.100]   but also feeling safer.
[00:23:06.100 --> 00:23:11.100]   I mean, I remember being six in the '80s, and I would just get on my--we lived in a neighborhood.
[00:23:11.100 --> 00:23:13.100]   And my mom knew everybody.
[00:23:13.100 --> 00:23:16.100]   So I would just get on my bike and ride.
[00:23:16.100 --> 00:23:24.100]   After school, after first grade, that is something that I could be stolen from her today if that happened.
[00:23:24.100 --> 00:23:26.100]   If I was six and I was doing that.
[00:23:26.100 --> 00:23:31.100]   The police could come and take me away and put me in foster care by today's standards.
[00:23:31.100 --> 00:23:37.100]   Right. And the remarkable thing is that violent crime has dramatically decreased since you were doing that.
[00:23:37.100 --> 00:23:44.100]   And that it is actually safer today to do that than it was back then if you go based upon statistics.
[00:23:44.100 --> 00:23:48.100]   Now, obviously, you'd have to apply good judgment to where you actually live.
[00:23:48.100 --> 00:23:54.100]   But going based upon pure averages, it is safer today to do exactly what you just described
[00:23:54.100 --> 00:23:56.100]   than it was when you were doing it.
[00:23:56.100 --> 00:24:00.100]   But the perception has dramatically changed, and today your mom would be locked up.
[00:24:00.100 --> 00:24:02.100]   I mean, there's been enough stories of that.
[00:24:02.100 --> 00:24:03.100]   She would at least be hauled away.
[00:24:03.100 --> 00:24:08.100]   What was that lady that a couple weeks ago--I don't remember the name, but exactly that thing happened.
[00:24:08.100 --> 00:24:11.100]   The kid was playing in the front yard, in her front yard.
[00:24:11.100 --> 00:24:13.100]   And she was watching, and she was hauled away.
[00:24:13.100 --> 00:24:16.100]   It was a horrific story.
[00:24:16.100 --> 00:24:22.100]   Yeah, we actually--I just talked about this with a former child protective services worker on my last show.
[00:24:22.100 --> 00:24:23.100]   Really?
[00:24:23.100 --> 00:24:29.100]   We talked about this very trend and that specific event as well.
[00:24:29.100 --> 00:24:33.100]   And it's this combination of, obviously, a more fearful society.
[00:24:33.100 --> 00:24:38.100]   I really blame mainstream media, cable news, really, for that.
[00:24:38.100 --> 00:24:46.100]   And also the mission creep of organizations like CPS, you know, always kind of looking for the next thing that they can do.
[00:24:46.100 --> 00:24:47.100]   Right.
[00:24:47.100 --> 00:24:50.100]   Or the next people that they can save.
[00:24:50.100 --> 00:25:06.100]   So, yeah, I think a big part of moving the whole education conversation forward and creating conditions for better lives for these young kids starts with changes in attitudes.
[00:25:06.100 --> 00:25:13.100]   And those changes in attitudes come from people stopping and actually thinking, you know, which they're--it's hard, you know.
[00:25:13.100 --> 00:25:15.100]   It's an inheritance.
[00:25:15.100 --> 00:25:19.100]   One school generation makes the next school generation.
[00:25:19.100 --> 00:25:20.100]   Right, right.
[00:25:20.100 --> 00:25:27.100]   And I've seen it close up and personal in my own family in some ways that really, really bother me.
[00:25:27.100 --> 00:25:39.100]   Just things being passed along without thought and the question of whether or not I should intervene and how to intervene, right, because I have a lot to say on these things.
[00:25:39.100 --> 00:25:48.100]   And, you know, I see just the kind of thoughtless transmission from the past generation to the next, some of these attitudes towards children.
[00:25:48.100 --> 00:25:53.100]   And obviously I see a lot of things that, you know, my siblings, I think, do better than my parents.
[00:25:53.100 --> 00:25:58.100]   But there's certainly not enough of that in the country and around the world.
[00:25:58.100 --> 00:26:01.100]   So the change in attitude is very important.
[00:26:01.100 --> 00:26:11.100]   And I think it starts with more information and starts--and most information or actual, you know, real intelligence starts with definition.
[00:26:11.100 --> 00:26:14.100]   Right. So school is not education.
[00:26:14.100 --> 00:26:16.100]   Those are not synonyms.
[00:26:16.100 --> 00:26:19.100]   Education is a lifelong experience.
[00:26:19.100 --> 00:26:26.100]   It's not something that you pin down to six years, 12 years, four years at some, you know, university.
[00:26:26.100 --> 00:26:27.100]   It is lifelong.
[00:26:27.100 --> 00:26:30.100]   It needs to be self-directed.
[00:26:30.100 --> 00:26:33.100]   It needs to be intrinsically motivated.
[00:26:33.100 --> 00:26:39.100]   So when people ask the question of how will the children be educated, what does that mean?
[00:26:39.100 --> 00:26:44.100]   You know, to the person asking the question, does it mean--do you want someone to babysit them while you're at work?
[00:26:44.100 --> 00:26:46.100]   Is that what you really mean?
[00:26:46.100 --> 00:26:50.100]   Often it is, and that often is exactly what it is.
[00:26:50.100 --> 00:26:59.100]   I like to ask this question to people, and people often say, "Oh, you know, I bought this house because it has good schools."
[00:26:59.100 --> 00:27:05.100]   Or, you know, "We live in X county instead of Y county because it has better schools."
[00:27:05.100 --> 00:27:07.100]   And I like to ask, "What makes a good school?"
[00:27:07.100 --> 00:27:13.100]   And what's remarkable to me is how few people, how few of us can answer that question.
[00:27:13.100 --> 00:27:15.100]   It's such a big deal.
[00:27:15.100 --> 00:27:17.100]   You ask a real estate agent, they tell you it's a big deal.
[00:27:17.100 --> 00:27:19.100]   You want to be in a good school district.
[00:27:19.100 --> 00:27:21.100]   What is a good school district?
[00:27:21.100 --> 00:27:23.100]   Define that for me.
[00:27:23.100 --> 00:27:29.100]   And the reason why I think that history is so important--and I'm going to tie it into inflation here--excuse me, not inflation.
[00:27:29.100 --> 00:27:37.100]   I'm going to tie it into finance again to show these threads as we kind of wind down the show.
[00:27:37.100 --> 00:27:40.100]   But I like to start with saying, "A, what is a good school?"
[00:27:40.100 --> 00:27:42.100]   Define that.
[00:27:42.100 --> 00:27:44.100]   Because then you have to go back and say, "What's your purpose?"
[00:27:44.100 --> 00:27:46.100]   And here's what I observe.
[00:27:46.100 --> 00:27:50.100]   And the history, I think, is helpful to give this context, but here's what I observe.
[00:27:50.100 --> 00:28:01.100]   Ostensibly, I think probably my guess of what the general understanding of the purpose of school would be, would be to prepare students for life skills and job skills.
[00:28:01.100 --> 00:28:08.100]   And my proof for that statement would be that generally we're advised to finish high school so that we can get good jobs.
[00:28:08.100 --> 00:28:19.100]   So what I would take away from that is that we need to finish high school to get good jobs, so therefore one of the important reasons for schooling is to create good jobs.
[00:28:19.100 --> 00:28:23.100]   And then we're often taught that we need to go to college so that we can get a better job.
[00:28:23.100 --> 00:28:29.100]   So therefore one of the important goals of college is supposedly to be able to prepare you for job skills.
[00:28:29.100 --> 00:28:39.100]   So A, not only is that statement have – I mean there's a lot of hubris to say that you can prepare someone, but I just say look at the facts.
[00:28:39.100 --> 00:28:46.100]   When I graduated from high school – I'm 29 years old – when I graduated high school 11 years ago, the iPod didn't exist.
[00:28:46.100 --> 00:28:48.100]   The iPhone didn't exist.
[00:28:48.100 --> 00:28:54.100]   The entire idea of a smartphone didn't – maybe it existed in somebody's mind, but it wasn't in mainstream.
[00:28:54.100 --> 00:28:57.100]   Blogs didn't – maybe a little bit existed.
[00:28:57.100 --> 00:28:59.100]   Podcasting didn't exist.
[00:28:59.100 --> 00:29:02.100]   YouTube didn't – like YouTube was in its infancy.
[00:29:02.100 --> 00:29:05.100]   And I would guess – I can't remember the official statistics.
[00:29:05.100 --> 00:29:12.100]   I would guess 50 percent of the ways that people earn their income today probably were either in their infancy or didn't exist 10 years ago.
[00:29:12.100 --> 00:29:15.100]   So I am a young, young man.
[00:29:15.100 --> 00:29:26.100]   Now how on earth could you tell me that you could design for me in 12 years an educational curriculum that is supposed to be able to prepare me for the job skills that I need to function in today's environment?
[00:29:26.100 --> 00:29:29.100]   So, A, that's a prideful statement.
[00:29:29.100 --> 00:29:36.100]   B, worse than that, if you actually go and look at the subject matter, none of it is practical as regards job skills.
