
[00:00:00.000 --> 00:00:02.540]   (upbeat music)
[00:05:28.760 --> 00:05:31.740]   we were fortunate enough to sell it to a strategic acquirer.
[00:05:31.740 --> 00:05:33.900]   So it meant from a kind of a personal finance dimension,
[00:05:33.900 --> 00:05:36.300]   we made no money until our mid thirties.
[00:05:36.300 --> 00:05:37.140]   And then on one day,
[00:05:37.140 --> 00:05:40.260]   we got our compensation for the last 10 years of effort.
[00:05:40.260 --> 00:05:43.420]   And so we were quite abruptly introduced
[00:05:43.420 --> 00:05:45.780]   to all these high net worth personal finance things,
[00:05:45.780 --> 00:05:49.040]   whether it's estate taxes, alternative assets,
[00:05:49.040 --> 00:05:50.860]   umbrella insurance, et cetera.
[00:05:50.860 --> 00:05:51.820]   For a variety of reasons,
[00:05:51.820 --> 00:05:53.260]   we didn't want to go the model of just saying,
[00:05:53.260 --> 00:05:54.860]   hey, Goldman Sachs, here's all my money.
[00:05:54.860 --> 00:05:56.420]   You guys are in charge, you take it from here.
[00:05:56.420 --> 00:05:58.380]   We wanted to sort of manage things ourselves,
[00:05:58.380 --> 00:06:00.100]   but we realized we had a lot to learn.
[00:06:00.100 --> 00:06:03.660]   So we basically wanted to set up a group of friends of ours
[00:06:03.660 --> 00:06:05.980]   who are all in a similar situation financially
[00:06:05.980 --> 00:06:08.540]   and where nobody was trying to sell each other anything.
[00:06:08.540 --> 00:06:09.940]   And that's really still what we're doing.
[00:06:09.940 --> 00:06:11.180]   I think our initial expectation,
[00:06:11.180 --> 00:06:12.940]   this would just be a couple dozen friends
[00:06:12.940 --> 00:06:15.580]   and sort of our first or second degree circle.
[00:06:15.580 --> 00:06:17.940]   It ended up that need was a lot more broadly felt.
[00:06:17.940 --> 00:06:19.740]   And so, you know, people introducing their brother,
[00:06:19.740 --> 00:06:21.740]   their co-founder, their board member, et cetera.
[00:06:21.740 --> 00:06:23.860]   We've grown to about a thousand members
[00:06:23.860 --> 00:06:26.740]   all across the US and growing share in Europe,
[00:06:26.740 --> 00:06:28.660]   Australia, Middle East, et cetera.
[00:06:28.660 --> 00:06:30.660]   We're not looking to like recreate LinkedIn or anything.
[00:06:30.660 --> 00:06:32.900]   So we either share them or myself
[00:06:32.900 --> 00:06:34.140]   interviews every potential member
[00:06:34.140 --> 00:06:35.860]   to kind of see what they're interested in.
[00:06:35.860 --> 00:06:37.100]   Not that we are trying to have
[00:06:37.100 --> 00:06:38.780]   one cookie cutter member profile of,
[00:06:38.780 --> 00:06:41.220]   hey, everybody's an early forties software entrepreneur
[00:06:41.220 --> 00:06:42.540]   with two little kids.
[00:06:42.540 --> 00:06:44.300]   We want as much diversity as we can get
[00:06:44.300 --> 00:06:47.100]   professionally, geographically, et cetera,
[00:06:47.100 --> 00:06:48.540]   provided everybody's on the same page
[00:06:48.540 --> 00:06:51.300]   around the non-solicitation and confidentiality.
[00:06:51.300 --> 00:06:52.780]   - When I came across Longigo,
[00:06:52.780 --> 00:06:55.500]   which I think I found in like a Reddit thread on Fatfire,
[00:06:55.500 --> 00:06:56.580]   which we can get to later.
[00:06:56.580 --> 00:06:57.420]   I was like, oh my gosh,
[00:06:57.420 --> 00:06:59.220]   this is exactly something I'm interested in, right?
[00:06:59.220 --> 00:07:01.620]   It's a community where it's private,
[00:07:01.620 --> 00:07:02.860]   so you can be transparent.
[00:07:02.860 --> 00:07:04.980]   There's no fake profiles, there's no anonymous.
[00:07:04.980 --> 00:07:06.500]   Everybody goes by their name
[00:07:06.500 --> 00:07:08.660]   and talk about every aspect of life.
[00:07:08.660 --> 00:07:10.940]   So I've been really excited to be a member.
[00:07:10.940 --> 00:07:12.220]   I've learned a ton.
[00:07:12.220 --> 00:07:13.700]   I've tried to do my best to give back
[00:07:13.700 --> 00:07:15.580]   and share what I know, but I'm so curious.
[00:07:15.580 --> 00:07:16.540]   You said a thousand members.
[00:07:16.540 --> 00:07:19.180]   You've done probably half of those interviews, at least.
[00:07:19.180 --> 00:07:20.780]   What kinds of things have you learned
[00:07:20.780 --> 00:07:23.820]   talking to all of these people who kind of fall into this?
[00:07:23.820 --> 00:07:25.460]   Where's the threshold for who's a member
[00:07:25.460 --> 00:07:27.580]   so people kind of get a sense of the profile
[00:07:27.580 --> 00:07:29.020]   of members of Longangle?
[00:07:29.020 --> 00:07:31.860]   - So say the typical demographics of our group,
[00:07:31.860 --> 00:07:33.740]   almost everybody's in their thirties and forties.
[00:07:33.740 --> 00:07:35.780]   The bulk of people are in what banks would call
[00:07:35.780 --> 00:07:37.820]   the very high net worth demographic.
[00:07:37.820 --> 00:07:39.900]   And that means between five and 30 million
[00:07:39.900 --> 00:07:41.020]   of investable assets.
[00:07:41.020 --> 00:07:43.780]   We've got maybe another 15 or 20% on each side of that.
[00:07:43.780 --> 00:07:46.780]   We do validate that everyone's at least a qualified client.
[00:07:46.780 --> 00:07:49.740]   And the SEC defines that as having 2.2 million
[00:07:49.740 --> 00:07:51.820]   or above in investable assets.
[00:07:51.820 --> 00:07:54.180]   And that's really just a threshold that sort of governs
[00:07:54.180 --> 00:07:56.700]   what kind of assets you're allowed to invest in.
[00:07:56.700 --> 00:07:58.020]   So those are the kinds of people
[00:07:58.020 --> 00:07:59.540]   that I've had these discussion with.
[00:07:59.540 --> 00:08:01.140]   I think there's a few things
[00:08:01.140 --> 00:08:02.220]   that have come as surprise to me.
[00:08:02.220 --> 00:08:03.060]   Well, first I would say,
[00:08:03.060 --> 00:08:04.140]   I've just really enjoyed these interviews.
[00:08:04.140 --> 00:08:06.100]   I've met 500 fascinating people.
[00:08:06.100 --> 00:08:08.700]   And maybe the biggest thing I've learned
[00:08:08.700 --> 00:08:10.620]   is there is no one path here.
[00:08:10.620 --> 00:08:14.140]   We've got members who started cybersecurity companies.
[00:08:14.140 --> 00:08:16.300]   We have members who were employee number three
[00:08:16.300 --> 00:08:17.540]   at Pick Your Public Company,
[00:08:17.540 --> 00:08:19.100]   people who work at hedge funds,
[00:08:19.100 --> 00:08:22.340]   people who work in real estate, corporate executives,
[00:08:22.340 --> 00:08:25.580]   people who put one paycheck into crypto back in 2011,
[00:08:25.580 --> 00:08:26.580]   people who inherited money.
[00:08:26.580 --> 00:08:29.060]   So I'd say one thing is there's a lot of paths
[00:08:29.060 --> 00:08:31.300]   to significant financial success.
[00:08:31.300 --> 00:08:33.260]   The second thing is I don't think any of our members
[00:08:33.260 --> 00:08:35.540]   feel like they "have it figured out."
[00:08:35.540 --> 00:08:37.220]   I think if you look on a personal level,
[00:08:37.220 --> 00:08:39.860]   probably 80% of our members have little kids.
[00:08:39.860 --> 00:08:42.180]   And I don't think anybody feels high confidence
[00:08:42.180 --> 00:08:45.980]   that they know the right way to raise kids with wealth.
[00:08:45.980 --> 00:08:47.060]   I think there's this balance of,
[00:08:47.060 --> 00:08:49.180]   hey, having significant resources
[00:08:49.180 --> 00:08:50.340]   creates these opportunities.
[00:08:50.340 --> 00:08:51.660]   I can get private tutors.
[00:08:51.660 --> 00:08:53.740]   I can help them pay for whatever activities
[00:08:53.740 --> 00:08:54.580]   they're interested in,
[00:08:54.580 --> 00:08:56.860]   get them private gymnastics lessons, et cetera.
[00:08:56.860 --> 00:08:58.580]   So there's a lot of opportunity there.
[00:08:58.580 --> 00:09:00.460]   But I think there's this real tension of,
[00:09:00.460 --> 00:09:02.060]   first, I don't want to spoil my kids
[00:09:02.060 --> 00:09:04.260]   and just have them not turn into good people.
[00:09:04.260 --> 00:09:06.580]   And second, I don't want to deprive them
[00:09:06.580 --> 00:09:08.220]   of their ability to feel they've succeeded
[00:09:08.220 --> 00:09:09.820]   on their own terms and struggled
[00:09:09.820 --> 00:09:11.540]   and figured out the right way to do things.
[00:09:11.540 --> 00:09:13.060]   I think that's something where, unfortunately,
[00:09:13.060 --> 00:09:15.540]   I don't have, hey, here's the answer about how to do it.
[00:09:15.540 --> 00:09:17.540]   But I do think if people are worried
[00:09:17.540 --> 00:09:19.220]   that they're not sure how to strike that balance,
[00:09:19.220 --> 00:09:20.740]   they're far from alone.
[00:09:20.740 --> 00:09:22.660]   And I think beyond that specific question of kids,
[00:09:22.660 --> 00:09:24.780]   I think even people who have achieved
[00:09:24.780 --> 00:09:27.340]   quite a bit of significant success financially
[00:09:27.340 --> 00:09:29.940]   feel like from a pure personal finance perspective,
[00:09:29.940 --> 00:09:31.660]   there's some big gaps in how they do things.
[00:09:31.660 --> 00:09:33.940]   Maybe it's, hey, I've heard about umbrella insurance
[00:09:33.940 --> 00:09:34.780]   and I know that's a thing,
[00:09:34.780 --> 00:09:36.620]   but I don't know what it is or how much I should buy
[00:09:36.620 --> 00:09:37.780]   or where to buy it.
[00:09:37.780 --> 00:09:39.860]   Or maybe it's, hey, I've got no trust in a state plan.
[00:09:39.860 --> 00:09:41.140]   Again, I know that's a thing.
[00:09:41.140 --> 00:09:42.580]   If I keeled over tomorrow,
[00:09:42.580 --> 00:09:43.940]   my assets would go into probate.
[00:09:43.940 --> 00:09:45.500]   That could cause all kinds of problems,
[00:09:45.500 --> 00:09:46.500]   but I don't know where to start
[00:09:46.500 --> 00:09:48.380]   or how to wrap my head around this.
[00:09:48.380 --> 00:09:51.420]   Or maybe I'm all in cash and can't bring myself to invest.
[00:09:51.420 --> 00:09:52.460]   For each person, it's different,
[00:09:52.460 --> 00:09:55.180]   but I would say most people feel like
[00:09:55.180 --> 00:09:57.740]   they have some real gaps and don't have it figured out.
[00:09:57.740 --> 00:09:59.620]   And finally, the last thing that actually just gave me
[00:09:59.620 --> 00:10:02.900]   a lot of personal comfort is I would say 80% or 90% people
[00:10:02.900 --> 00:10:05.700]   feel like they are the one sucker really paying their taxes.
[00:10:05.700 --> 00:10:07.140]   I think there's this impression of, hey,
[00:10:07.140 --> 00:10:09.460]   everybody out there is moving to Puerto Rico
[00:10:09.460 --> 00:10:11.940]   and doing 1031 exchanges and doing all these clever things
[00:10:11.940 --> 00:10:13.580]   that ends up with effective no tax rate.
[00:10:13.580 --> 00:10:15.820]   But the significant majority of people feel like,
[00:10:15.820 --> 00:10:18.500]   hey, I'm paying 30% plus in effective taxes
[00:10:18.500 --> 00:10:20.340]   and haven't figured out the way around it,
[00:10:20.340 --> 00:10:22.260]   which personally I think is actually not a bad thing.
[00:10:22.260 --> 00:10:23.300]   It just makes me feel better
[00:10:23.300 --> 00:10:24.860]   about being in that same situation
[00:10:24.860 --> 00:10:27.460]   to know that most people are paying their share.
[00:10:27.460 --> 00:10:29.140]   - Well, one, now I feel a lot better.
[00:10:29.140 --> 00:10:30.340]   I'm also paying my share.
[00:10:30.340 --> 00:10:32.380]   You know, as much as I love to find the tax hacks,
[00:10:32.380 --> 00:10:34.220]   it seems like it makes me feel better.
[00:10:34.220 --> 00:10:35.820]   I guess unless I talk to people in real estate
[00:10:35.820 --> 00:10:37.700]   that seem to always say they're not paying taxes.
[00:10:37.700 --> 00:10:40.100]   I thought the misconception you might say at the beginning
[00:10:40.100 --> 00:10:42.140]   was that, you know, everyone thinks
[00:10:42.140 --> 00:10:43.820]   that the wealthy have it all figured out.
[00:10:43.820 --> 00:10:45.740]   And if there's something I've learned being in the group,
[00:10:45.740 --> 00:10:48.300]   it's like people are open about the fact
[00:10:48.300 --> 00:10:49.460]   that they haven't figured it out.
[00:10:49.460 --> 00:10:51.060]   And I like that.
[00:10:51.060 --> 00:10:52.660]   Someone listening might say, well,
[00:10:52.660 --> 00:10:54.740]   is it just staying within the bubble of the wealthy
[00:10:54.740 --> 00:10:55.580]   and all this knowledge?
[00:10:55.580 --> 00:10:56.780]   And I think things like this,
[00:10:56.780 --> 00:10:58.540]   and we're gonna talk about your benchmarking survey,
[00:10:58.540 --> 00:10:59.940]   like hopefully are an opportunity
[00:10:59.940 --> 00:11:01.420]   to kind of get some of that information out.
[00:11:01.420 --> 00:11:05.460]   But I know that where they're not a closed door ecosystem,
[00:11:05.460 --> 00:11:07.020]   people might not be as open to sharing.
[00:11:07.020 --> 00:11:09.620]   So it's this catch 22 of if you made it open
[00:11:09.620 --> 00:11:10.540]   for anyone to come,
[00:11:10.540 --> 00:11:13.260]   you might not actually get the conversation going.
[00:11:13.260 --> 00:11:15.580]   But if you close it, how do you get that information out?
[00:11:15.580 --> 00:11:18.620]   Any thoughts on ways to share some of the knowledge
[00:11:18.620 --> 00:11:21.940]   that's coming out of a group like this with more people?
[00:11:21.940 --> 00:11:24.300]   So people that aren't there have a higher likelihood
[00:11:24.300 --> 00:11:25.940]   of getting to that group in the future?
[00:11:25.940 --> 00:11:27.580]   - Yeah, I think it's a fantastic question.
[00:11:27.580 --> 00:11:29.620]   And I think you're right, there is this tension there.
[00:11:29.620 --> 00:11:32.140]   So one of the guiding principles we put in place
[00:11:32.140 --> 00:11:33.940]   is this idea of confidentiality,
[00:11:33.940 --> 00:11:36.980]   because we do think that having a real names policy
[00:11:36.980 --> 00:11:39.300]   and people actually being who they purport to be
[00:11:39.300 --> 00:11:40.220]   is really important,
[00:11:40.220 --> 00:11:41.780]   but people are just not gonna open up.
[00:11:41.780 --> 00:11:42.660]   It's one of those things
[00:11:42.660 --> 00:11:43.900]   that people just don't talk about money.
[00:11:43.900 --> 00:11:46.220]   And I would say, at most wealth demographics,
[00:11:46.220 --> 00:11:48.220]   that's not unique to the high net worth.
[00:11:48.220 --> 00:11:49.300]   As you said, for example,
[00:11:49.300 --> 00:11:51.460]   we do this annual benchmarking study.
[00:11:51.460 --> 00:11:54.380]   And what we do there is we ask all of our members
[00:11:54.380 --> 00:11:55.740]   to put in a spreadsheet
[00:11:55.740 --> 00:11:58.500]   across 60 some different asset classes,
[00:11:58.500 --> 00:12:00.860]   how their portfolios break down in percentage terms,
[00:12:00.860 --> 00:12:03.300]   not absolute dollars, but across these asset classes.
[00:12:03.300 --> 00:12:05.820]   And then we synthesize all that data and normalize it,
[00:12:05.820 --> 00:12:07.540]   correlate it with a bunch of dimensions
[00:12:07.540 --> 00:12:09.100]   and create a report around that.
[00:12:09.100 --> 00:12:10.900]   That's something that actually we publicize
[00:12:10.900 --> 00:12:11.740]   and share with everybody.
[00:12:11.740 --> 00:12:13.940]   So anybody who wants that data
[00:12:13.940 --> 00:12:16.060]   is certainly welcome to access it.
[00:12:16.060 --> 00:12:16.980]   I think going forward,
[00:12:16.980 --> 00:12:18.500]   it's a great idea to think about other ways
[00:12:18.500 --> 00:12:20.460]   that we can look to share things
[00:12:20.460 --> 00:12:22.260]   that don't compromise confidentiality.
[00:12:22.260 --> 00:12:24.020]   I think there's always gonna be certain things
[00:12:24.020 --> 00:12:26.660]   and first person anecdotes that just can't be shared.
[00:12:26.660 --> 00:12:29.980]   We're looking to do more synthesized and aggregated data.
[00:12:29.980 --> 00:12:32.660]   And that's not something that I would look to prevent
[00:12:32.660 --> 00:12:34.300]   being more broadly disseminated.
[00:12:34.300 --> 00:12:37.260]   Once a week, we'll do what we call the mini benchmark
[00:12:37.260 --> 00:12:38.820]   in the forum where I ask one question,
[00:12:38.820 --> 00:12:40.300]   just give four possible answers.
[00:12:40.300 --> 00:12:41.700]   And that can be anything from
[00:12:41.700 --> 00:12:44.140]   what do you expect interest rates are gonna top out at?
[00:12:44.140 --> 00:12:45.420]   How much allocation do you have
[00:12:45.420 --> 00:12:47.260]   to emerging market securities?
[00:12:47.260 --> 00:12:49.020]   Do you use Wealth Manager or not?
[00:12:49.020 --> 00:12:50.140]   And I think that's a great idea.
[00:12:50.140 --> 00:12:52.100]   We can maybe just tweet the results of those out
[00:12:52.100 --> 00:12:53.780]   to anybody who follows us on Twitter.
[00:12:53.780 --> 00:12:55.140]   The one about Wealth Manager, actually,
[00:12:55.140 --> 00:12:57.860]   you'd asked earlier what might be surprising.
[00:12:57.860 --> 00:12:59.220]   And one thing also that's surprising to me
[00:12:59.220 --> 00:13:02.260]   is I personally don't use an RIA or Wealth Manager.
[00:13:02.260 --> 00:13:03.460]   I had been under the impression
[00:13:03.460 --> 00:13:05.460]   that I was sort of the oddball in that approach.
[00:13:05.460 --> 00:13:07.500]   But actually, if we look at overall membership,
[00:13:07.500 --> 00:13:10.660]   only about 40% of people have any sort of third party,
[00:13:10.660 --> 00:13:12.700]   whether it's a multifamily office,
[00:13:12.700 --> 00:13:14.740]   RIA, Wealth Manager, et cetera.
[00:13:14.740 --> 00:13:16.180]   About 60% of them do not.
[00:13:16.180 --> 00:13:17.900]   And I think it mostly comes down to,
[00:13:17.900 --> 00:13:19.700]   biggest thing is probably just this fee structure
[00:13:19.700 --> 00:13:22.220]   of paying half a percent or 1% of your assets every year.
[00:13:22.220 --> 00:13:24.380]   Just people both, I think, don't really like the idea
[00:13:24.380 --> 00:13:25.220]   of paying a percentage
[00:13:25.220 --> 00:13:27.020]   as opposed to just paying straight dollars.
[00:13:27.020 --> 00:13:28.740]   So like, "Hey, I pay my lawyer by the hour.
[00:13:28.740 --> 00:13:29.700]   "I pay my account by the hour.
[00:13:29.700 --> 00:13:31.700]   "Why can't I pay my Wealth Manager by the hour?"
[00:13:31.700 --> 00:13:33.060]   And then just the absolute number.
