
[00:00:00.000 --> 00:00:03.000]   [MUSIC PLAYING]
[00:04:57.400 --> 00:04:59.480]   can see how you can integrate Weights and Biases
[00:04:59.480 --> 00:05:00.640]   into your code.
[00:05:00.640 --> 00:05:03.200]   There are some code samples.
[00:05:03.200 --> 00:05:05.080]   So I highly encourage you to check out
[00:05:05.080 --> 00:05:06.760]   our website and documentation.
[00:05:06.760 --> 00:05:12.320]   And the website is wmb.ai/site.
[00:05:12.320 --> 00:05:17.040]   With that said, we'll talk about what Stable Baselines is.
[00:05:17.040 --> 00:05:24.120]   And Antonian and Anssi will give you an introduction
[00:05:24.120 --> 00:05:26.800]   on what Stable Baseline is.
[00:05:26.800 --> 00:05:29.040]   Hand it over to you.
[00:05:29.040 --> 00:05:29.540]   Thank you.
[00:05:29.540 --> 00:05:33.000]   So well, as mentioned, the idea between Stable Baseline
[00:05:33.000 --> 00:05:37.720]   is you have many, many different RL libraries out there.
[00:05:37.720 --> 00:05:42.040]   And we focus on mainly providing reliable implementation
[00:05:42.040 --> 00:05:46.520]   of RL algorithm while still being user-friendly.
[00:05:46.520 --> 00:05:49.440]   And we focus on the very specific case,
[00:05:49.440 --> 00:05:53.320]   which is model-free single-agent reinforcement learning.
[00:05:53.320 --> 00:05:57.960]   And the last thing we focus on, and that makes us,
[00:05:57.960 --> 00:06:00.400]   I would say, different from other libraries,
[00:06:00.400 --> 00:06:03.920]   is we favor readability and simplicity over modularity.
[00:06:03.920 --> 00:06:10.400]   So we don't have many modular components.
[00:06:10.400 --> 00:06:15.960]   We mostly have implementation that are not self-contained,
[00:06:15.960 --> 00:06:18.000]   but almost self-contained.
[00:06:18.000 --> 00:06:23.640]   And then, so for the user-friendly part,
[00:06:23.640 --> 00:06:28.720]   this is how easy it is to use in very few lines of code.
[00:06:28.720 --> 00:06:31.280]   This is for creating a soft actor-critic agent
[00:06:31.280 --> 00:06:35.640]   on the pendulum task.
[00:06:35.640 --> 00:06:39.920]   And so you mostly need to define--
[00:06:39.920 --> 00:06:42.440]   it's just follow a scikit-learn syntax.
[00:06:42.440 --> 00:06:48.720]   You just define your model class and then call learn on it,
[00:06:48.720 --> 00:06:50.400]   so to train the agent.
[00:06:50.400 --> 00:06:54.560]   And afterward, after saving and loading with this simple API,
[00:06:54.560 --> 00:06:59.080]   you can query your agent with the predict method.
[00:06:59.080 --> 00:07:01.520]   And this is most of what you need
[00:07:01.520 --> 00:07:07.400]   to know about the API for most of the problem.
[00:07:07.400 --> 00:07:09.280]   And for the rest, I will leave it to Ansi.
[00:07:09.280 --> 00:07:13.640]   Right, thanks, Antonin.
[00:07:13.640 --> 00:07:17.360]   So just to continue on what Antonin was telling,
[00:07:17.360 --> 00:07:20.080]   the other highlights of the stable baselines
[00:07:20.080 --> 00:07:24.000]   three library is that we have almost full test coverage,
[00:07:24.000 --> 00:07:24.520]   almost.
[00:07:24.520 --> 00:07:26.280]   There's some nitpicks that are not tested,
[00:07:26.280 --> 00:07:27.880]   but those are small things.
[00:07:27.880 --> 00:07:29.520]   We have a super active community,
[00:07:29.520 --> 00:07:32.560]   so we have issues almost daily we can handle,
[00:07:32.560 --> 00:07:34.880]   and bug reports, people reporting bugs and so on,
[00:07:34.880 --> 00:07:36.240]   and also doing pull requests.
[00:07:36.240 --> 00:07:38.680]   So that's very handy.
[00:07:38.680 --> 00:07:41.920]   We also like to advertise our documentation, which
[00:07:41.920 --> 00:07:43.880]   covers almost everything.
[00:07:43.880 --> 00:07:47.040]   And we always update it when there is some bigger questions.
[00:07:47.040 --> 00:07:50.760]   And finally, we also have this comprehensive--
[00:07:50.760 --> 00:07:52.520]   we have callbacks you can modify,
[00:07:52.520 --> 00:07:54.160]   but we also have tensor port logging,
[00:07:54.160 --> 00:07:57.080]   but that's going to be touched on by Costa soon.
[00:07:57.080 --> 00:08:02.040]   And finally, we have this training framework included
[00:08:02.040 --> 00:08:03.720]   you can use to run your experiments,
[00:08:03.720 --> 00:08:08.040]   store your runs, et cetera, but also to replicate the results.
[00:08:08.040 --> 00:08:10.760]   So we have gone to great lengths to ensure
[00:08:10.760 --> 00:08:12.560]   that our implementations are correct.
[00:08:12.560 --> 00:08:15.560]   And to that end, we have this ZUR library
[00:08:15.560 --> 00:08:17.400]   you can use to replicate the runs,
[00:08:17.400 --> 00:08:19.440]   and store the hyperparameters, and so on.
[00:08:19.440 --> 00:08:22.680]   But all of this, more on that from Costa.
[00:08:22.680 --> 00:08:24.880]   So now I think it goes back to Costa now.
[00:08:24.880 --> 00:08:30.480]   Thank you for the excellent introduction
[00:08:30.480 --> 00:08:31.880]   on the Stable Beta 7.3.
[00:08:31.880 --> 00:08:34.000]   I'm always a big fan of the library.
[00:08:34.000 --> 00:08:37.200]   I think all of the features are really well tested and well
[00:08:37.200 --> 00:08:38.080]   developed.
[00:08:38.080 --> 00:08:46.120]   And with that, I am ready to introduce to you--
[00:08:46.120 --> 00:08:49.120]   to tell you more about how Ways and Biases could address
[00:08:49.120 --> 00:08:50.480]   the three challenges--
[00:08:50.480 --> 00:08:53.600]   to address the reproducibility challenge, and analysis
[00:08:53.600 --> 00:08:57.160]   challenge, and how Stable Beta Science will address
[00:08:57.160 --> 00:08:59.680]   the reliability challenge.
[00:08:59.680 --> 00:09:05.280]   So continuing on the reproducibility challenge,
[00:09:05.280 --> 00:09:08.680]   so there's a lot of open source reinforcement learning papers
[00:09:08.680 --> 00:09:11.640]   or libraries that when I see their instructions for building
[00:09:11.640 --> 00:09:13.920]   the library or reproducing a paper,
[00:09:13.920 --> 00:09:16.400]   I see instructions like this.
[00:09:16.400 --> 00:09:19.280]   It's like pseudo pip install gem.
[00:09:19.280 --> 00:09:22.080]   And basically, they don't really pin dependencies.
[00:09:22.080 --> 00:09:26.680]   And sometimes that's pretty problematic.
[00:09:26.680 --> 00:09:30.920]   Because if TensorFlow, if they modify an API or something,
[00:09:30.920 --> 00:09:33.400]   then your code will break.
[00:09:33.400 --> 00:09:37.320]   And it also sometimes is confusing
[00:09:37.320 --> 00:09:40.080]   as to how people are recording their hyperparameters.
[00:09:40.080 --> 00:09:44.000]   I've seen some repository where they put hyperparameters
[00:09:44.000 --> 00:09:46.400]   as the name of the folders.
[00:09:46.400 --> 00:09:50.360]   All of these-- and saving the data in CSV files--
[00:09:50.360 --> 00:09:54.480]   all of these methods are fairly homebrew.
[00:09:54.480 --> 00:09:56.560]   That definitely works.
[00:09:56.560 --> 00:10:00.360]   But what we at Ways and Biases is trying to do
[00:10:00.360 --> 00:10:03.440]   is to make this whole process much more streamlined
[00:10:03.440 --> 00:10:05.560]   so that you can log everything.
[00:10:05.560 --> 00:10:07.680]   You can log the software dependencies,
[00:10:07.680 --> 00:10:09.440]   hyperparameters, commands to help
[00:10:09.440 --> 00:10:12.200]   you reproduce your experiments a little easier.
[00:10:12.200 --> 00:10:16.000]   So that's what we're trying to do, to say goodbye to this.
[00:10:16.000 --> 00:10:21.480]   Instead, we have-- for each run that you run with your scripts,
[00:10:21.480 --> 00:10:24.680]   we record your experiments in a centralized dashboard
[00:10:24.680 --> 00:10:27.840]   that you can see all of the information that are related.
[00:10:27.840 --> 00:10:30.680]   So for example, we record the hyperparameters.
[00:10:30.680 --> 00:10:32.760]   And you can see all of the configuration
[00:10:32.760 --> 00:10:34.920]   for a particular algorithm.
[00:10:34.920 --> 00:10:37.320]   We also log the reproduced commands.
[00:10:37.320 --> 00:10:40.000]   In particular, you can see this was a command
[00:10:40.000 --> 00:10:43.800]   that, in the past, I have used to run a reinforcement learning
[00:10:43.800 --> 00:10:44.840]   experiment.
[00:10:44.840 --> 00:10:47.760]   So usually, how I would reproduce this experiment
[00:10:47.760 --> 00:10:50.840]   is simply say, I want to clone this repository,
[00:10:50.840 --> 00:10:54.120]   check out this, and just copy and paste this command.
[00:10:54.120 --> 00:10:58.760]   And I would be able to reproduce this experiment.
[00:10:58.760 --> 00:11:02.000]   And we also automatically ping the software dependencies
[00:11:02.000 --> 00:11:02.520]   as well.
[00:11:02.520 --> 00:11:05.240]   So over here, as you can see, we log the requirements.txt.
[00:11:08.480 --> 00:11:11.440]   And another challenge is analysis and visualization.
[00:11:11.440 --> 00:11:13.560]   This is something that I personally
[00:11:13.560 --> 00:11:15.520]   have felt a lot of pain in.
[00:11:15.520 --> 00:11:18.480]   So whenever I go see a reinforcement learning paper,
[00:11:18.480 --> 00:11:21.760]   I always see some episodic return curves
[00:11:21.760 --> 00:11:22.920]   that look like this.
[00:11:22.920 --> 00:11:24.640]   They're really pretty.
[00:11:24.640 --> 00:11:26.320]   All the curves are smooth.
[00:11:26.320 --> 00:11:30.400]   But when I try to replicate similar plots,
[00:11:30.400 --> 00:11:33.320]   I realize it's actually quite a bit of trouble.
[00:11:33.320 --> 00:11:38.240]   I usually end up writing 50 to 100 lines of matplotlib code.
[00:11:38.240 --> 00:11:41.160]   And spend hours to debug it.
[00:11:41.160 --> 00:11:45.680]   It was overall just not a very smooth experience.
[00:11:45.680 --> 00:11:48.840]   And you have to spend a lot of time and effort into it.
[00:11:48.840 --> 00:11:58.040]   And also, to help debug your experiments,
[00:11:58.040 --> 00:12:00.160]   in a lot of situations, you also really
[00:12:00.160 --> 00:12:03.200]   want to see how well your agent is actually learning.
[00:12:03.200 --> 00:12:06.160]   So this episodic return is a great way
[00:12:06.160 --> 00:12:09.120]   to understand how good your agent is performing.
[00:12:09.120 --> 00:12:11.400]   But it's just a metric.
[00:12:11.400 --> 00:12:13.240]   It's not the ultimate measure.
[00:12:13.240 --> 00:12:15.680]   To me, the ultimate measure is to visualize
[00:12:15.680 --> 00:12:19.400]   what the agent is doing to actually let the agent play
[00:12:19.400 --> 00:12:21.320]   the game or perform the task.
[00:12:21.320 --> 00:12:26.320]   Over here, you see a video of this agent playing Hachita.
[00:12:26.320 --> 00:12:29.840]   And this agent is actually trained with PPO.
[00:12:29.840 --> 00:12:34.320]   And this kind of explains why PPO in this episodic return
[00:12:34.320 --> 00:12:37.600]   graph is having less than 2,000 return.
[00:12:37.600 --> 00:12:41.840]   It's just because it was stuck in this suboptimal behavior.
[00:12:41.840 --> 00:12:47.360]   So if, by chance, that PPO was exploring the other ways
[00:12:47.360 --> 00:12:51.960]   to walk, maybe we can see PPO match the performance of TD3.
[00:12:51.960 --> 00:12:56.880]   So recording everything as much as we can is very important.
[00:12:56.880 --> 00:12:58.880]   And we also would really like a way
[00:12:58.880 --> 00:13:02.960]   to analyze things very easily without writing a lot of code,
[00:13:02.960 --> 00:13:05.960]   worrying about how my data is going to be viewed.
[00:13:05.960 --> 00:13:10.040]   And also, when we share our results
[00:13:10.040 --> 00:13:12.480]   or write experiments notes-- in the past,
[00:13:12.480 --> 00:13:16.080]   I tried to use Google Docs to write experiments notes.
[00:13:16.080 --> 00:13:18.840]   And that wasn't exactly--
[00:13:18.840 --> 00:13:20.720]   sometimes that was a little bit of trouble,
[00:13:20.720 --> 00:13:24.680]   just because if I see a number over at this Google Doc,
[00:13:24.680 --> 00:13:25.640]   I don't know where--
[00:13:25.640 --> 00:13:28.320]   if it's after three months, I wouldn't know
[00:13:28.320 --> 00:13:30.800]   where this number comes from.
[00:13:30.800 --> 00:13:33.600]   And those are all the things that, in Weights and Biases,
[00:13:33.600 --> 00:13:35.640]   we try to address.
[00:13:35.640 --> 00:13:41.320]   So instead of this, in Weights and Biases,
[00:13:41.320 --> 00:13:45.720]   you can basically take the data and just
[00:13:45.720 --> 00:13:47.360]   generate those plots on a fly.
[00:13:47.360 --> 00:13:49.800]   And that's the advantage of having UI.
[00:13:49.800 --> 00:13:53.360]   In a sense, we have these panels that basically work
[00:13:53.360 --> 00:13:57.320]   as an interactive Matplotlib utility that you can just
[00:13:57.320 --> 00:13:59.000]   plot these algorithms.
[00:13:59.000 --> 00:14:02.240]   And over here, I also log the videos as well.
[00:14:02.240 --> 00:14:04.000]   So overall, it's just really helpful.
[00:14:04.000 --> 00:14:08.600]   And the reason why we're able to create these charts on the fly
[00:14:08.600 --> 00:14:12.640]   is because I can simply do--
[00:14:12.640 --> 00:14:14.520]   I conduct a lot of experiments.
[00:14:14.520 --> 00:14:17.920]   And I can use the filtering and the group tools
[00:14:17.920 --> 00:14:24.120]   to filter-- to get to obtain the experiments
[00:14:24.120 --> 00:14:25.880]   that I really care about.
[00:14:25.880 --> 00:14:27.880]   And group is a very powerful feature,
[00:14:27.880 --> 00:14:33.240]   because if you group the experiments by the algorithm,
[00:14:33.240 --> 00:14:37.120]   then it's going to create these shaded area that
[00:14:37.120 --> 00:14:38.920]   are known as error bars.
[00:14:38.920 --> 00:14:40.600]   So that is a very common practice
[00:14:40.600 --> 00:14:43.120]   in reinforcement learning papers.
[00:14:43.120 --> 00:14:45.360]   So with Weights and Biases, this is really easy to do.
[00:14:45.360 --> 00:14:47.760]   With a Matplotlib, you usually end up
[00:14:47.760 --> 00:14:49.560]   writing a lot of code for it.
[00:14:49.560 --> 00:14:53.560]   And we also have a feature called the Weights and Biases
[00:14:53.560 --> 00:14:54.200]   report.
[00:14:54.200 --> 00:14:57.400]   That is, you can basically write the things
[00:14:57.400 --> 00:14:59.040]   that you can in the Google Doc.
[00:14:59.040 --> 00:15:00.800]   You can write in Weights and Biases report,
[00:15:00.800 --> 00:15:03.080]   except all of the numbers in a report,
[00:15:03.080 --> 00:15:06.360]   you can directly trace through the original experiment.
[00:15:06.360 --> 00:15:08.400]   So that really helps with the reproducibility,
[00:15:08.400 --> 00:15:12.400]   because if I see a number, I can trace back to a particular run.
[00:15:12.400 --> 00:15:15.080]   And if I see the run, if you recall,
[00:15:15.080 --> 00:15:17.680]   I have all those reproducibility information.
[00:15:17.680 --> 00:15:20.080]   And then I can reproduce the results.
[00:15:20.080 --> 00:15:22.280]   So overall, Weights and Biases just
[00:15:22.280 --> 00:15:24.080]   provide a lot of tools to address
[00:15:24.080 --> 00:15:28.760]   the analysis and visualization and reproducibility.
[00:15:28.760 --> 00:15:33.840]   And as far as reliability is concerned,
[00:15:33.840 --> 00:15:35.600]   our reinforcement learning algorithms
[00:15:35.600 --> 00:15:39.400]   is really sometimes very sensitive to implementation
[00:15:39.400 --> 00:15:39.920]   details.
[00:15:39.920 --> 00:15:42.240]   In fact, there is a number of paper
[00:15:42.240 --> 00:15:45.600]   on this topic talking about how implementation details could
[00:15:45.600 --> 00:15:47.880]   have an impact on the algorithm's performance.
[00:15:47.880 --> 00:15:51.760]   And that's where Sable Baselines 3 really shines,
[00:15:51.760 --> 00:15:54.560]   is because all of the code goes through a rigorous review
[00:15:54.560 --> 00:16:00.080]   process, and all of the code follows really high quality
[00:16:00.080 --> 00:16:04.200]   standards, so that you have a peace of mind
[00:16:04.200 --> 00:16:09.840]   that this is, in a sense, the most correct implementation.
[00:16:09.840 --> 00:16:12.720]   And now we're ready to talk about the recent integration
[00:16:12.720 --> 00:16:16.160]   that we made with Weights and Biases and Sable Baselines 3.
[00:16:16.160 --> 00:16:21.120]   In particular, in our WMB package,
[00:16:21.120 --> 00:16:25.000]   there is this WMB callback that can be used
[00:16:25.000 --> 00:16:26.800]   with the Sable Baselines code.
[00:16:26.800 --> 00:16:28.880]   And the way you would set it up is
[00:16:28.880 --> 00:16:31.440]   to initialize the Weights and Biases run,
[00:16:31.440 --> 00:16:34.160]   you create a model from Sable Baseline 3,
[00:16:34.160 --> 00:16:39.560]   and then you have this little callback that allows you to say,
[00:16:39.560 --> 00:16:43.800]   I want to save the gradient of the model every 100 steps,
[00:16:43.800 --> 00:16:47.440]   and I can save my model to a particular folder
[00:16:47.440 --> 00:16:49.320]   so that after the run has finished,
[00:16:49.320 --> 00:16:51.000]   Weights and Biases will automatically
[00:16:51.000 --> 00:16:52.840]   upload the model to the cloud.
[00:16:52.840 --> 00:16:57.240]   So those are just some highlights.
[00:16:57.240 --> 00:16:57.920]   Oh, right.
[00:16:57.920 --> 00:17:00.000]   Also, Weights and Biases callback
[00:17:00.000 --> 00:17:03.760]   is going to record all of the hyperparameters that
[00:17:03.760 --> 00:17:05.960]   is associated with a model.
[00:17:05.960 --> 00:17:09.680]   So the general theme, again, is to try
[00:17:09.680 --> 00:17:13.640]   to record everything, as much things as we can,
[00:17:13.640 --> 00:17:17.280]   and in the dashboard so that we can later query
[00:17:17.280 --> 00:17:20.280]   those results very easily.
[00:17:20.280 --> 00:17:25.040]   And we also support recording videos of the agents playing
[00:17:25.040 --> 00:17:25.920]   the game as well.
[00:17:25.920 --> 00:17:30.600]   And the code actually becomes a little bit more verbose.
[00:17:30.600 --> 00:17:35.800]   But basically, you can use this vectorized video recorder
[00:17:35.800 --> 00:17:38.600]   to record videos, and our integration
[00:17:38.600 --> 00:17:41.000]   will automatically upload the videos
[00:17:41.000 --> 00:17:44.040]   that is produced by the Jam environment to the cloud.
[00:17:46.800 --> 00:17:50.160]   So now is a demo time.
[00:17:50.160 --> 00:17:53.480]   So we're going to open a Colab notebook just
[00:17:53.480 --> 00:17:58.560]   to see this from end to end, how you can create a--
[00:17:58.560 --> 00:18:01.400]   how you can do a carpool experiments
[00:18:01.400 --> 00:18:04.800]   with stable baselines and having all of the metrics and videos
[00:18:04.800 --> 00:18:06.600]   being logged to the cloud.
[00:18:06.600 --> 00:18:11.160]   So if you go to wmb.me/sb3, that's
[00:18:11.160 --> 00:18:14.280]   where you can play with the notebook.
[00:18:14.280 --> 00:18:16.280]   So I'm going to go ahead and do that.
[00:18:16.280 --> 00:18:25.600]   And let me zoom in a little bit.
[00:18:25.600 --> 00:18:31.280]   So I am going to connect to the notebook.
[00:18:31.280 --> 00:18:34.280]   Feel free to open a link and try to follow along.
[00:18:34.280 --> 00:18:38.160]   I think this will be a really fun practice.
[00:18:38.160 --> 00:18:41.480]   So over here, there are just some preliminary introductions.
[00:18:41.480 --> 00:18:43.360]   Eventually, we want to put this notebook
[00:18:43.360 --> 00:18:45.920]   as part of the stable baselines documentation
[00:18:45.920 --> 00:18:47.720]   as well so that it's just a little easier
[00:18:47.720 --> 00:18:49.560]   for the adaptation.
[00:18:49.560 --> 00:18:52.920]   And then we're going to set up the environment
[00:18:52.920 --> 00:18:56.720]   by installing some dependencies.
[00:18:56.720 --> 00:19:00.760]   So I'm just going to click Run Anyway.
[00:19:00.760 --> 00:19:03.480]   And something you'll notice is that I'm installing
[00:19:03.480 --> 00:19:05.240]   the master branch of WMB.
[00:19:05.240 --> 00:19:09.160]   This is because I have since made some improvement
[00:19:09.160 --> 00:19:13.080]   over the stable baselines integration in our WMB package
[00:19:13.080 --> 00:19:17.680]   but the changes is not live yet.
[00:19:17.680 --> 00:19:21.080]   But we're pushing a release either today or tomorrow.
[00:19:21.080 --> 00:19:24.600]   So by tomorrow, you should be able to replace this
[00:19:24.600 --> 00:19:27.800]   with just WMB.
[00:19:27.800 --> 00:19:30.000]   So what this part of the code is setting up
[00:19:30.000 --> 00:19:33.280]   is installing WMB stable baselines 3
[00:19:33.280 --> 00:19:37.080]   and set up a virtual display so that we can record the videos
[00:19:37.080 --> 00:19:40.160]   and upload to the cloud.
[00:19:40.160 --> 00:19:43.960]   The next step is to basically run everything we have.
[00:19:43.960 --> 00:19:47.040]   I tried to make the code as simple as possible.
[00:19:47.040 --> 00:19:49.520]   So after this, there's not much left.
[00:19:49.520 --> 00:19:53.800]   So if you just run this cell, that
[00:19:53.800 --> 00:19:56.360]   will basically create a Weights and Biases run
[00:19:56.360 --> 00:19:59.680]   with all of the metrics.
[00:19:59.680 --> 00:20:01.560]   So this is warming up.
[00:20:06.720 --> 00:20:10.560]   And it's going to tell you to log in to Weights and Biases.
[00:20:10.560 --> 00:20:18.280]   So you can click on this URL to copy your API keys.
[00:20:18.280 --> 00:20:22.800]   So if you would like to follow along with this Colab Notebook,
[00:20:22.800 --> 00:20:25.480]   please register accounts.
[00:20:25.480 --> 00:20:28.160]   And then you can go to WMB.ai authorized
[00:20:28.160 --> 00:20:30.560]   and you'll be able to copy this API key.
[00:20:30.560 --> 00:20:38.760]   And then you can paste it here and it will log your account in
[00:20:38.760 --> 00:20:41.480]   so that all of your experiments will
[00:20:41.480 --> 00:20:46.160]   be tracked into your account.
[00:20:46.160 --> 00:20:49.120]   So I'll just hit Enter.
[00:20:49.120 --> 00:20:53.880]   But after this experiment is finished--
[00:20:53.880 --> 00:20:57.440]   oh, actually, while this experiment is running,
[00:20:57.440 --> 00:21:00.120]   feel free to continue the process
[00:21:00.120 --> 00:21:01.800]   if you want to follow along.
[00:21:01.800 --> 00:21:05.480]   Just register an account, paste the API key,
[00:21:05.480 --> 00:21:08.920]   and you'll be able to produce this experiment.
[00:21:08.920 --> 00:21:12.720]   And over here, this cell creates this run page
