
[00:00:00.000 --> 00:00:03.320]   (upbeat music)
[00:03:59.200 --> 00:04:00.040]   - Yeah.
[00:04:00.040 --> 00:04:00.920]   - Yeah.
[00:04:00.920 --> 00:04:02.800]   I'll tell you the big revelation of the article for me
[00:04:02.800 --> 00:04:03.920]   was his writing shed.
[00:04:03.920 --> 00:04:06.600]   I hadn't heard about that before,
[00:04:06.600 --> 00:04:10.840]   that he has this house, it's overlooking a river,
[00:04:10.840 --> 00:04:14.520]   not a house, it's like a little cabin up on pillars.
[00:04:15.360 --> 00:04:17.880]   Because I guess the river overflows,
[00:04:17.880 --> 00:04:20.780]   no electricity, no running water.
[00:04:20.780 --> 00:04:24.060]   And he goes out there and he writes.
[00:04:24.060 --> 00:04:25.840]   And he's out there and he writes.
[00:04:25.840 --> 00:04:27.880]   But I love in this piece,
[00:04:27.880 --> 00:04:29.780]   but also in the book of essays I read,
[00:04:29.780 --> 00:04:32.800]   how he knows the land and he has a connection to it
[00:04:32.800 --> 00:04:35.880]   and he wanders the land and canoes on his river
[00:04:35.880 --> 00:04:39.580]   and is completely connected to his town
[00:04:39.580 --> 00:04:40.840]   in that particular place.
[00:04:40.840 --> 00:04:43.680]   And now his family, multiple generations now,
[00:04:43.680 --> 00:04:45.360]   a lot of them all live around there.
[00:04:45.360 --> 00:04:48.040]   And in the article, his daughter and his granddaughter
[00:04:48.040 --> 00:04:50.080]   would just wander into their house.
[00:04:50.080 --> 00:04:52.880]   I mean, it really looks like a great case study
[00:04:52.880 --> 00:04:54.200]   of the deep life in action.
[00:04:54.200 --> 00:04:55.760]   Figure out what matters to you,
[00:04:55.760 --> 00:04:59.080]   reorient your life around that,
[00:04:59.080 --> 00:05:02.480]   as opposed to arbitrary metrics that are nice in the moment
[00:05:02.480 --> 00:05:04.000]   or seem just culturally palatable,
[00:05:04.000 --> 00:05:07.180]   like just going up the ladder in a career
[00:05:07.180 --> 00:05:10.500]   or just seeking distraction.
[00:05:10.500 --> 00:05:11.960]   And then be willing to make radical changes.
[00:05:11.960 --> 00:05:14.480]   And what's more radical than leaving a teaching,
[00:05:14.480 --> 00:05:17.640]   writing job in New York, move to Kentucky.
[00:05:17.640 --> 00:05:19.000]   - Speaking of which, you do a good job
[00:05:19.000 --> 00:05:20.700]   of explaining the radical part,
[00:05:20.700 --> 00:05:23.620]   because it's important to do, you explain it,
[00:05:23.620 --> 00:05:25.640]   like there being some sort of a test before you do that,
[00:05:25.640 --> 00:05:27.280]   'cause then you gave the example of the one fellow
[00:05:27.280 --> 00:05:29.600]   who in your book who went to become a monk
[00:05:29.600 --> 00:05:31.400]   and it didn't really work out.
[00:05:31.400 --> 00:05:32.860]   So I think for new listeners,
[00:05:32.860 --> 00:05:34.180]   it's good to explain that briefly,
[00:05:34.180 --> 00:05:36.000]   just so they don't think that you just jump
[00:05:36.000 --> 00:05:37.040]   into the radical part.
[00:05:37.040 --> 00:05:38.440]   - Yeah, radical is important,
[00:05:38.440 --> 00:05:41.280]   but it has to be aligned with your values.
[00:05:41.280 --> 00:05:43.880]   So you have to make, if you really wanna live deeply,
[00:05:43.880 --> 00:05:45.880]   ultimately you wanna make some sort of radical shift
[00:05:45.880 --> 00:05:46.960]   because that signals to yourself
[00:05:46.960 --> 00:05:48.440]   that you take this really seriously.
[00:05:48.440 --> 00:05:50.160]   It makes it an adventure.
[00:05:50.160 --> 00:05:54.360]   And it allows you to really immerse yourself in that value.
[00:05:54.360 --> 00:05:56.900]   So if Wendell had just said,
[00:05:56.900 --> 00:06:01.440]   I work in New York, I live in Northern New Jersey,
[00:06:01.440 --> 00:06:03.760]   but like a little bit South,
[00:06:03.760 --> 00:06:05.620]   so I have a little bit of a plot of land
[00:06:05.620 --> 00:06:08.800]   and I really have a nice garden that I take care of
[00:06:08.800 --> 00:06:10.500]   because I find land really important.
[00:06:10.500 --> 00:06:12.400]   And I take the commuter train into New York
[00:06:12.400 --> 00:06:13.400]   and work in New York.
[00:06:13.400 --> 00:06:16.920]   That's not the same thing as I'm using horses
[00:06:16.920 --> 00:06:19.440]   to plow land in Kentucky.
[00:06:19.440 --> 00:06:20.640]   And there's something about the radicalness
[00:06:20.640 --> 00:06:21.480]   of what's important, right?
[00:06:21.480 --> 00:06:22.920]   That's the immersion in the value.
[00:06:22.920 --> 00:06:24.800]   You can make the value that you're orienting
[00:06:24.800 --> 00:06:27.600]   towards a guiding direction for your life.
[00:06:27.600 --> 00:06:31.520]   But radical without prep becomes just change
[00:06:31.520 --> 00:06:33.200]   for the sake of enjoying the disruption
[00:06:33.200 --> 00:06:34.120]   and that can fade out.
[00:06:34.120 --> 00:06:35.440]   So you're right, it's so good they can't ignore you.
[00:06:35.440 --> 00:06:37.520]   I talk about the guy who says,
[00:06:37.520 --> 00:06:39.280]   I'm gonna go become a monk
[00:06:39.280 --> 00:06:41.980]   and he's in Mountain Monastery and he gets there
[00:06:41.980 --> 00:06:44.980]   and is like, oh, all right,
[00:06:44.980 --> 00:06:47.660]   this is not immediately making my life better
[00:06:47.660 --> 00:06:48.860]   and why exactly am I doing this
[00:06:48.860 --> 00:06:50.260]   other than the fact it's disruptive?
[00:06:50.260 --> 00:06:51.860]   And he gave up on that.
[00:06:51.860 --> 00:06:56.060]   I talked about in the video where we explain the deep life
[00:06:56.060 --> 00:06:57.940]   from that Core Ideas playlist,
[00:06:57.940 --> 00:07:00.580]   the Mark Fredenfaller,
[00:07:00.580 --> 00:07:03.100]   where they moved to that island in the South Pacific.
[00:07:03.100 --> 00:07:04.580]   And it's because of disruption.
[00:07:04.580 --> 00:07:06.500]   You're like, hey, it's radical, change is radical,
[00:07:06.500 --> 00:07:07.340]   it's something to do.
[00:07:07.340 --> 00:07:08.180]   And they're like, oh, this is terrible
[00:07:08.180 --> 00:07:09.100]   and we feel weird about it.
[00:07:09.100 --> 00:07:11.340]   And our kids have lice and they got ringworm.
[00:07:11.340 --> 00:07:13.200]   And it was like, this is not great.
[00:07:13.200 --> 00:07:15.840]   And they couldn't open the coconuts.
[00:07:15.840 --> 00:07:17.120]   This is another thing I didn't leave out.
[00:07:17.120 --> 00:07:19.520]   They imagined themselves just cracking open the coconuts
[00:07:19.520 --> 00:07:21.360]   and it turned out it's really hard to open coconuts
[00:07:21.360 --> 00:07:24.360]   and they're like, this is terrible, why did we do this?
[00:07:24.360 --> 00:07:27.440]   And then he went back and did make a radical change,
[00:07:27.440 --> 00:07:30.920]   rebuilt his whole life around DIY and started a new magazine
[00:07:30.920 --> 00:07:32.680]   and getting back in touch with building things
[00:07:32.680 --> 00:07:33.520]   with his hands.
[00:07:33.520 --> 00:07:34.680]   And that's actually the real story.
[00:07:34.680 --> 00:07:36.180]   So I think it's a really important point
[00:07:36.180 --> 00:07:38.760]   is that you have to do something radical, really,
[00:07:38.760 --> 00:07:39.840]   if you're gonna embrace the deep life,
[00:07:39.840 --> 00:07:42.840]   but it has to be very much oriented towards things
[00:07:42.840 --> 00:07:43.680]   that are valuable to you.
[00:07:43.680 --> 00:07:44.640]   You have to know why you're making
[00:07:44.640 --> 00:07:46.120]   that particular radical change.
[00:07:46.120 --> 00:07:48.040]   And there's a lot of self-insight involved there.
[00:07:48.040 --> 00:07:50.520]   And that would be fascinating,
[00:07:50.520 --> 00:07:54.240]   to really be a fly on the wall with Wendell Berry
[00:07:54.240 --> 00:07:57.200]   in his 20s, when he's trying to figure this out
[00:07:57.200 --> 00:08:00.000]   and trying to convince his wife, this is what we need to do.
[00:08:00.000 --> 00:08:02.200]   - A couple of things that come to mind.
[00:08:02.200 --> 00:08:04.400]   One, I mean, the article was written by the daughter
[00:08:04.400 --> 00:08:06.880]   of his first editor who was sentenced to pass,
[00:08:06.880 --> 00:08:08.680]   but that was kind of cool to see the interchange
[00:08:08.680 --> 00:08:10.080]   of that throughout the story.
[00:08:10.080 --> 00:08:11.400]   I mean, it was a long article.
[00:08:11.400 --> 00:08:15.880]   And then talking about what he was like when he was younger,
[00:08:15.880 --> 00:08:18.440]   there was a quote in there where someone was like,
[00:08:18.440 --> 00:08:19.640]   did you tell him to lighten up?
[00:08:19.640 --> 00:08:22.040]   I think he was pretty intense.
[00:08:22.040 --> 00:08:24.680]   - Yeah, his book's gonna be pretty polemical.
[00:08:24.680 --> 00:08:26.560]   His nonfiction work can be pretty polemical.
[00:08:26.560 --> 00:08:29.000]   And his new book, he's writing a book
[00:08:29.000 --> 00:08:32.440]   as like an 80-something year old on racism.
[00:08:32.440 --> 00:08:34.440]   So that's gonna be interesting, I think.
[00:08:34.440 --> 00:08:36.120]   - Two other, yeah, I think it will be for sure.
[00:08:36.120 --> 00:08:37.200]   - I don't think he cares.
[00:08:37.200 --> 00:08:38.320]   He's like, whatever.
[00:08:38.320 --> 00:08:39.160]   What did he say?
[00:08:39.160 --> 00:08:42.960]   He said like, I'm 80, I have friends, I have family.
[00:08:42.960 --> 00:08:44.560]   Like, I don't care if people are mad at me.
[00:08:44.560 --> 00:08:46.800]   And so I'll read it.
[00:08:46.800 --> 00:08:48.120]   I think it'll be interesting.
[00:08:48.120 --> 00:08:48.960]   It's an awful guy.
[00:08:48.960 --> 00:08:50.360]   - He's written about that in the past.
[00:08:50.360 --> 00:08:53.880]   And I think that he's thought a lot about it.
[00:08:53.880 --> 00:08:54.880]   - Yeah, he did a lot of writing
[00:08:54.880 --> 00:08:56.680]   about the civil rights movement
[00:08:56.680 --> 00:08:59.280]   and trying to understand it as a movement
[00:08:59.280 --> 00:09:01.280]   and compare and contrast it to other movements.
[00:09:01.280 --> 00:09:02.400]   I don't remember the punchline,
[00:09:02.400 --> 00:09:06.080]   but I know he had some pretty provocative essays
[00:09:06.080 --> 00:09:09.680]   in the book I read that was comparing
[00:09:09.680 --> 00:09:11.200]   and contrasting the civil rights movement
[00:09:11.200 --> 00:09:12.880]   to the environmental movement.
[00:09:12.880 --> 00:09:17.880]   So he thinks a lot about movements and how they expand.
[00:09:17.880 --> 00:09:20.800]   I mean, one of his main critiques, if I remember,
[00:09:20.800 --> 00:09:23.920]   is the problem with movements is there's a certain place
[00:09:23.920 --> 00:09:27.120]   where his real worry, which I think seems
[00:09:27.120 --> 00:09:30.200]   really relevant today, but his real worry is
[00:09:30.200 --> 00:09:35.040]   when movements get separated from personal action.
[00:09:36.040 --> 00:09:38.560]   So he talks about the environmental movement
[00:09:38.560 --> 00:09:42.840]   and he's like, what matters is you're in a place,
[00:09:42.840 --> 00:09:46.480]   actually stewarding the land in that place
[00:09:46.480 --> 00:09:48.680]   and building up from personal experience
[00:09:48.680 --> 00:09:51.080]   a respect for land and its interaction with humans.
[00:09:51.080 --> 00:09:52.280]   What he worries about is that you say,
[00:09:52.280 --> 00:09:55.600]   no, no, I just live in suburban America
[00:09:55.600 --> 00:10:00.120]   and I give money to these groups
[00:10:00.120 --> 00:10:02.560]   that are trying to influence legislation.
[00:10:02.560 --> 00:10:04.600]   Or today it would be, and he's talked about this
[00:10:04.600 --> 00:10:06.880]   probably more recently, I tweet about things
[00:10:06.880 --> 00:10:08.760]   or change my Twitter profile or whatever.
[00:10:08.760 --> 00:10:11.080]   And he says these movements become professionalized
[00:10:11.080 --> 00:10:13.760]   and abstracted and their identity badges,
[00:10:13.760 --> 00:10:15.920]   I'm a part of this movement, I wear the right thing,
[00:10:15.920 --> 00:10:18.880]   I say the right things, no action actually happens.
[00:10:18.880 --> 00:10:20.440]   And in my memory is when he was talking
[00:10:20.440 --> 00:10:23.000]   about the civil rights movement,
[00:10:23.000 --> 00:10:25.840]   the degree to which I guess this was,
[00:10:25.840 --> 00:10:29.000]   it was cited in personal action.
[00:10:29.000 --> 00:10:32.640]   You were out there sitting at the lunch counters
[00:10:32.640 --> 00:10:33.480]   or this or that.
[00:10:33.480 --> 00:10:36.160]   So I think he was lamenting about the environmental movement
[00:10:36.160 --> 00:10:37.680]   but I think it's a big thing today
[00:10:37.680 --> 00:10:41.720]   that social media gives you the ability
[00:10:41.720 --> 00:10:43.760]   to superficially be connected with movements
[00:10:43.760 --> 00:10:46.720]   but it also accelerates the abstraction of these movements
[00:10:46.720 --> 00:10:50.320]   into just components of an identity presentation.
[00:10:50.320 --> 00:10:53.280]   And there feels like there's a lot of crackling energy
[00:10:53.280 --> 00:10:56.320]   but that energy is not being conduited
[00:10:56.320 --> 00:10:59.400]   into actually any sort of motive force.
[00:10:59.400 --> 00:11:02.720]   And so actually, yeah, I think this book will be interesting.
[00:11:02.720 --> 00:11:04.680]   Interesting guy.
[00:11:04.680 --> 00:11:05.960]   - There was a cool part in the book
[00:11:05.960 --> 00:11:07.880]   where he was talking about the difficulty of writing.
[00:11:07.880 --> 00:11:08.880]   He's like, yeah, writing's hard.
[00:11:08.880 --> 00:11:10.840]   And then he gave the analogy or gave the story
[00:11:10.840 --> 00:11:13.600]   about when he goes out to change the wires at night
[00:11:13.600 --> 00:11:15.080]   and it's cold and he started doing the work
[00:11:15.080 --> 00:11:15.960]   and then it was getting better.
[00:11:15.960 --> 00:11:18.120]   And then he related that to writing
[00:11:18.120 --> 00:11:20.160]   and getting into the groove.
[00:11:20.160 --> 00:11:22.480]   - Yeah, if you're a farmer, you're used to hard work.
[00:11:22.480 --> 00:11:23.800]   Yeah, writing's hard work.
[00:11:23.800 --> 00:11:27.840]   Yeah, that's always my thing is what writer's block
[00:11:27.840 --> 00:11:30.800]   is another way of describing what it feels like to write.
[00:11:30.800 --> 00:11:32.080]   Because it's a weird, unnatural thing
[00:11:32.080 --> 00:11:33.320]   you're asking your brain to do.
[00:11:33.320 --> 00:11:34.920]   So why are you rewarded for doing it well
[00:11:34.920 --> 00:11:36.720]   is because you're able to overcome that.
[00:11:36.720 --> 00:11:39.600]   So the difficulty should be the first thing
[00:11:39.600 --> 00:11:40.960]   that you expect.
[00:11:40.960 --> 00:11:45.200]   But anyways, I think we'll see more
[00:11:45.200 --> 00:11:49.480]   of Barry style lifestyles potentially
[00:11:49.480 --> 00:11:51.920]   in this current sort of post pandemic period
[00:11:51.920 --> 00:11:54.120]   where people are reinventing their lives
[00:11:54.120 --> 00:11:58.360]   and becoming disillusioned with what life was like
[00:11:58.360 --> 00:12:00.320]   pre pandemic and having the disruption
[00:12:00.320 --> 00:12:02.160]   give them the space to think about it.
[00:12:02.160 --> 00:12:04.280]   That's a direction I think a lot of people should consider
[00:12:04.280 --> 00:12:07.560]   which is this hardcore deep life direction.
[00:12:07.560 --> 00:12:09.520]   Radical changes to align your life with your values.
[00:12:09.520 --> 00:12:10.960]   You have to know what you value,
[00:12:10.960 --> 00:12:11.920]   be very careful about that,
[00:12:11.920 --> 00:12:13.760]   but then make the changes radical.
[00:12:13.760 --> 00:12:16.520]   So don't do radical for the sake of radical.
[00:12:16.520 --> 00:12:18.920]   Should be very aligned clearly with your values,
[00:12:18.920 --> 00:12:22.480]   and why not?
[00:12:22.480 --> 00:12:23.920]   I mean, Barry did it.
[00:12:23.920 --> 00:12:26.080]   He has an interesting life out there.
[00:12:26.080 --> 00:12:29.200]   So I think we need to move this podcast to a farm.
[00:12:30.200 --> 00:12:33.000]   I want video.
[00:12:33.000 --> 00:12:34.720]   We should be on horses.
[00:12:34.720 --> 00:12:37.920]   I think we should be on horses as we do the podcast.
[00:12:37.920 --> 00:12:41.760]   Here's an AV challenge for our contractors.
[00:12:41.760 --> 00:12:44.200]   Like we wanna record this podcast from horses.
[00:12:44.200 --> 00:12:46.000]   Like we're just sort of walking over our land
[00:12:46.000 --> 00:12:48.880]   and sort of chatting about life.
[00:12:48.880 --> 00:12:50.760]   - We can do that the 201st episode
[00:12:50.760 --> 00:12:52.160]   'cause the 200th episode will-
[00:12:52.160 --> 00:12:53.120]   - We're going to South Africa.
[00:12:53.120 --> 00:12:54.640]   - Yeah. - Yeah.
[00:12:54.640 --> 00:12:57.960]   And then after our treatment for black mamba venom,
[00:12:58.880 --> 00:12:59.880]   we'll go to a farm.
[00:12:59.880 --> 00:13:01.040]   And we'll get, we do this from a farm
[00:13:01.040 --> 00:13:02.800]   and then we'll get the next headline.
[00:13:02.800 --> 00:13:07.520]   Minor podcaster hilariously bit by mamba in South Africa,
[00:13:07.520 --> 00:13:11.560]   immediately trampled by horses on farm,
[00:13:11.560 --> 00:13:14.880]   ruining the land and the financial future
[00:13:14.880 --> 00:13:17.360]   of the land's owner, Wendell Barry,
[00:13:17.360 --> 00:13:20.320]   who has now been forced to move to New York
[00:13:20.320 --> 00:13:22.560]   to become a TikTok influencer
[00:13:22.560 --> 00:13:24.960]   in hopes of salvaging his waning fortune.
[00:13:24.960 --> 00:13:25.800]   It's a long headline.
[00:13:25.800 --> 00:13:27.320]   - And he couldn't pack his typewriter.
[00:13:27.560 --> 00:13:29.840]   - Yeah, couldn't pack his typewriter.
[00:13:29.840 --> 00:13:34.040]   So now is using virtual reality goggles
[00:13:34.040 --> 00:13:35.760]   and living mainly in the metaverse.
[00:13:35.760 --> 00:13:39.920]   And it's all gonna have, it's a long headline.
[00:13:39.920 --> 00:13:41.600]   You know, the headlines are long these days.
[00:13:41.600 --> 00:13:42.840]   You have to, because you got to pack
[00:13:42.840 --> 00:13:44.400]   a lot of information into them.
[00:13:44.400 --> 00:13:46.320]   Oh, well, all right.
[00:13:46.320 --> 00:13:47.160]   Well, enough of that nonsense.
[00:13:47.160 --> 00:13:48.080]   We got calls today, right?
[00:13:48.080 --> 00:13:48.920]   So we got a-
[00:13:48.920 --> 00:13:50.040]   - Yeah, we got some good calls.
[00:13:50.040 --> 00:13:51.120]   - Listener call episode.
[00:13:51.120 --> 00:13:52.760]   We got to pay the bills a little bit
[00:13:52.760 --> 00:13:54.600]   because I think these medical expenses
[00:13:54.600 --> 00:13:57.800]   are gonna pile up fast after our 200th
[00:13:57.800 --> 00:13:59.920]   and 200th first episode.
[00:13:59.920 --> 00:14:03.280]   So let me just tell you briefly about PolicyGenius.
[00:14:03.280 --> 00:14:06.680]   So PolicyGenius helps you easily find home
[00:14:06.680 --> 00:14:10.400]   and auto coverage similar to what you have now,
[00:14:10.400 --> 00:14:13.920]   but at a lower price.
[00:14:13.920 --> 00:14:16.520]   So you go to PolicyGenius.com,
[00:14:16.520 --> 00:14:17.560]   you answer a few questions,
[00:14:17.560 --> 00:14:19.720]   and it will show you price estimates for policies
[00:14:19.720 --> 00:14:21.160]   that fit what you need,
[00:14:22.480 --> 00:14:25.680]   but can be cheaper than what you're already paying.
[00:14:25.680 --> 00:14:28.560]   Now, PolicyGenius has been doing this for a while.
[00:14:28.560 --> 00:14:31.920]   They've helped over 30 million people shop for insurance.
[00:14:31.920 --> 00:14:34.320]   On last week's episode, I asked Jesse to guess
[00:14:34.320 --> 00:14:36.720]   the average amount of money that they have saved
[00:14:36.720 --> 00:14:40.920]   their customers each year on average.
[00:14:40.920 --> 00:14:44.160]   And my memory is Jesse said $10.
[00:14:44.160 --> 00:14:45.840]   It was really dismissive.
[00:14:45.840 --> 00:14:48.000]   He said, "Oh, PolicyGenius probably didn't save people
[00:14:48.000 --> 00:14:49.880]   any money, probably $10."
[00:14:49.880 --> 00:14:51.960]   And I said, "Jesse, you idiot.
[00:14:51.960 --> 00:14:55.840]   The real amount is $1,250."
[00:14:55.840 --> 00:14:57.640]   And if you remember on Monday's episode,
[00:14:57.640 --> 00:15:01.880]   he then said, "I have been bested, PolicyGenius,
[00:15:01.880 --> 00:15:03.320]   my apologies."
[00:15:03.320 --> 00:15:06.440]   And he did a dramatic hand-waving bow.
[00:15:06.440 --> 00:15:08.200]   That's my memory of Monday's episode.
[00:15:08.200 --> 00:15:09.720]   But $1,250 is pretty good.
[00:15:09.720 --> 00:15:11.240]   That's what they say people on average,
[00:15:11.240 --> 00:15:12.520]   because they find you insurance
[00:15:12.520 --> 00:15:13.480]   that gives you what you need,
[00:15:13.480 --> 00:15:15.520]   but it's cheaper than what you are paying.
[00:15:15.520 --> 00:15:19.720]   They work for you, not the insurance companies.
[00:15:19.720 --> 00:15:21.280]   They have your best interest in mind.
[00:15:21.280 --> 00:15:22.680]   30 million people have used them,
[00:15:22.680 --> 00:15:25.040]   thousands of five-star reviews.
[00:15:25.040 --> 00:15:27.400]   So go to PolicyGenius.com and get your free home
[00:15:27.400 --> 00:15:28.880]   and auto insurance quotes today
[00:15:28.880 --> 00:15:31.860]   and see how much you can save.
[00:15:31.860 --> 00:15:36.080]   Also wanna talk about a new sponsor, Workable.
[00:15:36.080 --> 00:15:39.320]   A lot of people are trying to hire right now.
[00:15:39.320 --> 00:15:41.960]   A lot of people are having a hard time hiring.
[00:15:41.960 --> 00:15:43.400]   It can be a grueling process,
[00:15:43.400 --> 00:15:45.320]   especially when you have to go through a lot of candidates
[00:15:45.320 --> 00:15:48.440]   to find one who is right and who actually is available.
[00:15:48.440 --> 00:15:50.960]   Workable makes that all easy for you.
[00:15:50.960 --> 00:15:55.360]   It helps you find the right candidates and hire them fast.
[00:15:55.360 --> 00:15:57.880]   It starts by helping you cast the widest net possible
[00:15:57.880 --> 00:16:01.420]   by posting your job listing
[00:16:01.420 --> 00:16:03.920]   to more than 200 total top job boards.
[00:16:03.920 --> 00:16:05.520]   Just one click, boom, it's posted.
[00:16:05.520 --> 00:16:07.340]   But then here's what's important.
[00:16:07.340 --> 00:16:09.840]   It also gives you the tools to efficiently deal
[00:16:09.840 --> 00:16:12.200]   with the candidates who are interested.
[00:16:12.200 --> 00:16:14.540]   We're talking about video interview tools,
[00:16:14.540 --> 00:16:17.200]   e-signature tools that can automate repetitive tasks
[00:16:17.200 --> 00:16:18.760]   like scheduling interviews.
