
[00:00:00.000 --> 00:00:05.200]   With Kroger Brand products from Ralphs, you can make all your favorite things this holiday season.
[00:11:24.700 --> 00:11:34.700]   So four years with you, again, maybe publishing on this topic, interacting and making friends with people who are the leaders in this topic
[00:11:34.700 --> 00:11:39.700]   or your area of particular interest, just simply documenting your progress
[00:11:39.700 --> 00:11:42.700]   and some kind of personal career-oriented website would be ideal.
[00:11:42.700 --> 00:11:47.700]   When you have four years to do this, then by the time you come out of college,
[00:11:47.700 --> 00:11:55.700]   your ambition should be to have four to six very high-quality, high-level offers in your hand
[00:11:55.700 --> 00:11:59.700]   because of the hard work that you've put into building connections over those four years.
[00:11:59.700 --> 00:12:03.700]   So it sounds like a great program to me, and I think that's one of the huge benefits that you have
[00:12:03.700 --> 00:12:12.700]   of going into an undergraduate program as a mature man rather than as an immature 18-year-old,
[00:12:12.700 --> 00:12:19.700]   that you recognize what a break this is, and taking 15 to 18 hours of class is a pretty easy life.
[00:12:19.700 --> 00:12:23.700]   You have plenty of time to do a great job on the side to build your connections.
[00:12:23.700 --> 00:12:25.700]   And that's what's fantastic about college.
[00:12:25.700 --> 00:12:31.700]   College is a really friendly environment for you to really build those connections.
[00:12:31.700 --> 00:12:33.700]   Just a quick errata on that.
[00:12:33.700 --> 00:12:40.700]   It's a graduate program, fully two and a half years, and it is structured for mid-career folks.
[00:12:40.700 --> 00:12:48.700]   So that if halfway through it I get a job, then I should be able to structure the job around the program.
[00:12:48.700 --> 00:12:52.700]   So that's something that I was also hoping would be part of it.
[00:12:52.700 --> 00:12:54.700]   But just in case, that's sort of what I would do.
[00:12:54.700 --> 00:12:57.700]   Love it. Awesome. Go for it. Keep in touch.
[00:12:57.700 --> 00:12:59.700]   I want to hear how things are going in a year or two.
[00:12:59.700 --> 00:13:03.700]   Dimitri in Texas, welcome to the show. How can I serve you today?
[00:13:03.700 --> 00:13:06.700]   Well, hi, Joshua. Do you hear me well?
[00:13:06.700 --> 00:13:08.700]   Sounds good. Yes, sir.
[00:13:08.700 --> 00:13:12.700]   Perfect. Well, first time caller, long-time listener.
[00:13:12.700 --> 00:13:13.700]   Welcome.
[00:13:13.700 --> 00:13:16.700]   I would like to talk a little bit about reading.
[00:13:16.700 --> 00:13:21.700]   And I listened to your podcast from 2019.
[00:13:21.700 --> 00:13:28.700]   And so those ideas that you put there, how to read the book, the podcast, how to read the book,
[00:13:28.700 --> 00:13:38.700]   those ideas that were not really foreign to me, but what I noticed that you stress learning phonics.
[00:13:38.700 --> 00:13:44.700]   And the reason why I kind of noticed that, because, you know, I'm a slow reader.
[00:13:44.700 --> 00:13:52.700]   So like when I read, I read silently but aloud in my head, and that slows me down.
[00:13:52.700 --> 00:13:56.700]   I know that I took one of these reading classes a while ago.
[00:13:56.700 --> 00:14:05.700]   And one of the ideas that you read with your eyes, not reading aloud inside silently.
[00:14:05.700 --> 00:14:12.700]   So I'm curious, like when you read books, first, if you still use that concept that you put in that podcast.
[00:14:12.700 --> 00:14:21.700]   And secondly, if you actually read with your eyes, but or if you read aloud inside your brain.
[00:14:21.700 --> 00:14:25.700]   That's a good question. I don't remember specifically the context of that podcast.
[00:14:25.700 --> 00:14:32.700]   So instead of saying what I did or didn't say at the time, let me just kind of tell, let me address the question presently.
[00:14:32.700 --> 00:14:41.700]   First, with regard to phonics, phonics is simply refers to a method of teaching readers how to read in the first place.
[00:14:41.700 --> 00:14:50.700]   And phonics is often contrasted with what, with reading using memorized words, what is often called sight words in the English language.
[00:14:50.700 --> 00:14:54.700]   The idea with phonics is you learn how to sound out words phonetically.
[00:14:54.700 --> 00:14:57.700]   So children learn all the different sounds.
[00:14:57.700 --> 00:15:04.700]   If you have P-H-O in English, that's always going to be like F. It's not going to be P-H-O. That's phonics.
[00:15:04.700 --> 00:15:08.700]   And so you teach students to sound out words phonetically.
[00:15:08.700 --> 00:15:16.700]   And the big argument here, and the reason it's important in kind of the teaching to read, was that back 30 years ago, something like that,
[00:15:16.700 --> 00:15:22.700]   there was a big push away from phonics, which had always been the method that people used to teach people how to read.
[00:15:22.700 --> 00:15:25.700]   And there was a push to get children to memorize words.
[00:15:25.700 --> 00:15:29.700]   And this was called the whole word or the sight word approach.
[00:15:29.700 --> 00:15:34.700]   And then basically, I don't know whether how to judge the history.
[00:15:34.700 --> 00:15:37.700]   All of the promoters of phonics say it was a total catastrophe.
[00:15:37.700 --> 00:15:39.700]   I don't know if it was or wasn't.
[00:15:39.700 --> 00:15:44.700]   The reality is the English language has to function with both of them,
[00:15:44.700 --> 00:15:49.700]   meaning that phonics is definitely a great way to unlock the language.
[00:15:49.700 --> 00:15:57.700]   However, there are simply many words that you cannot sound out phonetically and that you just have to know.
[00:15:57.700 --> 00:16:02.700]   You know, the best example that you always see when teaching a child to read is the word "the."
[00:16:02.700 --> 00:16:06.700]   You know, "tuh" is how they always go for it, and it just has to be memorized.
[00:16:06.700 --> 00:16:08.700]   This is the word "the." There's no other way around it.
[00:16:08.700 --> 00:16:11.700]   There's no phonetic anything. It's just "the." Memorize it.
[00:16:11.700 --> 00:16:13.700]   And there are many words like that.
[00:16:13.700 --> 00:16:15.700]   So I don't worry too much about that debate.
[00:16:15.700 --> 00:16:21.700]   I do think that we should use phonics, and I think that the key is just to get people to read voluminously.
[00:16:21.700 --> 00:16:26.700]   And once students read a lot, then the whole reading conversation goes away.
[00:16:26.700 --> 00:16:29.700]   So to answer your question, do I use phonics, no, I don't.
[00:16:29.700 --> 00:16:33.700]   I was taught to read with phonics, and I do teach phonics to my children.
[00:16:33.700 --> 00:16:39.700]   But that's just--it's not something that an advanced reader uses in any way.
[00:16:39.700 --> 00:16:44.700]   On the topic of speed reading, I have looked into it quite a lot over the years.
[00:16:44.700 --> 00:16:46.700]   Obviously, it's extremely attractive.
[00:16:46.700 --> 00:16:51.700]   You think, "Man, if I could read at triple the rate of speed that I'm reading today,
[00:16:51.700 --> 00:16:58.700]   and I can do that while still having great comprehension, wouldn't that be fantastic?"
[00:16:58.700 --> 00:17:03.700]   I have taken some courses on speed reading here and there, not a classroom environment,
[00:17:03.700 --> 00:17:08.700]   but I took one of the courses from one of the speed reading software programs.
[00:17:08.700 --> 00:17:13.700]   It wasn't Spreader. It was one of the competitors to Spreader.
[00:17:13.700 --> 00:17:21.700]   I also bought a manual, a course, from a guy who had written a course on how to teach students or children to speed read.
[00:17:21.700 --> 00:17:25.700]   I was considering whether I should teach speed reading to my children or to others.
[00:17:25.700 --> 00:17:30.700]   I have a course on how to teach speed reading, and I've looked a lot into it.
[00:17:30.700 --> 00:17:36.700]   I am not a speed reader using speed reading techniques, and I'll explain why.
[00:17:36.700 --> 00:17:41.700]   You can break speed reading techniques down into a couple different camps.
[00:17:41.700 --> 00:17:46.700]   You mentioned sub-vocalization. That's the technical term for it.
[00:17:46.700 --> 00:17:51.700]   One of the first lessons that they teach people is that you should avoid sub-vocalization,
[00:17:51.700 --> 00:17:56.700]   which means you should avoid trying to sound out words in your mind while you're reading them.
[00:17:56.700 --> 00:18:01.700]   You should look at the word and recognize what it means rather than sounding it out.
[00:18:01.700 --> 00:18:07.700]   Sub-vocalization is the implementation of phonics for an advanced reader.
[00:18:07.700 --> 00:18:13.700]   Eliminating sub-vocalization is basically an expression of sight words. That's what the connection is.
[00:18:13.700 --> 00:18:17.700]   I don't really sub-vocalize at all when I read, just because I've read a lot.
[00:18:17.700 --> 00:18:23.700]   But I don't think that sub-vocalization is actually necessarily always a bad thing.
[00:18:23.700 --> 00:18:28.700]   Other techniques of speed reading involve using your peripheral vision.
[00:18:28.700 --> 00:18:34.700]   Another technique is learning to focus your eyes on the middle of the page rather than all the way from the beginning to the end of the line.
[00:18:34.700 --> 00:18:43.700]   Another technique that is taught in speed reading is basically learning to absorb chunks of words at a time rather than individual words, etc.
[00:18:43.700 --> 00:18:49.700]   And then you use various timing techniques, tapping a pencil on the desk or putting on a metronome,
[00:18:49.700 --> 00:18:51.700]   and just disciplining yourself to go faster.
[00:18:51.700 --> 00:18:56.700]   I think that most readers can read faster with those techniques.
[00:18:56.700 --> 00:19:02.700]   But what I think is missing from that conversation or from a juvenile understanding of speed reading is,
[00:19:02.700 --> 00:19:04.700]   what is the purpose of reading in the first place?
[00:19:04.700 --> 00:19:07.700]   The answer is, it depends on what you're reading.
[00:19:07.700 --> 00:19:17.700]   And so the purpose of reading varies depending on what you're reading, and thus your reading technique will change based upon the reading technique.
[00:19:17.700 --> 00:19:21.700]   So when I read a novel, I read quite quickly.
[00:19:21.700 --> 00:19:24.700]   I don't sub-vocalize at all when I'm reading novels.
[00:19:24.700 --> 00:19:25.700]   I fly through it.
[00:19:25.700 --> 00:19:26.700]   I don't slow down.
[00:19:26.700 --> 00:19:28.700]   I don't absorb the language.
[00:19:28.700 --> 00:19:30.700]   I just fly through the content.
[00:19:30.700 --> 00:19:34.700]   And that's what I think most experienced readers do when it comes to fiction.
[00:19:34.700 --> 00:19:36.700]   You're engrossed in the story.
[00:19:36.700 --> 00:19:37.700]   You're interested in what's happening.
[00:19:37.700 --> 00:19:42.700]   And I would bet that -- I mean, I could pull up in my notes sometimes when I've checked my reading speed.
[00:19:42.700 --> 00:19:47.700]   But I don't speed read, but I read very speedily.
[00:19:47.700 --> 00:19:49.700]   And I don't really want to go any faster.
[00:19:49.700 --> 00:19:54.700]   If I could double my reading speed in a novel, it wouldn't necessarily bring me any more pleasure.
[00:19:54.700 --> 00:19:58.700]   I read as fast as I want to for the story, and that's it.
[00:19:58.700 --> 00:19:59.700]   And I just enjoy the story.
[00:19:59.700 --> 00:20:05.700]   And so I don't see that speed reading techniques are important for a novel.
[00:20:05.700 --> 00:20:12.700]   Now, if we switch it, what about -- I think the biggest thing that makes the difference in how quickly you can read is your familiarity with the content.
[00:20:12.700 --> 00:20:20.700]   So let's say that, you know, for me with a finance book, I've shown people I can read a finance book in 90 seconds, most of them.
[00:20:20.700 --> 00:20:23.700]   I can walk into any bookstore, pick up a finance book in English language.
[00:20:23.700 --> 00:20:27.700]   I can flip through the table of contents, maybe just flip through the charts.
[00:20:27.700 --> 00:20:28.700]   90 seconds is probably a little bit much.
[00:20:28.700 --> 00:20:30.700]   I can certainly do it in five minutes.
[00:20:30.700 --> 00:20:45.700]   I can look at it in five minutes, and I can lecture from that book with probably 60 to 80 percent accuracy just based upon the chapter titles and based upon my familiarity with all of the conflicts and all of the arguments of the subject.
[00:20:45.700 --> 00:20:56.700]   So because I have so much knowledge and so many connections with the debates, et cetera, I can speed read a 200-page popular-level personal finance book in five minutes.
[00:20:56.700 --> 00:21:00.700]   But I can't do that when reading an IRS publication.
[00:21:00.700 --> 00:21:07.700]   I can't do that when reading an advanced planning topic because my knowledge of the content is not so high.
[00:21:07.700 --> 00:21:11.700]   So I could do that with personal finance-level stuff, but I can't popular-level stuff.
[00:21:11.700 --> 00:21:13.700]   But I couldn't do that with academic stuff.
[00:21:13.700 --> 00:21:19.700]   I couldn't do that with an IRS publication and do it, you know, specifically completely like I can.
[00:21:19.700 --> 00:21:23.700]   And so I could read certain things very fast, but other things are very slow.
[00:21:23.700 --> 00:21:26.700]   And so then we get back to what's the purpose of reading.
[00:21:26.700 --> 00:21:29.700]   Well, generally I think the purpose of reading is learning.
[00:21:29.700 --> 00:21:38.700]   And so there is no speed-reading technique that I have ever come across or that I'm aware of that can make up for lack of comprehension.
[00:21:38.700 --> 00:21:47.700]   Speed-reading is a technique that you can implement in order to absorb something from subjects that you already know well.
[00:21:47.700 --> 00:21:53.700]   But if you're approaching a subject that you don't already know well, you don't want to speed read it.
[00:21:53.700 --> 00:21:54.700]   You want to slow down.
[00:21:54.700 --> 00:21:59.700]   You want to engage with it, and you want to make sure that you understand it.
[00:21:59.700 --> 00:22:11.700]   Because your most efficient path through the material is to read it one time with perfect comprehension and perfect encoding so it goes deep and you understand it.
[00:22:11.700 --> 00:22:15.700]   And then you will remember it, and then you have no reason to go through it again.
[00:22:15.700 --> 00:22:20.700]   So speed-reading through a text and losing comprehension would be a mistake.
[00:22:20.700 --> 00:22:28.700]   Now, I think that speed readers would generally acknowledge it, but to me that takes away most of the issues with speed-reading.
[00:22:28.700 --> 00:22:33.700]   Is that I think that speed-reading is something that naturally comes as someone reads a lot more.
[00:22:33.700 --> 00:22:36.700]   And some of the techniques are probably helpful.
[00:22:36.700 --> 00:22:51.700]   So if you're reading and you're not a skilled reader, being reminded to just read more by putting on a metronome or tapping with a pencil or just consciously reminding yourself to pick up the pace will show you that you can actually read a lot faster.
[00:22:51.700 --> 00:22:58.700]   But you should be careful and only apply that to things that you are not looking to learn from.
[00:22:58.700 --> 00:23:01.700]   And then we go again to why are you reading it in the first place?
[00:23:01.700 --> 00:23:03.700]   Why are you reading something that you already know well?
[00:23:03.700 --> 00:23:06.700]   You shouldn't be doing that.
[00:23:06.700 --> 00:23:17.700]   Generally, unless you need to do it for your career, you need to be aware of all of the ideas that are reflected in your career, you should be learning something that you don't know, which naturally you're going to want to slow down.
[00:23:17.700 --> 00:23:21.700]   Or you should be reading for enjoyment, in which case go as fast or as slow as you want.
[00:23:21.700 --> 00:23:24.700]   Those are kind of the two big buckets of reading.
[00:23:24.700 --> 00:23:40.700]   And so reading things that you can read fast just to show yourself that you can read fast might be a useful exercise for you to do 10 minutes a day that could reflect on other things, kind of like a piano player will warm up with scales or other finger exercises.
[00:23:40.700 --> 00:23:43.700]   Maybe as a reader you might do that for a time.
[00:23:43.700 --> 00:23:46.700]   But I don't think it is a great exercise.
[00:23:46.700 --> 00:23:49.700]   What I think is a better exercise is just reading more.
[00:23:49.700 --> 00:23:53.700]   And what I think is super powerful is reading with audio.
[00:23:53.700 --> 00:24:08.700]   And so if you're not a skilled reader, one of the techniques I discovered in teaching myself to read in foreign languages was that I sympathized with all of the frustrations of readers that reading is hard because I found reading in a foreign language hard.
[00:24:08.700 --> 00:24:16.700]   And I discovered that if I put on an audio book as an accompaniment, that would help pull me through the text and it would make reading a lot easier.
[00:24:16.700 --> 00:24:21.700]   So then I started trying it out with my children and I found it an incredible technique.
[00:24:21.700 --> 00:24:23.700]   And I used it.
[00:24:23.700 --> 00:24:28.700]   And in fact in my recent Q&A I had had a second point when talking about reading with children.
[00:24:28.700 --> 00:24:39.700]   And what it was that I had meant to make in that show that I forgot in the middle of my monologue was that I have changed my mind on the value of reading text with audio accompaniment.
[00:24:39.700 --> 00:24:44.700]   Formerly I used to think, well, that should just be a crutch that gets you through.
[00:24:44.700 --> 00:24:49.700]   That should just be a crutch that gets the student up in a reading level.
[00:24:49.700 --> 00:24:52.700]   But as quickly as possible you want to get rid of the audio.
[00:24:52.700 --> 00:24:53.700]   I no longer think that.
[00:24:53.700 --> 00:25:03.700]   I now believe there's no downside whatsoever to reading a book with your eyes while simultaneously reading it with your ears, listening to a professional narrator narrate the book to you.
[00:25:03.700 --> 00:25:04.700]   And there are two benefits to it.
[00:25:04.700 --> 00:25:18.700]   Number one, if this is material that you -- if you're a poor reader, this makes absorbing the material -- if you're a poor reader it pulls you through the text.
[00:25:18.700 --> 00:25:19.700]   That's a great thing.
[00:25:19.700 --> 00:25:26.700]   If you're an excellent reader it forces you to slow down and it causes you to listen to the text.
[00:25:26.700 --> 00:25:29.700]   So you might be able to remember it better.
[00:25:29.700 --> 00:25:48.700]   So in contrast with the speed reading class where they teach you to not sub-vocalize, I think there's value in vocalizing the text because you can possibly remember it better because it's imprinted in a stronger fashion because you're slowing down as you work your way through it.
[00:25:48.700 --> 00:26:01.700]   And then if you're reading something that has beautiful language, I think that a big benefit is that that beautiful language is imprinted in your mind in a better way.
[00:26:01.700 --> 00:26:12.700]   A few months ago I went to a homeschooling conference where I listened to several talks by Andrew Padawa, I think, the guy who started the Institute for the Excellence in Writing.
[00:26:12.700 --> 00:26:19.700]   And he gave this presentation and he was talking about how to create great writers and children.
[00:26:19.700 --> 00:26:26.700]   And one of the things that was really wonderful that he described is he talked about the value of listening to books.
[00:26:26.700 --> 00:26:39.700]   And he said that in his observation people, sometimes readers, didn't turn out to be great writers because they devoured their books so fast they didn't absorb the language.
[00:26:39.700 --> 00:26:45.700]   And that's something that I have done, is that I just devour something and you fly through all the beautiful language.
[00:26:45.700 --> 00:26:57.700]   And he discovered that children, he had a child of his, one of his sons, or his son, who was extremely autistic, or is, I don't know, is very, very autistic, couldn't read until he was 14 years old, something like that.
[00:26:57.700 --> 00:26:59.700]   So he just listened to audiobooks.
