
[00:00:00.000 --> 00:00:02.280]   (upbeat music)
[00:06:02.520 --> 00:06:05.240]   that could even mean just the taxes and fees
[00:06:05.240 --> 00:06:08.400]   of a ticket that you bought with miles, you're covered.
[00:06:08.400 --> 00:06:09.560]   For some things, you might need to put
[00:06:09.560 --> 00:06:12.360]   the entire purchase on if you wanna maximize the benefit.
[00:06:12.360 --> 00:06:15.200]   The first benefit I wanna talk about is purchase protection.
[00:06:15.200 --> 00:06:16.760]   This is one of my favorites
[00:06:16.760 --> 00:06:18.360]   because it means you can get reimbursed
[00:06:18.360 --> 00:06:21.880]   to repair or replace items that you bought on your card
[00:06:21.880 --> 00:06:26.880]   that get stolen or damaged within 90 to 120 days of purchase
[00:06:26.880 --> 00:06:28.640]   depending on the card you have.
[00:06:28.640 --> 00:06:32.240]   This is a common benefit offered on so many different cards,
[00:06:32.240 --> 00:06:34.580]   and it usually requires the entire purchase
[00:06:34.580 --> 00:06:36.920]   to be on the card, and is often limited
[00:06:36.920 --> 00:06:40.960]   to up to $10,000 per item and up to $50,000 per year,
[00:06:40.960 --> 00:06:42.200]   which is a lot.
[00:06:42.200 --> 00:06:43.880]   Now, there are a ton of exclusions
[00:06:43.880 --> 00:06:47.680]   for things like animals, software, perishables, vehicles,
[00:06:47.680 --> 00:06:50.280]   but most common purchases like electronics
[00:06:50.280 --> 00:06:51.600]   or home goods are covered.
[00:06:51.600 --> 00:06:54.440]   I've used purchase protection to replace an SD card
[00:06:54.440 --> 00:06:56.120]   that I ran through a washing machine
[00:06:56.120 --> 00:06:59.420]   to repair at least three cracked iPhone screens.
[00:06:59.420 --> 00:07:02.240]   Note that normally the screen needs to have been cracked
[00:07:02.240 --> 00:07:04.760]   within three to four months of the original purchase.
[00:07:04.760 --> 00:07:08.240]   However, one time I actually cracked my phone screen
[00:07:08.240 --> 00:07:12.200]   nine months after I bought the phone, so it wasn't covered.
[00:07:12.200 --> 00:07:14.840]   But then I managed to drop my phone again
[00:07:14.840 --> 00:07:18.100]   and crack the screen just a few weeks later,
[00:07:18.100 --> 00:07:21.000]   and so I was able to get the second repair covered
[00:07:21.000 --> 00:07:23.280]   by pointing out that the screen that was cracked
[00:07:23.280 --> 00:07:26.400]   wasn't the original phone that was nine months ago,
[00:07:26.400 --> 00:07:29.360]   it was the screen that I had bought a few weeks ago
[00:07:29.360 --> 00:07:30.900]   as a replacement.
[00:07:30.900 --> 00:07:32.540]   So I know that might seem a little crazy,
[00:07:32.540 --> 00:07:34.280]   but when there's a few hundred dollars on the line,
[00:07:34.280 --> 00:07:35.600]   it's definitely worth trying to see
[00:07:35.600 --> 00:07:36.800]   if you can make it happen.
[00:07:36.800 --> 00:07:39.160]   Also, I promise, I don't really break my screen
[00:07:39.160 --> 00:07:40.600]   as much as this might seem.
[00:07:40.600 --> 00:07:43.760]   I've probably done it three or four times in my life,
[00:07:43.760 --> 00:07:45.960]   but it just happens that I take advantage
[00:07:45.960 --> 00:07:48.000]   of this perk all the time, and for some reason,
[00:07:48.000 --> 00:07:49.720]   it seems like it always breaks
[00:07:49.720 --> 00:07:51.600]   within 90 days of buying the phone.
[00:07:51.600 --> 00:07:53.720]   Also, if you're outside of that 90-day window,
[00:07:53.720 --> 00:07:56.320]   later in this episode, I'm gonna cover cell phone coverage,
[00:07:56.320 --> 00:07:59.400]   which actually might cover you, but with a deductible,
[00:07:59.400 --> 00:08:02.240]   whereas Purchase Protection has no deductible.
[00:08:02.240 --> 00:08:06.080]   So that's Purchase Protection, definitely an awesome perk.
[00:08:06.080 --> 00:08:08.360]   Another one I love is Extended Warranty.
[00:08:08.360 --> 00:08:09.920]   This is another common benefit
[00:08:09.920 --> 00:08:12.560]   that increases the manufacturer's warranty of an item
[00:08:12.560 --> 00:08:15.480]   by an additional year, or on a lot of city cards,
[00:08:15.480 --> 00:08:17.640]   by an additional two years.
[00:08:17.640 --> 00:08:19.480]   So similar to Purchase Protection,
[00:08:19.480 --> 00:08:22.000]   it's often limited to $10,000 on an item
[00:08:22.000 --> 00:08:23.880]   or $50,000 in a year.
[00:08:23.880 --> 00:08:25.960]   This is something that's come in handy for me,
[00:08:25.960 --> 00:08:28.180]   especially with things like a computer.
[00:08:28.180 --> 00:08:30.680]   I bought a MacBook Pro a handful of years ago,
[00:08:30.680 --> 00:08:32.840]   and sometime in year two,
[00:08:32.840 --> 00:08:35.480]   after Apple's one-year warranty was up,
[00:08:35.480 --> 00:08:36.680]   something went wrong.
[00:08:36.680 --> 00:08:39.000]   And Apple, of course, was gonna charge me to fix it
[00:08:39.000 --> 00:08:40.320]   because it was outside of the warranty,
[00:08:40.320 --> 00:08:42.200]   and I didn't pay for AppleCare,
[00:08:42.200 --> 00:08:45.240]   but I used the Extended Warranty Protection on my card,
[00:08:45.240 --> 00:08:48.100]   and that covered the cost to repair the computer.
[00:08:48.100 --> 00:08:49.880]   In researching this, I didn't actually realize
[00:08:49.880 --> 00:08:52.960]   that city cards had two years of additional warranty.
[00:08:52.960 --> 00:08:55.380]   So if I were gonna buy something like a computer
[00:08:55.380 --> 00:08:57.880]   where the cost to repair it in years two or three
[00:08:57.880 --> 00:08:59.120]   could be pretty expensive,
[00:08:59.120 --> 00:09:01.640]   I'd probably prioritize putting that on a card,
[00:09:01.640 --> 00:09:02.800]   like a city card,
[00:09:02.800 --> 00:09:05.000]   so that I could get the Extended Warranty Protection
[00:09:05.000 --> 00:09:08.160]   for two years, even if it meant getting less points,
[00:09:08.160 --> 00:09:10.160]   because it's just, I like that safety,
[00:09:10.160 --> 00:09:11.880]   and the only other alternative
[00:09:11.880 --> 00:09:13.400]   is paying for something like AppleCare,
[00:09:13.400 --> 00:09:14.560]   which is gonna cost way more
[00:09:14.560 --> 00:09:15.920]   than the points I would otherwise get.
[00:09:15.920 --> 00:09:18.520]   There's also a benefit called Return Protection.
[00:09:18.520 --> 00:09:19.920]   It's a commonly offered perk
[00:09:19.920 --> 00:09:22.760]   that extends the return window of something,
[00:09:22.760 --> 00:09:26.520]   or even creates a return policy where one didn't exist,
[00:09:26.520 --> 00:09:29.120]   either because the retailer doesn't accept returns
[00:09:29.120 --> 00:09:31.040]   or something was final sale.
[00:09:31.040 --> 00:09:33.320]   I actually haven't used this benefit yet,
[00:09:33.320 --> 00:09:35.280]   but in the past, I've probably been hesitant
[00:09:35.280 --> 00:09:37.280]   to buy things that are final sale,
[00:09:37.280 --> 00:09:39.040]   thinking, "Oh, if I actually don't like this,
[00:09:39.040 --> 00:09:40.760]   "there'll be no way to return it."
[00:09:40.760 --> 00:09:42.700]   And I don't think I need to be worried about that anymore,
[00:09:42.700 --> 00:09:45.600]   as long as I put it on a card with Return Protection.
[00:09:45.600 --> 00:09:48.080]   No, however, Return Protection,
[00:09:48.080 --> 00:09:49.920]   unlike Purchase Protection, Extended Warranty,
[00:09:49.920 --> 00:09:52.680]   usually has much lower limits than other benefits,
[00:09:52.680 --> 00:09:55.640]   often 250, $300 per item,
[00:09:55.640 --> 00:09:58.960]   and usually caps out at around $1,000 a year.
[00:09:58.960 --> 00:10:02.680]   So that's one I haven't tried yet, but stay tuned if I do.
[00:10:02.680 --> 00:10:05.280]   The last one in this group is called Price Protection.
[00:10:05.280 --> 00:10:07.760]   It's much less common now that a lot of cards
[00:10:07.760 --> 00:10:09.280]   have been taking it away,
[00:10:09.280 --> 00:10:11.360]   but it reimburses you the difference
[00:10:11.360 --> 00:10:13.000]   when the price of something you purchased
[00:10:13.000 --> 00:10:15.280]   drops within a few months.
[00:10:15.280 --> 00:10:16.560]   It was really common,
[00:10:16.560 --> 00:10:18.600]   and now it's only on a handful of cards,
[00:10:18.600 --> 00:10:21.320]   mostly obscure ones that I don't think are very common,
[00:10:21.320 --> 00:10:24.000]   like the UBS Visa Infinite card.
[00:10:24.000 --> 00:10:27.000]   Some Capital One cards actually do have this perk,
[00:10:27.000 --> 00:10:28.760]   but I can't tell you which ones,
[00:10:28.760 --> 00:10:30.640]   because as I mentioned before,
[00:10:30.640 --> 00:10:33.280]   it's a perk tied to a specific type of card,
[00:10:33.280 --> 00:10:35.440]   like a MasterCard World Elite,
[00:10:35.440 --> 00:10:38.280]   but I don't actually know if that's the card that you have,
[00:10:38.280 --> 00:10:40.840]   because you might have a Quicksilver card
[00:10:40.840 --> 00:10:42.480]   that is a MasterCard World Elite,
[00:10:42.480 --> 00:10:44.720]   while someone else might have that exact same card,
[00:10:44.720 --> 00:10:47.120]   and it's just a regular Visa Signature card.
[00:10:47.120 --> 00:10:48.760]   So you're gonna have to look up
[00:10:48.760 --> 00:10:50.520]   whether your Capital One card has this
[00:10:50.520 --> 00:10:51.960]   by going to the Guide to Benefits.
[00:10:51.960 --> 00:10:53.640]   I'll link to that in the show notes,
[00:10:53.640 --> 00:10:56.480]   and matching it up with which kind of card you have.
[00:10:56.480 --> 00:10:58.320]   One hack, if you're not eligible for this,
[00:10:58.320 --> 00:11:01.440]   I have had so much luck chatting, or emailing,
[00:11:01.440 --> 00:11:03.960]   or even calling a retailer to just ask them
[00:11:03.960 --> 00:11:06.320]   to refund the difference when a price drops,
[00:11:06.320 --> 00:11:08.520]   especially if it's within the return window
[00:11:08.520 --> 00:11:09.800]   of buying something.
[00:11:09.800 --> 00:11:13.240]   Most retailers would much prefer to just give you $10 back,
[00:11:13.240 --> 00:11:15.280]   then have you send something back,
[00:11:15.280 --> 00:11:17.680]   then repurchase it to save $10,
[00:11:17.680 --> 00:11:18.640]   because they're probably gonna spend
[00:11:18.640 --> 00:11:20.000]   more than that in shipping.
[00:11:20.000 --> 00:11:22.900]   So that's an option if you want some price protection,
[00:11:22.900 --> 00:11:24.700]   and you can't actually get it from a card.
[00:11:24.700 --> 00:11:26.800]   Now, all these benefits, like I said,
[00:11:26.800 --> 00:11:28.860]   you need to put the purchase on the card,
[00:11:28.860 --> 00:11:30.600]   so I'm really cognizant when I'm buying something
[00:11:30.600 --> 00:11:32.120]   to make sure I'm not using gift cards
[00:11:32.120 --> 00:11:34.120]   if I want these benefits to kick in.
[00:11:34.120 --> 00:11:36.400]   So if someone gives me an Amazon gift card,
[00:11:36.400 --> 00:11:38.940]   I'm much more likely to use that Amazon gift card
[00:11:38.940 --> 00:11:41.760]   to buy groceries with Amazon Fresh
[00:11:41.760 --> 00:11:44.140]   than I am to buy electronic product
[00:11:44.140 --> 00:11:45.840]   that I might wanna use these perks for,
[00:11:45.840 --> 00:11:48.680]   because I'm really not expecting to be able to need
[00:11:48.680 --> 00:11:51.040]   extended warranty protection on bananas,
[00:11:51.040 --> 00:11:52.960]   or anything else I'm buying from the grocery store.
[00:11:52.960 --> 00:11:54.680]   So that's one thing to keep in mind,
[00:11:54.680 --> 00:11:57.200]   especially with things like if you're buying something
[00:11:57.200 --> 00:11:59.180]   and you wanna try to get an even better deal,
[00:11:59.180 --> 00:12:01.200]   so you're gonna buy gift cards.
[00:12:01.200 --> 00:12:02.760]   I know I always talk about the strategy
[00:12:02.760 --> 00:12:04.620]   of buying gift cards at the grocery store,
[00:12:04.620 --> 00:12:08.080]   so you can get 4X points with an Amex Gold.
[00:12:08.080 --> 00:12:10.400]   Keep in mind that for some things that's fine,
[00:12:10.400 --> 00:12:11.720]   but if you're buying gift cards
[00:12:11.720 --> 00:12:13.720]   so that you can buy things to get these benefits,
[00:12:13.720 --> 00:12:15.520]   you might not get those benefits
[00:12:15.520 --> 00:12:17.080]   if you're paying with a gift card.
[00:12:17.080 --> 00:12:20.400]   Now, you could potentially read the terms and conditions,
[00:12:20.400 --> 00:12:23.060]   see whether it's capped at the purchase price or not.
[00:12:23.060 --> 00:12:25.660]   If not, then make sure you put at least some
[00:12:25.660 --> 00:12:27.280]   of the purchase on your card.
[00:12:27.280 --> 00:12:30.440]   So that's one big category of benefits I've used a ton.
[00:12:30.440 --> 00:12:34.980]   It is astonishing how much of our personal information
[00:12:34.980 --> 00:12:37.220]   is online, and in the last few months,
[00:12:37.220 --> 00:12:39.800]   I've been trying to remove as much of Amy
[00:12:39.800 --> 00:12:41.940]   and my info as possible.
[00:12:41.940 --> 00:12:43.820]   I also did the same for our parents,
[00:12:43.820 --> 00:12:47.940]   and in total, after reviewing over 20,000 listings,
[00:12:47.940 --> 00:12:49.940]   we found over 1,000 pieces
[00:12:49.940 --> 00:12:52.220]   of personally identifiable information.
[00:12:52.220 --> 00:12:54.180]   Thankfully, it's all getting removed,
[00:12:54.180 --> 00:12:56.380]   and instead of spending 50-plus hours
[00:12:56.380 --> 00:12:58.740]   searching and filing requests to do that,
[00:12:58.740 --> 00:13:00.240]   it only took a few minutes
[00:13:00.240 --> 00:13:02.300]   because I used Delete.me from Abine,
[00:13:02.300 --> 00:13:04.100]   and I am so excited to be partnering
[00:13:04.100 --> 00:13:05.340]   with them for this episode.
[00:13:05.340 --> 00:13:07.140]   Delete.me is an amazing service
[00:13:07.140 --> 00:13:10.420]   that will not just find and remove your personal information
[00:13:10.420 --> 00:13:13.220]   from over 500 data broker websites,
[00:13:13.220 --> 00:13:15.580]   but they'll continuously scan for new data
[00:13:15.580 --> 00:13:17.980]   that shows up and get that removed as well.
[00:13:17.980 --> 00:13:19.900]   On average, Delete.me finds and removes
[00:13:19.900 --> 00:13:22.280]   over 2,000 pieces of data for a customer
[00:13:22.280 --> 00:13:23.780]   in their first two years,
[00:13:23.780 --> 00:13:25.220]   and to date, they've removed
[00:13:25.220 --> 00:13:28.600]   over 35 million pieces of data for their customers.
[00:13:28.600 --> 00:13:30.660]   So if you wanna get your personal information
[00:13:30.660 --> 00:13:33.160]   removed from all these listings on the internet,
[00:13:33.160 --> 00:13:36.220]   go to allthehacks.com/deleteme
[00:13:36.220 --> 00:13:40.700]   and get 20% off a plan for you or your entire family.
[00:13:40.700 --> 00:13:44.680]   Again, that's allthehacks.com/deleteme.
[00:13:44.680 --> 00:13:48.060]   With Mother's Day around the corner,
[00:13:48.060 --> 00:13:51.700]   I'd be crazy not to share an absolutely amazing gift idea,
[00:13:51.700 --> 00:13:54.940]   which also happens to be one of my favorite brands as well.
[00:13:54.940 --> 00:13:57.540]   It's something Amy and I use almost every day,
[00:13:57.540 --> 00:13:59.940]   and I know it would make a great gift for anyone.
[00:13:59.940 --> 00:14:00.780]   But what is it?
[00:14:00.780 --> 00:14:03.200]   Well, it's really anything Viore makes.
[00:14:03.200 --> 00:14:04.980]   They're one of my all-time favorite brands,
[00:14:04.980 --> 00:14:06.460]   and I'm so excited to be partnering
[00:14:06.460 --> 00:14:07.900]   with them for this episode.
[00:14:07.900 --> 00:14:11.340]   Viore makes performance apparel that's incredibly versatile.
[00:14:11.340 --> 00:14:13.360]   Everything is designed to work out in,
[00:14:13.360 --> 00:14:15.900]   but it doesn't look or feel like it at all,
[00:14:15.900 --> 00:14:17.500]   and it is so freaking comfortable
[00:14:17.500 --> 00:14:19.220]   you will wanna wear it all the time.
[00:14:19.220 --> 00:14:21.560]   I know because I do wear it all the time.
[00:14:21.560 --> 00:14:23.740]   In fact, I'm wearing my Sunday Performance Joggers
[00:14:23.740 --> 00:14:25.820]   and a Strato Tech Tee right now,
[00:14:25.820 --> 00:14:28.100]   and like I said, it's not just for men.
[00:14:28.100 --> 00:14:30.220]   My wife will vouch that everything she's bought,
[00:14:30.220 --> 00:14:32.380]   from their joggers to their hoodies to their tops,
[00:14:32.380 --> 00:14:34.200]   have been an amazing purchase.
[00:14:34.200 --> 00:14:37.060]   I think at least half of our weekly wardrobe is Viore
[00:14:37.060 --> 00:14:39.100]   because their products are incredibly versatile
[00:14:39.100 --> 00:14:41.500]   and can be used for just about any activity,
[00:14:41.500 --> 00:14:43.380]   whether it's running, training, or yoga,
[00:14:43.380 --> 00:14:46.420]   but they're also great for lounging, running around town,
[00:14:46.420 --> 00:14:48.260]   and they even have polos, button-downs,
[00:14:48.260 --> 00:14:51.180]   and nice pants you can wear for work or a night out.
[00:14:51.180 --> 00:14:54.080]   Honestly, I think Viore is an investment in your happiness,
[00:14:54.080 --> 00:14:56.560]   and All The Hacks listeners can get 20% off
[00:14:56.560 --> 00:14:59.040]   your first purchase, as well as free shipping
[00:14:59.040 --> 00:15:03.340]   on any U.S. order, over $75, and free returns.
[00:15:03.340 --> 00:15:05.120]   So definitely check them out
[00:15:05.120 --> 00:15:09.900]   at allthehacks.com/viore, V-U-O-R-E.
[00:15:09.900 --> 00:15:14.220]   Again, go to allthehacks.com/V-U-O-R-E,
[00:15:14.220 --> 00:15:16.420]   and get yourself or your loved one
[00:15:16.420 --> 00:15:17.680]   some of the most comfortable
[00:15:17.680 --> 00:15:19.960]   and versatile clothing on the planet.
[00:15:19.960 --> 00:15:22.920]   Another one that is really common on a lot of cards
[00:15:22.920 --> 00:15:25.180]   is all of the travel benefits you get.
[00:15:25.180 --> 00:15:27.360]   There are a lot of different types of coverages.
