
[00:00:00.000 --> 00:00:03.000]   Trying to find your happiness this winter?
[00:04:19.000 --> 00:04:25.000]   And I was researching some things on taxes, and I stumbled across your site.
[00:04:25.000 --> 00:04:30.000]   And it opened up a world to me that I never--frankly, I never knew existed.
[00:04:30.000 --> 00:04:37.000]   I knew it existed kind of intellectually, anecdotally, but I never knew it existed, the world of tax resistance.
[00:04:37.000 --> 00:04:42.000]   I never knew that it existed in reality with people coming together and working together
[00:04:42.000 --> 00:04:47.000]   and actively avoiding and evading and resisting taxes based upon their moral quandary.
[00:04:47.000 --> 00:04:50.000]   So what I thought maybe we could start with is would you be willing to take a few minutes
[00:04:50.000 --> 00:04:56.000]   and kind of just share your story and share some of the things that have happened in your life over the years
[00:04:56.000 --> 00:05:02.000]   that have led you through your own moral decisions to take some of the steps that you've taken?
[00:05:02.000 --> 00:05:04.000]   Share that with us.
[00:05:04.000 --> 00:05:05.000]   Sure.
[00:05:05.000 --> 00:05:11.000]   In 2003, when the Iraq War or the American invasion of Iraq was about to start,
[00:05:11.000 --> 00:05:19.000]   I was feeling really torn up about it in that I was convinced that what we were about to do as a nation was really reprehensible.
[00:05:19.000 --> 00:05:25.000]   And yet I felt like I was not really opposed to it in a meaningful way.
[00:05:25.000 --> 00:05:28.000]   I was opposed to it in a way a lot of people were.
[00:05:28.000 --> 00:05:35.000]   Rhetorically, I was out on the street with signs and writing letters to the editor and angry blog posts and emails and the like.
[00:05:35.000 --> 00:05:40.000]   So I felt like, you know, as a sort of mood, I was very much opposed to it.
[00:05:40.000 --> 00:05:50.000]   But when I looked at the way I was living my life, I was going to work every day and a certain amount of my income was being taken away and given to the government to allow this war to happen.
[00:05:50.000 --> 00:06:01.000]   I felt like if somebody were to look at me objectively, they would say that really I'm a war supporter because of the financial support, the practical support that I was giving to the U.S. military.
[00:06:01.000 --> 00:06:03.000]   And I decided I couldn't live with that anymore.
[00:06:03.000 --> 00:06:18.000]   And it was reading Henry David Thoreau's essay on civil disobedience that finally put me over the line and said I really have to put my money where my mouth is and make a practical effort to live the way my values demand.
[00:06:18.000 --> 00:06:20.000]   And so what this meant for me was tax resistance.
[00:06:20.000 --> 00:06:23.000]   I had to stop paying for the war that I hated.
[00:06:23.000 --> 00:06:25.000]   I didn't know much about tax resistance at the time.
[00:06:25.000 --> 00:06:33.000]   I was familiar in a vague sort of way that there might be a movement of people out there who were doing this sort of thing, but I hadn't been in contact with them.
[00:06:33.000 --> 00:06:36.000]   I was just sort of responding to a moral imperative.
[00:06:36.000 --> 00:06:46.000]   So I went into my employer and asked if there was a way to perhaps lower my income or lower my hours in such a way that I would get below the tax line.
[00:06:46.000 --> 00:06:48.000]   I didn't know where this tax line was.
[00:06:48.000 --> 00:06:51.000]   I assumed it was probably somewhere around the poverty line.
[00:06:51.000 --> 00:06:58.000]   So I was imagining that I was going to be engaging in a really radical change in my lifestyle, a lot of sacrifice, a lot of trouble.
[00:06:58.000 --> 00:07:02.000]   My employer, as it turns out, was not willing to do that.
[00:07:02.000 --> 00:07:07.000]   They thought it would look really suspicious to their accountants or to their tax attorney or what have you.
[00:07:07.000 --> 00:07:16.000]   So instead I ended up quitting my job and turning into a contractor and doing consulting work for the same company I'd been working for as an employee before.
[00:07:16.000 --> 00:07:19.000]   That enabled me to regulate my income.
[00:07:19.000 --> 00:07:23.000]   The next task was to figure out where this darn tax line was.
[00:07:23.000 --> 00:07:25.000]   It turns out there isn't one.
[00:07:25.000 --> 00:07:29.000]   There is a tax line for everybody depending on their own circumstances.
[00:07:29.000 --> 00:07:37.000]   So depending on what you do with your money, depending on how old you are, depending on whether you have kids or not, depending on whether you own a home or not.
[00:07:37.000 --> 00:07:41.000]   There are all these different variables that go into figuring out where your tax line was.
[00:07:41.000 --> 00:07:48.000]   So I had to learn a lot about the tax law and try to figure out with spreadsheets and the like what my personal tax line was.
[00:07:48.000 --> 00:07:54.000]   I was very happy to find out that it wasn't going to be the poverty line, that I was going to be able to live a fairly comfortable life.
[00:07:54.000 --> 00:08:00.000]   I was going to have to be a little bit more frugal than I had been, but it wasn't going to plunge me into some sort of desperate straits.
[00:08:00.000 --> 00:08:05.000]   At the same time I was also finding out that there was a community of people who were doing war tax resistance.
[00:08:05.000 --> 00:08:10.000]   So I could draw on a lot of the experience and traditions of this group.
[00:08:10.000 --> 00:08:16.000]   In fact, war tax resistance in the United States or in America actually predates the United States.
[00:08:16.000 --> 00:08:23.000]   There were Quakers doing war tax resistance to Queen Anne's War back in the 16th century.
[00:08:23.000 --> 00:08:31.000]   So there was a long tradition and lineage of war tax resistance that I was walking into and I could take advantage of that collective experience.
[00:08:31.000 --> 00:08:40.000]   Did this come from a religious background or just a strong political repulsion of the idea behind the Iraq War?
[00:08:40.000 --> 00:08:47.000]   Or was it some kind of overarching religious background? What prompted it?
[00:08:47.000 --> 00:08:50.000]   For me it was not a religious thing.
[00:08:50.000 --> 00:08:58.000]   I just don't like the idea of causing suffering and killing and the like.
[00:08:58.000 --> 00:09:06.000]   I saw the Iraq War as being something that was going to be a whole lot of that and not very much positive results from it.
[00:09:06.000 --> 00:09:10.000]   People were claiming that there were going to be all sorts of wonderful things that were going to come out of it.
[00:09:10.000 --> 00:09:13.000]   Those wonderful things seemed very speculative to me.
[00:09:13.000 --> 00:09:17.000]   The suffering that we were going to cause seemed very concrete and obvious.
[00:09:17.000 --> 00:09:22.000]   As history has churned out, I think that's turned out to be a good hunch.
[00:09:22.000 --> 00:09:30.000]   The speculative good results of the Iraq War have not really come to pass and the suffering certainly has.
[00:09:30.000 --> 00:09:34.000]   I definitely am sympathetic towards that.
[00:09:34.000 --> 00:09:37.000]   I wish I could say that I had joined you at that time.
[00:09:37.000 --> 00:09:42.000]   I'm 29 years old so when the Iraq War was declared in 2003 I was just graduating from high school.
[00:09:42.000 --> 00:09:50.000]   At that point in time I think I was much more caught up with the political rhetoric.
[00:09:50.000 --> 00:09:55.000]   I had just become eligible to vote and I voted for George Bush.
[00:09:55.000 --> 00:09:59.000]   I was very excited about the mission on Iraq as it were.
[00:09:59.000 --> 00:10:03.000]   But I tell you over the last 11 years there have been some dramatic changes.
[00:10:03.000 --> 00:10:07.000]   I didn't quite have the prescience that you evidently had.
[00:10:07.000 --> 00:10:12.000]   But now looking back at it I can't even imagine how I didn't see through it.
[00:10:12.000 --> 00:10:16.000]   When you look at the lives that are lost.
[00:10:16.000 --> 00:10:23.000]   These days I certainly prefer to reject a lot of the political affiliations.
[00:10:23.000 --> 00:10:28.000]   Because it seems like if it's an R or a D, that was my problem at that time.
[00:10:28.000 --> 00:10:33.000]   For me I'm thinking it's a Republican thing so the Republicans are good and I'm not a Democrat.
[00:10:33.000 --> 00:10:37.000]   So then you jump on board the bandwagon.
[00:10:37.000 --> 00:10:42.000]   But as the time goes forward and it flips around and you have a Democrat in the White House.
[00:10:42.000 --> 00:10:47.000]   Then you look at something like should we go to war in Syria and you say no of course not.
[00:10:47.000 --> 00:10:52.000]   Since then I've learned a lot, I've changed a lot and I'm right there with you.
[00:10:52.000 --> 00:10:55.000]   I don't see any good at all that's come out of it.
[00:10:55.000 --> 00:10:58.000]   I get pretty embarrassed at the fact that I didn't see it earlier.
[00:10:58.000 --> 00:11:03.000]   Hopefully I get a little bit of a, not a pass, but a little bit of understanding due to my age.
[00:11:03.000 --> 00:11:07.000]   Hopefully I won't repeat the same mistakes but I respect you for that.
[00:11:07.000 --> 00:11:12.000]   I think partisanship also puts a lot of blinders on people.
[00:11:12.000 --> 00:11:14.000]   I certainly notice that in folks.
[00:11:14.000 --> 00:11:17.000]   That they don't see the world quite as clearly if they have a strong identification.
[00:11:17.000 --> 00:11:20.000]   Either with the Democratic Party or the Republican Party.
[00:11:20.000 --> 00:11:22.000]   They tend to see things through a filter.
[00:11:22.000 --> 00:11:28.000]   Leaving that behind is a great way of opening your eyes, seeing the world in a better way.
[00:11:28.000 --> 00:11:36.000]   It really is because these days I feel like I'm kind of out on, I don't empathize well with either of the parties.
[00:11:36.000 --> 00:11:44.000]   I have some things more in common with communists and I have some things more in common with anarchists.
[00:11:44.000 --> 00:11:48.000]   I have some things in common with people across the way.
[00:11:48.000 --> 00:11:55.000]   To me I've found that really freeing to give up all of the politics of the political ideology of one side.
[00:11:55.000 --> 00:12:01.000]   Because then it allows you to kind of look at each issue and you still can have a philosophy that guides you on it.
[00:12:01.000 --> 00:12:07.000]   That guides you but without just adhering to well this is what the party says so this is right.
[00:12:07.000 --> 00:12:14.000]   You certainly learn a lot more about the issues if you approach them with an attitude of I have to decide for myself.
[00:12:14.000 --> 00:12:18.000]   Rather than what does my party think is the right thing on here and I'll just adhere to that.
[00:12:18.000 --> 00:12:19.000]   Yeah, absolutely.
[00:12:19.000 --> 00:12:23.000]   So you started off, we'll get off of the politics and back to the taxes.
[00:12:23.000 --> 00:12:25.000]   Which I guess it's inextricably tied together.
[00:12:25.000 --> 00:12:27.000]   But I'm not scared to talk about politics.
[00:12:27.000 --> 00:12:33.000]   I've always rejected that old saying, two things you're not supposed to talk about money and politics.
[00:12:33.000 --> 00:12:38.000]   I say what matters more in life everyday except money and politics.
[00:12:38.000 --> 00:12:41.000]   We should be able to talk about those things.
[00:12:41.000 --> 00:12:43.000]   Not talking causes problems.
[00:12:43.000 --> 00:12:52.000]   So you started by trying to get your income below the line and you started researching the behemoth that is the US tax code.
[00:12:52.000 --> 00:12:54.000]   Where did things go from there?
[00:12:54.000 --> 00:13:02.000]   Well I learned that I could get under the income tax line anyway fairly easily and that a lot of people do.
[00:13:02.000 --> 00:13:10.000]   It's become kind of notorious now but at the time it was just sort of an emerging fact that a lot of Americans are living under the tax line right now.
[00:13:10.000 --> 00:13:14.000]   I think currently it's around 40% of households do not pay any income tax.
[00:13:14.000 --> 00:13:17.000]   So I realized I wasn't going to have to go live in a cave.
[00:13:17.000 --> 00:13:20.000]   I wasn't going to have to eat grubs and berries.
[00:13:20.000 --> 00:13:25.000]   I was just going to have to join this large group of Americans who are already not paying income tax.
[00:13:25.000 --> 00:13:27.000]   So I just needed to figure out how.
[00:13:27.000 --> 00:13:30.000]   So in my case I don't have any children.
[00:13:30.000 --> 00:13:32.000]   I don't own a home.
[00:13:32.000 --> 00:13:36.000]   So things like mortgage interest deductions are out for me.
[00:13:36.000 --> 00:13:41.000]   Child tax credit, earned income tax credit are kind of lost to me.
[00:13:41.000 --> 00:13:46.000]   But I could do things like put money into a health savings account and use that as a tax deduction.
[00:13:46.000 --> 00:13:49.000]   Put money into an IRA and use that as a tax deduction.
[00:13:49.000 --> 00:13:51.000]   Spend money on tuition.
[00:13:51.000 --> 00:13:54.000]   And some of these things have tax credits associated with them too.
[00:13:54.000 --> 00:14:07.000]   And so I set up a spreadsheet and started running some numbers to try to figure out what I could do with my money in such a way that I could earn enough money to live comfortably and yet not have to pay any of it in income tax.
[00:14:07.000 --> 00:14:13.000]   And by jiggling the numbers around and figuring out what that value was, I could then try to hit that target.
[00:14:13.000 --> 00:14:19.000]   And some years are more successful than others depending on which contracts I can bring in.
[00:14:19.000 --> 00:14:23.000]   There have been years that have been really thin when the economic crisis hit.
[00:14:23.000 --> 00:14:25.000]   I had a hard time finding any clients.
[00:14:25.000 --> 00:14:28.000]   And so that year I didn't come near my number.
[00:14:28.000 --> 00:14:33.000]   But I had enough savings that I could glide through that year.
[00:14:33.000 --> 00:14:42.000]   So by hitting this number pretty consistently from year after year since 2003, I haven't had to pay any federal income tax at all legally and by the book.
[00:14:42.000 --> 00:14:49.000]   Now there's another tax that self-employed people are hit with and that's the Self-Employed Contributions Act.
[00:14:49.000 --> 00:14:55.000]   That's the self-employment version of FICA or the Medicare Social Security tax.
[00:14:55.000 --> 00:15:01.000]   And because that applies to pretty much the very first dollar you earn, there's no line you can get under for that.
[00:15:01.000 --> 00:15:05.000]   So the government still is hitting me with the self-employment tax.
[00:15:05.000 --> 00:15:08.000]   And so I resist that by simply not writing the check.
[00:15:08.000 --> 00:15:11.000]   So I have a sort of hybrid way of doing tax resistance.
[00:15:11.000 --> 00:15:17.000]   I get below the line so I don't owe any income tax and I don't write the check as a way of not paying the self-employment tax.
[00:15:17.000 --> 00:15:28.000]   So the obvious question then comes, aren't you a little bit concerned about the fact that you're on a publicly released podcast and it's going to go online and you're simply saying I'm choosing not to pay the tax?
[00:15:28.000 --> 00:15:31.000]   Aren't you a little bit concerned about the consequences?
[00:15:31.000 --> 00:15:38.000]   Well, I think the consequences are more or less the same whether I'm out here making a lot of noise on a podcast or not.
[00:15:38.000 --> 00:15:43.000]   I file my returns every year so the IRS knows how much they'd like to get from me.
[00:15:43.000 --> 00:15:52.000]   And they know that I don't write them the check and they write me letters with increasing amounts of boldface type and exclamation marks on them saying, could you please pay up now?
[00:15:52.000 --> 00:15:55.000]   So I'm not trying to hide from them.
[00:15:55.000 --> 00:16:01.000]   And that's one of the things I kind of like about this form of activism is that it is honest and it's out in the open.
[00:16:01.000 --> 00:16:04.000]   I'm not being secretive about it.
[00:16:04.000 --> 00:16:06.000]   I don't feel like I'm living a double life.
[00:16:06.000 --> 00:16:09.000]   I'm simply telling them no, I don't want to pay for your awards.
[00:16:09.000 --> 00:16:11.000]   I don't want to pay for the actions of the government.
[00:16:11.000 --> 00:16:13.000]   I've got better things I can do with my money.
[00:16:13.000 --> 00:16:18.000]   If you feel like you need to come after me, come after me, but I'm not going to volunteer.
[00:16:18.000 --> 00:16:21.000]   I'm not going to participate in what you're doing.
[00:16:21.000 --> 00:16:46.000]   >> So that would be kind of where I'm interested in you just talking about some of that difference a little bit because I think where I came from in my background and probably a lot of listeners would also come from is, you know, I would trumpet loudly from the rooftops as a financial planner, you know, that there's a major difference between tax avoidance and tax evasion.
[00:16:46.000 --> 00:17:00.000]   With tax avoidance just being simply doing, you know, lowering your income below the line and tax evasion illegally choosing not to pay those Social Security and Medicare taxes, choosing not to pay the self-employment taxes.
[00:17:00.000 --> 00:17:03.000]   And so the tax avoidance is entirely legal.
[00:17:03.000 --> 00:17:05.000]   I did an entire show on that.
[00:17:05.000 --> 00:17:09.000]   I believe it was earlier this week and talked about all of the details of it.
[00:17:09.000 --> 00:17:17.000]   I included a statistic, which by the way, I'm sure you haven't listened to it, but if you're interested, there's some statistics.
[00:17:17.000 --> 00:17:23.000]   I'm really fascinated by tax planning and there's a statistic that I read on the show from a book called How to Pay Zero Taxes.
[00:17:23.000 --> 00:17:24.000]   I'm not sure if you've read it.
[00:17:24.000 --> 00:17:27.000]   It's kind of a CPA book type of thing.
[00:17:27.000 --> 00:17:28.000]   >> I don't think so.
[00:17:28.000 --> 00:17:32.000]   >> So if you go in the financial planning community, I'm fascinated.
[00:17:32.000 --> 00:17:39.000]   There's a lot of good books and one of the things that I want to do with the show is disseminate a lot of really good information on the topic.
[00:17:39.000 --> 00:17:41.000]   But there's a book called How to Pay Zero Taxes.
[00:17:41.000 --> 00:17:52.000]   And in the preface to the book, the author relates the history of people who -- relates the history of various incomes and the number of people that owed no federal income taxes.
[00:17:52.000 --> 00:17:58.000]   And off the top of my head, in 2009 were the last numbers that he cited.
[00:17:58.000 --> 00:18:13.000]   And in 2009, there were almost -- either almost or over, just about 20,000 people in the United States of America who made over $200,000 of income and paid zero federal income taxes.
[00:18:13.000 --> 00:18:24.000]   And there were -- I believe it was almost or just about 2,000 people who -- in the United States of America who made over a million dollars and paid zero federal income taxes.
[00:18:24.000 --> 00:18:29.000]   And there are various advanced techniques that can be put together.
[00:18:29.000 --> 00:18:31.000]   And the author is a tax attorney.
[00:18:31.000 --> 00:18:33.000]   He went on to write a 500-page book on it.
[00:18:33.000 --> 00:18:35.000]   And it's really, really interesting.
[00:18:35.000 --> 00:18:48.000]   But that's all what turns -- if you want to make a financial planner's heart grow warm and fuzzy, just start talking about figuring out how to make a million dollars of income and avoid 100% of the federal income taxes.
[00:18:48.000 --> 00:18:51.000]   I still can't figure out how to do it completely well.
[00:18:51.000 --> 00:18:53.000]   But I really enjoy the conversation.
[00:18:53.000 --> 00:18:58.000]   But you cross over then into the line of evasion and of choosing to make a moral stand.
[00:18:58.000 --> 00:19:05.000]   And to most Americans, I would imagine, at least it would be to me, that's kind of that how on earth can you not support your government?
[00:19:05.000 --> 00:19:07.000]   How on earth can you not be patriotic?
[00:19:07.000 --> 00:19:18.000]   But what I found interesting was if you get out of that and you kind of get out of the modern era, I looked through the book that you recently wrote, which was 99 Tactics of Successful Tax Resistance Campaigns.
[00:19:18.000 --> 00:19:21.000]   And I started seeing history all over the place that I'd never known about.
[00:19:21.000 --> 00:19:23.000]   And like you said, this is not a new thing.
[00:19:23.000 --> 00:19:25.000]   This has been happening for hundreds of years.
[00:19:25.000 --> 00:19:30.000]   Yeah, people have used tax resistance for a number of reasons.
[00:19:30.000 --> 00:19:32.000]   They've used it to enforce civil rights.
[00:19:32.000 --> 00:19:38.000]   For instance, the women's suffrage movement in Great Britain used tax resistance to great effect to try to win the vote for women.
[00:19:38.000 --> 00:19:45.000]   Gandhi in South Africa trying to get civil rights for Indian immigrants in South Africa was using tax resistance there.
[00:19:45.000 --> 00:19:52.000]   And his first examples of satyagraha that he used in South Africa were as part of the tax resistance campaign.
[00:19:52.000 --> 00:19:56.000]   It's been used in campaigns for independence.
[00:19:56.000 --> 00:20:00.000]   The American Revolution started as a lot of tax resistance campaign.
[00:20:00.000 --> 00:20:07.000]   The campaigns of Gandhi in India to gain independence for India were in large part tax resistance.
[00:20:07.000 --> 00:20:14.000]   There have been tax resistance campaigns in modern Palestine to try to win independence for Palestine.
[00:20:14.000 --> 00:20:20.000]   In Catalonia right now trying to win independence from Spain, they're using tax resistance in that struggle.
[00:20:20.000 --> 00:20:25.000]   Tax resistance can be used simply to avoid the theft of taxation.
[00:20:25.000 --> 00:20:33.000]   So, for instance, there's a group in Italy called Adiopiso which is trying to get people to resist paying taxes to the mafia.
[00:20:33.000 --> 00:20:41.000]   And they're doing this by getting businesses to sign up and say, "We will refuse to pay taxes," and come out and be very open about it.
[00:20:41.000 --> 00:20:47.000]   But signs in their window as a way of saying, "I'm not afraid of the mafia. I'm not paying taxes to the mafia."
[00:20:47.000 --> 00:20:56.000]   And by doing this, they're also getting citizens to support them to come and – to say that they will only shop at stores that display this sign.
[00:20:56.000 --> 00:21:09.000]   So this is tax resistance being used against a group that you wouldn't even necessarily think of being taxing, a mafia that is sort of a quasi-state, not really a government.
[00:21:09.000 --> 00:21:12.000]   Tax resistance can be used to combat corruption.
[00:21:12.000 --> 00:21:24.000]   In Chicago during the depression, a lot of the property in Chicago was not on the tax rolls because the people who owned it had bought off politicians and sort of gotten their property exempted.
[00:21:24.000 --> 00:21:32.000]   And so the people who were paying taxes rose up in revolt and said, "We're not going to pay anymore because we think the tax rolls are rotten," and they won.
[00:21:32.000 --> 00:21:38.000]   They went to court. They were able to prove that this was the case and the tax rolls were invalidated for two years.
[00:21:38.000 --> 00:21:42.000]   And so anybody who is a resister – their resistance had suddenly become legalized.
[00:21:42.000 --> 00:21:47.000]   So there's a lot of reasons why people have used tax resistance in a variety of struggles.
[00:21:47.000 --> 00:21:55.000]   War tax resisters, which is sort of a – more of a chronic thing and has been going on throughout American history, is another variety.
[00:21:55.000 --> 00:22:02.000]   It's people who just say, "I might want to support government if it were involved in doing things for the good of society, but it's gone over the line.
[00:22:02.000 --> 00:22:08.000]   It's starting to do things that are involving me in reprehensible activity.
[00:22:08.000 --> 00:22:13.000]   I feel that I have blood on my hands when I give money to the government, so I can't do it anymore."
[00:22:13.000 --> 00:22:18.000]   I guess that's where the question is, "Where is the line?"
[00:22:18.000 --> 00:22:31.000]   And obviously that's a question that each person has to answer individually, but it's so easy to look at a place like Italy and if you hear about – I'm not familiar with Italian politics.
[00:22:31.000 --> 00:22:37.000]   But if you say, "Well, these taxes are supporting the mafia," or the leaders – what was it, Berlusconi?
[00:22:37.000 --> 00:22:41.000]   Here's this guy that seems from many stories like a total crook.
[00:22:41.000 --> 00:22:49.000]   Then it's so easy to say, "Good for them for resisting this total crook and choosing not to support it."
[00:22:49.000 --> 00:22:56.000]   But if you look at the United States and if you grow up in the United States of America and you think, "Well, it's apple pie and it's freedom and it's patriotism and all these things,"
[00:22:56.000 --> 00:22:59.000]   then the question becomes, "Where do you draw that line?"
[00:22:59.000 --> 00:23:07.000]   And at what point in time do you say, "I'm willing to make a stand for my beliefs even to the point where it costs me?"
[00:23:07.000 --> 00:23:10.000]   Yeah, it's tough.
[00:23:10.000 --> 00:23:12.000]   Everybody does have to draw that line in their own way.
[00:23:12.000 --> 00:23:17.000]   But I think what history shows is that a lot of people have and have done it successfully.
[00:23:17.000 --> 00:23:21.000]   It's a rewarding thing to do and it's an empowering thing to do.
[00:23:21.000 --> 00:23:29.000]   People think of taxes as being sort of an inevitability, something that they don't have any choice over, that they don't have to make a decision.
[00:23:29.000 --> 00:23:33.000]   It doesn't have any sort of personal moral import.
[00:23:33.000 --> 00:23:39.000]   And when you decide that, "Well, yes, it does. I do have to make a decision. It isn't just sort of a default thing,"
[00:23:39.000 --> 00:23:49.000]   then it increases the amount of presence that you have in the world, the amount of your life that you're actually living
[00:23:49.000 --> 00:23:53.000]   as opposed to having been lived for you increases.
[00:23:53.000 --> 00:23:59.000]   And I think that increases your life. It just makes you a bigger part of the world.
[00:23:59.000 --> 00:24:10.000]   In your book, you outline the four different categories of protesters, of resistors in the current American war tax resistance movement
[00:24:10.000 --> 00:24:15.000]   and then also in, I guess, I don't know if this is just American war tax resistance or in general.
[00:24:15.000 --> 00:24:22.000]   Would you walk through and explain those four categories because that helped me a lot to recognize that there are people
[00:24:22.000 --> 00:24:28.000]   and there are different ways of protesting and there are people that are using all of these ways.
[00:24:28.000 --> 00:24:32.000]   Would you walk through those four categories and explain what they mean and maybe give some examples like you do in the book?
[00:24:32.000 --> 00:24:36.000]   Sure, yeah. One example is a conscientious objector.
[00:24:36.000 --> 00:24:44.000]   So the classic example of this would be somebody who, for instance, is a Quaker pacifist and will not pay for war
[00:24:44.000 --> 00:24:47.000]   because they don't think that they would – they wouldn't go to war.
[00:24:47.000 --> 00:24:52.000]   They wouldn't shoot a weapon in war and they don't think that therefore it is right to pay somebody else to do so
[00:24:52.000 --> 00:24:55.000]   and they feel the taxes would be making them do that.
[00:24:55.000 --> 00:24:58.000]   So as a conscientious objector, they refuse to pay taxes.
[00:24:58.000 --> 00:25:04.000]   Another example would be a protester and the idea behind this is that money talks
[00:25:04.000 --> 00:25:10.000]   and that the politicians will listen to you if you withhold funds from them a lot more than if you just complain to them.
