
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:03:24.940 --> 00:03:26.740]   And the voice comes back,
[00:03:26.740 --> 00:03:31.380]   "Truly, truly I say to you, I never knew you."
[00:03:31.380 --> 00:03:35.660]   The word "closed" is a heartbreaking word
[00:03:35.660 --> 00:03:39.100]   in this life and in the life to come.
[00:03:39.100 --> 00:03:42.260]   And I want to declare loud and clear this morning
[00:03:42.260 --> 00:03:44.940]   that the meaning of Easter
[00:03:44.940 --> 00:03:47.780]   is that God is in the business
[00:03:47.780 --> 00:03:50.700]   of clearing this world of heartbreak.
[00:03:50.700 --> 00:03:52.540]   The meaning of an empty tomb
[00:03:52.540 --> 00:03:56.380]   or the opening of a closed tomb
[00:03:56.380 --> 00:04:00.540]   is that God has begun a campaign with Jesus Christ
[00:04:00.540 --> 00:04:02.860]   to open a million doors of hope
[00:04:02.860 --> 00:04:05.140]   to people who trust in Him.
[00:04:05.140 --> 00:04:07.380]   The verse that I'm going to focus on this morning
[00:04:07.380 --> 00:04:12.340]   from our text in 1 Corinthians 15 is verse 25.
[00:04:12.340 --> 00:04:14.380]   It is a verse that gripped me
[00:04:14.380 --> 00:04:18.860]   because it is so full of door-opening,
[00:04:18.860 --> 00:04:20.980]   sovereign hope.
[00:04:20.980 --> 00:04:23.820]   It says, "Jesus must reign
[00:04:23.820 --> 00:04:27.900]   until He has put all His enemies under His feet."
[00:04:27.900 --> 00:04:31.260]   Jesus must reign.
[00:04:31.260 --> 00:04:32.980]   And as I meditated on that verse,
[00:04:32.980 --> 00:04:36.940]   I saw four things about the reign of Jesus Christ.
[00:04:36.940 --> 00:04:40.500]   And I hardly had to twist and maneuver at all
[00:04:40.500 --> 00:04:47.060]   to get these four things to spell "open."
[00:04:47.060 --> 00:04:49.740]   O-P-E-N
[00:04:49.740 --> 00:04:51.580]   The opening of the reign
[00:04:51.580 --> 00:04:53.380]   at the resurrection of Jesus.
[00:04:53.380 --> 00:04:56.940]   The presence of the reign here and now in your life.
[00:04:56.940 --> 00:04:59.740]   The extent of the reign
[00:04:59.740 --> 00:05:01.460]   unto all His enemies.
[00:05:01.460 --> 00:05:03.860]   And the necessity of His reign
[00:05:03.860 --> 00:05:06.100]   in the deity of His Father.
[00:05:06.100 --> 00:05:09.220]   And so I want to talk about those four dimensions
[00:05:09.220 --> 00:05:10.900]   of the reign of God this morning.
[00:05:10.900 --> 00:05:13.900]   And I want you, with the pen of your heart,
[00:05:13.900 --> 00:05:19.100]   with your will, to write O-P-E-N
[00:05:19.100 --> 00:05:21.420]   over the door of disappointment in your life.
[00:05:21.420 --> 00:05:22.980]   I want you to take the one
[00:05:22.980 --> 00:05:27.180]   that has you down most now.
[00:05:27.180 --> 00:05:28.900]   You got it?
[00:05:28.900 --> 00:05:30.540]   One door.
[00:05:30.540 --> 00:05:32.020]   Not all of them.
[00:05:32.020 --> 00:05:34.820]   Just one closed door in your life.
[00:05:34.820 --> 00:05:36.780]   It might have closed yesterday
[00:05:36.780 --> 00:05:38.780]   or ten years ago
[00:05:38.780 --> 00:05:40.860]   or thirty years ago.
[00:05:40.860 --> 00:05:42.340]   And it's still closed.
[00:05:42.340 --> 00:05:45.300]   I want you to write beside the door.
[00:05:45.300 --> 00:05:47.220]   O-P-E-N
[00:05:47.220 --> 00:05:49.260]   Open right over the door
[00:05:49.260 --> 00:05:52.860]   of the disappointment in your life.
[00:05:52.860 --> 00:05:53.460]   Amen.
[00:05:53.460 --> 00:05:55.140]   The disappointments and heartbreaks
[00:05:55.140 --> 00:05:59.420]   and letdowns have been decisively defeated in Christ.
[00:05:59.420 --> 00:06:02.140]   This hope is our hope as we celebrate Easter.
[00:06:02.140 --> 00:06:04.100]   And this clip was taken from John Piper's sermon
[00:06:04.100 --> 00:06:06.100]   titled "He Must Reign,"
[00:06:06.100 --> 00:06:10.340]   preached back on Easter Sunday, April 3rd, 1988.
[00:06:10.340 --> 00:06:12.180]   You can find the full message in the archive
[00:06:12.180 --> 00:06:14.900]   at DesiringGod.org.
[00:06:14.900 --> 00:06:16.900]   So Easter breaks our heartbreak
[00:06:16.900 --> 00:06:18.940]   and it also breaks our sin.
[00:06:18.940 --> 00:06:20.940]   That's tomorrow on the Ask Pastor John podcast.
[00:06:20.940 --> 00:06:22.180]   I'm your host, Tony Reinke.
[00:06:22.180 --> 00:06:23.180]   Thanks for listening.
[00:06:23.180 --> 00:06:29.180]   [Silence]
[00:06:29.180 --> 00:06:39.180]   [BLANK_AUDIO]

