
[00:00:00.000 --> 00:00:01.780]   (upbeat music)
[00:01:17.580 --> 00:01:19.880]   but we broke it down into a three-part series
[00:01:19.880 --> 00:01:21.860]   on the Bigger Pockets feed as well,
[00:01:21.860 --> 00:01:23.140]   which is helpful context
[00:01:23.140 --> 00:01:25.340]   for the way we interact on this episode.
[00:01:25.340 --> 00:01:26.900]   And while you might not need to listen
[00:01:26.900 --> 00:01:28.260]   to the conversation twice,
[00:01:28.260 --> 00:01:30.220]   you should definitely check out their show.
[00:01:30.220 --> 00:01:31.780]   It is so fantastic.
[00:01:31.780 --> 00:01:33.380]   And with hundreds of episodes,
[00:01:33.380 --> 00:01:35.740]   I think they've covered just about every aspect
[00:01:35.740 --> 00:01:37.260]   of real estate possible,
[00:01:37.260 --> 00:01:39.580]   from buying, to investing, to house hacking,
[00:01:39.580 --> 00:01:42.020]   to short-term rentals, and a lot more.
[00:01:42.020 --> 00:01:44.540]   We'll make sure to mention a few relevant episodes today
[00:01:44.540 --> 00:01:46.500]   and link to them in the show notes as well,
[00:01:46.500 --> 00:01:48.940]   or you can just search wherever you're listening to this
[00:01:48.940 --> 00:01:50.700]   for Bigger Pockets Real Estate.
[00:01:50.700 --> 00:01:52.320]   But without further ado,
[00:01:52.320 --> 00:01:55.540]   let's jump into today's conversation right after this.
[00:01:55.540 --> 00:01:59.540]   I wish I could say I'm eating a fully balanced diet
[00:01:59.540 --> 00:02:01.860]   every day, but the reality is that I'm not.
[00:02:01.860 --> 00:02:04.100]   So I love having an easy way
[00:02:04.100 --> 00:02:06.300]   to get my daily nutritional insurance,
[00:02:06.300 --> 00:02:09.020]   which is why I always kickstart my day with AG1,
[00:02:09.020 --> 00:02:11.940]   and I'm excited to be partnering with them for this episode.
[00:02:11.940 --> 00:02:14.220]   AG1 has been in my routine for over a year
[00:02:14.220 --> 00:02:15.960]   because just one daily serving
[00:02:15.960 --> 00:02:18.980]   gives me the comprehensive foundational nutrition I need
[00:02:18.980 --> 00:02:21.820]   and supports energy, focus, strength, and clarity
[00:02:21.820 --> 00:02:24.620]   with 75 high-quality vitamins, probiotics,
[00:02:24.620 --> 00:02:26.460]   and whole food sourced ingredients.
[00:02:26.460 --> 00:02:28.540]   So it can completely replace your multivitamin,
[00:02:28.540 --> 00:02:30.100]   probiotics, and more.
[00:02:30.100 --> 00:02:31.940]   Every morning, I mix it up with some water,
[00:02:31.940 --> 00:02:34.600]   add a few ice cubes because it's so good cold,
[00:02:34.600 --> 00:02:36.360]   and I head to my office feeling focused
[00:02:36.360 --> 00:02:37.880]   and energized for the day,
[00:02:37.880 --> 00:02:40.260]   which is a feeling I absolutely love.
[00:02:40.260 --> 00:02:42.580]   I also love that AG1 is raising the standard
[00:02:42.580 --> 00:02:44.640]   for quality in the supplement category
[00:02:44.640 --> 00:02:47.420]   with less than one gram of sugar, no GMOs,
[00:02:47.420 --> 00:02:50.160]   no nasty chemicals or artificial anything.
[00:02:50.160 --> 00:02:51.540]   So if you're looking for a simpler,
[00:02:51.540 --> 00:02:53.460]   effective investment in your health,
[00:02:53.460 --> 00:02:57.140]   try AG1 and get five free AG1 travel packs
[00:02:57.140 --> 00:02:59.540]   and a free one-year supply of vitamin D
[00:02:59.540 --> 00:03:01.060]   with your first purchase.
[00:03:01.060 --> 00:03:04.580]   Go to allthehacks.com/AG1.
[00:03:04.580 --> 00:03:09.580]   That's allthehacks.com/AG and the number one.
[00:03:09.580 --> 00:03:14.220]   How the turntables have turned.
[00:03:14.220 --> 00:03:16.180]   Chris, welcome to our show,
[00:03:16.180 --> 00:03:18.540]   and I will just go ahead and welcome myself to your show
[00:03:18.540 --> 00:03:19.780]   to save you the time there.
[00:03:19.780 --> 00:03:22.920]   We've got a cool little crossover event going on here today.
[00:03:22.920 --> 00:03:24.980]   For those who are unfamiliar, my name is David Green.
[00:03:24.980 --> 00:03:29.000]   I'm a former police officer who became a real estate investor
[00:03:29.000 --> 00:03:30.480]   and is now a real estate broker.
[00:03:30.480 --> 00:03:32.480]   I have a mortgage company called The One Brokerage.
[00:03:32.480 --> 00:03:33.940]   I run a real estate team.
[00:03:33.940 --> 00:03:35.280]   I buy rentals, I write books,
[00:03:35.280 --> 00:03:37.860]   and I host The Bigger Pockets Podcast.
[00:03:37.860 --> 00:03:39.440]   And I'm Rob Abasolo.
[00:03:39.440 --> 00:03:41.680]   I am the co-host of The Bigger Pockets Podcast.
[00:03:41.680 --> 00:03:43.720]   I have a goofy YouTube channel called Rob Built
[00:03:43.720 --> 00:03:46.680]   where I teach people how to invest in real estate,
[00:03:46.680 --> 00:03:48.400]   short-term rentals, tiny homes,
[00:03:48.400 --> 00:03:50.840]   and I'm a former ad man, if you will,
[00:03:50.840 --> 00:03:53.080]   just like the Mad Men, the TV show is basically me.
[00:03:53.080 --> 00:03:56.520]   I was a copywriter and I quit all that corporate dreams
[00:03:56.520 --> 00:03:59.360]   about two years ago to focus full-time on real estate
[00:03:59.360 --> 00:04:01.280]   and documenting the journey.
[00:04:01.280 --> 00:04:02.380]   So let's jump in.
[00:04:02.380 --> 00:04:03.480]   Someone wants to buy a house.
[00:04:03.480 --> 00:04:05.160]   I always tend to ask people,
[00:04:05.160 --> 00:04:06.880]   before you're even thinking about this,
[00:04:06.880 --> 00:04:07.920]   why are you doing this?
[00:04:07.920 --> 00:04:10.800]   So I'm curious if you guys have any frameworks you use
[00:04:10.800 --> 00:04:12.960]   for thinking about why you would buy a house,
[00:04:12.960 --> 00:04:14.520]   what's important to you.
[00:04:14.520 --> 00:04:15.800]   It doesn't even make sense
[00:04:15.800 --> 00:04:19.160]   before we jump into optimizing the entire process.
[00:04:19.160 --> 00:04:20.920]   Well, I mean, there's a lot of reasons
[00:04:20.920 --> 00:04:22.180]   to get into real estate.
[00:04:22.180 --> 00:04:24.760]   I don't think that there's any one particular reason.
[00:04:24.760 --> 00:04:27.080]   Some people get into real estate accidentally
[00:04:27.080 --> 00:04:29.640]   where they buy a house and they live in that house.
[00:04:29.640 --> 00:04:33.040]   And then one day they decide to buy another house
[00:04:33.040 --> 00:04:34.040]   and move into that house.
[00:04:34.040 --> 00:04:35.120]   And then they have to decide,
[00:04:35.120 --> 00:04:36.840]   should they sell or keep the home?
[00:04:36.840 --> 00:04:38.680]   And then they become a landlord and then decide,
[00:04:38.680 --> 00:04:40.240]   oh, hey, the cashflow from this is great.
[00:04:40.240 --> 00:04:41.600]   And then they buy more houses.
[00:04:41.600 --> 00:04:43.840]   Some people buy a house and then house hack
[00:04:43.840 --> 00:04:45.680]   and rent out rooms and their home to subsidize
[00:04:45.680 --> 00:04:46.520]   their mortgage.
[00:04:46.520 --> 00:04:48.440]   And then there are also the other side of it
[00:04:48.440 --> 00:04:50.720]   where people work nine to five jobs
[00:04:50.720 --> 00:04:52.400]   and maybe they're not making enough money
[00:04:52.400 --> 00:04:53.400]   at that nine to five job
[00:04:53.400 --> 00:04:55.560]   and they want to create supplemental income.
[00:04:55.560 --> 00:04:56.640]   So they get into real estate
[00:04:56.640 --> 00:04:59.200]   to help create monthly cashflow,
[00:04:59.200 --> 00:05:01.360]   or maybe they just want to eventually replace
[00:05:01.360 --> 00:05:03.360]   their nine to five income with real estate.
[00:05:03.360 --> 00:05:06.400]   So for me, that was really why I got into it.
[00:05:06.400 --> 00:05:09.720]   I had a pretty stable career in advertising,
[00:05:09.720 --> 00:05:12.000]   never really felt like I was making enough money.
[00:05:12.000 --> 00:05:14.680]   And so my side hustle became real estate
[00:05:14.680 --> 00:05:16.880]   and I just started buying more properties
[00:05:16.880 --> 00:05:19.000]   as a way to make more money to supplement
[00:05:19.000 --> 00:05:21.480]   what I didn't feel like I was making at my career.
[00:05:21.480 --> 00:05:22.320]   What about you, David?
[00:05:22.320 --> 00:05:23.160]   What do you think?
[00:05:23.160 --> 00:05:24.600]   - You know, there's a lot of practical reasons
[00:05:24.600 --> 00:05:26.120]   why you want to invest in real estate.
[00:05:26.120 --> 00:05:28.640]   Even the casual observer sees home prices
[00:05:28.640 --> 00:05:30.440]   getting higher and higher and higher.
[00:05:30.440 --> 00:05:32.880]   You watch the HGTV shows that show
[00:05:32.880 --> 00:05:34.480]   how people can make money in real estate.
[00:05:34.480 --> 00:05:36.400]   It's kind of understood that it works,
[00:05:36.400 --> 00:05:38.040]   but not everyone knows the brass tacks
[00:05:38.040 --> 00:05:39.840]   of why you can make money with real estate.
[00:05:39.840 --> 00:05:42.360]   A lot of it are tax advantages, the tax code.
[00:05:42.360 --> 00:05:44.360]   It's very forgiving for real estate investors
[00:05:44.360 --> 00:05:46.080]   and the money that you make from real estate,
[00:05:46.080 --> 00:05:47.960]   you usually pay much less taxes on
[00:05:47.960 --> 00:05:50.400]   than if you made that same money at a job
[00:05:50.400 --> 00:05:51.440]   because there's a little bit of risk
[00:05:51.440 --> 00:05:52.840]   that's going to be involved in it.
[00:05:52.840 --> 00:05:54.240]   It's easy to leverage,
[00:05:54.240 --> 00:05:57.160]   meaning I can buy a $500,000 house
[00:05:57.160 --> 00:05:59.600]   and put maybe 5% down on the loan.
[00:05:59.600 --> 00:06:02.440]   So I've only put $25,000 of my money,
[00:06:02.440 --> 00:06:05.920]   but when that $500,000 house appreciates by 10%,
[00:06:05.920 --> 00:06:07.640]   it goes up to 550.
[00:06:07.640 --> 00:06:11.560]   My $25,000 just made me $50,000 of equity.
[00:06:11.560 --> 00:06:14.760]   So it's like I've doubled my money relatively quickly
[00:06:14.760 --> 00:06:17.120]   where it's harder to invest in other assets
[00:06:17.120 --> 00:06:19.880]   where you can borrow money quite as easily.
[00:06:19.880 --> 00:06:20.880]   And then there's lots of ways
[00:06:20.880 --> 00:06:21.880]   that real estate makes you money.
[00:06:21.880 --> 00:06:23.760]   You can buy it for less than market value.
[00:06:23.760 --> 00:06:25.080]   You can't really do that with a stock.
[00:06:25.080 --> 00:06:28.240]   You can't go get a deal on Tesla stock or Apple stock
[00:06:28.240 --> 00:06:30.080]   and find some way to get it cheaper.
[00:06:30.080 --> 00:06:31.920]   You can add value to the property.
[00:06:31.920 --> 00:06:32.800]   You can make it bigger.
[00:06:32.800 --> 00:06:33.800]   You can make it nicer.
[00:06:33.800 --> 00:06:34.640]   You can fix it out.
[00:06:34.640 --> 00:06:37.200]   You can change its use so that it can be rented to people.
[00:06:37.200 --> 00:06:38.840]   That creates actual equity,
[00:06:38.840 --> 00:06:40.120]   which you can't do with a stock.
[00:06:40.120 --> 00:06:41.960]   There's nothing I can do if I buy Tesla stock
[00:06:41.960 --> 00:06:44.600]   to make that company worth more.
[00:06:44.600 --> 00:06:47.280]   And then like Rob mentioned, it actually generates revenue.
[00:06:47.280 --> 00:06:49.520]   You can rent out spaces in that home.
[00:06:49.520 --> 00:06:51.000]   And when you do that correctly,
[00:06:51.000 --> 00:06:52.480]   you earn more money every month
[00:06:52.480 --> 00:06:54.080]   than what it costs to own the real estate.
[00:06:54.080 --> 00:06:56.280]   And that difference is what we refer to as cashflow
[00:06:56.280 --> 00:06:58.160]   and that can replace active income.
[00:06:58.160 --> 00:07:00.040]   For anyone listening from all the hacks
[00:07:00.040 --> 00:07:02.000]   that hasn't really got into real estate investing,
[00:07:02.000 --> 00:07:03.600]   you guys have done a great job.
[00:07:03.600 --> 00:07:04.600]   I'm gonna throw out an episode
[00:07:04.600 --> 00:07:07.400]   that is about getting started with just $10,000.
[00:07:07.400 --> 00:07:09.160]   I think it was episode 730
[00:07:09.160 --> 00:07:10.800]   'cause I tried to take some notes ahead of time,
[00:07:10.800 --> 00:07:12.480]   but that was excellent.
[00:07:12.480 --> 00:07:14.640]   I will say the goal of this conversation
[00:07:14.640 --> 00:07:16.600]   is to kind of walk through the home buying process,
[00:07:16.600 --> 00:07:18.040]   whether you're trying to invest,
[00:07:18.040 --> 00:07:20.000]   whether you're just trying to buy your primary residence,
[00:07:20.000 --> 00:07:22.160]   whether you're buying even a vacation home or something.
[00:07:22.160 --> 00:07:23.600]   So if you're listening and you're thinking,
[00:07:23.600 --> 00:07:26.160]   "I don't know if I'm ready for real estate investing,"
[00:07:26.160 --> 00:07:27.640]   one, maybe you should be.
[00:07:27.640 --> 00:07:30.320]   And two, this is gonna be applicable to anyone,
[00:07:30.320 --> 00:07:31.720]   no matter what type of home you're buying,
[00:07:31.720 --> 00:07:32.760]   hopefully is what we can get to.
[00:07:32.760 --> 00:07:34.640]   So I don't know, that's a little bit of the why.
[00:07:34.640 --> 00:07:37.200]   For me, I've never actually dabbled too hard
[00:07:37.200 --> 00:07:40.920]   in real estate investing outside of index fund REITs,
[00:07:40.920 --> 00:07:42.560]   but I've gone through the home buying process
[00:07:42.560 --> 00:07:43.900]   as a primary residence,
[00:07:43.900 --> 00:07:46.220]   and I actually own a fractional vacation home.
[00:07:46.220 --> 00:07:49.000]   So I own 1/8 of a home through a program called Picasso,
[00:07:49.000 --> 00:07:51.520]   where we bought 1/8 of a home up in Napa.
[00:07:51.520 --> 00:07:53.360]   It's kind of interesting 'cause you can kind of invest.
[00:07:53.360 --> 00:07:55.000]   It's kind of a lot better, in my opinion,
[00:07:55.000 --> 00:07:56.680]   than a timeshare or anything like that.
[00:07:56.680 --> 00:07:57.520]   So that's been great.
[00:07:57.520 --> 00:07:58.600]   So that's my experience.
[00:07:58.600 --> 00:08:00.600]   And I've kind of optimized little pieces of it
[00:08:00.600 --> 00:08:02.780]   along the way, but nothing like what you guys have.
[00:08:02.780 --> 00:08:04.080]   So I'm excited.
[00:08:04.080 --> 00:08:06.240]   Curious, Chris, how well have you done?
[00:08:06.240 --> 00:08:08.000]   I think you said you bought a primary residence
[00:08:08.000 --> 00:08:09.080]   that you live in, right?
[00:08:09.080 --> 00:08:10.660]   Yep, I've done that twice now.
[00:08:10.660 --> 00:08:12.580]   Has that investment, if you just looked at it
[00:08:12.580 --> 00:08:14.040]   from a pure investment perspective,
[00:08:14.040 --> 00:08:17.480]   outperformed some of the other things you've invested in?
[00:08:17.480 --> 00:08:19.080]   The first time around, yes,
[00:08:19.080 --> 00:08:22.640]   but I had the fortunate luck of buying in the Bay Area
[00:08:22.640 --> 00:08:25.160]   at the bottom of the worst real estate crash.
[00:08:25.160 --> 00:08:27.320]   So I got quite lucky by timing.
[00:08:27.320 --> 00:08:29.160]   Didn't know it was gonna do as well as it did.
[00:08:29.160 --> 00:08:31.440]   The most recent one, I don't think it's been long enough
[00:08:31.440 --> 00:08:33.920]   to see anything major differences yet.
[00:08:33.920 --> 00:08:36.160]   But the first one, if you layer in taxes
[00:08:36.160 --> 00:08:37.840]   and leverage, yeah, it was a great investment.
[00:08:37.840 --> 00:08:40.240]   But it's hard with an N of one in a market
[00:08:40.240 --> 00:08:43.200]   that blew up like crazy to feel like I know too much
[00:08:43.200 --> 00:08:44.840]   based on one success story.
[00:08:44.840 --> 00:08:46.760]   That's how it works though, honestly.
[00:08:46.760 --> 00:08:50.080]   It really does work like that sometimes for people
[00:08:50.080 --> 00:08:54.240]   where for me, I think every real estate investor,
[00:08:54.240 --> 00:08:57.280]   they all have this big lofty dream of becoming a millionaire
[00:08:57.280 --> 00:08:59.960]   and it's super achievable because you can buy
[00:08:59.960 --> 00:09:01.900]   five properties that appreciate
[00:09:01.900 --> 00:09:03.880]   over the course of five, 10 years,
[00:09:03.880 --> 00:09:05.760]   and you could just have a million dollars in equity
[00:09:05.760 --> 00:09:08.200]   and it wasn't necessarily because you were a genius
[00:09:08.200 --> 00:09:10.280]   or because you had the most, I don't know,
[00:09:10.280 --> 00:09:11.920]   I already said a genius strategy, right?
[00:09:11.920 --> 00:09:14.560]   But it happens because you just did it
[00:09:14.560 --> 00:09:17.320]   and you kept doing it and you keep doing it consistently.
[00:09:17.320 --> 00:09:18.480]   And that's really the secret sauce.
[00:09:18.480 --> 00:09:21.960]   So yeah, maybe it was by luck that you bought that house
[00:09:21.960 --> 00:09:22.800]   or in that market.
[00:09:22.800 --> 00:09:25.120]   But what a lot of people end up doing is when that happens,
[00:09:25.120 --> 00:09:27.000]   they get a taste for it and then they keep just buying
[00:09:27.000 --> 00:09:28.480]   and buying and buying and buying.
[00:09:28.480 --> 00:09:30.480]   And I think if you do that consistently,
[00:09:30.480 --> 00:09:32.480]   no matter what, you'll always look like a genius
[00:09:32.480 --> 00:09:33.880]   30 years from now.
[00:09:33.880 --> 00:09:35.880]   - Yeah, I mean, we could have a much longer debate
[00:09:35.880 --> 00:09:38.760]   in a future date about debating that strategy,
[00:09:38.760 --> 00:09:39.960]   putting it in a stock market,
[00:09:39.960 --> 00:09:41.040]   all these other investments.
[00:09:41.040 --> 00:09:44.500]   But I think whether you wanna build a portfolio of 20 homes,
[00:09:44.500 --> 00:09:45.960]   whether you wanna buy multifamily homes,
[00:09:45.960 --> 00:09:46.800]   commercial properties,
[00:09:46.800 --> 00:09:48.120]   or you just wanna buy a primary residence,
[00:09:48.120 --> 00:09:50.340]   at the end of the day, you gotta find a home,
[00:09:50.340 --> 00:09:51.180]   you gotta buy the home,
[00:09:51.180 --> 00:09:52.540]   you gotta decide if it's a good deal,
[00:09:52.540 --> 00:09:53.460]   you gotta close on it,
[00:09:53.460 --> 00:09:54.920]   you gotta fund the purchase
[00:09:54.920 --> 00:09:56.040]   unless you wanna buy it with cash,
[00:09:56.040 --> 00:09:57.880]   which I'm guessing most people don't.
[00:09:57.880 --> 00:10:00.240]   So maybe let's jump into that process
[00:10:00.240 --> 00:10:02.200]   and kick off with just someone who's like,
[00:10:02.200 --> 00:10:03.920]   "I'm not really sure what I'm doing."
[00:10:03.920 --> 00:10:04.880]   You've been an agent.
[00:10:04.880 --> 00:10:06.880]   Let's talk a little bit about that process
[00:10:06.880 --> 00:10:08.000]   of partnering with someone
[00:10:08.000 --> 00:10:09.920]   to help you go through this process
[00:10:09.920 --> 00:10:12.000]   instead of just trying to wing it on your own
[00:10:12.000 --> 00:10:14.560]   and when that makes sense or maybe when it doesn't.
[00:10:14.560 --> 00:10:16.240]   - Yeah, and if you're gonna buy a property,
[00:10:16.240 --> 00:10:17.080]   you don't know much about it,
[00:10:17.080 --> 00:10:18.880]   you definitely wanna use a real estate agent
[00:10:18.880 --> 00:10:19.840]   in the beginning.
[00:10:19.840 --> 00:10:20.720]   And when you're buying,
[00:10:20.720 --> 00:10:22.440]   here's something people don't realize,
[00:10:22.440 --> 00:10:24.480]   you don't have to pay your agent.
[00:10:24.480 --> 00:10:26.480]   If you're buying a house off of the MLS,
[00:10:26.480 --> 00:10:28.760]   this would be any property you see off Zillow or Redfin,
[00:10:28.760 --> 00:10:29.940]   something like that.
[00:10:29.940 --> 00:10:32.080]   The seller has already predetermined
[00:10:32.080 --> 00:10:33.360]   a certain amount of money.
[00:10:33.360 --> 00:10:35.480]   They are going to pay the buyer's agent
[00:10:35.480 --> 00:10:37.240]   for bringing you to the property.
[00:10:37.240 --> 00:10:38.920]   So you have a lot of questions,
[00:10:38.920 --> 00:10:40.680]   there's paperwork you're not going to understand,
[00:10:40.680 --> 00:10:43.120]   you don't know what the process is, it's intimidating.
[00:10:43.120 --> 00:10:44.600]   You find a real estate agent and I'll add,
[00:10:44.600 --> 00:10:45.440]   they're not all the same.
[00:10:45.440 --> 00:10:46.840]   There's good agents and bad agents,
[00:10:46.840 --> 00:10:48.440]   there's good lawyers and bad lawyers,
[00:10:48.440 --> 00:10:49.480]   good doctors and bad ones.
[00:10:49.480 --> 00:10:51.960]   You really wanna find somebody who's good at what they do.
[00:10:51.960 --> 00:10:54.240]   They can take a lot of the fear that you have
[00:10:54.240 --> 00:10:55.080]   right out of it.
[00:10:55.080 --> 00:10:57.800]   I mean, it's amazing when you take this scary process
[00:10:57.800 --> 00:10:59.040]   and there's a person that, like me,
[00:10:59.040 --> 00:11:01.200]   that does this so often, it's boring to me.
[00:11:01.200 --> 00:11:02.440]   Like, "Oh, another one of these.
[00:11:02.440 --> 00:11:04.420]   "I've walked this path so many times."
[00:11:04.420 --> 00:11:06.000]   It's definitely not scary.
[00:11:06.000 --> 00:11:07.500]   So that's something that every person
[00:11:07.500 --> 00:11:09.500]   who wants to buy a home should know right off the bat.
[00:11:09.500 --> 00:11:10.700]   Find a buyer's agent.
[00:11:10.700 --> 00:11:12.180]   They're gonna answer a lot of the questions
[00:11:12.180 --> 00:11:13.840]   that you're gonna have and they're going to protect you
[00:11:13.840 --> 00:11:15.380]   in ways you didn't even know
[00:11:15.380 --> 00:11:16.820]   that you needed to be protected.
[00:11:16.820 --> 00:11:17.700]   And maybe we can go through
[00:11:17.700 --> 00:11:19.780]   what the actual escrow process looks like
[00:11:19.780 --> 00:11:21.180]   or the process from start to finish
[00:11:21.180 --> 00:11:23.300]   of what to expect when buying a home if you'd like.
[00:11:23.300 --> 00:11:25.060]   If you're a little bit more experienced,
[00:11:25.060 --> 00:11:26.660]   you bought homes before,
[00:11:26.660 --> 00:11:27.940]   one thing that people will look at,
[00:11:27.940 --> 00:11:29.860]   especially in a competitive market like ours, Chris,
[00:11:29.860 --> 00:11:31.260]   we just realized that we're neighbors.
[00:11:31.260 --> 00:11:32.360]   We live pretty close to each other.
[00:11:32.360 --> 00:11:34.900]   Probably I can power in some change away,
[00:11:34.900 --> 00:11:37.440]   is you can go directly to the listing agent
[00:11:37.440 --> 00:11:39.540]   and you can say, "Hey, I will let you represent me
[00:11:39.540 --> 00:11:42.720]   "on this deal, but I'm gonna need some kind of an advantage.
[00:11:42.720 --> 00:11:45.540]   "I need you to get my offer accepted over the other people,
[00:11:45.540 --> 00:11:47.660]   "or I'd like a little bit of a discount on the price
[00:11:47.660 --> 00:11:49.500]   "if you're gonna need to represent me here."
[00:11:49.500 --> 00:11:51.460]   So there are people who buy a lot of real estate
[00:11:51.460 --> 00:11:52.800]   that has said, "Hey, I don't think I need
[00:11:52.800 --> 00:11:54.620]   "my own buyer's agent necessarily.
[00:11:54.620 --> 00:11:56.460]   "I still need someone to handle the paperwork."
[00:11:56.460 --> 00:11:58.220]   But they go right to the listing agent
[00:11:58.220 --> 00:11:59.220]   and they look for an advantage.
[00:11:59.220 --> 00:12:01.620]   And that is pretty popular in the Bay Area
[00:12:01.620 --> 00:12:03.060]   where most listings are getting
[00:12:03.060 --> 00:12:04.780]   several offers on all of them.
[00:12:04.780 --> 00:12:06.900]   - Actually, I have bought two homes in the Bay Area
[00:12:06.900 --> 00:12:09.140]   and both times I've used the seller's agent.
[00:12:09.140 --> 00:12:10.560]   So we can talk about that a little bit more
[00:12:10.560 --> 00:12:11.820]   'cause I have some thoughts about it,
[00:12:11.820 --> 00:12:12.940]   but maybe rewind a little.
[00:12:12.940 --> 00:12:15.140]   You said it's important not all agents are the same.
[00:12:15.140 --> 00:12:16.580]   You gotta pick the right one.
[00:12:16.580 --> 00:12:18.200]   Obviously not everyone lives in the Bay Area,
[00:12:18.200 --> 00:12:19.940]   so you're not gonna be the perfect agent for everyone.
[00:12:19.940 --> 00:12:21.980]   How does someone find that perfect agent?
[00:12:21.980 --> 00:12:23.060]   - First thing to look for,
[00:12:23.060 --> 00:12:25.060]   find a person that sells a lot of houses.
[00:12:25.060 --> 00:12:26.020]   Lot of agents don't.
[00:12:26.020 --> 00:12:27.260]   In fact, most agents don't.
[00:12:27.260 --> 00:12:31.740]   I'd say 90% of agents sell a couple houses a year or less.
[00:12:31.740 --> 00:12:33.040]   And it's unpopular to say this.
[00:12:33.040 --> 00:12:35.380]   The agents get angry 'cause they're offended right now.
[00:12:35.380 --> 00:12:37.180]   Like, "Just because I only sell two houses a year
[00:12:37.180 --> 00:12:38.220]   "doesn't mean I'm not good."
[00:12:38.220 --> 00:12:39.380]   Okay, I know.
[00:12:39.380 --> 00:12:42.060]   However, tell me anything that you do twice a year
[00:12:42.060 --> 00:12:43.580]   that you get really, really good at.
[00:12:43.580 --> 00:12:45.140]   In general, that's how life works.
[00:12:45.140 --> 00:12:47.360]   If you snowboard twice a year for your whole life,
[00:12:47.360 --> 00:12:49.020]   you never really get that good at snowboarding.
[00:12:49.020 --> 00:12:51.540]   Or it takes you 20 years before you're as good as somebody
[00:12:51.540 --> 00:12:53.320]   that just snowboarded every weekend
[00:12:53.320 --> 00:12:54.840]   for the whole first year that they got into it.
[00:12:54.840 --> 00:12:57.380]   Repetition really does develop mastery.
[00:12:57.380 --> 00:12:59.580]   I talk about that in the Burr book that I wrote.
[00:12:59.580 --> 00:13:00.660]   So the first thing I look for
[00:13:00.660 --> 00:13:02.740]   is an agent that sells a lot of homes, period.
[00:13:02.740 --> 00:13:04.100]   The next thing I want is an agent
[00:13:04.100 --> 00:13:06.100]   that owns real estate themselves.
[00:13:06.100 --> 00:13:07.940]   At minimum, they gotta own their own house.
[00:13:07.940 --> 00:13:10.620]   But ideally, I want them to own investment property.
[00:13:10.620 --> 00:13:12.980]   It gives a completely different perspective
[00:13:12.980 --> 00:13:15.420]   when you've bought a home and you believe in it
[00:13:15.420 --> 00:13:18.020]   and you just get a different set of goggles
[00:13:18.020 --> 00:13:19.380]   to look at real estate through.
[00:13:19.380 --> 00:13:20.420]   I don't have any kids.
[00:13:20.420 --> 00:13:21.240]   I love kids.
[00:13:21.240 --> 00:13:22.740]   We were talking about that before the show.
[00:13:22.740 --> 00:13:25.560]   But each of you as a dad, I am sure,
[00:13:25.560 --> 00:13:28.360]   sees something different when you look at a kid than I do.
[00:13:28.360 --> 00:13:29.780]   I don't immediately freak out
[00:13:29.780 --> 00:13:31.780]   when they start putting something in their nose.
[00:13:31.780 --> 00:13:33.000]   I haven't had enough experience
[00:13:33.000 --> 00:13:34.700]   of seeing how that could go wrong.
