
[00:00:00.000 --> 00:00:04.320]   Hey, parents join the LA Kings on Saturday, November 25th for an unforgettable
[00:02:08.640 --> 00:02:10.480]   money on a monthly cost that it costs me.
[00:02:10.480 --> 00:02:12.120]   And I can talk to people all over the world.
[00:02:12.120 --> 00:02:16.320]   From time to time, I go through these circumstances and I just see how much the world
[00:02:16.320 --> 00:02:17.040]   is changing.
[00:02:17.360 --> 00:02:22.080]   And as far as I'm concerned, this is a perfect example of how much that is changing.
[00:02:22.080 --> 00:02:24.240]   So, man, it's good to be back to Friday Q&A shows.
[00:02:24.240 --> 00:02:28.360]   My hope, hope, hope is beginning this coming week.
[00:02:28.360 --> 00:02:32.400]   We'll be back to a consistent, reliable schedule here on Radical Personal Finance.
[00:02:32.400 --> 00:02:35.160]   It has been the last couple of months have been incredibly tumultuous.
[00:02:35.160 --> 00:02:39.080]   We begin today with Friday Q&A on time with live phone lines.
[00:02:39.080 --> 00:02:42.400]   These Friday shows, if you're interested in joining me for a Friday show, just sign up
[00:02:42.400 --> 00:02:45.400]   to become a patron of the show at RadicalPersonalFinance.com/patron.
[00:02:45.800 --> 00:02:47.840]   If you join there, you get access to the conference call.
[00:02:47.840 --> 00:02:51.760]   You can call in and talk with me about anything that you would like to talk.
[00:02:51.760 --> 00:02:54.080]   We begin with Leif in Alabama.
[00:02:54.080 --> 00:02:55.480]   Leif, welcome to Radical Personal Finance.
[00:02:55.480 --> 00:02:56.400]   How can I serve you, sir?
[00:02:56.400 --> 00:02:58.360]   Hey, Josh.
[00:02:58.360 --> 00:02:59.280]   Thanks so much.
[00:02:59.280 --> 00:03:01.560]   I'm 37 years old.
[00:03:01.560 --> 00:03:03.000]   I'm a stay-at-home dad right now.
[00:03:03.000 --> 00:03:09.960]   I've had a kind of an independent career in video production and partly as a result of
[00:03:09.960 --> 00:03:10.800]   your inspiration.
[00:03:10.800 --> 00:03:16.640]   I'm currently in a CFP program wanting to become a personal financial planner.
[00:03:16.640 --> 00:03:18.480]   I really just want to help people.
[00:03:18.480 --> 00:03:22.240]   And I know that heart will only get you so far.
[00:03:22.240 --> 00:03:26.240]   I wonder what advice you have for someone starting out this career.
[00:03:26.240 --> 00:03:31.760]   How far along the path are you in terms of are you just thinking about this?
[00:03:31.760 --> 00:03:34.400]   Have you decided I'm doing this and you're taking classes?
[00:03:34.400 --> 00:03:35.920]   Have you started interviewing with firms?
[00:03:35.920 --> 00:03:37.080]   Where are you in the process?
[00:03:37.080 --> 00:03:40.520]   I've decided I'm doing it.
[00:03:40.760 --> 00:03:48.320]   And I am in the second class of my CFP program and plan to take the test next July.
[00:03:48.320 --> 00:03:52.560]   Up until that point, I'm going to plan to be a stay-at-home dad.
[00:03:52.560 --> 00:03:57.200]   And then after I take the test, I plan to go out and search for jobs.
[00:03:57.200 --> 00:04:01.120]   So you have young children in July after you take your CFP exam.
[00:04:01.120 --> 00:04:03.160]   Then that's when you plan to go back.
[00:04:03.160 --> 00:04:05.120]   And do you intend to work full time, part time?
[00:04:05.120 --> 00:04:08.840]   How do you intend to handle your child care responsibilities with your career?
[00:04:09.840 --> 00:04:13.080]   Well, my wife will be able to help.
[00:04:13.080 --> 00:04:14.960]   She's currently starting her career.
[00:04:14.960 --> 00:04:19.280]   So right now she's working night shift and it just wasn't an option for me to go out.
[00:04:19.280 --> 00:04:26.120]   And well, it was an option that we wanted to accept for me to go out and find full time child care.
[00:04:26.120 --> 00:04:29.320]   So I do plan to work full time.
[00:04:29.320 --> 00:04:36.920]   And between my wife and my family support, we hope to figure out the child care at that point.
[00:04:37.480 --> 00:04:45.480]   OK, have you chosen or are you interested in a certain track within the world of financial planning or are you just at the stage where you're gathering information?
[00:04:45.480 --> 00:04:49.680]   I'm mostly gathering information.
[00:04:49.680 --> 00:04:54.160]   I'm pretty sure I don't want to work in corporate finance.
[00:04:54.160 --> 00:05:01.120]   I want to work face to face with clients, help them with their family.
[00:05:01.120 --> 00:05:05.280]   My background is, you know, my parents didn't teach me a lot about finance.
[00:05:05.280 --> 00:05:11.920]   And as a result, I find myself in a spot where I can advise my friends and family a little bit.
[00:05:11.920 --> 00:05:13.680]   And I really enjoy that.
[00:05:13.680 --> 00:05:17.800]   And I just want to be able to help teach people and make a decent living.
[00:05:17.800 --> 00:05:20.600]   Well, you can do both of those things.
[00:05:20.600 --> 00:05:29.680]   So starting from the fact that you don't have a strong, kind of a strong ideology established, let me just give you some ideas.
[00:05:29.680 --> 00:05:33.600]   The reason I ask is many people do have a strong ideology.
[00:05:33.880 --> 00:05:38.320]   For example, some people know that without a question, they want to manage money.
[00:05:38.320 --> 00:05:39.400]   They want to do investing.
[00:05:39.400 --> 00:05:41.440]   They love the topic of investing.
[00:05:41.440 --> 00:05:45.840]   They really enjoy thinking about stocks, designing portfolios, et cetera.
[00:05:45.840 --> 00:05:47.560]   And they want to be a money manager.
[00:05:47.560 --> 00:06:03.680]   If you come to the idea that you have an interest in something like that, that's going to drive you in a certain direction in the industry, because being a money manager would not be at all compatible with your having a local office in your hometown where you're selling life insurance.
[00:06:04.320 --> 00:06:07.920]   Some people feel very strongly about a structure of compensation.
[00:06:07.920 --> 00:06:15.040]   So there's a big press in the financial planning world to be a fee only financial advisor, not to earn any money on commissions.
[00:06:15.040 --> 00:06:18.360]   Or some people really want to pay just hourly.
[00:06:18.360 --> 00:06:20.400]   They just want to earn their money on hourly fees.
[00:06:20.400 --> 00:06:26.360]   And if you have some strong ideological bent like that, then you're going to have to consider that.
[00:06:26.360 --> 00:06:28.040]   And that'll drive you in another direction.
[00:06:28.040 --> 00:06:33.200]   So as you're going through your educational process, here's the first thing that I would encourage you to do.
[00:06:33.640 --> 00:06:40.120]   You have the time to interview various types of financial advisors, and that's what you should be doing now.
[00:06:40.120 --> 00:06:49.960]   I get very nervous with people really investing a lot of time in a big, challenging educational track before they've had exposure to a career or to an industry.
[00:06:49.960 --> 00:06:54.400]   Now, in your case, I think it makes sense because you said, I'm primarily working as a stay at home dad.
[00:06:54.400 --> 00:06:58.040]   I can fit my studies here in my parental duties.
[00:06:58.040 --> 00:07:00.120]   And this is a really efficient way to do it.
[00:07:00.120 --> 00:07:04.760]   And you will come out the other side well credentialed and you'll be in a good starting place.
[00:07:04.760 --> 00:07:06.120]   So I think it makes sense for you.
[00:07:06.120 --> 00:07:15.920]   But conceptually, I get really uncomfortable with people spending a lot of money and time on studying something when they're not sure if they actually like the business in the first place.
[00:07:15.920 --> 00:07:21.760]   So the way that you can head that off at this point is to engage in a process of interviewing.
[00:07:21.760 --> 00:07:29.360]   And your situation, you're a very non-threatening person in terms of you're not looking for anything from anybody.
[00:07:29.600 --> 00:07:31.040]   You're just looking for information.
[00:07:31.040 --> 00:07:37.360]   And so I would begin by interviewing as many different financial advisors as you as you possibly can.
[00:07:37.360 --> 00:07:45.760]   Look at your schedule and figure out maybe you can do one a week or one every two weeks for the coming year and try to interview people in different occupations that are locally.
[00:07:45.760 --> 00:07:47.480]   So here would be some examples.
[00:07:47.480 --> 00:07:58.920]   Start with the guys at the big traditional firms, like look around and see if you know anybody or have a friend or a family friend or any connection with somebody at a Morgan Stanley or a Merrill Lynch or or the local bank.
[00:07:58.920 --> 00:08:05.240]   The financial advisor at the local bank or if you bank at a local credit union, talk to their financial person and say, hey, can I buy you lunch?
[00:08:05.240 --> 00:08:07.400]   I'm interested in getting into your career.
[00:08:07.400 --> 00:08:11.600]   Do you would you be interested in sharing with me a little bit of information about it?
[00:08:11.600 --> 00:08:15.920]   Additionally, talk to some of the big local insurance companies.
[00:08:15.920 --> 00:08:19.240]   Consider the local property and casualty companies.
[00:08:19.240 --> 00:08:21.760]   So traditional ones like State Farm and Allstate.
[00:08:21.760 --> 00:08:24.680]   Talk to some independent brokerage companies.
[00:08:24.680 --> 00:08:30.440]   If you live locally and you live in Smithtown, then there'll be a Smithtown insurance agency.
[00:08:30.440 --> 00:08:35.720]   And so find out who the insurance agent is there and ask them to lunch and ask them some questions about it.
[00:08:35.720 --> 00:08:41.240]   Call up your local life insurance companies, call New York Life, Northwestern Mutual, Mass Mutual.
[00:08:41.240 --> 00:08:45.920]   Look and see if there's a prudential office or an independent life insurance company.
[00:08:45.920 --> 00:08:52.320]   Talk to your local benefits companies like a local Aflac or other types of sales roles.
[00:08:52.600 --> 00:08:56.200]   Look to see if there's a local accountant who offers financial planning services.
[00:08:56.200 --> 00:09:04.760]   If there's an accountant with financial planning work that that you can talk to, then see if maybe they can provide some advice or some insight for you.
[00:09:04.760 --> 00:09:08.680]   But I would work my way through an interview as many different people as possible.
[00:09:08.680 --> 00:09:16.400]   And in that process, you'll gain from real people who what they like and what they don't like about their business structure.
[00:09:16.400 --> 00:09:18.520]   And you'll just ask good questions.
[00:09:18.520 --> 00:09:20.240]   Ask them why they chose the path.
[00:09:20.240 --> 00:09:23.560]   Ask them if they were starting over in your situation, what they would do.
[00:09:23.560 --> 00:09:24.600]   Would they do the same thing again?
[00:09:24.600 --> 00:09:25.680]   Would they do something different?
[00:09:25.680 --> 00:09:29.440]   And if you'll do that over the course of, let's say you've got a year plus.
[00:09:29.440 --> 00:09:46.680]   So in the next year, if you'll interview 30 to 40 different financial advisors doing different types of practices, different types of businesses, I think you'll develop a better understanding of the business than you could even get from talking to somebody like me, because you're going to be working with people locally.
[00:09:47.080 --> 00:09:52.240]   Now here is the incentive that they have to talk with you and the incentive that you have to talk with them.
[00:09:52.240 --> 00:09:59.840]   In addition to understanding the industry, recognize that they are always prospecting for good candidates to join their company.
[00:09:59.840 --> 00:10:02.000]   And that's the biggest challenge they face.
[00:10:02.000 --> 00:10:04.880]   So that's why almost anybody will take a meeting with you.
[00:10:04.880 --> 00:10:15.480]   Even if the person that you're talking to isn't involved directly in recruiting for their firm, they can pass along a recruiting, a recruit, a potential recruit to a recruiting officer.
[00:10:15.480 --> 00:10:19.640]   And if you were to join their firm, then they'll receive a referral bonus.
[00:10:19.640 --> 00:10:22.480]   Usually in most companies, they'll pay that person a referral bonus.
[00:10:22.480 --> 00:10:25.480]   So that's in their best interest to talk to you.
[00:10:25.480 --> 00:10:31.520]   And so you should find that very, very non-threatening, but by doing it, you'll find, get exposure to a lot of people.
[00:10:31.520 --> 00:10:33.480]   Now, here's what I would look at.
[00:10:33.480 --> 00:10:39.920]   I would look at your areas of interest and I would look at your community and try to figure out who you would want to serve.
[00:10:40.360 --> 00:10:47.160]   There is almost any way that you could imagine you could structure yourself into the financial planning business.
[00:10:47.160 --> 00:10:56.040]   And with your being on the entry side of financial planning, you haven't known all these different people who've done different things, like I'm describing to you.
[00:10:56.040 --> 00:11:00.520]   And so you can't know exactly where in the industry would I best land.
[00:11:00.520 --> 00:11:03.880]   And frankly, you're probably not going to know until you've actually started the business.
[00:11:03.880 --> 00:11:09.040]   And most people who are entering the financial planning business bounce around from one company to another company.
[00:11:09.240 --> 00:11:13.280]   They try different compensation models until eventually they settle on a winner.
[00:11:13.280 --> 00:11:18.680]   Yes, there are people who pick a company and go with it and stay there, but many people bounce around.
[00:11:18.680 --> 00:11:25.520]   And so if I were going to go back into it personally, and this is I'll just tell you my personal bias.
[00:11:25.520 --> 00:11:36.520]   What I really enjoy is I really enjoy technical challenges and I enjoy I enjoy technical challenges and I don't love the public investing markets.
[00:11:36.840 --> 00:11:40.560]   I don't thrive on the world of publicly traded securities.
[00:11:40.560 --> 00:11:41.440]   It bores me a lot.
[00:11:41.440 --> 00:11:44.240]   I feel like it's an extremely overstudied area.
[00:11:44.240 --> 00:11:49.800]   There's so much competition in that area and there's the smartest people in the world who do that type of work.
[00:11:49.800 --> 00:11:51.080]   So that doesn't appeal to me.
[00:11:51.080 --> 00:11:54.520]   But I have a lot of friends who love that and they really do well at that.
[00:11:54.520 --> 00:12:05.840]   If you love it and if you do well with it, you can learn what you need to learn, credential yourself up, develop a client base and you can develop a boutique investment advisory firm where all you do is manage money.
[00:12:05.840 --> 00:12:06.680]   That wasn't me.
[00:12:06.680 --> 00:12:12.080]   So that's not the direction that I would go, but that might be the direction you would go and you should investigate people like that.
[00:12:12.080 --> 00:12:22.320]   What I really love from a product stand from a structure standpoint is I really love the world of insurance products and and technical financial planning.
[00:12:22.320 --> 00:12:25.520]   The reason I love it is because it's under there.
[00:12:25.520 --> 00:12:27.680]   It's in my opinion, it's undersold.
[00:12:27.680 --> 00:12:32.680]   When you go into the world of insurance products, whether you did that with a local general agency.
[00:12:32.680 --> 00:12:47.000]   So so think of, for example, your local state farm guy where you do property and casualty insurance or you can and also some financial planning products because those products are so they're needed so much by people.
[00:12:47.000 --> 00:12:49.960]   Then you have a wide base of people that you can help.
[00:12:49.960 --> 00:12:52.120]   So I would seriously consider that.
[00:12:52.120 --> 00:12:57.240]   And I think that in that world, you can set yourself apart largely through the service that you offer.
[00:12:57.240 --> 00:13:00.080]   There's still a tremendous amount of service that you can do.
[00:13:00.080 --> 00:13:04.680]   And if you're interested in a particular area, for example, I had a good friend of mine who is an insurance broker.
[00:13:04.680 --> 00:13:08.680]   And what all he does is does business insurance for very large companies.
[00:13:08.680 --> 00:13:10.920]   It's a very different compensation model.
[00:13:10.920 --> 00:13:15.000]   But one of the things he loves about it is his business is primarily a service business.
[00:13:15.000 --> 00:13:20.080]   And he's judged not on his on his ability to produce investment returns.
[00:13:20.080 --> 00:13:27.520]   He's judged on his ability to to help business owners solve their insurance needs and keep premiums competitive.
[00:13:27.520 --> 00:13:29.680]   And so that really works well for him.
[00:13:29.680 --> 00:13:32.280]   He really loves the property and casualty insurance side of things.
[00:13:32.280 --> 00:13:34.240]   I personally love life insurance.
[00:13:34.240 --> 00:13:35.880]   It's such a fun world to me.
[00:13:35.880 --> 00:13:44.640]   It's such an interesting world that if I were to go back, I would I could I could happily at this point build a career doing nothing but selling life insurance.
[00:13:44.640 --> 00:13:49.040]   And the wonderful thing about life insurance is the compensation structure.
[00:13:49.040 --> 00:13:56.080]   Because you're paid by the insurance company, you can work with people and you can build a tremendous stream of revenue for your practice.
[00:13:56.280 --> 00:13:59.560]   That also builds up ongoing residual income for you.
[00:13:59.560 --> 00:14:04.320]   And you don't have to deal with some of the account management stuff that you have to do on the investment side.
[00:14:04.320 --> 00:14:09.040]   When I was a new financial advisor, I thought the investment side was super interesting.
[00:14:09.040 --> 00:14:10.760]   And I was really engaged.
[00:14:10.760 --> 00:14:11.880]   And I thought it was super sexy.
[00:14:11.880 --> 00:14:18.480]   I thought the idea of selling life insurance was was was it was just not it was not sexy enough for me.
[00:14:18.480 --> 00:14:21.240]   And so I moved in the direction of investments.
[00:14:21.520 --> 00:14:28.960]   Looking back now, there's a guy in my town who does nothing but massive estate planning, complex life insurance policies.
[00:14:28.960 --> 00:14:33.640]   And if I were to go back and do it again, I would seriously consider building a career like that.
[00:14:33.640 --> 00:14:41.480]   If you love the financial planning aspect of things, the tax law, etc., that works really well in the retirement space.
[00:14:41.480 --> 00:14:44.520]   And that's the other place that you can build a holistic practice.
[00:14:44.520 --> 00:14:56.520]   If you like doing retirement planning, people who are retiring usually need so many little things to be buttoned up that that's a that's a place where a good financial planner can really provide a lot of value.
[00:14:56.520 --> 00:15:02.200]   Now, there are a lot of things beyond that, but those are just kind of some some segments of the marketplace that I find really interesting.
[00:15:02.200 --> 00:15:09.400]   I also personally would would really enjoy working in the context of a multifamily office because of the interest of it.
[00:15:09.560 --> 00:15:14.400]   Instead of just dealing with, OK, we've got our publicly traded mutual funds, you're dealing with real estate.
[00:15:14.400 --> 00:15:17.000]   We're doing some real estate acquisitions in Thailand.
[00:15:17.000 --> 00:15:19.280]   We've got a stock portfolio over here.
[00:15:19.280 --> 00:15:22.160]   We're reviewing the property and casualty insurance.
[00:15:22.160 --> 00:15:23.760]   That type of work really appeals to me.
[00:15:23.760 --> 00:15:26.280]   And also the tax side of things really appeals to me.
[00:15:26.280 --> 00:15:32.480]   But as you're studying, just take note of the different things that that you find interesting and interview.
[00:15:32.480 --> 00:15:39.400]   And if you'll do those two things, then I think six months from now you can call me up and you can say, OK, I'm really interested in this type of business.
[00:15:39.640 --> 00:15:45.120]   And you can design a way into that particular area of planning.
[00:15:45.120 --> 00:15:48.720]   That's all I got for now, Leif. Is that any follow up questions for me?
[00:15:48.720 --> 00:15:51.760]   That's all really good.
[00:15:51.760 --> 00:16:04.760]   I think one follow up question would be, is there a model to help low income income people and make good money?
[00:16:05.000 --> 00:16:18.040]   Or is it kind of a side thing where you're going to have your high net worth clients that are your bread and butter and then have some on the side that you do for, you know, pro bono or just because you like to help people?
[00:16:18.040 --> 00:16:20.680]   I really don't think there's a model.
[00:16:20.680 --> 00:16:22.080]   Model. I really don't.
[00:16:22.080 --> 00:16:27.200]   Go work for Dave Ramsey and work with him, with his seminars, his radio program.
[00:16:27.200 --> 00:16:32.080]   It sounds silly, but you have to look and you have to see.
[00:16:32.080 --> 00:16:34.680]   Let me explain why I don't.
[00:16:35.480 --> 00:16:36.840]   I don't think there is much of a model.
[00:16:36.840 --> 00:16:55.480]   So to start with, more than any other person that I know personally in the financial advice space business, I think I, when I was a practicing financial advisor, I think I helped more low income people than anyone else I knew because that was my market.
[00:16:55.480 --> 00:16:58.760]   I started in the financial planning business when I was 23 years old.
[00:16:59.120 --> 00:17:06.800]   And so the people that I was calling on were primarily 23 year old people just starting to getting their first job, making $50,000 a year.
[00:17:06.800 --> 00:17:09.080]   I didn't come from a wealthy family.
[00:17:09.080 --> 00:17:20.560]   I worked with advisors who they came from wealthy parents and they just all of a sudden the first phone calls they could pick up the first phone calls they could make when they got in the business were to people earning hundreds of thousands of dollars, millions of dollars per year.
[00:17:20.560 --> 00:17:25.320]   They could sell giant cases and do very, very well, but I couldn't, I didn't have that market.
[00:17:25.720 --> 00:17:34.720]   And so my average client for my first couple of years really was a young single or newly married couple with a household income, right about the median income.
[00:17:34.720 --> 00:17:39.000]   And I, and I also was not a hardcore enough.
[00:17:39.000 --> 00:17:40.920]   I was, I should have been to make more money.
[00:17:40.920 --> 00:17:54.520]   I should have been more discriminating in who I was willing to go and see, but man, there were so many times I'd wind up at this little broken down house, this little, you know, double wide trailer, you know, working with some elderly person living on social security because that was where my heart was.
[00:17:54.520 --> 00:17:55.560]   I wanted to help them.
[00:17:55.880 --> 00:17:58.840]   But so other people would just, they would just turn around and leave.
[00:17:58.840 --> 00:18:01.840]   And I learned in time, like, I can't make a business on this.
[00:18:01.840 --> 00:18:10.520]   If you could make a business on it about the only time you could do it is if you're, if you're low income person had a large opportunity.
[00:18:10.520 --> 00:18:14.880]   So like they were the kind of person where they were probably going to be doing better in the future.
[00:18:14.880 --> 00:18:20.280]   In that case, then you could afford to do work with them if you sold insurance.
[00:18:20.600 --> 00:18:29.080]   So if they needed disability income insurance or life insurance, before the Affordable Care Act, I would from time to time sell some health insurance.
[00:18:29.080 --> 00:18:33.560]   The Affordable Care Act changed the whole market and the individual health insurance marketplace collapsed.
[00:18:33.560 --> 00:18:42.520]   So, so, but if you could sell some life insurance or disability income insurance, then you could maybe make enough money to make it worth your while.
[00:18:42.520 --> 00:18:44.000]   But it's just not there.
[00:18:44.000 --> 00:18:45.160]   And here's why.
[00:18:45.160 --> 00:18:48.880]   People who don't have a lot of money, they're primarily focusing on their needs.
[00:18:49.120 --> 00:18:55.880]   They're primarily focusing on their rent, their, their, their, their food, their, their, you know, their entertainment, etc.
[00:18:55.880 --> 00:19:04.440]   Second thing is people who don't have a lot of money are usually there because of a choice, choice or a series of choices they've made.
[00:19:04.440 --> 00:19:06.440]   Now, tragedy strikes a lot of people.
[00:19:06.440 --> 00:19:13.360]   But when you start working with people who are low income, you'll find very rarely that they have a low income because tragedy struck.
[00:19:13.360 --> 00:19:16.880]   And you'll usually find they have a low income because they just don't care about money.
[00:19:17.320 --> 00:19:22.920]   Well, if your job is trying to care about money, you can't help people who don't care about money.
[00:19:22.920 --> 00:19:25.840]   And there's just no where's the money going to come from?
[00:19:25.840 --> 00:19:34.240]   People for you as a, as a, as a competent professional, if you look at your business, you should be charging as a financial planner.
[00:19:34.240 --> 00:19:41.160]   You should, you should target an hourly wage of no less than a couple hundred dollars per hour when you're with a client.
[00:19:41.480 --> 00:19:50.160]   And you have to do that because, because your actual time to, of all of the infrastructure, the administrative expense, etc.
[00:19:50.160 --> 00:19:52.520]   You can't do anything less than that.
[00:19:52.520 --> 00:19:55.960]   So let's say that you were just going to say, I'm going to set my goal on a hundred thousand a year.
[00:19:55.960 --> 00:20:01.240]   And you should, that should be the bare minimum that you desire to make as a financial advisor.
[00:20:01.240 --> 00:20:03.200]   That should be the absolute minimum.
[00:20:03.800 --> 00:20:11.480]   So a hundred thousand dollars a year means you need to produce $50 per hour of every single hour on a 40 hour work week of value.
[00:20:11.480 --> 00:20:15.360]   Well, where's your revenue going to come from front of doing $50 an hour a week?
[00:20:15.360 --> 00:20:18.680]   You can't possibly spend 40 hours a week in front of clients.
[00:20:18.680 --> 00:20:29.440]   A busy, busy advisor, busy advisor, who's working hard is going to keep probably about 15 to 20 hours a week in front of clients.
[00:20:29.760 --> 00:20:38.200]   If you could keep 20 hours a week in front of clients or prospective clients week in, week out, if you actually did that, you would make half a million bucks a year.
[00:20:38.200 --> 00:20:45.720]   But to start with, if you could just do, keep 20 hours a week in front of clients, that automatically puts you at a hundred dollars an hour.
[00:20:45.720 --> 00:20:59.240]   Now to get in front of 20 clients a week, sorry, 20 hours a week in front of clients, that's going to require an additional 40 hours a week doing the client work, phoning to get those clients there, figuring out your marketing plan to get those clients there.
[00:20:59.240 --> 00:21:04.200]   So now all of a sudden it moved you up to 60 hour work week, which is about the normal starting week.
[00:21:04.200 --> 00:21:09.480]   And so basically, like you can't afford to sit and talk with somebody for less than a couple hundred dollars an hour.
[00:21:09.480 --> 00:21:14.080]   And yet what person do you know that doesn't have a lot of money?
[00:21:14.080 --> 00:21:23.760]   Have you ever met somebody who is broke, doesn't have a lot of money, who would be willing to sit down and write you a check for two, $300 an hour just to sit and talk with them for an hour?
[00:21:23.760 --> 00:21:25.560]   Have you ever had a conversation like that, Leif?
[00:21:25.560 --> 00:21:27.480]   No, I haven't.
[00:21:27.480 --> 00:21:28.600]   Yeah, they don't do it.
[00:21:29.000 --> 00:21:29.880]   They will not do it.
[00:21:29.880 --> 00:21:33.760]   So then you look and you say, well, how can I work with this person?
[00:21:33.760 --> 00:21:35.480]   How can I work with this person otherwise?
[00:21:35.480 --> 00:21:39.240]   People who are poor are not used to writing checks to professionals for their time.
[00:21:39.240 --> 00:21:40.760]   People who are wealthy are.
[00:21:40.760 --> 00:21:45.480]   They write checks to all kinds of people for their time because they have the money and they're used to allocating the money.
[00:21:45.480 --> 00:21:46.640]   But people who are poor aren't.
[00:21:46.640 --> 00:21:49.480]   So then you say, well, I've got to do it based upon commission.
[00:21:49.480 --> 00:21:57.080]   And that is true because then instead of you being written your check by the person, you're being written your check by the company whose products you're selling.
[00:21:57.400 --> 00:22:01.200]   Well, you can't sell investment products that are commission based to somebody who is low income.
[00:22:01.200 --> 00:22:08.400]   There's not enough money on a commission to make it worth your time again, unless they have $300,000 in their 401k when they're going to roll it over.
[00:22:08.400 --> 00:22:10.360]   That's what many advisors who do do that.
[00:22:10.360 --> 00:22:14.640]   So you're down to insurance products and you can sell somebody a life insurance product.
[00:22:14.640 --> 00:22:18.640]   But let's say you do a life insurance product that's a term life insurance product.
[00:22:18.640 --> 00:22:25.760]   And let's say you're working with somebody who's actually relatively low income and they need to buy, you know, half a million dollars of term life insurance.
[00:22:26.000 --> 00:22:32.720]   Well, the premiums on a half a million dollar term life insurance policy are going to be something like 500 bucks, 500 bucks a year.
[00:22:32.720 --> 00:22:38.440]   And when you're selling term life insurance, you're just a cheap company that brokers their business.
[00:22:38.440 --> 00:22:44.840]   Your commissions on a term life insurance product are going to be anywhere from, let's say, 75 to 110 percent of the first year premium.
[00:22:44.840 --> 00:22:48.720]   So you're talking 300 to 550 dollars of revenue.
[00:22:49.080 --> 00:22:59.120]   So but the amount of time that it requires, however, just to sell somebody a 300, sorry, a half a million dollar term life insurance policy is very significant.
[00:22:59.120 --> 00:23:02.440]   Usually most people, it'll be in a situation like that.
[00:23:02.440 --> 00:23:06.320]   It'll be a minimum of an initial meeting to find out their situation.
[00:23:06.320 --> 00:23:08.560]   Then you'll have a second meeting.
[00:23:08.560 --> 00:23:12.920]   And if you are, if everything goes great, they really want life insurance.
[00:23:12.920 --> 00:23:16.120]   Let's say that you that they buy the policy on the second meeting.
[00:23:16.120 --> 00:23:17.400]   Now you're in it for two hours.
[00:23:17.600 --> 00:23:22.440]   But it's two hours plus 30 minutes to drive there, 30 minutes to drive back or for them to come to your office.
[00:23:22.440 --> 00:23:26.720]   Or then you have to do the work of creating the proposal and you have to figure out where did I get this person.
[00:23:26.720 --> 00:23:38.360]   And for every you only sell one life insurance policy for for every five people, 10 people that you meet if you're doing referred lead prospecting and five people that that will sit and talk with you.
[00:23:38.360 --> 00:23:43.960]   So your closing rate is going to be one out of three, one out of five on life insurance could be a little bit higher if you're really good.
[00:23:43.960 --> 00:23:45.280]   But it never gets that much higher.
[00:23:45.560 --> 00:23:52.280]   So you actually are going to go through 10 hours of work to sell one person a life insurance policy.
[00:23:52.280 --> 00:23:53.760]   My ratio there was five to one.
