
[00:00:00.000 --> 00:00:02.180]   (beeping)
[00:05:29.660 --> 00:05:32.220]   and the good thing about fixing your house payment is,
[00:05:32.220 --> 00:05:34.140]   it's not like rent, like you, sorry, Duncan,
[00:05:34.140 --> 00:05:36.900]   don't mean to twist the knife in the wound here,
[00:05:36.900 --> 00:05:38.500]   or salt in the wound,
[00:05:38.500 --> 00:05:41.500]   but that fixed payment is gonna be,
[00:05:41.500 --> 00:05:42.620]   that's something you can plan on now,
[00:05:42.620 --> 00:05:44.160]   and if you make more money over time,
[00:05:44.160 --> 00:05:45.420]   if your mortgage payment is fixed,
[00:05:45.420 --> 00:05:47.380]   hopefully, you can increase your savings over time,
[00:05:47.380 --> 00:05:48.220]   and that helps.
[00:05:48.220 --> 00:05:51.140]   I still think that, it's probably what happened was,
[00:05:51.140 --> 00:05:53.700]   40 to 45% is probably too high,
[00:05:53.700 --> 00:05:55.380]   especially for someone in their 30s,
[00:05:55.380 --> 00:05:56.980]   that's probably too high of a savings rate.
[00:05:56.980 --> 00:05:58.500]   You should be enjoying yourself a little more,
[00:05:58.500 --> 00:05:59.640]   and the good thing is,
[00:05:59.640 --> 00:06:01.500]   you left yourself a margin of safety,
[00:06:01.500 --> 00:06:04.980]   where you were able to go from 45% to 25%,
[00:06:04.980 --> 00:06:06.300]   and that's still higher than, I don't know,
[00:06:06.300 --> 00:06:09.060]   98% of the population in terms of a savings rate,
[00:06:09.060 --> 00:06:11.460]   so I think you're probably just fine here,
[00:06:11.460 --> 00:06:14.180]   because you gave yourself that margin of safety,
[00:06:14.180 --> 00:06:16.620]   and you can always probably slowly tick it up over time.
[00:06:16.620 --> 00:06:17.820]   I've mentioned on the show a few times,
[00:06:17.820 --> 00:06:21.060]   my goal for most people is just to get it to double digits,
[00:06:21.060 --> 00:06:22.980]   but life is messy like that,
[00:06:22.980 --> 00:06:24.320]   and it's gonna ebb and flow,
[00:06:24.320 --> 00:06:26.740]   and go up and down based on what happens,
[00:06:26.740 --> 00:06:29.740]   but I mean, if I just rented and didn't have kids,
[00:06:29.740 --> 00:06:31.120]   could my savings rate be way higher?
[00:06:31.120 --> 00:06:33.820]   Sure, but that's not the life that I've chosen to live,
[00:06:33.820 --> 00:06:36.560]   so it kinda depends what you're trying to do here.
[00:06:36.560 --> 00:06:39.700]   - Yeah, and I mean, we're the compound,
[00:06:39.700 --> 00:06:41.580]   so I feel like we'd be remiss not mentioning,
[00:06:41.580 --> 00:06:44.020]   it sounds like they did a smart thing
[00:06:44.020 --> 00:06:46.780]   by saving a lot earlier on, right?
[00:06:46.780 --> 00:06:49.100]   And so now, given that,
[00:06:49.100 --> 00:06:52.140]   something in the market that can compound, which is nice.
[00:06:52.140 --> 00:06:54.620]   - That's a good thing, because saving more early,
[00:06:54.620 --> 00:06:57.060]   we've looked at the examples of this, right?
[00:06:57.060 --> 00:06:58.580]   Saving more early can help you later on,
[00:06:58.580 --> 00:07:00.840]   because you get the compounding wind at your back,
[00:07:00.840 --> 00:07:02.020]   so that happens.
[00:07:02.020 --> 00:07:03.820]   All right, people are saying
[00:07:03.820 --> 00:07:06.420]   that I look like a grizzly bear with my beard.
[00:07:06.420 --> 00:07:08.900]   - I like it, I think it looks good.
[00:07:08.900 --> 00:07:10.140]   - Do grizzly bears have this kind of white
[00:07:10.140 --> 00:07:10.980]   in their beard like me?
[00:07:10.980 --> 00:07:12.540]   I don't think so, all right.
[00:07:12.540 --> 00:07:14.220]   Let's do another one.
[00:07:14.220 --> 00:07:16.860]   Okay, up next, we have a question from John.
[00:07:16.860 --> 00:07:18.100]   I heard Michael say recently
[00:07:18.100 --> 00:07:20.100]   that he had moved all of his cash on Marcus
[00:07:20.100 --> 00:07:21.700]   to a municipal bond ETF.
[00:07:21.700 --> 00:07:25.760]   Moving from a 1.6% yield to a 3.5% makes sense,
[00:07:25.760 --> 00:07:27.360]   but what about the total return?
[00:07:27.360 --> 00:07:28.540]   If rates keep rising,
[00:07:28.540 --> 00:07:31.180]   then the principle of those bond funds will go down.
[00:07:31.180 --> 00:07:33.920]   I've been buying a short-term bond fund recently,
[00:07:33.920 --> 00:07:36.060]   but the return continues to go down
[00:07:36.060 --> 00:07:37.420]   because of rising rates.
[00:07:37.420 --> 00:07:39.020]   With an online savings account,
[00:07:39.020 --> 00:07:40.140]   you don't have that problem.
[00:07:40.140 --> 00:07:42.940]   Should I move all of my online savings to short-term bonds?
[00:07:42.940 --> 00:07:44.820]   Am I missing something?
[00:07:44.820 --> 00:07:46.580]   My math is always so confusing to me.
[00:07:46.580 --> 00:07:48.180]   I have so much trouble with this.
[00:07:48.180 --> 00:07:49.180]   - Well, here's the thing.
[00:07:49.180 --> 00:07:51.660]   All else equal, short-term bonds should protect you
[00:07:51.660 --> 00:07:53.660]   more against rising rates than long-term bonds.
[00:07:53.660 --> 00:07:55.380]   Long-term bonds are getting hammered right now.
[00:07:55.380 --> 00:07:56.860]   Short-term bonds are getting hit a little bit.
[00:07:56.860 --> 00:07:58.620]   John, do a chart on here.
[00:07:58.620 --> 00:08:01.060]   This is two different short-term bond funds.
[00:08:01.060 --> 00:08:03.340]   Vanguard short-term bond fund and iShares,
[00:08:03.340 --> 00:08:04.780]   one to three-year treasury bond.
[00:08:04.780 --> 00:08:07.780]   And this is their drawdown since the start of the rate rise.
[00:08:07.780 --> 00:08:10.580]   So you can see the Vanguard one is down 6%,
[00:08:10.580 --> 00:08:11.900]   iShares is down 4%.
[00:08:11.900 --> 00:08:12.980]   The reason for that difference is
[00:08:12.980 --> 00:08:14.940]   Vanguard holds some corporate bonds.
[00:08:14.940 --> 00:08:17.220]   I think 25% of the fund is in corporates
[00:08:17.220 --> 00:08:18.140]   and other types of bonds,
[00:08:18.140 --> 00:08:21.060]   whereas the iShares one is just strictly government.
[00:08:21.060 --> 00:08:22.620]   And so that's kind of the difference there.
[00:08:22.620 --> 00:08:24.500]   But short-term bonds do protect you
[00:08:24.500 --> 00:08:27.060]   more against rising rates than long-term bonds.
[00:08:27.060 --> 00:08:28.900]   But you're still gonna have some interest rate risk
[00:08:28.900 --> 00:08:31.820]   if money, if rates rise.
[00:08:31.820 --> 00:08:34.540]   That can't be, sorry, that's never gonna go away
[00:08:34.540 --> 00:08:35.580]   unless you're ultra short.
[00:08:35.580 --> 00:08:37.540]   And that's what online savings accounts effectively are.
[00:08:37.540 --> 00:08:39.000]   There's no interest rate risk.
[00:08:39.000 --> 00:08:40.540]   But the trade-off here is what do you want more,
[00:08:40.540 --> 00:08:41.660]   yield or safety?
[00:08:41.660 --> 00:08:43.540]   With an online savings account,
[00:08:43.540 --> 00:08:44.580]   you're going to get more safety
[00:08:44.580 --> 00:08:45.780]   'cause there is no interest rate risk.
[00:08:45.780 --> 00:08:47.820]   They can lower and raise the rates,
[00:08:47.820 --> 00:08:50.740]   but they're not gonna be affected by bond yields changing
[00:08:50.740 --> 00:08:52.220]   and the prices changing.
[00:08:52.220 --> 00:08:54.160]   So if you want no interest rate risk,
[00:08:54.160 --> 00:08:56.140]   put it in an online savings account,
[00:08:56.140 --> 00:08:59.900]   maybe a CD, because you know what that rate's going to be.
[00:08:59.900 --> 00:09:00.740]   And if you're willing to accept
[00:09:00.740 --> 00:09:02.140]   some minor fluctuations in prices
[00:09:02.140 --> 00:09:04.180]   and you want higher yields, that's the trade-off.
[00:09:04.180 --> 00:09:06.900]   So you could get three to 3.5% right now
[00:09:06.900 --> 00:09:08.580]   in a short-term bond fund,
[00:09:08.580 --> 00:09:11.900]   whereas I think the range for online savings accounts now
[00:09:11.900 --> 00:09:14.140]   is something like 1.75 to two, probably,
[00:09:14.140 --> 00:09:15.380]   depending on where you get it.
[00:09:15.380 --> 00:09:18.140]   Ally, SoFi, Capital One, all those different places.
[00:09:18.140 --> 00:09:19.780]   You can chop around a little bit.
[00:09:19.780 --> 00:09:21.220]   So that's the trade-off.
[00:09:21.220 --> 00:09:23.220]   Are you looking for that yield that's higher
[00:09:23.220 --> 00:09:26.200]   and also gonna lead to some price fluctuations?
[00:09:26.200 --> 00:09:29.020]   Or do you want the safety of no interest rate risk
[00:09:29.020 --> 00:09:30.200]   and you're gonna have to accept a lower yield?
[00:09:30.200 --> 00:09:31.660]   That's a trade-off.
[00:09:31.660 --> 00:09:32.700]   - Do you think we'll see,
[00:09:32.700 --> 00:09:34.700]   you were talking about this on yesterday's Animal Spirits.
[00:09:34.700 --> 00:09:36.700]   Do you think we'll see some regulation at some point
[00:09:36.700 --> 00:09:40.860]   on banks mandating a certain yield spread or something?
[00:09:40.860 --> 00:09:43.580]   'Cause you were talking about what they're getting
[00:09:43.580 --> 00:09:45.380]   and then what they're giving to the consumer
[00:09:45.380 --> 00:09:46.780]   is very, very different.
[00:09:46.780 --> 00:09:47.680]   - No, probably not.
[00:09:47.680 --> 00:09:48.820]   I don't think they-- - Probably not, okay.
[00:09:48.820 --> 00:09:51.320]   - No, the banks probably have enough money to,
[00:09:51.320 --> 00:09:52.580]   they can set the rates whatever they want.
[00:09:52.580 --> 00:09:54.260]   If they have enough deposits coming in,
[00:09:54.260 --> 00:09:55.580]   it's basically a function of deposits.
[00:09:55.580 --> 00:09:57.220]   Banks have so much money in deposits,
[00:09:57.220 --> 00:09:58.060]   they don't have to pay out
[00:09:58.060 --> 00:09:59.860]   high rates of savings right now.
[00:09:59.860 --> 00:10:02.420]   Someone showed actually a conversion
[00:10:02.420 --> 00:10:03.860]   on Twitter this morning saying,
[00:10:03.860 --> 00:10:07.580]   "When the Fed funds rate was this high in 2018,
[00:10:07.580 --> 00:10:08.660]   "the online savings accounts
[00:10:08.660 --> 00:10:11.180]   "were like 25 to 50 basis points higher."
[00:10:11.180 --> 00:10:12.220]   So they've just kind of decided,
[00:10:12.220 --> 00:10:13.060]   "Hey, you know what?
[00:10:13.060 --> 00:10:14.640]   "We're not gonna raise the rates as much.
[00:10:14.640 --> 00:10:15.780]   "We have enough demand.
[00:10:15.780 --> 00:10:16.620]   "We have enough deposits.
[00:10:16.620 --> 00:10:17.460]   "We're fine.
[00:10:17.460 --> 00:10:18.280]   "We don't need to pay."
[00:10:18.280 --> 00:10:19.540]   So when they need to bring more money in,
[00:10:19.540 --> 00:10:20.380]   then they raise the yields.
[00:10:20.380 --> 00:10:21.620]   It's kind of a function of supply and demand
[00:10:21.620 --> 00:10:23.020]   more than anything.
[00:10:23.020 --> 00:10:23.840]   - Gotcha.
[00:10:23.840 --> 00:10:25.680]   Makes sense, I guess. - Let's do another one.
[00:10:25.680 --> 00:10:26.520]   Yeah.
[00:10:26.520 --> 00:10:29.420]   - Okay, so up next we have a question from Tim.
[00:10:31.260 --> 00:10:32.100]   Okay.
[00:10:32.100 --> 00:10:34.120]   I'm 50 years old and in my peak earning years.
[00:10:34.120 --> 00:10:35.980]   However, the pandemic has made me rethink
[00:10:35.980 --> 00:10:37.380]   my retirement plan.
[00:10:37.380 --> 00:10:39.300]   I want to move to a low-cost country
[00:10:39.300 --> 00:10:40.520]   where my parents live.
[00:10:40.520 --> 00:10:42.880]   They're in their 70s and relatively healthy.
[00:10:42.880 --> 00:10:44.060]   I want to spend more time with them
[00:10:44.060 --> 00:10:46.580]   before they become too old to do anything.
[00:10:46.580 --> 00:10:47.700]   If I sell my house now,
[00:10:47.700 --> 00:10:49.180]   I will have roughly $2 million
[00:10:49.180 --> 00:10:52.180]   between my 401(k), IRA, and brokerage accounts.
[00:10:52.180 --> 00:10:54.020]   I intend to implement a three-bucket strategy
[00:10:54.020 --> 00:10:57.100]   with most equity investment and index funds.
[00:10:57.100 --> 00:10:59.780]   My living expenses in the low-cost country
[00:10:59.780 --> 00:11:01.260]   will be about $20,000 a year,
[00:11:01.260 --> 00:11:02.980]   assuming no big surprises.
[00:11:02.980 --> 00:11:05.380]   I already bought a small condo there.
[00:11:05.380 --> 00:11:09.020]   I also plan to incur $20,000 of taxes per year
[00:11:09.020 --> 00:11:11.440]   to do a Roth conversion after I retire.
[00:11:11.440 --> 00:11:12.500]   You're gonna have to explain that part.
[00:11:12.500 --> 00:11:14.020]   I have no idea what they're talking about.
[00:11:14.020 --> 00:11:17.020]   I may move back to the U.S. after 10 to 20 years,
[00:11:17.020 --> 00:11:19.020]   but it's difficult to predict the exact timing.
[00:11:19.020 --> 00:11:20.340]   I'm a bit scared to pull the trigger
[00:11:20.340 --> 00:11:21.700]   seeing the current market volatility
[00:11:21.700 --> 00:11:23.020]   and knowing I won't get another job
[00:11:23.020 --> 00:11:24.900]   with the same salary if I quit now.
[00:11:24.900 --> 00:11:26.020]   What are your thoughts?
[00:11:26.020 --> 00:11:28.220]   What am I missing in my plan?
[00:11:28.220 --> 00:11:30.100]   All right, so this is another lifestyle question.
[00:11:30.100 --> 00:11:31.260]   And again, someone might look at this and say,
[00:11:31.260 --> 00:11:32.220]   "Oh, you have $2 million.
[00:11:32.220 --> 00:11:34.020]   "Boo-hoo, tough choice."
[00:11:34.020 --> 00:11:35.980]   But it's a choice nonetheless.
[00:11:35.980 --> 00:11:38.300]   This is a big shift, obviously.
[00:11:38.300 --> 00:11:39.780]   And I think good on this person
[00:11:39.780 --> 00:11:41.140]   for choosing family over work.
[00:11:41.140 --> 00:11:43.460]   I actually find that very noble.
[00:11:43.460 --> 00:11:44.280]   Here's the thing.
[00:11:44.280 --> 00:11:45.360]   I think if you make this type of move,
[00:11:45.360 --> 00:11:47.680]   you have 10 to 20 years to figure something out
[00:11:47.680 --> 00:11:49.540]   and think about your next step, that's a very long time.
[00:11:49.540 --> 00:11:51.540]   And you're worried about finding another salary.
[00:11:51.540 --> 00:11:53.100]   Who knows what your life is gonna look like then?
[00:11:53.100 --> 00:11:54.760]   And it's possible with that much money,
[00:11:54.760 --> 00:11:56.660]   you may not have to find another job.
[00:11:56.660 --> 00:11:57.500]   You have plenty of time here.
[00:11:57.500 --> 00:11:59.500]   So the fact that your living standards
[00:11:59.500 --> 00:12:00.900]   are gonna drop so precipitously
[00:12:00.900 --> 00:12:02.720]   for moving to a low-cost country,
[00:12:02.720 --> 00:12:04.000]   that helps you a ton.
[00:12:04.000 --> 00:12:05.460]   So $20,000 to live.
[00:12:05.460 --> 00:12:06.740]   I don't wanna get into the tax stuff.
[00:12:06.740 --> 00:12:08.260]   They're talking about doing a Roth conversion.
[00:12:08.260 --> 00:12:11.140]   They're following the Bill Sweet plan here.
[00:12:11.140 --> 00:12:14.700]   They're taking some of those traditional IRA or 401(k)
[00:12:14.700 --> 00:12:16.780]   balances and converting them to Roths.
[00:12:16.780 --> 00:12:19.700]   I'll leave that one to Bill someday.
[00:12:19.700 --> 00:12:22.940]   But I mean, I guess I don't know
[00:12:22.940 --> 00:12:24.180]   what the career has to be here,
[00:12:24.180 --> 00:12:25.860]   but remote work probably makes it easier
[00:12:25.860 --> 00:12:27.340]   than ever to find something.
[00:12:27.340 --> 00:12:28.180]   But even if you don't,
[00:12:28.180 --> 00:12:30.280]   you're still with $2 million at age 50, you're fine.
[00:12:30.280 --> 00:12:33.300]   So if you take 20K out of a $2 million portfolio,
[00:12:33.300 --> 00:12:35.060]   that's 1% spending rate.
[00:12:35.060 --> 00:12:36.500]   That's absurdly low.
[00:12:36.500 --> 00:12:38.540]   And again, life doesn't happen in a straight line,
[00:12:38.540 --> 00:12:41.180]   but let's do a simple straight line calculation here
[00:12:41.180 --> 00:12:42.180]   because it's just easier.
[00:12:42.180 --> 00:12:43.000]   So I know why they do that.
[00:12:43.000 --> 00:12:45.260]   So let's say you take that 20K
[00:12:45.260 --> 00:12:48.100]   and your lifestyle is gonna increase more than you think.
[00:12:48.100 --> 00:12:51.540]   So let's put in a 5% inflation rate every year, right?
[00:12:51.540 --> 00:12:53.780]   For spending because who knows what's gonna happen
[00:12:53.780 --> 00:12:55.220]   and maybe you just wanna enjoy yourself a little more
[00:12:55.220 --> 00:12:56.060]   in this new country.
[00:12:56.060 --> 00:12:58.560]   So I'm building in a margin of safety.
[00:12:58.560 --> 00:13:01.020]   And let's assume you're investing this money
[00:13:01.020 --> 00:13:02.440]   relatively conservatively in your bucket.
[00:13:02.440 --> 00:13:04.500]   So we're only gonna assume a 4% annual return, right?
[00:13:04.500 --> 00:13:05.700]   I'm being very conservative here
[00:13:05.700 --> 00:13:07.060]   because I wanna leave a margin of safety
[00:13:07.060 --> 00:13:08.700]   if they're not gonna be working.
[00:13:08.700 --> 00:13:11.700]   And actually with bonds at 3% now, a 60/40 portfolio,
[00:13:11.700 --> 00:13:12.540]   Duncan, what would you have to earn
[00:13:12.540 --> 00:13:14.780]   in the stock market to get a 4% return?
[00:13:14.780 --> 00:13:16.260]   Do some math.
[00:13:16.260 --> 00:13:17.580]   Is that Gal Panaka's gift?
[00:13:17.580 --> 00:13:18.420]   - I have no idea.
[00:13:18.420 --> 00:13:20.020]   - Four and a half percent in the stock market.
[00:13:20.020 --> 00:13:21.420]   It's not that bad.
[00:13:21.420 --> 00:13:26.100]   So if you took that $20,000 out initially in year one
