
[00:00:00.000 --> 00:00:05.000]   [Music]
[00:05:12.000 --> 00:05:19.000]   That's the knowledge that liberates from lust, the knowledge which is faith.
[00:05:19.000 --> 00:05:26.000]   It's a knowledge so real and so precious and so satisfying to your soul
[00:05:26.000 --> 00:05:37.000]   that when any attitude or emotion or thought or addiction threatens to diminish your capacity to have and enjoy that knowledge,
[00:05:37.000 --> 00:05:43.000]   you fight it as though your very life were threatened, which it is.
[00:05:43.000 --> 00:05:56.000]   Do you remember 1 Peter 2, 11? "Abstain from lustful passions that wage war against your soul."
[00:05:56.000 --> 00:06:03.000]   Your life is at stake in the way you fight your enemy called lust.
[00:06:03.000 --> 00:06:10.000]   That clip was taken from John Piper's sermon, "Battling the Unbelief of Lust," which he preached on November 13, 1988.
[00:06:10.000 --> 00:06:15.000]   He develops this connection between lust and unbelief more fully in his book, "Future Grace."
[00:06:15.000 --> 00:06:21.000]   There, Pastor John writes, "The battle against lust is absolutely necessary for our salvation
[00:06:21.000 --> 00:06:25.000]   because that battle is the battle against unbelief."
[00:06:25.000 --> 00:06:28.000]   That's from chapter 27 of his book, "Future Grace."
[00:06:28.000 --> 00:06:33.000]   You can find more information about the book on the book page we have at DesiringGod.org.
[00:06:33.000 --> 00:06:37.000]   Click on "Books" and then click on the title, "Future Grace."
[00:06:37.000 --> 00:06:43.000]   Well, as we have mentioned recently, this week we host our 12th and final national conference here in Minneapolis.
[00:06:43.000 --> 00:06:45.000]   Look at the book, "Reading the Bible for Yourself."
[00:06:45.000 --> 00:06:48.000]   It should be a wonderful conference.
[00:06:48.000 --> 00:06:52.000]   Well, reading the Bible for ourselves is often just a matter of time.
[00:06:52.000 --> 00:06:57.000]   So how can a busy mom with young kids and a full schedule find the time she needs to read her Bible?
[00:06:57.000 --> 00:07:01.000]   Tomorrow, Pastor John will offer some very practical advice to this mom.
[00:07:01.000 --> 00:07:04.000]   I'm your host, Tony Reinke. We'll see you tomorrow on the Ask Pastor John Podcast.
[00:07:04.000 --> 00:07:05.000]   [Poster]
[00:07:06.000 --> 00:07:07.000]   [End of Audio]
[00:07:08.000 --> 00:07:09.000]   [End of Audio]
[00:07:10.000 --> 00:07:11.000]   [End of Audio]
[00:07:11.000 --> 00:07:21.000]   [BLANK_AUDIO]

