
[00:00:00.000 --> 00:00:04.380]   [music]
[00:10:19.680 --> 00:10:22.520]   verse is talking about.
[00:10:22.520 --> 00:10:24.000]   Sobering and vivid.
[00:10:24.000 --> 00:10:30.860]   This clip was taken from a sermon on John 3, 16 to 21, titled "This is the Judgment.
[00:10:30.860 --> 00:10:34.920]   Light has come into the world," preached on May 17, 2009.
[00:10:34.920 --> 00:10:40.760]   The whole thing is available in audio and in video at DesiringGod.org.
[00:10:40.760 --> 00:10:42.400]   If you have a sermon clip to share, email me.
[00:10:42.400 --> 00:10:45.800]   Give me your name, hometown, the sermon title, the timestamp of where the clip happens in
[00:10:45.800 --> 00:10:47.920]   the audio and make a note of what stands out to you.
[00:10:47.920 --> 00:10:53.680]   Put the word clip in the subject line of an email and send it to me at AskPastorJohn@DesiringGod.org.
[00:10:53.680 --> 00:10:59.000]   That's my email address, AskPastorJohn@DesiringGod.org.
[00:10:59.000 --> 00:11:04.060]   Well faith and hope, we need both of them, faith and hope, but what exactly is the difference
[00:11:04.060 --> 00:11:07.040]   between them, between faith and hope?
[00:11:07.040 --> 00:11:08.040]   I'm your host Tony Reinke.
[00:11:08.040 --> 00:11:12.360]   We are rejoined in studio with Pastor John for that when we return on Friday.
[00:11:12.360 --> 00:11:12.860]   We'll see you then.
[00:11:12.860 --> 00:11:13.360]   [End of Audio]
[00:11:13.360 --> 00:11:14.360]   1
[00:11:14.360 --> 00:11:27.360]   Desiring God.org Page 1 of 2

