
[00:00:00.000 --> 00:00:05.000]   [Music]
[00:05:35.000 --> 00:05:41.000]   "How can eternal security be both certain and also conditional at the same time?
[00:05:41.000 --> 00:05:44.000]   Can it be both?" You won't want to miss that episode.
[00:05:44.000 --> 00:05:49.000]   Until then, like Kevin did, email your questions to us at askpastorjohn@desiringgod.org
[00:05:49.000 --> 00:05:54.000]   and visit us online at desiringgod.org to find thousands of books, articles, sermons, and other resources,
[00:05:54.000 --> 00:06:03.000]   all free of charge from John Piper and all intended to help explain why God is most glorified in us when we are most satisfied in him.
[00:06:03.000 --> 00:06:06.000]   I'm your host, Tony Reinke. Have a great weekend.
[00:06:06.000 --> 00:06:08.000]   [END]
[00:06:09.000 --> 00:06:10.000]   .
[00:06:10.000 --> 00:06:11.000]   .
[00:06:11.000 --> 00:06:21.000]   [BLANK_AUDIO]

