
[00:00:00.000 --> 00:00:05.200]   With Kroger Brand products from Ralphs, you can make all your favorite things this holiday season.
[00:11:08.200 --> 00:11:11.600]   It's so exciting. And I mean, I love that you're doing it.
[00:11:11.600 --> 00:11:19.400]   I wish I was thinking this morning, I just came from a meeting early this morning and on my way home for this interview.
[00:11:19.400 --> 00:11:25.600]   And I was thinking if the podcasting world had existed when I was in high school,
[00:11:25.600 --> 00:11:33.000]   I can't even imagine where I would be in my own personal knowledge and career today,
[00:11:33.000 --> 00:11:38.700]   because it gives you such amazing access to people from a diverse range of experiences.
[00:11:38.700 --> 00:11:45.800]   And I spent thousands of dollars on educational products all through high school and college.
[00:11:45.800 --> 00:11:49.700]   And when I look at the ability now to listen to a podcast, listen to someone like you,
[00:11:49.700 --> 00:11:54.200]   who's had 15 or 20 years of experience in a specific business,
[00:11:54.200 --> 00:12:00.200]   or go and listen to people from all different backgrounds, what an amazing resource.
[00:12:00.200 --> 00:12:03.300]   And I love that. I mean, I feel the same thing like you do,
[00:12:03.300 --> 00:12:09.300]   that it's just it's fun to be able to teach somebody something and then get that email.
[00:12:09.300 --> 00:12:12.600]   I mean, it just it's so heartwarming to get that email of someone saying,
[00:12:12.600 --> 00:12:16.700]   "I never knew this until you explained it," and it makes it all feel worth it.
[00:12:16.700 --> 00:12:20.200]   Absolutely. You mentioned you didn't feel like you knew what you were doing.
[00:12:20.200 --> 00:12:30.300]   Do you ever still feel that way? Probably more so in the sense that the investment management industry,
[00:12:30.300 --> 00:12:34.300]   ultimately what's sold is the ability to predict the future.
[00:12:34.300 --> 00:12:41.800]   That is why hedge funds can charge 2 and 20 percent, 20 percent of profits.
[00:12:41.800 --> 00:12:44.700]   That's why people often hire advisors.
[00:12:44.700 --> 00:12:46.500]   I mean, sometimes they won't admit it,
[00:12:46.500 --> 00:12:53.600]   but they expect you to be able to know what's going on and to predict what's going on.
[00:12:53.600 --> 00:12:56.300]   And that was one of my other frustrations.
[00:12:56.300 --> 00:13:03.300]   I mean, I certainly had my best guess, but it's been so refreshing to admit,
[00:13:03.300 --> 00:13:05.500]   "Yeah, I don't know what's going to happen."
[00:13:05.500 --> 00:13:11.700]   And so when you do that, you realize, well, there's certainly still a lot you don't know.
[00:13:11.700 --> 00:13:15.900]   But I don't feel I'm more of a, that's why I like the name of your show,
[00:13:15.900 --> 00:13:23.600]   Radical Personal Finance, because I've always been somewhat a radical in terms of unconventional wisdom,
[00:13:23.600 --> 00:13:35.100]   in terms of how, just trying to figure out the business and realizing that a lot of what serves as conventional advice
[00:13:35.100 --> 00:13:38.800]   and practices just doesn't work.
[00:13:38.800 --> 00:13:46.300]   And even something like modern portfolio theory, which I did an episode yesterday on.
[00:13:46.300 --> 00:13:49.700]   I listened to it. It was excellent. I was glad that you did it.
[00:13:49.700 --> 00:13:51.300]   But that's conventional advice, right?
[00:13:51.300 --> 00:13:55.100]   But you realize it doesn't necessarily apply to everyone, and there's some challenges with it.
[00:13:55.100 --> 00:13:58.300]   But you're taught in school, it's what everybody does.
[00:13:58.300 --> 00:14:04.000]   But then once you get into the industry, you realize, yeah, well, people sort of have that and might use it,
[00:14:04.000 --> 00:14:07.500]   but oftentimes they do something completely different.
[00:14:07.500 --> 00:14:14.400]   I struggle with the psychological concept that as humans, it seems like we desire a sense of certainty.
[00:14:14.400 --> 00:14:17.400]   And there are some things over which we can gain a sense of certainty,
[00:14:17.400 --> 00:14:19.400]   but there are many things that are just uncertain.
[00:14:19.400 --> 00:14:23.900]   But we're uncomfortable with a sense of uncertainty.
[00:14:23.900 --> 00:14:28.600]   And modern portfolio theory is an excellent example.
[00:14:28.600 --> 00:14:33.900]   And I'm glad that guys like you are talking about it.
[00:14:33.900 --> 00:14:39.000]   And hopefully, I'm going to try to teach my way through it from the academic perspective.
[00:14:39.000 --> 00:14:43.300]   But once you understand it, then you can understand the flaws.
[00:14:43.300 --> 00:14:49.400]   But the problem is that many people try to glom onto an idea and say, "Well, this is how things are."
[00:14:49.400 --> 00:14:52.200]   And then everything gets translated in light of that.
[00:14:52.200 --> 00:14:57.200]   Theories are helpful, but you can't place too much...
[00:14:57.200 --> 00:14:59.300]   It's like trying to drive looking in the rearview mirror.
[00:14:59.300 --> 00:15:01.700]   That's what inherently everything is about.
[00:15:01.700 --> 00:15:07.100]   And the theories are helpful, maybe as a way to guide thinking, just like economic theory is helpful.
[00:15:07.100 --> 00:15:11.800]   But you can't take them to the extreme to say, "This gives me certainty."
[00:15:11.800 --> 00:15:17.500]   And I feel like with advisors, the challenge with advisors is that when you are an advisor to somebody,
[00:15:17.500 --> 00:15:21.500]   when you are a fiduciary, you feel that...
[00:15:21.500 --> 00:15:23.500]   I mean, at least I did, and I'm sure you did.
[00:15:23.500 --> 00:15:29.900]   I mean, tell me if you did or not, but I always felt that responsibility so keenly.
[00:15:29.900 --> 00:15:32.700]   And it affects how you provide advice.
[00:15:32.700 --> 00:15:37.900]   And you have to work hard to find the clients that value your ability to say,
[00:15:37.900 --> 00:15:43.100]   "This is the best guess that I can make, but I don't know if this is going to work or not."
[00:15:43.100 --> 00:15:47.700]   But it's one thing to feel comfortable with your knowledge background and what you do know,
[00:15:47.700 --> 00:15:52.000]   and look at your own personal financial situation and say, "I'm comfortable with this risk."
[00:15:52.000 --> 00:15:54.800]   It's another thing when you're managing somebody's life savings,
[00:15:54.800 --> 00:15:59.700]   and you realize what a major impact you can have.
[00:15:59.700 --> 00:16:02.900]   And it's a heavy...
[00:16:02.900 --> 00:16:07.800]   At least I always found it to be a heavy responsibility and even a burden.
[00:16:07.800 --> 00:16:09.400]   I agree with you.
[00:16:09.400 --> 00:16:18.500]   And one reason I like the institutional space in working with a university is it really...
[00:16:18.500 --> 00:16:23.400]   It was the institution's money, but it wasn't anyone's money on the board.
[00:16:23.400 --> 00:16:26.300]   And so there was a degree of separation.
[00:16:26.300 --> 00:16:31.800]   But one of the most eye-opening moments for me is we used to also manage money for financial planners.
[00:16:31.800 --> 00:16:33.900]   And so the financial planner would always interact with the client,
[00:16:33.900 --> 00:16:35.600]   and I would never really see the client.
[00:16:35.600 --> 00:16:37.500]   We would manage pools of money.
[00:16:37.500 --> 00:16:44.000]   But during the fall of 2008, when after Lehman had gone bankrupt, the markets were collapsing,
[00:16:44.000 --> 00:16:49.400]   this financial planner asked me to come out and speak to their clients.
[00:16:49.400 --> 00:16:54.000]   And literally, their clients were mostly 55- and 60-year-olds,
[00:16:54.000 --> 00:16:59.800]   with just deer-in-the-headlight look in their eyes, absolutely terrified.
[00:16:59.800 --> 00:17:05.300]   And I'm up there by myself, trying to...
[00:17:05.300 --> 00:17:13.300]   You know, October 2008, trying to give them a sense of confidence that the world was not going to end.
[00:17:13.300 --> 00:17:21.900]   And I felt that weight, and they left somewhat pacified, but that feeling never left me.
[00:17:21.900 --> 00:17:28.600]   And after I left my prior firm, I did start a registered investment advisor for a while,
[00:17:28.600 --> 00:17:35.600]   and thought about taking on clients, and quickly realized that I can never manage money for somebody else again.
[00:17:35.600 --> 00:17:42.800]   I oversee my mother-in-laws, I oversee my parents, but you ask,
[00:17:42.800 --> 00:17:44.600]   "Do I ever feel like I don't know what I'm doing?"
[00:17:44.600 --> 00:17:51.700]   I'm sort of at that point, in the sense that I don't feel comfortable telling people what to do with their money.
[00:17:51.700 --> 00:18:00.500]   I feel comfortable teaching, providing education, but I don't want the stress of making a bad decision,
[00:18:00.500 --> 00:18:02.500]   and potentially impacting them.
[00:18:02.500 --> 00:18:07.800]   And I feel for investment advisors that do that, because it's very, very hard.
[00:18:07.800 --> 00:18:09.600]   It's a tremendous weight.
[00:18:09.600 --> 00:18:13.500]   And the reason I was joking about, you know, if you don't feel like you know what you're doing,
[00:18:13.500 --> 00:18:16.700]   the more I learn, the more I feel like I don't know what I'm doing.
[00:18:16.700 --> 00:18:20.900]   Because I'm always learning something new, and all of a sudden recognizing,
[00:18:20.900 --> 00:18:23.700]   "Wow, that's an entirely new concept."
[00:18:23.700 --> 00:18:28.100]   And then, the more you know, it seems like the more you recognize you don't know.
[00:18:28.100 --> 00:18:31.300]   And there are so many little...
[00:18:31.300 --> 00:18:36.100]   There are so many different strategies that can be used,
[00:18:36.100 --> 00:18:39.100]   there are so many little tricks, there are so many little...
[00:18:39.100 --> 00:18:44.500]   There's just so much specialization that the world, especially the world of finance, is huge.
[00:18:44.500 --> 00:18:46.500]   That it is...
[00:18:46.500 --> 00:18:49.100]   It's not possible for someone to be...
[00:18:49.100 --> 00:18:50.300]   I mean, you can be a generalist.
[00:18:50.300 --> 00:18:56.300]   I think I feel pretty competent at this point that I'm able to be a generalized financial planner.
[00:18:56.300 --> 00:19:00.100]   And I have some pretty deep knowledge in a few different aspects.
[00:19:00.100 --> 00:19:03.700]   But I was listening to your show on currency trading,
[00:19:03.700 --> 00:19:08.100]   and it's like, I don't have a clue how that works beyond just maybe the big picture.
[00:19:08.100 --> 00:19:09.900]   I've never traded a currency in my life.
[00:19:09.900 --> 00:19:10.900]   I've never traded options.
[00:19:10.900 --> 00:19:14.800]   I've enjoyed having a couple of people on that are options traders.
[00:19:14.800 --> 00:19:17.100]   I've never traded an option in my life.
[00:19:17.100 --> 00:19:20.900]   But so, it's humbling.
[00:19:20.900 --> 00:19:23.300]   But in our society, like, you're not supposed to admit that.
[00:19:23.300 --> 00:19:28.100]   But yet, I think that's kind of the starting point, is recognize what you don't know and admit it.
[00:19:28.100 --> 00:19:31.100]   And that gives you the ability to go on and learn.
[00:19:31.100 --> 00:19:36.100]   Well, and here's an advantage that people need to realize.
[00:19:36.100 --> 00:19:40.500]   Most investment professionals, if not all, have no idea what they're doing either.
[00:19:40.500 --> 00:19:41.300]   In the sense that...
[00:19:41.300 --> 00:19:46.700]   I mean, I've spent a lot of time researching some of the smartest hedge funds in the world.
[00:19:46.700 --> 00:19:49.900]   And they're like anyone else.
[00:19:49.900 --> 00:19:53.100]   They get up and they try their best to figure out what's going on.
[00:19:53.100 --> 00:19:54.500]   Sometimes they make good decisions.
[00:19:54.500 --> 00:19:55.900]   Sometimes they don't.
[00:19:55.900 --> 00:19:57.100]   They don't.
[00:19:57.100 --> 00:20:00.900]   And at the end of the day, a lot of them are very, very good.
[00:20:00.900 --> 00:20:06.500]   But they still face the same wall that we all face.
[00:20:06.500 --> 00:20:10.300]   And that's that wall that separates the present from the future.
[00:20:10.300 --> 00:20:12.300]   They don't know what's going to happen.
[00:20:12.300 --> 00:20:15.700]   And you just try to do the best you can.
[00:20:15.700 --> 00:20:25.900]   And because I'm aware of that, I want to make sure I don't make any financial decisions that if I'm wrong, can be catastrophic.
[00:20:25.900 --> 00:20:34.500]   And that's... people give the hedge fund model a lot of grief, and perhaps because their fees are so high that it's rightly deserved.
[00:20:34.500 --> 00:20:41.300]   But at the end of the day, their model is their business is gone if they lose too much money.
[00:20:41.300 --> 00:20:41.900]   Right.
[00:20:41.900 --> 00:20:53.700]   And so they're very, very cognizant of not making any decisions that could cause a 5% down year or a 10% down year.
[00:20:53.700 --> 00:20:56.500]   And that's called risk management.
[00:20:56.500 --> 00:20:57.300]   Right.
[00:20:57.300 --> 00:21:03.300]   And that ties into one thing you said earlier about your benchmarks, is that you see this so much in the...
[00:21:03.300 --> 00:21:07.900]   whether it's in the managed fund space and the mutual fund space.
[00:21:07.900 --> 00:21:13.100]   If you're a mutual fund portfolio manager, I mean, you've got to have your eye on the benchmark.
[00:21:13.100 --> 00:21:24.700]   And what happens is that, you know, if you... to repeat what you said earlier, if you're down 10% and the market is down 8 to 12, you're not getting fired.
[00:21:24.700 --> 00:21:28.900]   But if you're down 10% and the benchmark is up 10, you're done.
[00:21:28.900 --> 00:21:31.100]   And so everything is against this benchmark.
[00:21:31.100 --> 00:21:37.700]   And so that can lead to people taking too much risk and too much swings to beat the benchmark like crazy.
[00:21:37.700 --> 00:21:43.100]   And it can lead to portfolio managers saying, "I can't underperform the benchmark too significantly."
[00:21:43.100 --> 00:21:50.900]   And the disconnect that I see and the way that I've, at least so far, in trying to learn about these things that we're talking about and trying to rationalize it,
[00:21:50.900 --> 00:21:55.100]   the only path through it that I can see is the path of financial planning.
[00:21:55.100 --> 00:21:57.900]   And I think that's a generic term that most people don't understand.
[00:21:57.900 --> 00:22:02.700]   But the way that I use it is by saying, "Look at somebody's individual situation."
[00:22:02.700 --> 00:22:12.700]   And, you know, a simple example would be, let's assume that the S&P 500 index averages... I'm going to make up 10%, okay?
[00:22:12.700 --> 00:22:15.900]   For every... depends on the year that it flies around.
[00:22:15.900 --> 00:22:18.100]   But it does that with a lot of volatility.
[00:22:18.100 --> 00:22:27.100]   But if you've got, I'll use an extreme example, $10 million and you need $100,000 a year to live on, you don't need the benchmark returns.
[00:22:27.100 --> 00:22:29.700]   You just need enough returns to hit your financial goals.
[00:22:29.700 --> 00:22:41.900]   Now, on the flip side, if you've got $100,000 of investment assets and for some reason you need $100,000 of income and you're going to try to do that off your portfolio, there's no way to do it.
[00:22:41.900 --> 00:22:43.300]   It's not possible.
[00:22:43.300 --> 00:22:53.900]   So you're going to be doing something different because if the benchmark of 10%, if the benchmark, if the S&P is returning 10%, that's not going to hit your financial goals.
[00:22:53.900 --> 00:22:58.700]   So the path through it, I see, is by applying some of this good financial planning science.
[00:22:58.700 --> 00:23:01.700]   And I think of that in things like flexibility.
[00:23:01.700 --> 00:23:13.100]   Just the reason why it's so important to be out of debt or the reason why it's so important to have cash reserves and to be able to live on a low-cost lifestyle is because it keeps you from having to make the big mistake.
[00:23:13.100 --> 00:23:23.500]   I remember a friend of mine was laid off from a sales job and this person was living a high lifestyle in Wellington, Florida, kids in private schools, nice house.
[00:23:23.500 --> 00:23:30.900]   He was laid off from a job unexpectedly and he had a little bit of reserves but after he went through the next few months, he was so over leveraged.
[00:23:30.900 --> 00:23:42.500]   And by over leveraged, we often go to the extreme and say, "Well, he just had tons of – no, he was just living a normal lifestyle but he had to make such major costs to his lifestyle because he hadn't built in any reserves."
[00:23:42.500 --> 00:23:43.900]   So the same thing in financial planning.
[00:23:43.900 --> 00:23:56.300]   When you're a financial planner and you're sitting there with a 65-year-old retiree and they're telling me – they're saying, "I need a 7% off my portfolio to maintain your lifestyle, my lifestyle every year and I need it for the next 30 years."
[00:23:56.300 --> 00:24:10.700]   That's a very uncomfortable place to be versus with the client saying, "I'd like – it'd be nice if I could spend 7% but I could be fine on 2% and I've got a lot of flexibility in my expenses.
[00:24:10.700 --> 00:24:13.700]   I'm okay with changing my lifestyle from year to year if I need to."
[00:24:13.700 --> 00:24:15.700]   So I can respond to the market conditions.
[00:24:15.700 --> 00:24:30.700]   And that's the message that I'm trying to develop is the connection with good financial planning techniques to acknowledge the realities of the investment world because people are often looking for a solution from the investment world that is often unachievable, a sense of certainty that you can't quite get.
[00:24:30.700 --> 00:24:31.700]   Right.
[00:24:31.700 --> 00:24:32.700]   Yeah, I agree.
[00:24:32.700 --> 00:24:44.700]   And I do think flexibility is key and that's one reason – because you can make a really good financial case for why having a mortgage makes sense.
[00:24:44.700 --> 00:24:45.700]   Right.
[00:24:45.700 --> 00:24:53.700]   With mortgage rates so low, with the after-tax cost of borrowing and what you could do with the money.
[00:24:53.700 --> 00:24:57.700]   Why should I pay off my mortgage when I can invest it and make more?
[00:24:57.700 --> 00:25:07.700]   Well, we paid off our mortgage – it's been a number of years but – and my spouse, LaPrel, was always – we should get out of debt.
[00:25:07.700 --> 00:25:08.700]   We should get out of debt.
[00:25:08.700 --> 00:25:22.700]   And I can make all the great financial reasons why that's a crummy financial decision and one day it just finally hit me just feeling unencumbered and not having to worry about it.
[00:25:22.700 --> 00:25:28.700]   Because I really like one-time decisions where I can make a decision and not worry about it ever again.
[00:25:28.700 --> 00:25:35.700]   And one reason I hate being in debt – I just hate making payments because then I got to remember to make the stupid payment.
[00:25:35.700 --> 00:25:36.700]   You and me both.
[00:25:36.700 --> 00:25:43.700]   It's that peace of mind but it's the flexibility and the ability to adapt as markets change.
[00:25:43.700 --> 00:25:47.700]   The term I use is living on the leading edge of the present.
[00:25:47.700 --> 00:25:57.700]   Yes, I can't predict the future but I can be right on the edge and adapt as things change, be it the market, be it the economy, etc.
[00:25:57.700 --> 00:26:02.700]   That's an interesting – I was just writing your quote down – living on the leading edge of the present.
[00:26:02.700 --> 00:26:03.700]   I like that.
[00:26:03.700 --> 00:26:06.700]   You're right about the mortgage.
