
[00:00:00.000 --> 00:00:02.180]   (beeping)
[00:02:34.780 --> 00:02:39.380]   and the other 40% to an all-world stock index fund.
[00:02:39.380 --> 00:02:41.200]   I chose this allocation because I want to believe
[00:02:41.200 --> 00:02:43.380]   that having an increasing allocation of bonds
[00:02:43.380 --> 00:02:44.840]   is prudent for someone her age,
[00:02:44.840 --> 00:02:46.960]   but I'm constantly fighting the internal battle
[00:02:46.960 --> 00:02:49.640]   to allocate more to stocks so I can improve returns.
[00:02:49.640 --> 00:02:51.840]   She plans to retire in eight years, has no debt,
[00:02:51.840 --> 00:02:53.880]   and expects to have a decent pension,
[00:02:53.880 --> 00:02:56.000]   so this money is largely supplementary.
[00:02:56.000 --> 00:02:59.120]   Should I ditch the prudence and allocate more to stocks?
[00:02:59.120 --> 00:03:01.160]   It's kind of a YOLO question, right?
[00:03:01.160 --> 00:03:05.160]   - I completely understand where the mom is coming from here
[00:03:05.160 --> 00:03:07.000]   as it pertains to being nervous about financial assets,
[00:03:07.000 --> 00:03:08.080]   if she's thinking about it
[00:03:08.080 --> 00:03:09.440]   from a purely Japanese perspective.
[00:03:09.440 --> 00:03:11.280]   John, throw up the growth of wealth.
[00:03:11.280 --> 00:03:14.960]   This is the MSCI Japan index since 1990.
[00:03:14.960 --> 00:03:19.400]   $1 invested in Japan in 1990 grew to $1.32
[00:03:19.400 --> 00:03:20.800]   by the end of April this year,
[00:03:20.800 --> 00:03:24.400]   and that dollar was underwater for almost 30 years.
[00:03:24.400 --> 00:03:26.360]   On the other hand, a dollar invested in the S&P
[00:03:26.360 --> 00:03:28.560]   would have grown to more than $23 in that timeframe,
[00:03:28.560 --> 00:03:32.800]   so we're talking 10% annual returns for the S&P since 1990,
[00:03:32.800 --> 00:03:35.280]   85 basis points per year for Japan,
[00:03:35.280 --> 00:03:37.760]   and this is actually from the perspective of a U.S. investor.
[00:03:37.760 --> 00:03:39.600]   If you were in Japan, it was actually worse
[00:03:39.600 --> 00:03:41.740]   when we're talking about in yen terms.
[00:03:41.740 --> 00:03:43.400]   So why did this happen?
[00:03:43.400 --> 00:03:46.480]   I consider myself something of a financial historian.
[00:03:46.480 --> 00:03:49.040]   Others may disagree with it, but this is my opinion.
[00:03:49.040 --> 00:03:51.760]   Japan has had the biggest financial asset bubble
[00:03:51.760 --> 00:03:53.500]   in history in the 1980s.
[00:03:53.500 --> 00:03:54.800]   There really aren't that many books
[00:03:54.800 --> 00:03:56.440]   written about it for some reason.
[00:03:56.440 --> 00:04:01.560]   The best one I've found is this "Devil Take the Hindmost"
[00:04:01.560 --> 00:04:04.360]   by Edward Chancellor, and it's basically
[00:04:04.360 --> 00:04:05.800]   one of the better books ever written
[00:04:05.800 --> 00:04:07.920]   on financial manias and crashes,
[00:04:07.920 --> 00:04:10.080]   and he has a whole chapter on the Japanese bubble.
[00:04:10.080 --> 00:04:12.400]   It's not a whole book, but I've compiled,
[00:04:12.400 --> 00:04:15.200]   through this book and some other sources over the years,
[00:04:15.200 --> 00:04:16.800]   some of my favorite stats and anecdotes.
[00:04:16.800 --> 00:04:18.120]   I'm gonna run it through to show
[00:04:18.120 --> 00:04:20.620]   how crazy things got in Japan in the '80s.
[00:04:20.620 --> 00:04:25.400]   1956 to 1986, land prices in Japan increased 5,000%,
[00:04:25.400 --> 00:04:28.200]   even though consumer prices only doubled in that time.
[00:04:28.200 --> 00:04:31.240]   So inflation doubled, land increased by 5,000%.
[00:04:31.240 --> 00:04:33.040]   By 1990, the Japanese real estate market
[00:04:33.040 --> 00:04:35.040]   was four times the value of the real estate
[00:04:35.040 --> 00:04:37.760]   of the United States, despite being 25 times smaller
[00:04:37.760 --> 00:04:42.180]   in terms of land mass and having 200 million fewer people.
[00:04:42.180 --> 00:04:44.560]   Tokyo itself was on equal footing with the U.S.
[00:04:44.560 --> 00:04:46.600]   in terms of real estate values.
[00:04:46.600 --> 00:04:48.640]   There were 20 golf clubs in Japan,
[00:04:48.640 --> 00:04:51.400]   and this is in 1989, it cost a million dollars to join.
[00:04:51.400 --> 00:04:55.200]   The P/E of the Nikkei was, yeah,
[00:04:55.200 --> 00:04:57.080]   P/E on the Japanese stock market
[00:04:57.080 --> 00:04:59.080]   was 60 times trailing 12 months earning.
[00:04:59.080 --> 00:05:00.880]   The CAPE ratio was 100 times,
[00:05:00.880 --> 00:05:02.560]   which is more than double what it was
[00:05:02.560 --> 00:05:04.160]   in the U.S. for the tech bubble.
[00:05:04.160 --> 00:05:07.880]   Japan made up 15% of world stock markets in 1980.
[00:05:07.880 --> 00:05:10.380]   By 1989, it was 42%.
[00:05:10.380 --> 00:05:13.640]   1970 to 1989, Japanese large cap stocks
[00:05:13.640 --> 00:05:16.440]   grew by 22% per year for two decades,
[00:05:16.440 --> 00:05:20.680]   small cap stocks in Japan were up 30% per year for 20 years.
[00:05:20.680 --> 00:05:21.520]   It was just crazy.
[00:05:21.520 --> 00:05:24.480]   Stocks went from 29% of Japan's GDP in 1980
[00:05:24.480 --> 00:05:26.960]   to 151% by 1989.
[00:05:26.960 --> 00:05:29.440]   Just real estate and stocks at the same time,
[00:05:29.440 --> 00:05:30.520]   just a cluster of a bubble.
[00:05:30.520 --> 00:05:32.040]   If you wanna learn more, read the book
[00:05:32.040 --> 00:05:33.280]   to figure out why it happened.
[00:05:33.280 --> 00:05:35.660]   But there are people who are too scared
[00:05:35.660 --> 00:05:37.620]   to invest in the U.S. stock market,
[00:05:37.620 --> 00:05:39.680]   and the returns here have been fantastic
[00:05:39.680 --> 00:05:41.260]   for 10, 20, 30, 40, 50 years.
[00:05:41.260 --> 00:05:42.840]   Pick your long-term time horizon.
[00:05:42.840 --> 00:05:45.000]   In Japan, they haven't gone anywhere for three decades
[00:05:45.000 --> 00:05:46.720]   because of how out-of-whack things got in the '80s.
[00:05:46.720 --> 00:05:50.660]   Now, side note here, the MSCI data goes back to 1970.
[00:05:50.660 --> 00:05:54.420]   If you take the Japan returns going back to 1970 to today,
[00:05:54.420 --> 00:05:56.380]   it still returned 8.6% per year
[00:05:56.380 --> 00:05:57.620]   despite going nowhere for 30 years.
[00:05:57.620 --> 00:06:00.040]   That's how crazy things got in the '70s and '80s,
[00:06:00.040 --> 00:06:00.880]   because things were,
[00:06:00.880 --> 00:06:03.900]   so it was almost 9% per year still for the long-term.
[00:06:03.900 --> 00:06:07.640]   The big question is, how do you get someone
[00:06:07.640 --> 00:06:09.540]   to change their psychology when it comes to the stock market
[00:06:09.540 --> 00:06:11.640]   after they've been scarred through something like this?
[00:06:11.640 --> 00:06:13.160]   This is kind of like U.S. investors
[00:06:13.160 --> 00:06:14.040]   after the Great Depression.
[00:06:14.040 --> 00:06:16.000]   No one wanted to touch the stock market.
[00:06:16.000 --> 00:06:18.160]   Stocks for the long run wasn't a thing then.
[00:06:18.160 --> 00:06:20.200]   So I think you could walk your mother
[00:06:20.200 --> 00:06:21.640]   through historical rates of return,
[00:06:21.640 --> 00:06:23.200]   and inflation rates, and compounding,
[00:06:23.200 --> 00:06:24.480]   and interest, and earnings, and dividends,
[00:06:24.480 --> 00:06:25.840]   and all that fun spreadsheet stuff
[00:06:25.840 --> 00:06:27.360]   that I like to pay attention to,
[00:06:27.360 --> 00:06:29.920]   but numbers and spreadsheets are essentially useless
[00:06:29.920 --> 00:06:31.460]   when we're talking about changing someone's behavior,
[00:06:31.460 --> 00:06:33.200]   especially when they've been through something like this.
[00:06:33.200 --> 00:06:36.240]   I think it's hard to change how you do things,
[00:06:36.240 --> 00:06:37.880]   especially after you're that old,
[00:06:37.880 --> 00:06:40.120]   so I think you have to lean into the emotions here.
[00:06:40.120 --> 00:06:42.620]   So remember, Duncan, remember the scene in Shawshank?
[00:06:42.620 --> 00:06:43.880]   John, throw this up here,
[00:06:43.880 --> 00:06:46.920]   where the inmates are all working on the roof,
[00:06:46.920 --> 00:06:48.600]   and Andy Dufresne asks Tapp and Hadley
[00:06:48.600 --> 00:06:50.540]   if he trusts his wife, right?
[00:06:50.540 --> 00:06:52.640]   Awesome, awesome scene.
[00:06:52.640 --> 00:06:56.960]   And he runs him through the IRS stuff, bought a gift,
[00:06:56.960 --> 00:06:59.340]   and he's coming on soon,
[00:06:59.340 --> 00:07:00.960]   but I think this would mean Bill Sweet
[00:07:00.960 --> 00:07:04.120]   would do amazing in jail, wouldn't he, as a tax guy?
[00:07:04.120 --> 00:07:07.240]   That's how Andy Dufresne basically survived jail.
[00:07:07.240 --> 00:07:08.600]   I think you have to basically ask your mother
[00:07:08.600 --> 00:07:10.820]   the same question, like, "Mom, do you trust me
[00:07:10.820 --> 00:07:12.420]   "to handle your finances, and investment,
[00:07:12.420 --> 00:07:13.260]   "and prudent matter?
[00:07:13.260 --> 00:07:15.500]   "I'm not gonna gamble, I'm gonna diversify,
[00:07:15.500 --> 00:07:17.260]   "I'm gonna invest, not speculate,
[00:07:17.260 --> 00:07:19.000]   "I'm gonna manage your money with an eye on the long-term,"
[00:07:19.000 --> 00:07:21.660]   all these things, so I think you have to try
[00:07:21.660 --> 00:07:22.980]   to put an element of trust in there,
[00:07:22.980 --> 00:07:25.960]   'cause sometimes people are so emotionally scarred
[00:07:25.960 --> 00:07:27.300]   when it comes to money,
[00:07:27.300 --> 00:07:29.200]   or they just have made so many mistakes
[00:07:29.200 --> 00:07:31.040]   that they need to just let it out of their hands,
[00:07:31.040 --> 00:07:32.280]   let someone else take care of it,
[00:07:32.280 --> 00:07:34.680]   and just, if there's an element of trust there,
[00:07:34.680 --> 00:07:36.600]   you let them take the steering wheel.
[00:07:36.600 --> 00:07:37.760]   I think you also have to help her figure out
[00:07:37.760 --> 00:07:38.880]   what the money's for in the first place.
[00:07:38.880 --> 00:07:40.120]   So you said it's supplementary,
[00:07:40.120 --> 00:07:43.100]   so is it gonna end up supplementing
[00:07:43.100 --> 00:07:44.180]   her pension income at some point?
[00:07:44.180 --> 00:07:45.460]   Will she even need the money?
[00:07:45.460 --> 00:07:46.940]   Maybe some of this will just be passed down
[00:07:46.940 --> 00:07:48.420]   to kids and grandkids, and that's a way
[00:07:48.420 --> 00:07:50.460]   to pull on those emotional strings
[00:07:50.460 --> 00:07:52.100]   to help her figure out what to do.
[00:07:52.100 --> 00:07:55.020]   So I would appeal more to emotions than the math of it all,
[00:07:55.020 --> 00:07:56.540]   and I do like the fact that you're starting out
[00:07:56.540 --> 00:07:58.060]   with a target date fund here for simplicity,
[00:07:58.060 --> 00:07:59.940]   and diversification, and low cost.
[00:07:59.940 --> 00:08:01.860]   - I knew you were gonna love that.
[00:08:01.860 --> 00:08:05.260]   - Yeah, it makes, I think that's a pretty good first step
[00:08:05.260 --> 00:08:06.620]   as opposed to picking individual stocks
[00:08:06.620 --> 00:08:07.440]   for her or something.
[00:08:07.440 --> 00:08:09.340]   So I would go for the emotions of it,
[00:08:09.340 --> 00:08:11.700]   but I totally understand where someone in Japan
[00:08:11.700 --> 00:08:13.040]   would be coming from in terms of
[00:08:13.040 --> 00:08:15.020]   being pretty nervous about it.
[00:08:15.020 --> 00:08:17.660]   But I like the fact that if you're handling it for her,
[00:08:17.660 --> 00:08:19.220]   that there's an element of trust there,
[00:08:19.220 --> 00:08:22.440]   and she can hopefully let go and just go for it.
[00:08:22.440 --> 00:08:23.980]   - Yeah, that was something when I first started
[00:08:23.980 --> 00:08:25.580]   working with you guys years ago,
[00:08:25.580 --> 00:08:27.860]   I had to get used to was all the comments of,
[00:08:27.860 --> 00:08:28.940]   you know, what about Japan?
[00:08:28.940 --> 00:08:30.540]   Literally, that was the response to almost
[00:08:30.540 --> 00:08:31.660]   everything that we put out.
[00:08:31.660 --> 00:08:33.380]   Someone would be like, what about Japan?
[00:08:33.380 --> 00:08:34.780]   And the comments, it's just kind of funny.
[00:08:34.780 --> 00:08:35.820]   - It really is an outlier,
[00:08:35.820 --> 00:08:37.940]   and the reason that returns were so awful
[00:08:37.940 --> 00:08:41.460]   is because the bubble was so enormous to begin with.
[00:08:41.460 --> 00:08:43.660]   And I think it really was the biggest
[00:08:43.660 --> 00:08:45.780]   financial asset bubble that we've ever had.
[00:08:45.780 --> 00:08:46.900]   And the funny thing is if you read this book,
[00:08:46.900 --> 00:08:48.620]   "Devil Take the Hindmost,"
[00:08:48.620 --> 00:08:52.100]   Japan really, as a people, as a culture,
[00:08:52.100 --> 00:08:53.400]   they have a very conservative nature.
[00:08:53.400 --> 00:08:54.860]   So the fact that it happened there
[00:08:54.860 --> 00:08:56.340]   was kind of crazy to begin with.
[00:08:56.340 --> 00:08:57.900]   And again, there's a bunch of reasons why it happened,
[00:08:57.900 --> 00:09:01.520]   but it was just an insane, insane bubble.
[00:09:01.520 --> 00:09:03.240]   - Yeah, crazy.
[00:09:03.240 --> 00:09:05.020]   - All right, next question.
[00:09:05.020 --> 00:09:05.860]   - Speaking of Japan, I'm looking forward
[00:09:05.860 --> 00:09:07.720]   to the next season of "Tokyo Vice."
[00:09:07.720 --> 00:09:09.420]   - That's a good show. - I like that one,
[00:09:09.420 --> 00:09:10.820]   that's right.
[00:09:10.820 --> 00:09:15.820]   - Okay, up next we have a question from Janelle,
[00:09:15.820 --> 00:09:18.140]   I think is how you say it.
[00:09:18.140 --> 00:09:20.060]   I'm a single 32-year-old woman
[00:09:20.060 --> 00:09:23.260]   that makes $70,000 a year in South Florida.
[00:09:23.260 --> 00:09:26.160]   I have a net worth of around $220,000.
[00:09:26.160 --> 00:09:28.140]   $87,000 of this is cash sitting
[00:09:28.140 --> 00:09:31.340]   in a high-yield savings account earning 4% right now.
[00:09:31.340 --> 00:09:34.500]   This savings was originally designated for a home purchase,
[00:09:34.500 --> 00:09:35.920]   but with rising home prices,
[00:09:35.920 --> 00:09:38.240]   it's been tough to find an affordable home.
[00:09:38.240 --> 00:09:39.940]   It's not worth it to buy where I am,
[00:09:39.940 --> 00:09:42.660]   so I'm considering moving to a more affordable area.
[00:09:42.660 --> 00:09:44.060]   My question is this,
[00:09:44.060 --> 00:09:45.900]   is there a better place to part my cash
[00:09:45.900 --> 00:09:47.620]   that is still liquid for the long-term
[00:09:47.620 --> 00:09:49.260]   if I don't buy right away?
[00:09:49.260 --> 00:09:51.560]   I figure about 50,000 is for a house
[00:09:51.560 --> 00:09:53.740]   and the rest is an emergency fund.
[00:09:53.740 --> 00:09:55.740]   I think I should just stop saving
[00:09:55.740 --> 00:09:58.620]   and continue to invest my future earnings
[00:09:58.620 --> 00:10:00.980]   in the stock market through my 401(k) in brokerage.
[00:10:00.980 --> 00:10:03.460]   Do you think this would be a good idea?
[00:10:03.460 --> 00:10:04.540]   It's a good question. - A few different things
[00:10:04.540 --> 00:10:06.580]   are going on in this question, right?
[00:10:06.580 --> 00:10:07.500]   Yes, I agree.
[00:10:07.500 --> 00:10:08.340]   First of all, yeah, good on you
[00:10:08.340 --> 00:10:09.420]   for saving up for down payment
[00:10:09.420 --> 00:10:11.420]   and being realistic about the affordability in your area.
[00:10:11.420 --> 00:10:13.340]   I don't know exactly where you live,
[00:10:13.340 --> 00:10:15.740]   but if you look at the house price gains in Miami,
[00:10:15.740 --> 00:10:17.200]   for instance, relative to the rest of the country,
[00:10:17.200 --> 00:10:20.100]   John, do a chart on here of Miami housing prices.
[00:10:20.100 --> 00:10:21.940]   Do the next one, there you go.
[00:10:21.940 --> 00:10:24.780]   So this is Case-Shiller Home Price Index
[00:10:24.780 --> 00:10:26.060]   for Miami and then nationally.
[00:10:26.060 --> 00:10:27.640]   And this is since the start of the pandemic
[00:10:27.640 --> 00:10:29.220]   at the end of 2019.
[00:10:29.220 --> 00:10:30.500]   And you can see house prices in Miami,
[00:10:30.500 --> 00:10:31.520]   they've sort of leveled out,
[00:10:31.520 --> 00:10:33.980]   but up way more than the rest of the country.
[00:10:33.980 --> 00:10:35.740]   I know a lot of people don't want to move
[00:10:35.740 --> 00:10:36.940]   to a more affordable area of the country
[00:10:36.940 --> 00:10:39.500]   because of friends or family or work or just inertia.
[00:10:39.500 --> 00:10:41.020]   But if this is an option,
[00:10:41.020 --> 00:10:42.780]   I think it's something that you have control over
[00:10:42.780 --> 00:10:45.060]   where you could go somewhere cheaper, Duncan.
[00:10:45.060 --> 00:10:46.420]   No hints here for you, Duncan.
[00:10:46.420 --> 00:10:48.820]   But John, throw up the next chart.
[00:10:48.820 --> 00:10:50.860]   Lance Lambert from Fortune made this one for me.
[00:10:50.860 --> 00:10:54.300]   And it shows the typical median home value by region.
[00:10:54.300 --> 00:10:55.780]   And you can see the orange there
[00:10:55.780 --> 00:10:58.900]   is a median home value of $350,000 to $500,000.
[00:10:58.900 --> 00:11:01.060]   And Florida is filling up with that pretty good.
[00:11:01.060 --> 00:11:04.740]   California has more in the 750 and up range,
[00:11:04.740 --> 00:11:05.860]   which is kind of tough to stomach.
[00:11:05.860 --> 00:11:06.940]   But look at all these other places,
[00:11:06.940 --> 00:11:10.780]   even in the Southeast where you could potentially move
[00:11:10.780 --> 00:11:12.500]   if you want to stick in that area
[00:11:12.500 --> 00:11:14.740]   where home prices are more affordable.
[00:11:14.740 --> 00:11:17.180]   It, you know, I think if you have that,
[00:11:17.180 --> 00:11:18.460]   that makes a lot of sense.
[00:11:18.460 --> 00:11:22.540]   So as far as the cash investments go,
[00:11:22.540 --> 00:11:25.220]   4% is about average as far as online savings accounts go.
[00:11:25.220 --> 00:11:28.740]   I think Marcus up the rate to 4.15% this week
[00:11:28.740 --> 00:11:30.260]   after the Fed raised rates.
[00:11:30.260 --> 00:11:32.900]   Most of them should be plus or minus something
[00:11:32.900 --> 00:11:33.900]   or right around there.
[00:11:33.900 --> 00:11:36.780]   They're now matching the higher savings account rate, right?
[00:11:36.780 --> 00:11:38.020]   Yep, about time.
[00:11:38.020 --> 00:11:41.300]   You could earn a little more in ultra short-term bonds
[00:11:41.300 --> 00:11:42.140]   if you wanted to.
[00:11:42.140 --> 00:11:45.420]   One to six month T-bills are yielding north of 5% right now.
[00:11:45.420 --> 00:11:46.260]   I think it depends how much
[00:11:46.260 --> 00:11:48.440]   that extra 1% or so means to you.
[00:11:48.440 --> 00:11:51.420]   So you have 87,000 in cash, she said, right?
[00:11:51.420 --> 00:11:55.580]   1% on $87,000 in cash is $870 a year.
[00:11:55.580 --> 00:11:56.980]   It's not bad, but it's not life-changing money.
[00:11:56.980 --> 00:12:00.380]   So I don't know, is it really worth it to move it around
[00:12:00.380 --> 00:12:02.940]   and buy a short-term T-bill ETF
[00:12:02.940 --> 00:12:04.620]   or try to buy T-bills on your own?
[00:12:04.620 --> 00:12:06.700]   You could, but I think a savings account
[00:12:06.700 --> 00:12:08.120]   and online savings account is probably easier
[00:12:08.120 --> 00:12:11.620]   in terms of moving money around and that sort of thing.
[00:12:11.620 --> 00:12:13.580]   Part three of the question is how much you should save.
[00:12:13.580 --> 00:12:15.820]   So you obviously have a large cash allocation
[00:12:15.820 --> 00:12:16.860]   relative to your net worth
[00:12:16.860 --> 00:12:18.140]   because you're saving up for a house.
[00:12:18.140 --> 00:12:22.020]   So 87,000 out of 220, we're looking at like 40% in cash.
[00:12:22.020 --> 00:12:24.260]   So she's got a really big cash buffer
[00:12:24.260 --> 00:12:25.940]   relative to her net worth.
[00:12:25.940 --> 00:12:27.820]   I think as long as you're comfortable
[00:12:27.820 --> 00:12:29.300]   with that amount in a down payment,
[00:12:29.300 --> 00:12:31.260]   then yeah, future savings should be funneled
[00:12:31.260 --> 00:12:34.340]   towards the stock market of the 401k
[00:12:34.340 --> 00:12:35.420]   and tax for retirement accounts.
[00:12:35.420 --> 00:12:37.820]   So you could do a quick back of the envelope.
[00:12:37.820 --> 00:12:39.600]   You said $50,000 for the down payment.
[00:12:39.600 --> 00:12:42.460]   If you did 20,000 or 20% down payment,
[00:12:42.460 --> 00:12:44.940]   that's a $250,000 house of 50k.
[00:12:44.940 --> 00:12:46.300]   If you did a 10% down payment,
[00:12:46.300 --> 00:12:47.700]   that's a half a million dollar house.
[00:12:47.700 --> 00:12:49.920]   And if you only did five, that's a million dollar house.
[00:12:49.920 --> 00:12:51.180]   I don't know what you can afford,
[00:12:51.180 --> 00:12:53.180]   but that's kind of how you can think about the down payment
[00:12:53.180 --> 00:12:54.600]   and how far it will get you
[00:12:54.600 --> 00:12:56.760]   in terms of how much leverage you want to take.
[00:12:56.760 --> 00:12:59.080]   The good news is you have the ability to save.
[00:12:59.080 --> 00:13:01.520]   Like the fact that you've put aside that much cash,
[00:13:01.520 --> 00:13:02.440]   I think is a good thing.
[00:13:02.440 --> 00:13:06.080]   Now, yeah, I would, at your age and where you are,
[00:13:06.080 --> 00:13:08.080]   start funneling more of that into the market.
[00:13:08.080 --> 00:13:09.560]   And now that you have that cash buffer,
[00:13:09.560 --> 00:13:11.640]   you should feel pretty good about yourself.
[00:13:11.640 --> 00:13:14.180]   But you've already reached the most important first step.
[00:13:14.180 --> 00:13:16.600]   So I think you're in a very good place.
[00:13:16.600 --> 00:13:18.400]   - You know, something I realized having just moved
[00:13:18.400 --> 00:13:20.920]   out of New York City to Connecticut,
[00:13:20.920 --> 00:13:23.800]   something that a lot of young people and myself included
[00:13:23.800 --> 00:13:26.720]   are guilty of is clinging to like living in a big city
[00:13:26.720 --> 00:13:27.880]   for like the name of it.
[00:13:27.880 --> 00:13:30.360]   And like kind of, there's almost like a prestige, I guess,
[00:13:30.360 --> 00:13:31.720]   of being like, "Oh, I live in Brooklyn."
[00:13:31.720 --> 00:13:33.280]   Or, "Oh, I live in Manhattan."
[00:13:33.280 --> 00:13:34.680]   You know, and I'm sure the same with Miami
[00:13:34.680 --> 00:13:36.040]   and a lot of big cities.
[00:13:36.040 --> 00:13:38.020]   And at a certain point, I just got to where I was like,
[00:13:38.020 --> 00:13:39.640]   "I don't care about that anymore."
[00:13:39.640 --> 00:13:42.180]   Like, I want to go where like it's livable
[00:13:42.180 --> 00:13:44.160]   and where things are more affordable, you know?
[00:13:44.160 --> 00:13:46.700]   - And if you're not going to use all the things
[00:13:46.700 --> 00:13:48.240]   that are great about a big city,
[00:13:48.240 --> 00:13:49.440]   you're just paying up for no,
[00:13:49.440 --> 00:13:50.960]   you just take a tax on yourself, right?
[00:13:50.960 --> 00:13:51.800]   - Right. - Yeah.
[00:13:51.800 --> 00:13:53.920]   So at a certain point, you want to Costco
[00:13:53.920 --> 00:13:56.560]   as opposed to a local little bodega, right?
[00:13:56.560 --> 00:13:59.000]   - Right, or drive as opposed to the subway, yeah.
[00:13:59.000 --> 00:14:01.400]   Okay. - All right.
[00:14:01.400 --> 00:14:03.080]   Next one. - Up next, question three.
[00:14:03.080 --> 00:14:05.280]   We have a question from Will.
[00:14:05.280 --> 00:14:07.840]   "I run a one-member consulting LLC
[00:14:07.840 --> 00:14:10.260]   "and was looking at SEP IRAs.
[00:14:10.260 --> 00:14:12.380]   "I saw that there's a new Roth option
[00:14:12.380 --> 00:14:15.540]   "as part of the December 22 legislation.
[00:14:15.540 --> 00:14:17.640]   "I need you to remind me what SEP means."
[00:14:17.640 --> 00:14:20.580]   We can wait until after.
[00:14:20.580 --> 00:14:22.380]   "Can I contribute to both the SEP Roth
[00:14:22.380 --> 00:14:24.160]   "and my own personal Roth?
[00:14:24.160 --> 00:14:25.420]   "There's conflicting advice out there
