
[00:00:00.000 --> 00:00:25.860]   Thank you.
[00:04:37.000 --> 00:04:53.260]   There's some cans there, I think that's the water.
[00:04:53.260 --> 00:04:59.500]   It's all good, just be yourself, ignore the crowd.
[00:04:59.500 --> 00:05:03.600]   Look at the last row, you know?
[00:05:03.600 --> 00:05:09.300]   It makes it look like you're looking at everyone.
[00:05:09.300 --> 00:05:16.600]   I predict a lot.
[00:05:16.600 --> 00:05:19.100]   Maybe we contradict each other, don't you?
[00:05:19.100 --> 00:05:21.100]   That would be even more interesting.
[00:05:21.100 --> 00:05:24.600]   Well, he's going to contradict us for sure.
[00:05:24.600 --> 00:05:27.600]   Ours are going to be pretty complimentary, I think.
[00:05:27.600 --> 00:05:32.600]   Because ours are like, okay, we did a lot of unit tests, evals, and then we regretted it.
[00:05:32.600 --> 00:05:33.600]   Yours come after.
[00:05:33.600 --> 00:05:35.600]   People are not unit tests.
[00:05:35.600 --> 00:05:36.600]   Duh.
[00:05:36.600 --> 00:05:38.300]   So they complement each other.
[00:05:38.300 --> 00:05:43.300]   Yeah, we just do a bunch of different types of evals now.
[00:05:43.300 --> 00:05:47.300]   We do more like trajectory, full conversation evals and stuff like that.
[00:05:47.300 --> 00:05:48.300]   Oh, yeah.
[00:05:48.300 --> 00:05:50.300]   There are 18 people watching.
[00:05:50.300 --> 00:05:51.300]   18 people.
[00:05:51.300 --> 00:05:52.300]   Boo.
[00:05:52.300 --> 00:05:53.300]   I'm famous.
[00:05:53.300 --> 00:06:09.000]   Yeah, I can hear you.
[00:06:09.000 --> 00:06:11.000]   Test, test, test.
[00:06:11.000 --> 00:06:12.000]   Hello, hello.
[00:06:12.000 --> 00:06:13.000]   Test, test.
[00:06:13.000 --> 00:06:14.000]   Yeah, I can hear you.
[00:06:14.000 --> 00:06:15.000]   Test, test.
[00:06:15.000 --> 00:06:16.000]   Hello.
[00:06:16.000 --> 00:06:17.000]   Test, test, test.
[00:06:17.000 --> 00:06:18.000]   Hello.
[00:06:18.000 --> 00:06:19.000]   Hello, hello.
[00:06:19.000 --> 00:06:20.000]   Can you talk to me?
[00:06:20.000 --> 00:06:21.000]   How was the flight?
[00:06:21.000 --> 00:06:22.000]   Good, good flight.
[00:06:22.000 --> 00:06:23.000]   Yeah, very long.
[00:06:23.000 --> 00:06:24.000]   Good.
[00:06:24.000 --> 00:06:25.000]   Can you talk to me?
[00:06:25.000 --> 00:06:26.000]   Hello, bro.
[00:06:26.000 --> 00:06:27.000]   One, two, three.
[00:06:27.000 --> 00:06:28.000]   You have to say that.
[00:06:28.000 --> 00:06:29.000]   No, no, no.
[00:06:29.000 --> 00:06:46.000]   Oh, I actually live in Spain now, so it's like a very brutal, very brutal flight.
[00:06:46.000 --> 00:06:50.000]   Like 12 hours.
[00:06:50.000 --> 00:06:51.000]   Damn.
[00:06:51.000 --> 00:06:52.000]   Yep.
[00:06:52.000 --> 00:06:53.000]   Yep.
[00:06:53.000 --> 00:06:54.000]   Brutal.
[00:06:54.000 --> 00:06:55.000]   Yeah.
[00:06:55.000 --> 00:06:56.000]   It's rough.
[00:06:56.000 --> 00:06:57.000]   It's rough.
[00:06:57.000 --> 00:07:06.000]   Yeah, that's a good move.
[00:07:06.000 --> 00:07:07.000]   Good move.
[00:07:07.000 --> 00:07:08.000]   Yeah, yeah.
[00:07:08.000 --> 00:07:12.000]   The shortest way from the United States and Europe and New York.
[00:07:12.000 --> 00:07:13.000]   Yeah, indeed.
[00:07:13.000 --> 00:07:14.000]   Yeah.
[00:07:14.000 --> 00:07:15.000]   No.
[00:07:15.000 --> 00:07:20.000]   I think it's pretty much more or less the same.
[00:07:20.000 --> 00:07:23.000]   Maybe slightly shorter.
[00:07:23.000 --> 00:07:26.000]   Maybe they're better flights.
[00:07:26.000 --> 00:07:27.000]   Yeah.
[00:07:27.000 --> 00:07:27.000]   Yeah.
[00:07:27.000 --> 00:07:28.000]   Yeah.
[00:07:28.000 --> 00:07:29.000]   Yeah.
[00:07:29.000 --> 00:07:30.000]   Yeah.
[00:07:30.000 --> 00:07:31.000]   Hmm.
[00:07:31.000 --> 00:07:32.000]   Hmm.
[00:07:32.000 --> 00:07:35.000]   Yeah, 'cause there's an Arctic curve from the left and all that.
[00:07:35.000 --> 00:07:36.000]   Totally.
[00:07:36.000 --> 00:07:37.000]   Yeah.
[00:07:37.000 --> 00:07:37.000]   Yeah.
[00:07:37.000 --> 00:07:38.000]   Yeah.
[00:07:38.000 --> 00:07:39.000]   Yeah, 'cause there's an Arctic curve from the left and all that.
[00:07:39.000 --> 00:07:40.000]   Totally.
[00:07:40.000 --> 00:07:41.000]   Yeah.
[00:07:41.000 --> 00:07:42.000]   Yeah.
[00:07:42.000 --> 00:07:57.360]   they told you the dream but it was a lie
[00:07:57.360 --> 00:08:24.420]   yeah oh yeah I would be melting now if I wasn't in present room I'll be flying back
[00:08:24.420 --> 00:08:29.220]   to Paul I'm like sorry guys I'm sick I'm changing jobs I'm gonna be an
[00:08:29.220 --> 00:08:32.060]   electrician
[00:08:32.060 --> 00:08:49.500]   yeah yeah yeah okay so if you if we have trouble yeah that's true if we have
[00:08:49.500 --> 00:08:55.500]   trouble with the AV you take over because you you're gonna be better
[00:09:01.500 --> 00:09:18.780]   hours like ours might be right there on the limit I feel yeah yeah I don't
[00:09:18.780 --> 00:09:22.560]   think we will have time for the Q&A
[00:09:22.560 --> 00:09:25.080]   nobody got time for Q&A
[00:09:25.080 --> 00:09:27.360]   and we go on to the next talk
[00:09:27.360 --> 00:09:43.740]   yeah exactly yeah yeah it's really difficult yeah yeah I'm mostly bring like the average for everyone high was it's still like not super good at any specific vertical
[00:09:43.740 --> 00:09:53.740]   uh so we struggle with that a lot trying to work yeah yeah yeah yeah it's it's like it's for the normies
[00:09:53.740 --> 00:10:00.740]   yeah yeah yeah yeah it's it's it's like it's for the normies
[00:10:00.740 --> 00:10:06.740]   yeah yeah yeah yeah yeah it's it's like it's for the normies
[00:10:06.740 --> 00:10:07.740]   yeah so I get people hooked into it you know and then
[00:10:07.740 --> 00:10:14.740]   yeah yeah even though it was obviously the best model because we were already like
[00:10:14.740 --> 00:10:26.740]   using it in cursor and everything and
[00:10:26.740 --> 00:10:38.740]   - Yeah, even though it was obviously the best model, because we were already like using it in Cursor and everything.
[00:10:38.740 --> 00:10:45.740]   - How are you doing? - It works at Vercel.
[00:10:45.740 --> 00:11:00.740]   - Yeah. - Yeah, I'm excited for your talk, and BrainTrust is emceeing this whole track?
[00:11:00.740 --> 00:11:08.740]   - Yeah, they just got the whole track, yeah. - Cool, makes sense. I mean, not if you're a competitor, but...
[00:11:08.740 --> 00:11:19.740]   - Yeah, true, true of that. - Y'all ready? - Yeah. - No.
[00:11:19.740 --> 00:11:26.740]   - Have you given talks before? - Not like this fancy, no, no. I've done a lot of online talks.
[00:11:26.740 --> 00:11:30.740]   - When you did the course, you did... - Yeah, yeah, of course. - Is that enough for a lot of the content?
[00:11:30.740 --> 00:11:35.740]   - It's much easier, I just don't look at any face, I just look at my presenter notes and I just zone out.
[00:11:35.740 --> 00:11:39.740]   I'm gonna try to do the same, I think. - Did you repurpose the content from...
[00:11:39.740 --> 00:11:43.740]   - A lot of it was repurposed, and then there's some new stuff. - Oh, the good stuff, right?
[00:11:43.740 --> 00:11:46.740]   - Yeah, there's some good stuff repurposed, and then some new stuff. - Cool.
[00:11:46.740 --> 00:11:49.740]   - So, like, it's mixed half and half.
[00:11:49.740 --> 00:11:56.740]   - You'll get longer and longer prompting guides for the latest models that are supposed to be, you know, closer and closer to AGI.
[00:11:56.740 --> 00:12:00.740]   And if you're less lucky, you have to figure that out on your own, right?
[00:12:00.740 --> 00:12:03.740]   If you're even less lucky, the prompting guides from the provider are not even that good,
[00:12:03.740 --> 00:12:06.740]   so you have to actually kind of figure out what that thing is.
[00:12:06.740 --> 00:12:13.740]   And every day, maybe at an even faster pace, someone is releasing an archive paper or a tweet or something
[00:12:13.740 --> 00:12:17.740]   that introduces a new learning algorithm, maybe some reinforcement learning, bills and whistles,
[00:12:17.740 --> 00:12:21.740]   maybe some prompting tricks, maybe a prompt optimization, you know, technique,
[00:12:21.740 --> 00:12:27.740]   something or the other that promises to make your system learn better and sort of fit your goals better.
[00:12:27.740 --> 00:12:33.740]   Someone else is introducing some search or scaling or inference strategies or agent frameworks or agent architectures
[00:12:33.740 --> 00:12:39.740]   that are promising to finally unlock levels of reliability or quality better than what you had before.
[00:12:39.740 --> 00:12:48.740]   And I think if you're actually doing a reasonable job now, most likely, like, you know, I've got to stay on top of at least some of this stuff so that, like, I don't fall behind.
[00:12:48.740 --> 00:12:55.740]   And in many cases, like, you know, model APIs actually change the model under the hood, even though, you know, you're using the same name.
[00:12:55.740 --> 00:13:02.740]   So it's actually, you're forced to scramble. And actually, I would say maybe the question isn't whether you will scramble every week.
[00:13:02.740 --> 00:13:08.740]   Maybe a different question is, will you even get to scramble for long if you think about the rate of progress of these LLMs?
[00:13:08.740 --> 00:13:12.740]   Like, are they going to eat your lunch? Right? So these are, I think, questions that are on a lot of people's minds.
[00:13:12.740 --> 00:13:18.740]   And this is what the talk is going to be addressing. So the talk mentions the bitter lesson, which sounds like this, you know,
[00:13:18.740 --> 00:13:27.740]   really ancient, old kind of AI lore, but it's just, you know, six years old, where the current year's Turing Award winner, Rich Sutton,
[00:13:27.740 --> 00:13:35.740]   who's a pioneer of reinforcement learning, wrote this short essay on his website, basically, that says 70 years of AI has taught him
[00:13:35.740 --> 00:13:41.740]   and taught, you know, other people in the AI community from his perspective that when AI researchers leverage domain knowledge
[00:13:41.740 --> 00:13:47.740]   to solve problems, like, I don't know, chess or something, we build complicated methods that essentially don't scale,
[00:13:47.740 --> 00:13:52.740]   and we get stuck, and we get beat by methods that leverage scale a lot better.
[00:13:52.740 --> 00:13:57.740]   What seems to work better, according to Sutton, is general methods to scale,
[00:13:57.740 --> 00:14:02.740]   and he identifies search, which is not like retrieval, more of like, you know, exploring large spaces,
[00:14:02.740 --> 00:14:09.740]   and learning, so getting the system to kind of understand its environment, maybe, for example, work best.
[00:14:09.740 --> 00:14:13.740]   And search here is what we'd call in LLM land maybe inference time scaling or something.
[00:14:13.740 --> 00:14:18.740]   So I don't speak for Sutton, and I'm not, you know, suggesting that I have the right understanding of what he's saying
[00:14:18.740 --> 00:14:24.740]   or that I necessarily agree or disagree, but I think this is just fundamental and important kind of concept in this space.
[00:14:24.740 --> 00:14:31.740]   So I think it raises interesting questions for us as people who build, you know, engineer AI systems.
[00:14:31.740 --> 00:14:36.740]   Because if leveraging domain knowledge is bad, what exactly is AI engineering supposed to be about?
[00:14:36.740 --> 00:14:43.740]   I mean, engineering is understanding your domain and working in it with a lot of human ingenuity in repeatable ways, let's say, or with principles.
[00:14:43.740 --> 00:14:48.740]   So, like, are we just doomed? Like, are we just wasting our time? Why are we at an AI engineering, you know, fair?
[00:14:48.740 --> 00:14:53.740]   And I'll tell you how to resolve this. I've not really seen a lot of people discuss that.
[00:14:53.740 --> 00:14:58.740]   Sutton is talking about, and a lot of people, you know, throw the bitter lesson around, so clearly somebody has to think about this, right?
[00:14:58.740 --> 00:15:02.740]   Sutton is talking about maximizing intelligence. All of us probably care about that to some degree,
[00:15:02.740 --> 00:15:07.740]   but which is like something like the ability to figure things out in a new environment really fast, let's say.
[00:15:07.740 --> 00:15:11.740]   All of us kind of care about this to some degree. I'm also an AI researcher.
[00:15:11.740 --> 00:15:18.740]   But when we're building AI systems, I think it's important to remember that the reason we build software is not that we lack AGI.
[00:15:18.740 --> 00:15:25.740]   We build software, you know, and the reason for this and the way you kind of understand this is we already have general intelligence everywhere.
[00:15:25.740 --> 00:15:29.740]   We have eight billions of them. They're unreliable because that's what intelligence is.
[00:15:29.740 --> 00:15:34.740]   And they've not solved the problems that we want to solve with software. That's why we're building software.
[00:15:34.740 --> 00:15:43.740]   So we program software, not because we lack AGI, but because we want reliable, robust, controllable, scalable systems.
[00:15:43.740 --> 00:15:48.740]   And we want these things to be things that we can reason about, understand at scale.
[00:15:48.740 --> 00:15:52.740]   And actually, if you think about engineering and reliable systems, if you think about checks and balances,
[00:15:52.740 --> 00:15:59.740]   in any case where you try to systematize stuff, it's about subtracting agency and subtracting intelligence in exactly the right places.
[00:15:59.740 --> 00:16:03.740]   carefully and not restricting the intelligence otherwise.
[00:16:03.740 --> 00:16:08.740]   So this is a very different axis from the kinds of lessons that you would draw on from the bitter lesson.
[00:16:08.740 --> 00:16:13.740]   Now, that does not mean the bitter lesson is irrelevant. Let me tell you the precise way in which it's relevant.
[00:16:13.740 --> 00:16:17.740]   So the first takeaway here is that scaling search and learning works best for intelligence.
[00:16:17.740 --> 00:16:23.740]   This is the right thing to do if you're an AI researcher interested in building, you know, agents that learn really well, really fast in new environments.
[00:16:23.740 --> 00:16:28.740]   Don't hard code stuff at all, or unless you really have to.
[00:16:28.740 --> 00:16:34.740]   But in building AI systems, it's helpful to think about, well, sure, search and learning, but searching for what?
[00:16:34.740 --> 00:16:37.740]   Right? Like, what is your AI system even supposed to be doing?
[00:16:37.740 --> 00:16:41.740]   What is the fundamental problem that you're solving? It's not intelligence. It's something else.
[00:16:41.740 --> 00:16:46.740]   And what are you learning for? Right? Like, what is the system learning in order to do well?
[00:16:46.740 --> 00:16:53.740]   And that is what you need to be engineering, not the specifics of search and not the specifics of learning, as I'll talk about in the rest of this talk.
[00:16:53.740 --> 00:17:03.740]   So he's saying, Sutton is saying, complicated methods get in the way of scaling, especially if you do it early, like before you know what you're doing, essentially.
[00:17:03.740 --> 00:17:07.740]   Did we hear that before? I feel like I heard that back in the 1970s, although I wasn't around.
[00:17:07.740 --> 00:17:18.740]   This is, you know, the notion of structured programming with, with Knuth saying his popular, you know, phrase in a paper, premature optimization is the root of all evil.
[00:17:18.740 --> 00:17:24.740]   I think this is the bitter lesson for software and thereby also for AI software.
[00:17:24.740 --> 00:17:36.740]   So it's human ingenuity and human knowledge of the domain. It's not that it's harmful. It's that when you do it prematurely in ways that constrain your system, in ways that reflect poor understanding, they're bad.
[00:17:36.740 --> 00:17:42.740]   But you can't get away in an engineering field with not engineering your system. Like, you're just quitting or something. Right?
[00:17:42.740 --> 00:17:51.740]   So here's a little piece of code. If you follow me on X on Twitter, you might recognize it. But otherwise, I think it looks pretty opaque to me in like three seconds.
[00:17:51.740 --> 00:17:55.740]   And I can't really look at this and tell exactly what it's doing. And I also honestly don't really care.
[00:17:55.740 --> 00:18:02.740]   So lo and behold, this is computing a square root in a certain floating point representation on an old machine.
[00:18:02.740 --> 00:18:07.740]   And I think the thing that jumps at me immediately is this is not the most future-proof program possible.
[00:18:07.740 --> 00:18:16.740]   If you change the machine architecture, different floating point representations, better CPUs, first of all, it'll be wrong because, you know, like, it's just hard coding some values here.
[00:18:16.740 --> 00:18:27.740]   And the second of all, it'll probably be slower than a normal, you know, square root that maybe is a single instruction or maybe the compiler has a really smart way of doing it or, you know, a lot of other things that could be optimized for you.
[00:18:27.740 --> 00:18:36.740]   Right? So someone who wrote this, maybe they had a good reason, maybe they didn't. But certainly, if you're writing this kind of thing often, you're probably messing up as an engineer.
[00:18:36.740 --> 00:18:45.740]   So premature optimization is maybe the square root of all evil or something. But what counts as premature?
[00:18:45.740 --> 00:18:49.740]   Like, I mean, that's kind of the name of the game, right? Like, we could just say that, but it doesn't mean anything.
[00:18:49.740 --> 00:18:56.740]   So I don't think any strategy will work in tech. Nobody can anticipate what will happen in three years, five years, ten years.
[00:18:56.740 --> 00:19:08.740]   But I think you still have to have a conceptual model that you're working off of. And I happen to have built two things that are, you know, on the order of several years old, that have fundamentally stayed the same over the years, from the days of BERT,
[00:19:08.740 --> 00:19:19.740]   text Da Vinci 2, up to 04 mini, and they're bigger now than they ever were. And they're sort of like these stable fundamental kind of abstractions or AI systems around, around LLMs.
[00:19:19.740 --> 00:19:31.740]   So what gives? What happens in order to get something like Colbert or something like DSPY in this ecosystem and sort of endure a few years, which is like, you know, centuries in AI land?
[00:19:31.740 --> 00:19:37.740]   I'll try to reflect on this. And, you know, again, none of this is guaranteed to be something that lasts forever. So here's my hypothesis.
[00:19:37.740 --> 00:19:46.740]   Premature optimization is what is happening, if and only if you're hard coding stuff at a lower level of abstraction that you can, then you can justify.
[00:19:46.740 --> 00:19:57.740]   If you want a square root, please just say, give me a square root. Don't start doing random bit shifts and bit stuff like, you know, bit manipulation that happens to appease your particular machine today.
[00:19:57.740 --> 00:20:02.740]   But actually take a step back. Do you even want a square root or are you computing something even more general?
[00:20:02.740 --> 00:20:15.740]   And is there a way you could express that thing that is more general, right? And only, you know, stoop down or go down to the level of abstraction that's lower if you've demonstrated that a higher level of abstraction is not good enough.
[00:20:15.740 --> 00:20:25.740]   So I think the bigger picture here is applied machine learning and definitely prompt engineering has a huge issue here. Tight coupling is known-- tighter coupling than necessary is known to be bad in software,
[00:20:25.740 --> 00:20:28.740]   but it's not really something we talk about when we're building machine learning systems.
[00:20:28.740 --> 00:20:35.740]   In fact, the name of the game in machine learning is usually like, hey, this latest thing came out, let's rewrite everything so that we're working around that specific thing.
[00:20:35.740 --> 00:20:45.740]   And I tweeted about this a year ago, 13 months ago, last May in 2024, saying the bitter lesson is just an artifact of lacking high level, good high level ML abstractions.
[00:20:45.740 --> 00:20:55.740]   Deep learning, scaling deep learning helps predictably, but after every paradigm shift, the best systems always include modular specializations because we're trying to build software, we need those.
[00:20:55.740 --> 00:21:00.740]   And every time they basically look the same and they should have been reusable, but they're not because we're writing code bad.
[00:21:00.740 --> 00:21:01.740]   We're writing bad code.
[00:21:01.740 --> 00:21:05.740]   So here's a nice example just to demonstrate this. It's not special at all.
[00:21:05.740 --> 00:21:12.740]   Here's a 2006 paper. The title could have really been a paper now, right? A Modular Approach for Multilingual Question Answering.
[00:21:12.740 --> 00:21:16.740]   And here's a system architecture. It looks like your favorite multi-agent framework today, right?
[00:21:16.740 --> 00:21:22.740]   It has an execution manager. It has some question analyzers and retrieval strategists from a bunch of corpora.
[00:21:22.740 --> 00:21:26.740]   And it's like a figure, you know, if you color it, you would think it's a paper maybe from last year or something.
[00:21:26.740 --> 00:21:32.740]   Now, here's the problem. It's a pretty figure. The system architecturally is actually not that wrong.
[00:21:32.740 --> 00:21:39.740]   I'm not saying it's the perfect architecture, but in a normal software environment, you could actually just upgrade the machine, right?
[00:21:39.740 --> 00:21:42.740]   Put it on a new hardware, put it on a new operating system, and it would just work.
[00:21:42.740 --> 00:21:45.740]   And it would actually work reasonably well because the architecture is not that bad.
[00:21:45.740 --> 00:21:51.740]   But we know that that's not the case for these ML sort of architectures because they're not expressed in the right way.
[00:21:51.740 --> 00:21:57.740]   So I think fundamentally, I can express this most passionately against prompts.
[00:21:57.740 --> 00:22:02.740]   A prompt is a horrible abstraction for programming, and this needs to be fixed ASAP.
[00:22:02.740 --> 00:22:05.740]   I say for programming because it's actually not a horrible one for management.
[00:22:05.740 --> 00:22:10.740]   If you want to manage an employee or an agent, a prompt is a reasonably kind of like it's a Slack channel.
[00:22:10.740 --> 00:22:17.740]   You have a remote employee. If you want to be a pet trainer, you know, working with tensors and, you know, objectives is a great way to iterate.
[00:22:17.740 --> 00:22:22.740]   That's how we build the models. But I want us to be able to also engineer AI systems.
[00:22:22.740 --> 00:22:25.740]   And I think for engineering and programming, a prompt is a horrible abstraction.
