
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:04:02.180 --> 00:04:03.960]   but it's by following the trajectories
[00:04:03.960 --> 00:04:05.680]   that are actually in Scripture
[00:04:05.680 --> 00:04:08.760]   and that do trace the way through Scripture
[00:04:08.760 --> 00:04:10.780]   to bring you to Jesus Christ.
[00:04:10.780 --> 00:04:14.400]   And to understand how those work, I think,
[00:04:14.400 --> 00:04:17.600]   is hugely helpful.
[00:04:17.600 --> 00:04:18.680]   It increases our faith.
[00:04:18.680 --> 00:04:21.120]   It makes us see the wisdom of God
[00:04:21.120 --> 00:04:23.440]   in unfolding Scripture in these ways.
[00:04:23.440 --> 00:04:28.040]   And we sometimes, as we see these things
[00:04:28.040 --> 00:04:31.040]   unpacked before our eyes, bow in worship
[00:04:31.040 --> 00:04:35.360]   as we begin to glimpse something of the mind of God
[00:04:35.360 --> 00:04:36.960]   and putting these things together.
[00:04:36.960 --> 00:04:39.920]   When individual writers along the line
[00:04:39.920 --> 00:04:44.480]   themselves could not see all that they were contributing to,
[00:04:44.480 --> 00:04:46.760]   even if they could see the current bit
[00:04:46.760 --> 00:04:50.880]   where God was using their words to speak to us
[00:04:50.880 --> 00:04:52.560]   with infallible truth.
[00:04:52.560 --> 00:04:54.080]   - Yes, and amen, it's beautiful.
[00:04:54.080 --> 00:04:56.080]   And this is a burden that you feel,
[00:04:56.080 --> 00:05:00.060]   and it led you to edit the NIV Zondervan Study Bible,
[00:05:00.060 --> 00:05:02.360]   which releases next month.
[00:05:02.360 --> 00:05:05.040]   The major contribution that this Bible seems to make
[00:05:05.040 --> 00:05:08.880]   is that it focuses on a whole Bible, biblical theology
[00:05:08.880 --> 00:05:11.000]   for personal Bible reading.
[00:05:11.000 --> 00:05:13.080]   And as I look at it, the Bible closes
[00:05:13.080 --> 00:05:15.920]   with a wonderful collection of essays to this end.
[00:05:15.920 --> 00:05:18.220]   So why is a study Bible that focuses
[00:05:18.220 --> 00:05:21.760]   on a whole Bible, biblical theology, as you've explained,
[00:05:21.760 --> 00:05:23.860]   why is that so important for lay readers?
[00:05:23.860 --> 00:05:26.600]   - Well, it really is important to see
[00:05:26.600 --> 00:05:28.320]   that the best study Bibles,
[00:05:28.320 --> 00:05:30.360]   even when they're written from slightly different
[00:05:30.360 --> 00:05:31.920]   vantage points, have more in common
[00:05:31.920 --> 00:05:35.240]   than they have in difference, in contradistinction.
[00:05:35.240 --> 00:05:38.500]   A good study Bible devotes its notes
[00:05:38.500 --> 00:05:40.200]   to explaining difficult things in the text,
[00:05:40.200 --> 00:05:41.660]   explaining what's going on,
[00:05:41.660 --> 00:05:43.160]   and trying to keep the language simple
[00:05:43.160 --> 00:05:44.760]   and avoiding too many technicalities.
[00:05:44.760 --> 00:05:46.480]   And so that as you read the Bible,
[00:05:46.480 --> 00:05:48.120]   there is enough introduction to explain
[00:05:48.120 --> 00:05:49.480]   when the book was written and so on.
[00:05:49.480 --> 00:05:51.680]   All study Bibles do that.
[00:05:51.680 --> 00:05:55.120]   And there are some very good study Bibles out there.
[00:05:55.120 --> 00:05:58.020]   So there's no way I want to push this study Bible
[00:05:58.020 --> 00:06:00.440]   as if it's the be all and the end all in study Bibles,
[00:06:00.440 --> 00:06:03.360]   but it does emphasize biblical theology.
[00:06:03.360 --> 00:06:06.160]   That is to say, not only in the notes,
[00:06:06.160 --> 00:06:09.400]   but in, as you mentioned, 28 or 30 essays at the end,
[00:06:09.400 --> 00:06:12.720]   we are trying to track out
[00:06:12.720 --> 00:06:15.840]   how certain dominant themes
[00:06:15.840 --> 00:06:17.280]   run right through the whole Bible
[00:06:17.280 --> 00:06:20.700]   to enable readers to see where they are in the Bible
[00:06:20.700 --> 00:06:23.560]   at any particular point, and thus put it all together.
[00:06:23.560 --> 00:06:27.260]   Now, another study Bible might use the final pages
[00:06:27.260 --> 00:06:29.280]   to build a whole systematic theology,
[00:06:29.280 --> 00:06:30.720]   and I won't criticize that.
[00:06:30.720 --> 00:06:32.580]   That too needs to be done.
[00:06:32.580 --> 00:06:34.560]   And so they rush, as it were,
[00:06:34.560 --> 00:06:37.060]   immediately to creating a whole confessional stance
[00:06:37.060 --> 00:06:37.900]   out of the Bible.
[00:06:37.900 --> 00:06:40.060]   And it is good to read the Bible in such a way
[00:06:40.060 --> 00:06:41.680]   as to see how the various parts
[00:06:41.680 --> 00:06:45.360]   contribute to the big picture theology.
[00:06:45.360 --> 00:06:46.200]   But on the other hand,
[00:06:46.200 --> 00:06:48.580]   sometimes Christians find it hard to see
[00:06:48.580 --> 00:06:52.960]   how you move from exegesis of particular chapters
[00:06:52.960 --> 00:06:55.280]   all the way to big picture theology
[00:06:55.280 --> 00:06:58.120]   without seeing how you get there.
[00:06:58.120 --> 00:07:01.880]   And the way you get there is through the tracking out
[00:07:01.880 --> 00:07:04.840]   of these particular emphases in biblical books
[00:07:04.840 --> 00:07:07.040]   and then in these trajectories or these typologies,
[00:07:07.040 --> 00:07:09.680]   these ligaments, these tendons
[00:07:09.680 --> 00:07:11.240]   that tie the whole Bible together
[00:07:11.240 --> 00:07:13.000]   until you see how the big picture
[00:07:13.000 --> 00:07:14.480]   is actually coming together.
[00:07:14.480 --> 00:07:19.180]   And that's what this NIV study Bible is trying to do.
[00:07:19.180 --> 00:07:20.640]   - Yeah, well, it's a noble goal,
[00:07:20.640 --> 00:07:22.320]   and I don't think anyone is better qualified
[00:07:22.320 --> 00:07:23.720]   to lead a team to this end.
[00:07:23.720 --> 00:07:26.480]   Thank you, Dr. Carson, for your work on the study Bible.
[00:07:26.480 --> 00:07:30.280]   It's officially titled the NIV Zondervan Study Bible,
[00:07:30.280 --> 00:07:32.200]   edited by T.A. Carson,
[00:07:32.200 --> 00:07:35.000]   not to be confused with the NIV study Bible.
[00:07:35.000 --> 00:07:38.160]   It's the NIV Zondervan Study Bible.
[00:07:38.160 --> 00:07:39.560]   And the Bible traces out themes
[00:07:39.560 --> 00:07:41.020]   throughout the comments and the text,
[00:07:41.020 --> 00:07:42.800]   and then ends with 28 essays
[00:07:42.800 --> 00:07:45.620]   on the most important biblical theological themes,
[00:07:45.620 --> 00:07:47.140]   including the temple.
[00:07:47.140 --> 00:07:48.560]   And we have run out of time,
[00:07:48.560 --> 00:07:50.720]   but I want Dr. Carson and you to come back tomorrow
[00:07:50.720 --> 00:07:53.200]   and show us how biblical theology works.
[00:07:53.200 --> 00:07:54.440]   We know how it's defined.
[00:07:54.440 --> 00:07:55.640]   Now we want you to show us
[00:07:55.640 --> 00:07:57.960]   how it actually works in the text.
[00:07:57.960 --> 00:08:00.360]   And I want you to show us specifically
[00:08:00.360 --> 00:08:02.920]   from the example of the temple as one theme
[00:08:02.920 --> 00:08:05.120]   and why it's so central to the Bible
[00:08:05.120 --> 00:08:07.360]   and how it develops throughout the Bible.
[00:08:07.360 --> 00:08:08.560]   I'm your host, Tony Reinke.
[00:08:08.560 --> 00:08:11.060]   Thanks for listening to the Ask Pastor John podcast
[00:08:11.060 --> 00:08:12.620]   with guest Don Carson.
[00:08:12.620 --> 00:08:15.040]   (soft music)
[00:08:15.040 --> 00:08:17.460]   (soft music)
[00:08:17.460 --> 00:08:19.880]   (soft music)
[00:08:19.880 --> 00:08:21.940]   you

