
[00:00:00.000 --> 00:00:09.680]   Hi, everyone. Welcome back to another episode of the Everyday Educator podcast. Today, I
[00:03:01.040 --> 00:03:06.880]   lovely. Yeah. Yeah. So I'm really glad I get to be here. And now, uh, like Shelly, I get to, uh,
[00:03:06.880 --> 00:03:12.160]   be part of a homeschool family with classical conversations and, and working on this side of
[00:03:12.160 --> 00:03:15.600]   the screen a little bit. So it's been great. Yeah.
[00:03:15.600 --> 00:03:22.000]   Well, we're so happy to have you in our clan. Well, today our conversation is going to be kind
[00:03:22.000 --> 00:03:26.400]   of based off of a passage of scripture. We don't do this often, but I'm excited because I think
[00:03:26.400 --> 00:03:32.080]   there's just so much in it and we love to dissect a passage as classicalists. So this is going to be a
[00:03:32.080 --> 00:03:39.040]   fun time. Um, we're going to read Titus two, three through five, and then we'll talk about, you know,
[00:03:39.040 --> 00:03:44.160]   what does it look like to be a Titus two woman? So I'll read this passage right now. I'm reading the
[00:03:44.160 --> 00:03:50.800]   new King James, in case you're curious, it says the older women, likewise, that they be reverent in
[00:03:50.800 --> 00:03:57.440]   behavior, not slanderers, not given to much wine, teaching teachers of good things, and that they
[00:03:57.440 --> 00:04:03.360]   admonish the young women to love their husbands, to love their children, to be discreet, chaste
[00:04:03.360 --> 00:04:11.360]   homemakers, good, obedient to their husbands, and that the word of God may not be blasphemed.
[00:04:11.360 --> 00:04:17.440]   So we'll take this a little bit from the top. Um, and I think I'll start with you, Shelly.
[00:04:17.440 --> 00:04:24.640]   Do you, did you have a good mentor when you were bringing up your children? What did that look like
[00:04:24.640 --> 00:04:32.960]   for you? Yes, I really did. I had just some like-minded mamas, um, many in CC whose children
[00:04:32.960 --> 00:04:39.360]   were a little bit older and I would just watch them and see how they, um, organize their life. And,
[00:04:39.360 --> 00:04:44.720]   and one mother, especially who lives, um, not far from me, she has nine children.
[00:04:44.720 --> 00:04:48.960]   And I would just go and ask her if I could just look at her library titles.
[00:04:48.960 --> 00:04:55.360]   So I would go and just look at what she's using and ask her questions. And she was a very organized
[00:04:55.360 --> 00:05:02.960]   person. And so I was striving for that, but she was also very loving and restful. So I think by watching
[00:05:02.960 --> 00:05:08.960]   people that God brings to your attention, um, that's how I was mentored.
[00:05:08.960 --> 00:05:15.360]   That's wonderful. I love that you just mentioned they were people who were already in your life.
[00:05:15.360 --> 00:05:21.280]   You know, you were just observing. It wasn't that you had to necessarily go seek them out. It was that
[00:05:21.280 --> 00:05:27.920]   you observed who, who did God put in your circle in your circle. And then you pursued them. Um,
[00:05:27.920 --> 00:05:30.240]   what about you, Amy? Did you have a good mentor?
[00:05:30.240 --> 00:05:38.960]   Yeah. The Lord was very gracious to put like Shelly, other women in my life, some were older and some were
[00:05:38.960 --> 00:05:46.640]   my age at my stage. And I felt like I needed both of those kinds of women. I needed people who had
[00:05:46.640 --> 00:05:52.640]   gone before and I could look like, this is what it looks like down the road. It gives me hope.
[00:05:52.640 --> 00:06:00.160]   Um, and then I had, um, several women in fact, we still meet. We would just gather for prayer at,
[00:06:00.160 --> 00:06:05.440]   um, like super early in the morning or at the walking trail and just pray. And we've been doing
[00:06:05.440 --> 00:06:11.280]   that for, I don't, well, about 27 years. I mean, just praying for each other. And we,
[00:06:11.280 --> 00:06:17.040]   we were fortunate enough to live in the same town for a long time. So just having people that were
[00:06:17.040 --> 00:06:22.960]   your comrades, uh, that was helpful, but also I found I wasn't raised in a Christian home. So
[00:06:22.960 --> 00:06:30.960]   I felt like, um, some of my mentors were like, you know, Edith Schaefer or, um, Elizabeth, I'm sure
[00:06:30.960 --> 00:06:34.400]   Shelly, you know, you just like, that's probably what she was looking at. Like,
[00:06:34.400 --> 00:06:40.240]   what are you reading? Elizabeth Elliot or, you know, um, different people, um, that
[00:06:40.240 --> 00:06:48.640]   Tozer or people that I felt like, um, or I think of the trip brothers, you know, books really helped
[00:06:48.640 --> 00:06:57.680]   mentor me, um, to help me understand, kind of think through is kind of chew on some ideas. You know,
[00:06:57.680 --> 00:07:04.480]   you'd read that, that quote or that idea and you'd think, oh, I've got to chew on that for a bit. So,
[00:07:04.480 --> 00:07:11.680]   um, I really, that was really helpful is have like my, a mentor in my pocket, so to speak. But
[00:07:11.680 --> 00:07:18.960]   there's so many great Christian writers that, um, are, are such big encouragements. That was before
[00:07:18.960 --> 00:07:23.440]   podcasts were popular. So books are my, my friend.
[00:07:23.440 --> 00:07:27.760]   I'm glad she said that to Elise, because you know, all those parent books that we mentioned in the
[00:07:27.760 --> 00:07:34.720]   catalog are just crucial. They're just lovely. And so picking up one of those a summer or just
[00:07:34.720 --> 00:07:40.480]   saying, I'm going to read a chapter a week of something is very, it's very mentoring. Good point,
[00:07:40.480 --> 00:07:47.680]   Amy. Yes, absolutely. I was just about to say, I know that this is a, this is a slight aside,
[00:07:47.680 --> 00:07:51.720]   but I think it's, it's right in the wheelhouse for what we're trying to say. What were some of your
[00:07:51.720 --> 00:07:57.760]   favorite books or books that really did help you to think? Because, um, you're right in the catalog,
[00:07:57.760 --> 00:08:02.960]   we have a great list of some books that you all should go and read. And we'll leave a link for those
[00:08:02.960 --> 00:08:08.000]   below, but do two or three titles just come to mind for you ladies? Because it's true that
[00:08:08.000 --> 00:08:12.800]   sometimes you need to have a conversation and I would always encourage people, you know,
[00:08:12.800 --> 00:08:18.400]   don't silo yourself away from people, but also sometimes we need to slow down. And there,
[00:08:18.400 --> 00:08:24.680]   there are authors who have taken the time to write out some ideas that can really change the trajectory
[00:08:24.680 --> 00:08:31.580]   of your life. If you take the time to read those ideas. Um, so what were some books Shelly that really
[00:08:31.580 --> 00:08:37.920]   impacted you in your homeschooling and child rearing days? Wow. That's a really good question.
[00:08:37.920 --> 00:08:44.240]   And I think that the, the precursor to that is we understand that you're busy mamas,
[00:08:44.240 --> 00:08:51.440]   and that it's the last thing you think you have time for is to do this, right? So aside from scripture,
[00:08:51.440 --> 00:08:58.000]   right, make that a daily habit. Um, I would say that three books stand out. In fact, I can tell you,
[00:08:58.000 --> 00:09:01.600]   I can remember in my mind where I was when I read these books, that's how I'm powerful,
[00:09:01.600 --> 00:09:06.880]   powerful. They were empowering. Um, when people are big and God is small,
[00:09:06.880 --> 00:09:14.080]   I read that on the beach, South Carolina, and it helped me balance my people pleasing
[00:09:14.080 --> 00:09:21.880]   skills to be more God focused. And it gave me a lot more rest and less stress because God's yoke is easy
[00:09:21.880 --> 00:09:28.440]   and his burden is light. Um, not so much mine or social media is right. So another one was total truth.
[00:09:28.440 --> 00:09:33.400]   I joke that I thought I was a Christian before I wrote, read total truth by Nancy Peercy.
[00:09:33.400 --> 00:09:39.960]   And my goodness, if you want to talk about, um, convicting and humbling and helping you see
[00:09:39.960 --> 00:09:46.040]   governing principles in your Christian life that apply to everything, total truth. And then the
[00:09:46.040 --> 00:09:51.640]   practicing affirmation is still a book I pick up. And I guess one, one more is Humility
[00:09:51.640 --> 00:09:59.880]   by Murray. That is one of my, uh, yearly reads. I have a few books that I read yearly and that one
[00:09:59.880 --> 00:10:07.480]   continues to speak into my life. It's wonderful, man. Those are good. I love that book. Humility.
[00:10:07.480 --> 00:10:12.360]   The first time I read that I was in middle school, I think. What a poignant time for you.
[00:10:13.720 --> 00:10:15.880]   We should assign it to our middle school.
[00:10:15.880 --> 00:10:21.800]   I was like, I knew you knew this. And he was right. I didn't need that. And let's go read that.
[00:10:21.800 --> 00:10:26.840]   I really want to go grab it and reread it. What about you, Amy? What were some books that really
[00:10:26.840 --> 00:10:34.760]   just impacted you? Well, uh, C.S. Lewis is, um, I like Shelley. I have, um, memories. That's how I met
[00:10:34.760 --> 00:10:41.240]   my husband and how we knew we were, um, soulmates because we, our first conversation started with mere
[00:10:41.240 --> 00:10:47.560]   Christianity. And I just really resonate with that book. And even the Chronicles of Narnia. I mean,
[00:10:47.560 --> 00:10:54.040]   those are all things that your challenge a and your challenge, I guess, three, I can't remember or two,
[00:10:54.040 --> 00:10:59.960]   maybe that you're reading. So, Hey, pick up the same book. They're so impactful. Uh, Lewis is just has
[00:10:59.960 --> 00:11:06.920]   such a grace filled understanding of the Christian walk and, and challenging ideas, creative. And so he was
[00:11:06.920 --> 00:11:14.120]   great. Um, I really, I felt like Edith Schaefer really helped me, um, her two books, the hidden
[00:11:14.120 --> 00:11:20.760]   art of homemaking. And then what is a family, even though it's a bit of a metaphorical, both, um,
[00:11:20.760 --> 00:11:28.120]   what is a family is a pretty metaphor, metaphorical read. I found it very, um, freeing because her
[00:11:28.120 --> 00:11:36.120]   understanding of what a family is, is so relational instead of dutiful or a task oriented. And, and
[00:11:36.120 --> 00:11:43.240]   since she and Francis were, were poor, you know, limited in their resources, she would just do these
[00:11:43.240 --> 00:11:50.360]   really sweet, delightful, um, things for, you know, light a candle or like, you know, boil an egg and,
[00:11:50.360 --> 00:11:55.720]   and put it in an ice dish. And it just seemed like her simple, beautiful ways that she loved her family
[00:11:55.720 --> 00:12:01.400]   was love. It was so lovely for me. And she does this whole section on how do you take care of someone
[00:12:01.400 --> 00:12:08.840]   sick in your home and seeing it as such a beautiful act of service, like, you know, um, make sure they
[00:12:08.840 --> 00:12:15.960]   have a cool drink and change their, um, their pillowcase and make sure they have clean pajamas.
[00:12:15.960 --> 00:12:22.760]   And I thought, oh, that's it. She just gave you permission to really, um, embrace your family
[00:12:22.760 --> 00:12:32.760]   in a way that is, that just seems so, um, kind. So driven by kindness, not by efficiency. Maybe I
[00:12:32.760 --> 00:12:37.480]   should say it, maybe I'm, I'm, uh, showing my cards here, like, oh, well, that's not the most efficient,
[00:12:37.480 --> 00:12:43.000]   but just lingering with people. Uh, she did a really good job of that. So that, that, um,
[00:12:43.640 --> 00:12:49.960]   was a vision that she planted in my own mind that helped me kind of navigate those busy days to
[00:12:49.960 --> 00:12:55.880]   think, okay, putting a flower in a vase is not hard. And it adds such beauty to your home that
[00:12:55.880 --> 00:13:01.160]   ministers to your family. She was that older woman. So yeah, those two, three books. Yeah,
[00:13:01.160 --> 00:13:07.480]   there are lots of them. Uh, the 10 ways to destroy your child's imagination is, uh, phenomenal. I mean,
[00:13:07.480 --> 00:13:13.560]   just any of those books, even the books that your, your challenge, uh, students are reading are very
[00:13:13.560 --> 00:13:19.720]   well selected for us to grow in our relationship with the Lord and our understanding of who he is.
[00:13:19.720 --> 00:13:27.800]   So yeah, yeah, it's great. Amazing. I, I am very intrigued by what you just described in that,
[00:13:27.800 --> 00:13:32.600]   in those last two books, honestly, those last two book titles, I said, hang on, let me write those down.
[00:13:32.600 --> 00:13:38.760]   Um, and you're making me realize, or just emphasizing to me that there's just nothing
[00:13:38.760 --> 00:13:45.320]   new under the sun. Um, because you know, a lot of what you just described in the book by Edith Schaefer
[00:13:45.880 --> 00:13:53.400]   is all about right now we call it romanticizing your life. That's the way that they're, they're
[00:13:53.400 --> 00:13:59.400]   talking about it. It's the same thing. And if you're a believer, it's not just about romanticizing
[00:13:59.400 --> 00:14:07.080]   life. It's about sitting in wonder of God and allowing him to use your hands and your skills
[00:14:07.080 --> 00:14:15.480]   and your resources to glorify him and to dignify his people, you know? And so it's really a beautiful
[00:14:15.480 --> 00:14:19.880]   thing. And I'm intrigued. Thank you ladies for those, those books. And we'll try to list them
[00:14:19.880 --> 00:14:25.960]   below so you guys can find them. But what I see as a common thread and all those authors that you
[00:14:25.960 --> 00:14:32.280]   described is that they are teachers of good things. They were books to mentor people's thoughts and to
[00:14:32.280 --> 00:14:40.600]   give, give people more perspectives on their thoughts. But for the women listening who are thinking,
[00:14:40.600 --> 00:14:44.840]   okay, what do I look for in a mentor? Or what does it mean to be a good mentor if you're trying to be a
[00:14:44.840 --> 00:14:49.480]   a mentor? How would you describe those things? What is a good mentor?
[00:14:49.480 --> 00:14:58.920]   Wow. That's a lot of things, isn't it? That's, that's a good question. Well, I guess a good mentor
[00:14:58.920 --> 00:15:11.320]   is real. Um, but also, and also attains to improve, to be better. Sometimes I, I think that
[00:15:11.320 --> 00:15:17.240]   that assessment that assessment we do in challenge what went well, what needs improved is great
[00:15:17.240 --> 00:15:24.040]   assessment for us as we look for a mentor, right? Uh, what's one thing that went well this week that I
[00:15:24.040 --> 00:15:29.240]   could share with my mentor? What is one thing that I want to improve? So that helps us ask better
[00:15:29.240 --> 00:15:35.880]   questions. So a mentor is somebody who is, is, is perhaps done the thing that you're looking to do
[00:15:35.880 --> 00:15:46.840]   well and is a role model for you. Um, you know, a mentor, I looked it up is the, it's, it's an experienced
[00:15:46.840 --> 00:15:54.760]   trust and trusted advisor. So somebody you can connect with on a level, but also somebody who's
[00:15:54.760 --> 00:16:03.080]   real and, um, has lots of grace, right? Uh, extends grace and someone who is, is a good listener.
[00:16:05.480 --> 00:16:12.440]   Yes, I would agree. Someone that's really real, uh, down to earth that, um, I, I think you want,
[00:16:12.440 --> 00:16:20.760]   I, I think what's attracted to me to the mentors of that I watched were their, their character. Um,
[00:16:20.760 --> 00:16:27.960]   I just remember there were two women that in particular, they just, um, I keep thinking of
[00:16:27.960 --> 00:16:34.040]   that first Peter passage where it's the gentle, the beauty of a gentle and quiet spirit. And it
[00:16:34.040 --> 00:16:40.760]   wasn't like they were just quiet, gentle people. They were very outgoing or, but there was a sense
[00:16:40.760 --> 00:16:47.640]   of their own, um, of who they, they knew who they were. They were grounded in the Lord. So they, out of
[00:16:47.640 --> 00:16:55.720]   that, they, um, they, they spoke and acted. They were circumspect. They weren't, um, impulsive. They
[00:16:55.720 --> 00:17:01.400]   weren't perfect housekeepers. I mean, sometimes their mentors, like if you're, if you're struggling
[00:17:01.400 --> 00:17:08.280]   in an area, um, and let's say I'm, I'm, I'm struggling with laundry or, or cooking or whatever,
[00:17:08.280 --> 00:17:15.080]   then find a person that you, they are particularly gifted in that area. That is one aspect of a mentor
[00:17:15.080 --> 00:17:21.560]   that you can go to them and go, how do you do it? But that's not the only kind of mentor to me. The ones
[00:17:21.560 --> 00:17:29.400]   that lasted were the ones were women that had, um, in an honest way, following the Lord. And they
[00:17:29.400 --> 00:17:35.880]   allowed me to see those, those struggles that they were having. And they invited me into those
[00:17:35.880 --> 00:17:41.800]   conversations and it wasn't a one way street. It was very much an interaction. Like, will you pray for
[00:17:41.800 --> 00:17:48.120]   me about this or, and will I, I can pray for you, but you, I think I was surprised that there were
[00:17:48.120 --> 00:17:54.040]   many of the same issues that we were struggling through or trying to incorporate God's word into
[00:17:54.040 --> 00:18:01.400]   where it wasn't as obvious. And we were both on that same path. And, um, and it's the only thing about
[00:18:01.400 --> 00:18:05.800]   those mentors, they had gone down some paths that they're like, Whoa, don't go down this path.
[00:18:05.800 --> 00:18:12.680]   Yeah. And, uh, but that was really helpful to me. So yeah, I think like Shelley was saying,
[00:18:12.680 --> 00:18:18.360]   someone who's really real, that their feet are planted firmly in their relationship with the Lord,
[00:18:18.360 --> 00:18:23.960]   that you can, um, that you feel, and that you feel comfortable with, I think that's, uh, that you feel
[00:18:23.960 --> 00:18:30.760]   like you can build trust in that relationship. So those, those may be some qualities that you're looking
[00:18:30.760 --> 00:18:36.840]   Yeah. And pray, ask the Lord and look for people that are really different than you. They don't
[00:18:36.840 --> 00:18:42.680]   have to look like you or act like you. Um, they can be really different. I learned a ton of that
[00:18:42.680 --> 00:18:49.400]   hospitality from one of the messiest people I've ever known, but she was so open. She was so willing to
[00:18:49.400 --> 00:18:56.760]   host in her house was like chaos, but she would just put, you know, move a stack of books and have you
[00:18:56.760 --> 00:19:03.000]   welcome. And she was so welcoming. I just was, I was so surprised that she understood hospitality
[00:19:03.000 --> 00:19:09.560]   was different than in entertainment. And she took a lot of risk. And I just remember just admiring her,
[00:19:09.560 --> 00:19:14.440]   um, after the initial, like, wait a minute, everything's not what I thought it should be,
[00:19:14.440 --> 00:19:21.720]   you know, when you invite someone in, but to see her heart toward me was so open. And I thought,
[00:19:21.720 --> 00:19:27.080]   wow, I would never have, I wouldn't have seen us having that connection. And so I would just
[00:19:27.080 --> 00:19:31.720]   encourage people, just ask the Lord, you'd be surprised who he brings into your life. Yep.
[00:19:31.720 --> 00:19:39.960]   Mm hmm. And it's so true that we can learn from people who are so different than us. Um, and I,
[00:19:40.600 --> 00:19:47.320]   I just started this little, the study on the body and like, I've been thinking about how God makes
[00:19:47.320 --> 00:19:52.520]   everyone different, but in his image. And I feel like that's what you're describing there is the fact
[00:19:52.520 --> 00:20:00.200]   that everyone, there is a piece of everyone that is very much showcasing God's character. We can be
[00:20:00.200 --> 00:20:08.360]   diametrically different and both really highlight parts of who he is. Um, and so we have something
[00:20:08.360 --> 00:20:14.840]   to glean from everyone in the body of Christ. And with that said, you know, sometimes I think it does
[00:20:14.840 --> 00:20:20.760]   take the vulnerability that you guys are describing and the willingness to ask questions. Um, so what are
[00:20:20.760 --> 00:20:27.240]   some questions as you look back over the years, you know, um, that maybe you wish you'd had the
[00:20:27.240 --> 00:20:33.080]   courage to ask, or you knew that you should have asked, or it could have made your path a little
[00:20:33.080 --> 00:20:38.280]   bit straighter. If you'd asked this question, what are some good questions, um, that you could have asked
[00:20:38.280 --> 00:20:46.040]   a mentor, Shelley? Well, I, you know, after you see that thing that you're wanting to improve
[00:20:46.040 --> 00:20:52.200]   and get better at, the question could be targeted toward that. For instance, um, how do you find time
[00:20:52.200 --> 00:20:57.880]   to spend with the Lord? Yes. You know, how do you read the Bible and how do you fit that in and how do
[00:20:57.880 --> 00:21:03.720]   you include your children in that? Um, a good question. I know at one point I was struggling with getting
[00:21:03.720 --> 00:21:10.040]   good meals, healthy meals on the table, you know, and planning ahead and, and all of that. And so I asked
[00:21:10.040 --> 00:21:14.520]   a person who was good at that and I said, you know, how do you do this? And she shared a few tips with me.
[00:21:14.520 --> 00:21:24.280]   So meal planning, um, keeping, um, a straightened house, right? For some of us, um, we cannot have
[00:21:24.280 --> 00:21:31.160]   us a peaceful day unless our house is a little bit organized. It doesn't have to be perfect, but, um,
[00:21:31.160 --> 00:21:38.600]   some of us have, you know, different, uh, thresholds of tolerance for, for, uh, messiness. And so asking
[00:21:38.600 --> 00:21:47.880]   people that are, um, I think I would have asked, look in hindsight, I would have asked things like,
[00:21:47.880 --> 00:21:53.240]   how do you encourage your children? You know, things that are lasting. How do you encourage
[00:21:53.240 --> 00:22:00.520]   your children even when they're struggling? How do you balance, um, all the extra activities with a large
[00:22:00.520 --> 00:22:09.160]   family? Um, so maybe practical questions, but also some spiritually focused questions. And I think it
[00:22:09.160 --> 00:22:14.840]   stems from those two questions I mentioned earlier is what's going well in my homeschooling this season
[00:22:14.840 --> 00:22:21.560]   and what am I looking to improve? Where is God, um, prompting me to help to improve? And then you
[00:22:21.560 --> 00:22:29.240]   start with that and then you start creating questions and going to people who are, are a little further
[00:22:29.240 --> 00:22:35.160]   down the road than you are in those things. That's great. What are some things you wish you'd
[00:22:35.160 --> 00:22:41.160]   been just a little bit more curious about Amy? I think, yeah, I think very similar, uh, questions.
[00:22:41.160 --> 00:22:47.160]   And then, um, some questions like, what would you have changed if, if there were things in your past
[00:22:47.160 --> 00:22:54.120]   that, um, and your relationship with your children or the relationship with your, um, and in your marriage,
[00:22:54.120 --> 00:23:00.440]   um, what do you look back on and think? I, I didn't really have the right priority there. I mean,
[00:23:00.440 --> 00:23:05.480]   that it doesn't mean they have to divulge things that are very private or that sort of thing, but
[00:23:05.480 --> 00:23:10.920]   just asking, you know, if you could have changed something, what would you have changed in your mind and
[00:23:10.920 --> 00:23:18.680]   heart? So that, that was, I actually had a couple of mentors that I could, I felt comfortable asking
[00:23:18.680 --> 00:23:25.400]   that. And that was very helpful. Um, just the perspective that they offered me was very helpful.
[00:23:25.400 --> 00:23:30.520]   And then second, just being vulnerable. Like what are some things that you see in my life
[00:23:30.520 --> 00:23:36.600]   that you could challenge me on, you know, and hold me accountable for like, uh, scripture memory is a big,
[00:23:36.600 --> 00:23:43.160]   uh, my, my daughter's really helpful. Uh, it just reminded me of just in her actions of how beautiful
[00:23:43.160 --> 00:23:51.240]   that is and, um, and being willing to follow their advice. I think sometimes, um, you, I, I know for
[00:23:51.240 --> 00:23:57.560]   myself, I might get the advice, but part of it is, is really the wise thing is to incorporate that
[00:23:57.560 --> 00:24:02.680]   advice. It doesn't have to all look, you're not a cookie cutter, so we don't all look the same, but
[00:24:02.680 --> 00:24:10.760]   there are some elements of wisdom that is kind of the seed of, of, um, what someone is advising me to do.
[00:24:10.760 --> 00:24:17.400]   So really taking that in and thinking about it, but yeah, those, those are all any question. I feel
[00:24:17.400 --> 00:24:24.360]   like it just opens the conversation when you have questions of people, um, are, who have walked with
[00:24:24.360 --> 00:24:32.840]   the Lord, uh, longer are usually very eager to share openly with you because they don't want you to do,
[00:24:32.840 --> 00:24:39.880]   make some of the mistakes or they do want you to see this faithfulness really works. Um, so I think
[00:24:39.880 --> 00:24:49.640]   it's, um, it's a great opportunity to, to pursue for sure. Yeah. And as the mentee is the, am I using
[00:24:49.640 --> 00:24:55.160]   that word correctly? Yeah. As the one who is receiving the mentorship from the other person, um,
[00:24:55.960 --> 00:25:02.280]   it takes a lot of humility, I think. And honestly, uh, it takes a lot of humility from the person doing
[00:25:02.280 --> 00:25:08.040]   the mentoring. I've never felt so old than the first time I was asked if I would mentor someone.
[00:25:09.640 --> 00:25:15.400]   You know, I'm in my thirties and I was thinking, didn't you mean to ask someone a little bit older?
[00:25:15.400 --> 00:25:22.040]   What are you talking about? But, um, it's true because if you're not willing to be vulnerable and
[00:25:22.040 --> 00:25:27.400]   you're not willing to be authentic, and it's not to say that you need to divulge all of the details,
[00:25:27.400 --> 00:25:31.640]   but the truth is that no one here is perfect, but Jesus. And that's why we've all come to the foot of
[00:25:31.640 --> 00:25:40.200]   the cross. And so when we are sharing or asking the questions, we all need to apply some serious
[00:25:40.200 --> 00:25:47.800]   humility to the conversation. Um, and to trust the Lord for the fruit, because at the end of the day,
[00:25:47.800 --> 00:25:53.720]   you know, what you all said is so true. You pray, you say, God, please provide the right person. And
[00:25:53.720 --> 00:25:58.680]   then the Lord needs to take those things, those seeds that they plant in your heart, and he needs to help
[00:25:58.680 --> 00:26:04.440]   you to make them grow. Um, in order for that conversation to be fruitful and more than just
[00:26:04.440 --> 00:26:08.440]   what this passage was mentioning, you know, you don't want to be a busy body. You don't want to be
[00:26:08.440 --> 00:26:13.080]   a slanderer. Sometimes when you're sharing things that are happening in your life, it's, it's tempting
[00:26:13.080 --> 00:26:18.760]   to take it too far, but that's not his intent. He wants you to be a teacher of good things. And there's
[00:26:18.760 --> 00:26:25.160]   such a beautiful opportunity for the believer to do that. Um, that said in this private public room
[00:26:25.800 --> 00:26:33.000]   on the podcast, would you all be willing to share maybe just a few stories or lessons that you did
[00:26:33.000 --> 00:26:41.480]   learn the hard way, um, that you hope you can encourage or help, help women help listeners to,
[00:26:41.480 --> 00:26:46.840]   to learn in a different way, maybe not take the path that you took.
[00:26:47.560 --> 00:26:55.080]   Yeah. We were talking before the podcast, Amy and I, and when we, when we're asked to, um,
[00:26:55.080 --> 00:27:01.720]   to, you know, be on a podcast or talk about our homeschooling years, the first thing that comes
[00:27:01.720 --> 00:27:07.560]   to mind are the mistakes we made and how we were failures. And, and maybe that's where you learn the
[00:27:07.560 --> 00:27:14.040]   most is when you don't do it right. But I think one thing that bubbles to the top for me is just don't be
[00:27:14.040 --> 00:27:25.000]   so busy. Um, just what, you know, do less better. And it's, it's okay if everybody doesn't do five things, um,
[00:27:25.000 --> 00:27:33.160]   outside the home every week, you know, it's, and it's, it can be harmful even. So find out simple,
[00:27:33.160 --> 00:27:42.360]   restful, sincere, kind, um, find the three words that are going to be your keywords, your themes
[00:27:42.360 --> 00:27:48.840]   this season. Maybe it's a semester or a year. Talk with your husband about it. What are our goals this
[00:27:48.840 --> 00:27:57.560]   year, you know? And then just unbusy yourself. Um, I, I was doing way too much for way too long
[00:27:57.560 --> 00:28:07.400]   and it's, it's harmful on your health and maybe the relationships of your children. So I could list
[00:28:07.400 --> 00:28:13.320]   many more, but that's the first one that comes to mind. What about you, Amy? Oh yeah. I, I, I agree with you.
[00:28:13.320 --> 00:28:20.200]   I think, um, I was thinking in terms of, um, your children. Uh, well, first of all, your marriage is
[00:28:20.200 --> 00:28:30.360]   so central to your family and, and I've at times, uh, not valued my marriage or my husband over the
[00:28:30.360 --> 00:28:36.440]   education of my children. I'm, I'm naturally drawn to them instead of like, I really need to make that
[00:28:36.440 --> 00:28:44.040]   a pro my relationship with my husband a priority. Um, and so I think sometimes I've, um, kind of stolen
[00:28:44.040 --> 00:28:51.000]   time from him or focus from him and in, in light of like pouring it into my children and, and he's been
[00:28:51.000 --> 00:28:58.920]   kind enough to remind me that we need time away. We need conversation. Um, we need to check in. And, um, so
[00:28:58.920 --> 00:29:06.440]   being really mindful of the relationships within my family. And then also just, uh, I guess I think
[00:29:06.440 --> 00:29:13.240]   of two more things, thinking of each of my children and what their needs are. Um, and just realizing that
[00:29:13.240 --> 00:29:21.080]   my children are not my children, that they're not to their image bearers of God. He's, he designed them
[00:29:21.080 --> 00:29:27.640]   and perhaps they have a different personality or ilk than I do. And I'm not to force them into
[00:29:27.640 --> 00:29:34.040]   a particular way of doing things to really, um, I think of the song of Solomon, which is a little
