
[00:00:00.000 --> 00:00:02.600]   (upbeat music)
[00:04:04.600 --> 00:04:08.520]   $600 billion of unpaid contributions for caregivers,
[00:04:08.520 --> 00:04:11.080]   and that's 38 million caregivers
[00:04:11.080 --> 00:04:14.160]   providing an average of 18 hours of care per week,
[00:04:14.160 --> 00:04:17.280]   which sounds kind of crazy.
[00:04:17.280 --> 00:04:18.920]   - That's how much was unpaid, meaning--
[00:04:18.920 --> 00:04:19.760]   - Unpaid. - There was not
[00:04:19.760 --> 00:04:20.960]   enough money, okay.
[00:04:20.960 --> 00:04:22.640]   - Not only that there's not enough money,
[00:04:22.640 --> 00:04:24.720]   the bigger thing is to think that that's,
[00:04:24.720 --> 00:04:28.180]   38 million people are stepping in to care for their parents,
[00:04:28.180 --> 00:04:29.120]   and they are not receiving
[00:04:29.120 --> 00:04:31.180]   any financial compensation for that.
[00:04:31.180 --> 00:04:36.000]   So you are doing effectively a job for free
[00:04:36.000 --> 00:04:38.340]   in terms of caring for your parents.
[00:04:38.340 --> 00:04:40.840]   And I'm not saying you shouldn't.
[00:04:40.840 --> 00:04:42.280]   I mean, a lot of us would step in
[00:04:42.280 --> 00:04:44.120]   and care for our aging parents,
[00:04:44.120 --> 00:04:47.120]   but the problem is can you balance that in
[00:04:47.120 --> 00:04:50.280]   with working your job, taking care of your children,
[00:04:50.280 --> 00:04:51.360]   living your life?
[00:04:51.360 --> 00:04:54.440]   Do you have the time, the energy, and the finances
[00:04:54.440 --> 00:04:56.320]   to be able to balance all of that?
[00:04:56.320 --> 00:04:57.280]   Because for some of us,
[00:04:57.280 --> 00:04:59.680]   our parents are gonna require a level of care
[00:04:59.680 --> 00:05:02.440]   that is not tenable for holding down a full-time job
[00:05:02.440 --> 00:05:04.040]   in addition to caring for our parents.
[00:05:04.040 --> 00:05:06.280]   Some of our parents are going to have
[00:05:06.280 --> 00:05:08.160]   some sort of in-home aid,
[00:05:08.160 --> 00:05:10.320]   or they're going to have to go into a nursing home
[00:05:10.320 --> 00:05:11.840]   that can provide stability for them
[00:05:11.840 --> 00:05:14.500]   that we just frankly can't.
[00:05:14.500 --> 00:05:16.900]   And the average cost of nursing homes
[00:05:16.900 --> 00:05:19.420]   right now in the United States is about $8,000,
[00:05:19.420 --> 00:05:21.460]   depending on what you're looking into needing.
[00:05:21.460 --> 00:05:23.680]   Do your parents have that kind of money to cover that?
[00:05:23.680 --> 00:05:25.780]   Do you have that kind of money to cover that?
[00:05:25.780 --> 00:05:27.420]   That's a huge sum.
[00:05:27.420 --> 00:05:30.540]   - And that's monthly plus all of the other expenses,
[00:05:30.540 --> 00:05:32.900]   cable bill, and all those kinds of things, I assume.
[00:05:32.900 --> 00:05:34.420]   Maybe nursing homes include your cable bill,
[00:05:34.420 --> 00:05:36.740]   but I am sure there are other costs per month
[00:05:36.740 --> 00:05:38.400]   than that one fee.
[00:05:38.400 --> 00:05:41.460]   - And that most people over the age of 65,
[00:05:41.460 --> 00:05:43.420]   the majority of people will experience
[00:05:43.420 --> 00:05:45.940]   some form of disability at some point.
[00:05:45.940 --> 00:05:47.060]   For some, it'll be short-term.
[00:05:47.060 --> 00:05:49.500]   It could be that you had shoulder surgery
[00:05:49.500 --> 00:05:52.380]   and you needed help for six weeks afterwards.
[00:05:52.380 --> 00:05:54.400]   It could be that you're going through chemotherapy
[00:05:54.400 --> 00:05:55.900]   and you need help.
[00:05:55.900 --> 00:05:58.460]   Or it could be something long-term has happened
[00:05:58.460 --> 00:06:00.740]   and you no longer are physically able to do something,
[00:06:00.740 --> 00:06:02.500]   or you've just aged into a place
[00:06:02.500 --> 00:06:04.220]   where you no longer are physically able
[00:06:04.220 --> 00:06:05.680]   to handle things yourself.
[00:06:05.680 --> 00:06:07.660]   - And we're talking about all of the extra costs
[00:06:07.660 --> 00:06:10.460]   that might come from medical issues or disabilities,
[00:06:10.460 --> 00:06:12.100]   but there's also just the cost to live.
[00:06:12.100 --> 00:06:13.820]   If your parents haven't saved enough for retirement,
[00:06:13.820 --> 00:06:16.700]   just rent, food, bills, that kind of stuff,
[00:06:16.700 --> 00:06:18.580]   someone is going to have to pay them.
[00:06:18.580 --> 00:06:19.900]   And if there's not a plan in place,
[00:06:19.900 --> 00:06:22.340]   I guess any child could say no,
[00:06:22.340 --> 00:06:25.780]   but I imagine the common answer is to try to help out,
[00:06:25.780 --> 00:06:28.020]   given your parents more often than not
[00:06:28.020 --> 00:06:30.540]   were the ones that helped you out for so many years.
[00:06:30.540 --> 00:06:34.260]   So it sounds like you're probably gonna take on that burden.
[00:06:34.260 --> 00:06:36.180]   Are there programs, if you find out your parents
[00:06:36.180 --> 00:06:38.760]   don't have any money, that can help them out?
[00:06:38.760 --> 00:06:39.600]   - There can be.
[00:06:39.600 --> 00:06:40.580]   A lot of this varies.
[00:06:40.580 --> 00:06:43.980]   Speaking specifically to the United States varies by state.
[00:06:43.980 --> 00:06:46.580]   There is Medicaid that might be able to step in,
[00:06:46.580 --> 00:06:49.220]   particularly if you're looking at needing some sort of aid
[00:06:49.220 --> 00:06:50.720]   or a long-term health aid
[00:06:50.720 --> 00:06:53.700]   or moving into a nursing home, perhaps.
[00:06:53.700 --> 00:06:56.600]   But that also means that they have more or less exhausted
[00:06:56.600 --> 00:06:59.180]   all of their own financial resources first.
[00:06:59.180 --> 00:07:01.900]   So they have to be in a very specific position
[00:07:01.900 --> 00:07:04.140]   in order to even be eligible for that.
[00:07:04.140 --> 00:07:05.620]   And there are a lot of people,
[00:07:05.620 --> 00:07:08.820]   especially if your parents have any sort of pension plan,
[00:07:08.820 --> 00:07:11.420]   which our parents might be kind of the last cohort
[00:07:11.420 --> 00:07:13.540]   that had access to a pension,
[00:07:13.540 --> 00:07:15.920]   that pension might not really be enough for them
[00:07:15.920 --> 00:07:17.360]   to live on month to month,
[00:07:17.360 --> 00:07:21.620]   but might be just too much for them to qualify for Medicaid.
[00:07:21.620 --> 00:07:24.300]   So that's the other part of this that gets very tricky
[00:07:24.300 --> 00:07:28.060]   is they might have just enough to be ineligible
[00:07:28.060 --> 00:07:29.200]   for the thing that would help them.
[00:07:29.200 --> 00:07:31.740]   Therefore, you are also going to need to step in
[00:07:31.740 --> 00:07:34.300]   to provide some sort of support.
[00:07:34.300 --> 00:07:36.700]   And you're right to also think about the fact
[00:07:36.700 --> 00:07:38.900]   that a lot of what I'm talking about right now
[00:07:38.900 --> 00:07:40.580]   is the doom and gloom and scare tactics
[00:07:40.580 --> 00:07:42.340]   of like people are gonna get sick.
[00:07:42.340 --> 00:07:44.820]   People are going to physically be unable to do things.
[00:07:44.820 --> 00:07:46.300]   And that is true.
[00:07:46.300 --> 00:07:48.540]   But maybe your parents are in excellent health,
[00:07:48.540 --> 00:07:50.000]   both physically and mentally.
[00:07:50.000 --> 00:07:51.800]   You look at your family lineage
[00:07:51.800 --> 00:07:54.060]   and people have lived well into their 90s.
[00:07:54.060 --> 00:07:57.100]   And what if your parent retired at 65
[00:07:57.100 --> 00:07:59.580]   thinking that they were going to have enough?
[00:07:59.580 --> 00:08:01.620]   Maybe they, at the time, did.
[00:08:01.620 --> 00:08:03.440]   Perhaps they mismanaged money a little bit.
[00:08:03.440 --> 00:08:06.540]   Perhaps they hadn't diversified their investments enough
[00:08:06.540 --> 00:08:08.820]   and took too hard of a hit at a particular time,
[00:08:08.820 --> 00:08:10.940]   at a vulnerable time at the stock market.
[00:08:10.940 --> 00:08:14.020]   Whatever it is, things happen.
[00:08:14.020 --> 00:08:16.820]   Maybe one spouse predeceases the other
[00:08:16.820 --> 00:08:18.980]   and that person gets into a relationship
[00:08:18.980 --> 00:08:20.760]   with somebody who drains their bank account
[00:08:20.760 --> 00:08:21.900]   in a particular way.
[00:08:21.900 --> 00:08:25.660]   So many things can happen that can involve
[00:08:25.660 --> 00:08:28.140]   then adult children needing to step in
[00:08:28.140 --> 00:08:29.960]   and financially support.
[00:08:29.960 --> 00:08:32.500]   Often, some people, you might think
[00:08:32.500 --> 00:08:34.140]   it would be hundreds of dollars a month.
[00:08:34.140 --> 00:08:36.460]   For some people, it's going to be thousands of dollars.
[00:08:36.460 --> 00:08:37.300]   a month.
[00:08:37.300 --> 00:08:39.420]   And you need to know whether or not
[00:08:39.420 --> 00:08:40.940]   your budget could actually support that.
[00:08:40.940 --> 00:08:44.660]   And we need to be having these conversations very early.
[00:08:44.660 --> 00:08:46.540]   - We're already talking about a little bit of the what to do.
[00:08:46.540 --> 00:08:47.940]   So let's back up.
[00:08:47.940 --> 00:08:49.660]   And first, I want to talk about
[00:08:49.660 --> 00:08:51.680]   how to even have the conversation.
[00:08:51.680 --> 00:08:53.740]   But I'm curious, is there even data out there
[00:08:53.740 --> 00:08:55.700]   about how many people have had this conversation?
[00:08:55.700 --> 00:08:58.940]   How uncommon is it for people to have this conversation?
[00:08:58.940 --> 00:09:01.100]   - I don't have a solid data point.
[00:09:01.100 --> 00:09:03.360]   All I can say is anecdotally,
[00:09:03.360 --> 00:09:05.300]   I don't know very many people personally.
[00:09:05.300 --> 00:09:07.820]   I'd be curious if you know very many people personally
[00:09:07.820 --> 00:09:09.220]   who have had this conversation.
[00:09:09.220 --> 00:09:12.940]   I've had it with my parents and my in-laws.
[00:09:12.940 --> 00:09:16.420]   I don't know anyone else who has, quite frankly.
[00:09:16.420 --> 00:09:18.940]   - Well, hopefully everyone that's read the book has had it.
[00:09:18.940 --> 00:09:20.380]   My first reaction, funny enough,
[00:09:20.380 --> 00:09:22.180]   was I read that chapter title and I was like,
[00:09:22.180 --> 00:09:24.660]   should I have the conversation or should I do the episode?
[00:09:24.660 --> 00:09:26.780]   And then I was like, oh, once I do the episode,
[00:09:26.780 --> 00:09:28.700]   I could just send the episode and be like,
[00:09:28.700 --> 00:09:29.540]   hey, take a listen to this.
[00:09:29.540 --> 00:09:30.460]   Tell me what you think.
[00:09:30.460 --> 00:09:32.540]   I know you were saying that even if you have advice,
[00:09:32.540 --> 00:09:34.780]   even if you have a financial advisor,
[00:09:34.780 --> 00:09:36.380]   you might not be having this conversation.
[00:09:36.380 --> 00:09:38.960]   It's like such a rare thing for even the people
[00:09:38.960 --> 00:09:41.220]   that you pay to help you plan to talk about.
[00:09:41.220 --> 00:09:43.500]   - So that to me, I was doing research on this,
[00:09:43.500 --> 00:09:45.820]   actually just about six months ago.
[00:09:45.820 --> 00:09:48.820]   And I came across a survey that had done,
[00:09:48.820 --> 00:09:51.900]   MIT Age Lab had come out with this survey.
[00:09:51.900 --> 00:09:54.780]   And one, tying into all the doom and gloom
[00:09:54.780 --> 00:09:56.300]   that I was bringing up in the beginning,
[00:09:56.300 --> 00:09:59.700]   it's so important because according to this survey,
[00:09:59.700 --> 00:10:04.340]   51.2% of folks who ended up providing care,
[00:10:04.340 --> 00:10:07.020]   they themselves did not financially prepare
[00:10:07.020 --> 00:10:08.380]   for the cost of caregiving.
[00:10:08.380 --> 00:10:12.260]   So more than half of people just do not prepare
[00:10:12.260 --> 00:10:14.300]   for the potential financial burden.
[00:10:14.300 --> 00:10:15.820]   I hate calling our parents burdens.
[00:10:15.820 --> 00:10:17.100]   That's not really what I'm saying,
[00:10:17.100 --> 00:10:19.340]   but this can be a financial burden.
[00:10:19.340 --> 00:10:23.020]   But the other big part is of those folks
[00:10:23.020 --> 00:10:25.260]   who did have financial advisors,
[00:10:25.260 --> 00:10:28.440]   about 41% of them never brought it up
[00:10:28.440 --> 00:10:29.780]   with the financial advisor.
[00:10:29.780 --> 00:10:31.960]   Never mentioned that they needed to provide care
[00:10:31.960 --> 00:10:34.320]   for the parents, didn't talk about the fact
[00:10:34.320 --> 00:10:36.740]   that needed to be part of their financial plan.
[00:10:36.740 --> 00:10:37.940]   So anyone who's listening to this,
[00:10:37.940 --> 00:10:39.580]   who is a financial advisor,
[00:10:39.580 --> 00:10:41.860]   my big push in that arena is,
[00:10:41.860 --> 00:10:43.380]   are you asking your clients,
[00:10:43.380 --> 00:10:45.740]   both your aging clients with adult children
[00:10:45.740 --> 00:10:49.180]   and your younger clients who might have aging parents,
[00:10:49.180 --> 00:10:50.740]   have you talked?
[00:10:50.740 --> 00:10:53.140]   Have you shared this information with each other?
[00:10:53.140 --> 00:10:56.140]   Encouraging them to try to open up a dialogue?
[00:10:56.140 --> 00:11:00.060]   Because especially for millennial and Gen X clients,
[00:11:00.060 --> 00:11:01.640]   Gen X is in the sandwich generation.
[00:11:01.640 --> 00:11:02.700]   They're already getting the squeeze
[00:11:02.700 --> 00:11:05.220]   of aging parents and raising children.
[00:11:05.220 --> 00:11:08.140]   But millennials, we're getting into our forties.
[00:11:08.140 --> 00:11:12.300]   We are rapidly heading to the point of aging parents
[00:11:12.300 --> 00:11:14.220]   and young children that we're trying to raise
[00:11:14.220 --> 00:11:15.760]   and feeling the squeeze from both sides.
[00:11:15.760 --> 00:11:17.660]   So if you are in the position
[00:11:17.660 --> 00:11:19.100]   that you already have a financial advisor,
[00:11:19.100 --> 00:11:22.140]   have you spoken about this potential with them?
[00:11:22.140 --> 00:11:24.220]   Is your financial plan set up
[00:11:24.220 --> 00:11:26.060]   to account for that possibility?
[00:11:26.060 --> 00:11:27.080]   - Just as you were saying this,
[00:11:27.080 --> 00:11:30.140]   I was just thinking to a handful of studies
[00:11:30.140 --> 00:11:31.860]   that show that people with lots of money live paycheck
[00:11:31.860 --> 00:11:34.540]   to paycheck and that people who drive nice cars,
[00:11:34.540 --> 00:11:37.580]   I've seen this as a financial planner in the past.
[00:11:37.580 --> 00:11:40.420]   The lifestyle you live is not always correlated
[00:11:40.420 --> 00:11:41.460]   to the money you have.
[00:11:41.460 --> 00:11:44.060]   And so one other point that makes me think
[00:11:44.060 --> 00:11:46.300]   this conversation is even more important
[00:11:46.300 --> 00:11:48.580]   is that just because your parents might be living
[00:11:48.580 --> 00:11:51.060]   like they have their whole financial lives figured out
[00:11:51.060 --> 00:11:53.340]   does not mean that they have their whole financial lives
[00:11:53.340 --> 00:11:54.220]   figured out.
[00:11:54.220 --> 00:11:57.220]   And as much as I often think of my peers
[00:11:57.220 --> 00:12:00.620]   as the ones who would be maybe spending above their means
[00:12:00.620 --> 00:12:03.300]   and kind of in our minds, we often think our parents,
[00:12:03.300 --> 00:12:05.380]   they have it all figured out, they raised us.
[00:12:05.380 --> 00:12:07.080]   I would imagine that if you looked
[00:12:07.080 --> 00:12:10.420]   into the financial situation of people approaching
[00:12:10.420 --> 00:12:12.180]   or living in retirement,
[00:12:12.180 --> 00:12:13.980]   there would probably be very similar themes
[00:12:13.980 --> 00:12:15.900]   to what you see in all other demographics
[00:12:15.900 --> 00:12:18.100]   across the country of people who are spending
[00:12:18.100 --> 00:12:20.180]   more than they should or more than they can
[00:12:20.180 --> 00:12:22.540]   and maybe not managing everything properly.
[00:12:22.540 --> 00:12:24.980]   - And also think about all the financial vulnerability
[00:12:24.980 --> 00:12:27.980]   points there for folks who are aging into retirement
[00:12:27.980 --> 00:12:31.980]   where perhaps your parent rated their own retirement account
[00:12:31.980 --> 00:12:36.220]   to send you to college, or perhaps you got married
[00:12:36.220 --> 00:12:38.740]   and your parents financially paid for your wedding
[00:12:38.740 --> 00:12:40.540]   or significantly contributed to it.
[00:12:40.540 --> 00:12:42.580]   And are you sure that was money
[00:12:42.580 --> 00:12:45.020]   that they had discretionary spending
[00:12:45.020 --> 00:12:46.880]   or that they had saved up for it?
[00:12:46.880 --> 00:12:49.140]   Was that maybe financed on credit cards?
[00:12:49.140 --> 00:12:51.900]   Like, do you actually know that just because your parents
[00:12:51.900 --> 00:12:54.700]   wrote you a check or paid for something on a credit card,
[00:12:54.700 --> 00:12:56.620]   that was something that they could afford to do?
[00:12:56.620 --> 00:12:58.100]   And there are all these moments,
[00:12:58.100 --> 00:12:59.660]   whether it's because of social pressure
[00:12:59.660 --> 00:13:01.580]   or just because our parents love us
[00:13:01.580 --> 00:13:03.460]   and want to do nice things for us
[00:13:03.460 --> 00:13:06.260]   that they might pick up the tab on something
[00:13:06.260 --> 00:13:08.900]   that is then to their detriment in the future.
[00:13:08.900 --> 00:13:10.580]   But my question becomes,
[00:13:10.580 --> 00:13:13.900]   if they're rating their retirement plan for you,
[00:13:13.900 --> 00:13:17.380]   again, are you then the retirement plan in the future?
[00:13:17.380 --> 00:13:19.580]   And you have a right to know that.
[00:13:19.580 --> 00:13:20.620]   - How do you have this question?
[00:13:20.620 --> 00:13:24.040]   It seems like if almost everyone doesn't know the answer,
[00:13:24.040 --> 00:13:25.820]   there's probably got to be at least a few reasons
[00:13:25.820 --> 00:13:28.580]   why our parents haven't just volunteered up
[00:13:28.580 --> 00:13:29.860]   this information one night at dinner.
[00:13:29.860 --> 00:13:31.660]   "Hey, let's go through our books."
[00:13:31.660 --> 00:13:33.900]   I guess, yeah, why are we having the conversation
[00:13:33.900 --> 00:13:35.780]   and how can we have the conversation?
[00:13:35.780 --> 00:13:37.460]   - I mean, the subtitle of the book says it all,
[00:13:37.460 --> 00:13:39.620]   "Navigate Awkward Financial Conversations."
[00:13:39.620 --> 00:13:41.300]   We don't want to have the conversation
[00:13:41.300 --> 00:13:42.900]   because it feels uncomfortable.
[00:13:42.900 --> 00:13:45.220]   And particularly for parents,
[00:13:45.220 --> 00:13:46.780]   especially for those who are listening
[00:13:46.780 --> 00:13:48.500]   who are parents to adult children,
[00:13:48.500 --> 00:13:51.420]   I fully acknowledge that this is an incredibly
[00:13:51.420 --> 00:13:54.120]   uncomfortable thing to talk to your adult child about,
[00:13:54.120 --> 00:13:56.200]   especially if maybe there have either been
[00:13:56.200 --> 00:13:59.640]   missteps of your own or because just things happened
[00:13:59.640 --> 00:14:02.360]   and life happened and your financial situation
[00:14:02.360 --> 00:14:04.560]   aging into retirement is not what you hoped
[00:14:04.560 --> 00:14:06.320]   and wanted it to be.
[00:14:06.320 --> 00:14:09.360]   And now you're having to figure out either,
[00:14:09.360 --> 00:14:12.080]   do I work for maybe a decade longer than I wanted to?
[00:14:12.080 --> 00:14:13.920]   Am I physically able to keep doing that?
[00:14:13.920 --> 00:14:17.840]   Or do I need to have a frank conversation with my child
[00:14:17.840 --> 00:14:20.920]   about the help that I might need at some point?
[00:14:20.920 --> 00:14:23.320]   That's an incredibly vulnerable thing
[00:14:23.320 --> 00:14:26.320]   for a parent to talk to a child about.
[00:14:26.320 --> 00:14:28.880]   And that's also why adult children,
[00:14:28.880 --> 00:14:31.880]   yes, we have a right to know some of this information,
[00:14:31.880 --> 00:14:33.800]   particularly if it's going to impact us,
[00:14:33.800 --> 00:14:36.520]   but our parents are adults at the end of the day,
[00:14:36.520 --> 00:14:37.760]   they can make their own decisions.
[00:14:37.760 --> 00:14:39.720]   You cannot force them to take your help
[00:14:39.720 --> 00:14:42.360]   and you can't force them to open up about this,
[00:14:42.360 --> 00:14:45.040]   which is why sometimes it takes a little bit
[00:14:45.040 --> 00:14:46.800]   of delicate dancing and footwork
[00:14:46.800 --> 00:14:49.520]   and context clue picking up that you need to do
[00:14:49.520 --> 00:14:53.120]   over potentially years, which all comes back
[00:14:53.120 --> 00:14:55.040]   to why I say start this conversation early
[00:14:55.040 --> 00:14:58.020]   and don't wait for the inciting incident to happen
[00:14:58.020 --> 00:15:01.660]   so that when the inciting incident does happen,
[00:15:01.660 --> 00:15:03.640]   it doesn't have to be as stressful.
[00:15:03.640 --> 00:15:06.880]   The fact that if you start it early, it can be slow.
[00:15:06.880 --> 00:15:08.700]   You can do this gently.
[00:15:08.700 --> 00:15:12.300]   You can bring it up multiple times in different ways.
[00:15:12.300 --> 00:15:14.180]   You can have multiple people deployed
[00:15:14.180 --> 00:15:16.120]   to have this conversation
[00:15:16.120 --> 00:15:18.520]   because it's incredibly important to us.
[00:15:18.520 --> 00:15:21.320]   Remember, parents do not have the same relationship
[00:15:21.320 --> 00:15:22.940]   with each of their children.
[00:15:22.940 --> 00:15:26.440]   So one of you might be the better point person for this talk
[00:15:26.440 --> 00:15:30.160]   or, and this might be crazy to folks, in-laws,
[00:15:30.160 --> 00:15:33.440]   because if you have a healthy relationship
[00:15:33.440 --> 00:15:37.640]   with a in-law dynamic, it is quite possible
[00:15:37.640 --> 00:15:39.440]   that your mother or father-in-law
[00:15:39.440 --> 00:15:41.320]   might feel more comfortable talking to you
[00:15:41.320 --> 00:15:42.960]   than to their own children.
[00:15:42.960 --> 00:15:44.480]   You're a valued member of the family.
