
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:03:36.580 --> 00:03:39.780]   or just addressing the fear of possibly
[00:03:39.780 --> 00:03:41.460]   AI displacing jobs and whatnot.
[00:03:41.460 --> 00:03:43.940]   So I'm just kind of curious, just jump right into that.
[00:03:43.940 --> 00:03:45.260]   What's top of mind for you
[00:03:45.260 --> 00:03:47.660]   and how do you see it impacting your field?
[00:03:48.540 --> 00:03:53.540]   - In a big way, I think it's already changing
[00:03:53.540 --> 00:04:00.660]   how creatives, copywriters, designers, SEO folks,
[00:04:00.660 --> 00:04:04.020]   strategists, creative directors,
[00:04:04.020 --> 00:04:06.620]   it's changing how I think fundamentally,
[00:04:06.620 --> 00:04:10.700]   not only how we go about our work,
[00:04:10.700 --> 00:04:15.020]   because I would say the majority of creators are using it.
[00:04:15.020 --> 00:04:16.220]   And if you're not using it,
[00:04:16.220 --> 00:04:17.780]   there's probably some resistance
[00:04:17.780 --> 00:04:21.420]   that's rooted in a real sort of animosity
[00:04:21.420 --> 00:04:22.260]   toward the technology.
[00:04:22.260 --> 00:04:26.820]   But I feel like I use it.
[00:04:26.820 --> 00:04:27.860]   I use the heck out of it.
[00:04:27.860 --> 00:04:31.420]   I have a subscription to ChatGPT Pro,
[00:04:31.420 --> 00:04:36.420]   to Gemini Pro, and to Cloud3 Opus.
[00:04:36.420 --> 00:04:40.780]   Because I wanna try them out and see which one's the best.
[00:04:42.780 --> 00:04:46.860]   Frankly, I find Cloud3 quite good
[00:04:46.860 --> 00:04:49.900]   and a lot better in a lot of ways than ChatGPT,
[00:04:49.900 --> 00:04:52.380]   even though that one gets most of the attention.
[00:04:52.380 --> 00:04:58.540]   So for now, in the moment today, April, 2024,
[00:04:58.540 --> 00:05:01.700]   it's affecting, I think everybody,
[00:05:01.700 --> 00:05:03.580]   to the extent that everyone's trying to use it
[00:05:03.580 --> 00:05:05.460]   and figure out how to use it well.
[00:05:05.460 --> 00:05:09.580]   If you wanna write a blog about embedded vectors,
[00:05:09.580 --> 00:05:14.300]   which I did recently, I'll use ChatGPT
[00:05:14.300 --> 00:05:17.740]   because it'll not only source the information for me,
[00:05:17.740 --> 00:05:20.260]   I'm not an expert in, I'm not a computer scientist,
[00:05:20.260 --> 00:05:24.340]   I'm not a data scientist, I'm not an AI engineer,
[00:05:24.340 --> 00:05:27.340]   but I know how to use the prompts to get me a draft.
[00:05:27.340 --> 00:05:29.620]   Now, there are lots of ticks,
[00:05:29.620 --> 00:05:33.180]   like there's certain linguistic patterns that,
[00:05:33.180 --> 00:05:36.060]   for example, ChatGPT often repeats,
[00:05:36.060 --> 00:05:38.420]   people will be familiar with this if they use it,
[00:05:38.420 --> 00:05:39.940]   the phrase in the realm of,
[00:05:39.940 --> 00:05:42.540]   like everything seems to start with that.
[00:05:42.540 --> 00:05:46.420]   And if you don't, if I were to be the kind of writer
[00:05:46.420 --> 00:05:48.860]   that just got a draft out of ChatGPT,
[00:05:48.860 --> 00:05:51.020]   said, "Oh, that's good enough, it makes sense,
[00:05:51.020 --> 00:05:52.740]   "the sentences are complete,
[00:05:52.740 --> 00:05:55.300]   "there's a subject and a verb and it's all,
[00:05:55.300 --> 00:05:58.540]   "it sounds right," and handed that over to my client,
[00:05:58.540 --> 00:06:01.340]   I would be surprised if they didn't throw it back at me
[00:06:01.340 --> 00:06:02.940]   and say, "What are you doing?"
[00:06:02.940 --> 00:06:06.820]   So any copywriter, I think, with his song
[00:06:06.820 --> 00:06:09.660]   is gonna know, okay, I really need to heavily edit it.
[00:06:09.660 --> 00:06:13.220]   Not only do I edit it, I need to work with the tool,
[00:06:13.220 --> 00:06:18.220]   the chatbot, to prompt it to iterate and improve.
[00:06:18.220 --> 00:06:21.580]   And so there's lots of things I think,
[00:06:21.580 --> 00:06:24.020]   whether it's executing on a blog
[00:06:24.020 --> 00:06:25.900]   or creating content strategy
[00:06:25.900 --> 00:06:28.540]   or thinking about brand strategy
[00:06:28.540 --> 00:06:31.060]   or coming up with a creative brief.
[00:06:31.060 --> 00:06:34.300]   I worked for a stint for Snapchat.
[00:06:34.300 --> 00:06:35.540]   And when I was at Snapchat,
[00:06:35.540 --> 00:06:38.980]   I was asked to develop some digital ad campaigns.
[00:06:38.980 --> 00:06:41.780]   And in order to get a quick look at some ideas,
[00:06:41.780 --> 00:06:44.260]   I worked with ChatGPT, I used Chat,
[00:06:44.260 --> 00:06:47.300]   I mean, I worked with ChatGPT,
[00:06:47.300 --> 00:06:50.380]   I used it as an assistant to help generate some ideas,
[00:06:50.380 --> 00:06:52.700]   but not only was it helpful in generating some ideas,
[00:06:52.700 --> 00:06:54.820]   some of which were really bad, like used to race,
[00:06:54.820 --> 00:06:56.860]   some of which were okay, needed refinement,
[00:06:56.860 --> 00:07:01.860]   but it gave me like a structure for a creative brief
[00:07:01.860 --> 00:07:04.860]   that was instantaneous.
[00:07:04.860 --> 00:07:09.740]   So although maybe only 50% of it was useful
[00:07:09.740 --> 00:07:11.300]   from beginning to end,
[00:07:11.300 --> 00:07:14.820]   and I had to do a lot of work to get it into a good spot,
[00:07:14.820 --> 00:07:18.340]   it's a productivity accelerator.
[00:07:18.340 --> 00:07:20.020]   I think none of us can deny that.
[00:07:20.020 --> 00:07:21.380]   And that's just for today.
[00:07:21.380 --> 00:07:22.980]   I think, so for today,
[00:07:22.980 --> 00:07:25.180]   I think we're trying to make sense of it.
[00:07:25.180 --> 00:07:27.660]   There's a lot of folks that are scared about it.
[00:07:27.660 --> 00:07:31.380]   Recently, Jon Stewart did this hilarious piece
[00:07:31.380 --> 00:07:36.380]   where he has snapshots of like Sam Altman saying,
[00:07:36.380 --> 00:07:41.860]   "I hate to be the awful tech bro,
[00:07:41.860 --> 00:07:45.100]   "but this stuff is gonna solve cancer.
[00:07:45.100 --> 00:07:46.780]   "It's like a no brainer."
[00:07:46.780 --> 00:07:50.580]   And then, this isn't exactly what he said verbatim.
[00:07:50.580 --> 00:07:53.820]   And then Sundar from Google says,
[00:07:53.820 --> 00:07:58.500]   "AI is more profound than fire or electricity."
[00:07:58.500 --> 00:08:01.300]   And then Jon Stewart like stops the tape
[00:08:01.300 --> 00:08:06.300]   and he says, I don't know if I can curse on this podcast.
[00:08:06.300 --> 00:08:07.780]   I guess I can, right?
[00:08:07.780 --> 00:08:12.780]   And he says, "Suck my beep, fire."
[00:08:12.780 --> 00:08:18.780]   Like, yeah, suck.
[00:08:18.780 --> 00:08:20.900]   So he's like, and I think Jon Stewart
[00:08:20.900 --> 00:08:23.900]   was just highlighting how optimistic
[00:08:23.900 --> 00:08:30.100]   I think some people are about it.
[00:08:30.100 --> 00:08:33.300]   It's gonna save cancer, cure cancer
[00:08:33.300 --> 00:08:37.980]   and solve climate change and overpopulation.
[00:08:37.980 --> 00:08:41.380]   And so I think you have very respected leaders
[00:08:41.380 --> 00:08:42.860]   in the tech industry saying,
[00:08:42.860 --> 00:08:44.380]   it's more profound than fire,
[00:08:44.380 --> 00:08:46.420]   which on the face of it sounds totally ridiculous.
[00:08:46.420 --> 00:08:48.620]   So when Jon Stewart satirizes that,
[00:08:48.620 --> 00:08:52.060]   I think we all just laugh 'cause, oh yeah, no way.
[00:08:52.060 --> 00:08:56.380]   But I don't know if he's wrong.
[00:08:56.380 --> 00:08:58.740]   I mean, honestly, and the reason is,
[00:08:58.740 --> 00:09:01.340]   so I'm talking about the things I'm using it for now,
[00:09:01.340 --> 00:09:03.980]   it's chat GPT-4.
[00:09:03.980 --> 00:09:08.380]   Well, what about, think back into like 2010
[00:09:08.380 --> 00:09:10.700]   when the iPhone three or four was out
[00:09:10.700 --> 00:09:14.220]   and it was kind of smallish and boxy.
[00:09:14.220 --> 00:09:16.980]   There was a lot of things that it didn't do
[00:09:16.980 --> 00:09:18.780]   that it can do today.
[00:09:18.780 --> 00:09:20.900]   The quality has improved tremendously.
[00:09:20.900 --> 00:09:23.420]   What are we on iOS 18?
[00:09:26.380 --> 00:09:29.140]   And so imagine chat GPT-18 or 10.
[00:09:29.140 --> 00:09:34.140]   So I think it's ability to accelerate productivity,
[00:09:34.140 --> 00:09:39.220]   to help creatives get to places
[00:09:39.220 --> 00:09:43.420]   that they need to go faster is transformative,
[00:09:43.420 --> 00:09:46.420]   but we're all scared.
[00:09:46.420 --> 00:09:51.260]   I'm scared that, okay, chat GPT-6 or 7 or 8
[00:09:51.260 --> 00:09:56.020]   maybe does my work better than I do and faster.
[00:09:56.020 --> 00:09:57.620]   - Yeah, I know it's interesting.
[00:09:57.620 --> 00:10:01.380]   In the hands of the right person
[00:10:01.380 --> 00:10:03.060]   who knows how to utilize it,
[00:10:03.060 --> 00:10:05.220]   that individual will probably be the one
[00:10:05.220 --> 00:10:07.540]   that displaces an individual who does not use it, right?
[00:10:07.540 --> 00:10:08.900]   'Cause I think you're right.
[00:10:08.900 --> 00:10:13.020]   Like the ability for it to help refine your ideas
[00:10:13.020 --> 00:10:17.340]   or help you expand your brainstorming is just unparalleled.
[00:10:17.340 --> 00:10:19.380]   Right, like the way in my own applications
[00:10:19.380 --> 00:10:21.580]   when I'm writing content or headlines
[00:10:21.580 --> 00:10:26.580]   or even for website, as long as I am topically aligned
[00:10:26.580 --> 00:10:33.140]   to where I wanna go and feed it as much conditions
[00:10:33.140 --> 00:10:36.180]   or input as possible, it really helps refine ideas
[00:10:36.180 --> 00:10:38.260]   or exposes other things I haven't thought about.
[00:10:38.260 --> 00:10:40.780]   To your point, yeah, for me, it's even lower than that.
[00:10:40.780 --> 00:10:43.300]   Like only 30% of the stuff I'd probably even be comfortable
[00:10:43.300 --> 00:10:46.940]   using out of the box, but it's the constant iterations
[00:10:46.940 --> 00:10:48.980]   and refinement of ideas.
[00:10:48.980 --> 00:10:51.380]   That's where I think it's really cool right now.
[00:10:51.380 --> 00:10:54.500]   And I'm kind of curious about your take on this,
[00:10:54.500 --> 00:10:58.580]   which is, you know, my company included,
[00:10:58.580 --> 00:11:01.780]   and I know many companies have a lot of hesitancy
[00:11:01.780 --> 00:11:05.860]   or straight out ban chat GPT from internal use
[00:11:05.860 --> 00:11:09.540]   because they don't wanna put private information
[00:11:09.540 --> 00:11:11.260]   to be made publicly available, right?
[00:11:11.260 --> 00:11:13.620]   And so have you found, like,
[00:11:13.620 --> 00:11:15.780]   has that been a requirement imposed upon you
[00:11:15.780 --> 00:11:18.020]   where they want to limit your use of the tools
[00:11:18.020 --> 00:11:20.380]   for maybe certain topics or whatnot?
[00:11:20.380 --> 00:11:22.180]   Like, do you have to use discretion?
[00:11:22.180 --> 00:11:26.780]   - Companies have different policies around this.
[00:11:26.780 --> 00:11:29.460]   So right now, Coherent has issued licenses
[00:11:29.460 --> 00:11:33.540]   for all employees to use chat GPT 4 Pro.
[00:11:33.540 --> 00:11:37.180]   So they're encouraging us to use it as much as possible.
[00:11:37.180 --> 00:11:38.580]   Same thing with Mongo.
[00:11:38.580 --> 00:11:43.060]   Mongo, I worked on a sort of a playbook for them
[00:11:43.060 --> 00:11:47.020]   to help introduce AI and prompt engineering to their staff.
[00:11:47.020 --> 00:11:49.180]   They want folks to use it as much as possible.
[00:11:49.180 --> 00:11:50.700]   I mean, it's kind of core to their business.
[00:11:50.700 --> 00:11:54.980]   They're developing versions of their databases
[00:11:54.980 --> 00:11:56.980]   that are optimized for AI
[00:11:56.980 --> 00:11:59.340]   and for folks that wanna build AI applications.
[00:11:59.340 --> 00:12:03.140]   For Collibra, it's not as clear,
[00:12:03.140 --> 00:12:06.500]   and I don't generally use it for anything related to it.
[00:12:06.500 --> 00:12:10.300]   I certainly don't put anything that's, you know,
[00:12:10.300 --> 00:12:12.220]   not public or IP.
[00:12:12.220 --> 00:12:14.740]   I don't have really access to that stuff anyway.
[00:12:14.740 --> 00:12:19.740]   So, but I think it's a grab bag there.
[00:12:19.740 --> 00:12:22.420]   But just to go back to what you were saying
[00:12:22.420 --> 00:12:26.020]   about its usefulness and how much of it we can use.
[00:12:26.020 --> 00:12:30.380]   The challenge here is, and I do see Cloud3
[00:12:30.380 --> 00:12:32.340]   as quite a bit better than chat GPT
[00:12:32.340 --> 00:12:34.220]   in terms of reasoning skills,
[00:12:34.220 --> 00:12:37.980]   not just communication capability,
[00:12:37.980 --> 00:12:42.980]   but more of a natural conversational communication ability.
[00:12:44.060 --> 00:12:46.980]   Speed, it has a much larger, what they call context window,
[00:12:46.980 --> 00:12:50.620]   which means it can like hold more information at one time
[00:12:50.620 --> 00:12:52.300]   in one thread in its compute.
[00:12:52.300 --> 00:12:55.580]   So it's just, I think a lot better at this point
[00:12:55.580 --> 00:12:56.620]   for whatever reason.
[00:12:56.620 --> 00:13:02.900]   But I think the difference is, here's the thing.
[00:13:02.900 --> 00:13:07.420]   I think a lot of professionals, a lot of marketers,
[00:13:07.420 --> 00:13:10.260]   especially those that have budget responsibilities
[00:13:10.260 --> 00:13:12.580]   are gonna say to themselves,
[00:13:12.580 --> 00:13:15.500]   well, you know, chat GPT or cloud or Gemini or whatever
[00:13:15.500 --> 00:13:18.500]   is getting, or copilot, is getting useful headlines.
[00:13:18.500 --> 00:13:25.500]   Like they're not, I don't think,
[00:13:25.500 --> 00:13:29.540]   I don't think chat GPT or any of their cousins
[00:13:29.540 --> 00:13:34.180]   can at this point really write a super headline.
[00:13:34.180 --> 00:13:35.700]   Like recently I was blogging about,
[00:13:35.700 --> 00:13:39.740]   I posted on LinkedIn about my first,
[00:13:39.740 --> 00:13:41.460]   my very first, like actually my second,
[00:13:41.460 --> 00:13:43.500]   my first client as a copywriter,
[00:13:43.500 --> 00:13:46.220]   I was working on this movie, "Private Parts"
[00:13:46.220 --> 00:13:48.700]   by, that was a Howard Stern biopic.
[00:13:48.700 --> 00:13:50.060]   And I described like my process
[00:13:50.060 --> 00:13:51.820]   of getting to the line that made it.
[00:13:51.820 --> 00:13:54.460]   And if you know, many people probably recognize this poster.
[00:13:54.460 --> 00:13:56.700]   It's this giant Howard Stern.
[00:13:56.700 --> 00:14:00.100]   He's naked and he's standing in the New York City skyline.
[00:14:00.100 --> 00:14:01.660]   He's taller than the Empire State Building,
[00:14:01.660 --> 00:14:03.780]   which is sort of coming up between him,
[00:14:03.780 --> 00:14:05.340]   his legs and in front of his chest.
[00:14:05.340 --> 00:14:08.580]   And he's got this incredible Photoshop body.
[00:14:08.580 --> 00:14:09.980]   And so the movie is "Private Parts"
[00:14:09.980 --> 00:14:11.300]   and the title and the tagline is,
[00:14:11.300 --> 00:14:14.300]   never before has a man done so much with so little.
[00:14:14.300 --> 00:14:17.580]   I don't think chat GPT could come up with that line
[00:14:17.580 --> 00:14:20.660]   or a lot of other lines that other copywriters have written.
[00:14:20.660 --> 00:14:24.060]   But it could come up with a line that's serviceable for sure.
[00:14:24.060 --> 00:14:25.860]   And I think the challenge is gonna be,
[00:14:25.860 --> 00:14:28.940]   if you have P&L responsibilities or you're a founder,
[00:14:28.940 --> 00:14:34.140]   sometimes it's good enough, you know?
[00:14:34.140 --> 00:14:34.980]   - Yeah.
[00:14:34.980 --> 00:14:38.540]   - And sometimes I think, especially founders,
[00:14:38.540 --> 00:14:40.820]   what I've found working with startups,
[00:14:40.820 --> 00:14:42.300]   if it's a technical founder,
[00:14:42.300 --> 00:14:44.100]   they often don't know the difference
[00:14:44.100 --> 00:14:46.140]   with any kind of nuance.
[00:14:46.140 --> 00:14:48.380]   So I think creatives are in a position
[00:14:48.380 --> 00:14:53.380]   where we have to do a lot more to prove our value,
[00:14:53.380 --> 00:14:57.780]   to be nuanced about our choices with language,
[00:14:57.780 --> 00:15:02.780]   to, you know, resurrect cliches, but in an interesting way,
[00:15:04.660 --> 00:15:07.220]   to take a line and kind of fit it
[00:15:07.220 --> 00:15:10.420]   so it works a little bit harder.
[00:15:10.420 --> 00:15:13.540]   And I think that's something that AI can't do right now.
[00:15:13.540 --> 00:15:17.500]   It can't, AI is not, at least at this point,
[00:15:17.500 --> 00:15:20.980]   you're never gonna have an E.E. Cummings AI
[00:15:20.980 --> 00:15:24.980]   or a Toni Morrison AI or a T.S. Eliot AI
[00:15:24.980 --> 00:15:26.340]   or a Jordan Peele AI.
[00:15:26.340 --> 00:15:27.700]   I don't see that happening
[00:15:27.700 --> 00:15:32.460]   because AI can't make that intuitive leap
[00:15:32.460 --> 00:15:35.180]   that goes back to who we are as humans.
[00:15:35.180 --> 00:15:38.660]   We exist on this.
[00:15:38.660 --> 00:15:41.540]   I mean, a lot of times we're unconscious of it,
[00:15:41.540 --> 00:15:45.460]   but deep down, what is, who are we?
[00:15:45.460 --> 00:15:46.980]   What is in our souls?
[00:15:46.980 --> 00:15:51.980]   And what is that deep well of memory and relationships
[00:15:51.980 --> 00:15:58.900]   and childhood experiences and ancestors and all that stuff?
[00:16:00.500 --> 00:16:01.860]   AI just has data.
[00:16:01.860 --> 00:16:06.340]   - Yeah, you know, that reminds me of something,
[00:16:06.340 --> 00:16:09.580]   the inability for it to replicate human emotion
[00:16:09.580 --> 00:16:14.580]   or empathy or compassion, or even like cliches, right?
[00:16:14.580 --> 00:16:17.700]   There's a project I'm working on specifically right now
[00:16:17.700 --> 00:16:19.740]   where I'm sensing the limitation.
[00:16:19.740 --> 00:16:21.740]   And this could actually be a area
[00:16:21.740 --> 00:16:23.340]   for technology breakthrough, quite frankly,
[00:16:23.340 --> 00:16:25.860]   where I'm working on this project
[00:16:25.860 --> 00:16:28.580]   on globalization and localization, right?
[00:16:28.580 --> 00:16:32.540]   Your traditional workflow is you have a tool,
[00:16:32.540 --> 00:16:34.860]   you put a copy, you translate it,
[00:16:34.860 --> 00:16:38.500]   humans review it, and you upload it to a website, right?
[00:16:38.500 --> 00:16:41.220]   I'm trying to figure out how do I use machine learning,
[00:16:41.220 --> 00:16:43.380]   machine training, and AI/ML
[00:16:43.380 --> 00:16:47.380]   to hopefully reduce budget over time
[00:16:47.380 --> 00:16:49.260]   by using like machine language, right?
[00:16:49.260 --> 00:16:53.100]   And the limitation I'm discovering is,
[00:16:53.100 --> 00:16:54.180]   and this is why I asked you earlier
[00:16:54.180 --> 00:16:57.260]   about like closed versus open systems for AI.
[00:16:57.260 --> 00:16:59.860]   Like the way you talk about a brand,
[00:16:59.860 --> 00:17:03.940]   your tone, the way you talk about a product,
[00:17:03.940 --> 00:17:06.180]   specific phrases you use that are unique
[00:17:06.180 --> 00:17:09.100]   to you as a company, like those are not,
[00:17:09.100 --> 00:17:10.900]   those are purely internal, right?
[00:17:10.900 --> 00:17:13.940]   And so if I'm gonna train an engine
[00:17:13.940 --> 00:17:15.980]   to translate something in a way
[00:17:15.980 --> 00:17:18.140]   that I would speak as a human,
[00:17:18.140 --> 00:17:21.060]   it can't pull that data set from outside the company
[00:17:21.060 --> 00:17:23.500]   'cause you don't want to pull in,
[00:17:23.500 --> 00:17:25.060]   you wanna be informed by whatever
[00:17:25.060 --> 00:17:25.980]   your competitors are saying, right?
[00:17:25.980 --> 00:17:27.020]   So it's very much internal.
[00:17:27.020 --> 00:17:29.500]   And that the limiting fact I'm realizing
[00:17:29.500 --> 00:17:34.100]   is that requires then a human piece of it
[00:17:34.100 --> 00:17:37.340]   where you have to train the engine.
[00:17:37.340 --> 00:17:38.500]   And the way you train the engine
[00:17:38.500 --> 00:17:41.660]   is it outputs a translation.
[00:17:41.660 --> 00:17:43.900]   As a human, you need to post edit it.
[00:17:43.900 --> 00:17:46.100]   And then you need to take that and retrain the engine.
[00:17:46.100 --> 00:17:49.540]   You have to do it at scale and my high quantity
[00:17:49.540 --> 00:17:51.900]   in order for the algorithm to be trained.
[00:17:51.900 --> 00:17:53.540]   And I'm realizing that this takes a lot
[00:17:53.540 --> 00:17:55.820]   of human resource and capital,
[00:17:55.820 --> 00:17:57.540]   and it takes a lot of money, right?
[00:17:57.540 --> 00:17:59.700]   And I think the area where I think
[00:17:59.700 --> 00:18:01.300]   technology breakthrough is gonna happen,
[00:18:01.300 --> 00:18:04.580]   I do know of one company which will not be named,
[00:18:04.580 --> 00:18:05.980]   but they're working on this,
[00:18:05.980 --> 00:18:08.660]   is they're using internally trained
[00:18:08.660 --> 00:18:11.500]   and built gen AI internally,
[00:18:11.500 --> 00:18:15.260]   and using that to train the translation engine.
[00:18:15.260 --> 00:18:17.460]   So the area where the humans doing the post editing,
[00:18:17.460 --> 00:18:19.740]   now the gen AI is talking to AI together
[00:18:19.740 --> 00:18:20.900]   to kind of figure it out.
[00:18:20.900 --> 00:18:23.140]   And then of course, there's still a human
[00:18:23.140 --> 00:18:24.460]   like a conductor piece of that,
[00:18:24.460 --> 00:18:26.340]   but that's what's fascinating to me.
[00:18:26.340 --> 00:18:30.380]   Like how do you take what's internal
[00:18:30.380 --> 00:18:31.740]   and then build that scale,
[00:18:31.740 --> 00:18:33.140]   especially sort of for smaller companies
[00:18:33.140 --> 00:18:35.860]   who may not have the budget to do something like that, right?
[00:18:35.860 --> 00:18:37.340]   It definitely takes an investment.
[00:18:37.340 --> 00:18:39.260]   But the thing I'm definitely realizing
[00:18:39.260 --> 00:18:41.100]   as I'm going through all this is,
[00:18:41.100 --> 00:18:45.100]   you're right, like it cannot replicate human tone
[00:18:45.100 --> 00:18:48.540]   and just the nuances of speech.
[00:18:48.540 --> 00:18:50.860]   And that's where I still have a little bit of hope,
[00:18:50.860 --> 00:18:55.100]   you know, like humanity will still thrive
[00:18:55.100 --> 00:18:56.340]   'cause it has to, right?
[00:18:56.340 --> 00:18:58.220]   And there's a piece of that just can't be replicated.
[00:18:58.220 --> 00:19:00.380]   I'm just kind of curious, like what are your thoughts?
[00:19:00.380 --> 00:19:01.860]   Is something you've experienced as well?
[00:19:01.860 --> 00:19:04.180]   You know, like earlier you're talking about humanity
[00:19:04.180 --> 00:19:06.300]   and emotion drawing from your history,
[00:19:06.300 --> 00:19:08.380]   and obviously it's a crowded space right now
[00:19:08.380 --> 00:19:09.820]   in social media.
[00:19:09.820 --> 00:19:12.620]   I'm just kind of curious your thoughts on all that.
[00:19:12.620 --> 00:19:17.620]   - Are you saying if companies have sufficient technology,
[00:19:20.500 --> 00:19:22.580]   sufficient AI capabilities
[00:19:22.580 --> 00:19:27.060]   that they can build their own internal AI applications
[00:19:27.060 --> 00:19:32.060]   to leverage their brand voice requirements, et cetera,
[00:19:32.060 --> 00:19:37.540]   then they should be able to replicate what a human can do?
[00:19:37.540 --> 00:19:38.380]   Or is that?
[00:19:38.380 --> 00:19:40.380]   - No, it's more maybe even beyond that,
[00:19:40.380 --> 00:19:43.260]   which is maybe it's a different way
[00:19:43.260 --> 00:19:46.180]   of looking at this conversation and possibly a tangent,
