
[00:00:00.000 --> 00:00:03.620]   You might think, "Oh, this is about optimizing," like, you know, a word you use a lot.
[00:02:13.620 --> 00:02:17.000]   why it's important to become more of a maker than a consumer,
[00:02:17.000 --> 00:02:20.620]   why the most common way people categorize information might not be best,
[00:02:20.620 --> 00:02:25.120]   why you might not need to change the tools you're using to get started, and a whole lot more.
[00:02:25.120 --> 00:02:27.020]   So let's get started in one second.
[00:02:27.020 --> 00:02:35.560]   Tiago, welcome to the show and thanks for being here.
[00:02:35.560 --> 00:02:37.960]   Thank you. Good to be here, Chris.
[00:02:37.960 --> 00:02:43.200]   I already know that I'm a suboptimal note-taker, but I did just scroll through my Evernote history this morning,
[00:02:43.200 --> 00:02:47.120]   and it looks like I've been doing it wrong since about July 4th, 2010.
[00:02:47.120 --> 00:02:50.560]   So needless to say, I am very excited about this conversation,
[00:02:50.560 --> 00:02:54.760]   as much work as might be on the back half of this to try to put in a better system.
[00:02:54.760 --> 00:02:57.420]   Let's talk. I mean, that's kind of how this all started.
[00:02:57.420 --> 00:03:03.800]   I mean, in the early years, it wasn't about building a business, it wasn't about writing a book, even having a course.
[00:03:03.800 --> 00:03:09.400]   It was just one very specific problem, which is what do you do with all this stuff in your Evernote inbox?
[00:03:09.400 --> 00:03:13.100]   That was like the very, very first problem I was trying to solve.
[00:03:13.100 --> 00:03:18.160]   OK, but before we get started, I just have to ask, you worked with Kevin Chin on your studio, correct?
[00:03:18.160 --> 00:03:19.000]   Yes.
[00:03:19.000 --> 00:03:19.900]   It looks great.
[00:03:19.900 --> 00:03:24.460]   For anyone unfamiliar, the Kevin we're discussing started this company called Dream Studio Course.
[00:03:24.460 --> 00:03:31.120]   They have a course and optional hands-on support to help you build your home office into a studio that looks like Tiago's.
[00:03:31.120 --> 00:03:34.200]   It looks and sounds incredible on video calls or meetings.
[00:03:34.200 --> 00:03:37.460]   In fact, I'm about to swap offices with another room in our house,
[00:03:37.460 --> 00:03:41.160]   and I'm going to use the course that Kevin created to make my setup 10 times better.
[00:03:41.160 --> 00:03:44.620]   So if you're watching on YouTube, hopefully you'll see that upgrade in the future.
[00:03:44.620 --> 00:03:47.100]   And if that's interesting, you should definitely check it out.
[00:03:47.100 --> 00:03:49.900]   DreamStudioCourse.com.
[00:03:49.900 --> 00:03:54.420]   But I want to start by sharing one of my favorite takeaways from the book.
[00:03:54.420 --> 00:04:01.220]   You said, "To be able to make use of the information we value, you need a way to package it up and send it through time to our future self."
[00:04:01.220 --> 00:04:04.960]   So I think we're going to talk a lot about the tactics, but to kick us off,
[00:04:04.960 --> 00:04:11.360]   I'd love to talk about the "why" behind a second brain and what it might unlock for those future selves.
[00:04:11.360 --> 00:04:16.660]   Yeah, I think it starts, there's sort of three stages that people move through.
[00:04:16.660 --> 00:04:21.100]   In the first one, they're just trying to solve a problem, and that problem is called information overload.
[00:04:21.100 --> 00:04:24.960]   It's like a crisis. It's like a survival thing.
[00:04:24.960 --> 00:04:27.900]   They are just trying to keep their head above water.
[00:04:27.900 --> 00:04:37.600]   They're getting more emails, messages, seeing more social media posts, listening to more podcasts than they can even make sense of.
[00:04:37.600 --> 00:04:40.360]   It's like, like you said, drinking from a firehose.
[00:04:40.360 --> 00:04:49.100]   And it is affecting their mental health, their ability to focus, their attention span, even their relationships, their career prospects.
[00:04:49.100 --> 00:04:50.760]   It's like a real problem.
[00:04:50.760 --> 00:04:52.600]   That is the beginning point, but not the end point.
[00:04:52.600 --> 00:04:58.800]   That's just like the gateway. That's like the, you know, just the doorway that leads to everything else.
[00:04:58.800 --> 00:05:04.800]   The other two stages, basically, they move on from there to just wanting to do their best work, right?
[00:05:04.800 --> 00:05:10.100]   Once the background noise and the static of information overload starts to subside,
[00:05:10.100 --> 00:05:13.960]   well, what do you do with this newfound freedom, this newfound bandwidth?
[00:05:13.960 --> 00:05:21.400]   You want to do work that is more persuasive, impactful, original, effective, profitable.
[00:05:21.400 --> 00:05:26.360]   Like whatever dimension you're measuring the quality of your work on, you want to increase it.
[00:05:26.360 --> 00:05:31.260]   And that's where having notes starts to become not just a way to offload stuff from your mind,
[00:05:31.260 --> 00:05:36.560]   but then to selectively re-onload, like take back some of the knowledge,
[00:05:36.560 --> 00:05:44.260]   some of the ideas that you actually want to use to create things, to build, to write, to speak, to create.
[00:05:44.260 --> 00:05:52.220]   And then eventually, when they really start to leverage and start to feel this second brain almost as like a cognitive exoskeleton,
[00:05:52.220 --> 00:05:57.720]   I almost think of like a mech warrior, you know, you get up in it, you put your feet in the boots,
[00:05:57.720 --> 00:06:05.220]   and then you put your hands into the exoskeleton arms and you're like, "Oh my gosh, the power!"
[00:06:05.220 --> 00:06:09.860]   Then what they really start to do is to advance their most important projects and goals.
[00:06:09.860 --> 00:06:13.320]   Like things that they say they've been wanting to do for a long time,
[00:06:13.320 --> 00:06:17.820]   goals that they've said they've been working on for years, but not really making any progress.
[00:06:17.820 --> 00:06:20.520]   They start to make serious progress on those things.
[00:06:20.520 --> 00:06:27.400]   Those are kind of like the... That's the arc, the three-part arc that I see people move through as they build a second brain.
[00:06:27.400 --> 00:06:30.260]   Yeah, I promise this whole thing isn't me reading a quote.
[00:06:30.260 --> 00:06:32.660]   I actually just have two, but I'm going to read the second one.
[00:06:32.660 --> 00:06:35.300]   And I think this sets the framework up for all this.
[00:06:35.300 --> 00:06:39.460]   You said, "The consumerist attitude towards information that more is better, that we never have enough,
[00:06:39.460 --> 00:06:43.260]   and that what we already have isn't good enough is at the heart of people's dissatisfaction
[00:06:43.260 --> 00:06:44.960]   with how they spend time online.
[00:06:44.960 --> 00:06:49.460]   Instead of trying to find the best content, I recommend instead switching your focus to making things,
[00:06:49.460 --> 00:06:51.400]   which is far more satisfying."
[00:06:51.400 --> 00:06:56.060]   There's a lot to unpack there, but if I take what you just said and that,
[00:06:56.060 --> 00:07:03.760]   I have to wonder how much of this is valuable as a superpower for bloggers and podcasters and creators,
[00:07:03.760 --> 00:07:09.000]   or how much of that creation is something that applies to anyone in any profession?
[00:07:09.000 --> 00:07:10.300]   Such a good question.
[00:07:10.300 --> 00:07:16.260]   I think those groups you mentioned, who I'll just call content creators, are the leading edge.
[00:07:16.260 --> 00:07:17.200]   They're the leading edge.
[00:07:17.200 --> 00:07:22.500]   They're the ones that they hear about a system like this one, they go, "Oh my gosh, this is what I needed yesterday."
[00:07:22.500 --> 00:07:26.900]   They're more aware, they're more sensitive to what this would do for them.
[00:07:26.900 --> 00:07:32.900]   But I guess my assertion, my hypothesis is that it's going to spread.
[00:07:32.900 --> 00:07:36.060]   That those are just the early adopters, those are the frontier people.
[00:07:36.060 --> 00:07:41.500]   But that essentially, the category of content creator, I think in the near future is going to be meaningless.
[00:07:41.500 --> 00:07:44.400]   Everyone is going to be a content creator.
[00:07:44.400 --> 00:07:49.100]   Even the category of freelancer or entrepreneur is going to start to become meaningless.
[00:07:49.100 --> 00:07:52.900]   Even people in big organizations are going to need the agency, the autonomy,
[00:07:52.900 --> 00:07:57.900]   the sort of self-determination that today entrepreneurs have.
[00:07:57.900 --> 00:08:03.600]   So I guess that's my view of the future, is a lot of these categories that we fit into today are going to dissolve.
[00:08:03.600 --> 00:08:10.240]   What I'm confident of is that we're going to need to intake information, filter and curate it.
[00:08:10.240 --> 00:08:13.240]   The parts that actually enrich our lives and make us better.
[00:08:13.240 --> 00:08:20.440]   And then use it to either tell a story, send a message, create a document or a product or service.
[00:08:20.440 --> 00:08:22.240]   Like the process of creating it.
[00:08:22.240 --> 00:08:28.100]   I have this quote in my book too, I think the process of creation is actually timeless and fundamentally human.
[00:08:28.100 --> 00:08:29.340]   The medium changes.
[00:08:29.340 --> 00:08:33.200]   Like today it's podcasting, tomorrow it's YouTube, the next day it's TikTok.
[00:08:33.200 --> 00:08:37.140]   But all humans are creators, all humans are inherently creative, I think.
[00:08:37.140 --> 00:08:42.940]   And eventually, we're all going to use technology to do that more effectively.
[00:08:42.940 --> 00:08:49.200]   It's funny, as you were talking, I was just thinking, okay, before I was officially a creator as a podcaster,
[00:08:49.200 --> 00:08:56.800]   you know, I can think of all kinds of things from, I put together a slideshow at my grandparents' 50th anniversary.
[00:08:56.800 --> 00:09:05.400]   It's like that was, you know, something that was a collection of memories and emails and stories that I'd been collecting over time, but no organized way.
[00:09:05.400 --> 00:09:12.200]   Or I've had professional jobs where, you know, you've given presentations about things that you've become an expert on.
[00:09:12.200 --> 00:09:17.300]   When I was an investor, I became the EdTech investor because I'd invested in a handful of education tech companies.
[00:09:17.300 --> 00:09:21.740]   And like, there were blog posts, there were articles that only later I had to go back and be like,
[00:09:21.740 --> 00:09:26.840]   "Where was that thing that was so interesting?" Because, you know, the partners were like, "Hey, can you talk about that industry?"
[00:09:26.840 --> 00:09:35.740]   So it made me realize that, you know, there's full-time creator where creating content is the sole thing that is your income.
[00:09:35.740 --> 00:09:46.740]   And then there's like, I have a job to do X, Y, or Z, but within that job, I'm creating content, whether it's a sales pitch or whether it's a presentation to other employees.
[00:09:46.740 --> 00:09:54.140]   And so it just, I started realizing that, you know, even when I wasn't a creator per se, I actually was in many areas of life.
[00:09:54.140 --> 00:10:00.900]   And, you know, it would have been way more beneficial for me to have thought, "Where is this note? Where is this line from this book that I read?
[00:10:00.900 --> 00:10:08.640]   Where is this, you know, blog post or email going to go?" So that I can make the most value of it in the future, sometimes known and sometimes unknown.
[00:10:08.640 --> 00:10:16.640]   - I couldn't have said it better myself. That's exactly how I think. I mean, if you've ever given a presentation, made a PowerPoint and presented it to a few people,
[00:10:16.640 --> 00:10:22.840]   to me, right in that, you know, very common situation that almost everyone has faced, all the elements are there.
[00:10:22.840 --> 00:10:32.040]   You had to capture, you had to organize information, you had to distill it into a message, a point, an argument, you had to express it, you had to present it, you know?
[00:10:32.040 --> 00:10:43.140]   Even if that was the only context that you ever used any of this, if your presentations to other people were 10 times more effective, like, wouldn't that make a difference?
[00:10:43.140 --> 00:10:48.940]   Wouldn't that lead to better outcomes in whatever you happen to be doing? I can't imagine it wouldn't. It has to, right?
[00:10:48.940 --> 00:10:54.540]   Like, I really try to remove the emphasis on, yeah, like you said, full-time professional content creators.
[00:10:54.540 --> 00:11:00.040]   Those are very few in numbers and I wouldn't even recommend it to most people, but we are all expressing ourselves.
[00:11:00.040 --> 00:11:03.040]   Like, that's the fundamental thing is self-expression.
[00:11:03.040 --> 00:11:07.740]   A big concept in the book is this code framework that you just kind of glazed over very quickly.
[00:11:07.740 --> 00:11:19.540]   But can we maybe walk through those four steps and maybe just kind of start by just defining how you think of the definition of a second brain so people can kind of have that before we step through it?
[00:11:19.540 --> 00:11:24.840]   Yeah. Code is really the heart and soul of the building a second brain world.
[00:11:24.840 --> 00:11:31.840]   It describes the creative process. That's really what we're talking about here is your creative process and making it digital and technological.
[00:11:31.840 --> 00:11:36.240]   Code was a discovery.
[00:11:36.240 --> 00:11:45.540]   Like, I remember I was in my apartment in Mexico City where I was living with my wife at the time and I wasn't even trying to like fit it into an acronym or into a word.
[00:11:45.540 --> 00:11:47.640]   I was just like on a big like sketch pad.
[00:11:47.640 --> 00:11:54.240]   I was just like writing, you know, different words and moving them around and then I suddenly saw code just pop out at me.
[00:11:54.240 --> 00:11:57.940]   You know, it's like, oh, wow, like it seemed to emerge.
[00:11:57.940 --> 00:12:03.640]   And in my work, it basically describes what is universal about the creative process.
[00:12:03.640 --> 00:12:05.140]   A lot is particular.
[00:12:05.140 --> 00:12:07.640]   There's a lot that changes person to person.
[00:12:07.640 --> 00:12:16.240]   But any creative medium, any creative profession, any creative output that I see in some shape or form does four things which are the four letters of code.
[00:12:16.240 --> 00:12:27.240]   Capturing information, which just means writing it down, you know, documenting it, organizing it, which simply means adding some structure, some prioritization, some container.
[00:12:27.240 --> 00:12:38.140]   Distilling, which just means boiling it down, refining it to its essence, to the takeaway, to the action steps, to the, you know, the punchline.
[00:12:38.140 --> 00:12:48.240]   And then expressing it through writing, through speaking, through designing, through art, through music, some form of like putting it back out into the world as your own interpretation.
[00:12:48.240 --> 00:12:50.340]   I have a bunch of questions on each of them.
[00:12:50.340 --> 00:13:04.040]   But if we start in Capture, you know, I think one of the things that I found fascinating when I first came across your work, I was like, oh, I am sure that Tiago is going to have a, if you want to capture, you've got to use this tool.
[00:13:04.040 --> 00:13:13.340]   And I was, I would say, pleasantly surprised that you said there's not a perfect app or software system that works and people shouldn't even necessarily maintain everything in one place.
[00:13:13.340 --> 00:13:19.940]   So that makes me think, OK, well, that's great because I probably have some already and it doesn't mean I'm doing it totally wrong.
[00:13:19.940 --> 00:13:23.940]   But I think it can also be hard for someone listening to say, OK, I want to do this.
[00:13:23.940 --> 00:13:28.040]   I want a second brain. What should I do? And it's kind of like, well, you can kind of pick and choose.
[00:13:28.040 --> 00:13:35.040]   So maybe we start off with someone who's never really thought about this. They've got a couple notes in Apple Notes or, you know, a Google Doc here or there.
[00:13:35.040 --> 00:13:43.240]   And they're like, OK, I want a place to store information that I can access and benefit from through creative processes in the future.
[00:13:43.240 --> 00:13:48.540]   Where do I start? Where do I start if I haven't even thought through this process in terms of tools?
[00:13:48.540 --> 00:13:51.840]   And it doesn't have to be a specific one, but I don't know.
[00:13:51.840 --> 00:13:58.240]   It seems it seems it almost would be easier if you were like, the answer is download the Building a Second Brain note taking app.
[00:13:58.240 --> 00:14:01.940]   And here it is. But I wish I could just say you just download this app.
[00:14:01.940 --> 00:14:08.140]   Now you have a second brain. You don't even need to read the book. Maybe one day we'll get there.
[00:14:08.140 --> 00:14:17.640]   But yeah, with Capture. So I think the main thing here is people for some reason always think about Capture as doing something new.
[00:14:17.640 --> 00:14:26.640]   OK, what is the new new thing I'm going to do? But I think everything that I recommend that I teach, it's empirical.
[00:14:26.640 --> 00:14:31.340]   It doesn't come from academia. It doesn't come from a theory. It doesn't start with sort of a concept.
[00:14:31.340 --> 00:14:37.340]   It starts from coaching. I just coach people, sit with them, talk with them, see what they're already doing that works.
[00:14:37.340 --> 00:14:47.340]   And we sort of make small tweaks and changes and bottom up instead of me coming in with this top down framework saying you need to follow the framework.
[00:14:47.340 --> 00:14:54.640]   And so what I would really recommend people do is just like, please look at the content you're already consuming.
[00:14:54.640 --> 00:15:08.040]   Like if you changed nothing, how could you simply Capture save the 1% most insightful ideas, quotes, takeaways, thoughts from what you're already consuming?
[00:15:08.040 --> 00:15:15.240]   Like no change. Like what are you doing? Do you read books? Do you read articles, podcasts, audiobooks, conversations with people?
[00:15:15.240 --> 00:15:22.940]   Like you are consuming even if you're like the most anti-tech person ever, you know, you have no social media accounts, you're a recluse.
[00:15:22.940 --> 00:15:31.640]   You are consuming gigabytes of data per day in some way. Capture that. Start there. And honestly, most people can stop there.
[00:15:31.640 --> 00:15:35.540]   It's like the sheer volume is already so high of consumption.
[00:15:35.540 --> 00:15:42.440]   You can just focus on capturing the 1% and never add any consumption ever. In fact, most people should reduce it.
[00:15:42.440 --> 00:15:47.440]   It's interesting because I've heard you talk before and someone might listen to this and say, oh, man.
[00:15:47.440 --> 00:15:52.240]   So Tiago is probably sitting there and throughout an entire day generating 10,000 notes of everything.
[00:15:52.240 --> 00:15:57.740]   And I actually feel like you might capture less notes than many people doing this.
[00:15:57.740 --> 00:16:03.040]   So how do you decide what is relevant enough or important enough to store?
[00:16:03.040 --> 00:16:13.240]   Because like you said, if we're all kind of being exposed to gigabytes of information a day, it could be very easy to take that book you read and store a thousand quotes.
[00:16:13.240 --> 00:16:21.540]   It could be very easy to take every post you read and store that, which I think honestly, looking back at my old Evernote, I was scrolling through it.
[00:16:21.540 --> 00:16:26.740]   I was like, gosh, every time I read an article, I would clip the whole article and I would just save this article to Evernote.
[00:16:26.740 --> 00:16:38.040]   And then I just had a database of articles. I didn't know what they were for. And I think I was probably overzealous in my storing of information in an early day where like, oh, I didn't even know this was possible.
[00:16:38.040 --> 00:16:43.340]   For some reason, I guess in 2010, maybe I thought the article would be gone in the future.
[00:16:43.340 --> 00:16:49.740]   So, yeah, how do you decide what is relevant to put in a second brain? Because I guess the storage capacity is infinite.
[00:16:49.740 --> 00:17:01.940]   So, you could put everything. - This is the real issue. For the kind of person who is prone to this kind of behavior in the first place, they far more likely are saving far too much.
[00:17:01.940 --> 00:17:17.340]   They're digital hoarding. They're doing the digital equivalent of like those hoarding TV shows, you know, where you can't even open the front door because there's like pizza boxes and just like crap, like piled in every spare place.
[00:17:17.340 --> 00:17:22.440]   What's interesting is in the physical world, there's clear negative impacts like the ones I just mentioned.
[00:17:22.440 --> 00:17:29.840]   In the digital world, you can actually convince yourself, no, this is good. I'm creating value. I'm acquiring real evergreen assets.
[00:17:29.840 --> 00:17:40.640]   You're not. You're not. You're just like stockpiling a resource that the more you stockpile when it comes to information, the less valuable it is because you can't find anything.
[00:17:40.640 --> 00:17:51.040]   What is the point of a thousand terabytes of data if you can't even make use of it, if it's all just an endless, you know, like a sea of stuff.
[00:17:51.040 --> 00:18:00.840]   And so, most of my techniques and my rules of thumb that I teach people are how to capture less, how to capture less, be more discerning, more picky.
[00:18:00.840 --> 00:18:05.840]   Most people don't have a high enough standard. They read something that sounds halfway interesting and they save it.
[00:18:05.840 --> 00:18:12.340]   I try to save and this is the end of a long journey. Like, I went through a period of hoarding and I think that's actually probably good.
[00:18:12.340 --> 00:18:16.840]   Like, try to capture all the stuff. See how that goes for you.
[00:18:16.840 --> 00:18:25.840]   When you discover as I did that it's hurting more than it's helping, you start to become so picky where you're like reading a book.
[00:18:25.840 --> 00:18:29.840]   I'll be reading a book and I'm like, is this a life-changing idea?
[00:18:29.840 --> 00:18:36.840]   Like, does this quote shatter my conceptions of how the world works? That is a high bar.
[00:18:36.840 --> 00:18:43.840]   But the great result of that is I'll read an entire book, I'll think the book is great, five stars on Amazon, I'll have like five quotes from it.
[00:18:43.840 --> 00:18:45.840]   Alright, that's how it should be.
[00:18:45.840 --> 00:18:50.840]   The quotes are not everything that was even a little bit good in the book. The quotes are just like a bookmark.
[00:18:50.840 --> 00:18:53.840]   They're the digital equivalent of like having a book on your shelf.
[00:18:53.840 --> 00:19:02.840]   I have one over here where there's like a little like post-it and you go, hey, I think there's something in that book because you can always go back to the book and then have all the details there.
[00:19:02.840 --> 00:19:09.840]   All the notes, the quotes that you're saving, the only problem those are trying to solve is discoverability.
[00:19:09.840 --> 00:19:15.840]   It's helping you rediscover and even remember that you once read a book about this.
[00:19:15.840 --> 00:19:33.840]   Because once you remember that, you just like on my same computer as I'm working, I'll just, you know, do Spotlight, open up the Kindle app, go straight to that book, open the passage that I'm looking at and go right back to where I read that book like five years in the past and pick up where I left off five years later.
[00:19:33.840 --> 00:19:36.840]   One thing I obviously think I did poorly was saving articles, right?
[00:19:36.840 --> 00:19:43.840]   Like I imagine if you're reading a blog post that's really, you know, life changing, let's say it would be save the quote, not the whole thing.
[00:19:43.840 --> 00:19:45.840]   And you can link back to the quote.
[00:19:45.840 --> 00:19:59.840]   What are the tools, whether they're platform agnostic, meaning where the information stored, but they're just collection tools or platform tools that you think are maybe in the consideration set for people to know about?
[00:19:59.840 --> 00:20:10.840]   You know, I've tried countless capture tools and I find I've settled on just a few very simple ones that have just stood the test of time.
[00:20:10.840 --> 00:20:13.840]   It comes down to paper notebooks.
[00:20:13.840 --> 00:20:17.840]   Like there's some use cases that they simply can't be beat, right?
[00:20:17.840 --> 00:20:22.840]   But then the second one, which is also the key to the first one, is a mobile app, right?
[00:20:22.840 --> 00:20:31.840]   After I take those notes on paper at the end of the day or the end of the week, I use the Evernote mobile app, which has OCR optical character recognition, snap a photo of that page.
[00:20:31.840 --> 00:20:34.840]   And now the paper notes have now become digital notes.
[00:20:34.840 --> 00:20:36.840]   So that part is essential.
[00:20:36.840 --> 00:20:38.840]   The notes app you use has to have a mobile app.
[00:20:38.840 --> 00:20:50.840]   I'd say probably 30 to 40% of the total notes I take are opening on my iPhone, going into the mobile app, just typing an idea, typing a thought I had, typing something I heard in a conversation.
[00:20:50.840 --> 00:20:56.840]   A third one is if you can automate, especially like long form reading is really powerful.
[00:20:56.840 --> 00:20:58.840]   I use an app called Readwise.
[00:20:58.840 --> 00:20:59.840]   Do you know Readwise?
[00:20:59.840 --> 00:21:00.840]   I do.
[00:21:00.840 --> 00:21:11.840]   It's funny because I sometimes have read all across different platforms and it's not the best until you're like, Readwise is actually the first reason I said, you know what, I should just only read in the Kindle app.
[00:21:11.840 --> 00:21:12.840]   Yeah.
[00:21:12.840 --> 00:21:13.840]   Yeah, it's amazing.
[00:21:13.840 --> 00:21:15.840]   I mean, nothing like this existed when I started.
[00:21:15.840 --> 00:21:19.840]   Now it's a virtually completely automated solution.
[00:21:19.840 --> 00:21:23.840]   You know, it's like a connector, like a bridge for anyone who doesn't know.
[00:21:23.840 --> 00:21:26.840]   I'm reading on my Kindle on any device, by the way.
[00:21:26.840 --> 00:21:32.840]   Sometimes I'm reading on the Kindle app on my phone, Kindle app on my iPad or an actual Kindle device.
[00:21:32.840 --> 00:21:33.840]   I have three Kindles.
[00:21:33.840 --> 00:21:39.840]   Anywhere that I make a single highlight within minutes, that highlight is routed.
[00:21:39.840 --> 00:21:43.840]   It's imported from the book into my notes with no further action on my part.
[00:21:43.840 --> 00:21:44.840]   It's like a miracle.
[00:21:44.840 --> 00:21:45.840]   It's amazing.
[00:21:45.840 --> 00:21:53.840]   And then that Readwise also works with the fourth one I was going to mention, which is a Read Later app, which is really, really key.
[00:21:53.840 --> 00:21:55.840]   This is kind of a surprise for people.
[00:21:55.840 --> 00:22:03.840]   You do not want to save anything to your second brain that you haven't consumed, that you haven't actually paid attention to, read and digested.
[00:22:03.840 --> 00:22:08.840]   And the reason for that is when you encounter it later, you don't want to come across a thing you say to be like, what the heck is this?
[00:22:08.840 --> 00:22:10.840]   I've never seen this in my life.
[00:22:10.840 --> 00:22:14.840]   You want to have a pre-existing familiarity.
[00:22:14.840 --> 00:22:21.840]   So what you want to do is almost have like a little waiting room, like a little holding area before things get to your second brain.
[00:22:21.840 --> 00:22:23.840]   And that is your Read Later app.
[00:22:23.840 --> 00:22:29.840]   Something where you can keep a reading list of everything you say you want to consume for later consumption.
[00:22:29.840 --> 00:22:33.840]   Yeah, one of the ways I've done this, and I just implemented half of it this morning.
[00:22:33.840 --> 00:22:38.840]   The first half was just bookmarking things on Twitter if I found something I wanted to follow up on, but I didn't want to read now.
[00:22:38.840 --> 00:22:43.840]   Now I have bookmark it to follow up on it and then like it.
[00:22:43.840 --> 00:22:51.840]   And then I just set up a Zapier Zap that if I like something, it will auto import it into a database in Notion where I store a lot of my personal information.
[00:22:51.840 --> 00:22:52.840]   Perfect.
[00:22:52.840 --> 00:22:55.840]   And I was like, getting ready for this interview.
[00:22:55.840 --> 00:22:56.840]   I set this thing up this morning.
[00:22:56.840 --> 00:23:01.840]   I hit the like button and then all of a sudden I was like, ooh, I was like, now I need to go process all the old ones.
[00:23:01.840 --> 00:23:06.840]   Because like a lot of my likes are things that I want to follow up on and go back and see in the future.
[00:23:06.840 --> 00:23:10.840]   So do you think everyone needs to put like is your second brain for you?
[00:23:10.840 --> 00:23:12.840]   It's Evernote or is Evernote a component of it?
[00:23:12.840 --> 00:23:20.840]   I think it's an interesting distinction between is one place the brain or is the brain the concept that has many pieces?
[00:23:20.840 --> 00:23:21.840]   It's a great question.
[00:23:21.840 --> 00:23:26.840]   So your second brain is the complete ecosystem of apps that you use.
[00:23:26.840 --> 00:23:28.840]   I think that is an important distinction.
[00:23:28.840 --> 00:23:29.840]   It is.
[00:23:29.840 --> 00:23:33.840]   There's never has been, never will be one app to rule them all.
[00:23:33.840 --> 00:23:35.840]   It's just simply not realistic.
[00:23:35.840 --> 00:23:36.840]   And I don't think it ever will be.
[00:23:36.840 --> 00:23:48.840]   In fact, over time, both on an individual level and a society level, I think we're using ever more, ever more specialized tools as technology advances.
[00:23:48.840 --> 00:23:50.840]   You want to use the right tool for the job.
[00:23:50.840 --> 00:23:53.840]   Every tool is just a download in an app store away.
[00:23:53.840 --> 00:23:56.840]   So I think we're going to use more things over time, not less.
[00:23:56.840 --> 00:24:01.840]   So the technical definition is like, I almost think of it like a solar system.
[00:24:01.840 --> 00:24:03.840]   The sun is your notes app.
[00:24:03.840 --> 00:24:06.840]   That is the central, like the neural center.
[00:24:06.840 --> 00:24:08.840]   That is the gold mine.
[00:24:08.840 --> 00:24:15.840]   That is where the, like the long-term repository of the most interesting, like high potential ideas.
[00:24:15.840 --> 00:24:18.840]   But then orbiting the notes app might be any number.
[00:24:18.840 --> 00:24:27.840]   You might have task managers, cloud storage drives, drawing apps, you know, voice memo apps like Otter AI.
[00:24:27.840 --> 00:24:31.840]   Like there's a whole kind of ever evolving cast of characters.
[00:24:31.840 --> 00:24:35.840]   But I would say your notes app is like the central one.
[00:24:35.840 --> 00:24:40.840]   You just mentioned Otter, which is fantastic app, like open it up, turn on transcription.
[00:24:40.840 --> 00:24:44.840]   It basically records and transcribes everything you're talking about.
[00:24:44.840 --> 00:24:51.840]   Obviously, you know, maybe depending on your state, but I would encourage you to let everyone know that you're recording them and you might legally be required to.
[00:24:51.840 --> 00:24:54.840]   But it's been really valuable in a lot of cases for me.
