
[00:00:00.000 --> 00:00:09.680]   (beeping)
[00:03:31.300 --> 00:03:35.260]   hurdle for people to realize, "I've got my finances in order, but I'm following these
[00:03:35.260 --> 00:03:38.980]   personal finance experts and they make me feel bad about myself." I'm not saying that's
[00:03:38.980 --> 00:03:40.580]   his Nick. I think this is the part of Nick's post that
[00:03:40.580 --> 00:03:46.340]   has our guy Mark worried here. Nick Majulia of Dollars and Data wrote this Rich vs. Wealthy
[00:03:46.340 --> 00:03:51.620]   post. He says, "Mr. Rich," and he's trying to lay it out here, what's a good and bad
[00:03:51.620 --> 00:03:55.580]   behavior. He says, "Mr. Rich earns an impressive salary and loves to showcase his success with
[00:03:55.580 --> 00:03:59.060]   luxury cars, designer clothes, and extravagant vacations." It seems like this is written
[00:03:59.060 --> 00:04:03.860]   exactly for our person writing the question here. "He is the life of the party and appears
[00:04:03.860 --> 00:04:06.980]   to have it all. However, his high income is matched by his high spending habits, leaving
[00:04:06.980 --> 00:04:10.820]   him with little savings or investments. Should his income disappear, Mr. Rich's financial
[00:04:10.820 --> 00:04:14.540]   situation would quickly crumble, revealing the facade of his seemingly successful lifestyle."
[00:04:14.540 --> 00:04:20.100]   I can see why this kind of resonated, because it's exactly what he says. Luxury car, designer
[00:04:20.100 --> 00:04:24.180]   clothes, extravagant vacations. "Ms. Wealthy, on the other hand, earns a similar income
[00:04:24.180 --> 00:04:27.940]   to Mr. Rich, but chooses to live a more modest lifestyle. She invests a significant portion
[00:04:27.940 --> 00:04:31.860]   of her earnings into a diverse portfolio of income-producing assets that create passive
[00:04:31.860 --> 00:04:35.060]   income streams, such as rental properties and dividend stocks. She may not have the
[00:04:35.060 --> 00:04:38.260]   outward appearance of success, but she enjoys true financial freedom, knowing that her assets
[00:04:38.260 --> 00:04:42.020]   and income will continue to support her lifestyle, regardless of whether she works."
[00:04:42.020 --> 00:04:46.740]   Now, I'm not trying to put words in Nick's mouth here, but he is showing two extreme
[00:04:46.740 --> 00:04:51.940]   examples here. And the whole point of it is to show that it doesn't matter how much money
[00:04:51.940 --> 00:04:55.500]   you make, if you're not living below your means, you're not gonna get ahead and you're
[00:04:55.500 --> 00:04:59.720]   not wealthy, right? Having a large income is not the same as being wealthy. So allow
[00:04:59.720 --> 00:05:03.980]   me to offer a third option. This is the Ben Carlson middle ground, 'cause this is where
[00:05:03.980 --> 00:05:09.320]   I go. So Mr. and Mrs. Balance. Mr. and Mrs. Balance save 20 to 30% of their income and
[00:05:09.320 --> 00:05:12.660]   prioritize spending after that. They spend guilt-free on areas of their life that matter
[00:05:12.660 --> 00:05:16.180]   the most to them and cut back everywhere else. Maybe they drive a new automobile, but don't
[00:05:16.180 --> 00:05:19.740]   pay up for a luxury car. They enjoy spending money on experiences, but don't need to stay
[00:05:19.740 --> 00:05:24.260]   at five-star resorts. Maybe they live in a nice house, but spend roughly one third of
[00:05:24.260 --> 00:05:27.980]   their gross pay on housing-related expenses. They utilize debt where it makes sense, for
[00:05:27.980 --> 00:05:32.100]   things like mortgages, maybe a home equity line of credit to fix their house up, but
[00:05:32.100 --> 00:05:34.940]   they always pay off their credit card debt. Automate their savings and investing every
[00:05:34.940 --> 00:05:38.840]   month and max out their retirement accounts, but generally leave their portfolios alone.
[00:05:38.840 --> 00:05:41.860]   And Mr. and Mrs. Balance don't feel guilty about spending money on the stuff that matters
[00:05:41.860 --> 00:05:45.700]   to them, 'cause they know that they are saving and investing for the future. So they prefer
[00:05:45.700 --> 00:05:49.540]   to be selectively cheap as opposed to frugal at everything, right? How's that for some
[00:05:49.540 --> 00:05:52.940]   middle ground? That's what I'm looking for here. So the way that I think about it is
[00:05:52.940 --> 00:05:57.020]   there's no hard and fast rules for how much you should save or spend, but if you're saving
[00:05:57.020 --> 00:06:02.100]   20 to 30% of your income and your income keeps growing or just stays the same, you're just
[00:06:02.100 --> 00:06:05.500]   fine. I think you just need to do a better job of figuring out how to spend guilt-free
[00:06:05.500 --> 00:06:09.960]   and the things that make you happy and defining those areas. So go on extravagant vacations
[00:06:09.960 --> 00:06:13.700]   if you want to, but maybe that means you're cutting back on eating at fine dining places,
[00:06:13.700 --> 00:06:17.320]   right? Drive a luxury automobile, but maybe that means you don't get to go to a bunch
[00:06:17.320 --> 00:06:21.740]   of concerts and shows all the time. Spend money on nice clothes, sure, but maybe that
[00:06:21.740 --> 00:06:25.060]   means you don't buy expensive furniture for your house. Whatever the trade-off is, you
[00:06:25.060 --> 00:06:28.660]   have to figure out those trade-offs. So Nick actually has another rule of thumb called
[00:06:28.660 --> 00:06:32.700]   the two times rule, where he says if you want to spend money on something really nice and
[00:06:32.700 --> 00:06:37.820]   extravagant, you have to save, too. So I think Nick's example was he buys a $250 pair of
[00:06:37.820 --> 00:06:42.700]   shoes, but when he does that, he needs $500, because he's going to save $250 as well. And
[00:06:42.700 --> 00:06:47.380]   it doesn't have to be something simple like that, but I try not to quantify these things
[00:06:47.380 --> 00:06:51.860]   as much as my finance brain likes to do that. You need to think about it more qualitatively.
[00:06:51.860 --> 00:06:55.940]   So I look at it as my savings rate should be high enough that it feels a little painful
[00:06:55.940 --> 00:06:58.620]   at times, where you look at it and go, "God, imagine the amount of stuff we could buy if
[00:06:58.620 --> 00:07:01.980]   we didn't save so much." On the other hand, I think I should be spending enough money
[00:07:01.980 --> 00:07:05.900]   where that also feels a little painful at times. Can you imagine how much that money
[00:07:05.900 --> 00:07:11.700]   would be worth in 20 to 30 years if we didn't spend it on this?
[00:07:11.700 --> 00:07:15.060]   I've mentioned before on the show that I was always a big saver. I was a pretty frugal
[00:07:15.060 --> 00:07:22.020]   person growing up. For me, the big way to get over this sort of cavern of being comfortable
[00:07:22.020 --> 00:07:27.420]   spending more money was treating my savings like a bill. So every month, I treat savings
[00:07:27.420 --> 00:07:32.180]   in my 401(k), in my IRA, in my brokerage account, in the kid's 529 plans, all that stuff, it's
[00:07:32.180 --> 00:07:36.260]   automated and I treat it like a bill. It's non-negotiable. So all those savings go into
[00:07:36.260 --> 00:07:43.220]   those accounts automatically and then we spend whatever's left over. So I do think it's something
[00:07:43.220 --> 00:07:47.820]   that can change over time for people, too. Having kids completely changed my worldview
[00:07:47.820 --> 00:07:52.100]   of this. We only have a finite amount of time before they become teenagers and never want
[00:07:52.100 --> 00:07:56.900]   to spend any time with us anymore. So my wife and I prioritize spending money on experiences
[00:07:56.900 --> 00:08:02.300]   now, as opposed to maybe having that money when we're 60 or 70 to do stuff. So I look
[00:08:02.300 --> 00:08:06.580]   at it as I'm selectively cheap in certain areas and selectively extravagant in other
[00:08:06.580 --> 00:08:12.100]   areas. I think that's the thing. I don't judge other people's spending habits as long as
[00:08:12.100 --> 00:08:17.660]   they're saving money. So this person is saving money. They have a double-digit savings rate.
[00:08:17.660 --> 00:08:22.220]   Spend the money on whatever makes you happy, then, and figure out ways to cut back elsewhere.
[00:08:22.220 --> 00:08:26.300]   That's the kind of thing. I think you just have to align any future lifestyle creep with
[00:08:26.300 --> 00:08:29.120]   future increases in savings. So I think the biggest problem for people making as much
[00:08:29.120 --> 00:08:33.500]   as you do and having a high net worth is trying to keep up with people who have even more
[00:08:33.500 --> 00:08:38.560]   money than you. That's where the problems come in. But otherwise, you're doing fine.
[00:08:38.560 --> 00:08:42.460]   If you're saving that much and you can still spend, you're in a good place.
[00:08:42.460 --> 00:08:45.340]   Yeah. There's always going to be someone, right? There's always going to be someone
[00:08:45.340 --> 00:08:49.980]   that's doing better, spending more, that kind of thing. So yeah, I feel like that's a dangerous
[00:08:49.980 --> 00:08:50.980]   game.
[00:08:50.980 --> 00:08:53.020]   I think that's the problem. Some people look at it as, "I need to keep up with this person
[00:08:53.020 --> 00:08:55.260]   because they spend so much and they have all these toys and they have a boat and they
[00:08:55.260 --> 00:08:57.540]   have a jet ski and they have all this stuff. I need to keep up with them so they spend
[00:08:57.540 --> 00:09:02.460]   too much." Other people go down the personal finance track of, "Well, geez, that fireperson
[00:09:02.460 --> 00:09:06.540]   is saving 70% of their income and they're eating grass in their backyard to save money
[00:09:06.540 --> 00:09:10.140]   by not going out to eat." Whatever it is, and I should be doing that too. Why am I not
[00:09:10.140 --> 00:09:14.660]   doing that? I prefer the middle ground of, "Listen, I've heard enough stories of people
[00:09:14.660 --> 00:09:20.380]   who save their entire life and then they get to retirement age and something health-wise
[00:09:20.380 --> 00:09:24.420]   breaks in and they all of a sudden die or someone gets dementia or Alzheimer's or Parkinson's
[00:09:24.420 --> 00:09:27.460]   or whatever, and it totally derails their plans."
[00:09:27.460 --> 00:09:33.140]   And so I'm a huge proponent of enjoying yourself now as long as you have a decent savings rate
[00:09:33.140 --> 00:09:36.460]   that you can delay some gratification for the future. I think a balanced approach makes
[00:09:36.460 --> 00:09:40.380]   a lot more sense and that makes it so you don't have to feel so guilty about spending
[00:09:40.380 --> 00:09:43.620]   money when you have the savings taken care of and it's already done.
[00:09:43.620 --> 00:09:44.940]   So what you're saying is YOLO.
[00:09:44.940 --> 00:09:45.940]   Yeah.
[00:09:45.940 --> 00:09:47.420]   You only live once.
[00:09:47.420 --> 00:09:48.420]   Yeah.
[00:09:48.420 --> 00:09:51.620]   I mean, yeah, YOLO white. We're like YOLO white.
[00:09:51.620 --> 00:09:53.500]   Yeah, diet YOLO. How's that?
[00:09:53.500 --> 00:09:54.500]   Yeah.
[00:09:54.500 --> 00:09:55.500]   Yeah, there you go.
[00:09:55.500 --> 00:09:59.620]   But yeah, this person is doing so well for themselves and if they keep a 20-some percent
[00:09:59.620 --> 00:10:05.000]   savings rate at that, I guess the big problem would be if their income doesn't stay forever.
[00:10:05.000 --> 00:10:09.860]   We talked before we got on about who are these young people making this much money? And it's
[00:10:09.860 --> 00:10:14.700]   tech people and private equity people from our experience. And so those industries can
[00:10:14.700 --> 00:10:18.620]   be fairly fickle. So if that income all of a sudden goes away, then you have to make
[00:10:18.620 --> 00:10:21.500]   some hard choices. Right now, the fact that you're saving so much money, you're saving
[00:10:21.500 --> 00:10:24.100]   a quarter of your income, you're fine.
[00:10:24.100 --> 00:10:31.100]   Yeah, not bad. Okay. And you know how I look nice and wear nice clothes without breaking
[00:10:31.100 --> 00:10:32.540]   the bank? Bird dogs.
[00:10:32.540 --> 00:10:34.580]   There you go.
[00:10:34.580 --> 00:10:35.580]   Yeah.
[00:10:35.580 --> 00:10:36.580]   Smooth.
[00:10:36.580 --> 00:10:43.660]   Okay. So up next, we have a question from V. I think is how you say it. I was hoping
[00:10:43.660 --> 00:10:47.500]   you could explain the relationship between the 10-year treasury yield and the P/E ratio
[00:10:47.500 --> 00:10:53.940]   on equities. Does a 4% yield on the 10-year indicate a 25 P/E on risk-free assets? So
[00:10:53.940 --> 00:10:59.220]   if the 10-year is at 4%, do we just add the equity risk premium to that to get the expected
[00:10:59.220 --> 00:11:02.820]   return? You can tell by the way I'm reading that, I have no idea what I'm reading there.
[00:11:02.820 --> 00:11:07.300]   All right. Equity risk premium. It's kind of an academic term. It's basically just any
[00:11:07.300 --> 00:11:13.220]   excess return you get in stocks over some sort of risk-free rate. So since 1928, the
[00:11:13.220 --> 00:11:18.340]   stock market in the U.S. is up like 9.6% per year. Bonds, in using the 10-year treasury
[00:11:18.340 --> 00:11:23.700]   as a risk-free rate, stand in here, are up 4.6%. So we're talking about a 5% equity risk
[00:11:23.700 --> 00:11:27.380]   premium, right? Over and above some sort of benchmark. You could use cash, too. Cash is
[00:11:27.380 --> 00:11:31.540]   up like 3-something percent over that. So it would be even higher if you used cash.
[00:11:31.540 --> 00:11:35.940]   So the idea here would be, can we just take the bond yield and slap on this historical
[00:11:35.940 --> 00:11:41.900]   premium and get expected returns? I wish it was that easy. John, do a chart on for us.
[00:11:41.900 --> 00:11:47.980]   This is the returns by decade for stocks, bonds, and cash since the 1930s. Stocks is
[00:11:47.980 --> 00:11:52.100]   the S&P 500. Bonds is the 10-year treasury. Cash is three-month T-bills. And I also put
[00:11:52.100 --> 00:11:56.220]   another category in here, starting rates. And that's the starting 10-year treasury.
[00:11:56.220 --> 00:12:00.580]   And sometimes high starting yields led to above-average returns. Sometimes they didn't.
[00:12:00.580 --> 00:12:04.300]   Sometimes -- same thing as low starting yields. Sometimes it led to good returns. Sometimes
[00:12:04.300 --> 00:12:08.820]   it led to bad returns. Unfortunately, there's not much rhyme or reason here when it comes
[00:12:08.820 --> 00:12:15.220]   to rates. And that's because that relationship with stocks and bonds is not quite that simple.
[00:12:15.220 --> 00:12:19.820]   Athalas Damodaran from NYU, a recent guest on Masters in Business with Barry. Highly
[00:12:19.820 --> 00:12:21.860]   recommend if you want to listen to that.
[00:12:21.860 --> 00:12:22.860]   He's awesome.
[00:12:22.860 --> 00:12:26.780]   Yeah, he's great. Updates the equity risk premium on a monthly basis on his blog. So
[00:12:26.780 --> 00:12:31.920]   I get a ton of free long-term data from his blog, actually. John, do a chart on here.
[00:12:31.920 --> 00:12:38.100]   This is Damodaran's equity risk premium versus bond yields going back to 1960. The blue line
[00:12:38.100 --> 00:12:42.580]   there is bond yields. Orange is the equity risk premium. You can see, there's a little
[00:12:42.580 --> 00:12:47.220]   uptick in the equity risk premium when bonds were rising in the '60s and '70s, but it certainly
[00:12:47.220 --> 00:12:53.420]   didn't keep up. And then, it's kind of interesting that as the bond yields have fallen this century,
[00:12:53.420 --> 00:12:57.380]   the equity risk premium has actually risen. So, it's not like a one-to-one relationship.
[00:12:57.380 --> 00:13:02.220]   The variables are kind of all over the place. And it certainly doesn't always keep pace.
[00:13:02.220 --> 00:13:06.500]   It would be nice if it did, but at a certain point, if bond yields were high enough, they
[00:13:06.500 --> 00:13:10.060]   become competition for stocks, and you're not going to get as much of a premium there.
[00:13:10.060 --> 00:13:13.220]   So, it's more one of these things that works out of a long-term average. It's not like
[00:13:13.220 --> 00:13:16.940]   it's going to follow on a year-to-year basis or anything. So, I'm not sure there's much
[00:13:16.940 --> 00:13:20.740]   useful information in this kind of valuation measure beyond the fact that the equity risk
[00:13:20.740 --> 00:13:24.460]   premium will likely go up when stocks are going down, and down when stocks are going
[00:13:24.460 --> 00:13:28.660]   up. That's kind of the only ... I actually like John Bogle's expected returns formula
[00:13:28.660 --> 00:13:31.820]   better. He outlines this in one of his books. I think it was "Don't Count On It," which
[00:13:31.820 --> 00:13:36.040]   is excellent. Very underrated author, actually, for all the great things he did. He breaks
[00:13:36.040 --> 00:13:39.860]   down returns into three components. John, do another chart on here. Bogle looks at this
[00:13:39.860 --> 00:13:43.740]   in terms of dividends, earnings growth, and then changes in valuations. And that gives
[00:13:43.740 --> 00:13:48.060]   you your returns. This is another one by decades, going back to the 1900s. Bogle started this,
[00:13:48.060 --> 00:13:55.140]   and I kind of filled it in the last couple decades. And the easy part is the fundamentals.
[00:13:55.140 --> 00:14:00.140]   Earnings are all over the place by decade, but they're not a huge wide range. Dividends,
[00:14:00.140 --> 00:14:04.980]   that's a pretty easy one. The starting yield, you can calculate that pretty easily. So,
[00:14:04.980 --> 00:14:09.160]   you could back up the envelope a pretty good ... Dividends are 1.5%. Earnings growth, I
[00:14:09.160 --> 00:14:14.920]   think, is going to be 6. Stock market is going to give you 7.5%. But that change in valuations
[00:14:14.920 --> 00:14:19.220]   is the big part of it, and that's kind of a filler. It's kind of how people feel about
[00:14:19.220 --> 00:14:22.900]   the stock market, and how they feel about where they allocate their assets. And that's
[00:14:22.900 --> 00:14:25.740]   the kind of thing that's impossible to predict. So, the furthest I'm willing to go out on
[00:14:25.740 --> 00:14:29.680]   a limb here is that stocks will outperform bonds over the very long term. But over the
[00:14:29.680 --> 00:14:33.900]   short term, there's going to be times when bonds and cash outperform, which is not super
[00:14:33.900 --> 00:14:38.460]   helpful. But that's the problem with these things. It's not very easy to come up with,
[00:14:38.460 --> 00:14:42.780]   especially in the stock market. The bond market's easy. If you take the starting yield, and
[00:14:42.780 --> 00:14:47.620]   if you go anywhere out beyond government bonds, take away any sort of default or credit risk,
[00:14:47.620 --> 00:14:51.660]   take that out of the equation, you get a pretty good starting point from the starting yield.
[00:14:51.660 --> 00:14:55.460]   The stock market is much harder to figure out. Sometimes even valuations don't help
[00:14:55.460 --> 00:15:01.420]   you much over 5, 10, even 15 years. So, I think the relationship between equity risk
[00:15:01.420 --> 00:15:05.360]   premiums and interest rates is probably a lot more noise and signal embedded in it.
[00:15:05.360 --> 00:15:06.700]   But, fair question.
[00:15:06.700 --> 00:15:12.100]   Look at that 1.2% dividend in the 2000s. That really stands out there.
[00:15:12.100 --> 00:15:18.900]   Yes. I mean, the 1999-2000 is probably the worst entry point in the history of the U.S.
[00:15:18.900 --> 00:15:26.100]   stock market. That's a pretty good one. Valuations were so skewed to the upside that, yeah, it
[00:15:26.100 --> 00:15:29.520]   had to be pretty -- the first decade of that century was awful.
[00:15:29.520 --> 00:15:34.100]   All right. Let's do another one. Do you know what the equity risk premium is now? You got
[00:15:34.100 --> 00:15:35.100]   it?
[00:15:35.100 --> 00:15:38.460]   Yeah. Sure. I think so.
[00:15:38.460 --> 00:15:39.460]   Close enough.
[00:15:39.460 --> 00:15:43.740]   I've read Ben Graham. Yeah. I think I got it.
[00:15:43.740 --> 00:15:51.140]   All right. Up next, we have a question from James. Let's see. If one is able to, is there
[00:15:51.140 --> 00:15:56.980]   any reason not to just lump some $30,000 to $50,000 into a 529 and call it a day? What's
[00:15:56.980 --> 00:16:01.340]   a reasonable target for the future value of a 529? Seems like colleges can demand whatever
[00:16:01.340 --> 00:16:05.680]   price they want, which makes it impossible to predict. I have some thoughts on this one,
[00:16:05.680 --> 00:16:08.260]   having been involved in academia in the past.
[00:16:08.260 --> 00:16:12.140]   All right. Let's look at the Consumer Price Index for college tuition and fees, set against
[00:16:12.140 --> 00:16:19.980]   the regular old CPI, John. On an annualized basis since the late 1970s, the annual inflation
[00:16:19.980 --> 00:16:26.420]   for college is like 6.3%, 3.5% or so for the regular CPI. Almost double over a very long
[00:16:26.420 --> 00:16:29.980]   time period. You can see, in this century, it's even risen more.
[00:16:29.980 --> 00:16:33.300]   To be fair, things have leveled out a little bit. Let's do the next one, John. This is
[00:16:33.300 --> 00:16:42.140]   over the last 10 years. The CPI is actually above college, and that's more that inflation
[00:16:42.140 --> 00:16:47.060]   is playing catch-up, not necessarily that college tuition is slowing. It's still increased
[00:16:47.060 --> 00:16:51.260]   at a pretty good rate. So this is the kind of financial planning question that, unfortunately,
[00:16:51.260 --> 00:16:53.900]   doesn't have a great answer. So why don't we bring a financial advisor in to help with
[00:16:53.900 --> 00:16:58.220]   this one, since this is another one that's hard to quantify, exactly.
[00:16:58.220 --> 00:16:59.220]   Hey, Kevin.
[00:16:59.220 --> 00:17:01.260]   Kevin Young, back to the show. Hey, Kevin.
[00:17:01.260 --> 00:17:05.140]   Gentlemen, nice to be here. Thanks for giving me the hardballs here.
[00:17:05.140 --> 00:17:09.340]   Well, I think this is kind of like planning for a moving target. And I've heard this from
[00:17:09.340 --> 00:17:12.700]   people before, like, listen, I have no idea how much college is going to be, you know,
[00:17:12.700 --> 00:17:17.700]   if my kid's going to be in college in 15 years or whatever, how in the world am I supposed
[00:17:17.700 --> 00:17:21.860]   to plan for this when college inflation is running at 6% per year? Is it going to be,
[00:17:21.860 --> 00:17:26.460]   you know, $100,000 a semester or whatever it is? How do you even begin to plan for something
[00:17:26.460 --> 00:17:30.180]   like that, that is a target that you can't, it's not like you can lock it in right now.
[00:17:30.180 --> 00:17:31.780]   So how do you think about this?
[00:17:31.780 --> 00:17:38.180]   Yeah, so it is a very, very common question that financial advisors get, is how much is
[00:17:38.180 --> 00:17:44.260]   the right amount to save? And the honest answer is, I don't know. No one really does because,
[00:17:44.260 --> 00:17:50.980]   you know, you've got a three-month-old baby at home, understanding what they're going
[00:17:50.980 --> 00:17:53.420]   to be interested, where they're going to want to go to school, if they're going to want
[00:17:53.420 --> 00:17:58.140]   to go to school, what college looks like in, you know, 17 and a half years from that moment
[00:17:58.140 --> 00:18:00.940]   is impossible to predict.
[00:18:00.940 --> 00:18:07.420]   That being said, I think starting out early with a lump sum is a great idea if you can
[00:18:07.420 --> 00:18:13.940]   do it. Let the compounding work for you, right? Nick Majulia, our colleague who you mentioned
[00:18:13.940 --> 00:18:20.060]   previously, has written a lot about lump sum versus dollar cost averaging. And with a long
[00:18:20.060 --> 00:18:25.100]   enough time horizon, lump sum statistically works out far more frequently than dollar
[00:18:25.100 --> 00:18:30.940]   cost averaging. The other thing to consider here, though, would be depending on what state
[00:18:30.940 --> 00:18:36.780]   you're in is going to have a big impact on the tax deductibility of this kind of contribution.
[00:18:36.780 --> 00:18:40.440]   You might have to spread it out if you want the tax deductibility, right?
[00:18:40.440 --> 00:18:48.580]   Yeah, exactly. And so the example here, $50,000. I live in the state of Connecticut. In Connecticut,
[00:18:48.580 --> 00:18:54.700]   I can make a $50,000 contribution to one of my kids' 529s, and I could deduct $10,000
[00:18:54.700 --> 00:19:01.880]   per year over five years. Easy, great, awesome, everybody wins. There are other states that
[00:19:01.880 --> 00:19:07.020]   have that same $10,000 deduction per year, but they will not let you carry forward the
[00:19:07.020 --> 00:19:15.140]   deduction. So in order to really capture it, you'd have to do 10, 10, 10, 10, 10. So now
[00:19:15.140 --> 00:19:20.480]   with that out there, the other thing to consider is, OK, well, even if I'm in the highest tax
[00:19:20.480 --> 00:19:27.260]   bracket in my state, $10,000 off my state income, is it really going to move the needle?
[00:19:27.260 --> 00:19:32.080]   My argument would be probably having the dollars compounding for that much longer probably
[00:19:32.080 --> 00:19:33.080]   outweighs it.
[00:19:33.080 --> 00:19:35.540]   Yeah, you're comparing it to investments at that point, right?
[00:19:35.540 --> 00:19:41.860]   Exactly, exactly. And so just thinking about, OK, well, what if I put in $50,000? And let's
[00:19:41.860 --> 00:19:49.060]   say you return, I think I ran it at 6%. Obviously, early on, we're going to be pretty aggressive.
[00:19:49.060 --> 00:19:53.780]   As we get closer to school, we're going to dial down the risk. You're probably looking
[00:19:53.780 --> 00:20:00.820]   over 17-ish years, you're looking somewhere around $130,000 of future value. Right now,
[00:20:00.820 --> 00:20:06.380]   that would be enough to pay for a good, large in-state public institution. It's going to
[00:20:06.380 --> 00:20:13.740]   buy you a year and a half at some of the more expensive private schools, your Harvard's,
[00:20:13.740 --> 00:20:17.020]   your Duke's, your Lehigh's, et cetera.
[00:20:17.020 --> 00:20:21.540]   So those things are unanswerable at this point. It's not a bad idea to start saving early
[00:20:21.540 --> 00:20:25.260]   with a lump sum. And the thing that makes me even a little bit more bullish on this
[00:20:25.260 --> 00:20:29.660]   idea now than I was even a couple months ago is the new legislation that will allow people
[00:20:29.660 --> 00:20:34.260]   to convert unused $529 into a Roth IRA.
[00:20:34.260 --> 00:20:38.080]   So we've got a lot of questions for Bill Sweet about that one. People love that option.
[00:20:38.080 --> 00:20:45.460]   Yeah, yeah. So for my daughter, Emma, who's she'll be five in a month or two, if she goes
[00:20:45.460 --> 00:20:52.020]   to school and there's $10,000 left over in her 529 at the end of the time, she can convert
[00:20:52.020 --> 00:20:56.940]   that at whatever the contribution limit is that year. As long as it's been in for 15
[00:20:56.940 --> 00:21:02.900]   years and hasn't been added two and five, there's some nuance there. She can convert
[00:21:02.900 --> 00:21:08.300]   whatever the contribution limit that is for that year, convert it to a Roth in her name,
[00:21:08.300 --> 00:21:11.300]   and 30 years later, she's going to be pretty happy that she did that.
[00:21:11.300 --> 00:21:14.820]   So I think that takes a little bit of the edge off of the idea of, "I don't want to
