
[00:00:00.000 --> 00:00:23.400]   Hey folks, I am Anushrath. I lead the applied research team here at PromQL. PromQL, you might
[00:08:56.720 --> 00:09:01.360]   And let it work on a distributed query engine, which will talk to the different data sources,
[00:09:01.360 --> 00:09:06.080]   pull out data, do whatever composition was required inside that DSL, show the answer directly to the
[00:09:06.080 --> 00:09:10.640]   user. Don't give it back to the LLM. Let's not do rag. Right? Let's not give the LLM data back to the LLM
[00:09:10.640 --> 00:09:17.040]   and make it generate the answer. Right? That's what the PromQL design is. Let me show you PromQL
[00:09:17.040 --> 00:09:23.760]   working in action. I have five minutes. So let's make this quick. Simple question. Who are my top
[00:09:23.760 --> 00:09:28.400]   five customers by revenue? You'll be like, any AI system can answer that question, dude. It's a simple
[00:09:28.400 --> 00:09:35.200]   text to SQL question. Okay. So PromQL is like, first of all, it understands what revenue means. Revenue
[00:09:35.200 --> 00:09:43.120]   means your invoice items. Okay. Cool. I'll do the math. Execute the math. And here are your top five
[00:09:43.120 --> 00:09:48.480]   customers. Oops. Nope. I didn't notice we did not get any results. Right? That's what a smart analyst
[00:09:48.480 --> 00:09:52.960]   does. In their first attempt, they realized they messed up somewhere. Okay. I see the issue now. We're
[00:09:52.960 --> 00:09:57.760]   looking for succeeded status, but the actual statuses are paid and pending. See, your data is messy. It did not
[00:09:57.760 --> 00:10:02.320]   know what was happening. Right? It figured that out. And now these are your top five based on the actual
[00:10:02.320 --> 00:10:08.720]   data that's under the hood. So that's possible. Let's run this query now. Okay? Find the unique
[00:10:08.720 --> 00:10:13.440]   customers we serve. The org-guided data is messed up, so we don't use that. Find unique orgs based on the
[00:10:13.440 --> 00:10:18.640]   email domains of the individual users. Then find the org with the third highest revenue. I'll let it run
[00:10:18.640 --> 00:10:24.160]   because it'll take time. Find the unique orgs based on the email domains of the individual users. Then
[00:10:24.160 --> 00:10:29.600]   for the org with the third highest revenue, take a look at the latest 30 support tickets. So multiple
[00:10:29.600 --> 00:10:35.600]   database, then your Zendesk support system, including the comments on those tickets, then summarize each
[00:10:35.600 --> 00:10:40.400]   ticket. Then use those summaries and extract their feelings towards our product. Create five categories
[00:10:40.400 --> 00:10:45.600]   from bad to great. And then tell me what is going well, what can be improved. And then issue up to
[00:10:45.600 --> 00:10:52.960]   $5,000 to this orgs project as, like, credits with the highest usage, which means $5,000 if their feeling
[00:10:52.960 --> 00:10:59.280]   is bad towards us and $1,000 if it's great towards us. And how do you think an AI can do this? Spread
[00:10:59.280 --> 00:11:07.280]   across your databases, your SaaS application like Zendesk, your API, like, Stripe to issue the credits, stuff
[00:11:07.280 --> 00:11:12.960]   like that. So they'll be cool. First, I'll get all the users, extract their email domains. See, this is an
[00:11:12.960 --> 00:11:18.320]   analyst explaining their thought process. You see that tiny pencil icon? I can edit their brain. I
[00:11:18.320 --> 00:11:23.440]   can tell them, no, this is not what I wanted you to do. Don't do step three. Instead of that, do these
[00:11:23.440 --> 00:11:29.360]   three steps instead. Right? I can, I can be in charge of my AI, but still every single time if I
[00:11:29.360 --> 00:11:34.640]   have to nudge my AI, the AI is going to learn. They will understand. Okay, that's what you wanted me to
[00:11:34.640 --> 00:11:39.040]   do. Makes sense. That's how you do your business. I didn't know that. Sorry. I learned now. Right?
[00:11:39.040 --> 00:11:46.240]   So, okay, cool. I should have said, just show me intermediate results step by step. But anyway,
[00:11:46.240 --> 00:11:51.280]   it says I'm about to issue $3,000 refund. Probably got a neutral sentiment from it.
[00:11:52.480 --> 00:11:56.160]   And see, it's exactly what's happening. It's saying, I got the top five domains by revenue.
[00:11:56.160 --> 00:12:01.120]   This is the sentiment. I summarized a bunch of tickets. I classified, extracted the sentiment
[00:12:01.120 --> 00:12:04.640]   out of that. And then, finally, I'm figuring out what is happening there.
[00:12:04.640 --> 00:12:11.040]   Okay. So, peritissue details. Perfect. Based on analysis.
[00:12:11.840 --> 00:12:15.760]   Petersthompson.bizzer, third IS revenue customer, with this much revenue, sentiment analysis,
[00:12:15.760 --> 00:12:21.040]   recent support tickets, blah, blah, blah. See, this AI just moved as an analyst with such a complicated
[00:12:21.040 --> 00:12:28.240]   prompt. So, now, let's look back at the learning. Right? Just because we had two and a half minutes.
[00:12:28.240 --> 00:12:35.440]   Okay. So, that's day zero. Day zero, it had to figure stuff out, figure it out, did well. Day X,
[00:12:35.440 --> 00:12:39.360]   once it's become a veteran analyst, right? It has learned a bunch. Let me make this bigger for you.
[00:12:40.000 --> 00:12:45.680]   Learned a bunch, right? So, as it's using, as you are working with it, right? It learns from it.
[00:12:45.680 --> 00:12:51.200]   There's a prompt QL learning layer, which basically improves the semantic graph and starts creating
[00:12:51.200 --> 00:12:56.480]   your company's business language. This Acme QL, Acme, assume it's the name of a company. Right?
[00:12:56.480 --> 00:13:01.200]   And now, suddenly, prompt QL becomes Acme QL. It becomes Google QL, Microsoft QL, Apple QL,
[00:13:01.200 --> 00:13:06.960]   Cisco QL, whatever company you come from. Right? And I'll show you that learning process in action. Okay?
[00:13:07.760 --> 00:13:12.960]   So, this is an example where I have purposefully named my tables extremely bad. Right? And I asked
[00:13:12.960 --> 00:13:17.760]   the question, which employees are working in departments with more than U.S. dollars, $10,000 budget.
[00:13:17.760 --> 00:13:22.640]   Okay? It says, I have no idea what you're talking about. Your data says there are three tables called
[00:13:22.640 --> 00:13:27.280]   Mork, Plug and Zorp. I have no idea what that means. I can't answer your question. I'm like,
[00:13:27.280 --> 00:13:32.400]   no worries. Can you sample a few rows from each table and figure out what table contains the employees?
[00:13:32.400 --> 00:13:36.640]   Like, cool. I think that's what I tell man. Let's go figure it out. Right? It's like, okay,
[00:13:36.640 --> 00:13:41.040]   now I see Zorp contains employee information, Plug contains department information, and Mork is like
[00:13:41.040 --> 00:13:46.720]   a junction table that you have. Okay? So, now this is your answer that you were asking for. And I'm like,
[00:13:46.720 --> 00:13:52.320]   okay, but the data is in cents, not in dollars. The budget is in cents. So, can you divide by 100,
[00:13:52.320 --> 00:13:57.520]   please? And give me the right answer now. There shouldn't be five employees. It says, cool. There
[00:13:57.520 --> 00:14:06.000]   are two employees. Perfect. Now, this is manual, but this also runs agentically in the background.
[00:14:06.000 --> 00:14:10.720]   But all I have to do is suggest my data improvements based on the recent trends. Right? Look at what
[00:14:10.720 --> 00:14:16.720]   have we spoken about. How much I had to guide you. Whatever hints I had to give you. Learn from it
[00:14:17.440 --> 00:14:23.440]   and improve your semantic layer. Right? It's like, cool. So, based on the interaction that we have,
[00:14:23.440 --> 00:14:29.600]   now I have this improved semantic layer where it's like, okay, Zorp and Plug are two tables. I need to
[00:14:29.600 --> 00:14:36.320]   add a lot more context to it in my own semantic layer. Right? And the department budget is in cents.
[00:14:36.320 --> 00:14:41.360]   Right? Cool. Apply the suggestion. Every single instance of your semantic layer is version control.
[00:14:41.360 --> 00:14:44.720]   So, a new build is created. You can always fall back to a previous build.
[00:14:44.720 --> 00:14:48.320]   And now, the next time, it's generated by Autograph. That's what we call the feature.
[00:14:48.320 --> 00:14:51.600]   And the next time, I ask the same question. Which employees are working in departments with more
[00:14:51.600 --> 00:14:59.520]   than US$10,000 in budget? It creates the right plan. And I get the right answer. Right? So, same.
[00:14:59.520 --> 00:15:05.920]   If I had to say something like this. Find accounts with the maximum suspicious, anti-money laundering,
[00:15:05.920 --> 00:15:13.680]   outgoing amounts for the first quarter for each print the account ID and name. Right? If I let my AI do this,
[00:15:13.680 --> 00:15:22.000]   the internet is a little bad. But I have this thread preloaded here. Okay. So, it gives me the answer.
[00:15:22.000 --> 00:15:28.160]   And then I'm like, no, my quarter starts in February, not in January. So, you should know that. Right?
[00:15:28.160 --> 00:15:32.560]   So, I just tell it this time. Next time, the semantic layer learns from it. Exactly the same way.
[00:15:32.560 --> 00:15:37.280]   As it will infer the meanings of these tables. It will find the relationships across your tables. Right?
[00:15:37.280 --> 00:15:48.240]   And finally, with all of this, what you have is day zero. Your AI does not know what an enterprise
[00:15:48.240 --> 00:15:52.800]   customer means. It does not know how to match customer IDs across systems. It does not know
[00:15:52.800 --> 00:15:57.680]   when your financial quarter starts. Day 30. It has figured out 47 business terms.
[00:15:57.680 --> 00:16:03.200]   It has mapped relationships across the six systems. It has discovered 12 calculation variants and 100%
[00:16:03.200 --> 00:16:08.480]   accurate on your complex tasks. That's what an agentic semantic layer allows you to do. So,
[00:16:08.480 --> 00:16:14.960]   it reduces months of work into immediate start. Like, just deploy your AI today. Let your AI
[00:16:14.960 --> 00:16:20.800]   start working on your data. Let it improve itself. No wait time. No lag time with your AI deployments.
[00:16:20.800 --> 00:16:26.080]   Right? It's self-improving and gets to 100% accuracy. That's what we've been hearing from our
[00:16:26.080 --> 00:16:32.720]   customers. It's a Fortune 500 food chain company. They evaluate 100 vendors. They realize, no, none of them work.
[00:16:32.720 --> 00:16:38.000]   Finally, they saw PromQL and it worked 100% level AI. Same with the high growth Fintech company.
[00:16:38.000 --> 00:16:46.560]   On the hardest questions, we were able to demonstrate 100% accuracy. So, reach out to us if you have these
[00:16:46.560 --> 00:17:00.000]   big problems that you want to solve and you want 100% accurate AI. On top of that, we're there for you. Thank you.
[00:17:00.000 --> 00:17:29.980]   Thank you.

