
[00:00:00.000 --> 00:00:04.500]   Get the perfect gift for the wine lover in your life at WineEnthusiast.com
[00:05:58.200 --> 00:06:02.600]   Now, there are areas of asset protection planning wherein you need to be careful.
[00:06:02.600 --> 00:06:10.200]   For example, there are certain techniques that might be legal, but might also be disallowed by a court.
[00:06:10.200 --> 00:06:17.900]   There is a very important body of legal doctrine called the Uniform Fraudulent Transfer Act,
[00:06:17.900 --> 00:06:20.900]   basically the law relating to fraudulent transfers.
[00:06:20.900 --> 00:06:28.300]   The question is, if you all of a sudden find out that you are exposed to,
[00:06:28.300 --> 00:06:32.700]   let me give you one first an example, then we'll take it to the legal example.
[00:06:32.700 --> 00:06:36.100]   You can generally give away money to other people as much as you like.
[00:06:36.100 --> 00:06:39.900]   Now, there are some tax implications if you give away a lot of money,
[00:06:39.900 --> 00:06:47.800]   but you can at any point in time give money to other people and you can do it completely tax free.
[00:06:47.800 --> 00:06:53.600]   As of 2018, the current annual gift tax exclusion amount is $15,000,
[00:06:53.600 --> 00:06:59.600]   which means you can give to any other person up to $15,000 for any reason whatsoever.
[00:06:59.600 --> 00:07:04.800]   You don't have to tell anybody about it. You don't have to file any tax returns on it.
[00:07:04.800 --> 00:07:08.700]   You don't have to file a gift tax return. They don't declare it on their income.
[00:07:08.700 --> 00:07:16.100]   It's just simply a gift. And if you're married, you and your spouse can both give $15,000 for a total of $30,000 to any other individual
[00:07:16.100 --> 00:07:22.000]   for any reason whatsoever in any year that you want. That's the law.
[00:07:22.000 --> 00:07:29.700]   Now, the question is, let's say that you find out that you are going to be facing, you're going to be sued.
[00:07:29.700 --> 00:07:34.600]   Now, all of a sudden, if you go down to your checking account and you take out $15,000
[00:07:34.600 --> 00:07:43.000]   and you give it to your brother and you say to him, here's a gift for $15,000.
[00:07:43.000 --> 00:07:49.200]   Now we have a problem because you potentially run afoul of the fraudulent transfer laws,
[00:07:49.200 --> 00:07:58.400]   where potentially the court can can say, no, you're giving him that gift to, what's the term, a close person with whom you have a close relationship.
[00:07:58.400 --> 00:08:03.800]   This is a sham gift and they'll undo the gift or they'll require you to pay the money in some other way.
[00:08:03.800 --> 00:08:08.000]   And so your legalities of the situation will change depending on the circumstances.
[00:08:08.000 --> 00:08:12.900]   What might be legal for you today might be illegal for you tomorrow.
[00:08:12.900 --> 00:08:20.300]   Now, you can engage in certain decisions and certain planning mechanisms,
[00:08:20.300 --> 00:08:23.300]   even if you are facing a legal judgment to help to protect your assets.
[00:08:23.300 --> 00:08:30.300]   Let me give you perhaps the very best example. In the state of Florida, again, Florida has very strong homestead exemption laws.
[00:08:30.300 --> 00:08:37.600]   And so any residence that you own that is your primary homestead in the state of Florida is with a couple of qualifying rules,
[00:08:37.600 --> 00:08:42.700]   especially related to bankruptcy. And if you've lived there a thousand days or 300 days or whatever the number of days is,
[00:08:42.700 --> 00:08:56.200]   and there's some you're basically protected from that. But Florida has gone so far in protecting that where if you actually are facing a legal judgment against you
[00:08:56.200 --> 00:09:03.700]   and you move to the state of Florida and purchase a house, even if your intent in purchasing the house is fraudulent,
[00:09:03.700 --> 00:09:09.800]   it's provably demonstrably fraudulent in court, Florida will still protect the homestead law.
[00:09:09.800 --> 00:09:14.700]   That's how important it is in Florida courts, which, by the way, to go to extreme asset protection planning,
[00:09:14.700 --> 00:09:21.700]   if you are facing a legal judgment against you, and if you have done no other asset protection planning,
[00:09:21.700 --> 00:09:28.400]   then one of the things you should seriously consider doing is you should seriously consider loading up your car,
[00:09:28.400 --> 00:09:34.500]   going to Florida and putting every bit of cash that you have into the purchase of a house and make it your homestead law.
[00:09:34.500 --> 00:09:40.400]   We'll talk more about that another time. But that is even if done with fraudulent intent that protects you legally.
[00:09:40.400 --> 00:09:49.100]   So there are times wherein legally circumstances change and there are certain methods that are legal.
[00:09:49.100 --> 00:09:56.200]   And there are certain methods that are questionable. There are certain methods and things that you might do that are unproven, unproven in court.
[00:09:56.200 --> 00:10:02.200]   They haven't been litigated yet. And so the tactic, the technique should work, but it hasn't yet been litigated.
[00:10:02.200 --> 00:10:07.700]   I'll give you another example. One of the major questions that people had over the years, especially lawyers,
[00:10:07.700 --> 00:10:18.900]   was who practice in this field was our IRAs, individual retirement accounts protected in the same way that qualified plans such as 401k accounts are protected.
[00:10:18.900 --> 00:10:23.200]   For a long time, the answer is don't know. Now, different states pass different laws.
[00:10:23.200 --> 00:10:26.800]   And so some states have a statutory law that can be looked at. Other states,
[00:10:26.800 --> 00:10:32.000]   you have to look at the litigation and see what is the common law, what are the cases that have been settled on that question?
[00:10:32.000 --> 00:10:42.100]   And you need to be aware of it. If my memory is correct, in Florida, an IRA is protected either in bankruptcy court or from a legal judgment against you up to about a million dollars.
[00:10:42.100 --> 00:10:51.600]   I think it's about one point one million dollars, whereas another 401k or other type of account has no dollar limit in terms of its protection.
[00:10:51.600 --> 00:10:55.900]   So some methods might be legal, but just might be untested.
[00:10:55.900 --> 00:11:02.700]   And unfortunately, we hope that I hope that I'm never one of those people on that, that a court gets created,
[00:11:02.700 --> 00:11:06.600]   a court precedent gets created based upon my experience or your experience.
[00:11:06.600 --> 00:11:13.000]   But unfortunately, that is what happens. Now, let's talk for an additional moment about legality versus illegality.
[00:11:13.000 --> 00:11:20.700]   There are simple things you can do, which may be entirely legal in some circumstances and may be good moves,
[00:11:20.700 --> 00:11:28.700]   but at some point in time might cross over the legal line to become illegal, which is a very serious problem.
[00:11:28.700 --> 00:11:32.000]   Let me give you a very simple example.
[00:11:32.000 --> 00:11:39.000]   Let's assume for a moment that you take my advice seriously to make sure that you keep on hand cash.
[00:11:39.000 --> 00:11:44.800]   And I mean, savings and physical cash, physical currency that's accessible to you.
[00:11:44.800 --> 00:11:49.800]   You look around and you recognize that there could be a hurricane that could come through town.
[00:11:49.800 --> 00:11:57.300]   You might need money to be able to pay somebody to cut the tree off your house and they're not going to take checks and credit cards.
[00:11:57.300 --> 00:12:02.600]   They're going to take cash. And so you recognize I should have some cash or I might need to bail my kid out of jail.
[00:12:02.600 --> 00:12:05.500]   And so I should have some cash. I should have access to some cash.
[00:12:05.500 --> 00:12:08.600]   And you decide, you know what, that's prudent financial planning advice.
[00:12:08.600 --> 00:12:15.800]   Joshua recommends I should have probably be able to lay my hands on at least ten thousand dollars at any moment if I needed to within a couple of hours.
[00:12:15.800 --> 00:12:20.800]   That way I could buy a car if there's a great car deal or a great RV or for an emergency.
[00:12:20.800 --> 00:12:23.800]   And so you decide that you're going to take ten thousand dollars out of the bank.
[00:12:23.800 --> 00:12:27.600]   Now, of course, you could just walk down to the bank and take out ten thousand dollars.
[00:12:27.600 --> 00:12:34.400]   But being a recognizing that's not that important to you, you decide to take it out little by little over time.
[00:12:34.400 --> 00:12:40.100]   And so here and there, you take an ATM distribution of a few hundred dollars out of your bank because, of course, you're doing this little by little.
[00:12:40.100 --> 00:12:48.300]   Perhaps you're just simply saying, I'm going to I'm going to force myself to to take money out of the bank and simply to save it.
[00:12:48.300 --> 00:12:55.700]   So every time you go to the store, you go to the grocery store, you go to the home improvement store, you're used to swiping your debit card and you go ahead and click that.
[00:12:55.700 --> 00:13:02.700]   Yes, I want cash back. And every time you make a transaction, you add a twenty dollar cash back to that twenty dollars cash back to that.
[00:13:02.700 --> 00:13:16.200]   Now, what have you done? You have in one of the most private ways possible started to create cash reserves, because when you take a distribution on your debit card as a cash advance,
[00:13:16.200 --> 00:13:20.400]   the only thing that gets registered in your bank.
[00:13:20.400 --> 00:13:28.800]   In the ledger, the transaction ledger for your checking account is the fact that you've spent sixty dollars at Home Depot.
[00:13:28.800 --> 00:13:36.300]   It doesn't say that forty dollars of that charge was for nails and screws for your construction project and twenty dollars was cash.
[00:13:36.300 --> 00:13:41.500]   It just says you spent sixty dollars at Home Depot and that's an entirely normal amount of money to spend at Home Depot or the grocery store.
[00:13:41.500 --> 00:13:47.800]   It just says that you spent one hundred and twenty dollars. It doesn't say one hundred dollars was groceries and twenty dollars was cash.
[00:13:47.800 --> 00:13:50.300]   It says you spent one hundred twenty dollars at the grocery store.
[00:13:50.300 --> 00:13:54.300]   Now, over time, you start to lay aside those twenty dollar bills and you stack them up.
[00:13:54.300 --> 00:14:01.500]   And as the weeks and the months and even the years go by, eventually you arrive at the point where you have ten thousand dollars in cash.
[00:14:01.500 --> 00:14:06.300]   Now, of course, this is divided out. It's hidden carefully. It's secured properly.
[00:14:06.300 --> 00:14:10.100]   It's protected from somebody finding it and from somebody stealing it.
[00:14:10.100 --> 00:14:15.100]   You've never told anybody about that ten thousand dollars that you have in cash.
[00:14:15.100 --> 00:14:23.100]   And there is almost no way that anybody could ever prove that you have the ten thousand dollars in cash.
[00:14:23.100 --> 00:14:27.800]   It's not at an institution. It's not connected to your Social Security number.
[00:14:27.800 --> 00:14:30.900]   There's no evidence or recording of your taking it out.
[00:14:30.900 --> 00:14:38.000]   If you've shredded your receipts and if you haven't made notations of that in your own personal accounting software, there's no evidence of the cash.
[00:14:38.000 --> 00:14:43.500]   And nobody could ever prove that you'd even if they could prove that you had taken the cash out in the form that I described to you.
[00:14:43.500 --> 00:14:48.500]   Nobody could ever possibly prove that you didn't spend it or give it away.
[00:14:48.500 --> 00:14:53.700]   Is what I've just described entirely 100% legal?
[00:14:53.700 --> 00:15:00.000]   Of course it is. There is no law whatsoever that has been broken.
[00:15:00.000 --> 00:15:03.900]   There's not even any moral line that we've approached.
[00:15:03.900 --> 00:15:05.300]   We'll talk about morality in a moment.
[00:15:05.300 --> 00:15:09.200]   But there's no law that has been broken in what I've just described to you.
[00:15:09.200 --> 00:15:16.500]   You now have ten thousand dollars of private money in your possession.
[00:15:16.500 --> 00:15:24.000]   Now, does that help you in terms of asset protection planning?
[00:15:24.000 --> 00:15:26.400]   The answer is absolutely yes.
[00:15:26.400 --> 00:15:32.200]   It helps you because you have now taken some of your assets and made them more private.
[00:15:32.200 --> 00:15:36.000]   So now if you're involved in a car accident.
[00:15:36.000 --> 00:15:46.400]   And somebody decides they're hurt, they're injured, they want to sue you and try to get a claim against you for the car accident, for the damage and suffering that you've incurred upon them.
[00:15:46.400 --> 00:15:48.600]   And they go and take their case to an attorney.
[00:15:48.600 --> 00:15:56.900]   An attorney orders an asset search, be it a legal asset search or an illegal asset search, try to figure out if you are worth suing.
[00:15:56.900 --> 00:16:01.900]   They're not going to find at least the ten thousand dollars that used to be in your checking account.
[00:16:01.900 --> 00:16:06.900]   They're not going to be aware of it. There's no way for them to be aware of it.
[00:16:06.900 --> 00:16:16.900]   And now in that circumstance, there's less of a chance that they'll file a lawsuit against you, especially if you don't have other meaningful assets.
[00:16:16.900 --> 00:16:28.900]   Because most lawsuits that are filed against you, a lawyer is not going to waste their time and their money filing a lawsuit against you unless they have the potential to get paid.
[00:16:28.900 --> 00:16:38.900]   And so the fact that you took your ten thousand dollars out of your checking account and you put it under your mattress or in your home safe is very much in your best interest.
[00:16:38.900 --> 00:16:44.400]   And we haven't broken any laws, but we have engaged in significant asset protection.
[00:16:44.400 --> 00:16:50.200]   Now, there is a point in time. At which you will face a decision.
[00:16:50.200 --> 00:16:55.400]   Let's assume that you are sued. Let's assume that you lose your lawsuit.
[00:16:55.400 --> 00:17:03.400]   And now you owe somebody, the person that you injured in a car accident, ten thousand dollars.
[00:17:03.400 --> 00:17:09.400]   There's a legal claim against you. Question is, what do you do now?
[00:17:09.400 --> 00:17:21.900]   If you are subject to a debtor's examination and if the court requires you to disclose your assets, if you do not disclose your ownership of that ten thousand dollars,
[00:17:21.900 --> 00:17:29.400]   you will now break the law and possibly face additional penalties for that legal change.
[00:17:29.400 --> 00:17:38.400]   So that's the simplest example I can give you to show you that there are certain things that you can do that are entirely legal.
[00:17:38.400 --> 00:17:47.400]   But which at some point in time. Could force you to cross over from legality to illegality.
[00:17:47.400 --> 00:17:54.400]   If you did not disclose that information, the fact that you had the ten thousand dollars, if you pretended you didn't have the ten thousand dollars,
[00:17:54.400 --> 00:18:04.400]   if you pretended you couldn't pay that judgment, if you kept quiet about the ten thousand dollars, all of those would be illegal.
[00:18:04.400 --> 00:18:09.400]   So is it legal to engage in asset protection planning? Absolutely.
[00:18:09.400 --> 00:18:17.400]   But on that subject, pay careful attention to what you're doing because you don't want to break the law and there's no need to break the law.
[00:18:17.400 --> 00:18:23.400]   There is absolutely no need whatsoever for you to break the law.
[00:18:23.400 --> 00:18:34.400]   One of my guiding principles is simply this. I'm all about financial freedom. I'm all about financial independence.
[00:18:34.400 --> 00:18:41.400]   I'm all about liberty. Those things are important to me. There's a reason why I talk to you about building a plan for financial freedom.
[00:18:41.400 --> 00:18:52.400]   Ten years or less. Do you know where you're not free? In jail. If you're in prison, you're absolutely not free.
[00:18:52.400 --> 00:18:58.400]   So there are a lot of things you could do that run the risk of winding you up in prison.
[00:18:58.400 --> 00:19:12.400]   And if there's something that you're doing that could put you in prison, I recommend don't do it because there's no less free place to be than prison.
[00:19:12.400 --> 00:19:16.400]   Now, you may still wind up in prison and you might wind up there on account of conscience.
[00:19:16.400 --> 00:19:21.400]   And if so, I support you in that. But don't do it on the account of money.
[00:19:21.400 --> 00:19:27.400]   There's a whole lot of stuff that you and I are subject to. I view taxes this way. Taxes are a giant protection racket.
[00:19:27.400 --> 00:19:34.400]   If I don't pay, they put me in jail, just like the mafia goon. If I don't pay his fee when he comes to my shop, then the guy hurts me.
[00:19:34.400 --> 00:19:38.400]   Well, I'm going to pay because I want to stay out of jail.
[00:19:38.400 --> 00:19:44.400]   In the meantime, do everything I can to lobby for it and change my affairs, etc. But I desire to stay out of jail.
[00:19:44.400 --> 00:19:48.400]   It's as simple as that because I'm not free in jail and I'll see what good I do anybody if I'm in prison.
[00:19:48.400 --> 00:20:01.400]   So pay careful attention in the things that we talk about. I will point out to you the things that are legal and I'll point out to you if I know of it, if I know of the legal trap, where something could become illegal.
[00:20:01.400 --> 00:20:05.400]   But I have no better example than what I've just described to you about the $10,000.
[00:20:05.400 --> 00:20:23.400]   Your movements and your behavior are entirely legal until or unless you're sitting down with that court-ordered form and the court requires you to fill it out, at which point you have a decision to make.
[00:20:23.400 --> 00:20:40.400]   Will you write down the $10,000 or will you not? Now you have to decide that at that point in time. But I'll point out to you it's legal until it's not.
[00:20:40.400 --> 00:20:50.400]   And I recommend don't do anything illegal because your plan for financial freedom will be destroyed if you do something that is illegal.
[00:20:50.400 --> 00:21:03.400]   Let's now transition from a discussion of whether it's legal for you to do asset protection planning, which the answer is an obvious, unequivocal yes, it is, to is it moral for you to engage in asset protection planning?
[00:21:03.400 --> 00:21:10.400]   This question is, in my opinion, also yes, but it's a little bit more difficult, a little bit more complicated.
[00:21:10.400 --> 00:21:18.400]   So let me give you some thoughts to consider as you wrestle with the morality of your engaging in asset protection planning.
[00:21:18.400 --> 00:21:35.400]   Let's talk about property. Now, when you own property, here's my question. Do you have the right, nay even the responsibility, to protect that property from theft?
[00:21:35.400 --> 00:21:44.400]   Do you have the right and the responsibility to protect the property that you own from theft?
[00:21:44.400 --> 00:21:59.400]   I believe you do. I believe the answer is absolutely yes. Not only do you have the right to protect it from theft, I believe you have the responsibility to protect the property that you own and control from theft.
[00:21:59.400 --> 00:22:09.400]   You have that responsibility for two reasons. Number one, as the steward of that property, you will give an account for your stewardship of it.
[00:22:09.400 --> 00:22:21.400]   The stewardship of the resources that we're given is a very important responsibility. And at the end of our lives, when you and I stand before God, we will give an account for how we have stewarded the resources that we've been entrusted.
[00:22:21.400 --> 00:22:31.400]   We'll give an account for how we have stewarded the days of our lives. What have we done with our life? What have we done with the abilities that we have been given?
[00:22:31.400 --> 00:22:37.400]   What have we done with the people who have been placed in our life? What have we done with the resources that we've been entrusted?
[00:22:37.400 --> 00:22:48.400]   Those resources could be money, could be businesses, could be assets, it could be simply the physical land that we're given to control.
[00:22:48.400 --> 00:22:55.400]   Did we destroy it? Did we cause it to be destroyed? Did we allow it to be destroyed? Or did we properly steward it?
[00:22:55.400 --> 00:23:05.400]   What have you and I done? What are you and I doing with the resources that have been entrusted to us as stewards?
[00:23:05.400 --> 00:23:14.400]   That's the undergirding philosophy. Now, one of the responsibilities of a steward is to protect the property of his master.
[00:23:14.400 --> 00:23:20.400]   It's bad stewardship. If I come to you, let's say I'm a financial advisor, pretend that I'm still a licensed financial advisor.
[00:23:20.400 --> 00:23:30.400]   You come to me and you say, "Joshua, I'm hiring you as the steward of my retirement accounts. Here is $500,000.
[00:23:30.400 --> 00:23:39.400]   Now we have a fiduciary arrangement where I owe you a duty of care to care for your $500,000. It's not my $500,000. It's your $500,000."
[00:23:39.400 --> 00:23:49.400]   And then I take that $500,000 and I invest it without doing any kind of due diligence, at least any kind of prudent investigation of the investments that we're engaged in.
[00:23:49.400 --> 00:23:57.400]   And some fraudster comes along and steals the money. And I go back to you and I say to you, "I'm sorry your money is stolen."
[00:23:57.400 --> 00:24:07.400]   Who is wrong here? I'm the one who's wrong. I'm the steward. And I didn't do any kind of reasonable investigation.
[00:24:07.400 --> 00:24:15.400]   Now, in that situation, you would have a very strong legal claim against me. I was imprudent with my fiduciary duty to you in that circumstance.
[00:24:15.400 --> 00:24:31.400]   And you would have a legal claim against me and you would win your court case and you would have the legal and I would say the moral right to come and to take my money to write you for the wrong that you've suffered because of my actions.
[00:24:31.400 --> 00:24:44.400]   So we have a responsibility to protect the assets that we have been entrusted. And that responsibility goes at least to the extent of prudence.
[00:24:44.400 --> 00:24:54.400]   We have a responsibility to lock our cars, to lock our houses, to carefully steward the money, think about investments, do due diligence, etc.
[00:24:54.400 --> 00:25:08.400]   Now, is that responsibility ultimate? I don't think so. I don't think that the responsibility for carefulness extends to ultimate investigation, but it does at least extend to basic levels of prudence.
[00:25:08.400 --> 00:25:23.400]   So the first responsibility is as a steward of assets, I have a responsibility to the owner of those assets. You and I will give an account for what we have done with the substance of our lives and all of the resources with which we have been entrusted.
[00:25:23.400 --> 00:25:42.400]   Now, number two, I believe we have a responsibility to protect the things that we have for the moral good of other people. Do you have to make it easy for people to steal from you? I believe it would be morally wrong to make it easy for people to steal from you.
[00:25:42.400 --> 00:26:00.400]   Now, I don't have to deny the ultimate moral agency of each person. Each of us has to make a decision. And so if you steal or if I steal, each of us is independently responsible for that decision regardless of another person's behavior.
[00:26:00.400 --> 00:26:18.400]   But is that morally right? Is it morally right for you not to protect assets? Let's assume that we take that same $10,000 that I was talking about earlier. And I, as a matter of course, I have a dining room that's in the very front of my house.
[00:26:18.400 --> 00:26:44.400]   And I take that $10,000 and nice little $20 bills, nice, impressive stack. I place it on that table right in the front room. I keep the curtains to the street open. And anybody who comes into my house or passes by my house has cause to look and to see that $10,000 sitting on the table.
[00:26:44.400 --> 00:27:03.400]   Is that wise? Is that morally right? To me, it seems wrong. To me, that would seem to put an undue temptation in front of other people, especially if those other people might be struggling.
[00:27:03.400 --> 00:27:27.400]   Let's say that my house cleaner is struggling financially. Now, every day they have to clean the house and stare at that $10,000 knowing they could just reach out and pilfer just a little bit and it probably wouldn't be missing. That doesn't seem right. We shouldn't make it easy for other people to sin.
[00:27:27.400 --> 00:27:56.400]   So consider that. You don't have to make it easy for people to steal from you. And I believe you can simultaneously defend the moral duty that each of us has to not steal, but also defend the idea that in principle, it's important for us to consistently not put undue temptation in front of other people.
[00:27:56.400 --> 00:28:23.400]   Now, let's expand the moral responsibility one more level. Now, remember, I've added now two levels. I'm going to add one more. Level one, each of us is morally responsible not to steal. Number two, I believe we have a moral responsibility to protect one another from a moment of weakness where somebody is in need and protect them from adding a sin of theft to their moment of need.
[00:28:23.400 --> 00:28:45.400]   Well, what about enabling theft by other people on other people? This is, in my opinion, perhaps the most insidious of moral evils in our culture, in the modern US American culture. We live in a culture that is infused with jealousy, sin, greed, sin, and larceny, sin.
[00:28:45.400 --> 00:28:57.400]   And the idea is, well, I'm not going to steal from you directly, but I'll just gang up with all of my neighbors and then we'll all get together and we'll all steal from that person over there.
[00:28:57.400 --> 00:29:13.400]   We will take from those people over there, the rich people who don't need their money, and we'll give it to these people over here, the poor people who obviously need money, and we'll do it with violence.
[00:29:13.400 --> 00:29:24.400]   We'll do it with the threat of violence because we'll send the tax man who's backed up by the government goon with a gun to enforce our will on those people.
[00:29:24.400 --> 00:29:38.400]   Now, I will fight tooth and nail for two things. I'm assuming you're rich because obviously you're listening to radical personal finance. So either you are rich on a global basis, you absolutely are, or you're going to be rich.
[00:29:38.400 --> 00:29:55.400]   And I'll fight tooth and nail for two things. Number one, other people have no moral right to steal from you just because they want your money. And it doesn't matter whatsoever how altruistic they seem.
[00:29:55.400 --> 00:30:08.400]   I'm ashamed to say there are a whole lot of people who self-identify as Christians who lead this charge and they say, "Well, we're going to go and we're going to take from all those rich people and we're going to steal from them and we're going to give it to these other people that we believe are more deserving."
[00:30:08.400 --> 00:30:22.400]   It's theft flat out. You should protect yourself and your assets against theft. Number two, you will give an account for how you use and distribute those assets.
[00:30:22.400 --> 00:30:38.400]   Charity is not forced distribution of your assets. Charity is you choosing what to do with your assets. Now, you must do what is morally right with your assets.
[00:30:38.400 --> 00:30:57.400]   But it's absolutely morally wrong for other people to try to come and steal your assets through the force of law at the point of a gun. You should protect yourself against that in every way possible.
[00:30:57.400 --> 00:31:13.400]   Which now we pivot. How do we resolve these things? How do we resolve what's morally right and what's legally right? Well, I believe you should always do what is morally right regardless of whether it is legally right.
