
[00:00:00.000 --> 00:00:03.220]   (upbeat music)
[00:03:30.000 --> 00:03:36.020]   The people walking in darkness have seen a great light
[00:03:38.020 --> 00:03:43.020]   on those living in the land of the shadow of death.
[00:03:43.020 --> 00:03:45.680]   A light has dawned.
[00:03:45.680 --> 00:03:51.580]   You have enlarged the nation and increased their joy.
[00:03:51.580 --> 00:03:56.580]   They rejoice before you as people rejoice at the harvest,
[00:03:56.580 --> 00:04:00.520]   as men rejoice when dividing the plunder.
[00:04:00.520 --> 00:04:05.460]   For as in the day of Midian's defeat,
[00:04:05.460 --> 00:04:09.860]   you have shattered the yoke that burdens them,
[00:04:09.860 --> 00:04:12.300]   the bar across their shoulders,
[00:04:12.300 --> 00:04:15.300]   the rod of their oppressor.
[00:04:15.300 --> 00:04:21.420]   Every warrior's boot used in battle
[00:04:21.420 --> 00:04:24.840]   and every garment rolled in blood
[00:04:24.840 --> 00:04:29.640]   will be destined for burning, will be fuel for the fire.
[00:04:31.060 --> 00:04:36.060]   For to us, a child is born.
[00:04:36.060 --> 00:04:39.940]   To us, a son is given
[00:04:39.940 --> 00:04:44.020]   and the government will be on his shoulders.
[00:04:44.020 --> 00:04:48.060]   And he will be called Wonderful Counselor,
[00:04:48.060 --> 00:04:53.060]   Mighty God, Everlasting Father, Prince of Peace.
[00:04:53.060 --> 00:05:00.300]   Of the increase of his government and peace,
[00:05:00.300 --> 00:05:02.660]   there will be no end.
[00:05:02.660 --> 00:05:06.460]   He will reign on David's throne and over his kingdom,
[00:05:06.460 --> 00:05:11.460]   establishing and upholding it with justice and righteousness
[00:05:11.460 --> 00:05:16.240]   from that time on and forever.
[00:05:16.240 --> 00:05:21.240]   The zeal of the Lord Almighty will accomplish this.
[00:05:21.240 --> 00:05:29.660]   There is so much hope and so much excitement
[00:05:29.660 --> 00:05:33.700]   and so much peace in that passage.
[00:05:33.700 --> 00:05:38.460]   Look at the transforming power
[00:05:38.460 --> 00:05:43.460]   in the change that Isaiah is foretelling.
[00:05:43.460 --> 00:05:48.580]   Look, before this light dawns, what's it like?
[00:05:48.580 --> 00:05:53.680]   There's gloom.
[00:05:53.680 --> 00:05:56.620]   It says in the very first verse, it's gloom.
[00:05:56.620 --> 00:05:59.460]   There'll be no more gloom.
[00:05:59.460 --> 00:06:01.340]   And what else?
[00:06:01.340 --> 00:06:05.980]   There's been distress, gloom for those who were in distress.
[00:06:05.980 --> 00:06:10.380]   And in the past, those people of the Lord,
[00:06:10.380 --> 00:06:15.380]   they were humbled and they walked in darkness
[00:06:15.380 --> 00:06:20.640]   and they have been living in the land
[00:06:20.640 --> 00:06:23.780]   of the shadow of death.
[00:06:23.780 --> 00:06:28.380]   They have been the recipients of warrior's boots
[00:06:28.380 --> 00:06:31.820]   and there has been blood that has flowed.
[00:06:31.820 --> 00:06:34.980]   Things have been dark.
[00:06:34.980 --> 00:06:39.980]   Things have been hard, but what's the transformation?
[00:06:39.980 --> 00:06:44.920]   What's the light that dawns?
[00:06:44.920 --> 00:06:46.980]   What happens?
[00:06:46.980 --> 00:06:49.320]   What will happen?
[00:06:49.320 --> 00:06:54.200]   For those living in the shadow of death,
[00:06:54.200 --> 00:06:58.640]   a light has dawned.
[00:06:58.640 --> 00:07:03.640]   Out of the gloom, out of the distress, a light has dawned.
[00:07:03.640 --> 00:07:09.020]   And this light is going to honor Galilee
[00:07:09.020 --> 00:07:11.540]   and it's gonna be a great light.
[00:07:11.540 --> 00:07:16.540]   And you see that what God has done is enlarge the nation
[00:07:16.540 --> 00:07:22.820]   and brought joy, increased the joy of His people
[00:07:23.760 --> 00:07:27.800]   even more what He's done is shatter the yoke
[00:07:27.800 --> 00:07:30.720]   and moved the burdens.
[00:07:30.720 --> 00:07:33.440]   This is so cool.
[00:07:33.440 --> 00:07:38.040]   Unto us a child is born, not just any child, but a son.
[00:07:38.040 --> 00:07:41.160]   The Son of God is given and look,
[00:07:41.160 --> 00:07:44.380]   the government will be on His shoulders.
[00:07:44.380 --> 00:07:48.200]   All the responsibility will be on the shoulders
[00:07:48.200 --> 00:07:53.200]   of someone else, will be on this baby, this Son of God.
[00:07:54.200 --> 00:07:59.200]   And the responsibilities and the burdens can be passed on.
[00:07:59.200 --> 00:08:05.760]   And even more than that, that baby will grow to a man
[00:08:05.760 --> 00:08:10.840]   who can be called wonderful counselor, mighty God,
[00:08:10.840 --> 00:08:16.360]   everlasting Father, Prince of Peace.
[00:08:18.600 --> 00:08:23.600]   And peace may be the very greatest transformation
[00:08:23.600 --> 00:08:29.300]   that these people are able to realize.
[00:08:29.300 --> 00:08:35.480]   That's a cool lesson for us to get from the scripture
[00:08:35.480 --> 00:08:39.280]   about the power of Christmas.
[00:08:39.280 --> 00:08:42.040]   And the scripture tells us lots of truths.
[00:08:42.040 --> 00:08:45.720]   And I encourage you and your family to look in the scripture
[00:08:45.720 --> 00:08:50.720]   and say, what is the power of this gift
[00:08:50.720 --> 00:08:52.860]   that God sent to us?
[00:08:52.860 --> 00:08:59.120]   But you know, fiction can tell us truths as well.
[00:08:59.120 --> 00:09:04.800]   Made up stories can tell us great truths
[00:09:04.800 --> 00:09:09.800]   and share with us, bring us to an understanding
[00:09:12.040 --> 00:09:15.400]   as a story draws us in.
[00:09:15.400 --> 00:09:21.480]   There is a powerful story of a changed life
[00:09:21.480 --> 00:09:26.920]   in a piece of literature you're probably very familiar with,
[00:09:26.920 --> 00:09:29.880]   A Christmas Carol written by Charles Dickens.
[00:09:29.880 --> 00:09:33.840]   There is a changed life.
[00:09:33.840 --> 00:09:36.840]   And so I want to share with you, not the whole story,
[00:09:36.840 --> 00:09:38.320]   we don't have that long together,
[00:09:38.320 --> 00:09:41.000]   but I encourage you to read it with your family.
[00:09:41.000 --> 00:09:43.960]   My family reads this aloud still,
[00:09:43.960 --> 00:09:47.560]   and my children are 28 and 30.
[00:09:47.560 --> 00:09:49.920]   But I'm gonna share an excerpt
[00:09:49.920 --> 00:09:53.960]   just so that we can get a hint of the power
[00:09:53.960 --> 00:10:00.880]   that the message of Christmas has to change a life.
[00:10:00.880 --> 00:10:04.880]   And as we read, I want you to think about
[00:10:04.880 --> 00:10:07.200]   poor old Ebenezer Scrooge
[00:10:08.240 --> 00:10:11.040]   and how the message of Christmas was needed
[00:10:11.040 --> 00:10:16.520]   and how it changed him when it came.
[00:10:16.520 --> 00:10:20.880]   I'm gonna read you first an excerpt
[00:10:20.880 --> 00:10:23.280]   from the very first chapter,
[00:10:23.280 --> 00:10:26.520]   kind of sets the stage for our story.
[00:10:26.520 --> 00:10:33.200]   Ebenezer Scrooge is a hardened businessman.
[00:10:34.720 --> 00:10:39.720]   He is bitter, he is crotchety,
[00:10:39.720 --> 00:10:45.840]   he is all about the money.
[00:10:45.840 --> 00:10:49.080]   He's not a very cheerful person.
[00:10:49.080 --> 00:10:55.160]   Listen, once upon a time of all the good days in the year,
[00:10:55.160 --> 00:11:01.480]   on Christmas Eve, old Scrooge sat busy in his counting house.
[00:11:03.800 --> 00:11:08.800]   It was cold, bleak, biting weather, foggy with all,
[00:11:08.800 --> 00:11:12.720]   and he could hear the people in the court outside
[00:11:12.720 --> 00:11:14.600]   go wheezing up and down,
[00:11:14.600 --> 00:11:16.600]   beating their hands upon their breasts
[00:11:16.600 --> 00:11:21.160]   and stamping their feet upon the pavement stones
[00:11:21.160 --> 00:11:22.760]   to warm them.
[00:11:22.760 --> 00:11:25.920]   The city clocks had only just gone three,
[00:11:25.920 --> 00:11:28.400]   but it was quite dark already.
[00:11:28.400 --> 00:11:30.480]   It had not been light all day,
[00:11:30.480 --> 00:11:33.200]   and candles were flaring in the windows
[00:11:33.200 --> 00:11:35.080]   of the neighboring offices,
[00:11:35.080 --> 00:11:40.080]   like ruddy smears upon the palpable brown air.
[00:11:40.080 --> 00:11:44.200]   The fog came pouring in at every chink and keyhole
[00:11:44.200 --> 00:11:47.080]   and was so dense without that,
[00:11:47.080 --> 00:11:50.080]   although the court was of the narrowest,
[00:11:50.080 --> 00:11:53.920]   the houses opposite were mere phantoms.
[00:11:53.920 --> 00:11:58.520]   To see the dingy cloud that came drooping down,
[00:11:58.520 --> 00:12:00.360]   obscuring everything,
[00:12:00.360 --> 00:12:03.680]   one might have thought that nature lived hard by
[00:12:03.680 --> 00:12:06.120]   and was brewing on a large scale.
[00:12:06.120 --> 00:12:10.880]   The door of Scrooge's counting house was open
[00:12:10.880 --> 00:12:14.560]   that he might keep his eye upon his clerk,
[00:12:14.560 --> 00:12:19.000]   who in a dismal little cell beyond a sort of tank
[00:12:19.000 --> 00:12:21.600]   was copying letters.
[00:12:21.600 --> 00:12:25.360]   Scrooge had a very small fire,
[00:12:25.360 --> 00:12:29.480]   but the clerk's fire was so very much smaller
[00:12:29.480 --> 00:12:31.880]   that it looked like one coal,
[00:12:31.880 --> 00:12:33.160]   but he couldn't replenish it
[00:12:33.160 --> 00:12:37.600]   for Scrooge kept the coal box in his own room.
[00:12:37.600 --> 00:12:40.920]   And so surely as the clerk came in with the shovel,
[00:12:40.920 --> 00:12:43.840]   the master predicted that it would be necessary
[00:12:43.840 --> 00:12:45.120]   for them to part.
[00:12:45.120 --> 00:12:48.920]   Wherefore, the clerk put on his white comforter
[00:12:48.920 --> 00:12:52.400]   and tried to warm himself at the candle,
[00:12:52.400 --> 00:12:56.800]   in which effort, not being a man of strong imagination,
[00:12:56.800 --> 00:12:57.720]   he failed.
[00:12:57.720 --> 00:13:01.760]   "A Merry Christmas, Uncle, God save you,"
[00:13:01.760 --> 00:13:04.000]   cried a cheerful voice.
[00:13:04.000 --> 00:13:06.600]   It was the voice of Scrooge's nephew
[00:13:06.600 --> 00:13:08.200]   who came upon him so quickly
[00:13:08.200 --> 00:13:10.800]   that this was the first intimation
[00:13:10.800 --> 00:13:12.640]   he had had of his approach.
[00:13:12.640 --> 00:13:17.040]   "Bah," said Scrooge, "humbug."
[00:13:17.040 --> 00:13:20.080]   He had so heated himself with rapid walking
[00:13:20.080 --> 00:13:23.040]   in the fog and frost, this nephew of Scrooge's,
[00:13:23.040 --> 00:13:24.440]   that he was all in a glow.
[00:13:24.440 --> 00:13:27.160]   His face was ruddy and handsome.
[00:13:27.160 --> 00:13:31.600]   His eyes sparkled and his breath smoked again.
[00:13:31.600 --> 00:13:35.400]   "Christmas, a humbug, Uncle," said Scrooge's nephew.
[00:13:35.400 --> 00:13:38.080]   "You don't mean that, I'm sure."
[00:13:38.080 --> 00:13:41.920]   "I do," said Scrooge, "Merry Christmas.
[00:13:41.920 --> 00:13:44.200]   "What right have you to be merry?
[00:13:44.200 --> 00:13:46.640]   "What reason have you to be merry?
[00:13:46.640 --> 00:13:48.280]   "You're poor enough.
[00:13:49.280 --> 00:13:52.120]   "Come then," returned the nephew gaily,
[00:13:52.120 --> 00:13:54.680]   "What right have you to be dismal?
[00:13:54.680 --> 00:13:57.520]   "What reason have you to be morose?
[00:13:57.520 --> 00:13:59.120]   "You're rich enough."
[00:13:59.120 --> 00:14:02.800]   Scrooge, having no better answer ready
[00:14:02.800 --> 00:14:06.520]   on the spur of the moment, said, "Bah," again,
[00:14:06.520 --> 00:14:09.680]   and followed it up with, "Humbug."
[00:14:09.680 --> 00:14:14.120]   "Oh, don't be cross, Uncle," said the nephew.
[00:14:14.120 --> 00:14:16.920]   "What else can I be," returned the uncle,
[00:14:16.920 --> 00:14:20.080]   "when I live in such a world of fools as this?
[00:14:20.080 --> 00:14:22.320]   "Merry Christmas.
[00:14:22.320 --> 00:14:24.960]   "Out upon merry Christmas.
[00:14:24.960 --> 00:14:27.280]   "What's Christmas time to you
[00:14:27.280 --> 00:14:30.400]   "but a time for paying bills without money,
[00:14:30.400 --> 00:14:33.200]   "a time for finding yourself a year older
[00:14:33.200 --> 00:14:35.320]   "and not an hour richer,
[00:14:35.320 --> 00:14:37.440]   "a time for balancing your books
[00:14:37.440 --> 00:14:39.480]   "and having every item in 'em
[00:14:39.480 --> 00:14:41.440]   "through a round dozen of months
[00:14:41.440 --> 00:14:44.600]   "presented dead against you?
[00:14:44.600 --> 00:14:48.320]   "If I could work my will," said Scrooge indignantly,
[00:14:48.320 --> 00:14:51.640]   "every idiot who goes about with merry Christmas
[00:14:51.640 --> 00:14:54.720]   "on his lips should be boiled with his own pudding
[00:14:54.720 --> 00:14:57.960]   "and buried with a stake of holly through his heart.
[00:14:57.960 --> 00:14:59.920]   "He should."
[00:14:59.920 --> 00:15:03.560]   "Uncle," pleaded his nephew.
[00:15:03.560 --> 00:15:06.920]   "Nephew," returned the uncle sternly,
[00:15:06.920 --> 00:15:09.960]   "keep Christmas in your own way
[00:15:09.960 --> 00:15:13.760]   "and let me keep it in mine."
[00:15:13.760 --> 00:15:16.800]   "Keep it?" repeated Scrooge's nephew.
[00:15:16.800 --> 00:15:19.600]   "But you don't keep it."
[00:15:19.600 --> 00:15:22.560]   "Let me leave it alone then," said Scrooge.
[00:15:22.560 --> 00:15:25.040]   "Much good may it do you.
[00:15:25.040 --> 00:15:28.040]   "Much good it has ever done you."
[00:15:28.040 --> 00:15:32.480]   "There are many things from which I might have derived good
[00:15:32.480 --> 00:15:35.680]   "by which I have not profited, I dare say,"
[00:15:35.680 --> 00:15:36.920]   returned the nephew.
[00:15:36.920 --> 00:15:39.160]   "Christmas among the rest.
[00:15:39.160 --> 00:15:43.760]   "But I am sure I have always thought of Christmastime,
[00:15:43.760 --> 00:15:47.400]   "when it has come round, apart from the veneration
[00:15:47.400 --> 00:15:50.120]   "due to its sacred name and origin,
[00:15:50.120 --> 00:15:54.680]   "if anything belonging to it can be apart from that,
[00:15:54.680 --> 00:15:59.680]   "as a good time, a kind, forgiving, charitable, pleasant time,
[00:15:59.680 --> 00:16:05.480]   "the only time I know of in the long calendar year
[00:16:05.480 --> 00:16:08.680]   "when men and women seem by one consent
[00:16:08.680 --> 00:16:11.800]   "to open their shut-up hearts freely
[00:16:11.800 --> 00:16:14.280]   "and to think of people below them
[00:16:14.280 --> 00:16:17.680]   "as if they really were fellow passengers to the grave
[00:16:17.680 --> 00:16:21.720]   "and not another race of creatures bound on other journeys.
[00:16:21.720 --> 00:16:25.320]   "And therefore, uncle, though it's never put a scrap
[00:16:25.320 --> 00:16:27.960]   "of gold or silver in my pocket,
[00:16:27.960 --> 00:16:31.320]   "I believe that it has done me some good
[00:16:31.320 --> 00:16:35.960]   "and will do me good, and I say, God bless it."
[00:16:35.960 --> 00:16:41.840]   The clerk in the tank involuntarily applauded.
[00:16:41.840 --> 00:16:46.280]   Becoming immediately sensible of the impropriety,
[00:16:46.280 --> 00:16:48.920]   he poked the fire and extinguished
[00:16:48.920 --> 00:16:52.000]   the last frail spark forever.
[00:16:52.000 --> 00:16:55.160]   "Let me hear another sound from you," said Scrooge,
[00:16:55.160 --> 00:16:59.440]   "and you'll keep your Christmas by losing your situation.
[00:16:59.440 --> 00:17:03.040]   "You're quite a powerful speaker, sir."
[00:17:03.040 --> 00:17:06.120]   He added, turning to his nephew,
[00:17:06.120 --> 00:17:09.520]   "I wonder you don't go into Parliament.
[00:17:09.520 --> 00:17:11.480]   "Don't be angry, uncle.
[00:17:11.480 --> 00:17:14.840]   "Come, dine with us tomorrow."
[00:17:14.840 --> 00:17:17.440]   Scrooge said that he would see him.
[00:17:17.440 --> 00:17:18.840]   Yes, indeed, he did.
[00:17:18.840 --> 00:17:21.000]   He went the whole length of the expression
[00:17:21.000 --> 00:17:25.280]   and said that he would see him in that extremity first.
[00:17:25.280 --> 00:17:28.040]   "But why?" asked Scrooge's nephew.
[00:17:28.040 --> 00:17:29.840]   "Why?"
[00:17:29.840 --> 00:17:33.240]   "Why did you get married?" said Scrooge.
[00:17:33.240 --> 00:17:35.560]   "Because I fell in love."
[00:17:35.560 --> 00:17:38.720]   "Because you fell in love?" growled Scrooge,
[00:17:38.720 --> 00:17:41.160]   as if that were the only one thing in the world
[00:17:41.160 --> 00:17:43.920]   more ridiculous than a Merry Christmas.
[00:17:43.920 --> 00:17:47.040]   "Good afternoon."
[00:17:47.040 --> 00:17:49.800]   "Nay, uncle, but you never came to see me
[00:17:49.800 --> 00:17:51.440]   "before that happened.
[00:17:51.440 --> 00:17:54.800]   "Why give it as a reason for not coming now?"
[00:17:54.800 --> 00:17:58.280]   "Good afternoon," said Scrooge.
[00:17:58.280 --> 00:18:00.040]   "I want nothing from you.
[00:18:00.040 --> 00:18:02.480]   "I ask nothing of you.
[00:18:02.480 --> 00:18:04.800]   "Why cannot we be friends?"
[00:18:04.800 --> 00:18:08.720]   "Good afternoon," said Scrooge.
[00:18:08.720 --> 00:18:12.640]   "I'm sorry with all my heart to find you so resolute.
[00:18:12.640 --> 00:18:16.480]   "We have never had any quarrel to which I've been a party,
[00:18:16.480 --> 00:18:19.760]   "but I've made the trial an homage to Christmas
[00:18:19.760 --> 00:18:22.840]   "and I'll keep my Christmas humor to the last.
[00:18:22.840 --> 00:18:25.800]   "So Merry Christmas, uncle."
[00:18:25.800 --> 00:18:29.600]   "Good afternoon," said Scrooge.
[00:18:29.600 --> 00:18:32.040]   "And a Happy New Year."
[00:18:32.040 --> 00:18:35.040]   "Good afternoon."
[00:18:35.040 --> 00:18:38.480]   Now,
[00:18:38.480 --> 00:18:45.000]   Scrooge goes home, finally, through the day.
[00:18:45.000 --> 00:18:50.840]   After having another group of people come and visit him,
[00:18:51.560 --> 00:18:56.560]   asking for money, seeking some help for the poor,
[00:18:56.560 --> 00:18:59.280]   Scrooge, of course, turns them down.
[00:18:59.280 --> 00:19:05.320]   He wishes his workmen off and he goes home.
[00:19:05.320 --> 00:19:14.320]   And he has dinner in his usual melancholy restaurant.
[00:19:14.320 --> 00:19:19.400]   He reads the newspapers and finally he goes home to bed.
[00:19:20.520 --> 00:19:25.360]   And while he is preparing for bed,
[00:19:25.360 --> 00:19:28.720]   he is visited.
[00:19:28.720 --> 00:19:34.000]   And some say he was visited by a dream.
[00:19:34.000 --> 00:19:39.000]   Some say he was visited by the Spirit, the Holy Spirit.
[00:19:39.000 --> 00:19:45.840]   Some say he was visited by the ghosts of Christmas past
[00:19:45.840 --> 00:19:50.040]   and Christmas present and Christmas future
[00:19:50.040 --> 00:19:55.040]   and each of these visitors to Scrooge on Christmas Eve
[00:19:55.040 --> 00:19:59.920]   try to teach him a lesson,
[00:19:59.920 --> 00:20:04.920]   try to turn his heart with the message of Christmas.
[00:20:04.920 --> 00:20:12.560]   But Scrooge remains very resolute
[00:20:12.560 --> 00:20:16.960]   through all the sights, the memories that he sees,
[00:20:16.960 --> 00:20:21.240]   the present circumstances he's reminded of,
[00:20:21.240 --> 00:20:24.000]   his heart doesn't change.
[00:20:24.000 --> 00:20:31.320]   And the final visitor, the ghost of Christmas future comes,
[00:20:31.320 --> 00:20:37.400]   or the ghost of Christmas yet to come, as Dickens calls it,
[00:20:37.400 --> 00:20:44.840]   he takes him on a journey and they stop at a churchyard.
[00:20:45.720 --> 00:20:48.520]   And this is very near the end of the story.
[00:20:48.520 --> 00:20:54.480]   He comes to a churchyard overrun by grass and weeds,
[00:20:54.480 --> 00:21:02.760]   a burying place and the Spirit stood among the graves
[00:21:02.760 --> 00:21:07.000]   and pointed down to one grave.
[00:21:07.000 --> 00:21:13.000]   He advanced toward it, trembling, Scrooge did.
[00:21:13.680 --> 00:21:17.160]   The phantom was exactly as it had been,
[00:21:17.160 --> 00:21:22.160]   but he dreaded that he saw new meaning in its solemn shape.
[00:21:22.160 --> 00:21:27.920]   "Before I draw nearer to that stone to which you point,"
[00:21:27.920 --> 00:21:31.720]   asked Scrooge, "answer me one question.
[00:21:31.720 --> 00:21:36.720]   Are these the shadows of the things that will be
[00:21:36.720 --> 00:21:42.880]   or are they shadows of the things that may be only?"
[00:21:43.240 --> 00:21:48.240]   "I think Scrooge's heart is turning, what do you think?"
[00:21:48.240 --> 00:21:52.280]   Still the ghost pointed downward to the grave
[00:21:52.280 --> 00:21:53.640]   by which it stood.
[00:21:53.640 --> 00:22:00.640]   "Men's courses will foreshadow certain ends to which,
[00:22:00.640 --> 00:22:06.360]   if persevered in, they must lead," said Scrooge.
[00:22:06.360 --> 00:22:10.120]   "But if the courses be departed from,
[00:22:10.120 --> 00:22:12.920]   the ends will change.
[00:22:12.920 --> 00:22:17.920]   Say it is thus with what you show me," Scrooge is begging.
[00:22:17.920 --> 00:22:23.600]   The Spirit was immovable as ever.
[00:22:23.600 --> 00:22:26.680]   Scrooge crept toward it, trembling as he went
[00:22:26.680 --> 00:22:31.360]   and following the finger read upon the stone
[00:22:31.360 --> 00:22:36.360]   of the neglected grave his own name.
[00:22:36.920 --> 00:22:40.120]   Ebenezer Scrooge.
[00:22:40.120 --> 00:22:45.120]   "Am I that man who lay upon the bed?"
[00:22:45.120 --> 00:22:48.040]   He cried upon his knees.
[00:22:48.040 --> 00:22:52.480]   The finger pointed from the grave to him and back again.
[00:22:52.480 --> 00:22:56.280]   "No, Spirit, oh no, no."
[00:22:56.280 --> 00:22:57.880]   The finger still was there.
[00:22:57.880 --> 00:23:01.840]   "Spirit," he cried, clutching tightly at the robe.
[00:23:01.840 --> 00:23:06.120]   "Hear me, I am not the man I was.
[00:23:06.120 --> 00:23:09.800]   I will not be the man I must have been,
[00:23:09.800 --> 00:23:11.560]   but for this intercourse.
[00:23:11.560 --> 00:23:15.760]   Why show me this if I'm past all hope?"
[00:23:15.760 --> 00:23:22.720]   For the first time, the hand appeared to shake.
[00:23:22.720 --> 00:23:28.360]   "Good Spirit," he pursued as down upon the ground
[00:23:28.360 --> 00:23:32.560]   he fell before it, "your nature intercedes for me
[00:23:32.560 --> 00:23:33.720]   and pities me.
[00:23:33.720 --> 00:23:38.440]   Assure me that I yet may change these shadows
[00:23:38.440 --> 00:23:42.280]   you have shown me by an altered life."
[00:23:42.280 --> 00:23:45.200]   The kind hand trembled.
[00:23:45.200 --> 00:23:50.480]   "I will honor Christmas in my heart
[00:23:50.480 --> 00:23:52.760]   and try to keep it all the year.
[00:23:52.760 --> 00:23:57.400]   I will live in the past, the present, and the future.
[00:23:57.400 --> 00:24:01.280]   The spirits of all three shall strive within me.
[00:24:01.280 --> 00:24:05.520]   I will not shut out the lessons that they teach.
[00:24:05.520 --> 00:24:10.520]   Oh, tell me I may sponge away the writing on this stone."
[00:24:10.520 --> 00:24:14.280]   In his agony, he caught the spectral hand.
[00:24:14.280 --> 00:24:15.880]   It sought to free itself,
[00:24:15.880 --> 00:24:20.440]   but he was strong in his entreaty and detained it.
[00:24:20.440 --> 00:24:24.200]   The Spirit, stronger yet, repulsed him.
[00:24:24.200 --> 00:24:26.560]   Holding up his hands in a last prayer
[00:24:26.560 --> 00:24:28.520]   to have his fate reversed,
[00:24:28.520 --> 00:24:32.880]   he saw an alteration in the phantom's hood and dress.
[00:24:32.880 --> 00:24:37.880]   It shrunk, collapsed, and dwindled down into a bedpost.
[00:24:37.880 --> 00:24:46.600]   Yes, and the bedpost was his own.
[00:24:46.600 --> 00:24:48.840]   The bed was his own.
[00:24:48.840 --> 00:24:50.960]   The room was his own.
[00:24:50.960 --> 00:24:55.960]   Best and happiest of all, the time before him was his own.
[00:24:56.960 --> 00:24:59.940]   To make amends in.
[00:24:59.940 --> 00:25:04.520]   "I will live in the past, the present, and the future,"
[00:25:04.520 --> 00:25:07.840]   Scrooge repeated as he scrambled out of bed.
[00:25:07.840 --> 00:25:11.000]   "The spirits of all three shall strive within me.
[00:25:11.000 --> 00:25:14.480]   Oh, Jacob Marley Heaven and the Christmas time,
[00:25:14.480 --> 00:25:16.520]   be praised for this.
[00:25:16.520 --> 00:25:21.520]   I say it on my knees, old Jacob, on my knees."
[00:25:21.520 --> 00:25:26.760]   He was so fluttered and so glowing with his good intentions
[00:25:26.800 --> 00:25:30.600]   that his broken voice could scarcely answer to his call.
[00:25:30.600 --> 00:25:32.400]   He had been sobbing violently
[00:25:32.400 --> 00:25:33.800]   in his conflict with the Spirit,
[00:25:33.800 --> 00:25:36.360]   and his face was wet with tears.
[00:25:36.360 --> 00:25:40.460]   "They are not torn down," cried Scrooge,
