
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:03:18.000 --> 00:03:20.440]   I believe it was in March.
[00:03:20.440 --> 00:03:25.360]   Okay, 5K, welcome, and please, the stage is yours.
[00:03:25.360 --> 00:03:26.360]   - Thank you, Miriam.
[00:03:26.360 --> 00:03:31.840]   So everything that's going to be covered here verbally,
[00:03:31.840 --> 00:03:35.860]   pretty much you can find in various websites.
[00:03:35.860 --> 00:03:40.560]   The presentation will have links to all of those.
[00:03:40.560 --> 00:03:43.760]   So the presentation itself will, in PDF form,
[00:03:43.760 --> 00:03:46.440]   be made available after the meeting.
[00:03:46.440 --> 00:03:50.680]   And these are not my ideas,
[00:03:50.680 --> 00:03:53.000]   as much as I'm just regurgitating
[00:03:53.000 --> 00:03:56.720]   what various groups of people have put together
[00:03:56.720 --> 00:03:59.080]   as these are some pretty good ideas
[00:03:59.080 --> 00:04:00.580]   that you might want to follow.
[00:04:00.580 --> 00:04:07.640]   Okay, so I'll just start out with some general comments.
[00:04:08.200 --> 00:04:10.040]   A lot of this is subjective.
[00:04:10.040 --> 00:04:14.940]   Reasonable people can differ on the exact ordering.
[00:04:14.940 --> 00:04:18.440]   Now, you can stretch that,
[00:04:18.440 --> 00:04:20.360]   but you can't stretch that too far.
[00:04:20.360 --> 00:04:23.040]   Some of the things that you'll find at the top of the list,
[00:04:23.040 --> 00:04:26.200]   they belong there, and you don't want to switch them
[00:04:26.200 --> 00:04:28.680]   with things at the bottom of the list.
[00:04:28.680 --> 00:04:30.660]   And we'll get to the lists shortly.
[00:04:30.660 --> 00:04:34.700]   Sometimes the math is simple,
[00:04:34.700 --> 00:04:38.440]   but the equation values themselves are somewhat speculative.
[00:04:38.440 --> 00:04:40.120]   Like one example would be,
[00:04:40.120 --> 00:04:42.740]   what do you think future tax rates will be
[00:04:42.740 --> 00:04:45.320]   when deciding traditional versus Roth?
[00:04:45.320 --> 00:04:51.080]   And then when we get into the risk versus reward,
[00:04:51.080 --> 00:04:54.160]   you know, there is no deterministic answer.
[00:04:54.160 --> 00:04:56.560]   You can pay debt at a low known rate.
[00:04:56.560 --> 00:04:58.760]   You can invest at a possibly higher,
[00:04:58.760 --> 00:05:00.960]   but possibly lower rate.
[00:05:00.960 --> 00:05:03.740]   And we'll get into that a little bit also.
[00:05:03.740 --> 00:05:05.360]   And you know, other than the above,
[00:05:05.360 --> 00:05:06.760]   this is all straightforward,
[00:05:06.760 --> 00:05:10.400]   and that should be a winking emoji there.
[00:05:10.400 --> 00:05:13.000]   So it's not straightforward, but it's simple enough.
[00:05:13.000 --> 00:05:18.000]   Okay, so this slide and the next slide
[00:05:18.000 --> 00:05:20.560]   are very high level views.
[00:05:20.560 --> 00:05:21.880]   After these two slides,
[00:05:21.880 --> 00:05:24.040]   we'll get into the details on these,
[00:05:24.040 --> 00:05:27.680]   but this one is the picture view that you can see.
[00:05:27.680 --> 00:05:28.960]   I'm not going to read things.
[00:05:28.960 --> 00:05:32.760]   You can read the slide faster than I can talk through it.
[00:05:32.760 --> 00:05:34.860]   There's some things that are high priority,
[00:05:34.860 --> 00:05:36.620]   things that are sort of in the middle,
[00:05:36.620 --> 00:05:40.260]   and then things that are relatively low priority.
[00:05:40.260 --> 00:05:43.260]   So that's the picture view.
[00:05:43.260 --> 00:05:46.180]   You got your emergency fund, your employer match,
[00:05:46.180 --> 00:05:48.140]   your high interest debt.
[00:05:48.140 --> 00:05:51.740]   Then you get into HSAs, IRAs, 401Ks,
[00:05:51.740 --> 00:05:55.080]   you know, the whole alphanumeric lexicon.
[00:05:55.080 --> 00:05:57.180]   Then you get into the taxable accounts
[00:05:57.180 --> 00:05:58.680]   and the paying off debt.
[00:06:00.900 --> 00:06:03.800]   I mentioned you can find these things on the internet.
[00:06:03.800 --> 00:06:05.120]   There's a couple of lists,
[00:06:05.120 --> 00:06:07.520]   and again, we're going to get into details on this.
[00:06:07.520 --> 00:06:09.280]   So don't try to read the small print
[00:06:09.280 --> 00:06:11.440]   if you find it difficult.
[00:06:11.440 --> 00:06:17.260]   The thing to note is all those green lines,
[00:06:17.260 --> 00:06:18.120]   they all match up.
[00:06:18.120 --> 00:06:21.720]   So the two particular lists that I'm most familiar with,
[00:06:21.720 --> 00:06:24.680]   the one in Bogleheads on prioritizing investments,
[00:06:24.680 --> 00:06:27.760]   and there's a Mr. Money Mustache one called,
[00:06:27.760 --> 00:06:29.680]   what is it, investment order.
[00:06:29.680 --> 00:06:31.820]   They pretty much say the same thing.
[00:06:31.820 --> 00:06:33.860]   They may say it in slightly different words.
[00:06:33.860 --> 00:06:37.300]   So if one of them confuses you, try the other,
[00:06:37.300 --> 00:06:39.620]   and the wording may be different enough
[00:06:39.620 --> 00:06:41.220]   that it becomes understandable,
[00:06:41.220 --> 00:06:44.220]   but the concepts are identical.
[00:06:44.220 --> 00:06:49.380]   Okay, so without further ado,
[00:06:49.380 --> 00:06:51.360]   these are really the top three.
[00:06:51.360 --> 00:06:56.860]   And these are all listed more or less in order.
[00:06:56.860 --> 00:06:59.100]   So the top one would be the first thing to do,
[00:06:59.100 --> 00:07:02.000]   and the next one, the second and the third one, the third,
[00:07:02.000 --> 00:07:05.300]   but you can mix and match.
[00:07:05.300 --> 00:07:07.340]   So let me just go through these a little bit here.
[00:07:07.340 --> 00:07:11.020]   So the emergency fund, lots of,
[00:07:11.020 --> 00:07:13.140]   so when we talk about emergency fund,
[00:07:13.140 --> 00:07:15.300]   we'll talk about traditional versus Roth later.
[00:07:15.300 --> 00:07:17.860]   We'll talk about pay that versus invest.
[00:07:17.860 --> 00:07:19.660]   Any one of these individual topics,
[00:07:19.660 --> 00:07:21.660]   we could spend an hour or two on.
[00:07:21.660 --> 00:07:23.960]   So this is a high level view.
[00:07:24.860 --> 00:07:29.580]   So the emergency fund, two-year satisfaction.
[00:07:29.580 --> 00:07:36.420]   I think it's pretty non-controversial to say
[00:07:36.420 --> 00:07:39.420]   that you should give yourself at least enough buffer
[00:07:39.420 --> 00:07:41.660]   that you don't have to worry about bouncing checks
[00:07:41.660 --> 00:07:43.340]   from month to month.
[00:07:43.340 --> 00:07:48.220]   So you need at least the next month's bills
[00:07:48.220 --> 00:07:49.940]   in your emergency fund.
[00:07:49.940 --> 00:07:51.540]   Beyond that, do you need three months,
[00:07:51.540 --> 00:07:54.200]   six months, a year, two years?
[00:07:54.200 --> 00:07:57.420]   That's a personal thing, so two-year satisfaction.
[00:07:57.420 --> 00:08:02.300]   Next one would be get the employer match.
[00:08:02.300 --> 00:08:05.060]   If you've got a 401(k) or a 403(b)
[00:08:05.060 --> 00:08:08.460]   that's going to give you a one-for-one match
[00:08:08.460 --> 00:08:12.540]   or even a 50 cent per dollar match,
[00:08:12.540 --> 00:08:14.900]   that's the highest return you're gonna get.
[00:08:14.900 --> 00:08:18.100]   Even in the next point, you've got credit cards,
[00:08:18.100 --> 00:08:21.900]   even if you're paying 20, 30% interest on your credit cards,
[00:08:21.900 --> 00:08:24.720]   if you can get a one-for-one match from your employer,
[00:08:24.720 --> 00:08:26.020]   that's a hundred percent.
[00:08:26.020 --> 00:08:31.900]   But there is a reason why high interest debt,
[00:08:31.900 --> 00:08:36.900]   for example, credit cards is very high on the list here.
[00:08:36.900 --> 00:08:41.660]   High is somewhat relative.
[00:08:41.660 --> 00:08:45.420]   What's high for one person who's very risk tolerant
[00:08:45.420 --> 00:08:50.140]   might not be the same for someone who's more risk averse.
[00:08:50.140 --> 00:08:53.400]   There's no right answer, it's personal finance.
[00:08:53.400 --> 00:08:56.860]   And these mix and match.
[00:08:56.860 --> 00:08:59.580]   So take the emergency fund
[00:08:59.580 --> 00:09:01.340]   and the paying off the credit card debts.
[00:09:01.340 --> 00:09:04.220]   If you're sitting there with six months expenses
[00:09:04.220 --> 00:09:06.220]   in your emergency fund,
[00:09:06.220 --> 00:09:08.980]   but you owe $10,000 on a credit card
[00:09:08.980 --> 00:09:13.980]   that you're paying 25% per year interest on,
[00:09:13.980 --> 00:09:18.460]   you might call that credit card debt an emergency
[00:09:18.460 --> 00:09:20.700]   and dip into your emergency fund
[00:09:20.700 --> 00:09:22.500]   to wipe out the credit card debt.
[00:09:22.500 --> 00:09:26.620]   So emergency funds are there to be used.
[00:09:26.620 --> 00:09:28.860]   So if you've got something
[00:09:28.860 --> 00:09:31.100]   that you think qualifies as an emergency,
[00:09:31.100 --> 00:09:32.620]   go ahead and use it.
[00:09:32.620 --> 00:09:34.380]   Now, if you're using your emergency fund
[00:09:34.380 --> 00:09:36.940]   to pay off your credit card every month,
[00:09:36.940 --> 00:09:38.500]   yeah, that's a different story.
[00:09:38.500 --> 00:09:42.860]   Okay, so that's the top three.
[00:09:42.860 --> 00:09:44.980]   Let me just stop here.
[00:09:44.980 --> 00:09:48.520]   If there's any questions on those top three.
[00:09:48.520 --> 00:09:55.300]   Anything in the chat I saw was flipping by too fast
[00:09:55.300 --> 00:09:58.740]   for me to concentrate on as I was giving the presentation,
[00:09:58.740 --> 00:10:01.140]   but are there any open questions at this point?
[00:10:01.140 --> 00:10:07.640]   All right.
[00:10:07.640 --> 00:10:10.140]   Hearing none.
[00:10:10.140 --> 00:10:13.940]   Going once, going twice.
[00:10:13.940 --> 00:10:14.780]   All right.
[00:10:15.580 --> 00:10:17.300]   We shall move on.
[00:10:17.300 --> 00:10:21.460]   So the middle four, you can pay a tax now,
[00:10:21.460 --> 00:10:23.620]   you can pay it later, you can pay it never
[00:10:23.620 --> 00:10:25.780]   on these four options here.
[00:10:25.780 --> 00:10:29.460]   So the first one and the reason why it is the first one
[00:10:29.460 --> 00:10:31.580]   with a health savings account,
[00:10:31.580 --> 00:10:33.260]   if you're eligible for one,
[00:10:33.260 --> 00:10:35.580]   and again, we can get into gory details
[00:10:35.580 --> 00:10:39.380]   on what makes one eligible for a health savings account
[00:10:39.380 --> 00:10:42.340]   in terms of having a high deductible health plan.
[00:10:42.340 --> 00:10:43.300]   But if you're eligible,
[00:10:43.300 --> 00:10:45.660]   you get a tax deduction on your contribution.
[00:10:45.660 --> 00:10:47.940]   You don't pay tax unless you live in what,
[00:10:47.940 --> 00:10:51.300]   California and is it New Jersey or just California,
[00:10:51.300 --> 00:10:56.180]   but you don't pay tax on any gains.
[00:10:56.180 --> 00:10:59.100]   And then when you take it out to pay for medical expenses.
[00:10:59.100 --> 00:11:05.540]   Somebody.
[00:11:05.540 --> 00:11:07.680]   Okay, so it is California and New Jersey.
[00:11:07.680 --> 00:11:12.260]   But the other 48, they're a great deal.
[00:11:12.260 --> 00:11:14.660]   They're even a good deal in California and New Jersey.
[00:11:14.660 --> 00:11:15.980]   They're just not as great.
[00:11:15.980 --> 00:11:18.340]   Okay, so that's the one,
[00:11:18.340 --> 00:11:21.300]   sometimes you hear them referred to as triple tax-free,
[00:11:21.300 --> 00:11:22.380]   you get the tax deduction,
[00:11:22.380 --> 00:11:25.300]   you don't pay tax on annual gains
[00:11:25.300 --> 00:11:26.560]   and then you don't pay tax
[00:11:26.560 --> 00:11:28.560]   if you take it out for medical expense.
[00:11:28.560 --> 00:11:31.740]   So then we get the next two,
[00:11:31.740 --> 00:11:36.740]   the traditional or Roth IRA and the employer plans.
[00:11:36.740 --> 00:11:39.420]   And again, remember where the employer plans,
[00:11:39.420 --> 00:11:44.420]   the top three or the employer plan showed up,
[00:11:44.420 --> 00:11:47.240]   that was just up to getting the match,
[00:11:47.240 --> 00:11:48.940]   the maximum employer match.
[00:11:48.940 --> 00:11:53.660]   So this would be going up to the IRS limit,
[00:11:53.660 --> 00:11:57.060]   the 19,500 for 401ks.
[00:11:57.060 --> 00:12:03.140]   But the reason that the traditional or Roth IRA
[00:12:03.140 --> 00:12:07.240]   comes before the employer plans on this list,
[00:12:08.100 --> 00:12:10.460]   and you see there's a double-headed arrow,
[00:12:10.460 --> 00:12:15.460]   so they can swap, but IRAs tends to have lower fees
[00:12:15.460 --> 00:12:20.500]   and almost by definition, they have more investing options.
[00:12:20.500 --> 00:12:24.780]   So if they have a lower fee than your 401k,
[00:12:24.780 --> 00:12:29.780]   your 403b offer, then go with the IRA first.
[00:12:29.780 --> 00:12:33.300]   But they don't always have lower fees.
[00:12:33.300 --> 00:12:37.860]   Sometimes you get institutional funds in 401ks
[00:12:37.860 --> 00:12:41.280]   and hey, just fill up the 401k.
[00:12:41.280 --> 00:12:45.660]   And sometimes you want to use the 401k
[00:12:45.660 --> 00:12:48.900]   because it can reduce your modified adjusted gross income
[00:12:48.900 --> 00:12:52.620]   for something like the earned income tax credit,
[00:12:52.620 --> 00:12:57.620]   whereas the IRA may not be as efficient at doing that.
[00:12:57.620 --> 00:13:03.860]   So the IRA and the 401k,
[00:13:03.860 --> 00:13:07.020]   yeah, the default order is IRA first,
[00:13:07.020 --> 00:13:11.220]   but there's plenty of examples where you would want to do
[00:13:11.220 --> 00:13:16.220]   the 401k or 403b or 457 ahead of the IRA.
[00:13:16.220 --> 00:13:19.860]   And then you get into,
[00:13:19.860 --> 00:13:22.340]   for those who happen to have it available,
[00:13:22.340 --> 00:13:24.580]   typically if you work for a large company
[00:13:24.580 --> 00:13:29.580]   and they offer an after-tax non-Roth 401k option,
[00:13:29.580 --> 00:13:33.280]   you can do something called the mega backdoor Roth process.
[00:13:33.960 --> 00:13:35.280]   Which is a little bit different
[00:13:35.280 --> 00:13:38.800]   from the plain old backdoor Roth process
[00:13:38.800 --> 00:13:41.160]   you see in the second bullet point,
[00:13:41.160 --> 00:13:45.240]   but it does get after-tax funds into a Roth account
[00:13:45.240 --> 00:13:46.760]   instead of a taxable account.
[00:13:46.760 --> 00:13:48.520]   So that's a good deal.
[00:13:48.520 --> 00:13:52.360]   There was a comment, yeah,
[00:13:52.360 --> 00:13:57.360]   there's another example on MAGI of healthcare subsidies.
[00:13:57.360 --> 00:14:01.760]   That may be another reason
[00:14:01.760 --> 00:14:05.640]   that you'd want to use a 401k in preference to an IRA.
[00:14:05.640 --> 00:14:09.520]   And all of these are if you have to make a choice.
[00:14:09.520 --> 00:14:11.120]   If you're in the wonderful position
[00:14:11.120 --> 00:14:13.080]   that you've got enough disposable cash
[00:14:13.080 --> 00:14:16.080]   that you can fill all these up, well then great.
[00:14:16.080 --> 00:14:18.840]   It doesn't, you know, the order doesn't really matter.
[00:14:18.840 --> 00:14:27.060]   Questions about that middle four
[00:14:27.060 --> 00:14:28.960]   or anything else at this point?
[00:14:29.960 --> 00:14:34.960]   - Yes, I have a question 5k on the mega Roth.
[00:14:34.960 --> 00:14:39.120]   You mentioned the mega Roth.
[00:14:39.120 --> 00:14:41.560]   Can you explain what that is?
[00:14:41.560 --> 00:14:44.200]   - So if this is,
[00:14:44.200 --> 00:14:46.120]   so mega backdoor Roth is something
[00:14:46.120 --> 00:14:47.840]   that goes through an employer plan.
[00:14:47.840 --> 00:14:50.320]   So 401k, 403b.
[00:14:50.320 --> 00:14:55.760]   Most people are familiar with the concept.
[00:14:55.760 --> 00:15:00.760]   You can contribute to a traditional account in your 401k.
[00:15:00.760 --> 00:15:05.400]   And when I say 401k, just assume that I mean, or 403b.
[00:15:05.400 --> 00:15:08.720]   You can contribute to a traditional account
[00:15:08.720 --> 00:15:10.000]   or a Roth account.
[00:15:10.000 --> 00:15:13.280]   Those are, you can elect which one to do.
[00:15:13.280 --> 00:15:18.160]   There's a third option that some employers offer,
[00:15:18.160 --> 00:15:19.400]   not all, but some.
[00:15:19.400 --> 00:15:25.300]   And that is after tax non-Roth.
[00:15:25.860 --> 00:15:29.060]   So you can contribute after tax,
[00:15:29.060 --> 00:15:34.660]   but it's not immediately going into a Roth account.
[00:15:34.660 --> 00:15:40.740]   And it sits there, it's like a non-deductible
[00:15:40.740 --> 00:15:42.880]   traditional IRA contribution.
[00:15:42.880 --> 00:15:48.860]   So that's nice, but not all that interesting
[00:15:48.860 --> 00:15:53.500]   unless the employer plan also allows you
[00:15:53.500 --> 00:15:58.500]   to take that non-deductible after tax account
[00:15:58.500 --> 00:16:04.140]   and roll that over to either the Roth version
[00:16:04.140 --> 00:16:07.360]   of the Roth account within the 401k,
[00:16:07.360 --> 00:16:10.140]   or if the employer plan allows you
[00:16:10.140 --> 00:16:13.240]   to distribute that out to a Roth IRA.
[00:16:13.240 --> 00:16:18.780]   So you make this after tax non-Roth contribution
[00:16:18.780 --> 00:16:21.740]   where if you don't do anything with it, it just sits there.
[00:16:22.580 --> 00:16:26.220]   You're not paying any tax on any gains
[00:16:26.220 --> 00:16:28.420]   while it's sitting there, but when you withdraw it,
[00:16:28.420 --> 00:16:32.220]   you now pay tax on the gains at ordinary income rates,
[00:16:32.220 --> 00:16:34.980]   unless you have the option to take that account
[00:16:34.980 --> 00:16:38.540]   and roll it over immediately, or within a month or two,
[00:16:38.540 --> 00:16:43.540]   or even a year into a Roth 401k or Roth IRA.
[00:16:43.540 --> 00:16:47.180]   And there's a whole, there's two wiki entries,
[00:16:47.180 --> 00:16:52.180]   one on after tax 401k, one on the mega backdoor Roth process.
[00:16:52.180 --> 00:16:55.620]   So they're related, but not identical.
[00:16:55.620 --> 00:16:59.100]   Does that cover it in enough detail?
[00:16:59.100 --> 00:17:02.760]   - Yes, but does that mean that the mega Roth,
[00:17:02.760 --> 00:17:07.460]   it's a mega 401k, correct?
[00:17:07.460 --> 00:17:11.140]   Mega 401k Roth, that it differs
[00:17:11.140 --> 00:17:16.140]   from your regular 401k Roth, regular 401k.
[00:17:16.980 --> 00:17:21.980]   Your regular Roth 401k on the taxing of the earnings.
[00:17:21.980 --> 00:17:29.620]   - Correct, so there's, where do I start?
[00:17:29.620 --> 00:17:31.020]   I'll start with the processes.
[00:17:31.020 --> 00:17:34.820]   So there's a backdoor Roth process,
[00:17:34.820 --> 00:17:37.780]   which involves multiple steps.
[00:17:37.780 --> 00:17:41.880]   And there's a mega backdoor Roth process
[00:17:41.880 --> 00:17:44.420]   that also involves multiple steps,
[00:17:45.380 --> 00:17:48.860]   but the two of them are different.
[00:17:48.860 --> 00:17:53.460]   The regular backdoor Roth process
[00:17:53.460 --> 00:17:56.420]   refers to what you do with IRAs.
[00:17:56.420 --> 00:17:59.700]   The mega backdoor Roth process
[00:17:59.700 --> 00:18:02.880]   refers to what you do with your 401k.
[00:18:02.880 --> 00:18:07.840]   So the process for both of them involves,
[00:18:07.840 --> 00:18:12.160]   you make a non-deductible contribution.
[00:18:14.340 --> 00:18:17.080]   So it goes into an account.
[00:18:17.080 --> 00:18:21.900]   You did not get to deduct that contribution from your taxes,
[00:18:21.900 --> 00:18:25.220]   but if it stays in that account while it grows,
[00:18:25.220 --> 00:18:27.300]   you won't be paying any taxes.
[00:18:27.300 --> 00:18:31.380]   But when you go to withdraw from that account,
[00:18:31.380 --> 00:18:35.900]   you'll pay tax at ordinary income rates on any gains.
[00:18:35.900 --> 00:18:40.260]   So up to this point, if you put it in the account,
[00:18:40.260 --> 00:18:42.140]   you didn't get to deduct it, it's growing,
[00:18:42.140 --> 00:18:44.100]   you're not paying tax, but then when it comes out,
[00:18:44.100 --> 00:18:46.700]   you have to pay tax on any gains.
[00:18:46.700 --> 00:18:50.140]   Kind of interesting, but maybe not all that interesting.
[00:18:50.140 --> 00:18:52.620]   What makes it very interesting
[00:18:52.620 --> 00:18:58.260]   is if you can take that non-deductible amount
[00:18:58.260 --> 00:19:03.100]   and then convert it immediately to a Roth account.
[00:19:03.100 --> 00:19:06.680]   So when you do that conversion,
[00:19:06.680 --> 00:19:09.660]   if there hasn't been any gains,
[00:19:09.660 --> 00:19:11.400]   you're not going to pay any tax,
[00:19:13.020 --> 00:19:15.540]   but now you've got it into a Roth account
[00:19:15.540 --> 00:19:17.420]   where you'll never pay any tax on it.
[00:19:17.420 --> 00:19:24.700]   So you've got, people sometimes say,
[00:19:24.700 --> 00:19:27.740]   I'm going to put it in my backdoor Roth account,
[00:19:27.740 --> 00:19:31.060]   or I'm going to use my mega backdoor Roth account,
[00:19:31.060 --> 00:19:35.240]   which is playing a little fast and loose with the language.
[00:19:35.240 --> 00:19:38.600]   Those backdoor things are processes
[00:19:38.600 --> 00:19:41.900]   that involve a contribution to a non-deductible account
[00:19:41.900 --> 00:19:45.180]   and then a conversion to a Roth account.
[00:19:45.180 --> 00:19:52.300]   - Does the mega backdoor,
[00:19:52.300 --> 00:19:58.300]   does the mega backdoor Roth stay in your employer plan
[00:19:58.300 --> 00:20:03.900]   until you take it out and you roll it over to a regular IRA?
[00:20:03.900 --> 00:20:08.420]   Is that correct?
[00:20:08.420 --> 00:20:10.660]   - I'll give you a definite maybe on that one.
[00:20:11.660 --> 00:20:16.660]   It depends on your employer's plan.
[00:20:16.660 --> 00:20:22.540]   Some employers allow you to roll it into a Roth,
[00:20:22.540 --> 00:20:25.500]   into your Roth 401k account.
[00:20:25.500 --> 00:20:28.580]   Some employers allow you to do what's called
[00:20:28.580 --> 00:20:31.740]   an in-service distribution,
[00:20:31.740 --> 00:20:35.700]   and you can get it out of the 401k completely
[00:20:35.700 --> 00:20:37.420]   and into a Roth IRA.
[00:20:38.700 --> 00:20:41.860]   Either one of those is perfectly fine.
[00:20:41.860 --> 00:20:44.260]   It really doesn't matter as long as your employer plan
[00:20:44.260 --> 00:20:47.320]   allows you to do either one.
[00:20:47.320 --> 00:20:49.980]   - Okay, thank you.
[00:20:49.980 --> 00:20:51.580]   - You're welcome.
[00:20:51.580 --> 00:20:53.140]   All right.
[00:20:53.140 --> 00:20:55.420]   Anything else on this before I move along?
[00:20:55.420 --> 00:20:58.300]   - Okay, I think there was a question in the chat.
[00:20:58.300 --> 00:21:01.440]   What tax bracket should use a Roth 401k
[00:21:01.440 --> 00:21:03.560]   versus a regular 401k?
[00:21:03.560 --> 00:21:04.400]   - Oh, okay.
[00:21:08.120 --> 00:21:09.500]   Let me go back to...
[00:21:09.500 --> 00:21:14.500]   So even when the math is simple,
[00:21:14.500 --> 00:21:16.660]   equation values may be speculative.
[00:21:16.660 --> 00:21:22.580]   It really, it doesn't matter what your current tax bracket is
[00:21:22.580 --> 00:21:26.420]   as much as it matters how does that compare
[00:21:26.420 --> 00:21:30.900]   to what you think your future marginal tax rate will be.
[00:21:30.900 --> 00:21:34.700]   And you notice I use marginal tax rate instead of bracket,
[00:21:34.700 --> 00:21:36.500]   and I really should use that.
[00:21:36.500 --> 00:21:40.580]   Depends on what your current marginal tax rate would be,
[00:21:40.580 --> 00:21:44.140]   which for some people is their nominal bracket amount,
[00:21:44.140 --> 00:21:46.240]   but for others, it's not.
[00:21:46.240 --> 00:21:49.100]   You need to compare that to what you think it will be
[00:21:49.100 --> 00:21:50.080]   in the future.
[00:21:50.080 --> 00:21:59.280]   So we can go after I'm...
[00:21:59.280 --> 00:22:02.040]   So this presentation is mostly on the investment order.
[00:22:02.040 --> 00:22:06.240]   We can certainly go into Roth versus traditional
[00:22:06.240 --> 00:22:07.780]   after this one is done.
[00:22:07.780 --> 00:22:11.060]   And as I said, we can take at least an hour on that alone,
[00:22:11.060 --> 00:22:13.840]   but maybe we can keep it a little shorter than that.
[00:22:13.840 --> 00:22:15.600]   But there is no...
[00:22:15.600 --> 00:22:17.820]   I mean, there's sort of rules of thumb,
[00:22:17.820 --> 00:22:19.440]   but I really don't like rules of thumb
[00:22:19.440 --> 00:22:20.920]   in traditional versus Roth
