
[00:00:00.000 --> 00:00:05.200]   With Kroger Brand products from Ralphs, you can make all your favorite things this holiday season.
[00:13:11.300 --> 00:13:20.300]   Any parent who has two children knows that when you have two children, your attention and your ability to serve both children simultaneously is now distracted.
[00:13:20.300 --> 00:13:23.300]   You can't provide the same focused attention.
[00:13:23.300 --> 00:13:27.300]   And so there should be some kind of offsetting comparison.
[00:13:27.300 --> 00:13:32.300]   By this argument, by the way, we could point out, "Oh, maybe it wouldn't be smart for anyone to have more than one child."
[00:13:32.300 --> 00:13:37.300]   I don't agree with that because I think children gain more from peer relationships within the family.
[00:13:37.300 --> 00:13:41.300]   But at the end of the day, we should look at it through that lens.
[00:13:41.300 --> 00:13:50.300]   And so if we take a child and we go to the fanciest daycare in our town and you say, "Here's the best institutionalized daycare I can find.
[00:13:50.300 --> 00:13:55.300]   It's going to be for six hours a day and they have eight students and two teachers, et cetera."
[00:13:55.300 --> 00:13:57.300]   Well, who's teaching that teacher?
[00:13:57.300 --> 00:14:00.300]   Most of, you know, I have a master's degree.
[00:14:00.300 --> 00:14:06.300]   My wife has a bachelor's degree and she could easily do any degree that she wants to.
[00:14:06.300 --> 00:14:12.300]   We're both very intelligent, very thoughtful, very patient people, et cetera.
[00:14:12.300 --> 00:14:20.300]   I'm not going to go out in the world and be able to find a daycare that's with eight children and two people who are highly educated,
[00:14:20.300 --> 00:14:26.300]   have high standards for their personal behavior, et cetera, and provide the same level of care.
[00:14:26.300 --> 00:14:33.300]   It's much more likely that the people then caring for my child are going to be less educated, less intelligent, less under emotional control.
[00:14:33.300 --> 00:14:38.300]   They may or may not represent the basic values that I hold, that my wife holds.
[00:14:38.300 --> 00:14:42.300]   They're certainly not going to be able to take the same amount of time and invest into the children,
[00:14:42.300 --> 00:14:47.300]   and they're not going to be able to do it in the focused way that we might be able to do it.
[00:14:47.300 --> 00:14:56.300]   And so if we begin with the idea and the very clear understanding that to me anything except that standard is subpar,
[00:14:56.300 --> 00:14:59.300]   then we can come back and figure out, well, how do we deal with it?
[00:14:59.300 --> 00:15:03.300]   Because we all accept subpar results in our lives in some ways.
[00:15:03.300 --> 00:15:10.300]   So in your specific situation, a lot of what you choose to do is going to be based, number one,
[00:15:10.300 --> 00:15:18.300]   on how you and your wife can work together and what your vision is for your children and how important this is to you.
[00:15:18.300 --> 00:15:25.300]   There are plenty of perfectly reasonable, contented, well-adjusted adults who have been raised in institutionalized settings.
[00:15:25.300 --> 00:15:30.300]   And so I don't think that you're a failure as a man if this is what you have to do.
[00:15:30.300 --> 00:15:37.300]   Better for you to keep your marriage intact and find the best nanny for your home that you possibly can,
[00:15:37.300 --> 00:15:44.300]   and better for you to find the best daycare for your elder child that you possibly can and keep your marriage intact,
[00:15:44.300 --> 00:15:50.300]   than for you to kind of go to your wife and say, "Woman, stay at home with the children. I don't care how you feel. I don't care."
[00:15:50.300 --> 00:15:55.300]   That's not a recipe for success. That's not good, proper masculine leadership in your home.
[00:15:55.300 --> 00:15:58.300]   And so you have to make sure that you find something.
[00:15:58.300 --> 00:16:05.300]   But at the end of the day, it's going to probably come down to the level of your personal conviction and what you share.
[00:16:05.300 --> 00:16:11.300]   I have a very intense level of personal conviction about these things.
[00:16:11.300 --> 00:16:19.300]   And this goes on from not only early childhood, but it goes on from early childhood to education.
[00:16:19.300 --> 00:16:21.300]   I have had the conviction for decades.
[00:16:21.300 --> 00:16:23.300]   I mean, and I'm not exaggerating when I say decades.
[00:16:23.300 --> 00:16:30.300]   No, I mean, since I was a teenager, I had the conviction that I cared deeply about the education of my children.
[00:16:30.300 --> 00:16:32.300]   I cared deeply about their academics.
[00:16:32.300 --> 00:16:36.300]   I cared deeply about their social formation, their spiritual formation, et cetera.
[00:16:36.300 --> 00:16:43.300]   And I've had the conviction that if my wife was dead, if my wife divorced me, if my wife couldn't do it,
[00:16:43.300 --> 00:16:46.300]   if I had to have a job, I would move to a cheaper place.
[00:16:46.300 --> 00:16:48.300]   I'd live in a smaller apartment.
[00:16:48.300 --> 00:16:50.300]   I'd work in the nights and on the weekends.
[00:16:50.300 --> 00:16:57.300]   I'm going to be involved in some way, or I'm going to find care that's at a very high level for my child.
[00:16:57.300 --> 00:17:00.300]   So maybe I can have a grandparent come in and help.
[00:17:00.300 --> 00:17:05.300]   Maybe I can bring someone in, or I can find another family that shares our values.
[00:17:05.300 --> 00:17:10.300]   And instead of my child being institutionalized with eight other children all of the same age,
[00:17:10.300 --> 00:17:17.300]   maybe there's a family that I could just pay, you know, a wonderful homeschooling mother that I could pay
[00:17:17.300 --> 00:17:20.300]   for our two children in that kind of home environment because I respect it.
[00:17:20.300 --> 00:17:24.300]   I'm going to find the very best care and the very best solutions that I can.
[00:17:24.300 --> 00:17:26.300]   And again, this is common to all parents.
[00:17:26.300 --> 00:17:29.300]   This is why parents look around for what's the best school.
[00:17:29.300 --> 00:17:30.300]   And these words are subjective.
[00:17:30.300 --> 00:17:32.300]   We have to argue about what do they actually mean.
[00:17:32.300 --> 00:17:33.300]   What is the best school?
[00:17:33.300 --> 00:17:35.300]   What is the best education?
[00:17:35.300 --> 00:17:42.300]   But at its core, we're all looking for the best with these basic factors around.
[00:17:42.300 --> 00:17:49.300]   Now, the hard thing that you're asking me about is what is the influence at an early age versus at a later age?
[00:17:49.300 --> 00:17:54.300]   So, for example, I have strong convictions about schooling and education.
[00:17:54.300 --> 00:18:02.300]   I believe that we can do so much more for our children from an academic perspective, from a schooling perspective, etc.
[00:18:02.300 --> 00:18:08.300]   But I want to hasten to add that that's different at different ages.
[00:18:08.300 --> 00:18:10.300]   It's one thing at six years old.
[00:18:10.300 --> 00:18:12.300]   It's another thing at 16 years old.
[00:18:12.300 --> 00:18:18.300]   I think that many 16-year-olds can thrive in an institutionalized school setting.
[00:18:18.300 --> 00:18:19.300]   You can find a great school.
[00:18:19.300 --> 00:18:22.300]   There may be great government schools, great private schools.
[00:18:22.300 --> 00:18:25.300]   Many, many students in that space can thrive.
[00:18:25.300 --> 00:18:29.300]   Excuse me just one moment.
[00:18:29.300 --> 00:18:34.300]   So we don't have to argue that, you know, this is the same at all ages.
[00:18:34.300 --> 00:18:38.300]   But I think those early years are really, really core.
[00:18:38.300 --> 00:18:45.300]   So but what I'm pointing out is that what matters is going to be your level of conviction personally.
[00:18:45.300 --> 00:18:53.300]   So if I woke up in your shoes, because I have a high level of conviction about these topics, I would first try to see,
[00:18:53.300 --> 00:19:05.300]   is there a wonderful family member or a wonderful nanny or someone who could be involved in our household so that we could both maintain our income in some way?
[00:19:05.300 --> 00:19:12.300]   So let's say that if your wife is working from home on Monday and Friday and she's out of the house on Tuesday, Wednesday and Thursday,
[00:19:12.300 --> 00:19:21.300]   I would look and I would see, is there a wonderful nanny that we could find that could be very focused on the children and support them to the highest level,
[00:19:21.300 --> 00:19:30.300]   almost like a mother, but do it within the constraints of our own home and do it in such a way that we could provide for our income?
[00:19:30.300 --> 00:19:37.300]   And I think that's probably the best way to do it, because for you to walk away entirely from your income to be Mr. Dad,
[00:19:37.300 --> 00:19:43.300]   that's probably not a great move for the long term welfare of your family.
[00:19:43.300 --> 00:19:47.300]   It's also probably not a great move for your marriage.
[00:19:47.300 --> 00:19:55.300]   It's a very unusual marriage that I think that would continue in for that would continue to be healthy for a long time.
[00:19:55.300 --> 00:20:01.300]   It can happen. I've known a few families that seem to have navigated that and that seems to be really work well,
[00:20:01.300 --> 00:20:08.300]   but that's unusual in kind of male-female dynamics for that to be something that's going to continue.
[00:20:08.300 --> 00:20:19.300]   So I would look for that and then I would just say, how could I adjust and adapt my schedule around these particular needs that my family has?
[00:20:19.300 --> 00:20:28.300]   And if you have a flexible work environment, then I would change my hours so that when that nanny wasn't available,
[00:20:28.300 --> 00:20:34.300]   then I could work around my children in some way and still be very, very close to them.
[00:20:34.300 --> 00:20:38.300]   Now, that's for these years, kind of preschool, pre-schooling years.
[00:20:38.300 --> 00:20:45.300]   When you get to schooling, in order for you not to just simply find a very high-level, high-quality private school or something,
[00:20:45.300 --> 00:20:50.300]   which is where your income is going to be important, in order for you not to just find a very high-level private school,
[00:20:50.300 --> 00:20:55.300]   you would have to have some kind of vision or indication around education broadly.
[00:20:55.300 --> 00:20:58.300]   You'd have to develop your own commitment.
[00:20:58.300 --> 00:21:06.300]   My schooling of my children has come with a significant cost to my time, to my business, etc.
[00:21:06.300 --> 00:21:11.300]   I continue to do it because I care very deeply about it and I believe that it's the right decision for me.
[00:21:11.300 --> 00:21:17.300]   But I also recognize I have a very high level of conviction and it seems to be working well with my children.
[00:21:17.300 --> 00:21:21.300]   And so I think that's a decision that you could make kind of around the edges.
[00:21:21.300 --> 00:21:28.300]   I don't know – I don't think it would be impossible for you to maintain your business and do a great job with your children.
[00:21:28.300 --> 00:21:33.300]   I would just fight like crazy to make sure that on Tuesday, Wednesday, and Thursday,
[00:21:33.300 --> 00:21:43.300]   when my wife is at her job, that if there's a nanny in our home for say four to six hours or whatever it is that you work out,
[00:21:43.300 --> 00:21:49.300]   that I'm aware of what's going on while I'm doing my work in the other room and working it out flexibly.
[00:21:49.300 --> 00:21:55.300]   And then ideally, if she's willing to be – she can be there on Monday and Friday when her job is there,
[00:21:55.300 --> 00:21:59.300]   then – and again, if it's in our home, we can eliminate a lot of the separation issues,
[00:21:59.300 --> 00:22:04.300]   we can eliminate a lot of the dynamics of a bunch of children of the same age being pushed together
[00:22:04.300 --> 00:22:06.300]   and all of the bad things that come out of that.
[00:22:06.300 --> 00:22:13.300]   We can eliminate not knowing what's going on in terms of the low quality attention and/or outright abuse
[00:22:13.300 --> 00:22:19.300]   that can occur in an institutionalized setting, etc. And that seems probably the best way to balance it.
[00:22:19.300 --> 00:22:25.300]   But I don't know that that gives you any direction, but I think if I woke up in your shoes,
[00:22:25.300 --> 00:22:30.300]   I would keep a flexible business, I would try to increase my effectiveness at work.
[00:22:30.300 --> 00:22:37.300]   Remember that it's quality of time at work that counts for results and quantity of time at home that counts.
[00:22:37.300 --> 00:22:43.300]   And so there is no such thing as quality time when it comes to parenting and family relationships.
[00:22:43.300 --> 00:22:50.300]   That was a myth that was made up in the 1980s by guilty – parents with a guilty conscience that said,
[00:22:50.300 --> 00:22:54.300]   "Well, I may not have much time with my children, but I have quality time." It's nonsense.
[00:22:54.300 --> 00:23:00.300]   There's no such thing as quality time with children. Children just want your presence and your attention, etc.
[00:23:00.300 --> 00:23:07.300]   But with work, it's all about quality time. So it's quality of time at work that counts and quantity of time at home
[00:23:07.300 --> 00:23:11.300]   that makes the difference. And so if you can – with the benefits of having your own business,
[00:23:11.300 --> 00:23:15.300]   especially one that's profitable, if you can manipulate your hours a little bit,
[00:23:15.300 --> 00:23:20.300]   and maybe you go from 35 to 25 hours, but you keep 80% of your results, and that frees you up,
[00:23:20.300 --> 00:23:25.300]   when combined with bringing in somebody to the home or finding a family member,
[00:23:25.300 --> 00:23:31.300]   grandma and grandpa or a neighbor or somebody kind of close to you that's not in a strictly institutional setting,
[00:23:31.300 --> 00:23:37.300]   you make plenty of money, and I think that that would pay off well in terms of the investment over these years.
[00:23:37.300 --> 00:23:40.300]   And then as your children get into school-age years, then I think it's a lot simpler
[00:23:40.300 --> 00:23:47.300]   because there are some really wonderful schools that you could find that work much better than daycares.
[00:23:47.300 --> 00:23:55.300]   Daycares are an evil necessity of a broken world with broken relationships and families
[00:23:55.300 --> 00:24:00.300]   that can't provide what the family is designed to do. They are an evil necessity.
[00:24:00.300 --> 00:24:05.300]   Schools, I think, can be looked at differently. And so if you could find a very high quality –
[00:24:05.300 --> 00:24:10.300]   if you invested this way over the next three, four years, and your children reach that point
[00:24:10.300 --> 00:24:16.300]   at which they can go into school and they're emotionally stable, you've imparted that confidence to them
[00:24:16.300 --> 00:24:20.300]   that comes from a close, intimate relationship with mother and father,
[00:24:20.300 --> 00:24:25.300]   then the school, I think, can be your aid as long as it's carefully chosen by you,
[00:24:25.300 --> 00:24:30.300]   and then you would be free to go back to your business and kind of work more conventional hours, etc.
[00:24:30.300 --> 00:24:35.300]   So that would be my general approach.
[00:24:35.300 --> 00:24:38.300]   Yeah, that's very helpful.
[00:24:38.300 --> 00:24:44.300]   Yeah, I've noticed the negative effects of my toddler being in daycare, even though it's only three days a week,
[00:24:44.300 --> 00:24:50.300]   and that's really what's – you know, we've had a part-time nanny for the baby right now,
[00:24:50.300 --> 00:24:54.300]   and that's been the situation where I'm kind of listening to see how they're doing,
[00:24:54.300 --> 00:25:00.300]   and if I hear, "Well, too much fuss in this," I jump up and see what's up.
[00:25:00.300 --> 00:25:03.300]   And she does a really good job with them.
[00:25:03.300 --> 00:25:08.300]   And I think that's what I'm constantly playing out is do we pull our toddler out of that daycare
[00:25:08.300 --> 00:25:14.300]   and just have a nanny at home where I can still work a little bit, bring in some money,
[00:25:14.300 --> 00:25:19.300]   but also have plenty of time with my kids.
[00:25:19.300 --> 00:25:21.300]   So that was very helpful.
[00:25:21.300 --> 00:25:29.300]   Yeah. It's not an easy situation you're in, but just remember that you have a responsibility to keep your family intact,
[00:25:29.300 --> 00:25:33.300]   which means you are responsible to care for your wife and for her needs.
[00:25:33.300 --> 00:25:35.300]   There's an element of leadership that's involved in that.
[00:25:35.300 --> 00:25:46.300]   I think many mothers don't understand at a deep level the importance of their presence and their work in their children's lives.
[00:25:46.300 --> 00:25:53.300]   Not all mothers seem to be emotionally connected to their children, and so there are exceptions.
[00:25:53.300 --> 00:25:59.300]   But I think a lot of times one of the biggest challenges that mothers have in our intensely feminist culture
[00:25:59.300 --> 00:26:04.300]   is that they don't have any vision or experience of what it means to be a mother.
[00:26:04.300 --> 00:26:07.300]   And this to me is perfectly understandable.
[00:26:07.300 --> 00:26:17.300]   If a woman has spent 25 years of her life being fed the doctrine that her success in life is based upon how much money she makes,
[00:26:17.300 --> 00:26:23.300]   her career ambitions, her job, etc., then for her to just spin on a dime and all of a sudden say,
[00:26:23.300 --> 00:26:30.300]   "Well, now I'm going to be a mom and bake cookies," etc., that can feel like a very empty and hollow thing.
[00:26:30.300 --> 00:26:36.300]   And if she doesn't understand or have a vision for her children, that's the kind of thing that can take time.
[00:26:36.300 --> 00:26:43.300]   So I would say one is I would ask, "Have you really invested into your wife? Have you really raised her vision?
[00:26:43.300 --> 00:26:48.300]   Have you established a family vision of what your personal vision is as a father?"
[00:26:48.300 --> 00:26:52.300]   That's your job is to cast the vision and then to bring your wife into that.
[00:26:52.300 --> 00:26:57.300]   And that's not a fast or easy process sometimes.
[00:26:57.300 --> 00:27:02.300]   Obviously, that's quite personal and in a public format like this, I wouldn't go any farther than what I've said.
[00:27:02.300 --> 00:27:08.300]   But you need to be the one who casts the vision for your family of here's what it is.
[00:27:08.300 --> 00:27:18.300]   And you should see your work as a father and she should see her work as a mother as one of those foundational things that contributes massively to society.
[00:27:18.300 --> 00:27:20.300]   Children are not just accessories.
[00:27:20.300 --> 00:27:27.300]   They are the next generation and your children are the key to a better future.
[00:27:27.300 --> 00:27:39.300]   And as all of us individually invest deeply into our children and do that, then we can build in the most powerful way possible the kind of world that we want our great-great-great-grandchildren to be born into.
[00:27:39.300 --> 00:27:41.300]   It doesn't have to be 100%.
[00:27:41.300 --> 00:27:45.300]   Again, it's not just saying that anything less than 168 hours is the wrong decision.
[00:27:45.300 --> 00:27:52.300]   But in terms of the vision, you want to be one of those who's building a vision and not just kind of randomly going through life.
[00:27:52.300 --> 00:27:56.300]   And if you don't have that, then you spend some time getting it.
[00:27:56.300 --> 00:28:00.300]   And then when you're together with your children, when you're together with your wife, etc.
[00:28:00.300 --> 00:28:03.300]   But keep your family together.
[00:28:03.300 --> 00:28:06.300]   So that means you need to be very sensitive to her needs, etc.
[00:28:06.300 --> 00:28:16.300]   But as a father, it's your ultimate responsibility how your children turn out and you do not want to have any regrets, any "wished I could have done this."
[00:28:16.300 --> 00:28:18.300]   And you can always make more money.
[00:28:18.300 --> 00:28:23.300]   You will never always be able to go back and get this particular time back with your children.
[00:28:23.300 --> 00:28:26.300]   And I'm repeating for about the fifth time.
[00:28:26.300 --> 00:28:33.300]   It's not that the number of hours per week is the key metric.
[00:28:33.300 --> 00:28:35.300]   Fathers have always had to go away.
[00:28:35.300 --> 00:28:37.300]   Mothers have always had to go away, etc.
[00:28:37.300 --> 00:28:40.300]   It's not the number of hours that is the key metric.
[00:28:40.300 --> 00:28:54.300]   But you want to make sure that your child is in the kind of environment that is going to lead to success, lead to strength in the nature, in the person that that child is.
