
[00:00:00.000 --> 00:00:02.000]   Struggling with your electric bill?
[00:02:26.000 --> 00:02:29.000]   Matt, welcome to the Friday Q&A show.
[00:02:29.000 --> 00:02:33.000]   Go ahead, please, and let me know what your question is, and let's see how I can serve you today, please.
[00:02:33.000 --> 00:02:38.000]   Joshua, thank you so very much for taking my question today.
[00:02:38.000 --> 00:02:41.000]   So we're answering a couple of my questions today.
[00:02:41.000 --> 00:02:52.000]   And my first one is say that I am a coaching client of yours, and I'm in my mid-20s to late-20s.
[00:02:52.000 --> 00:02:59.000]   I've went through the standard educational system of elementary school, middle school, high school.
[00:02:59.000 --> 00:03:07.000]   Then I went to college and got a degree in what my parents said would be a good paying job
[00:03:07.000 --> 00:03:10.000]   or what a close family friend or anything like that.
[00:03:10.000 --> 00:03:15.000]   And I've really never actually sat down and thought about my goals and objectives before.
[00:03:15.000 --> 00:03:20.000]   I've just kind of been like, okay, I went to college, and then I got a degree in engineering,
[00:03:20.000 --> 00:03:24.000]   and then because they said that would give me a good job.
[00:03:24.000 --> 00:03:35.000]   And you're sitting down and talking with me, and you're trying to really get to, I guess, the why behind a lot of what I do.
[00:03:35.000 --> 00:03:37.000]   But I've really actually never thought about it.
[00:03:37.000 --> 00:03:45.000]   What are some kind of sample questions that you would use in this situation to kind of pull out of me my goals and objectives?
[00:03:45.000 --> 00:03:49.000]   So it's a harder question than you may think.
[00:03:49.000 --> 00:03:56.000]   I'll give you a couple of questions in a moment, but I've been in that situation so many times.
[00:03:56.000 --> 00:04:00.000]   When I started in the financial planning business, I was 23 years old.
[00:04:00.000 --> 00:04:08.000]   And what you find when you work as a financial advisor is the majority of your client base will reflect your age plus or minus about five years.
[00:04:08.000 --> 00:04:13.000]   So in my case, I skewed because I started at 23.
[00:04:13.000 --> 00:04:15.000]   I skewed older rather than younger.
[00:04:15.000 --> 00:04:19.000]   I didn't have any 18-year-old clients, although it would have been nice.
[00:04:19.000 --> 00:04:22.000]   But I did have lots of clients in their 20s and early 30s.
[00:04:22.000 --> 00:04:40.000]   And one of the things that I learned was much of the training that I had been given was not particularly relevant to working with younger clients because often younger clients simply don't know what they want and they don't know how much it's going to cost.
[00:04:40.000 --> 00:04:51.000]   If I were sitting down with a 50-year-old man or woman or husband and wife doing a retirement planning, we would have a very good grasp of what they wanted.
[00:04:51.000 --> 00:05:01.000]   They would probably be living in the neighborhood that they wanted to live in or if they wanted to move, they would know exactly where they wanted to move and what that move was likely to entail.
[00:05:01.000 --> 00:05:06.000]   They would have an idea of the amount of money that they need to spend on their lifestyle.
[00:05:06.000 --> 00:05:08.000]   Are they spending $5,000 a month?
[00:05:08.000 --> 00:05:09.000]   Are they spending $10,000 a month?
[00:05:09.000 --> 00:05:12.000]   They would know that because they would be accustomed to that lifestyle.
[00:05:12.000 --> 00:05:16.000]   They would have a good budgeting history of what they've spent in the past, what they've gotten from it.
[00:05:16.000 --> 00:05:22.000]   They would have a good grasp on their children and their children's educations and what they expect and need.
[00:05:22.000 --> 00:05:27.000]   And so we could do really good financial planning in those circumstances.
[00:05:27.000 --> 00:05:32.000]   The quality of your financial planning is going to be determined by the quality of the data.
[00:05:32.000 --> 00:05:44.000]   And so an established 50-year-old couple has an established lifestyle in general and we can have good data to put into the financial plan.
[00:05:44.000 --> 00:05:57.000]   If you flip that around and talk with somebody like you are describing, in my experience, the average 25-year-old doesn't really have any idea of what they want.
[00:05:57.000 --> 00:06:04.000]   And they will vary in their goals depending on who's talking to them.
[00:06:04.000 --> 00:06:20.000]   If you – if they've recently attended something like a wealth seminar, maybe a real estate investing presentation, and I had a lot of this because when I started in 2008, a lot of people had been involved in kind of the real estate speculation area.
[00:06:20.000 --> 00:06:37.000]   Well, standard fare in that type of seminar is to show off all of the accoutrement of life, to show off the fancy car, to show off the – show off the fancy car, show off the nice RV, show off the fancy house, etc.
[00:06:37.000 --> 00:06:45.000]   And so by holding that in front of somebody, you can start to stoke their desire towards that goal.
[00:06:45.000 --> 00:06:59.000]   On the flip side, if somebody has been exposing themselves to something, say, minimalism and they've been reading a minimalist blog, then over time, that's going to have an impact on their desires as well.
[00:06:59.000 --> 00:07:07.000]   Their personal approach and their personal perspective and philosophy on life is going to make a huge difference on their goals.
[00:07:07.000 --> 00:07:21.000]   If you have somebody like me who encourages and values getting married, having children, then that person is going to be prioritizing, "How can I be prepared to attract a husband or wife that would be appropriate for me?
[00:07:21.000 --> 00:07:24.000]   How can I be prepared to establish my financial life?
[00:07:24.000 --> 00:07:33.000]   How can I be prepared to make sure that I have the money to pay for an engagement ring, to pay for a wedding, to pay for a house down payment," things like that.
[00:07:33.000 --> 00:07:36.000]   That will be influential in their lives.
[00:07:36.000 --> 00:08:00.000]   On the flip side, if somebody has been trained and encouraged not to worry about getting married or having children, then they're going to be very interested in saying, "What can I do to set myself up to travel the world and go backpacking across Europe for a year and go and live in Thailand on the beach with my buddies while we build an internet business?"
[00:08:00.000 --> 00:08:06.000]   So in many ways, a person in that situation is going to be a product of their influences.
[00:08:06.000 --> 00:08:13.000]   And if you can find out their influences, then you can start to sketch their goals out for them.
[00:08:13.000 --> 00:08:35.000]   What I learned while doing that was I needed to be careful because at the average – my opinion, these are fighting words – but the average 25-year-old today is on an emotional maturity level, on a life stability level, about as mature as perhaps an average 13-year-old would have been a century ago.
[00:08:35.000 --> 00:08:42.000]   In terms of a 25-year-old is taught that at this point in life, they should just be kind of figuring it out, trying to understand what they want.
[00:08:42.000 --> 00:09:00.000]   And so that's going to involve some significant changes, and their financial plan needs to reflect that in terms of they need to have a flexibility to try different things and they need to have a flexibility to work on different approaches.
[00:09:00.000 --> 00:09:11.000]   So given that background, the questions that I would ask would not be specifically financial to a young person.
[00:09:11.000 --> 00:09:14.000]   They would be more ideological.
[00:09:14.000 --> 00:09:18.000]   They would be more philosophical.
[00:09:18.000 --> 00:09:23.000]   What lens does that person bring to their life?
[00:09:23.000 --> 00:09:25.000]   Why do they think they're here?
[00:09:25.000 --> 00:09:31.000]   Are they here for self-pleasure, self-gratification, hedonistic enjoyment?
[00:09:31.000 --> 00:09:34.000]   Many people come with that approach and that philosophy.
[00:09:34.000 --> 00:09:37.000]   Are they here for something else?
[00:09:37.000 --> 00:09:39.000]   Are they here for service?
[00:09:39.000 --> 00:09:42.000]   Are they looking to cause a change in the world?
[00:09:42.000 --> 00:09:50.000]   And then by tuning into that, we can start to figure out what the best path is going to be for them.
[00:09:50.000 --> 00:09:58.000]   If I ask – the best question I've ever heard was Dan Sullivan's question, and it's called the Dan Sullivan question.
[00:09:58.000 --> 00:10:06.000]   After years of him using it, I heard it when I was listening to I think it was some MDRT tape or something like that.
[00:10:06.000 --> 00:10:18.000]   When I used to be in sales, I would spend all my time driving around listening to sales training tapes, and I heard some random person give the advice to start every interview with that question.
[00:10:18.000 --> 00:10:22.000]   I think it's applicable for younger people or for older people.
[00:10:22.000 --> 00:10:24.000]   But the question is this.
[00:10:24.000 --> 00:10:35.000]   If we were sitting down together three years from today, what has to have happened for you personally, professionally, and financially for you to really feel satisfied with your progress?
[00:10:35.000 --> 00:10:37.000]   That's the question.
[00:10:37.000 --> 00:10:46.000]   And most people, if you ask that question and you stop and you listen, they'll give you an idea of the direction to go in.
[00:10:46.000 --> 00:10:53.000]   And after you get that idea, then you can adjust and you can decide where to probe more.
[00:10:53.000 --> 00:11:00.000]   For a younger person, somebody like you described, the answers will generally be vague.
[00:11:00.000 --> 00:11:13.000]   And then my goal of trying to help is to try to give options and try to – in the same way that perhaps when you're sitting with an optometrist and they say, "What's better, A or B?"
[00:11:13.000 --> 00:11:20.000]   Try to think, "Well, do you want to live in the city or do you want to live in the country? Do you want to travel or do you want to stay at home? Do you want to build a business or get a job?"
[00:11:20.000 --> 00:11:28.000]   And then try to help them think about it because the sad truth is that very few people sit down and think regularly about their goals.
[00:11:28.000 --> 00:11:32.000]   So that would be where I would start. Is that helpful, Matt? Did I answer your question?
[00:11:32.000 --> 00:11:52.000]   Yes, absolutely. I just – and also I had been kind of studying the kinder questions of life planning as well and trying to see how to incorporate that in as well and helping others try to find exactly where they would like to position going forward.
[00:11:52.000 --> 00:11:54.000]   Do you remember any of his questions?
[00:11:54.000 --> 00:12:07.000]   Yeah, I guess like on the surface, the first one being if you had all – if you were financially independent, how would you structure your life? What would you change?
[00:12:07.000 --> 00:12:24.000]   The second question is say that you were diagnosed with a disease but it wouldn't hinder your ability to actually function and you would perish somewhere between five and seven years but you didn't know when. What would you do?
[00:12:24.000 --> 00:12:34.000]   And the third question is, OK, say that that got expedited very quickly and you had one week to live. What would you do and what would you regret?
[00:12:34.000 --> 00:12:43.000]   My beef with a lot of those kinds of questions – and I don't have any particular problem with them. I think they're useful.
[00:12:43.000 --> 00:12:56.000]   I want every – I love to have good questions. But my beef with a lot of the questions is I think they often will reflect – well, at least they often have for me.
[00:12:56.000 --> 00:13:17.000]   They often reflect this unrealistic perspective of life. For example, when I ask myself the questions of millions of dollars, then I quickly go to thinking about, well, here's the fancy kind of car that I want to have or here's the fancy kind of house that I want to live in.
[00:13:17.000 --> 00:13:32.000]   Or if you think about, hey, you only have 24 hours to live. Well, nobody is going to work for – if I've got 24 hours to live, the same thing that 99 percent of people would do is they would call all their family around them and they would organize some unique activity.
[00:13:32.000 --> 00:13:40.000]   They're in their local town that's going to end and involve food in some way or another and they're going to spend 24 hours with the people that you love and care about the most.
[00:13:40.000 --> 00:13:47.000]   So these questions are all useful, but they all have exactly the same results.
[00:13:47.000 --> 00:13:55.000]   And in some ways, that's problematic because pretty much everybody wants about the same things.
[00:13:55.000 --> 00:14:00.000]   I used to listen to a lot of Zig Ziglar's tapes and he always – he had this one – excuse me.
[00:14:00.000 --> 00:14:08.000]   He had this one talk that he would give and he would just consistently talk about the fact that everybody in the world wants just about the same thing.
[00:14:08.000 --> 00:14:10.000]   Everybody wants to be happy.
[00:14:10.000 --> 00:14:13.000]   Everybody wants to be healthy.
[00:14:13.000 --> 00:14:19.000]   Everybody wants to be at least reasonably prosperous and to be secure.
[00:14:19.000 --> 00:14:30.000]   Everybody wants to have friends, peace of mind, good family relationships, and hope that tomorrow is going to be better than today.
[00:14:30.000 --> 00:14:33.000]   Hope that the future is going to be better than the past.
[00:14:33.000 --> 00:14:39.000]   And those were his eight things and I've never found anything better and maybe those are just so drilled in my head.
[00:14:39.000 --> 00:14:50.000]   Everybody wants to be happy, to be healthy, to be at least reasonably prosperous and to be secure, to have friends, peace of mind, good family relationships, and hope that the future is going to be better than today.
[00:14:50.000 --> 00:15:01.000]   So when you do that, you go through enough of these kind of goal-setting exercises and what you often find is that the answers are consistently predictable.
[00:15:01.000 --> 00:15:05.000]   So where am I going?
[00:15:05.000 --> 00:15:08.000]   I guess the point is that everybody wants about the same things.
[00:15:08.000 --> 00:15:14.000]   And so then the question is how can that be most effectively achieved?
[00:15:14.000 --> 00:15:20.000]   And I don't know the answer, but I guess I'm not saying that the questions aren't valuable.
[00:15:20.000 --> 00:15:26.000]   Just that what's funny is in my experience, everybody wants about the same thing.
[00:15:26.000 --> 00:15:31.000]   Matt, let me go to the next caller here.
[00:15:31.000 --> 00:15:33.000]   I've got a Chicago area number.
[00:15:33.000 --> 00:15:35.000]   I'll come back to you, Matt, in just a minute.
[00:15:35.000 --> 00:15:36.000]   Next caller from Chicago.
[00:15:36.000 --> 00:15:41.000]   Go ahead and let me know how I can serve you today, please.
[00:15:41.000 --> 00:15:43.000]   Hi, Joshua.
[00:15:43.000 --> 00:15:44.000]   Yep, go ahead.
[00:15:44.000 --> 00:15:45.000]   Yeah, sorry.
[00:15:45.000 --> 00:15:47.000]   I took to the note of just now.
[00:15:47.000 --> 00:15:49.000]   I didn't know I was going to talk online.
[00:15:49.000 --> 00:15:57.000]   But just a general summary for HSA health savings accounts, what are the deadlines, what are the limits.
[00:15:57.000 --> 00:16:01.000]   I understand what they are conceptually, but that might be worth a few words.
[00:16:01.000 --> 00:16:06.000]   And if you have time, kind of maybe a reminder for same thing for IRAs and Roth IRAs.
[00:16:06.000 --> 00:16:08.000]   Yeah, this is the time.
[00:16:08.000 --> 00:16:13.000]   This episode is for April 7, 2017.
[00:16:13.000 --> 00:16:15.000]   So this is the time to finish taxes.
[00:16:15.000 --> 00:16:27.000]   And this is the time where if you're going to make contributions to your accounts, to your IRAs and your Roth IRA accounts, this is the time to use it.
[00:16:27.000 --> 00:16:30.000]   The HSA account is also excellent.
[00:16:30.000 --> 00:16:36.000]   The HSA, of course, stands for health savings account.
[00:16:36.000 --> 00:16:44.000]   And it's an account that anybody who has a high-deductible health savings plan can contribute to.
[00:16:44.000 --> 00:16:52.000]   And an HSA is a really interesting and helpful account that I really love.
[00:16:52.000 --> 00:16:59.000]   The challenge is it's not hugely relevant because the contribution limits are not huge.
[00:16:59.000 --> 00:17:09.000]   And then also very few people have – fewer and fewer people have a high-deductible health plan.
[00:17:09.000 --> 00:17:21.000]   One of the best things about, of course, an HSA is just like your IRA and your Roth IRA, it's one of the very few account contributions that you can make after the close of the calendar year.
[00:17:21.000 --> 00:17:33.000]   Most financial decisions that you make for the purposes of tax deductions and tax credits, most of them have to be completed by December 31 of the tax year that you are working in.
[00:17:33.000 --> 00:17:48.000]   The only things that are allowable to be done afterward in essence are your contributions, whether or not to contribute to an IRA or to a Roth IRA and whether or not to contribute to an HSA.
[00:17:48.000 --> 00:18:10.000]   If you have a high-deductible health plan, which is defined as a deductible of at least $1,300 for an individual health insurance policy or at least $2,600 for a family health insurance policy, if you have a high-deductible health plan, then you can qualify for an HSA.
[00:18:10.000 --> 00:18:21.000]   That allows you to put in $3,350 of contributions for an individual and $6,750 of contributions for a family.
[00:18:21.000 --> 00:18:25.000]   Great thing about an HSA is that it comes right off the top.
[00:18:25.000 --> 00:18:27.000]   It's a deduction for AGI.
[00:18:27.000 --> 00:18:30.000]   It's a front-page deduction and those are pretty sweet.
[00:18:30.000 --> 00:18:34.000]   It's not a deduction from AGI.
[00:18:34.000 --> 00:18:38.000]   It's the best that you can have on the front.
[00:18:38.000 --> 00:18:51.000]   One of the useful things is if you – there is possible also – HSA contributions are not subject to employment taxes if your employer is withholding the money for you.
[00:18:51.000 --> 00:18:54.000]   So here we would have two conflicting scenarios.
[00:18:54.000 --> 00:19:09.000]   If your employer is not opening the account and deducting the money into the HSA, then the contributions that you put in, you're going to have paid your employment taxes, your Medicare and your social security taxes, which for employees will be 7.65 percent of your income.
[00:19:09.000 --> 00:19:20.000]   Because you're making – if you're making a contribution at the end of the calendar year such as now in April before you file your taxes, then you're not going to get this break.
[00:19:20.000 --> 00:19:33.000]   But if you are contributing to an HSA throughout the year through your employer, then your employer does not need to deduct your 7.65 percent employment taxes on your HSA contributions.
[00:19:33.000 --> 00:19:37.000]   So that can be an extra sweet deduction available to you.
[00:19:37.000 --> 00:19:41.000]   The money, if you use it for medical expenses, comes out completely tax-free.
[00:19:41.000 --> 00:19:48.000]   It can also be accumulated and it can come out for retirement for any purposes even if not for medical expenses.
[00:19:48.000 --> 00:19:51.000]   It can come out at retirement age tax-free.
[00:19:51.000 --> 00:20:06.000]   So if you are in a situation where you qualify, then definitely don't forget about making your HSA contributions and your IRA and your Roth IRA contributions before you file your taxes.
[00:20:06.000 --> 00:20:09.000]   If you've got the money, it can be very, very helpful.
[00:20:09.000 --> 00:20:14.000]   Does that cover what you were asking about or do you need any clarification or have any other – did I miss anything?
[00:20:14.000 --> 00:20:18.000]   No, I think that's most of it.
[00:20:18.000 --> 00:20:23.000]   I guess I just got to take a couple – I got to figure out what my deductible is.
[00:20:23.000 --> 00:20:26.000]   I didn't – I've got to plan it for the future because you don't know what's going to happen with healthcare.
[00:20:26.000 --> 00:20:33.000]   But I didn't – I don't know what our deductible is right now to even qualify for this, but I'll find out and go forward.
[00:20:33.000 --> 00:20:34.000]   So thank you.
[00:20:34.000 --> 00:20:35.000]   Yeah, you can check the rules.
[00:20:35.000 --> 00:20:43.000]   And like with many things, I don't know how vigorously these things are checked up on.
[00:20:43.000 --> 00:20:55.000]   It's probably just simply a statement to say, "Yes, I have a high-deductible health plan, and I don't know what the actual verification mechanism is."
[00:20:55.000 --> 00:20:56.000]   So – but you should check.
[00:20:56.000 --> 00:20:57.000]   It's pretty simple.
[00:20:57.000 --> 00:20:59.000]   And I love high-deductible health plans.
[00:20:59.000 --> 00:21:01.000]   If I – they work out really well.
[00:21:01.000 --> 00:21:06.000]   As long as you don't have a ton of expenses every year, a high-deductible health plan is the way to go.
[00:21:06.000 --> 00:21:07.000]   All right, back to Matt in Tennessee.
[00:21:07.000 --> 00:21:09.000]   Matt, I got a little bit longer left.
[00:21:09.000 --> 00:21:12.000]   Go ahead with your second question please.
[00:21:12.000 --> 00:21:30.000]   Okay, Joshua, there is an extremely obvious thing around behavioral finance because when people tend to "retire" or reach an older age, the value of that is going to be higher.
[00:21:30.000 --> 00:21:55.000]   The vast majority of those people, the highest assets they accumulated are either some type of 401(k) or IRA and/or their house, which there's a huge behavioral aspect around that because you technically can't – I mean you can touch the money all along the way, but you can't really get to it very easily.
[00:21:55.000 --> 00:22:01.000]   So my question is, is there – there's a curriculum around investment management with the CFA.
[00:22:01.000 --> 00:22:06.000]   There's a curriculum around technical financial planning with the CFP.
[00:22:06.000 --> 00:22:19.000]   But now that behavioral finance is starting to come on the scene, do you know of any books or a curriculum that is focused specifically on the aspects of kind of behavioral finance?
[00:22:19.000 --> 00:22:24.000]   Well, I had the good fortune when you said you were going to ask the question.
[00:22:24.000 --> 00:22:28.000]   I did a quick DuckDuckGo search before I started my – before we started the call.
[00:22:28.000 --> 00:22:41.000]   When you said you were going to ask me about behavioral finance and if there was going to be something about it, I found two articles here that I was – I wasn't sure who was offering it, but I knew somebody was probably offering something.
[00:22:41.000 --> 00:22:43.000]   It looks like Kaplan.
[00:22:43.000 --> 00:22:52.000]   Kaplan is offering something related to this behavioral finance program, how extensive it is and what the courses are.
[00:22:52.000 --> 00:23:03.000]   It looks like they just simply have two basic areas, behavioral financial advice and you, stress management, the mind and the brain, the alignment model, the four R's, and then behavioral financial advice and your clients.
[00:23:03.000 --> 00:23:07.000]   Using the alignment model, teaching the smart money philosophy, applying to your practice.
[00:23:07.000 --> 00:23:25.000]   And so they do have a program. It's eligible for up to 20 CE credits towards CFP, CHFC, other American college designations as well as SEMA and some of the other IMCA stuff.
[00:23:25.000 --> 00:23:30.000]   IMCA is also – evidently has a behavioral finance program as well.
[00:23:30.000 --> 00:23:45.000]   So, of course, IMCA, the Investment Management Consultants Association, a well-renowned option, well-renowned training company also has a program as well.
[00:23:45.000 --> 00:23:47.000]   So those would be two areas to start with.
[00:23:47.000 --> 00:23:50.000]   I don't know how useful a lot of that stuff is.
[00:23:50.000 --> 00:24:00.000]   The point when you're for financial advisors, you've got to get your CE done. And so you can – I don't know.
[00:24:00.000 --> 00:24:04.000]   It gives you more letters to put on your card, which is helpful.
[00:24:04.000 --> 00:24:06.000]   The problem is a lot of this stuff is so overpriced.
[00:24:06.000 --> 00:24:14.000]   If your firm is paying for it, then great. Soak them for all you can get and go and get it from them.
[00:24:14.000 --> 00:24:22.000]   If I were paying for it out of my pocket and I had my CE taken care of, I didn't need it for CE, I'd probably just read some of the books.
[00:24:22.000 --> 00:24:29.000]   I find that a lot of times textbooks, they have their place, but I would read some of the books.
[00:24:29.000 --> 00:24:40.000]   Ultimately though, I don't know how much of a – I don't know how much of an impact an advisor is going to make in some of these areas on an individual one-to-one scenario.
[00:24:40.000 --> 00:24:53.000]   The whole financial advice industry as far as just the average retail advisor is set towards working with people who have already done a good job of accumulating their money.
[00:24:53.000 --> 00:25:04.000]   And in terms of the actual impact that you can make on somebody and the actual change that you can make in their life, there are a few little tricks that you can do.
[00:25:04.000 --> 00:25:07.000]   But – and you can encourage them.
[00:25:07.000 --> 00:25:09.000]   But they may or may not take your advice.
[00:25:09.000 --> 00:25:14.000]   The people that I see the biggest influence on are the people who are trying to work at the policy level, at the firm level.
[00:25:14.000 --> 00:25:24.000]   For example, trying to get things to change where people are automatically enrolled in their retirement – company's retirement plans instead of doing it themselves.
[00:25:24.000 --> 00:25:37.000]   I think that's helpful to some degree and also people who are preaching it publicly such as hopefully me, somebody who's talking about things in the public space.
[00:25:37.000 --> 00:25:40.000]   I feel like that's the more effective frontier at the moment.
[00:25:40.000 --> 00:25:43.000]   But those would be two courses for advisors.
[00:25:43.000 --> 00:25:45.000]   Anything to add to that, Matt?
[00:25:45.000 --> 00:25:49.000]   No, that's exactly what I was kind of looking at.
[00:25:49.000 --> 00:25:51.000]   But thank you so very much for answering that.
[00:25:51.000 --> 00:26:03.000]   Yeah, I do think that behavioral finance is going to be the biggest thing that people should be paying attention to and it is an area that advisors should be paying attention to.
[00:26:03.000 --> 00:26:15.000]   I think the model of the old days of we're just around to manage money, that model is changing, and people are expecting more and more of this.
[00:26:15.000 --> 00:26:30.000]   I think the companies who are leveraging the platforms, the companies like Betterment, like Personal Capital, etc., the companies that have access to everybody's data.
[00:26:30.000 --> 00:26:33.000]   I think they're going to be able to integrate some of those things.
[00:26:33.000 --> 00:26:35.000]   I just read an interesting article.
[00:26:35.000 --> 00:26:38.000]   I forget the citation.
[00:26:38.000 --> 00:26:40.000]   I think it may have been Wall Street Journal.
[00:26:40.000 --> 00:26:46.000]   But I read an article on Uber and all of the behavioral tricks that Uber has brought in.
[00:26:46.000 --> 00:26:48.000]   I think New York Times.
[00:26:48.000 --> 00:26:49.000]   Forgive me.
[00:26:49.000 --> 00:26:50.000]   I think it was New York Times.
[00:26:50.000 --> 00:26:58.000]   The behavioral tricks that Uber has brought in to affect the driver's earnings.
[00:26:58.000 --> 00:27:04.000]   Uber has kind of captured all of and gamified the system for drivers.
[00:27:04.000 --> 00:27:21.000]   Little things, the only one that comes to mind right off the bat, little things like when somebody is about to sign out of the app, if they've earned $270 on the app, before they – when they go to sign out, the app will pop up a little message saying, "Are you sure that you want to sign out?
[00:27:21.000 --> 00:27:24.000]   You're just $30 away from hitting $300."
[00:27:24.000 --> 00:27:30.000]   And so they'll put in opportunities for benchmarks, things like that.
[00:27:30.000 --> 00:27:40.000]   And I think they're big opportunities for the companies that are using all of the client's data such as Mint, such as Personal Capital, such as – there are more coming all the time.
[00:27:40.000 --> 00:27:49.000]   These big guns, they have an opportunity to put in some of those game strategies to really help people to see, and I think that will be coming in the future.
[00:27:49.000 --> 00:27:52.000]   All right, let's go to – I've got a Missouri caller here.
[00:27:52.000 --> 00:27:55.000]   573 Area Code, how can I serve you today, please?
[00:27:55.000 --> 00:27:57.000]   Hi, Joshua.
[00:27:57.000 --> 00:27:59.000]   Can you hear me, Joshua?
[00:27:59.000 --> 00:28:01.000]   I can. Sounds good. Go ahead, please.
[00:28:01.000 --> 00:28:08.000]   I'm curious to get your take on rental properties and how much is too much to borrow.
[00:28:08.000 --> 00:28:23.000]   My wife and I are just starting out in the rental real estate business, and we've borrowed some money to get started, and we don't know if we should continue to borrow as much as we can or if we should just kind of hold back and take it a little slower.
[00:28:23.000 --> 00:28:28.000]   Define "borrow as much as we can." What does that mean to you?
[00:28:28.000 --> 00:28:46.000]   Well, currently, we have our primary residence completely borrowed against up to like 80% equity, but the three properties that we have are free and clear, so we could borrow against those additionally.
[00:28:46.000 --> 00:28:52.000]   Okay. How much experience do you have in managing rental real estate?
[00:28:52.000 --> 00:28:55.000]   About three years.
[00:28:55.000 --> 00:28:58.000]   So you haven't been through a recession yet?
[00:28:58.000 --> 00:29:01.000]   No, I have not.
[00:29:01.000 --> 00:29:09.000]   Here's the philosophy that I personally think makes sense when approaching that question.
[00:29:09.000 --> 00:29:19.000]   The question is not how much to borrow so much as it's where to borrow and how to borrow.
[00:29:19.000 --> 00:29:29.000]   How do I put this clearly? If I'm just starting off as a real estate investor, I've never – it sounds like you.
[00:29:29.000 --> 00:29:34.000]   We're purchasing some properties. It sounds like you've – you started with some capital.
[00:29:34.000 --> 00:29:43.000]   If you own three rental properties free and clear, even if your primary house is mortgaged, you're not up to your neck in problems.
[00:29:43.000 --> 00:29:57.000]   If I'm just starting off, I want to be very careful about being too aggressive because the leverage of debt – if I make mistakes, the leverage of debt cuts both ways and it can destroy me.
[00:29:57.000 --> 00:30:03.000]   It can help amplify my return significantly and it can help destroy me in a downturn.
[00:30:03.000 --> 00:30:31.000]   So if somebody approaches me and says, "I have a mortgage on my house and I have the maximum mortgage on my house and I have three rental properties that I've bought and I have maximum mortgages on each of those three and I'm just getting started," I'm going to be concerned about that situation because, overall, in the context of the portfolio, overall, that's a very aggressive approach.
