
[00:00:00.000 --> 00:00:05.800]   The holidays start here at Ralph's with a variety of options to celebrate traditions old and new.
[00:03:50.200 --> 00:03:58.100]   And when I started, so when I released it, when I recorded it, I had a great number of students signed up for it,
[00:03:58.100 --> 00:04:04.500]   and I went through it and I did it, and I sold it for a while, but I only got a little bit of feedback from it.
[00:04:04.500 --> 00:04:10.200]   And I was a little bit annoyed about that, not bad at anybody, but I was just like, "Was it good?"
[00:04:10.200 --> 00:04:15.800]   Like, this was not my area of professional training. I had all this professional training and financial planning,
[00:04:15.800 --> 00:04:21.300]   and I thought, "I think this stuff is really good and really useful and whatnot," but I just wasn't sure.
[00:04:21.300 --> 00:04:31.800]   And so I was also, over time, I was kind of embarrassed by what I perceived as the low production quality that I had focused on.
[00:04:31.800 --> 00:04:37.500]   In all my stuff, I'm good at focusing on content, and I felt like the market means meant that I needed to put in B-roll
[00:04:37.500 --> 00:04:42.300]   and make everything look nicer and snazzier, etc., and I wanted to do that.
[00:04:42.300 --> 00:04:47.100]   So anyway, I pulled the course from the market because I was a little embarrassed about the production quality of it.
[00:04:47.100 --> 00:04:54.300]   And then when I mentioned this publicly one time, all of a sudden, a bunch of my students reached out to me
[00:04:54.300 --> 00:04:59.600]   and sent me email after email after email, which was very gratifying, of saying, "No, Joshua, the course was fantastic."
[00:04:59.600 --> 00:05:04.400]   And sometimes they show up in Friday calls of, "I've doubled my income," "I've tripled my income,"
[00:05:04.400 --> 00:05:09.800]   but I've got stacks of personal emails even more just saying about how great it was.
[00:05:09.800 --> 00:05:15.700]   And so getting that feedback that took a while to come in, because this was years ago when I first released it,
[00:05:15.700 --> 00:05:20.500]   getting that feedback that, "Yes, this stuff that I taught is working for people,"
[00:05:20.500 --> 00:05:24.600]   has increased my confidence about the value of those ideas that I shared.
[00:05:24.600 --> 00:05:28.100]   And so I am intending to re-record it, and I am intending to release it,
[00:05:28.100 --> 00:05:34.400]   because it definitely is, I consider, a cornerstone of financial success.
[00:05:34.400 --> 00:05:40.200]   And as I've taught publicly here on the podcast, before I ever do financial planning with people,
[00:05:40.200 --> 00:05:42.700]   I always encourage them, "You've got three big decisions to make.
[00:05:42.700 --> 00:05:49.700]   Number one, you have to decide who you're going to live with," which is why a focus on relationships is really important.
[00:05:49.700 --> 00:05:52.200]   If you want to get married, get married.
[00:05:52.200 --> 00:05:54.200]   If you want to have children, have children.
[00:05:54.200 --> 00:05:57.400]   If you want to be close to mom and dad, get close to mom and dad.
[00:05:57.400 --> 00:06:00.100]   If you want to be far away from mom and dad, get far away from mom and dad.
[00:06:00.100 --> 00:06:03.600]   Just do it. And then do that before you get out of debt or do anything else.
[00:06:03.600 --> 00:06:04.800]   Just make those decisions.
[00:06:04.800 --> 00:06:07.600]   Number two is, where do you live?
[00:06:07.600 --> 00:06:12.200]   Because after the people that you live with, the place that you choose to live drives your lifestyle.
[00:06:12.200 --> 00:06:14.500]   And so, if you want to live in the mountains, go to the mountains.
[00:06:14.500 --> 00:06:16.100]   If you want to live by the beach, go to the beach.
[00:06:16.100 --> 00:06:18.700]   If you want to live in another country, go.
[00:06:18.700 --> 00:06:21.300]   Number three is, then, what do you do for work?
[00:06:21.300 --> 00:06:26.600]   And so, you should get very clear on what you're doing for work and move aggressively in that direction.
[00:06:26.600 --> 00:06:30.100]   And I feel like this framework puts things into a proper perspective,
[00:06:30.100 --> 00:06:34.800]   because there's always a tension, you know, where someone says, "I'm getting out of debt,"
[00:06:34.800 --> 00:06:38.200]   or "I've got student loans," or "Should I take out student loans?" etc.
[00:06:38.200 --> 00:06:43.100]   And while I'm not opining dogmatically on debt here,
[00:06:43.100 --> 00:06:46.500]   the point is that if you can get into a career that's a good fit for you,
[00:06:46.500 --> 00:06:49.100]   and you can set up a lifestyle that's a good fit for you,
[00:06:49.100 --> 00:06:53.800]   then your ability to do long-term planning is built on a solid foundation.
[00:06:53.800 --> 00:06:58.400]   And everything else, where you just focus on financial planning and whatnot,
[00:06:58.400 --> 00:07:01.600]   if those things aren't solid, you're building on shifting sand.
[00:07:01.600 --> 00:07:05.700]   And you can't build long-term plans until those three things are done.
[00:07:05.700 --> 00:07:12.900]   And so, I have a passion for trying to help people make those decisions intelligently, effectively, etc.
[00:07:12.900 --> 00:07:15.800]   And so, back to the career, it comes down to kind of what you're talking—
[00:07:15.800 --> 00:07:22.600]   or personally, it comes down to the process of choosing a career as intelligently as possible,
[00:07:22.600 --> 00:07:24.300]   with as much foresight as possible,
[00:07:24.300 --> 00:07:28.300]   choosing something that's a good fit for you, or that you think might be a good fit for you.
[00:07:28.300 --> 00:07:34.700]   And then, as you're in it, then we move into systematically enhancing that career,
[00:07:34.700 --> 00:07:39.000]   really intentionally, so that you move very quickly up through the income ranks.
[00:07:39.000 --> 00:07:41.800]   And that's the basic thesis of my course.
[00:07:41.800 --> 00:07:43.800]   That's the basic thesis of everything that I do.
[00:07:43.800 --> 00:07:47.600]   So, yes, it is coming in the future.
[00:07:47.600 --> 00:07:51.000]   Okay. Great, great. Thank you.
[00:07:51.000 --> 00:07:54.000]   Tell me about your situation, though.
[00:07:54.000 --> 00:08:02.600]   Well, right now, I've been in the insurance industry on the production side, working with—
[00:08:02.600 --> 00:08:05.400]   You can say it. You're an insurance agent. That's fine.
[00:08:05.400 --> 00:08:06.100]   Yeah.
[00:08:06.100 --> 00:08:09.400]   You don't have to run away from those words. It's fine.
[00:08:09.400 --> 00:08:12.600]   Well, I'm actually not the owner agent, but I am—
[00:08:12.600 --> 00:08:14.600]   That's fine. You're an insurance agent. Fine.
[00:08:14.600 --> 00:08:16.200]   Yeah, I'm an insurance agent.
[00:08:16.200 --> 00:08:21.300]   And so, kind of accidentally, in a way, kind of dropped into this career.
[00:08:21.300 --> 00:08:25.900]   And it's been rewarding. I've had some great experiences and made some good things happen.
[00:08:25.900 --> 00:08:29.700]   But now that some of those bigger questions are coming up—
[00:08:29.700 --> 00:08:33.700]   I called last week about home purchasing.
[00:08:33.700 --> 00:08:41.800]   So now, as we're considering making some steps in terms of a long-term commitment and where we want to be,
[00:08:41.800 --> 00:08:48.700]   I feel like that decision was most important before we got into changing jobs, for a number of reasons.
[00:08:48.700 --> 00:08:57.100]   So now that we've made that decision and we've got a clear picture of where we want to be in terms of family and stuff like that,
[00:08:57.100 --> 00:09:01.700]   now I'm willing to see what else is out there.
[00:09:01.700 --> 00:09:07.700]   Because, I mean, I've had my head down in this industry for 10-plus years, and it's been good to me,
[00:09:07.700 --> 00:09:13.200]   but I'm not aware of what else is out there, what else is available.
[00:09:13.200 --> 00:09:14.900]   So that's where we are now.
[00:09:14.900 --> 00:09:16.300]   Yeah. Yeah.
[00:09:16.300 --> 00:09:22.400]   Well, there are three basic strategies that you can use, and you should use all of these,
[00:09:22.400 --> 00:09:27.500]   to try to guide yourself if you're thinking you might be interested in moving in a different direction.
[00:09:27.500 --> 00:09:30.800]   So strategy number one is introspection.
[00:09:30.800 --> 00:09:39.700]   Introspection just simply means observing what you yourself think about, what you yourself feel, what you yourself experience.
[00:09:39.700 --> 00:09:43.600]   And my simple way—I've told this story publicly, and I have more on this in the course,
[00:09:43.600 --> 00:09:49.900]   but I'll just give the stuff—the public story—is just making a list of things that you think you might be interested in,
[00:09:49.900 --> 00:09:52.900]   and not censoring yourself, being open to it.
[00:09:52.900 --> 00:09:57.600]   So, you know, make a list on the Notes app on your phone, you know,
[00:09:57.600 --> 00:10:01.600]   keep a separate notebook or page somewhere, just make a list.
[00:10:01.600 --> 00:10:09.300]   And as you pass through life, any time that you see something that interests you, then write it down.
[00:10:09.300 --> 00:10:16.200]   And if possible, if you have any idea of why it might interest you, then make a note of it.
[00:10:16.200 --> 00:10:19.700]   And so I'll just share, you know, a few random ones that I used to have on my list,
[00:10:19.700 --> 00:10:24.300]   and things that I still keep—I still keep this list, so that I have backup plans in case I want to go on.
[00:10:24.300 --> 00:10:28.200]   But I noticed when I was younger that I enjoyed traveling, and so I thought,
[00:10:28.200 --> 00:10:31.100]   "You know what? I think it'd be fun to work in the hotel industry,
[00:10:31.100 --> 00:10:35.000]   because I like—my undergraduate degree is in international business.
[00:10:35.000 --> 00:10:37.900]   How wouldn't it be fun to work for, you know, some hotel somewhere,
[00:10:37.900 --> 00:10:41.000]   work for Hilton Hotels on an international basis, or something like that?
[00:10:41.000 --> 00:10:44.000]   That would be interesting." And I like talking to people, I enjoy that.
[00:10:44.000 --> 00:10:47.400]   So even if I were a concierge or some kind of front-facing thing,
[00:10:47.400 --> 00:10:49.800]   I've always been good at dealing with people, I don't get upset.
[00:10:49.800 --> 00:10:53.700]   And so I thought that would be really interesting to me.
[00:10:53.700 --> 00:10:57.100]   I used to—I still enjoy spending time in coffee shops, and I thought,
[00:10:57.100 --> 00:11:01.000]   "Wouldn't it be fun to work in a coffee shop? What a great atmosphere it would be.
[00:11:01.000 --> 00:11:03.400]   I would enjoy it, enjoy the atmosphere."
[00:11:03.400 --> 00:11:05.700]   I thought, "Wouldn't it be fun to be a truck driver?"
[00:11:05.700 --> 00:11:09.100]   Because again, well, I like to travel across the country, and I like sleeping in cars,
[00:11:09.100 --> 00:11:12.200]   and so being a truck driver seemed really interesting.
[00:11:12.200 --> 00:11:16.400]   But then also, then you look—those are very simple,
[00:11:16.400 --> 00:11:18.700]   just straightforward jobs that are easy to get.
[00:11:18.700 --> 00:11:24.700]   But then I also noticed and pay attention to when things—
[00:11:24.700 --> 00:11:29.800]   when along the way, I—there are things that are more interesting to me.
[00:11:29.800 --> 00:11:32.400]   So for example, I have a friend of mine.
[00:11:32.400 --> 00:11:34.900]   I interviewed him years ago on the podcast.
[00:11:34.900 --> 00:11:39.700]   But my friend is a turnaround—was, is, and was a turnaround specialist.
[00:11:39.700 --> 00:11:42.700]   He had had a big career in the corporate world. He'd retired.
[00:11:42.700 --> 00:11:45.100]   And then basically, he and his friend started buying companies,
[00:11:45.100 --> 00:11:47.300]   and he just did this turnaround work.
[00:11:47.300 --> 00:11:51.000]   And I thought, "Wouldn't that be awesome to be such a skilled businessman
[00:11:51.000 --> 00:11:55.400]   that I can come in, find a company that's struggling, and then turn it around?"
[00:11:55.400 --> 00:11:57.800]   And I noticed what appealed to me about it.
[00:11:57.800 --> 00:11:59.700]   So things like the seasonality of it.
[00:11:59.700 --> 00:12:04.500]   I noticed that I really liked the idea of working really hard for three, four, five years,
[00:12:04.500 --> 00:12:08.800]   whatever it takes to come into a company and turn it around, and then take a year or two off.
[00:12:08.800 --> 00:12:11.100]   I love the seasonality idea of that.
[00:12:11.100 --> 00:12:15.900]   I like the business side of it. I see business as systems, and so it works in my brain.
[00:12:15.900 --> 00:12:21.800]   When I was younger, I noticed that I really liked—I admired the lifestyle of an author.
[00:12:21.800 --> 00:12:25.500]   So I always imagined myself, and I put, "What if I were an author? I would really enjoy that."
[00:12:25.500 --> 00:12:28.600]   It's kind of a solitary pursuit, but I can go around the world.
[00:12:28.600 --> 00:12:31.900]   I can research things. I can write things, etc.
[00:12:31.900 --> 00:12:33.500]   I used to love listening to talk radio.
[00:12:33.500 --> 00:12:38.700]   And so I noticed—I said, you know, I thought—I listened to this local talk radio station,
[00:12:38.700 --> 00:12:45.100]   and I'm not going to say the name of the show, because they're pretty vulgar.
[00:12:45.100 --> 00:12:48.900]   But I used to listen to these guys just get on a microphone for three or four hours a day.
[00:12:48.900 --> 00:12:53.500]   And I would listen to them at the time I was working on a farm, driving a tractor across the field.
[00:12:53.500 --> 00:12:58.400]   And I would listen to them while I'm driving my tractor.
[00:12:58.400 --> 00:13:02.900]   And I just thought, you know what? I really enjoy this scenario.
[00:13:02.900 --> 00:13:08.300]   And so to show up to a studio and banter on a microphone for four or five hours is not difficult for me.
[00:13:08.300 --> 00:13:11.300]   And so those are just things that I've noticed for myself across the way.
[00:13:11.300 --> 00:13:16.100]   And if you do this over the course of weeks, months, years, you'll make a pretty decent list.
[00:13:16.100 --> 00:13:19.100]   And again, the key is don't censor it.
[00:13:19.100 --> 00:13:23.900]   I can pretty easily say today, because I've grown in confidence,
[00:13:23.900 --> 00:13:28.200]   I can pretty easily say today that, "Hey, I think it'd be fun to work at Panera Bread,
[00:13:28.200 --> 00:13:31.500]   but I was embarrassed about that when I was a 23, because I'm supposed to be a business guy.
[00:13:31.500 --> 00:13:34.100]   But I just thought it would be fun to be in that atmosphere."
[00:13:34.100 --> 00:13:38.900]   And so introspection can lead you to understand some of the things that you're interested in,
[00:13:38.900 --> 00:13:41.100]   some of the things that you're attracted to.
[00:13:41.100 --> 00:13:48.400]   And if you can put those things down on paper, and you wind up with a list of 50 or 20 or 75 different things,
[00:13:48.400 --> 00:13:56.200]   and especially if you can put the job and then put a little phrase or sentence saying what attracts you to it,
[00:13:56.200 --> 00:14:01.600]   and so you can get some sense of it, now you can create something that's really powerful.
[00:14:01.600 --> 00:14:05.900]   And if you can get that list down on paper, you can coach yourself,
[00:14:05.900 --> 00:14:14.500]   because you can look at it and you can say, "What are some of the common themes of these different businesses or jobs?"
[00:14:14.500 --> 00:14:18.800]   And so things like, for me, again, I don't recommend it.
[00:14:18.800 --> 00:14:25.900]   I see the downsides of a vagabond lifestyle, but I've always been attracted to the idea of going from place to place.
[00:14:25.900 --> 00:14:28.800]   I've always been attracted to the idea of learning new languages.
[00:14:28.800 --> 00:14:30.700]   I've been attracted to the idea of personal freedom.
[00:14:30.700 --> 00:14:34.600]   That's a central aspect of my themes.
[00:14:34.600 --> 00:14:37.000]   Other people's themes would be very different.
[00:14:37.000 --> 00:14:41.200]   You know, someone else might have a very clear vision of,
[00:14:41.200 --> 00:14:47.700]   "I'd like to wear a really nice suit every day and work in a downtown office tower," or whatever the things are.
[00:14:47.700 --> 00:14:50.000]   And so you can see the themes of those.
[00:14:50.000 --> 00:14:52.500]   And then if you can put those on a paper, and you can see the themes,
[00:14:52.500 --> 00:14:55.500]   then you can extrapolate to step two, which would be,
[00:14:55.500 --> 00:15:02.200]   "Well, what are some ideas of jobs or businesses that might incorporate some of these themes?"
[00:15:02.200 --> 00:15:04.800]   So the first thing is introspection.
[00:15:04.800 --> 00:15:09.000]   The second thing is external assessments.
[00:15:09.000 --> 00:15:13.100]   And so there's a whole world—I'm not current on it, so I'm not going to say any names—
[00:15:13.100 --> 00:15:20.100]   but there's a whole world of career tools that have been developed by coaches and organizations and whatnot
[00:15:20.100 --> 00:15:25.600]   to help you identify personality characteristics, interests, things like that,
[00:15:25.600 --> 00:15:29.700]   that can help expose you to different things that you yourself might be interested in.
[00:15:29.700 --> 00:15:35.600]   Some of them are better than others, but I think that most of them are worth taking.
[00:15:35.600 --> 00:15:40.300]   And the great thing about career tools is that when you're taking them,
[00:15:40.300 --> 00:15:45.100]   they kind of expose you—if you keep your notebook handy and write down your own introspection list—
[00:15:45.100 --> 00:15:49.000]   they expose you to different ideas that you may or may not be interested in.
[00:15:49.000 --> 00:15:57.500]   And what shocked me so much was after years of introspection and after 10 different jobs that I had done,
[00:15:57.500 --> 00:16:03.600]   I took for the first time a disk profile assessment, and I got the results back from it.
[00:16:03.600 --> 00:16:09.200]   I think it was the one that Dan Miller was promoting with his "48 Days to the Work You Love" stuff.
[00:16:09.200 --> 00:16:14.300]   And I got the results back, and I look at the list of jobs that are recommended for me.
[00:16:14.300 --> 00:16:18.200]   And of that list—I forget now, so I'm speaking broadly—
[00:16:18.200 --> 00:16:25.600]   but it seemed like three-fourths of them were things that I had already done or specific things that were on my list.
[00:16:25.600 --> 00:16:29.100]   And I thought, "Man, this is fantastic. I've already figured this out myself.
[00:16:29.100 --> 00:16:32.300]   I've tried this, I've tried this, I've tried this. This was a good fit. This was a good fit.
[00:16:32.300 --> 00:16:36.000]   This is what I'm doing now. This is on my list. This is on my list. This is on my list.
[00:16:36.000 --> 00:16:41.600]   This is really great." And so I think the second thing, again, is those external assessments.
[00:16:41.600 --> 00:16:45.600]   And then the third thing that you can do is engage with a third party.
[00:16:45.600 --> 00:16:50.200]   And so if you engage systematically with a third party, an outsider,
[00:16:50.200 --> 00:16:57.900]   then that person can often give you ideas that you yourself are a little bit blind to.
[00:16:57.900 --> 00:17:03.500]   And so that third party can be your wife, that third party could be your brother, that third party can be your best friend,
[00:17:03.500 --> 00:17:08.200]   that third party can be a co-worker, that third party can be someone that you know from college,
[00:17:08.200 --> 00:17:12.800]   the third party can be a professional coach, a career coach of some kind.
[00:17:12.800 --> 00:17:16.500]   The third party can be and should be probably a long list of people,
[00:17:16.500 --> 00:17:21.800]   including people who are in and around the careers that you're interested in.
[00:17:21.800 --> 00:17:25.700]   The advice that I always give, sometimes people book me for consulting
[00:17:25.700 --> 00:17:29.700]   and they do it because they're interested in going to the financial industry.
[00:17:29.700 --> 00:17:34.400]   And because I have some experience in that, I say, "Well, I'm talking to this recruiter and tell me straight and whatnot."
[00:17:34.400 --> 00:17:39.700]   And so I give them my opinions, of course, but one of the pieces of homework I always do is I say,
[00:17:39.700 --> 00:17:43.800]   "Lay out for yourself a list of the different models that you know."
[00:17:43.800 --> 00:17:46.100]   So you're interviewing with Edward Jones, great.
[00:17:46.100 --> 00:17:50.600]   Well, interview with Edward Jones, interview with State Farm, interview with Northwestern Mutual,
[00:17:50.600 --> 00:17:54.600]   interview with Merrill Lynch, interview with your local RIA, interview, you know,
[00:17:54.600 --> 00:17:59.900]   say, lay out, interview with your local Primerica representative, like lay out for yourself,
[00:17:59.900 --> 00:18:08.300]   force yourself to go into the industry and figure out a dozen different perspectives in this industry.
[00:18:08.300 --> 00:18:17.600]   And then reach out to people and go for an interview or go for a lunch and talk to people and engage with them.
[00:18:17.600 --> 00:18:21.800]   And so tell them a little bit about yourself and ask them where they think you would flourish.
[00:18:21.800 --> 00:18:27.200]   And then what I do is I try to ask people and say, you know,
[00:18:27.200 --> 00:18:33.000]   if you weren't doing what you're doing, what would, if you weren't working in your current industry,
[00:18:33.000 --> 00:18:34.500]   because, okay, you're a life insurance agent.
[00:18:34.500 --> 00:18:40.200]   All right, if you weren't a life insurance agent, what would you go and do if you weren't a life insurance agent?
[00:18:40.200 --> 00:18:46.000]   Because most of us have our list of things that we're attracted to or that we've noticed.
[00:18:46.000 --> 00:18:49.600]   And so as a life insurance agent, I got annoyed that I couldn't cause,
[00:18:49.600 --> 00:18:56.800]   I couldn't, I didn't have ongoing contact with people that was set up from some kind of regular basis.
[00:18:56.800 --> 00:19:01.900]   And so I would look at, you know, I had a client who had a big State Farm agency and I would look at his State Farm agency.
[00:19:01.900 --> 00:19:05.800]   It's like, well, his clients by law are required to have insurance.
[00:19:05.800 --> 00:19:08.600]   And how awesome is that? They have to have insurance.
[00:19:08.600 --> 00:19:13.300]   Or you work with someone who's an accountant and has a financial planning practice on the side.
[00:19:13.300 --> 00:19:15.600]   You say, well, his clients need tax returns.
[00:19:15.600 --> 00:19:18.000]   And so he's got his clients in the office every single year.
[00:19:18.000 --> 00:19:21.200]   And so they're there, sitting there ready to speak to him.
[00:19:21.200 --> 00:19:29.100]   Or I would look at Rick Edelman and I would say, well, Rick Edelman has thousands and thousands of listeners to his radio show and to his books.
[00:19:29.100 --> 00:19:32.200]   And so he's got this massive pool, etc.
[00:19:32.200 --> 00:19:37.300]   And so I knew those shortcomings of my previous career model.
[00:19:37.300 --> 00:19:40.300]   And so if you would ask me something like that, of course, I would tell you, people tell you.
[00:19:40.300 --> 00:19:45.000]   And so if you listen to people about what they're doing and then you listen to what they would do,
[00:19:45.000 --> 00:19:49.000]   it gives you more tools, more fodder for your introspection list.
[00:19:49.000 --> 00:19:56.600]   And then ask them what they would go after and ask them what they think you should go after.
[00:19:56.600 --> 00:20:03.900]   And if you do that with enough people, you know, let's say over six months you meet with 50 people, which is pretty easy to do,
[00:20:03.900 --> 00:20:07.600]   you will find yourself with so many ideas and so many people.
[00:20:07.600 --> 00:20:09.300]   And those are the people that lead to connections.
[00:20:09.300 --> 00:20:14.900]   Those connections, they're the ones who introduce you to people, leads you to jobs, job opportunities, business opportunities, etc.
[00:20:14.900 --> 00:20:16.300]   And you can do that really intentionally.
[00:20:16.300 --> 00:20:19.100]   So that's my basic model. Model number one is introspection.
[00:20:19.100 --> 00:20:24.100]   Model number two is external assessment. And model three is third party interaction.
[00:20:24.100 --> 00:20:30.600]   And that third party interaction feeds number one. Number two feeds number one, etc.
[00:20:30.600 --> 00:20:39.600]   And along the way you can try things. And then if you set up your personal finances in such a way and you expect and you get yourself into a mindset of testing,
[00:20:39.600 --> 00:20:45.600]   the idea is let me go and test this thing and limit,
[00:20:45.600 --> 00:20:48.800]   you know, especially if you're at a point where, OK, I'm thinking about buying a house or whatnot.
[00:20:48.800 --> 00:20:59.600]   If you know there's career changes coming up, what you want to do is you want to keep your outlay and your fixed expenses as modest as possible so that you have maximum flexibility.
[00:20:59.600 --> 00:21:05.200]   You have maximum flexibility to take a new job that's all on commission or start a new business where you may not make money for two years.
[00:21:05.200 --> 00:21:09.900]   And then you want to keep your geographic flexibility as intact as possible as well.
[00:21:09.900 --> 00:21:17.700]   So you can go across the country and work for someone for a couple of years in a certain business and then you can come back and start another business.
[00:21:17.700 --> 00:21:23.600]   And then financially, especially if you have any tendency towards entrepreneurism,
[00:21:23.600 --> 00:21:31.200]   then it makes a lot more sense for you to keep your powder dry so that you can spend two hundred grand on a business,
[00:21:31.200 --> 00:21:36.300]   getting a business going rather than two hundred grand on a house. And so you want to keep as much money available.
[00:21:36.300 --> 00:21:41.100]   It's better to rent a tiny little apartment somewhere and get your business going.
[00:21:41.100 --> 00:21:44.600]   And then you come back in five years and when you're making half a million a year,
[00:21:44.600 --> 00:21:54.500]   you can go ahead and buy the house that you actually want to be in. And so that's how you integrate personal financial planning with the career search.
[00:21:54.500 --> 00:22:00.300]   But the testing model just simply says don't expect yourself to don't make a 30 year commitment to something.
[00:22:00.300 --> 00:22:10.600]   There's no way to know. You'll know vastly more after two months working in your industry than you will without that two months there.
[00:22:10.600 --> 00:22:22.500]   This is why I have such a deep passion for helping young people to have jobs because a summer job or a Christmas break job or a Saturday job
[00:22:22.500 --> 00:22:28.500]   helps someone to have exposure to an industry that has a certain set of factors involved in it
[00:22:28.500 --> 00:22:34.000]   and without any kind of long term expectation that I have to do this for many years.
[00:22:34.000 --> 00:22:40.200]   And spending a couple of weeks doing a certain business or doing certain job is enough to get a taste of it
[00:22:40.200 --> 00:22:45.600]   that for a thoughtful person will inform your life decisions going forward for the rest of your life
[00:22:45.600 --> 00:22:54.900]   based upon how much you liked it and how much you didn't like what exactly you were doing at that point in time.
[00:22:54.900 --> 00:23:02.600]   Thank you. Thank you. That is very helpful and very... I felt like I knew some of those things
[00:23:02.600 --> 00:23:12.300]   but just having you lay it out in that kind of sequential, very strategic way, it really does help to just kind of clarify the different steps in the process.
[00:23:12.300 --> 00:23:17.300]   And that's one of the things that I've been doing, kind of a lot of introspection.
[00:23:17.300 --> 00:23:27.900]   I've realized that I don't exactly enjoy working from home as much as I thought I would, but I do like the flexibility that it affords.
[00:23:27.900 --> 00:23:34.700]   And so even thinking about that, I enjoy colleagues. I enjoy the office chatter and all the stuff that goes on when you're,
[00:23:34.700 --> 00:23:37.500]   you know, getting up and putting on some clothes to go into the office.
[00:23:37.500 --> 00:23:46.700]   But I've also realized that productivity suffers at times when I'm in that kind of environment because, you know,
[00:23:46.700 --> 00:23:50.300]   there's just a whole lot of other things going on. So it's been helpful to kind of think through.
[00:23:50.300 --> 00:23:59.300]   So I appreciate you sharing that with me and I look forward to, you know, whenever you decide to reshoot and reproduce that course.
[00:23:59.300 --> 00:24:00.900]   I think it'll be super helpful.
