
[00:00:00.000 --> 00:00:03.360]   [MUSIC PLAYING]
[00:03:31.040 --> 00:03:36.480]   So that's the ResNet-34 sort of architecture.
[00:03:36.480 --> 00:03:39.520]   For every other architecture, the only thing
[00:03:39.520 --> 00:03:42.120]   that's different is that these numbers of layers
[00:03:42.120 --> 00:03:42.920]   will change.
[00:03:42.920 --> 00:03:47.160]   So for deeper architectures, if we go for ResNet, say--
[00:03:47.160 --> 00:03:47.680]   I'm sorry.
[00:03:47.680 --> 00:03:49.720]   Can I please ask you to mute?
[00:03:49.720 --> 00:03:50.200]   Sorry.
[00:03:50.200 --> 00:03:51.760]   Could I please ask you to mute yourselves
[00:03:51.760 --> 00:03:53.080]   in case you've joined the call?
[00:03:53.080 --> 00:04:00.160]   OK.
[00:04:00.160 --> 00:04:04.960]   So we've got a 3463 for a ResNet-50.
[00:04:04.960 --> 00:04:07.400]   And for a ResNet, say, if you want to go deeper,
[00:04:07.400 --> 00:04:08.760]   then ResNet-100 looks different.
[00:04:09.760 --> 00:04:14.000]   That's how-- there's these number of layers.
[00:04:14.000 --> 00:04:19.280]   So we just look at the 34, which is 3463.
[00:04:19.280 --> 00:04:23.280]   A 152 would have 38363.
[00:04:23.280 --> 00:04:24.600]   That's the ResNet architecture.
[00:04:24.600 --> 00:04:29.200]   But we want to understand exactly that.
[00:04:29.200 --> 00:04:33.360]   The one thing I do want to point out in the ResNet architecture
[00:04:33.360 --> 00:04:35.800]   is when we go from one block to another.
[00:04:35.800 --> 00:04:38.880]   So basically, just this point here.
[00:04:38.880 --> 00:04:40.360]   So one block to another.
[00:04:40.360 --> 00:04:43.320]   So at the point where the first block finishes
[00:04:43.320 --> 00:04:45.400]   and the second block starts, you can
[00:04:45.400 --> 00:04:49.960]   see that we're going from 64 channels to 128 channels.
[00:04:49.960 --> 00:04:52.280]   And something else that happens is
[00:04:52.280 --> 00:04:55.320]   when the number of channels doubles, what happens
[00:04:55.320 --> 00:04:56.800]   is the image size is halved.
[00:04:56.800 --> 00:04:58.760]   So the height is halved.
[00:04:58.760 --> 00:05:01.640]   And the width is halved as well.
[00:05:01.640 --> 00:05:04.920]   So we lose this spatial dimension.
[00:05:04.920 --> 00:05:07.240]   So this is called a skip connection,
[00:05:07.240 --> 00:05:09.520]   the one on the right.
[00:05:09.520 --> 00:05:11.080]   It's called a skip connection.
[00:05:11.080 --> 00:05:14.360]   So this branch here is called the residual branch.
[00:05:14.360 --> 00:05:18.360]   And all of these are called skip connections.
[00:05:18.360 --> 00:05:21.280]   And then the point where there's a change in block,
[00:05:21.280 --> 00:05:27.080]   this skip connection is actually a convolution.
[00:05:27.080 --> 00:05:31.160]   So that's the basic idea of--
[00:05:31.160 --> 00:05:33.280]   that's the basic idea of ResNet.
[00:05:33.280 --> 00:05:35.320]   So with that being said, we are now
[00:05:35.320 --> 00:05:39.720]   ready to look into the NFResNet paper, which is this one.
[00:05:39.720 --> 00:05:41.680]   I'm characterizing signal propagation
[00:05:41.680 --> 00:05:45.400]   to close the performance gap in unnormalized networks.
[00:05:45.400 --> 00:05:48.320]   But as part of this, I think before coming to this,
[00:05:48.320 --> 00:05:50.520]   you would have also seen this--
[00:05:50.520 --> 00:05:51.320]   received this blog.
[00:05:51.320 --> 00:05:53.400]   So I ended up writing a blog about I'm
[00:05:53.400 --> 00:05:55.640]   characterizing signal propagation
[00:05:55.640 --> 00:05:57.760]   to close the gap as well.
[00:05:57.760 --> 00:06:00.320]   And basically, what this blog is,
[00:06:00.320 --> 00:06:02.200]   it has all the-- it has everything
[00:06:02.200 --> 00:06:03.600]   you need to know about this paper.
[00:06:03.600 --> 00:06:07.360]   And it has also a code implementation in PyTorch.
[00:06:07.360 --> 00:06:09.920]   And we also plot the signal propagation plots
[00:06:09.920 --> 00:06:13.120]   that we see using PyTorch hooks.
[00:06:13.120 --> 00:06:15.800]   So after this, I do believe that today,
[00:06:15.800 --> 00:06:18.560]   once we have a good, solid understanding of the NFResNet
[00:06:18.560 --> 00:06:21.120]   paper, then after this, it would be a good idea
[00:06:21.120 --> 00:06:23.360]   to go to this blog and just make sure
[00:06:23.360 --> 00:06:25.840]   that you understand everything that you
[00:06:25.840 --> 00:06:27.760]   did end up learning today.
[00:06:27.760 --> 00:06:28.560]   Cool.
[00:06:28.560 --> 00:06:30.640]   With that being said, let's kick in.
[00:06:30.640 --> 00:06:33.720]   And let's start with characterizing
[00:06:33.720 --> 00:06:36.400]   signal propagation to close the performance gap
[00:06:36.400 --> 00:06:39.600]   in unnormalized ResNets.
[00:06:39.600 --> 00:06:45.120]   So this is the main part, unnormalized ResNets.
[00:06:45.120 --> 00:06:51.160]   And the idea is in a ResNet, basically,
[00:06:51.160 --> 00:06:54.200]   when I said in the residual branch, so in a ResNet,
[00:06:54.200 --> 00:06:57.000]   the branch looks like this.
[00:06:57.000 --> 00:07:00.360]   You have a convolution batch norm ReLU.
[00:07:00.360 --> 00:07:01.520]   So that's one.
[00:07:01.520 --> 00:07:03.840]   And then convolution batch norm ReLU,
[00:07:03.840 --> 00:07:05.840]   I've just called it like this.
[00:07:05.840 --> 00:07:07.880]   So this is your input.
[00:07:07.880 --> 00:07:13.480]   And then that becomes your skip connection.
[00:07:13.480 --> 00:07:17.320]   But you can see how there's a batch norm in the ResNet
[00:07:17.320 --> 00:07:18.680]   everywhere.
[00:07:18.680 --> 00:07:22.080]   The idea is that we want to remove this batch norm.
[00:07:22.080 --> 00:07:25.040]   So we want to get away from it.
[00:07:25.040 --> 00:07:26.080]   That's the main idea.
[00:07:26.080 --> 00:07:31.560]   So we want to design ResNets without this batch norm.
[00:07:31.560 --> 00:07:34.160]   So let's have a look at the abstract.
[00:07:34.160 --> 00:07:37.840]   Batch norm is a key component in almost all state
[00:07:37.840 --> 00:07:40.400]   of the art image classifiers.
[00:07:40.400 --> 00:07:43.120]   But it also introduces practical challenges.
[00:07:43.120 --> 00:07:45.600]   So batch norm has many advantages.
[00:07:45.600 --> 00:07:47.360]   It has many advantages, but it also
[00:07:47.360 --> 00:07:48.880]   comes with some disadvantages.
[00:07:48.880 --> 00:07:53.560]   It breaks, for example, these are
[00:07:53.560 --> 00:07:55.480]   one of the practical challenges.
[00:07:55.480 --> 00:07:58.480]   It breaks the independence between training examples
[00:07:58.480 --> 00:08:01.680]   within a batch, can incur compute and memory overhead,
[00:08:01.680 --> 00:08:05.000]   and often results in unexpected bugs.
[00:08:05.000 --> 00:08:08.560]   Building on recent theoretical analysis of ResNets
[00:08:08.560 --> 00:08:11.440]   and initialization, we propose-- this is the main bit--
[00:08:11.440 --> 00:08:14.160]   we propose a simple set of tools to characterize signal
[00:08:14.160 --> 00:08:16.000]   propagation on the forward pass.
[00:08:16.000 --> 00:08:18.440]   What that basically means, what the authors are trying to say
[00:08:18.440 --> 00:08:20.760]   here is that they're saying that they proposed
[00:08:20.760 --> 00:08:23.840]   a new way of having to look at how signal propagates
[00:08:23.840 --> 00:08:26.160]   from right at the beginning towards the end
[00:08:26.160 --> 00:08:30.120]   and throughout the whole architecture, basically.
[00:08:30.120 --> 00:08:35.440]   And they also say, crucial to our success
[00:08:35.440 --> 00:08:38.080]   is an adapted version of the recently proposed weight
[00:08:38.080 --> 00:08:39.160]   standardization.
[00:08:39.160 --> 00:08:42.240]   So I'll get into what weight standardization is
[00:08:42.240 --> 00:08:44.320]   once we get to that point.
[00:08:44.320 --> 00:08:48.360]   But basically, the batch norm, for those of you that know,
[00:08:48.360 --> 00:08:52.240]   the batch norm normalizes the activations.
[00:08:52.240 --> 00:08:54.920]   And weight standardization normalizes the convolution
[00:08:54.920 --> 00:08:56.400]   weights.
[00:08:56.400 --> 00:08:57.400]   But we'll get into this.
[00:08:57.400 --> 00:09:02.000]   Cool.
[00:09:02.000 --> 00:09:04.000]   So that's that.
[00:09:04.000 --> 00:09:05.640]   We are good for--
[00:09:05.640 --> 00:09:06.880]   so that's just the abstract.
[00:09:06.880 --> 00:09:09.480]   So the abstract is just the main idea, usually in a paper.
[00:09:09.480 --> 00:09:10.880]   And the main idea is this.
[00:09:10.880 --> 00:09:15.840]   We want to replace the batch norm in ResNets.
[00:09:15.840 --> 00:09:17.160]   And we want to replace it--
[00:09:17.160 --> 00:09:18.760]   we want to design ResNets in a way
[00:09:18.760 --> 00:09:22.760]   that there's no normalization.
[00:09:22.760 --> 00:09:25.200]   And one thing I do want to point out,
[00:09:25.200 --> 00:09:28.040]   the reason why this is important is
[00:09:28.040 --> 00:09:30.280]   it's one of the very first papers.
[00:09:30.280 --> 00:09:32.360]   The NF ResNet was the very first.
[00:09:32.360 --> 00:09:36.400]   They had papers before, the authors from DeepMind.
[00:09:36.400 --> 00:09:38.960]   They had papers before, like SkipInit.
[00:09:38.960 --> 00:09:43.360]   They have now, after this came, the NFNet.
[00:09:43.360 --> 00:09:45.760]   And just 10 days ago, there was this paper
[00:09:45.760 --> 00:09:47.560]   of using multiple augmentations that
[00:09:47.560 --> 00:09:50.480]   has achieved state of the art.
[00:09:50.480 --> 00:09:52.160]   But yeah, we will get all through that.
[00:09:52.160 --> 00:09:56.040]   But this line of research is really key.
[00:09:56.040 --> 00:09:57.960]   And I really like this paper just
[00:09:57.960 --> 00:10:05.200]   because of the results that we can see from the paper.
[00:10:05.200 --> 00:10:06.480]   Cool.
[00:10:06.480 --> 00:10:07.760]   So that's this.
[00:10:07.760 --> 00:10:10.040]   So in this introduction, basically what happens
[00:10:10.040 --> 00:10:12.800]   is what the authors say is that batch norm has
[00:10:12.800 --> 00:10:15.200]   become a core computational primitive in deep learning.
[00:10:15.200 --> 00:10:16.720]   So basically, in every architecture
[00:10:16.720 --> 00:10:19.040]   that you see today or every architecture,
[00:10:19.040 --> 00:10:20.560]   every computer vision architecture
[00:10:20.560 --> 00:10:22.480]   that you have used, you would have
[00:10:22.480 --> 00:10:24.440]   seen that batch norm is there.
[00:10:24.440 --> 00:10:26.160]   And then it actually is.
[00:10:26.160 --> 00:10:28.680]   Like we look at, say, efficient nets.
[00:10:28.680 --> 00:10:29.560]   We look at ResNets.
[00:10:29.560 --> 00:10:32.840]   We look at even the vision transformers.
[00:10:32.840 --> 00:10:36.040]   A batch norm is a key component.
[00:10:36.040 --> 00:10:39.040]   And there's a reason why the batch norm is a key component
[00:10:39.040 --> 00:10:43.760]   because it smoothens the loss landscape.
[00:10:43.760 --> 00:10:45.520]   It allows larger learning rates.
[00:10:45.520 --> 00:10:52.520]   And it allows good signal propagation
[00:10:52.520 --> 00:10:54.280]   at initialization.
[00:10:54.280 --> 00:10:57.760]   So something when we say good signal propagation,
[00:10:57.760 --> 00:11:00.240]   what we want to do and what we want to make sure
[00:11:00.240 --> 00:11:03.080]   is that in our network, the mean is 0.
[00:11:03.080 --> 00:11:07.160]   And the standard deviation is one of the activations.
[00:11:07.160 --> 00:11:12.280]   So that's something that we want to make sure in our network.
[00:11:12.280 --> 00:11:13.240]   So that's what they say.
[00:11:13.240 --> 00:11:15.680]   And because of these benefits, I mean,
[00:11:15.680 --> 00:11:18.600]   batch norm, when it first came, it was like, oh, it's like magic.
[00:11:18.600 --> 00:11:22.000]   It can really help with a lot of things.
[00:11:22.000 --> 00:11:23.520]   But over time, people have realized
[00:11:23.520 --> 00:11:27.600]   that batch norm also has some disadvantages.
[00:11:27.600 --> 00:11:31.680]   Basically, when the per batch size is too small or too large,
[00:11:31.680 --> 00:11:34.800]   if you're trying to do segmentation,
[00:11:34.800 --> 00:11:37.400]   if you're trying to do object detection, which
[00:11:37.400 --> 00:11:41.000]   isn't the case more so in the year 2021,
[00:11:41.000 --> 00:11:45.040]   but I feel like if the image size is so big,
[00:11:45.040 --> 00:11:47.680]   like if you're training with a really, really big image size
[00:11:47.680 --> 00:11:50.240]   that you can only fit a certain amount of images,
[00:11:50.240 --> 00:11:52.240]   and when you fit a certain amount of images,
[00:11:52.240 --> 00:11:53.640]   you can only--
[00:11:53.640 --> 00:11:56.040]   when it's like the batch size is one or two,
[00:11:56.040 --> 00:11:59.720]   then those batch statistics that you calculate,
[00:11:59.720 --> 00:12:01.520]   like what batch norm does, it calculates
[00:12:01.520 --> 00:12:03.640]   the mean and standard deviation.
[00:12:03.640 --> 00:12:05.720]   And it normalizes the batch.
[00:12:05.720 --> 00:12:07.400]   That becomes very unstable.
[00:12:07.400 --> 00:12:09.440]   And as a result of that, the--
[00:12:09.440 --> 00:12:12.520]   so when the batch size is so small, the result of that
[00:12:12.520 --> 00:12:15.160]   is that the performance isn't as good.
[00:12:15.160 --> 00:12:17.360]   So these points which have been highlighted,
[00:12:17.360 --> 00:12:20.520]   this is like when the batch size is too small or too large,
[00:12:20.520 --> 00:12:22.240]   you want to replace batch norm and you
[00:12:22.240 --> 00:12:24.680]   want to find alternatives.
[00:12:24.680 --> 00:12:26.440]   It adds a memory overhead.
[00:12:26.440 --> 00:12:28.600]   It's a common source of implementation errors.
[00:12:28.600 --> 00:12:31.040]   By implementation errors, basically, I believe,
[00:12:31.040 --> 00:12:32.880]   from looking at the open review discussion,
[00:12:32.880 --> 00:12:34.800]   I believe they meant like when you're
[00:12:34.800 --> 00:12:36.360]   trying to use the pre-trained weights
[00:12:36.360 --> 00:12:37.820]   or when you're trying to fine tune,
[00:12:37.820 --> 00:12:41.000]   batch norm is at the key of implementation errors.
[00:12:41.000 --> 00:12:46.760]   This is where they say, it is often difficult to replicate
[00:12:46.760 --> 00:12:49.360]   batch normalized on different models
[00:12:49.360 --> 00:12:52.760]   on trained on different hardware.
[00:12:52.760 --> 00:12:53.680]   Cool.
[00:12:53.680 --> 00:12:55.840]   So that's the gist of it.
[00:12:55.840 --> 00:12:58.400]   So batch norm is good and batch norm is bad.
[00:12:58.400 --> 00:13:02.320]   Sometimes batch norm is considered as a necessary evil.
[00:13:02.320 --> 00:13:05.080]   So this whole section was on batch norm.
[00:13:05.080 --> 00:13:07.620]   So another line of research that has
[00:13:07.620 --> 00:13:10.420]   sought to eliminate layers, which normalize--
[00:13:10.420 --> 00:13:15.780]   so this is the line of research that this NF-RESNet paper
[00:13:15.780 --> 00:13:17.420]   is based on as well.
[00:13:17.420 --> 00:13:22.140]   And in this line of research, basically,
[00:13:22.140 --> 00:13:24.940]   what the authors have tried is we want to remove batch norm.
[00:13:24.940 --> 00:13:27.020]   And they're not the first ones to try and do that.
[00:13:27.020 --> 00:13:32.220]   Like there's these past papers that have tried to do it.
[00:13:32.220 --> 00:13:35.200]   But they're the first ones to actually achieve
[00:13:35.200 --> 00:13:39.520]   very competitive results to their batch norm counterparts.
[00:13:39.520 --> 00:13:44.320]   So there's two kinds of networks, without batch norm
[00:13:44.320 --> 00:13:45.920]   and with batch norm.
[00:13:45.920 --> 00:13:48.520]   So generally, with batch norm, we're really good.
[00:13:48.520 --> 00:13:51.240]   Like they would say achieve 85%.
[00:13:51.240 --> 00:13:52.320]   And I'm making this up.
[00:13:52.320 --> 00:13:54.520]   But let's say around that mark, they
[00:13:54.520 --> 00:13:59.120]   have ImageNet top one accuracy.
[00:13:59.120 --> 00:14:01.020]   Without batch norm, until before this,
[00:14:01.020 --> 00:14:03.440]   you would have really smaller ones.
[00:14:03.440 --> 00:14:04.960]   But this one is really competitive.
[00:14:04.960 --> 00:14:06.400]   Like it can go 84.5.
[00:14:06.400 --> 00:14:08.680]   Or it can even go to a point of 84.8.
[00:14:08.680 --> 00:14:10.440]   And I'm making these numbers up.
[00:14:10.440 --> 00:14:11.520]   But that's the main idea.
[00:14:11.520 --> 00:14:15.040]   Like this paper is the one that has made non--
[00:14:15.040 --> 00:14:18.440]   well, networks without batch norm come really close
[00:14:18.440 --> 00:14:19.960]   to the networks with batch norm.
[00:14:19.960 --> 00:14:26.640]   So the key contributions from this paper--
[00:14:26.640 --> 00:14:30.800]   and we're going to be looking at all of them in a lot of detail.
[00:14:30.800 --> 00:14:32.740]   So the first one is signal propagation plots.
[00:14:32.740 --> 00:14:38.180]   Next, they say-- this is about weight standardization.
[00:14:38.180 --> 00:14:39.580]   So they also introduced something
[00:14:39.580 --> 00:14:41.260]   called scaled weight standardization.
[00:14:41.260 --> 00:14:44.500]   And I'll go into the story of how scaled weight
[00:14:44.500 --> 00:14:49.340]   standardization came into play and what it is exactly.
[00:14:49.340 --> 00:14:51.500]   First, we'll look at what weight standardization is.
[00:14:51.500 --> 00:14:53.840]   And then we'll look at what scaled weight standardization
[00:14:53.840 --> 00:14:54.580]   is.
[00:14:54.580 --> 00:14:56.780]   And then finally, this is what I was saying.
[00:14:56.780 --> 00:14:58.980]   It's the first time that we attain a performance which
[00:14:58.980 --> 00:15:01.940]   is comparable or better than batch normalized ResNets.
[00:15:01.940 --> 00:15:08.900]   And lastly, they apply it to the RegNet architecture.
[00:15:08.900 --> 00:15:12.100]   And based on this, they're able to get state-of-the-art results
[00:15:12.100 --> 00:15:15.340]   which are very close to the existing efficient nets.
[00:15:15.340 --> 00:15:18.020]   So that's that.
[00:15:18.020 --> 00:15:21.180]   OK, so we're going to start with looking at SPBs.
[00:15:21.180 --> 00:15:23.940]   Then we're going to start and look into weight standardization.
[00:15:23.940 --> 00:15:28.820]   And then we're going to look into this point here.
[00:15:28.820 --> 00:15:30.380]   Any questions so far?
[00:15:30.380 --> 00:15:32.540]   And if there are any questions, let's
[00:15:32.540 --> 00:15:35.700]   go to 1db.me/NFResNet.
[00:15:35.700 --> 00:15:37.700]   So I'll bring it up.
[00:15:37.700 --> 00:15:50.860]   OK, it's this one.
[00:15:50.860 --> 00:15:53.460]   Are there any questions so far?
[00:15:53.460 --> 00:15:55.300]   So the question is, why does batch norm not
[00:15:55.300 --> 00:15:56.560]   work for small batch sizes?
[00:15:56.560 --> 00:15:59.100]   As I said, with small batch sizes--
[00:15:59.100 --> 00:16:01.140]   so you've got to understand what batch norm does.
[00:16:01.140 --> 00:16:11.100]   So when you have a batch--
[00:16:11.100 --> 00:16:16.540]   let's say you have 8 by 3 by 2 to 4 by 2 to 4,
[00:16:16.540 --> 00:16:20.900]   which just means you have 8 images of 3 by 2 to 4 by 2
[00:16:20.900 --> 00:16:21.940]   to 4--
[00:16:21.940 --> 00:16:25.380]   then what batch norm does is it calculates the mean
[00:16:25.380 --> 00:16:28.940]   and it calculates the standard deviation of this batch,
[00:16:28.940 --> 00:16:32.500]   so basically these 8 images.
[00:16:32.500 --> 00:16:36.860]   And then it will subtract by the mean, so divide by the mean
[00:16:36.860 --> 00:16:39.660]   and divide by standard deviation.
[00:16:39.660 --> 00:16:41.980]   And that's how it normalizes.
[00:16:41.980 --> 00:16:43.580]   But basically then, the main idea
[00:16:43.580 --> 00:16:46.700]   is if this batch number is too small,
[00:16:46.700 --> 00:16:49.760]   then this mean and standard deviation, they become unstable.
[00:16:49.760 --> 00:16:53.420]   And it becomes really hard to train a network
[00:16:53.420 --> 00:16:56.740]   with a really small batch size.
[00:16:56.740 --> 00:16:57.700]   That's the main idea.
[00:16:57.700 --> 00:17:04.580]   Cool.
[00:17:04.580 --> 00:17:09.460]   With that being said, let's start with signal propagation
[00:17:09.460 --> 00:17:11.820]   plots.
[00:17:11.820 --> 00:17:15.140]   So something that the authors at this point-- something
[00:17:15.140 --> 00:17:18.320]   that the authors mentioned at this point is there's
[00:17:18.320 --> 00:17:20.180]   been a lot of studies for batch norm.
[00:17:20.180 --> 00:17:23.780]   There's been lots of studies on how batch norm affects
[00:17:23.780 --> 00:17:24.340]   the signals.
[00:17:24.340 --> 00:17:26.980]   There's been lots of studies on how
[00:17:26.980 --> 00:17:32.340]   batch norm is-- how basically the network-- how the signal
[00:17:32.340 --> 00:17:33.700]   goes through the network.
[00:17:33.700 --> 00:17:35.540]   And what they do--
[00:17:35.540 --> 00:17:37.140]   what they try and do is--
[00:17:37.140 --> 00:17:37.980]   so let me show you.
[00:17:37.980 --> 00:17:48.180]   So let's say this is my deep network.
[00:17:48.180 --> 00:17:53.740]   So I'm just calling it like this is my ResNet-34.
[00:17:53.740 --> 00:17:54.860]   Actually, I should have a--
[00:17:54.860 --> 00:18:02.140]   OK, this is my ResNet-34.
[00:18:02.140 --> 00:18:04.500]   That's my deep architecture.
[00:18:04.500 --> 00:18:15.700]   What the authors do is they first initialize it.
[00:18:15.700 --> 00:18:20.340]   They first initialize this whole network architecture.
[00:18:20.340 --> 00:18:22.620]   And then instead of passing in-- you
[00:18:22.620 --> 00:18:24.380]   could pass in real input images.
[00:18:24.380 --> 00:18:25.780]   But what they do is they say, we're
[00:18:25.780 --> 00:18:28.460]   going to pass something of a Gaussian distribution.
[00:18:28.460 --> 00:18:31.660]   It's not that important to know why,
[00:18:31.660 --> 00:18:33.780]   but you could also pass in real--
[00:18:33.780 --> 00:18:36.780]   you could also pass in real--
[00:18:36.780 --> 00:18:39.180]   you could also pass in real images.
[00:18:39.180 --> 00:18:42.380]   And what they try and do is when this thing will go--
[00:18:42.380 --> 00:18:43.580]   so let's say the image--
[00:18:43.580 --> 00:18:48.700]   let's say just this is just 8 by 3 by 2 to 4 by 2 to 4.
[00:18:48.700 --> 00:18:52.180]   So basically, you have eight images of 2 to 4 by 2 to 4
[00:18:52.180 --> 00:18:53.620]   and three channels.
[00:18:53.620 --> 00:18:57.540]   What this does is when this goes through the whole network,
[00:18:57.540 --> 00:19:01.220]   what they're doing is they're calculating some statistics.
[00:19:01.220 --> 00:19:02.820]   So these things are called activations
[00:19:02.820 --> 00:19:04.340]   as they go through the network.
[00:19:04.340 --> 00:19:05.260]   And what they're doing is they're
[00:19:05.260 --> 00:19:07.580]   calculating some statistics, and they're plotting them.
[00:19:11.780 --> 00:19:14.380]   And that's SPVs, basically.
[00:19:14.380 --> 00:19:17.140]   So in signal propagation plots-- and the reason
[00:19:17.140 --> 00:19:20.340]   why signal propagation plots are important
[00:19:20.340 --> 00:19:22.380]   is because what the authors try and do
[00:19:22.380 --> 00:19:25.540]   is they first calculate-- they first use signal propagation
[00:19:25.540 --> 00:19:27.900]   plots to look at how BatchNorm behaves.
[00:19:27.900 --> 00:19:30.220]   So they understand exactly how BatchNorm behaves.
[00:19:30.220 --> 00:19:32.220]   And then based on that, they try and replicate
[00:19:32.220 --> 00:19:34.740]   that with non-normalized networks,
[00:19:34.740 --> 00:19:38.460]   basically non-BatchNorm networks.
[00:19:38.460 --> 00:19:40.420]   So they try and mimic the pattern.
[00:19:40.420 --> 00:19:43.420]   So if you think of this, if you know how something works
[00:19:43.420 --> 00:19:45.580]   exactly and you try and mimic it,
[00:19:45.580 --> 00:19:47.020]   like you try and mimic the pattern,
[00:19:47.020 --> 00:19:49.740]   then you're bound to have something that also works.
