
[00:00:00.000 --> 00:00:02.180]   (beeping)
[00:01:16.380 --> 00:01:18.320]   - Okay, so before we get started,
[00:01:18.320 --> 00:01:20.260]   we have a lot of overlap between all of our shows.
[00:01:20.260 --> 00:01:22.140]   I just wanted to address something you said yesterday
[00:01:22.140 --> 00:01:23.940]   that I felt like brought a little bit of shame
[00:01:23.940 --> 00:01:25.940]   to everyone at the compound and the firm,
[00:01:25.940 --> 00:01:27.600]   which was you were giving people a hard time
[00:01:27.600 --> 00:01:30.860]   about grinding coffee beans and getting whole bean coffee.
[00:01:30.860 --> 00:01:33.080]   - Listen, someone was grinding coffee beans
[00:01:33.080 --> 00:01:34.980]   while we were recording the show,
[00:01:34.980 --> 00:01:39.280]   and I just said maybe, maybe people who grind
[00:01:39.280 --> 00:01:41.040]   their own coffee beans are like,
[00:01:41.040 --> 00:01:42.600]   needs to take it easy a little bit.
[00:01:42.600 --> 00:01:43.840]   - No, I mean, I get that.
[00:01:43.840 --> 00:01:45.880]   People should not be grinding during a show, that's fair.
[00:01:45.880 --> 00:01:47.720]   But you were kind of calling into question
[00:01:47.720 --> 00:01:49.040]   and if you could actually taste the difference.
[00:01:49.040 --> 00:01:51.600]   So I just wanted to read a quick excerpt
[00:01:51.600 --> 00:01:53.960]   from this book called-- - Craft Coffee.
[00:01:53.960 --> 00:01:57.620]   - Craft Coffee, which is a bit of like a coffee Bible.
[00:01:57.620 --> 00:01:59.460]   It says, "Many of the delicate compounds
[00:01:59.460 --> 00:02:00.580]   "that make coffee taste great
[00:02:00.580 --> 00:02:02.300]   "are locked in the bean's structure,
[00:02:02.300 --> 00:02:04.440]   "but breaking that protection apart via grinding
[00:02:04.440 --> 00:02:07.020]   "exposes them to air, moisture, and light,
[00:02:07.020 --> 00:02:09.860]   "the ever-present banes of a coffee bean's existence.
[00:02:09.860 --> 00:02:13.260]   "All of those compounds will start to noticeably diminish,
[00:02:13.260 --> 00:02:15.180]   "at least to the train palate,
[00:02:15.180 --> 00:02:17.140]   "about 30 minutes after grinding.
[00:02:17.140 --> 00:02:19.760]   "And like the proverbial man who went out for cigarettes,
[00:02:19.760 --> 00:02:23.260]   "once flavor is gone, it's not coming back."
[00:02:23.260 --> 00:02:26.340]   - Yeah, but doesn't Folgers grind them for you too?
[00:02:26.340 --> 00:02:27.180]   - Well, yeah, but I mean,
[00:02:27.180 --> 00:02:29.580]   it starts to lose flavor quickly.
[00:02:29.580 --> 00:02:30.860]   So if you grind them every morning,
[00:02:30.860 --> 00:02:32.540]   right before you make it, you're getting more--
[00:02:32.540 --> 00:02:33.860]   - Okay, that sounded like the difference
[00:02:33.860 --> 00:02:35.140]   between me getting a drink
[00:02:35.140 --> 00:02:38.340]   and a mixologist pouring a drink for me.
[00:02:38.340 --> 00:02:40.100]   All I said was it's pretentious
[00:02:40.100 --> 00:02:42.200]   and you just made my point for me.
[00:02:42.200 --> 00:02:45.900]   - Fair enough, fair enough, okay.
[00:02:45.900 --> 00:02:47.940]   - Well, I guess I got a lot of hate on that one.
[00:02:47.940 --> 00:02:51.380]   As a non-coffee drinker, I'm fine throwing bombs
[00:02:51.380 --> 00:02:53.340]   into that department 'cause I don't drink coffee.
[00:02:53.340 --> 00:02:54.700]   - So while you're making your bed,
[00:02:54.700 --> 00:02:56.460]   we're grinding our coffee beans, you know what I mean?
[00:02:56.460 --> 00:02:58.380]   - Yes, you're a coffee mixologist.
[00:02:58.380 --> 00:03:01.620]   - My God, okay. - Let's do a question.
[00:03:01.620 --> 00:03:04.700]   - Up first today, we have a question from Salem.
[00:03:04.700 --> 00:03:08.920]   "I'm looking to purchase a new home in the coming months
[00:03:08.920 --> 00:03:11.040]   "as I'm in need of additional space.
[00:03:11.040 --> 00:03:12.500]   "I'm trying to decide whether to rent
[00:03:12.500 --> 00:03:14.020]   "or sell my existing home,
[00:03:14.020 --> 00:03:17.620]   "which has a 3% interest rate and $200,000 in equity
[00:03:17.620 --> 00:03:19.740]   "since I purchased it in 2016.
[00:03:19.740 --> 00:03:21.600]   "My real estate agent and many pundits
[00:03:21.600 --> 00:03:24.860]   "seem to default to renting it out as a no-brainer approach
[00:03:24.860 --> 00:03:26.760]   "because of the 3% interest rate.
[00:03:26.760 --> 00:03:30.620]   "However, if I took the $200,000 profit from the sale
[00:03:30.620 --> 00:03:33.260]   "and invested in the S&P 500, over 30 years,
[00:03:33.260 --> 00:03:36.440]   "it would surpass the monthly rental profit, $600,
[00:03:36.440 --> 00:03:38.400]   "and eventual sale of the home.
[00:03:38.400 --> 00:03:41.020]   "This includes investing the $600 profit
[00:03:41.020 --> 00:03:43.540]   "into the S&P each month over the same period.
[00:03:43.540 --> 00:03:44.780]   "Finding quality tenants,
[00:03:44.780 --> 00:03:46.460]   "keeping the place rented at all times,
[00:03:46.460 --> 00:03:48.580]   "and covering maintenance as the home ages
[00:03:48.580 --> 00:03:52.100]   "seems riskier than investing in something like VTI.
[00:03:52.100 --> 00:03:54.700]   "I'm a long-term investor and volatility doesn't rattle me,
[00:03:54.700 --> 00:03:56.100]   "so outside of diversification,
[00:03:56.100 --> 00:03:59.500]   "doesn't selling the home yield the greatest return?"
[00:03:59.500 --> 00:04:00.540]   - I really like this question
[00:04:00.540 --> 00:04:02.620]   because most financial questions
[00:04:02.620 --> 00:04:05.360]   are equal parts spreadsheet and behavioral psychology,
[00:04:05.360 --> 00:04:06.980]   but this one is kind of like a heavyweight fight
[00:04:06.980 --> 00:04:08.820]   between spreadsheet and spreadsheet.
[00:04:08.820 --> 00:04:10.480]   So John, let's do the tail of the tape,
[00:04:10.480 --> 00:04:12.380]   Tyson and Holyfield style.
[00:04:12.380 --> 00:04:13.940]   Rental properties versus index funds.
[00:04:13.940 --> 00:04:17.180]   You can find pros and cons for each of these, right?
[00:04:17.180 --> 00:04:19.780]   There's a lot less volatility in owning real estate
[00:04:19.780 --> 00:04:21.660]   because you don't have a daily update of the price
[00:04:21.660 --> 00:04:24.100]   and people aren't trading it on a second-by-second basis.
[00:04:24.100 --> 00:04:25.860]   You can increase the rental over time.
[00:04:25.860 --> 00:04:29.220]   I think we've seen, especially in this latest cycle,
[00:04:29.220 --> 00:04:30.500]   real estate is a great hedge
[00:04:30.500 --> 00:04:32.540]   against short-term and long-term inflation.
[00:04:32.540 --> 00:04:34.820]   You can build equity when you have a rental property.
[00:04:34.820 --> 00:04:37.940]   Obviously, Saleem pointed out some of the problems
[00:04:37.940 --> 00:04:39.620]   with it, the maintenance, the property taxes,
[00:04:39.620 --> 00:04:41.380]   the management of the property.
[00:04:41.380 --> 00:04:43.940]   There's idiosyncratic risk because it's a single holding.
[00:04:43.940 --> 00:04:46.500]   So I think they're looking at it the right way here.
[00:04:46.500 --> 00:04:50.140]   And he's already run the numbers to kind of see here.
[00:04:50.140 --> 00:04:53.140]   I understand why, and I'm sure I left a few things off.
[00:04:53.140 --> 00:04:54.700]   Johnny can do chart off here.
[00:04:54.700 --> 00:04:57.020]   Let me first say there's no right or wrong answers here.
[00:04:57.020 --> 00:04:58.500]   There are people who have built wealth
[00:04:58.500 --> 00:04:59.340]   investing in real estate.
[00:04:59.340 --> 00:05:01.060]   There's people who've lost money investing in real estate.
[00:05:01.060 --> 00:05:02.820]   There's people who've built wealth in the stock market.
[00:05:02.820 --> 00:05:05.060]   People who've lost money in the stock market.
[00:05:05.060 --> 00:05:07.260]   Like that, get that out of the way right now.
[00:05:07.260 --> 00:05:08.420]   You could run all the numbers you want,
[00:05:08.420 --> 00:05:10.260]   but I think personal preference is what wins here.
[00:05:10.260 --> 00:05:11.980]   I understand why the real estate agent
[00:05:11.980 --> 00:05:13.580]   and some of the pundits are pushing you
[00:05:13.580 --> 00:05:14.740]   to turn your place into a rental.
[00:05:14.740 --> 00:05:18.020]   I think a lot of people did that in the 2021 time.
[00:05:18.020 --> 00:05:20.740]   It's like, if I'm gonna get a 3% mortgage at a new place,
[00:05:20.740 --> 00:05:22.860]   why would I not just keep the old 3% one and rent it out?
[00:05:22.860 --> 00:05:24.620]   And it's one of the reasons that I think housing prices
[00:05:24.620 --> 00:05:26.580]   went up a little bit, 'cause people weren't putting
[00:05:26.580 --> 00:05:29.700]   as much housing as their supply on the market.
[00:05:29.700 --> 00:05:32.580]   That 3% mortgage is one of the best financial assets
[00:05:32.580 --> 00:05:33.860]   you can carry in your personal balance sheet right now.
[00:05:33.860 --> 00:05:36.700]   I've been pounding the table on that for a while, but.
[00:05:36.700 --> 00:05:37.780]   So let's do a quick example.
[00:05:37.780 --> 00:05:40.180]   Let's say you bought your house for 300,000 in 2016
[00:05:40.180 --> 00:05:41.380]   and are now selling it for 500.
[00:05:41.380 --> 00:05:45.100]   That's the 200,000 discount or difference for your equity.
[00:05:45.100 --> 00:05:47.580]   If you put 20% down at the time with a 3% mortgage,
[00:05:47.580 --> 00:05:50.100]   we're talking a $1,000 monthly payment, right?
[00:05:50.100 --> 00:05:52.940]   Now let's say you wanted to buy your house at going rates.
[00:05:52.940 --> 00:05:57.940]   That $500,000 house at 7% is more like a $2,700
[00:05:57.940 --> 00:06:00.500]   a month payment, just a huge,
[00:06:00.500 --> 00:06:02.660]   plus your down payment would be $40,000 higher
[00:06:02.660 --> 00:06:04.140]   if we did 20% down for that.
[00:06:04.140 --> 00:06:06.780]   But holding that 3% mortgage
[00:06:06.780 --> 00:06:08.180]   and turning into a rental property
[00:06:08.180 --> 00:06:11.600]   while appealing the fact that you get to grow equity,
[00:06:11.600 --> 00:06:16.620]   if that's not your thing, it's not your thing.
[00:06:16.620 --> 00:06:18.140]   Like, I don't think you wanna be peer pressured
[00:06:18.140 --> 00:06:20.620]   into doing something just because of that 3% mortgage.
[00:06:20.620 --> 00:06:22.460]   And if it's gonna cause you sleepless nights
[00:06:22.460 --> 00:06:24.940]   and give you a headache, I don't see what's the point.
[00:06:24.940 --> 00:06:27.140]   Like, the point about finding tenants is one for me.
[00:06:27.140 --> 00:06:29.940]   Like, if a tenant leaves and you have to find a new one
[00:06:29.940 --> 00:06:30.780]   and you have a few months
[00:06:30.780 --> 00:06:31.900]   where you're not earning that income,
[00:06:31.900 --> 00:06:34.420]   that can eat into your profit in a big way, right?
[00:06:34.420 --> 00:06:36.940]   He mentioned that this, I think his house was built in 2000
[00:06:36.940 --> 00:06:38.940]   and he realized, like, I'm gonna have to do some upgrades
[00:06:38.940 --> 00:06:41.420]   on this relatively quickly.
[00:06:41.420 --> 00:06:42.940]   One new roof or a new air conditioner
[00:06:42.940 --> 00:06:43.940]   or a new heater or something,
[00:06:43.940 --> 00:06:46.100]   and there goes your profit for a few months, maybe a year.
[00:06:46.100 --> 00:06:49.220]   So I think some people are more equipped than others
[00:06:49.220 --> 00:06:52.920]   to deal with the realities of being a landlord.
[00:06:52.920 --> 00:06:53.760]   And I think you have to figure out
[00:06:53.760 --> 00:06:56.180]   what your tolerance for inconvenience is.
[00:06:56.180 --> 00:06:58.020]   And so there is a good case to be made
[00:06:58.020 --> 00:07:00.220]   for taking your money, your equity off the table,
[00:07:00.220 --> 00:07:02.380]   investing it in the stock market.
[00:07:02.380 --> 00:07:04.500]   But there could be scenarios where the rental income
[00:07:04.500 --> 00:07:06.620]   and the equity you build in the house
[00:07:06.620 --> 00:07:08.220]   puts you in a better place financially over the years.
[00:07:08.220 --> 00:07:09.220]   You really don't know.
[00:07:09.220 --> 00:07:11.580]   So this is the type of decision, as usual,
[00:07:11.580 --> 00:07:13.820]   I would make completely outside of this spreadsheet.
[00:07:13.820 --> 00:07:15.280]   If you don't want to be a landlord,
[00:07:15.280 --> 00:07:16.420]   owning a rental property is not for you
[00:07:16.420 --> 00:07:18.700]   no matter how good the economics of it are,
[00:07:18.700 --> 00:07:19.580]   even if it works out.
[00:07:19.580 --> 00:07:21.700]   Like, what's the point of giving yourself a headache?
[00:07:21.700 --> 00:07:24.060]   So I don't think all financial decisions
[00:07:24.060 --> 00:07:27.540]   have to be made based on levels of interest rates or ROI.
[00:07:27.540 --> 00:07:28.380]   I think you have to focus
[00:07:28.380 --> 00:07:29.660]   on the potential headaches involved here.
[00:07:29.660 --> 00:07:30.500]   And if you don't want to,
[00:07:30.500 --> 00:07:32.460]   I personally would not have the heart
[00:07:32.460 --> 00:07:34.100]   to own a rental property.
[00:07:34.100 --> 00:07:36.140]   I just, I wouldn't be able to have other people
[00:07:36.140 --> 00:07:39.380]   be in my house or in my place that I own
[00:07:39.380 --> 00:07:40.460]   or apartment or whatever it is,
[00:07:40.460 --> 00:07:43.780]   and potentially trash it and not know who the tenants are.
[00:07:43.780 --> 00:07:45.700]   I wouldn't be able to psychologically
[00:07:45.700 --> 00:07:47.300]   sleep at night with that.
[00:07:47.300 --> 00:07:48.220]   So, I mean, I know-
[00:07:48.220 --> 00:07:50.180]   - Yeah, it's like you can't care too much about it, right?
[00:07:50.180 --> 00:07:52.180]   But I mean, but then you want to make sure
[00:07:52.180 --> 00:07:53.660]   it's a nice place, but-
[00:07:53.660 --> 00:07:56.140]   - Yeah, and other people are just fine with that.
[00:07:56.140 --> 00:07:58.940]   And they hire a property manager and they vet the tenants
[00:07:58.940 --> 00:08:00.380]   and it works out fine and they make money.
[00:08:00.380 --> 00:08:02.940]   But for me, I wouldn't do it just 'cause someone says
[00:08:02.940 --> 00:08:04.780]   you can't get rid of that 3% mortgage.
[00:08:04.780 --> 00:08:06.940]   'Cause then what if you hold onto it
[00:08:06.940 --> 00:08:08.740]   and in two years, rates go down?
[00:08:08.740 --> 00:08:11.100]   You know, it's just do whatever works for you.
[00:08:11.100 --> 00:08:12.740]   And it sounds like you don't want to be a landlord,
[00:08:12.740 --> 00:08:14.460]   so don't be a landlord.
[00:08:14.460 --> 00:08:15.500]   - Yeah.
[00:08:15.500 --> 00:08:16.420]   - I'm fine with that.
[00:08:16.420 --> 00:08:18.940]   - Yeah, I don't think I'd want to be a landlord.
[00:08:18.940 --> 00:08:19.780]   - No, it's a lot of work.
[00:08:19.780 --> 00:08:20.700]   - You know what I would rather invest in?
[00:08:20.700 --> 00:08:22.860]   I would rather buy a parking lot.
[00:08:22.860 --> 00:08:25.380]   You know, what do you have to do to a parking lot?
[00:08:25.380 --> 00:08:26.860]   - That's true, paint the lines.
[00:08:26.860 --> 00:08:27.700]   - Yeah.
[00:08:27.700 --> 00:08:30.460]   - All right, next question. - Good business idea.
[00:08:30.460 --> 00:08:33.300]   Okay, up next, we have a question from James.
[00:08:33.300 --> 00:08:37.180]   "I love the idea of set it and forget it target date funds.
[00:08:37.180 --> 00:08:39.420]   "You guys recently talked about a Wall Street Journal
[00:08:39.420 --> 00:08:42.560]   "article that showed boomers are hooked on equities.
[00:08:42.560 --> 00:08:44.660]   "I agree with Ben that more and more older people
[00:08:44.660 --> 00:08:47.420]   "are going to up their equity holdings.
[00:08:47.420 --> 00:08:49.420]   "Can you guys explain why target date funds,
[00:08:49.420 --> 00:08:51.060]   "especially long horizon ones,
[00:08:51.060 --> 00:08:52.900]   "have a bond allocation at all?
[00:08:52.900 --> 00:08:56.980]   "Vanguard's 2065 target date fund holds 54% US stocks,
[00:08:56.980 --> 00:09:01.620]   "36% international stocks, 6.7% US bonds,
[00:09:01.620 --> 00:09:04.140]   "and 2.8% international bonds.
[00:09:04.140 --> 00:09:06.800]   "Why would anybody with a 42-year time horizon
[00:09:06.800 --> 00:09:09.200]   "want an allocation to bonds?"
[00:09:09.200 --> 00:09:10.620]   - As a target date aficionado,
[00:09:10.620 --> 00:09:12.180]   I'm well-suited to answer this question.
[00:09:12.180 --> 00:09:13.680]   I've looked into this before.
[00:09:13.680 --> 00:09:15.460]   Basically, every target date fund you have,
[00:09:15.460 --> 00:09:16.580]   maybe there's a provider somewhere,
[00:09:16.580 --> 00:09:19.100]   but most of them have at least like a eight to 10%
[00:09:19.100 --> 00:09:22.520]   allocation to bonds, no matter how far out you look, right?
[00:09:22.520 --> 00:09:25.420]   This person's saying 2065, 2070,
[00:09:25.420 --> 00:09:27.120]   any of those will have a little bit of bonds.
[00:09:27.120 --> 00:09:30.560]   And I mean, the great thing about target date funds
[00:09:30.560 --> 00:09:32.060]   is that it's broadly diversified.
[00:09:32.060 --> 00:09:33.620]   You automatically get to rebalance it.
[00:09:33.620 --> 00:09:35.980]   It's run by a portfolio manager, a team of managers.
[00:09:35.980 --> 00:09:36.820]   It's low cost.
[00:09:36.820 --> 00:09:38.580]   It's like simplicity at its finest.
[00:09:38.580 --> 00:09:39.740]   That's what I love about it.
[00:09:39.740 --> 00:09:41.380]   There are some drawbacks to these funds, of course.
[00:09:41.380 --> 00:09:42.900]   Like you don't get to pick the asset allocation
[00:09:42.900 --> 00:09:44.500]   of the funds that are involved.
[00:09:44.500 --> 00:09:47.240]   There's no customization beyond picking a fund
[00:09:47.240 --> 00:09:48.580]   that's more or less growth oriented,
[00:09:48.580 --> 00:09:50.140]   depending on what year you pick, right?
[00:09:50.140 --> 00:09:52.300]   2060 or 2065 or 2050.
[00:09:52.300 --> 00:09:55.060]   So the bond piece is a fair question.
[00:09:55.060 --> 00:09:57.340]   "Why would anyone with a multi-decade time horizon
[00:09:57.340 --> 00:09:58.260]   "want to own bonds?"
[00:09:58.260 --> 00:09:59.940]   First off, bonds are not forever.
[00:09:59.940 --> 00:10:01.720]   We've had a handful of questions this year
[00:10:01.720 --> 00:10:03.260]   on the show alone about keeping 100%
[00:10:03.260 --> 00:10:05.780]   of your retirement portfolio in stocks.
[00:10:05.780 --> 00:10:08.480]   And there are people who have the ability to stomach that.
[00:10:08.480 --> 00:10:10.960]   I've mentioned my retirement portfolio is all equity.
[00:10:10.960 --> 00:10:13.100]   I do keep cash in an online savings account,
[00:10:13.100 --> 00:10:14.400]   even some T-bills, money markets,
[00:10:14.400 --> 00:10:16.100]   but no bonds for me at the moment in retirement.
[00:10:16.100 --> 00:10:18.220]   That will likely change as I get closer to retirement,
[00:10:18.220 --> 00:10:20.720]   but all stock portfolios aren't for everyone.
[00:10:20.720 --> 00:10:24.360]   So even if bonds don't have the same expected returns
[00:10:24.360 --> 00:10:25.880]   as stocks over the long run,
[00:10:25.880 --> 00:10:27.480]   I think investing in bonds could be a hedge
[00:10:27.480 --> 00:10:28.900]   against bad investment decisions.
[00:10:28.900 --> 00:10:31.420]   For people who just can't stomach the ups and downs
[00:10:31.420 --> 00:10:32.500]   of the stock market.
[00:10:32.500 --> 00:10:33.960]   So they can dampen the volatility,
[00:10:33.960 --> 00:10:36.620]   they can dampen the volatility of your portfolio,
[00:10:36.620 --> 00:10:38.380]   but also your emotions.
[00:10:38.380 --> 00:10:40.260]   I think bond yields are much higher now than they have been,
[00:10:40.260 --> 00:10:41.700]   but even if bond yields go back down,
[00:10:41.700 --> 00:10:43.660]   I think they can still help people,
[00:10:43.660 --> 00:10:46.260]   certain investors from making the wrong move
[00:10:46.260 --> 00:10:47.520]   at the wrong time.
[00:10:47.520 --> 00:10:49.260]   And it didn't happen last year,
[00:10:49.260 --> 00:10:50.620]   but high quality bonds will do the trick
[00:10:50.620 --> 00:10:52.260]   in the majority of market crashes, right?
[00:10:52.260 --> 00:10:53.500]   The bond market essentially causes
[00:10:53.500 --> 00:10:55.100]   the stock market crash last year.
[00:10:55.100 --> 00:10:57.700]   So if keeping 10% or 20% in bonds
[00:10:57.700 --> 00:11:00.660]   allows you to stay invested in the other 90 or 80% of stocks,
[00:11:00.660 --> 00:11:02.820]   I think that's a worthy allocation.
[00:11:02.820 --> 00:11:04.100]   I think that's the thinking,
[00:11:04.100 --> 00:11:06.100]   that they want broad diversification.
[00:11:06.100 --> 00:11:08.940]   And if you want to just supplement the target date fund,
[00:11:08.940 --> 00:11:09.980]   own the target date fund,
[00:11:09.980 --> 00:11:12.480]   and then buy an index fund of the rest of it,
[00:11:12.480 --> 00:11:15.100]   or just take the funds in that target date fund,
[00:11:15.100 --> 00:11:17.060]   get rid of the bond funds and just buy the stock funds
[00:11:17.060 --> 00:11:20.260]   and set an automatic rebalance, and you're fine.
[00:11:20.260 --> 00:11:22.140]   I understand you want to take the simplicity
[00:11:22.140 --> 00:11:23.860]   of the target date fund,
[00:11:23.860 --> 00:11:25.140]   but there's enough fund providers out there
[00:11:25.140 --> 00:11:27.100]   that will do an automatic rebalance for you,
[00:11:27.100 --> 00:11:29.060]   where you can create your own if you want.
[00:11:29.060 --> 00:11:31.380]   - Yeah, I think that's key for young people
[00:11:31.380 --> 00:11:33.580]   that are new to all of this to understand,
[00:11:33.580 --> 00:11:35.860]   is that, yeah, the idea traditionally is
[00:11:35.860 --> 00:11:38.320]   stocks are going down, bonds are going up,
[00:11:38.320 --> 00:11:39.700]   so then you can rebalance.
[00:11:39.700 --> 00:11:41.740]   And so you're using that bond money
[00:11:41.740 --> 00:11:42.580]   to buy more stocks at a lower price.
[00:11:42.580 --> 00:11:44.740]   - Yeah, that's the big part of it is the dry powder.
[00:11:44.740 --> 00:11:46.020]   Like if you want to buy stocks
[00:11:46.020 --> 00:11:47.700]   and you don't have new savings coming in
[00:11:47.700 --> 00:11:48.540]   during a bear market,
[00:11:48.540 --> 00:11:51.000]   those bonds can act as not only a stabilizer,
[00:11:51.000 --> 00:11:53.600]   but also dry powder for rebalancing into the pain.
[00:11:53.600 --> 00:11:54.720]   That's part of it too.
[00:11:54.720 --> 00:11:56.480]   Even if they have lower expected returns.
[00:11:56.480 --> 00:11:57.320]   I get it.
[00:11:57.320 --> 00:11:58.820]   If you want to be 100% in stocks,
[00:11:58.820 --> 00:12:01.300]   you're probably just gonna have to build that yourself though.
[00:12:01.300 --> 00:12:02.660]   - Right.
[00:12:02.660 --> 00:12:03.680]   - Which isn't that hard either.
[00:12:03.680 --> 00:12:05.140]   You could, again, you could buy a target date fund
[00:12:05.140 --> 00:12:06.900]   and just buy more stocks.
[00:12:06.900 --> 00:12:09.340]   So it takes it from 10% to 5%,
[00:12:09.340 --> 00:12:11.940]   depending on how you utilize it.
[00:12:11.940 --> 00:12:12.780]   - Yeah.
[00:12:12.780 --> 00:12:15.540]   I'm waiting for the leveraged target date funds
[00:12:15.540 --> 00:12:16.380]   to come online.
[00:12:16.380 --> 00:12:18.940]   - Okay, the T target date funds.
[00:12:18.940 --> 00:12:20.500]   All right.
[00:12:20.500 --> 00:12:21.900]   - Okay.
[00:12:21.900 --> 00:12:24.540]   Up next, we have a question from Chad.
[00:12:24.540 --> 00:12:28.160]   I'm actually surprised no academic has done that yet.
[00:12:28.160 --> 00:12:29.680]   Because a lot of the academic studies say,
[00:12:29.680 --> 00:12:30.520]   if you're a young person,
[00:12:30.520 --> 00:12:32.640]   you should leverage your stock portfolio.
[00:12:32.640 --> 00:12:34.600]   'Cause you have the ability to wait out bear markets
[00:12:34.600 --> 00:12:36.200]   and save more if you blow yourself up.
[00:12:36.200 --> 00:12:37.820]   I'm surprised no one's tried that yet.
[00:12:37.820 --> 00:12:39.840]   - Well that's, I mean, Sean called me out
[00:12:39.840 --> 00:12:41.160]   and let you guys know,
[00:12:41.160 --> 00:12:43.280]   but I was asking him a while back about like,
[00:12:43.280 --> 00:12:45.240]   what's stopping you from having a portfolio
[00:12:45.240 --> 00:12:48.760]   that's basically like triple, you know, triple Q's
[00:12:48.760 --> 00:12:52.920]   and then like hedged with some short triple Q's
[00:12:52.920 --> 00:12:54.320]   and like doing it kind of like a hedge fund.
[00:12:54.320 --> 00:12:55.820]   I was trying to piece it together.
[00:12:55.820 --> 00:12:57.960]   I was talking with Sean about this.
[00:12:57.960 --> 00:12:58.940]   (laughing)
[00:12:58.940 --> 00:12:59.780]   - I'm not even gonna talk.
[00:12:59.780 --> 00:13:01.540]   That sounds way too complicated.
[00:13:01.540 --> 00:13:04.340]   Just take the leverage off and keep it at a hundred
[00:13:04.340 --> 00:13:07.540]   instead of trying to leverage and then hedge the leverage.
[00:13:07.540 --> 00:13:08.380]   - Yeah. - Keep it simple.
[00:13:08.380 --> 00:13:10.240]   Occam's razor here, Duncan.
[00:13:10.240 --> 00:13:11.080]   - It's true.
[00:13:11.080 --> 00:13:13.020]   I'm reading that hedge fund book of, you know,
[00:13:13.020 --> 00:13:14.340]   more money than God right now.
[00:13:14.340 --> 00:13:15.380]   So it's on my mind.
[00:13:15.380 --> 00:13:17.580]   - All right.
[00:13:17.580 --> 00:13:18.420]   - Okay.
[00:13:18.420 --> 00:13:20.140]   Up next, we have a question from Chad.
[00:13:20.140 --> 00:13:22.940]   How do you decide between a traditional 401k
[00:13:22.940 --> 00:13:25.360]   and a Roth 401k when you have no idea
[00:13:25.360 --> 00:13:29.380]   whether you'll end up in the 22, 24, 32, 35
[00:13:29.380 --> 00:13:31.740]   or 37% tax bracket?
[00:13:31.740 --> 00:13:36.740]   I'm 43, married, filing jointly with two kids,
[00:13:36.740 --> 00:13:39.580]   two young kids with a not to brag base salary
[00:13:39.580 --> 00:13:43.900]   of $175,000 in the 22% MFJ.
[00:13:43.900 --> 00:13:46.180]   So married, filing jointly bracket.
[00:13:46.180 --> 00:13:49.100]   In 2022 bonuses jumped my salary all the way
[00:13:49.100 --> 00:13:50.860]   into the 35% bracket.
[00:13:50.860 --> 00:13:53.140]   How do you factor in things like the larger take-home
[00:13:53.140 --> 00:13:55.340]   paycheck with traditional versus Roth
[00:13:55.340 --> 00:13:57.300]   or the fact that when kids get older,
[00:13:57.300 --> 00:14:00.780]   I won't have those tax credits reducing my taxable income
[00:14:00.780 --> 00:14:03.900]   or the fact that RMDs for whichever one of us
[00:14:03.900 --> 00:14:07.780]   survives longer might be taxed as single rather than MFJ?
[00:14:07.780 --> 00:14:09.860]   - Well, there's a lot going on.
[00:14:09.860 --> 00:14:11.020]   I'm tapping out on this one.
