
[00:00:00.000 --> 00:00:05.000]   [Music]
[00:05:17.000 --> 00:05:22.000]   "The battle against lust is absolutely necessary for our final salvation
[00:05:22.000 --> 00:05:27.000]   because that battle is the battle against unbelief," end quote.
[00:05:27.000 --> 00:05:29.000]   That's from chapter 27 of the book.
[00:05:29.000 --> 00:05:32.000]   You can find more information about the book at DesiringGod.org.
[00:05:32.000 --> 00:05:36.000]   Click on "Books" and then click on the book title, "Future Grace."
[00:05:36.000 --> 00:05:39.000]   Well, if Christ has paid for all of my sins,
[00:05:39.000 --> 00:05:42.000]   for my sins of omission, my sins of commission,
[00:05:42.000 --> 00:05:45.000]   the sins of my past, of my present, of my future,
[00:05:45.000 --> 00:05:48.000]   then should I repent for my sin that I see in my life right now?
[00:05:48.000 --> 00:05:51.000]   It's an excellent question Pastor John has wrestled with over the years,
[00:05:51.000 --> 00:05:53.000]   and it's a question from a podcast listener.
[00:05:53.000 --> 00:05:55.000]   Tomorrow, we'll hear what Pastor John has to say.
[00:05:55.000 --> 00:05:59.000]   I'm your host, Tony Reinke. Thanks for listening to the Ask Pastor John podcast.
[00:05:59.000 --> 00:06:02.000]   [no audio]
[00:06:02.000 --> 00:06:05.000]   [no audio]
[00:06:05.000 --> 00:06:15.000]   [BLANK_AUDIO]

